adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-c31c28a88c8f455b47ddae11,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3c3cb53291f398d8f65ba036,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,ea946faf36098abd2e3ce43e7a832dc16056dd43b24349d6147971e14d8e1a72,282782,282778,2018,77,,,EXTRECON-845f6b755e24fc5279004fa2,cog_2025_186518,unclear,unclear,2019,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-9d7010c48a513a9a1ebff9f0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-91ad0a98b86687fff28d63cf,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,fe84a8409b1f8382eb4b3f17e66fb757f63e1d9ad5523b2e486f9b2f1c7d4d49,111777,111771,"56,332",48,,,EXTRECON-84122a8d352ccba25cadf05d,cog_2025_225686,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-826ab7c909d521c2e82a93b5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0145a397aa232836a449c6d1,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,dba0d12b89c019c020244ca3717c09f3430264e634acaab4148b750d838eb653,160504,160500,85.5,68,,,EXTRECON-6fa6beaf485ba1155351bfac,cog_2025_171041,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0f31b6579d8d6101bcd62ecf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4120705c8f08aee4f1cb70fc,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,ad05a5461cf8f7ede0a952db753476498cff70354aacfdd19b1ee3815f7f335a,139172,139169,727,51,,,EXTRECON-614f56223a6f4a620d3a743d,cog_2025_161149,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1ffb0f0a940c555a6478ad48,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-be21d91682d7d4eb1a65cbca,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,47ff8dd3e17116f016482b35440ae70a5698e6fc135aa98478dcc3cec9dad92b,1865441,1865440,3,993,,,EXTRECON-27a63c6bc778f38413cc6625,cog_2025_209790,unclear,police,2022,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ce4b8d0ab2d33d3cc1bcacda,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6fbc0955b92e1fff4a991da6,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,5f7f1f18bb42278d01c402e9665f38ae3ebc2695c1f97e71e318ee175596042b,2534982,2534980,"3,",280,,,EXTRECON-4fd702f9b139117c30e1d0ec,cog_2025_172875,unclear,unclear,2018,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a1cad7bb5ef41b89173f5c4a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3ad60375fd93f30995aac4be,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,1656031,1656030,6,257,,,EXTRECON-aa553f82640f55b087ce71de,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-816a9579cd6b239f638b9e89,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f8698d91242ea48ab7edeac4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,1669196,1669195,2,259,,,EXTRECON-fb70d3fbce5386e162cb946e,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4e731a53348e08e4fb2f6393,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c6582e20769cc0385cd05923,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,1694905,1694904,1,263,,,EXTRECON-c742bae77f92dccfc012367d,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c5b91e22d570b91fc2bbb05d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4de83bf313e84113b70da77e,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,2968042,2968041,8,461,,,EXTRECON-8a1f98f682da260cd585245b,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-67a1524eec1d95b6d89d8493,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f4fc6fd78a441606c003a3ed,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,3606548,3606547,0,560,,,EXTRECON-0e02ad298f7ecc8ab511968e,cog_2025_160809,unclear,unclear,undated-source-B4X2500LIVE-20260729-009821,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3753c8a130d982561825e36f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8b1d2bc617610dee2a5c92e7,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,c1e01d05bbefb20cd8de7030fa6fbe8556fc13879d6bdec435a519f22bc91bdf,282358,282356,23,235,,,EXTRECON-08037c4112557181b325b4fd,cog_2025_103848,unclear,unclear,2021,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-54ae0c7ae6eca97e6810ec33,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0bb8374b7cc863b714a1c81f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,213796,213788,"2,221.76",79,,,EXTRECON-4e6b1b7def5a229621632b6c,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8d280ba1ace897f30e967e90,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7511b6f3d6010776ed193553,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,648343,648338,12.60,323,,,EXTRECON-7efbba10350e4fdd9c8e2798,cog_2025_190200,unclear,unclear,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-715a6ea803b98fb863bb8d74,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ed0db8f590fe00c05fa08bdf,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,dace9ed234f4bc35752fb94ac3beef05659290fe6b19241131e222e9d6547b2f,223015,223013,26,122,,,EXTRECON-60f20b86ebb1365ddaaea97d,cog_2025_194846,unclear,unclear,2019,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d8bd93d21f8248cc8d4faa50,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a8a21323422e53158ca7c78f,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a49cd3e5cfa8c8710a0272d60e9f44f7ccc2409a1c0a54f051d7b884a347f3dd,55281,55266,$             7,34,,,EXTRECON-111b1ca8ad2bbf34beeceb10,cog_2025_128411,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ffb19d859a5532aa600da25a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f68e8af921842791a7402ce1,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,d4937641783885d66bdc21e298f3b8477b9d44692535a5985b223ef94675f7a6,16723,16718,$1.05,,,,EXTRECON-cb2d82fc0b56aaeae8680727,cog_2025_131361,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-9c426f975d9c9e3e93e4d0ba,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a069d847177f878f549bc6ae,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,db3b1bd9cfa61a78e15aa4a0a274dbdb449fe4147ad5c547f5a8b848b179fa57,590011,590010,0,302,,,EXTRECON-14ee0012bb2150ac7ae102f2,cog_2025_137163,unclear,unclear,2015,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-983f048d5794df51cb18f404,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4b89c2d35b825ac7c4b8169c,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,bbecbeb1453c27e5de0ee392c69949fde99871b19b8ca7b90a21e899749bff8f,306693,306687,203.50,123,,,EXTRECON-04d7c9c10ede3a1ff80c1dec,cog_2025_202835,unclear,unclear,undated-source-B4X2500LIVE-20260729-000902,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cfd6857cc898d9d5f2e469b3,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-514663ac7bafc4835026e970,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,2af57bac6f3daecb67586306fa9003a98dc374346dedf1cd7f00ef9756270181,146784,146783,1,70,,,EXTRECON-980ae161217c746d4017c8c4,cog_2025_175980,unclear,unclear,undated-source-RS556-8291125fe31139fcd192,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8b3f9dc6fd876f8828c6f8ab,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d4ad5b0d3cf13cb0a21c4ac7,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a8abf14e8033a226fadf75408732ae16f86fd1df67165d59fa522be7b2aa05f9,290043,290042,1,193,,,EXTRECON-2e7261008f800e2ac82b9d48,cog_2025_170530,unclear,unclear,undated-source-B4X2500LIVE-20260729-006401,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c2a85a7c6acbe07b2ad54af6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9b72cea0926ba47394f22e61,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,bdd1ac66dc32f2d0ab2c843d1bdddf2579b37b7f90f81ec15a81d2e79557bacc,20133,20128,180.5,,,,EXTRECON-8977998a5dbf9db0c8843463,cog_2025_185276,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4451fc48cc75702143b54bff,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ccfc761388dd75cd229e50e4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7689aea6b75e9d29f45eb29f46447bd3b73b243ce2b9902f4e48af356864e5ba,357144,357140,2022,201,,,EXTRECON-42564b6af1fbab1f1f31df62,cog_2025_164488,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9ba1503fb9ba0b2baccc265d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3acf8bfa3bc4fb26bf84616c,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7689aea6b75e9d29f45eb29f46447bd3b73b243ce2b9902f4e48af356864e5ba,374092,374088,2021,214,,,EXTRECON-4c67809baf9332784c491eee,cog_2025_164488,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8e5f52d77f5a51dbcb3a5bbc,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f5b03b59eb3a74f832ff6d1c,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,6edfbdcb44412bf08064f68dad0a6907358b89dd43e5814a7aeb21e9e61b046e,253565,253560,$14.2,103,,,EXTRECON-15a623530d2966e20004ce46,cog_2025_202223,unclear,unclear,2014,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-99d78df222daf68238f8b306,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c5c12477ae5dab6ad890a8c4,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,0e41b15ae9f4d49e9b97a0c880817807952f6643fce83e69813a2c3822bba46e,120916,120911,13.7%,54,,,EXTRECON-7702ebe1dac3d75373af280f,cog_2025_170985,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-88dd2ad04cadf800baf48271,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c1ed5e675dda5f142c8640f7,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,7bdca7c88ff713dffad4c42e9ef059de0f1af2166b15fc32ace2bb43627fbddb,151269,151265,2011,,,,EXTRECON-c7860ca509fbf5a1383a574d,cog_2025_168492,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3b2c80b0117df5d19b5b57fe,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0e7e9682356c17d365a60518,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,e60e9b6bbc730161fc4364ab6e8bc617770890117aae377005ea46c0406381d4,309972,309968,69.0,162,,,EXTRECON-483084ca802e5e134d1c11ab,cog_2025_111013,unclear,unclear,2020,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3a57e5500903175fe661e231,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-249304824fa6b1172abe3924,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,1744c107ca5d4603edeb41f2e624fa8fd41d50956e547e0a70d91286467a53da,237082,237081,0,143,,,EXTRECON-b7d5252901865b671f9d9826,cog_2025_105798,unclear,unclear,2024,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5d8e26b1d0b7236338a7ff29,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b38ea8a406c8c099d6f065d3,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,9ef398959cbbae036c95ae5e5f592882fd52f0175515993e7698f6c0364a0ddf,414080,414074,626.00,273,,,EXTRECON-fcf300c0fdcb6a722a4473ac,cog_2025_193555,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d270fd4db4f69783902659a2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5e246af4c59aaeded739b6d9,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,19d8c656c5472b141d398bbeb025ed2084dc3cd804d3630fd6ce779dea0e8935,394626,394624,33,188,,,EXTRECON-992d31b4b27529785b972b67,cog_2025_164342,unclear,unclear,2017,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-9a81bbcc826c085db5ccc8ed,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-81fe81781ecadc10607e2be0,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,939a62038859847391c146b35f3fc1cc25ea4a076abbe4299050a516beee1bcc,361587,361582,48.00,161,,,EXTRECON-d4df5e1a17bc8e3b5fcea1f5,cog_2025_194892,unclear,unclear,2016,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-43919c05da2f6ddb4dade148,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a24c6f28a9f2c2ae5ca44155,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,782783,782782,4,116,,,EXTRECON-012fabd8f563b7b18b3f2b1d,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-08f628f0be370db351525ccf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ba8f28aec67e1279784719be,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,1445809,1445808,7,214,,,EXTRECON-41e6960d311f6efe56c7731e,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-97be6d08f07a6ac9085f1a11,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e8b0a23b408ca9cf786ffc67,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,1596938,1596937,0,237,,,EXTRECON-dbce38a1397b962cf0a9405f,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-b85fb3ebbf802a5abf25c533,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-564bfee33f8707fec28bc059,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,1870735,1870734,1,278,,,EXTRECON-5cacbfdf2c10feb3ebea4e0c,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-b5269b599fab3a958a29a3a9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ddd06a7bb136c750c2c63b41,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,2411121,2411120,6,359,,,EXTRECON-0778fb64028ec9e2a0768c6f,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e5f306a047211bb2f51cfe31,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-98f60f853f6d5a33b9a0228b,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,3828058,3828057,1,573,,,EXTRECON-71be5a32b0d87211f2ef433b,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-26957b0e34c4dd756db52a79,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-15da52a38cac7be4465931ee,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,4665124,4665123,3,699,,,EXTRECON-0135cf935e6f5d9a4ddd5f86,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f89bc1802aab638e30be927c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7a07ffed879902908876f777,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,b3011e6f1becb239de581a1712306322b853460b8a2557259ad0fe078c8e9d4f,1152223,1152220,2.0,319,,,EXTRECON-31fc2cad31d70c81290f83ba,cog_2025_204756,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-dbeaa5a9b589c8651d66b777,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-24f7e16b66db3438193e96ca,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,3f2c815902ec5375f0f620c8e397662b4d3cc4478fa8dfe090b4401095eba9c4,92567,92564,-28,53,,,EXTRECON-65309f22bceed7133143da87,cog_2025_170801,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
