adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-9567dbc3348bc6a9721325e2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-5136139be887e4b0821e0261,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,7afc99bcf6b464694aefa40758ec11cc99739ab4cad66474e99fe66715f6b4ef,755089,755088,0,118,,,EXTRECON-42ea1ffc6f4a003b96875824,cog_2025_160809,not_applicable,side_independent,undated-source-B4X2500LIVE-20260729-009821,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1746df2eed39138470fdfee4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-928daf436addc17a65ec035e,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,121fb2e6d2cab3b56a58676297f6c6c9eeac638fd717328a2e0173806122cb21,70450,70447,50%,8,,,EXTRECON-e81f60ce9849901adfecc2c9,cog_2025_167028,not_applicable,side_independent,2022,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-eb165c6a5f4e25405b711c9f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e6736fcbec4ebadc47881c59,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,512238a0a413ffd07ecfa32f8272510508621c9a887d22be468154c2d5eb0ac2,189077,189072,"2001,",99,,,EXTRECON-c35dc3cbe4d39217b130f268,cog_2025_194856,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-51b1e6a4e41ed4dfc31d6f29,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-fb68835f83d11285a8bf3576,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,f0bb751659b34d20eade68a3ac25f7e0b9d492897e856d2c8366acf29e54847f,459330,459321,"67,644.00",226,,,EXTRECON-e22430ee9afbab39ca72f1af,cog_2025_208821,unclear,unclear,2025,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3a3304215d0a28b427998b2a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-42eb81668f3d767333c75258,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,0f2ec1a57653aeef77a762a0c8f9138fcdce856ba6fd9ee05d37feee0a41449e,679545,679539,"48,707",222,,,EXTRECON-2b67ce995e316e7bb6978263,cog_2025_166963,not_applicable,side_independent,2019,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-041e17f5756878b8a7d132f5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ae50e3e295617ef3ec9ece4c,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,9b38898588bfaa208c26e1704d7532e9c98b43a3c97424dc78c42a36187e9fe7,109250,109247,3.0,33,,,EXTRECON-67e4c748cc1bd69315f5ceed,cog_2025_189926,unclear,unclear,2019,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-44f74e58c7672ea2730b1faf,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-779126c9c0ee9e217b77bd84,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,414c3d717d5c944eb49956f670bf0a00ac86ed48fc17996a7d1e88e62fa85a07,51615,51613,$0,81,,,EXTRECON-241a8681e61c63675332415b,cog_2025_208652,not_applicable,side_independent,2014,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e96dfe457c6541743b49964c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-fb0550b34c3d33c8722016d3,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,520222,520220,16,,,,EXTRECON-f01eb3dd15ea3bfce7cbf76f,cog_2025_209813,not_applicable,side_independent,2021,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-aecfa88b6b90ce836a3678d0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c570f482c2f0bda2a1d1000e,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,d96e99337b04ac44be7a7be1eca59dd60194e7a3ab9665280532bbe64b1e5b14,117020,117003,Home Dean Review,33,,,EXTRECON-7cab7c7222b8c1d467e1e1c0,cog_2025_106593,unclear,unclear,2015,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f98a3b5ec952f9b0cc5392be,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-51061fcae2eb5d466883ac4d,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Budget Unit Brief,,1910,html_table_1,EXTRECON-fad1a21cd2f65aa8a2df942e,cog_2025_164297,unclear,unclear,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-d2699b828ee94c66dbcdfa1a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-0dce3daf58aa63dc388148d5,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Federal Cash Management - Standing,,5353,html_table_1,EXTRECON-8e321f865f77968852af7b66,cog_2025_164297,unclear,unclear,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e7b5b9393c110e0d67aa04da,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-a67977b7644c8dbec83e2bed,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Adoption Subsidy,,5978,html_table_1,EXTRECON-412e47a3ec1e664ccd590af0,cog_2025_164297,unclear,unclear,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f434befa89103959571b2e64,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-aa2055966af88e2a91928336,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,a09b5a2d62130f5b7d3ad46a69350402f43e99b30202fe44a93983caf0191fd1,8876,8873,-25,4,,,EXTRECON-1fa9c414ea4b79acde4f21c9,cog_2025_194910,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-28adf7352dcb299983677899,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3a8d6e773a823b81e6a1aff5,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,53632026aa068a3d8be9c91a7618e25ff1b7cf533a943c43f3b52dcbbebf887d,99040,99036,2024,36,,,EXTRECON-6af948e0732972d89b34cecd,cog_2025_166360,not_applicable,side_independent,2022,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a20361c77f6e593d5808beb4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7507ad32c330e43c98294327,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,,Contact Name:,,2,html_table_9536,EXTRECON-d2dcae804999597d539a46d2,cog_2025_194555,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-b36585a806465910526bb802,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-fb70ded6cf1eed956de8780c,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,,MELISSA HEINAN,,3,html_table_10167,EXTRECON-274bb53488104ce5ab4da230,cog_2025_194555,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9c342e50b01fe4c5540af04a,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8303c8aa79f665a3ef966fb1,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,2501a0273266c2d19fc07c9ea6854fd6b74efe6466c81296cf9e920c63e80419,,,Beachwood borough,,452,html_table_1,EXTRECON-b2f3b0552e81658dcb7ffda1,cog_2025_130834,not_applicable,side_independent,2024,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-ace5907d6318f5d3dd5484ad,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6ea9272109f2201640b3d1b6,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,a1521e3bfe79c026a7d19bd5035d7eda904a7c7befb332bb40fb70cdf8eaa063,140905,140892,"1,268,536,636",58,,,EXTRECON-caebcd0c0940852af56f8611,cog_2025_204667,not_applicable,side_independent,2022,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-3b2aec8b216fe280fc32e786,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-13136c02b2927064322748f2,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,3e33d46b0b1bcb51892d5704e4c127898446f0cf5f0218acff9650b867b68d73,9365,9354,"420,047,616",5,,,EXTRECON-a3de7827c9c6759378849be2,cog_2025_169189,not_applicable,side_independent,undated-source-B4X2500LIVE-20260729-000596,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-bb1a31f63f3c39939d8327e5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-be242fb8d61fa29445e5c708,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,0371e7cf08886fce006699ac9803bda310bc367c9121d43b3bbca1dc05157af8,9068,9062,"24,890",4,,,EXTRECON-79723d25498669a07f5cd055,cog_2025_170489,police,police,undated,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-abe7966cec7c9b7a4ad73651,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-084ab5ad61f8c24fdef28972,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,d2dcb1d4f926733185aeb046bca46d59720b25c08d7004e79b74eb9307a988e9,34259,34258,0,23,,,EXTRECON-d8e97ba70b1fcca5e9e319e4,cog_2025_209092,police,police,2016,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4be665bbd562b22b344100cc,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-96a3a7e08170dc3877a5c33f,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,ea82e67e52d22da1380fdd14785df8624c319bdcca95d2926d34e7a171ec4ddb,66308,66302,"10,665",32,,,EXTRECON-e64fd8c6e41e5f5731a9fa7d,cog_2025_166702,unclear,unclear,2022,gross_pay,gross_pay,not_applicable,event_linked_claim_pending
False,,EXTINGEST-118bbe8d4d4c1689474296b6,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-becb419ec840d6ca786b4ae3,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,516f55a4308bb9a203e2f3f01f5e0cb49ee308ca91828f050fbb2baefe09c6ae,68768,68764,2023,65,,,EXTRECON-367b3e1beee8b220f10e4e53,cog_2025_170594,unclear,unclear,undated,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5af041964906ef31e1f5f39f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e3597c4465e7eed1c9071d90,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,fd51dee035a91def5af3f416e652143be817974bdf301895dc418dee11a899ab,147236,147234,11,80,,,EXTRECON-52ee373f7cb7ea56ffc03b60,cog_2025_177095,unclear,unclear,undated-source-CBSRD-20260728-c167f2a61f4166190396,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f3847d22b29e8fa134e0dad9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-219be42fe4be4ac3f1f5b1ad,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,5994cb091f90e5761f34b23a51f406502931b505c2cabc3f87240204235d954e,,,Smyrna town,,290,html_table_1,EXTRECON-3b526ef86b38c84842ce3ab8,cog_2025_205404,unclear,unclear,undated-source-B4X2500LIVE-20260729-007127,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8d45af4bc36fc11d32111757,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ecab8894353352fe74945971,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,60f72b9e16e5effc98d17f2a2f4944ea01dbea2799ee490f78cddefb6df92608,,,DEPARTMENT OF CORRECTIONS,,815,html_table_1,EXTRECON-5f2de79b3dc41e60bd0ad9c2,cog_2025_162791,unclear,unclear,undated-source-B4X2500LIVE-20260729-005063,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-040c9d363b4c0e800ae4eea8,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e8814beb7c62f0b38bd9fe9b,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,04234ed0e90b5eaaec9543b4aa3146b15f8f5f25cf82cdffcdc947dac1580692,,,Town of Silver City,,3625,html_table_1,EXTRECON-07c585637dbd9a8f2c6e66dc,cog_2025_185062,not_applicable,side_independent,2021,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-347b40f38caee2dc361d76ce,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b48c6694d3e815d2832c4c87,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,8f3d24b11d3a3e6e03d7b6f0a13f79f069817a627ad681fc0299c9152686b405,172345,172341,2028,93,,,EXTRECON-6b067e8a8b6aaf01f91ffd8b,cog_2025_193555,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-33d473201924a9d2489d0643,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ebcd9fce26a2dff292a89765,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,403639,403637,34,273,,,EXTRECON-d3184aef5ca60ad2891736c0,cog_2025_205389,unclear,unclear,2021,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-fddf5fcb26f0bcc7f1857e6f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e73b62ebee7fc5698d160384,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,dcbbf5f4c887a1de07f1f97b05f638c3083ecf82fc59e2652f3c2d6c650614e8,1360117,1360113,2025,,,,EXTRECON-6e092e2fb15b4e97e2591d68,cog_2025_161620,unclear,unclear,2025,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-02c5e5a1c425a4045afd5a5d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1763a28d2dc6b1492293a074,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,ab73067648822f335cf826a4c8f6ddc614087dd1b2a6a47ba2ad656e24e35aad,8996,8992,2180,3,,,EXTRECON-8e015f7c778469c828823f0b,cog_2025_100699,unclear,unclear,2025,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-966bbb1dc3f79efe9ac80c73,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-d13c4674933be7869a786c39,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,927f9b7378eaaec92d546510d5c0a865f5184a39fe4be576fb287db24c564011,,,DEP,,51,html_table_121,EXTRECON-737674a86257797edb62d86f,cog_2025_164787,unclear,unclear,2023,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-35f54f47daf5d44c3fdbda94,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f8df1808a5047be223ba9d87,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,,,09,,4,html_table_1618,EXTRECON-40edb78511abf0ff03dce28d,cog_2025_166854,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8caa31a4063773eb9f1a55ec,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-6f0c369b9882e142f4b4f6df,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,ff0a8aa3f57ff8ffc68add199dadd7f6401721fe2cf31c042264220b17eacf71,4566570,4566567,-22,,,,EXTRECON-7f599cc66af7e237cd1bb111,cog_2025_225689,unclear,unclear,2019,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-8fe9048524d433dfad259509,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-94d3cc8b1f88376feace2a14,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,3e00c294d281131da58b183b567c91d7c00ee1267696cdc093cd594906afa649,,,keywords[4],,25,embedded_1,EXTRECON-37a8082e067a4700a0962d5d,cog_2025_166080,unclear,unclear,undated-source-B4X2500LIVE-20260729-009421,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-7c34b6aa225be529a66ed262,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f5c9011a518ebf77eca6484e,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,a2034d0b8d3a6c63c624905be74d05c98f3db45753f22612b321621f64334ec5,465932,465931,2,178,,,EXTRECON-1b910ab27b8e19c13a1d7311,cog_2025_166647,unclear,unclear,2016,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-2bc04a3d3472b3343b5a1efd,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e0d2ba52b49cce7d6b33231d,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,86c05a83cc0a2f494729e7c6bec00e9b97d32c70054bd43142d55b0ecaf90d3f,,,GREENVILLE CITY,,4988,html_table_2,EXTRECON-3d6cb025a2e20e0d8a99c154,cog_2025_161048,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e1fcc4610b521c4ac2291686,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b56d90ab68c277cbd8eaafb6,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,bcb7480f0ae19d1f4ed5dfedf83b946a363ddcdc31dea699b33020765eb4613d,,,13,,2,html_table_2,EXTRECON-25bf344d3cbb1fca88a6981c,cog_2025_201617,unclear,unclear,2024,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-30f284f57c3cca232edb0776,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8a72e262c8170392be738be3,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,2090993,2090990,-5%,237,,,EXTRECON-7ebcee10f356694dc8e766a0,cog_2025_209858,not_applicable,side_independent,2014,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-aeba3506832f0e938a5c1726,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-90e9757e66019eaf4088ccc0,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,64c3b37d2ac04150ce5352258fc159bd2912a16488f74353263d128fa50ef2f1,,,4513-1000,,26,html_table_11,EXTRECON-92f74470aa8eb4c220a35a55,cog_2025_208262,unclear,unclear,2019,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-6b0a7131c01ef64756f42b27,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-538e602d849456c10a4a4da1,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,3b91816bb2abc9b2b8856b96e484fecba88d697c004048095b739d762a26166a,264894,264888,873.58,107,,,EXTRECON-1142a7aede448fb3f0ee3513,cog_2025_109605,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-6c1bfcc3e2da5620f6cfd03f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-83fd69f7e7589f06f2acbf6e,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,18fb8327028ab50f7fd893a265cd5cd6662eb45b86958768df41d985b31813da,,,Armstrong,,198,html_table_1,EXTRECON-fffc9df6f654be1f23079b7c,cog_2025_209423,not_applicable,side_independent,undated,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-422c01b514377a3cf61e0781,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1e0a95180191edf3878d288a,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,c0c9cda80f661cf2dd1828c83c5a6522aebea9fbbbe8bc3da499a33d006e4e8e,,,38,,1316,html_table_1,EXTRECON-ab6d5a4a187e7efe2acb1b31,cog_2025_170801,unclear,unclear,undated,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a0c11a680dd45050f8db2009,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1c41294ec5cf064abc1f3b1b,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,83bf13b0264aae41f37b99bc4461afe5501cd8738b594b0c3dc88d95eb791c15,20966,20955,DALTON PWS,10,,,EXTRECON-728ff07d788127910d0a17f6,cog_2025_191187,unclear,unclear,2026,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-39809338e8cd6f694fcf678d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-13427ac220357a5b916a8191,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,4f88c8d589eee054eb4076e060c8eae1a2fb5e698d5b0caad78ecf9c30ff596c,1526728,1526717,DEC 31 2023,229,,,EXTRECON-bbad246f675b44e1dc79c1dc,cog_2025_166888,unclear,unclear,2023,unclear,unclear,not_applicable,event_linked_claim_pending
