span_extraction_id,rating_lane_id,stage,attempt,started_at,elapsed_seconds,status
CBSPAN-20260728-9cf7ef1e6250ff54199b3ba0,rating_lane_004,live,1,2026-07-29T02:16:55.151406+00:00,2.316353,success
CBSPAN-20260728-e4e1e82f590e117f30ce7350,rating_lane_004,live,1,2026-07-29T02:16:55.151415+00:00,2.651828,success
CBSPAN-20260728-17e5cd556f0cc77136c57d0e,rating_lane_004,live,1,2026-07-29T02:16:55.151423+00:00,2.356815,success
CBSPAN-20260728-9bbe88d4dba7043de4597cd9,rating_lane_004,live,1,2026-07-29T02:16:55.151431+00:00,2.922303,success
CBSPAN-20260728-257c74a0593925e8e59249dd,rating_lane_004,live,1,2026-07-29T02:16:55.151439+00:00,2.292048,success
CBSPAN-20260728-bf383d7ddf36da7608219039,rating_lane_004,live,1,2026-07-29T02:16:55.151516+00:00,3.739044,success
CBSPAN-20260728-5f074fe8422369c1e68defc3,rating_lane_004,live,1,2026-07-29T02:16:55.151525+00:00,5.030612,success
CBSPAN-20260728-dda1980ce84c0f5794b26575,rating_lane_004,live,1,2026-07-29T02:16:55.151529+00:00,4.413326,success
CBSPAN-20260728-71dcd55a389b47c412194a78,rating_lane_004,live,1,2026-07-29T02:16:55.151532+00:00,4.760814,success
CBSPAN-20260728-731be9aa41ac0f048d3807a2,rating_lane_004,live,1,2026-07-29T02:16:55.151534+00:00,5.200199,success
CBSPAN-20260728-59276d9040f65c479823ab66,rating_lane_004,live,1,2026-07-29T02:16:55.151536+00:00,5.492757,success
CBSPAN-20260728-317abf1e1138e1e9358ea093,rating_lane_004,live,1,2026-07-29T02:16:55.151538+00:00,5.948441,success
CBSPAN-20260728-5e73669d17f7342a643e7caa,rating_lane_004,live,1,2026-07-29T02:16:55.151539+00:00,6.396923,success
CBSPAN-20260728-52a2d18d0819e3187d9ef44d,rating_lane_004,live,1,2026-07-29T02:16:55.151541+00:00,6.267988,success
CBSPAN-20260728-5510ee5338c131279e7d9172,rating_lane_004,live,1,2026-07-29T02:16:55.151543+00:00,6.692633,success
CBSPAN-20260728-510302ab735a0fe94b470c33,rating_lane_004,live,1,2026-07-29T02:16:55.151545+00:00,7.792954,success
CBSPAN-20260728-e54639771f310bd878147a6e,rating_lane_004,live,1,2026-07-29T02:16:55.151547+00:00,21.174858,success
CBSPAN-20260728-105d2e11f9fb6ebbee518c88,rating_lane_004,live,1,2026-07-29T02:16:55.151549+00:00,8.123097,success
CBSPAN-20260728-a7a31a886144dc25d3911c28,rating_lane_004,live,1,2026-07-29T02:16:55.151551+00:00,7.816258,success
CBSPAN-20260728-74ed10b9f074b21c299f96c5,rating_lane_004,live,1,2026-07-29T02:16:55.151553+00:00,7.958943,success
CBSPAN-20260728-809e8d5812834be89d4f1cf4,rating_lane_004,live,1,2026-07-29T02:16:55.151556+00:00,8.827854,success
CBSPAN-20260728-193c2401e1c86656d9451167,rating_lane_004,live,1,2026-07-29T02:16:55.151558+00:00,8.123112,success
CBSPAN-20260728-d89c3535456edf88969a1cb7,rating_lane_004,live,1,2026-07-29T02:16:55.151560+00:00,9.881732,success
CBSPAN-20260728-d11439bed96732cf950cc308,rating_lane_004,live,1,2026-07-29T02:16:55.151562+00:00,10.903589,success
CBSPAN-20260728-72f843f51e2193669a3c4f70,rating_lane_004,live,1,2026-07-29T02:16:55.151564+00:00,11.556805,success
CBSPAN-20260728-5dbee6016379a3dd88d62c65,rating_lane_004,live,1,2026-07-29T02:16:55.151565+00:00,11.572823,success
CBSPAN-20260728-4bd64c80ad433b6cb81dae63,rating_lane_004,live,1,2026-07-29T02:16:55.151567+00:00,10.958953,success
CBSPAN-20260728-59203de86dfbb1ba1e9b2ae7,rating_lane_004,live,1,2026-07-29T02:16:55.151569+00:00,10.360466,success
CBSPAN-20260728-c77da0071ed3ec00bf09f194,rating_lane_004,live,1,2026-07-29T02:16:55.151571+00:00,11.546218,success
CBSPAN-20260728-6ae130ef59db70c9f216d742,rating_lane_004,live,1,2026-07-29T02:16:55.151573+00:00,12.899994,success
CBSPAN-20260728-5dbee6016379a3dd88d62c65,rating_lane_004,live,2,2026-07-29T02:17:16.331710+00:00,5.657470,success
CBSPAN-20260728-850f496e8e956e60871b949d,rating_lane_004,live,1,2026-07-29T02:17:22.003570+00:00,14.813635,success
CBSPAN-20260728-c3d799e81131292eef3e307e,rating_lane_004,live,1,2026-07-29T02:17:22.003607+00:00,13.870047,success
CBSPAN-20260728-e15cd7d2d7e8bcd26cbf3d27,rating_lane_004,live,1,2026-07-29T02:17:22.003619+00:00,14.044457,success
CBSPAN-20260728-0a95be3667250af04f52dd98,rating_lane_004,live,1,2026-07-29T02:17:22.003700+00:00,13.501211,success
CBSPAN-20260728-1405a455865aa34db8b823db,rating_lane_004,live,1,2026-07-29T02:17:22.003710+00:00,14.432191,success
CBSPAN-20260728-9fe38aae26ba49568ab4aa08,rating_lane_004,live,1,2026-07-29T02:17:22.003718+00:00,14.520206,success
CBSPAN-20260728-7e7b0edca791bb8aa94bed23,rating_lane_004,live,1,2026-07-29T02:17:22.003726+00:00,14.535735,success
CBSPAN-20260728-d14106a04e73b0174f29c56d,rating_lane_004,live,1,2026-07-29T02:17:22.003734+00:00,13.474045,success
CBSPAN-20260728-e5ae258227e0955ebe235a36,rating_lane_004,live,1,2026-07-29T02:17:22.003742+00:00,16.180953,success
CBSPAN-20260728-dbfa67ee93da1d1d2fca6b78,rating_lane_004,live,1,2026-07-29T02:17:22.003747+00:00,16.611911,success
CBSPAN-20260728-2ef3b7039f83dcf4664bb543,rating_lane_004,live,1,2026-07-29T02:17:22.003750+00:00,18.051664,success
CBSPAN-20260728-0ec3a508cef335541193cf5a,rating_lane_004,live,1,2026-07-29T02:17:22.003752+00:00,16.704277,success
CBSPAN-20260728-2184da079579ac751f43d1c3,rating_lane_004,live,1,2026-07-29T02:17:22.003754+00:00,17.905838,success
CBSPAN-20260728-d134cc3db9f3b6d00370bd79,rating_lane_004,live,1,2026-07-29T02:17:22.003756+00:00,17.777627,success
CBSPAN-20260728-f0fddc7d3ee15a37a159c211,rating_lane_004,live,1,2026-07-29T02:17:22.003758+00:00,17.764392,success
CBSPAN-20260728-000c318aed4db9d7c59d63b1,rating_lane_004,live,1,2026-07-29T02:17:22.003760+00:00,18.269222,success
CBSPAN-20260728-e80d282907e998ca24ac0c12,rating_lane_004,live,1,2026-07-29T02:17:22.003762+00:00,21.523707,success
CBSPAN-20260728-cecf6261835c8b5847a4bc99,rating_lane_004,live,1,2026-07-29T02:17:22.003764+00:00,18.912702,success
CBSPAN-20260728-db4b3184d40d4de4db4ef289,rating_lane_004,live,1,2026-07-29T02:17:22.003766+00:00,19.359660,success
CBSPAN-20260728-337363236517109e1f5ce7db,rating_lane_004,live,1,2026-07-29T02:17:22.003768+00:00,20.684806,success
CBSPAN-20260728-97bd05fb93c13616debadec6,rating_lane_004,live,1,2026-07-29T02:17:22.003770+00:00,20.108319,success
CBSPAN-20260728-bc31a8a366bbaccbc56a839e,rating_lane_004,live,1,2026-07-29T02:17:22.003771+00:00,19.879782,success
CBSPAN-20260728-617539088d75f0a490dea6de,rating_lane_004,live,1,2026-07-29T02:17:22.003774+00:00,20.144816,success
CBSPAN-20260728-f2bccf92718b3e895686da36,rating_lane_004,live,1,2026-07-29T02:17:22.003776+00:00,20.278449,success
CBSPAN-20260728-91ff38dc2befa62f96d7655b,rating_lane_004,live,1,2026-07-29T02:17:22.003777+00:00,21.987969,success
CBSPAN-20260728-ea392f3a754681d0fc50b3b0,rating_lane_004,live,1,2026-07-29T02:17:22.003779+00:00,21.735445,success
CBSPAN-20260728-604a2e8230b95b3d119e7f06,rating_lane_004,live,1,2026-07-29T02:17:22.003782+00:00,22.322493,success
CBSPAN-20260728-d7f184970da411a0ae254365,rating_lane_004,live,1,2026-07-29T02:17:22.003783+00:00,22.791022,success
CBSPAN-20260728-3526f3cc084f5a68078f7607,rating_lane_004,live,1,2026-07-29T02:17:22.003785+00:00,22.314167,success
CBSPAN-20260728-f5ad91ce2e204b9ddf130cc9,rating_lane_004,live,1,2026-07-29T02:17:22.003787+00:00,22.568695,success
CBSPAN-20260728-c646b60b781ab5abdc3081fc,rating_lane_004,live,1,2026-07-29T02:17:22.003789+00:00,25.440449,success
CBSPAN-20260728-9eef46095ed9f1f4c236cdc2,rating_lane_004,live,1,2026-07-29T02:17:22.003791+00:00,23.212462,success
CBSPAN-20260728-d36ac3c40f86184e0d275c18,rating_lane_004,live,1,2026-07-29T02:17:47.466507+00:00,3.486110,success
CBSPAN-20260728-b1eed87a02e087f8c5b040d8,rating_lane_004,live,1,2026-07-29T02:17:47.466583+00:00,3.454184,success
CBSPAN-20260728-28116a5590191e337bb48850,rating_lane_004,live,1,2026-07-29T02:17:47.466598+00:00,2.252217,success
CBSPAN-20260728-1e643e09f3272cfd3a20c7d0,rating_lane_004,live,1,2026-07-29T02:17:47.466609+00:00,3.490051,success
CBSPAN-20260728-545f5c7801bff7b7ab4303ec,rating_lane_004,live,1,2026-07-29T02:17:47.466620+00:00,2.616956,success
CBSPAN-20260728-96886cf5664b7664ba5bdbbf,rating_lane_004,live,1,2026-07-29T02:17:47.466630+00:00,3.643571,success
CBSPAN-20260728-e28b780d72e819e27db880fe,rating_lane_004,live,1,2026-07-29T02:17:47.466639+00:00,2.741527,success
CBSPAN-20260728-91cf215ebd1a7d03d7133561,rating_lane_004,live,1,2026-07-29T02:17:47.466725+00:00,5.493469,success
CBSPAN-20260728-ef76122e2f0c6c8d5ade535f,rating_lane_004,live,1,2026-07-29T02:17:47.466737+00:00,6.141240,success
CBSPAN-20260728-82e0999c0f3856989a57ef33,rating_lane_004,live,1,2026-07-29T02:17:47.466742+00:00,5.381827,success
CBSPAN-20260728-baf4f854c14b123ac15b5906,rating_lane_004,live,1,2026-07-29T02:17:47.466745+00:00,9.408509,success
CBSPAN-20260728-edf9127eca7936475fb5578c,rating_lane_004,live,1,2026-07-29T02:17:47.466747+00:00,5.987800,success
CBSPAN-20260728-0313c51634a95dc92733f204,rating_lane_004,live,1,2026-07-29T02:17:47.466750+00:00,7.334254,success
CBSPAN-20260728-1f596c323ac1dca5378b3c41,rating_lane_004,live,1,2026-07-29T02:17:47.466752+00:00,5.863285,success
CBSPAN-20260728-18623f1a74f781a134085b88,rating_lane_004,live,1,2026-07-29T02:17:47.466754+00:00,8.631383,success
CBSPAN-20260728-340eba99ba34a1de434685d8,rating_lane_004,live,1,2026-07-29T02:17:47.466756+00:00,7.768828,success
CBSPAN-20260728-0e0341cfa6d456f16405fdd0,rating_lane_004,live,1,2026-07-29T02:17:47.466759+00:00,8.982937,success
CBSPAN-20260728-41e7977d2cde4d8c9f004150,rating_lane_004,live,1,2026-07-29T02:17:47.466761+00:00,10.022226,success
CBSPAN-20260728-f7109386416547a2296a8d9b,rating_lane_004,live,1,2026-07-29T02:17:47.466763+00:00,9.509905,success
CBSPAN-20260728-1c41d2b417377ff43373bc89,rating_lane_004,live,1,2026-07-29T02:17:47.466765+00:00,9.001339,success
CBSPAN-20260728-94bdf864b76495f6ef273437,rating_lane_004,live,1,2026-07-29T02:17:47.466767+00:00,9.730781,success
CBSPAN-20260728-4a2bee7d590b90ff4e1e3b95,rating_lane_004,live,1,2026-07-29T02:17:47.466769+00:00,10.128928,success
CBSPAN-20260728-dbc95799d1fb2b5ad4534664,rating_lane_004,live,1,2026-07-29T02:17:47.466771+00:00,14.046663,success
CBSPAN-20260728-6762c3eb78bbcbfd9ca94c7b,rating_lane_004,live,1,2026-07-29T02:17:47.466774+00:00,11.739507,success
CBSPAN-20260728-c873c62f05b3b0986c916b13,rating_lane_004,live,1,2026-07-29T02:17:47.466776+00:00,11.170899,success
CBSPAN-20260728-8e833e5041c73d1931bf7809,rating_lane_004,live,1,2026-07-29T02:17:47.466778+00:00,12.195227,success
CBSPAN-20260728-8769c813d6e3445b0cfc5950,rating_lane_004,live,1,2026-07-29T02:17:47.466780+00:00,12.126638,success
CBSPAN-20260728-84a73bf585a9cd9bf2908dcc,rating_lane_004,live,1,2026-07-29T02:17:47.466782+00:00,12.104222,success
CBSPAN-20260728-db180a5fc1610f75fdd1921b,rating_lane_004,live,1,2026-07-29T02:17:47.466784+00:00,12.234042,success
CBSPAN-20260728-a1d254115404c9195a6f0c7a,rating_lane_004,live,1,2026-07-29T02:17:47.466786+00:00,12.640826,success
CBSPAN-20260728-6d0f82f9cee3885d1b04f144,rating_lane_004,live,1,2026-07-29T02:17:47.466788+00:00,12.955985,success
CBSPAN-20260728-7fe4d8c10647bf30a51b9f11,rating_lane_004,live,1,2026-07-29T02:17:47.466790+00:00,15.483065,success
CBSPAN-20260728-178d3eba678d8ad961809691,rating_lane_004,live,1,2026-07-29T02:18:02.970015+00:00,3.592415,success
CBSPAN-20260728-7185cfb76716329bfa16767e,rating_lane_004,live,1,2026-07-29T02:18:02.970056+00:00,3.898841,success
CBSPAN-20260728-6bb8e343829b0c1de12c5af8,rating_lane_004,live,1,2026-07-29T02:18:02.970070+00:00,3.592471,success
CBSPAN-20260728-4cec0d50a4d12147470e6405,rating_lane_004,live,1,2026-07-29T02:18:02.970080+00:00,3.846099,success
CBSPAN-20260728-1ce5a52c78ba0b167285c7ca,rating_lane_004,live,1,2026-07-29T02:18:02.970089+00:00,2.395028,success
CBSPAN-20260728-7e13d6c80161be6a3d7db4a2,rating_lane_004,live,1,2026-07-29T02:18:02.970099+00:00,3.820521,success
CBSPAN-20260728-6f5eb4e8460ecd6073cf99de,rating_lane_004,live,1,2026-07-29T02:18:02.970108+00:00,2.244681,success
CBSPAN-20260728-36c9a40c48d995e6e1763d78,rating_lane_004,live,1,2026-07-29T02:18:02.970196+00:00,3.879594,success
CBSPAN-20260728-a9558698db4cec692bb6ef4c,rating_lane_004,live,1,2026-07-29T02:18:02.970206+00:00,5.618120,success
CBSPAN-20260728-48df5e447aeb32985065a601,rating_lane_004,live,1,2026-07-29T02:18:02.970211+00:00,4.684212,success
CBSPAN-20260728-e9e29b8a6eabb37bdc09616b,rating_lane_004,live,1,2026-07-29T02:18:02.970214+00:00,6.855049,success
CBSPAN-20260728-f5ec72b7a127d5097cd65a63,rating_lane_004,live,1,2026-07-29T02:18:02.970216+00:00,6.055524,success
CBSPAN-20260728-2c2c2e11b7dcbddfd2477b63,rating_lane_004,live,1,2026-07-29T02:18:02.970219+00:00,6.584765,success
CBSPAN-20260728-f0a2d9cdd967c53351890f80,rating_lane_004,live,1,2026-07-29T02:18:02.970221+00:00,6.426844,success
CBSPAN-20260728-d22ade358e35051b952daecb,rating_lane_004,live,1,2026-07-29T02:18:02.970223+00:00,6.045981,success
CBSPAN-20260728-446e64c0e4ca714d3180cfa2,rating_lane_004,live,1,2026-07-29T02:18:02.970225+00:00,7.404902,success
CBSPAN-20260728-c1b4fd5bb0a11c80783e0846,rating_lane_004,live,1,2026-07-29T02:18:02.970227+00:00,6.658896,success
CBSPAN-20260728-75913ec376b385b36959bbd3,rating_lane_004,live,1,2026-07-29T02:18:02.970230+00:00,7.904193,success
CBSPAN-20260728-41e54c4d394aea18c4f2daeb,rating_lane_004,live,1,2026-07-29T02:18:02.970232+00:00,8.214004,success
CBSPAN-20260728-870d75b44a3b1d33a478901b,rating_lane_004,live,1,2026-07-29T02:18:02.970234+00:00,8.057771,success
CBSPAN-20260728-9ae070f5cf55ca082586d758,rating_lane_004,live,1,2026-07-29T02:18:02.970236+00:00,9.427906,success
CBSPAN-20260728-67a14e845cc771b90a803adf,rating_lane_004,live,1,2026-07-29T02:18:02.970238+00:00,9.230677,success
CBSPAN-20260728-e6bcab561228de5c17696b2d,rating_lane_004,live,1,2026-07-29T02:18:02.970240+00:00,9.809554,success
CBSPAN-20260728-017ff245779f973545b8aa17,rating_lane_004,live,1,2026-07-29T02:18:02.970242+00:00,10.197145,success
CBSPAN-20260728-1b53a9731a5c10c15955e564,rating_lane_004,live,1,2026-07-29T02:18:02.970244+00:00,10.629370,success
CBSPAN-20260728-393ac06fb7b160fd97ab66e4,rating_lane_004,live,1,2026-07-29T02:18:02.970246+00:00,12.513135,success
CBSPAN-20260728-29fe626d547fb95b2c2e9201,rating_lane_004,live,1,2026-07-29T02:18:02.970248+00:00,12.641882,success
CBSPAN-20260728-bce8ec257ffe68e2176cb417,rating_lane_004,live,1,2026-07-29T02:18:02.970251+00:00,11.345149,success
CBSPAN-20260728-f29754f6be07a9803c88453b,rating_lane_004,live,1,2026-07-29T02:18:02.970253+00:00,13.395330,success
CBSPAN-20260728-d01253e6b753c1d2e4c5528e,rating_lane_004,live,1,2026-07-29T02:18:02.970255+00:00,13.401616,success
CBSPAN-20260728-67f0361e74c1816ffa66e0ef,rating_lane_004,live,1,2026-07-29T02:18:02.970257+00:00,13.595129,success
CBSPAN-20260728-f765a52959673e223ef8c76e,rating_lane_004,live,1,2026-07-29T02:18:02.970259+00:00,13.367695,success
CBSPAN-20260728-11898d363583209768a46ae0,rating_lane_004,live,1,2026-07-29T02:18:16.589116+00:00,2.227461,success
CBSPAN-20260728-0e1a4997a64eb1fd5fbe2fee,rating_lane_004,live,1,2026-07-29T02:18:16.589160+00:00,5.456784,success
CBSPAN-20260728-5427ff71960d9b431e7de078,rating_lane_004,live,1,2026-07-29T02:18:16.589175+00:00,2.919996,success
CBSPAN-20260728-b2c5129bc5dfd44b0256ee2a,rating_lane_004,live,1,2026-07-29T02:18:16.589186+00:00,4.341640,success
CBSPAN-20260728-f91f8c9a15175fbb1ecf8533,rating_lane_004,live,1,2026-07-29T02:18:16.589196+00:00,4.681931,success
CBSPAN-20260728-c9cbbc2958bdcfe76a3ec3d6,rating_lane_004,live,1,2026-07-29T02:18:16.589206+00:00,2.230586,success
CBSPAN-20260728-2df6ce6672295b76900b5d03,rating_lane_004,live,1,2026-07-29T02:18:16.589216+00:00,3.119093,success
CBSPAN-20260728-40f42270d0e34df96bdbc5c9,rating_lane_004,live,1,2026-07-29T02:18:16.589309+00:00,3.115472,success
CBSPAN-20260728-974e2d19de9eb89547f15bb0,rating_lane_004,live,1,2026-07-29T02:18:16.589319+00:00,5.851095,success
CBSPAN-20260728-cf1a2e3d98576a41d4a0b10a,rating_lane_004,live,1,2026-07-29T02:18:16.589325+00:00,5.358392,success
CBSPAN-20260728-c70de8c48e8a19ff0fa606eb,rating_lane_004,live,1,2026-07-29T02:18:16.589328+00:00,5.678177,success
CBSPAN-20260728-0aad4cbdafe1dc762511d41f,rating_lane_004,live,1,2026-07-29T02:18:16.589330+00:00,6.414251,success
CBSPAN-20260728-0af294c1ca1dc7823201b3f4,rating_lane_004,live,1,2026-07-29T02:18:16.589332+00:00,5.617440,success
CBSPAN-20260728-8ea0d11875dae1a94fc0d896,rating_lane_004,live,1,2026-07-29T02:18:16.589334+00:00,6.876909,success
CBSPAN-20260728-20d3a4a516988119810b1571,rating_lane_004,live,1,2026-07-29T02:18:16.589337+00:00,8.218222,success
