source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
RMSRD-20260802-3a9293797de2c1d72a4d,RMV-20260801-03804,BRM5C-BRM5-20260731-14971-04,BRM5-20260731-14971,IA,Midwest,Bennett,"PROCEEDINGS OF BENNETT CITY COUNCIL – REGULAR MEETING (MONDAY APRIL 6, 2026) (Approval of Resolution 2026-03; FY27 wages)",https://www.bennettiowa.com/APRIL2026-1.pdf,https://bennettiowa.com/APRIL2026-1.pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3a9293797de2c1d72a4d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-3a9293797de2c1d72a4d.pdf,sha256:56369f7ca7956609552fa7af4b038761860fe0eaeab82c25859cbed85dab9e90,locally_available,local_only_not_replicated,local_research_workspace,146062,56369f7ca7956609552fa7af4b038761860fe0eaeab82c25859cbed85dab9e90
RMSRD-20260802-89f32c159a4a25f808fb,RMV-20260801-01579,BRM5C-BRM5-20260731-03984-01,BRM5-20260731-03984,IL,Midwest,Franklin Grove,"Regular Town Board Meeting — Village of Franklin Grove (LEE COUNTY, ILLINOIS) — June 10, 2019 Minutes (Approved July 8, 2019)",https://franklingrove.org/minutes/june2019.pdf,https://franklingrove.org/minutes/june2019.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-89f32c159a4a25f808fb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-89f32c159a4a25f808fb.pdf,sha256:43c69f6c94c3e964ad43df979e67265223bf1dddfd011eb529bc7090b300a05d,locally_available,local_only_not_replicated,local_research_workspace,111553,43c69f6c94c3e964ad43df979e67265223bf1dddfd011eb529bc7090b300a05d
RMSRD-20260802-1de00ccee5746c632feb,RMV-20260801-03147,BRM5C-BRM5-20260731-07808-01,BRM5-20260731-07808,IL,Midwest,McLeansboro,"Minutes Regular Meeting of the McLeansboro City Council — July 12, 2022 (motion approving $1.00 raises for part time police officers effective immediately and July 1, 2023)",https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1de00ccee5746c632feb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1de00ccee5746c632feb.pdf,sha256:49b4a1e7948754c4cb308ff702cc5d3e01341ee0634251f9ba951fc130d0a464,locally_available,local_only_not_replicated,local_research_workspace,107108,49b4a1e7948754c4cb308ff702cc5d3e01341ee0634251f9ba951fc130d0a464
RMSRD-20260802-1aa5f87c0503f1b7e3ed,RMV-20260801-02351,BRM5C-BRM5-20260731-15415-02,BRM5-20260731-15415,IL,Midwest,Shawnee,"April 8, 2024 Agenda (City Council)",https://cityofshawneetown.com/documents/603/April_8__2024_Agenda.pdf,https://cityofshawneetown.com/documents/603/April_8__2024_Agenda.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1aa5f87c0503f1b7e3ed.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1aa5f87c0503f1b7e3ed.pdf,sha256:2b8a307962d4ce609071b920517e4cccd639c1b0410671ccbfd22adab444e799,locally_available,local_only_not_replicated,local_research_workspace,34524,2b8a307962d4ce609071b920517e4cccd639c1b0410671ccbfd22adab444e799
RMSRD-20260802-40f01d0859b01d552cd6,RMV-20260801-01581,BRM5C-BRM5-20260731-04167-01,BRM5-20260731-04167,IL,Midwest,Richmond,06-15-2023 Board Agenda with Supporting Docs (includes Appropriation Ordinance; police/non-public works salary line items),https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf,https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-40f01d0859b01d552cd6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-40f01d0859b01d552cd6.pdf,sha256:68e485f905531e7de2beb2338da4f3d46e5b843baa46ece118ba1d1ff7cdf7f1,locally_available,local_only_not_replicated,local_research_workspace,7807670,68e485f905531e7de2beb2338da4f3d46e5b843baa46ece118ba1d1ff7cdf7f1
RMSRD-20260802-0961861acd08c735d773,RMV-20260801-03143,BRM5C-BRM5-20260731-11678-01,BRM5-20260731-11678,IL,Midwest,South Rock Island,"Minutes of the Meeting (South Rock Island Township Board) — September 30, 2024",https://www.sritownship.net/minutes/20240930.pdf,https://sritownship.net/minutes/20240930.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0961861acd08c735d773.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0961861acd08c735d773.pdf,sha256:77ef3e46d0b7a5ea20e3d6c41dfa64bee346603a289bb2946b598e7737429cee,locally_available,local_only_not_replicated,local_research_workspace,6867164,77ef3e46d0b7a5ea20e3d6c41dfa64bee346603a289bb2946b598e7737429cee
RMSRD-20260802-620979f3b242b9dd327c,RMV-20260801-02350,BRM5C-BRM5-20260731-15212-01,BRM5-20260731-15212,IL,Midwest,Grandview,"Village of Grandview Board Minutes (agenda/minutes PDF) — May 4, 2021 (discussion: proposed employee pay increases to be voted at May 18, 2021)",https://villageofgrandview.gov/wp-content/uploads/2024/01/Agenda_Minutes_2021.pdf,https://villageofgrandview.gov/wp-content/uploads/2024/01/Agenda_Minutes_2021.pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-620979f3b242b9dd327c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-620979f3b242b9dd327c.pdf,sha256:841e55b643f7eca9a67adc1645adc07406658fef835d69bb4f463eb4f4e412ea,locally_available,local_only_not_replicated,local_research_workspace,13321774,841e55b643f7eca9a67adc1645adc07406658fef835d69bb4f463eb4f4e412ea
RMSRD-20260802-cc3ebc319a6d1d12d18f,RMV-20260801-01584,BRM5C-BRM5-20260731-00380-02,BRM5-20260731-00380,IL,Midwest,Norwood,"Minutes of the Regular Board Meeting — Village of Norwood (June 7, 2022) (action to raise Village Clerk hourly salary from $12.00 to $14.00 per hour)",https://villageofnorwoodil.com/wp-content/uploads/2022/07/JUNE-2022.pdf,https://villageofnorwoodil.com/wp-content/uploads/2022/07/JUNE-2022.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cc3ebc319a6d1d12d18f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-cc3ebc319a6d1d12d18f.pdf,sha256:bf8394302ce297676c868b1e4052529323591f6b4148e6c4e7272b45fc7dafdb,locally_available,local_only_not_replicated,local_research_workspace,26992,bf8394302ce297676c868b1e4052529323591f6b4148e6c4e7272b45fc7dafdb
RMSRD-20260802-d04fd6721f2df7909b6d,RMV-20260801-01574,BRM5C-BRM5-20260731-11690-01,BRM5-20260731-11690,IL,Midwest,Stockton,"Village of Stockton Regular Board Meeting Agenda — July 14, 2026",https://www.villageofstockton.com/wp-content/uploads/2026/07/7.14.26-Board-meeting-Agenda.pdf,https://villageofstockton.com/wp-content/uploads/2026/07/7.14.26-Board-meeting-Agenda.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d04fd6721f2df7909b6d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d04fd6721f2df7909b6d.pdf,sha256:245bb46a92f793da8b94087a134c083e22881149a286a8728f47833590d7a004,locally_available,local_only_not_replicated,local_research_workspace,84668,245bb46a92f793da8b94087a134c083e22881149a286a8728f47833590d7a004
RMSRD-20260802-0bbfbe4e1f7e7c7fdd16,RMV-20260801-03140,BRM5C-BRM5-20260731-15364-02,BRM5-20260731-15364,IL,Midwest,Oregon-Nashua,"Monthly Meeting Minutes — March 10, 2021",https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0bbfbe4e1f7e7c7fdd16.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0bbfbe4e1f7e7c7fdd16.pdf,sha256:330180a4e029be9f3ad6536322fb27be77e2f4c93ff050954bc2998e7ef044df,locally_available,local_only_not_replicated,local_research_workspace,56958,330180a4e029be9f3ad6536322fb27be77e2f4c93ff050954bc2998e7ef044df
RMSRD-20260802-58de3221ee884ef34561,RMV-20260801-01585,BRM5C-BRM5-20260731-11749-02,BRM5-20260731-11749,IL,Midwest,Yates City,Village of Yates City Regular Board Meeting Minutes (seasonal part time public works employee wage),https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf,https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-58de3221ee884ef34561.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-58de3221ee884ef34561.pdf,sha256:6883d5df5ab48b84ac67fe596d18bf37aca0024789f877d22d76c0dc28ebe2a2,locally_available,local_only_not_replicated,local_research_workspace,86555,6883d5df5ab48b84ac67fe596d18bf37aca0024789f877d22d76c0dc28ebe2a2
RMSRD-20260802-a3dbbe76c422b4791c70,RMV-20260801-03346,BRM5C-BRM5-20260731-03977-01,BRM5-20260731-03977,IL,Midwest,Ford Heights,"Village of Ford Heights v. Illinois Labor Relations Board, Illinois Labor Relations Board (ILRB) Recommended Decision and Order (Case No. S-CA-09-055-C) (CBA effective April 30, 2008 through April 29, 2011; incorporates interest arbitration pay-rate award S-MA-08-117)",https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/decisionorders/documents/S-CA-09-055-C%20RDO.pdf,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/decisions/decisionorders/documents/S-CA-09-055-C%20RDO.pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-a3dbbe76c422b4791c70.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-a3dbbe76c422b4791c70.pdf,sha256:875ad63525cb8a3f6a6ac1800c41dd2f2b68856607844e91fd75c18633881cc2,locally_available,local_only_not_replicated,local_research_workspace,576104,875ad63525cb8a3f6a6ac1800c41dd2f2b68856607844e91fd75c18633881cc2
RMSRD-20260802-85de0a3c86af1306fa84,RMV-20260801-02601,BRM5C-BRM5-20260731-00173-01,BRM5-20260731-00173,IL,Midwest,Colp,Village of Colp Code of Ordinances - Employee Personnel Code (Chapter 11) (Employee Regulations),https://colp.municipalimpact.com/documents/423/13_-_EMPLOYEE_PERSONNEL_CODE_-_CHAPTER_11.pdf?1672348408=,https://colp.municipalimpact.com/documents/423/13_-_EMPLOYEE_PERSONNEL_CODE_-_CHAPTER_11.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-85de0a3c86af1306fa84.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-85de0a3c86af1306fa84.pdf,sha256:d0ccaa1bbb01faaad0040ee093fbb234cca811c466f6479b5d65cfebaa8f726b,locally_available,local_only_not_replicated,local_research_workspace,225706,d0ccaa1bbb01faaad0040ee093fbb234cca811c466f6479b5d65cfebaa8f726b
RMSRD-20260802-d3f10924d9258e266453,RMV-20260801-00810,BRM5C-BRM5-20260731-07689-02,BRM5-20260731-07689,IL,Midwest,Elwood,"Village of Elwood Board Minutes (Ordinance adopting successor CBA with General Chauffeurs, Sales Drivers, and Helpers Union Local No. 179)",https://www.villageofelwood.com/AgendaCenter/ViewFile/Minutes/_07012020-585,https://villageofelwood.com/AgendaCenter/ViewFile/Minutes/_07012020-585,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d3f10924d9258e266453.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-d3f10924d9258e266453.pdf,sha256:7b4e3e006e2928e02b1f342ff3e1a7d5f53ed34409ce22093ab671ac05822b5e,locally_available,local_only_not_replicated,local_research_workspace,324942,7b4e3e006e2928e02b1f342ff3e1a7d5f53ed34409ce22093ab671ac05822b5e
