source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
RMSRD-20260802-1ccfe588af6c899e1c9c,source_review_lane_004,11,RMV-20260801-02050,verification_lane_003,BRM5C-BRM5-20260731-11280-01,BRM5C-BRM5-20260731-11280-01,BRM5-20260731-11280,scout_lane_004,,IA,Midwest,Ocheyedan,Osceola County (19143; primary),City of Ocheyedan Code of Ordinances — Chapter 30 Police Department (Compensation provision),https://ocheyedaniowa.gov/city-ordinances-code/,ocheyedaniowa.gov,https://ocheyedaniowa.gov/city-ordinances-code,https://ocheyedaniowa.gov/city-ordinances-code,other_local_government_pay_policy,ordinance_or_policy,,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11280,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://ocheyedaniowa.gov/city-ordinances-code,not_run,false
RMSRD-20260802-e128a376eb85686df19f,source_review_lane_004,12,RMV-20260801-02358,verification_lane_004,BRM5C-BRM5-20260731-07697-03,BRM5C-BRM5-20260731-07697-03,BRM5-20260731-07697,scout_lane_003,,IL,Midwest,Fairfield,Bureau County (17011; primary),"City Council Minutes (IBEW Union Contract; 4.5% pay increase; term May 1, 2025 – April 30, 2028)",https://cityoffairfieldillinois.com/wp-content/uploads/2025/08/10-Min.-June-10-2025.pdf,cityoffairfieldillinois.com,https://cityoffairfieldillinois.com/wp-content/uploads/2025/08/10-Min.-June-10-2025.pdf,https://cityoffairfieldillinois.com/wp-content/uploads/2025/08/10-Min.-June-10-2025.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07697,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,85809,https://cityoffairfieldillinois.com/wp-content/uploads/2025/08/10-Min.-June-10-2025.pdf,not_run,false
RMSRD-20260802-345d356c9ff1ec5513b0,source_review_lane_004,13,RMV-20260801-03133,verification_lane_005,BRM5C-BRM5-20260731-15357-02,BRM5C-BRM5-20260731-15357-02,BRM5-20260731-15357,scout_lane_005,,IL,Midwest,Olney,Richland County (17159; primary),City of Olney Council packet summary referencing Ordinance 2021-30 (Paid-on-Call Firefighters / Part-Time Employees / Summer Recreation Employees),https://cms2.revize.com/revize/olneynew/cc%20Dec%2013%202021.pdf,cms2.revize.com,https://cms2.revize.com/revize/olneynew/cc%20Dec%2013%202021.pdf,https://cms2.revize.com/revize/olneynew/cc%20Dec%2013%202021.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15357,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,174773,https://cms2.revize.com/revize/olneynew/cc%20Dec%2013%202021.pdf,not_run,false
RMSRD-20260802-bb6222126bed693156ad,source_review_lane_004,14,RMV-20260801-00789,verification_lane_002,BRM5C-BRM5-20260731-07658-01,BRM5C-BRM5-20260731-07658-01,BRM5-20260731-07658,scout_lane_003,,IL,Midwest,Colchester,McDonough County (17109; primary),"City of Colchester Public Documents (Agendas/Minutes, Ordinances, Resolutions, Public Records)",https://cityofcolchesteril.gov/public-documents,cityofcolchesteril.gov,https://cityofcolchesteril.gov/public-documents,https://cityofcolchesteril.gov/public-documents,agenda_packet_or_minutes,context_only,,mou_memorandum_settlement,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07658,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://cityofcolchesteril.gov/public-documents,not_run,false
RMSRD-20260802-0685b68054fb6395c6e9,source_review_lane_004,15,RMV-20260801-00019,verification_lane_001,BRM5C-BRM5-20260731-15238-02,BRM5C-BRM5-20260731-15238-02,BRM5-20260731-15238,scout_lane_005,,IL,Midwest,Hillsboro,Montgomery County (17135; primary),"City Council agenda (May 7, 2024) includes '3-year Collective Bargaining Agreement' with Laborers' Local 773 involving Fire Department and Public Works",https://hillsboroillinois.net/wp-content/uploads/5-7-24-City-Council-agenda.pdf,hillsboroillinois.net,https://hillsboroillinois.net/wp-content/uploads/5-7-24-City-Council-agenda.pdf,https://hillsboroillinois.net/wp-content/uploads/5-7-24-City-Council-agenda.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15238,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,115207,https://hillsboroillinois.net/wp-content/uploads/5-7-24-City-Council-agenda.pdf,not_run,false
RMSRD-20260802-e1af354fcc4e084b02c6,source_review_lane_004,16,RMV-20260801-02354,verification_lane_004,BRM5C-BRM5-20260731-11601-01,BRM5C-BRM5-20260731-11601-01,BRM5-20260731-11601,scout_lane_004,,IL,Midwest,Oreana,Macon County (17115; primary),2016-06-21 Oreana Board Minutes (references Ordinance 2016-06-22-2 amending Salaries of Village Officials),https://www.oreanail.com/wp-content/uploads/2016-06-21-Oreana-Board-Minutes.pdf,oreanail.com,https://oreanail.com/wp-content/uploads/2016-06-21-Oreana-Board-Minutes.pdf,https://oreanail.com/wp-content/uploads/2016-06-21-Oreana-Board-Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,,salary_pay_ordinance,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11601,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,369135,https://oreanail.com/wp-content/uploads/2016-06-21-Oreana-Board-Minutes.pdf,not_run,false
RMSRD-20260802-e68842e1ca01d819e427,source_review_lane_004,17,RMV-20260801-00791,verification_lane_002,BRM5C-BRM5-20260731-00228-01,BRM5C-BRM5-20260731-00228-01,BRM5-20260731-00228,scout_lane_001,,IL,Midwest,Fisher,Champaign County (17019; primary),05.14.26 Village Board Minutes (includes FY 2025-2026 salary increases; part-time police officers referenced),https://fisher.il.us/file/669/05.14.26%20Village%20Board%20Minutes.pdf,fisher.il.us,https://fisher.il.us/file/669/05.14.26%20Village%20Board%20Minutes.pdf,https://fisher.il.us/file/669/05.14.26%20Village%20Board%20Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00228,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,196236,https://fisher.il.us/file/669/05.14.26%20Village%20Board%20Minutes.pdf,not_run,false
RMSRD-20260802-1351eda393228fba1ba2,source_review_lane_004,18,RMV-20260801-01569,verification_lane_003,BRM5C-BRM5-20260731-00442-02,BRM5C-BRM5-20260731-00442-02,BRM5-20260731-00442,scout_lane_001,,IL,Midwest,Salem,Knox County (17095; primary),"Salem City Council Meeting Minutes (Approval of Operating Engineers Local Union #399 contract; raises 2.75%, 2.75%, 3% over three years)",https://www.salemil.us/sites/g/files/vyhlif1161/f/news/minutes_-_2026_04-06.pdf,salemil.us,https://salemil.us/sites/g/files/vyhlif1161/f/news/minutes_-_2026_04-06.pdf,https://salemil.us/sites/g/files/vyhlif1161/f/news/minutes_-_2026_04-06.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,arbitration_factfinding_labor_relations,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00442,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,470842,https://salemil.us/sites/g/files/vyhlif1161/f/news/minutes_-_2026_04-06.pdf,not_run,false
RMSRD-20260802-428acc445d963396e810,source_review_lane_004,19,RMV-20260801-03135,verification_lane_005,BRM5C-BRM5-20260731-11705-02,BRM5C-BRM5-20260731-11705-02,BRM5-20260731-11705,scout_lane_004,,IL,Midwest,Tremont,Tazewell County (17179; primary),"Village of Tremont Board Meeting Agenda (Aug 18, 2025) - item: ""SRO Agreement Ordinance""",https://www.tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,tremontil.gov,https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11705,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,125723,https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf,not_run,false
RMSRD-20260802-5199ddbfdf7d8bec3493,source_review_lane_004,20,RMV-20260801-02353,verification_lane_004,BRM5C-BRM5-20260731-15350-02,BRM5C-BRM5-20260731-15350-02,BRM5-20260731-15350,scout_lane_005,,IL,Midwest,Norwood Park,Cook County (17031; primary),"Township Board Meeting Agenda — Norwood Park Township Board Meeting (Friday April 25, 2025)",https://img1.wsimg.com/blobby/go/9f905be8-05aa-498a-8725-749c35723e23/downloads/9712d0da-24b9-40b9-b282-68fa2814ca20/April%2025%2C%202025%20Township%20Meeting%20Agenda.pdf?ver=1785337122836,img1.wsimg.com,https://img1.wsimg.com/blobby/go/9f905be8-05aa-498a-8725-749c35723e23/downloads/9712d0da-24b9-40b9-b282-68fa2814ca20/April%2025%2C%202025%20Township%20Meeting%20Agenda.pdf,https://img1.wsimg.com/blobby/go/9f905be8-05aa-498a-8725-749c35723e23/downloads/9712d0da-24b9-40b9-b282-68fa2814ca20/April%2025%2C%202025%20Township%20Meeting%20Agenda.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,salary_pay_ordinance,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15350,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,204,application/pdf,285692,https://img1.wsimg.com/blobby/go/9f905be8-05aa-498a-8725-749c35723e23/downloads/9712d0da-24b9-40b9-b282-68fa2814ca20/April%2025%2C%202025%20Township%20Meeting%20Agenda.pdf,not_run,false
RMSRD-20260802-fdac573db07a12f23495,source_review_lane_004,21,RMV-20260801-00022,verification_lane_001,BRM5C-BRM5-20260731-07796-01,BRM5C-BRM5-20260731-07796-01,BRM5-20260731-07796,scout_lane_003,,IL,Midwest,Lyndon,Whiteside County (17195; primary),Village Board of Trustees Meeting May 2026 Minutes,https://villageoflyndon.org/may-regular-board-meeting-minutes-2026/,villageoflyndon.org,https://villageoflyndon.org/may-regular-board-meeting-minutes-2026,https://villageoflyndon.org/may-regular-board-meeting-minutes-2026,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07796,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://villageoflyndon.org/may-regular-board-meeting-minutes-2026,not_run,false
RMSRD-20260802-41f626470ff3a3900591,source_review_lane_004,22,RMV-20260801-02365,verification_lane_004,BRM5C-BRM5-20260731-11616-02,BRM5C-BRM5-20260731-11616-02,BRM5-20260731-11616,scout_lane_004,,IL,Midwest,Pecatonica,Winnebago County (17201; primary),Village of Pecatonica Regular Board Meeting — 2025-04-15 (Agenda PDF) — “Discussion and Approval of Wage Increase for Public Works Employee”,https://www.villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf,villageofpecatonica.com,https://villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf,https://villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11616,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,123531,https://villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf,not_run,false
RMSRD-20260802-c9fbd476d6d558fb653e,source_review_lane_004,23,RMV-20260801-01578,verification_lane_003,BRM5C-BRM5-20260731-11582-01,BRM5C-BRM5-20260731-11582-01,BRM5-20260731-11582,scout_lane_004,,IL,Midwest,Murphysboro,Jackson County (17077; primary),Murphysboro City Council Meeting Minutes (includes update on contract negotiations with FOP),https://murphysboro.com/wp-content/uploads/2023/02/Council_Minutes_-_2017-03-14.pdf,murphysboro.com,https://murphysboro.com/wp-content/uploads/2023/02/Council_Minutes_-_2017-03-14.pdf,https://murphysboro.com/wp-content/uploads/2023/02/Council_Minutes_-_2017-03-14.pdf,agenda_packet_or_minutes,meeting_minutes,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11582,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,124082,https://murphysboro.com/wp-content/uploads/2023/02/Council_Minutes_-_2017-03-14.pdf,not_run,false
RMSRD-20260802-943b1d1adf7a97bb2b9f,source_review_lane_004,24,RMV-20260801-00804,verification_lane_002,BRM5C-BRM5-20260731-11693-01,BRM5C-BRM5-20260731-11693-01,BRM5-20260731-11693,scout_lane_004,,IL,Midwest,Stronghurst,Henderson County (17071; primary),"Village Board Meeting Minutes (April 1, 2024)",https://villageofstronghurst.org/documents/217/April_2024.pdf,villageofstronghurst.org,https://villageofstronghurst.org/documents/217/April_2024.pdf,https://villageofstronghurst.org/documents/217/April_2024.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11693,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://villageofstronghurst.org/documents/217/April_2024.pdf,not_run,false
RMSRD-20260802-805bcf090c3e0c875819,source_review_lane_004,25,RMV-20260801-01003,verification_lane_002,BRM5C-BRM5-20260731-11319-02,BRM5C-BRM5-20260731-11319-02,BRM5-20260731-11319,scout_lane_004,,IL,Midwest,Albers,Clinton County (17027; primary),Village of Albers Board of Trustees — Minutes (example document; not confirmed as labor-contract binding text),https://albersil.org/wp-content/uploads/2025/08/MINUTES-14Jul2025.docx.pdf,albersil.org,https://albersil.org/wp-content/uploads/2025/08/MINUTES-14Jul2025.docx.pdf,https://albersil.org/wp-content/uploads/2025/08/MINUTES-14Jul2025.docx.pdf,arbitration_award,meeting_minutes,strike_or_no_strike_constraint,arbitration_factfinding_labor_relations,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11319,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,172002,https://albersil.org/wp-content/uploads/2025/08/MINUTES-14Jul2025.docx.pdf,not_run,false
