source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
RMSRD-20260802-c86d3e60aea26b3e9d57,source_review_lane_001,11,RMV-20260801-02016,verification_lane_003,BRM5C-BRM5-20260731-03834-01,BRM5C-BRM5-20260731-03834-01,BRM5-20260731-03834,scout_lane_002,,IA,Midwest,Worthington,Dubuque County (19061; primary),City of Worthington - Agendas & Minutes (2025/2024/2023 and other listed items),https://www.worthingtoniowa.com/2025--2024---2023-agenda--minutes-and-notices.html,worthingtoniowa.com,https://worthingtoniowa.com/2025--2024---2023-agenda--minutes-and-notices.html,https://worthingtoniowa.com/2025--2024---2023-agenda--minutes-and-notices.html,factfinding_report,agenda_cover_sheet,strike_or_no_strike_constraint,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03834,medium_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,text/html,18667,https://worthingtoniowa.com/2025--2024---2023-agenda--minutes-and-notices.html,not_run,false
RMSRD-20260802-980462fb38c908909eca,source_review_lane_001,12,RMV-20260801-02366,verification_lane_004,BRM5C-BRM5-20260731-15475-02,BRM5C-BRM5-20260731-15475-02,BRM5-20260731-15475,scout_lane_005,,IL,Midwest,Washington,Will County (17197; primary),"City Council Meeting Minutes — March 19, 2018 (resolution ratifying and authorizing CBA for full-time telecommunicators of the Washington Police Department)",https://www.ci.washington.il.us/egov/documents/1522874026_7348.pdf,ci.washington.il.us,https://ci.washington.il.us/egov/documents/1522874026_7348.pdf,https://ci.washington.il.us/egov/documents/1522874026_7348.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal;fiscal_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15475,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,127378,https://ci.washington.il.us/egov/documents/1522874026_7348.pdf,not_run,false
RMSRD-20260802-0d8fbc9441692ed80388,source_review_lane_001,13,RMV-20260801-03139,verification_lane_005,BRM5C-BRM5-20260731-04097-03,BRM5C-BRM5-20260731-04097-03,BRM5-20260731-04097,scout_lane_002,,IL,Midwest,Monmouth,Warren County (17187; primary),"June 17, 2019 Council Meeting Minutes (Approval of AFSCME Contract; MPD dispatchers)",https://www.cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,cityofmonmouth.com,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04097,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,280945,https://cityofmonmouth.com/sites/g/files/vyhlif7191/f/agendas/june_17_2019_council_meeting_minutes.pdf,not_run,false
RMSRD-20260802-3a9293797de2c1d72a4d,source_review_lane_001,14,RMV-20260801-03804,verification_lane_005,BRM5C-BRM5-20260731-14971-04,BRM5C-BRM5-20260731-14971-04,BRM5-20260731-14971,scout_lane_005,,IA,Midwest,Bennett,Cedar County (19031; primary),"PROCEEDINGS OF BENNETT CITY COUNCIL – REGULAR MEETING (MONDAY APRIL 6, 2026) (Approval of Resolution 2026-03; FY27 wages)",https://www.bennettiowa.com/APRIL2026-1.pdf,bennettiowa.com,https://bennettiowa.com/APRIL2026-1.pdf,https://bennettiowa.com/APRIL2026-1.pdf,wage_schedule,meeting_minutes,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-14971,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,146062,https://bennettiowa.com/APRIL2026-1.pdf,not_run,false
RMSRD-20260802-89f32c159a4a25f808fb,source_review_lane_001,15,RMV-20260801-01579,verification_lane_003,BRM5C-BRM5-20260731-03984-01,BRM5C-BRM5-20260731-03984-01,BRM5-20260731-03984,scout_lane_002,,IL,Midwest,Franklin Grove,Lee County (17103; primary),"Regular Town Board Meeting — Village of Franklin Grove (LEE COUNTY, ILLINOIS) — June 10, 2019 Minutes (Approved July 8, 2019)",https://franklingrove.org/minutes/june2019.pdf,franklingrove.org,https://franklingrove.org/minutes/june2019.pdf,https://franklingrove.org/minutes/june2019.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03984,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,111553,https://franklingrove.org/minutes/june2019.pdf,not_run,false
RMSRD-20260802-1de00ccee5746c632feb,source_review_lane_001,16,RMV-20260801-03147,verification_lane_005,BRM5C-BRM5-20260731-07808-01,BRM5C-BRM5-20260731-07808-01,BRM5-20260731-07808,scout_lane_003,,IL,Midwest,McLeansboro,Hamilton County (17065; primary),"Minutes Regular Meeting of the McLeansboro City Council — July 12, 2022 (motion approving $1.00 raises for part time police officers effective immediately and July 1, 2023)",https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,mcleansboro.us,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,agenda_packet_or_minutes,agenda_cover_sheet,strike_or_no_strike_constraint,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07808,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,107108,https://mcleansboro.us/app/uploads/2022/10/2022-07-REGULAR-MEETING-MINUTES.pdf,not_run,false
RMSRD-20260802-1aa5f87c0503f1b7e3ed,source_review_lane_001,17,RMV-20260801-02351,verification_lane_004,BRM5C-BRM5-20260731-15415-02,BRM5C-BRM5-20260731-15415-02,BRM5-20260731-15415,scout_lane_005,,IL,Midwest,Shawnee,Gallatin County (17059; primary),"April 8, 2024 Agenda (City Council)",https://cityofshawneetown.com/documents/603/April_8__2024_Agenda.pdf,cityofshawneetown.com,https://cityofshawneetown.com/documents/603/April_8__2024_Agenda.pdf,https://cityofshawneetown.com/documents/603/April_8__2024_Agenda.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15415,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,32770,https://cityofshawneetown.com/documents/603/April_8__2024_Agenda.pdf,not_run,false
RMSRD-20260802-40f01d0859b01d552cd6,source_review_lane_001,18,RMV-20260801-01581,verification_lane_003,BRM5C-BRM5-20260731-04167-01,BRM5C-BRM5-20260731-04167-01,BRM5-20260731-04167,scout_lane_002,,IL,Midwest,Richmond,McHenry County (17111; primary),06-15-2023 Board Agenda with Supporting Docs (includes Appropriation Ordinance; police/non-public works salary line items),https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf,richmond-il.com,https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf,https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04167,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,7807670,https://richmond-il.com/wp-content/uploads/2023/06/06-15-2023-Board-Agenda-with-Supporting-Docs.pdf,not_run,false
RMSRD-20260802-0961861acd08c735d773,source_review_lane_001,19,RMV-20260801-03143,verification_lane_005,BRM5C-BRM5-20260731-11678-01,BRM5C-BRM5-20260731-11678-01,BRM5-20260731-11678,scout_lane_004,,IL,Midwest,South Rock Island,Rock Island County (17161; primary),"Minutes of the Meeting (South Rock Island Township Board) — September 30, 2024",https://www.sritownship.net/minutes/20240930.pdf,sritownship.net,https://sritownship.net/minutes/20240930.pdf,https://sritownship.net/minutes/20240930.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11678,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,6867164,https://sritownship.net/minutes/20240930.pdf,not_run,false
RMSRD-20260802-48f4e93c16439368dc77,source_review_lane_001,20,RMV-20260801-03148,verification_lane_005,BRM5C-BRM5-20260731-11470-02,BRM5C-BRM5-20260731-11470-02,BRM5-20260731-11470,scout_lane_004,,IL,Midwest,Grant Park,Kankakee County (17091; primary),Grant Park Village Board Agendas & Minutes (landing/index for individual dated agenda/minutes files),https://www.grantpark-il.org/agendas-minutes-2017,grantpark-il.org,https://grantpark-il.org/agendas-minutes-2017,https://grantpark-il.org/agendas-minutes-2017,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11470,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,20689,https://grantpark-il.org/agendas-minutes-2017,not_run,false
RMSRD-20260802-620979f3b242b9dd327c,source_review_lane_001,21,RMV-20260801-02350,verification_lane_004,BRM5C-BRM5-20260731-15212-01,BRM5C-BRM5-20260731-15212-01,BRM5-20260731-15212,scout_lane_005,,IL,Midwest,Grandview,Sangamon County (17167; primary),"Village of Grandview Board Minutes (agenda/minutes PDF) — May 4, 2021 (discussion: proposed employee pay increases to be voted at May 18, 2021)",https://villageofgrandview.gov/wp-content/uploads/2024/01/Agenda_Minutes_2021.pdf,villageofgrandview.gov,https://villageofgrandview.gov/wp-content/uploads/2024/01/Agenda_Minutes_2021.pdf,https://villageofgrandview.gov/wp-content/uploads/2024/01/Agenda_Minutes_2021.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,arbitration_factfinding_labor_relations,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15212,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,13321774,https://villageofgrandview.gov/wp-content/uploads/2024/01/Agenda_Minutes_2021.pdf,not_run,false
RMSRD-20260802-cc3ebc319a6d1d12d18f,source_review_lane_001,22,RMV-20260801-01584,verification_lane_003,BRM5C-BRM5-20260731-00380-02,BRM5C-BRM5-20260731-00380-02,BRM5-20260731-00380,scout_lane_001,,IL,Midwest,Norwood,Peoria County (17143; primary),"Minutes of the Regular Board Meeting — Village of Norwood (June 7, 2022) (action to raise Village Clerk hourly salary from $12.00 to $14.00 per hour)",https://villageofnorwoodil.com/wp-content/uploads/2022/07/JUNE-2022.pdf,villageofnorwoodil.com,https://villageofnorwoodil.com/wp-content/uploads/2022/07/JUNE-2022.pdf,https://villageofnorwoodil.com/wp-content/uploads/2022/07/JUNE-2022.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00380,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,26992,https://villageofnorwoodil.com/wp-content/uploads/2022/07/JUNE-2022.pdf,not_run,false
RMSRD-20260802-7298fad0be632f660c4a,source_review_lane_001,23,RMV-20260801-00807,verification_lane_002,BRM5C-BRM5-20260731-11567-02,BRM5C-BRM5-20260731-11567-02,BRM5-20260731-11567,scout_lane_004,,IL,Midwest,Medina,Peoria County (17143; primary),Board Meeting Minutes: October 2020 — Set elected official salaries (effective multi-year ranges stated in minutes),https://www.medinatownship.org/2020/11/board-meeting-minutes-october-2020/,medinatownship.org,https://medinatownship.org/2020/11/board-meeting-minutes-october-2020,https://medinatownship.org/2020/11/board-meeting-minutes-october-2020,agenda_packet_or_minutes,context_only,non_safety_constraint_signal,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11567,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://medinatownship.org/2020/11/board-meeting-minutes-october-2020,not_run,false
RMSRD-20260802-d04fd6721f2df7909b6d,source_review_lane_001,24,RMV-20260801-01574,verification_lane_003,BRM5C-BRM5-20260731-11690-01,BRM5C-BRM5-20260731-11690-01,BRM5-20260731-11690,scout_lane_004,,IL,Midwest,Stockton,Jo Daviess County (17085; primary),"Village of Stockton Regular Board Meeting Agenda — July 14, 2026",https://www.villageofstockton.com/wp-content/uploads/2026/07/7.14.26-Board-meeting-Agenda.pdf,villageofstockton.com,https://villageofstockton.com/wp-content/uploads/2026/07/7.14.26-Board-meeting-Agenda.pdf,https://villageofstockton.com/wp-content/uploads/2026/07/7.14.26-Board-meeting-Agenda.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11690,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,84668,https://villageofstockton.com/wp-content/uploads/2026/07/7.14.26-Board-meeting-Agenda.pdf,not_run,false
RMSRD-20260802-0bbfbe4e1f7e7c7fdd16,source_review_lane_001,25,RMV-20260801-03140,verification_lane_005,BRM5C-BRM5-20260731-15364-02,BRM5C-BRM5-20260731-15364-02,BRM5-20260731-15364,scout_lane_005,,IL,Midwest,Oregon-Nashua,Ogle County (17141; primary),"Monthly Meeting Minutes — March 10, 2021",https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,oregon-nashuatownship.org,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,agenda_packet_or_minutes,meeting_minutes,,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15364,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,56958,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2021-March.pdf,not_run,false
RMSRD-20260802-58de3221ee884ef34561,source_review_lane_001,26,RMV-20260801-01585,verification_lane_003,BRM5C-BRM5-20260731-11749-02,BRM5C-BRM5-20260731-11749-02,BRM5-20260731-11749,scout_lane_004,,IL,Midwest,Yates City,Knox County (17095; primary),Village of Yates City Regular Board Meeting Minutes (seasonal part time public works employee wage),https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf,villageofyatescity.gov,https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf,https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11749,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://villageofyatescity.gov/documents/293/4-9-2025_Board_Meeting.pdf,not_run,false
