source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
RMSRD-20260802-545b4c4d224a95e5d832,source_review_lane_005,11,RMV-20260801-01059,verification_lane_002,BRM5C-BRM5-20260731-11278-01,BRM5C-BRM5-20260731-11278-01,BRM5-20260731-11278,scout_lane_004,,IA,Midwest,New Virginia,Warren County (19181; primary),City of New Virginia Council Meeting Minutes (includes Resolution 2026-02 – pay per Fire and EMS reports entered in emergency services software),https://www.newvirginia.com/_files/ugd/9dd5fc_b3b34f63fecb493687738bdca0600c6c.pdf,newvirginia.com,https://newvirginia.com/_files/ugd/9dd5fc_b3b34f63fecb493687738bdca0600c6c.pdf,https://newvirginia.com/_files/ugd/9dd5fc_b3b34f63fecb493687738bdca0600c6c.pdf,budget_or_pay_plan,wage_schedule_or_compensation_plan,,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11278,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,16744293,https://newvirginia.com/_files/ugd/9dd5fc_b3b34f63fecb493687738bdca0600c6c.pdf,not_run,false
RMSRD-20260802-b42e7c08ad1e1240cf97,source_review_lane_005,12,RMV-20260801-01571,verification_lane_003,BRM5C-BRM5-20260731-00290-01,BRM5C-BRM5-20260731-00290-01,BRM5-20260731-00290,scout_lane_001,,IL,Midwest,Keithsburg,Mercer County (17131; primary),"Keithsburg City Council Meeting Agenda (April 14, 2025)",https://www.cityofkeithsburg.com/s/April-2025.pdf,cityofkeithsburg.com,https://static1.squarespace.com/static/605b6ad87f2d54369e6adab3/t/685ff9938ffa3b5e47fc31cd/1751120276056/April+2025.pdf,https://static1.squarespace.com/static/605b6ad87f2d54369e6adab3/t/685ff9938ffa3b5e47fc31cd/1751120276056/April+2025.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,mou_memorandum_settlement,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00290,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable_with_redirect,200,application/pdf,82248,https://static1.squarespace.com/static/605b6ad87f2d54369e6adab3/t/685ff9938ffa3b5e47fc31cd/1751120276056/April+2025.pdf,not_run,false
RMSRD-20260802-6badb98d8f7a0b0bf389,source_review_lane_005,13,RMV-20260801-00798,verification_lane_002,BRM5C-BRM5-20260731-07649-02,BRM5C-BRM5-20260731-07649-02,BRM5-20260731-07649,scout_lane_003,,IL,Midwest,Cherry Valley,Winnebago County (17201; primary),"Village Board of Trustees Meeting Minutes (March 4, 2025) — Resolution Approving a Police Department Collective Bargaining Agreement (MAP) + other personnel compensation items",https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf,cms3.revize.com,https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf,https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07649,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,137066,https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf,not_run,false
RMSRD-20260802-90b972793b73f557a32d,source_review_lane_005,14,RMV-20260801-03755,verification_lane_005,BRM5C-BRM5-20260731-03793-02,BRM5C-BRM5-20260731-03793-02,BRM5-20260731-03793,scout_lane_002,,IA,Midwest,Luxemburg,Dubuque County (19061; primary),City of Luxemburg council meeting minutes (includes council discussion and payroll total excerpt; no personnel policy document surfaced),https://www.luxemburgiowa.com/copy-of-2022-1,luxemburgiowa.com,https://luxemburgiowa.com/copy-of-2022-1,https://luxemburgiowa.com/copy-of-2022-1,personnel_policy,context_only,,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03793,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://luxemburgiowa.com/copy-of-2022-1,not_run,false
RMSRD-20260802-56582375a94eb44c27d2,source_review_lane_005,15,RMV-20260801-00011,verification_lane_001,BRM5C-BRM5-20260731-11561-01,BRM5C-BRM5-20260731-11561-01,BRM5-20260731-11561,scout_lane_004,,IL,Midwest,Martinsville,Clark County (17023; primary),9-16-24 Police Committee Meeting,https://martinsvilleil.com/wp-content/uploads/2024/09/09-16-24-Police-Committee-Meeting.pdf,martinsvilleil.com,https://martinsvilleil.com/wp-content/uploads/2024/09/09-16-24-Police-Committee-Meeting.pdf,https://martinsvilleil.com/wp-content/uploads/2024/09/09-16-24-Police-Committee-Meeting.pdf,agenda_packet_or_minutes,agenda_cover_sheet,,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11561,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,31609,https://martinsvilleil.com/wp-content/uploads/2024/09/09-16-24-Police-Committee-Meeting.pdf,not_run,false
RMSRD-20260802-056b9d27c442ee006d80,source_review_lane_005,16,RMV-20260801-01576,verification_lane_003,BRM5C-BRM5-20260731-07891-02,BRM5C-BRM5-20260731-07891-02,BRM5-20260731-07891,scout_lane_003,,IL,Midwest,Princeville,Peoria County (17143; primary),"May 19, 2020 Board Minutes (Personnel Committee: salaries; 3% raise prorated going back to May 1)",https://princeville.org/wp-content/uploads/2022/12/May-19-2020-Board-Minutes.pdf,princeville.org,https://princeville.org/wp-content/uploads/2022/12/May-19-2020-Board-Minutes.pdf,https://princeville.org/wp-content/uploads/2022/12/May-19-2020-Board-Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,fiscal_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07891,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,183548,https://princeville.org/wp-content/uploads/2022/12/May-19-2020-Board-Minutes.pdf,not_run,false
RMSRD-20260802-6635deaf78e6f417c183,source_review_lane_005,17,RMV-20260801-01570,verification_lane_003,BRM5C-BRM5-20260731-07665-01,BRM5C-BRM5-20260731-07665-01,BRM5-20260731-07665,scout_lane_003,,IL,Midwest,Cuba,Lake County (17097; primary),City of Cuba- Police Committee Minutes (status of police contract; hourly cost for police service),https://cityofcubail.com/wp-content/uploads/2026/02/10-17-25-Police-Minutes.pdf,cityofcubail.com,https://cityofcubail.com/wp-content/uploads/2026/02/10-17-25-Police-Minutes.pdf,https://cityofcubail.com/wp-content/uploads/2026/02/10-17-25-Police-Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07665,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,71539,https://cityofcubail.com/wp-content/uploads/2026/02/10-17-25-Police-Minutes.pdf,not_run,false
RMSRD-20260802-351b5098e229da44d81b,source_review_lane_005,18,RMV-20260801-02357,verification_lane_004,BRM5C-BRM5-20260731-11678-02,BRM5C-BRM5-20260731-11678-02,BRM5-20260731-11678,scout_lane_004,,IL,Midwest,South Rock Island,Rock Island County (17161; primary),"Minutes of the Meeting (South Rock Island Township Board) — July 29, 2024",https://www.sritownship.net/minutes/20240729.pdf,sritownship.net,https://sritownship.net/minutes/20240729.pdf,https://sritownship.net/minutes/20240729.pdf,agenda_packet_or_minutes,meeting_minutes,market_or_comparability_pressure,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11678,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,1128126,https://sritownship.net/minutes/20240729.pdf,not_run,false
RMSRD-20260802-58f3d1c83b32f70922ae,source_review_lane_005,19,RMV-20260801-01582,verification_lane_003,BRM5C-BRM5-20260731-11714-01,BRM5C-BRM5-20260731-11714-01,BRM5-20260731-11714,scout_lane_004,,IL,Midwest,Valmeyer,Monroe County (17133; primary),"Minutes — Regular Meeting (Village of Valmeyer), June 17, 2025",https://valmeyerillinois.com/wp-content/uploads/2025/06/Minutes-2025-6-17-Town-Board-Meeting.pdf,valmeyerillinois.com,https://valmeyerillinois.com/wp-content/uploads/2025/06/Minutes-2025-6-17-Town-Board-Meeting.pdf,https://valmeyerillinois.com/wp-content/uploads/2025/06/Minutes-2025-6-17-Town-Board-Meeting.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11714,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,112104,https://valmeyerillinois.com/wp-content/uploads/2025/06/Minutes-2025-6-17-Town-Board-Meeting.pdf,not_run,false
RMSRD-20260802-5fcbd0f95bdd24c8872a,source_review_lane_005,20,RMV-20260801-01572,verification_lane_003,BRM5C-BRM5-20260731-00236-02,BRM5C-BRM5-20260731-00236-02,BRM5-20260731-00236,scout_lane_001,,IL,Midwest,Freeburg,St. Clair County (17163; primary),"Personnel & Public Safety Committee Meeting Minutes — Dec 15, 2025",https://freeburgil.govoffice3.com/vertical/Sites/%7BBF1EBCED-BB68-4781-96B4-C004E1B2B4B6%7D/uploads/Personnel_Police_Minutes_12_15_25.pdf,freeburgil.govoffice3.com,https://freeburgil.govoffice3.com/vertical/Sites/%7BBF1EBCED-BB68-4781-96B4-C004E1B2B4B6%7D/uploads/Personnel_Police_Minutes_12_15_25.pdf,https://freeburgil.govoffice3.com/vertical/Sites/%7BBF1EBCED-BB68-4781-96B4-C004E1B2B4B6%7D/uploads/Personnel_Police_Minutes_12_15_25.pdf,agenda_packet_or_minutes,meeting_minutes,,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00236,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,108150,https://freeburgil.govoffice3.com/vertical/Sites/%7BBF1EBCED-BB68-4781-96B4-C004E1B2B4B6%7D/uploads/Personnel_Police_Minutes_12_15_25.pdf,not_run,false
RMSRD-20260802-1ec233b9845de9c108c8,source_review_lane_005,21,RMV-20260801-00803,verification_lane_002,BRM5C-BRM5-20260731-07833-01,BRM5C-BRM5-20260731-07833-01,BRM5-20260731-07833,scout_lane_003,,IL,Midwest,Neponset,Bureau County (17011; primary),Village of Neponset Board Meeting Minutes (March 2025) — motion to give hourly employees a raise,https://www.villageofneponsetil.org/march,villageofneponsetil.org,https://villageofneponsetil.org/march,https://villageofneponsetil.org/march,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07833,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://villageofneponsetil.org/march,not_run,false
RMSRD-20260802-970054e8ae0d878be1ec,source_review_lane_005,22,RMV-20260801-03138,verification_lane_005,BRM5C-BRM5-20260731-11656-01,BRM5C-BRM5-20260731-11656-01,BRM5-20260731-11656,scout_lane_004,,IL,Midwest,Sammons Point,Kankakee County (17091; primary),"Village Board Minutes (October 13, 2021) — Hire Jim MacDonald as Village Building Inspector for 6 months with a $500.00 salary (to be reviewed in 6 months)",https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,villageofsammonspoint.org,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,agenda_packet_or_minutes,meeting_minutes,market_or_comparability_pressure;non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11656,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,87046,https://villageofsammonspoint.org/wp-content/uploads/BOARD-MEETING-MINUTES-OCTOBER-13-2021.pdf,not_run,false
RMSRD-20260802-da94efe1644f5248e060,source_review_lane_005,23,RMV-20260801-00794,verification_lane_002,BRM5C-BRM5-20260731-15295-01,BRM5C-BRM5-20260731-15295-01,BRM5-20260731-15295,scout_lane_005,,IL,Midwest,Maine,Grundy County (17063; primary),Agendas & Minutes (Board Meeting agendas and agenda packets; includes wage-related items may appear in packets/minutes),https://mainetown.com/government/agendas_minutes.php,mainetown.com,https://mainetown.com/government/agendas_minutes.php,https://mainetown.com/government/agendas_minutes.php,agenda_packet_or_minutes,agenda_cover_sheet,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15295,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,0,https://mainetown.com/government/agendas_minutes.php,not_run,false
RMSRD-20260802-707bcd0a2ed13c50e499,source_review_lane_005,24,RMV-20260801-03136,verification_lane_005,BRM5C-BRM5-20260731-15439-01,BRM5C-BRM5-20260731-15439-01,BRM5-20260731-15439,scout_lane_005,,IL,Midwest,Stronghurst,Henderson County (17071; primary),"Village Minutes - January 2021 (meeting held January 4, 2021)",https://www.villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,villageofstronghurst.org,https://villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,https://villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,agenda_packet_or_minutes,meeting_minutes,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15439,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://villageofstronghurst.org/documents/217/Village_Minutes_-_January_2021.pdf,not_run,false
RMSRD-20260802-ab21c8c813914bd6ff1d,source_review_lane_005,25,RMV-20260801-02359,verification_lane_004,BRM5C-BRM5-20260731-15364-01,BRM5C-BRM5-20260731-15364-01,BRM5-20260731-15364,scout_lane_005,,IL,Midwest,Oregon-Nashua,Ogle County (17141; primary),"Monthly Meeting Minutes — April 12, 2022",https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2022-April.pdf,oregon-nashuatownship.org,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2022-April.pdf,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2022-April.pdf,agenda_packet_or_minutes,meeting_minutes,,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15364,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,56813,https://oregon-nashuatownship.org/wp-content/uploads/2024/01/Monthly-Meeting-Minutes-2022-April.pdf,not_run,false
RMSRD-20260802-6fac6a8009ca3a3a0eba,source_review_lane_005,26,RMV-20260801-01784,verification_lane_003,BRM5C-BRM5-20260731-07678-01,BRM5C-BRM5-20260731-07678-01,BRM5-20260731-07678,scout_lane_003,,IL,Midwest,Dry Grove,McLean County (17113; primary),Salary Resolution 2025-2029 to post (Resolution 24/25-2) — Setting Compensation of Township Officials,https://drygrovetownship.org/wp-content/uploads/2024/12/Salary-Resolution-2025-2029-to-post.pdf,drygrovetownship.org,https://drygrovetownship.org/wp-content/uploads/2024/12/Salary-Resolution-2025-2029-to-post.pdf,https://drygrovetownship.org/wp-content/uploads/2024/12/Salary-Resolution-2025-2029-to-post.pdf,arbitration_award,wage_schedule_or_compensation_plan,strike_or_no_strike_constraint,arbitration_factfinding_labor_relations,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07678,high_priority_verification_ready,cba_arbitration_factfinding_hint,reachable,200,application/pdf,103699,https://drygrovetownship.org/wp-content/uploads/2024/12/Salary-Resolution-2025-2029-to-post.pdf,not_run,false
