source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
RMSRD-20260802-87f437244fa3dcffb26c,source_review_lane_002,11,RMV-20260801-02831,verification_lane_004,BRM5C-BRM5-20260731-14978-01,BRM5C-BRM5-20260731-14978-01,BRM5-20260731-14978,scout_lane_005,,IA,Midwest,Calamus,Clinton County (19045; primary),CITY OF CALAMUS — RESOLUTION 24-29: A RESOLUTION SETTING WAGES FOR EMPLOYEES OF THE CITY OF CALAMUS,https://www.calamusia.org/25.%20Resolution%2024-29%20Setting%20Wages.pdf,calamusia.org,https://calamusia.org/25.%20Resolution%2024-29%20Setting%20Wages.pdf,https://calamusia.org/25.%20Resolution%2024-29%20Setting%20Wages.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,salary_pay_ordinance,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-14978,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,58177,https://calamusia.org/25.%20Resolution%2024-29%20Setting%20Wages.pdf,not_run,false
RMSRD-20260802-7d80c76feac1381207a9,source_review_lane_002,12,RMV-20260801-00796,verification_lane_002,BRM5C-BRM5-20260731-15117-02,BRM5C-BRM5-20260731-15117-02,BRM5-20260731-15117,scout_lane_005,,IL,Midwest,Byron,Ogle County (17141; primary),Administrative Committee Regular Meeting Minutes (includes approval of FY 25-26 non-union wages; CPI + step increases; proposed wage calculation dated 4/16/25 referenced),https://www.cityofbyron.com/AgendaCenter/ViewFile/Minutes/_04162025-30,cityofbyron.com,https://cityofbyron.com/AgendaCenter/ViewFile/Minutes/_04162025-30,https://cityofbyron.com/AgendaCenter/ViewFile/Minutes/_04162025-30,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15117,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,127419,https://cityofbyron.com/AgendaCenter/ViewFile/Minutes/_04162025-30,not_run,false
RMSRD-20260802-b576cd125cc9f9058e6c,source_review_lane_002,13,RMV-20260801-00017,verification_lane_001,BRM5C-BRM5-20260731-04102-01,BRM5C-BRM5-20260731-04102-01,BRM5-20260731-04102,scout_lane_002,,IL,Midwest,Mount Pulaski,Logan County (17107; primary),"Mt. Pulaski City Council Meeting Minutes — November 11, 2025 (Employee Raises of 3% for full-time employees)",https://cityofmtpulaski.com/images/Meeting_Minutes/November%2011%202025.pdf,cityofmtpulaski.com,https://cityofmtpulaski.com/images/Meeting_Minutes/November%2011%202025.pdf,https://cityofmtpulaski.com/images/Meeting_Minutes/November%2011%202025.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,salary_pay_ordinance,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04102,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,158780,https://cityofmtpulaski.com/images/Meeting_Minutes/November%2011%202025.pdf,not_run,false
RMSRD-20260802-ba5f53a54cebe61d4578,source_review_lane_002,14,RMV-20260801-02348,verification_lane_004,BRM5C-BRM5-20260731-00165-02,BRM5C-BRM5-20260731-00165-02,BRM5-20260731-00165,scout_lane_001,,IL,Midwest,Chatsworth,Livingston County (17105; primary),2024-09-17 Regular Board Meeting (pdf) — contains an IMRF implementation reference (context),https://www.chatsworthil.gov/docs/2024/9/2024-09-17_Regular%20Boad%20Meeting.pdf,chatsworthil.gov,https://chatsworthil.gov/docs/2024/9/2024-09-17_Regular%20Boad%20Meeting.pdf,https://chatsworthil.gov/docs/2024/9/2024-09-17_Regular%20Boad%20Meeting.pdf,agenda_packet_or_minutes,meeting_minutes,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00165,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,181518,https://chatsworthil.gov/docs/2024/9/2024-09-17_Regular%20Boad%20Meeting.pdf,not_run,false
RMSRD-20260802-1a21c4a018b67cc5405c,source_review_lane_002,15,RMV-20260801-02360,verification_lane_004,BRM5C-BRM5-20260731-15201-01,BRM5C-BRM5-20260731-15201-01,BRM5-20260731-15201,scout_lane_005,,IL,Midwest,Franklin Grove,Lee County (17103; primary),REGULAR TOWN BOARD MEETING — August 2024 minutes (wage increase motion to $20/hr),https://franklingrove.org/minutes/aug2024.pdf,franklingrove.org,https://franklingrove.org/minutes/aug2024.pdf,https://franklingrove.org/minutes/aug2024.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15201,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,86440,https://franklingrove.org/minutes/aug2024.pdf,not_run,false
RMSRD-20260802-a6552678c3a4e31de169,source_review_lane_002,16,RMV-20260801-00792,verification_lane_002,BRM5C-BRM5-20260731-04133-01,BRM5C-BRM5-20260731-04133-01,BRM5-20260731-04133,scout_lane_002,,IL,Midwest,Okawville,Washington County (17189; primary),"Okawville Village Board meeting minutes (January 26, 2026) — discussion/passage of Ordinance No. 616 (police uniform allowance stipend)",https://www.myokawville.com/s/01January2026-minutes.pdf,myokawville.com,https://static1.squarespace.com/static/5c8d0b3965a707ecd292ee54/t/69c6a17115aaf23b96fa0cf8/1774625484531/01January2026+minutes.pdf,https://static1.squarespace.com/static/5c8d0b3965a707ecd292ee54/t/69c6a17115aaf23b96fa0cf8/1774625484531/01January2026+minutes.pdf,agenda_packet_or_minutes,meeting_minutes,,local_pay_policy_payroll,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04133,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable_with_redirect,200,application/pdf,182507,https://static1.squarespace.com/static/5c8d0b3965a707ecd292ee54/t/69c6a17115aaf23b96fa0cf8/1774625484531/01January2026+minutes.pdf,not_run,false
RMSRD-20260802-c371052b76e47f487009,source_review_lane_002,17,RMV-20260801-03132,verification_lane_005,BRM5C-BRM5-20260731-03915-01,BRM5C-BRM5-20260731-03915-01,BRM5-20260731-03915,scout_lane_002,,IL,Midwest,Colfax,McLean County (17113; primary),JULY 2026 AGENDA (Village of Colfax Board of Trustees Meeting) — Colfax Police Dept section,https://colfaxillinois.com/news/view?id=387,colfaxillinois.com,https://colfaxillinois.com/news/view,https://colfaxillinois.com/news/view,agenda_packet_or_minutes,agenda_cover_sheet,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-03915,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://colfaxillinois.com/news/view,not_run,false
RMSRD-20260802-a54bf9f0927bdabe9202,source_review_lane_002,18,RMV-20260801-02362,verification_lane_004,BRM5C-BRM5-20260731-11647-01,BRM5C-BRM5-20260731-11647-01,BRM5-20260731-11647,scout_lane_004,,IL,Midwest,Richmond,McHenry County (17111; primary),"04-17-2025 Board Agenda with Supporting Docs (includes motion text: Collective Bargaining Agreement between Village of Richmond and IBEW Local 196, effective May 1, 2025 through April 30, 2028)",https://richmond-il.com/wp-content/uploads/2025/04/04-17-2025-Board-Agenda-with-Supporting-Docs.pdf,richmond-il.com,https://richmond-il.com/wp-content/uploads/2025/04/04-17-2025-Board-Agenda-with-Supporting-Docs.pdf,https://richmond-il.com/wp-content/uploads/2025/04/04-17-2025-Board-Agenda-with-Supporting-Docs.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,mou_memorandum_settlement,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11647,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,9275730,https://richmond-il.com/wp-content/uploads/2025/04/04-17-2025-Board-Agenda-with-Supporting-Docs.pdf,not_run,false
RMSRD-20260802-19b858b4fca675131e7d,source_review_lane_002,19,RMV-20260801-00020,verification_lane_001,BRM5C-BRM5-20260731-04223-03,BRM5C-BRM5-20260731-04223-03,BRM5-20260731-04223,scout_lane_002,,IL,Midwest,Taylorville,Christian County (17021; primary),"Taylorville City Council Meeting Agenda (Police contract approval; effective Jan 1, 2020 through Dec 31, 2023)",https://taylorville.net/wp-content/uploads/COUNCIL2020agen.pdf,taylorville.net,https://taylorville.net/wp-content/uploads/COUNCIL2020agen.pdf,https://taylorville.net/wp-content/uploads/COUNCIL2020agen.pdf,agenda_packet_or_minutes,agenda_cover_sheet,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04223,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,3313934,https://taylorville.net/wp-content/uploads/COUNCIL2020agen.pdf,not_run,false
RMSRD-20260802-3e0a340b9cd2761cc411,source_review_lane_002,20,RMV-20260801-00026,verification_lane_001,BRM5C-BRM5-20260731-00261-01,BRM5C-BRM5-20260731-00261-01,BRM5-20260731-00261,scout_lane_001,,IL,Midwest,Hampton,Rock Island County (17161; primary),"May 16, 2024 Board of Trustees Regular Meeting Minutes (Ordinance 2024-01 Salary and Allowance Schedule approved)",https://www.hamptonil.org/minutes/20240516.pdf,hamptonil.org,https://hamptonil.org/minutes/20240516.pdf,https://hamptonil.org/minutes/20240516.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00261,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,166841,https://hamptonil.org/minutes/20240516.pdf,not_run,false
RMSRD-20260802-97bf62154801871ef0ba,source_review_lane_002,21,RMV-20260801-02363,verification_lane_004,BRM5C-BRM5-20260731-00259-01,BRM5C-BRM5-20260731-00259-01,BRM5-20260731-00259,scout_lane_001,,IL,Midwest,Gridley,McLean County (17113; primary),"Minutes of April 5, 2021 (Board of Trustees of the Village of Gridley) — wage increase motion (effective May 1, 2021)",https://www.villageofgridley.org/wp-content/uploads/2021/05/Minutes-of-April-5-2021.pdf,villageofgridley.org,https://villageofgridley.org/wp-content/uploads/2021/05/Minutes-of-April-5-2021.pdf,https://villageofgridley.org/wp-content/uploads/2021/05/Minutes-of-April-5-2021.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,personnel_policy,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00259,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,125502,https://villageofgridley.org/wp-content/uploads/2021/05/Minutes-of-April-5-2021.pdf,not_run,false
RMSRD-20260802-005387ea97cfc4c255e1,source_review_lane_002,22,RMV-20260801-00012,verification_lane_001,BRM5C-BRM5-20260731-00384-02,BRM5C-BRM5-20260731-00384-02,BRM5-20260731-00384,scout_lane_001,,IL,Midwest,Oblong,Crawford County (17033; primary),"Minutes Archives (Oblong, IL)",https://villageofoblong.com/minutes/,villageofoblong.com,https://villageofoblong.com/minutes,https://villageofoblong.com/minutes,agenda_packet_or_minutes,meeting_minutes,,broad_pay_employee_compensation_index,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00384,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://villageofoblong.com/minutes,not_run,false
RMSRD-20260802-ec8d4e33cafb49d2e364,source_review_lane_002,23,RMV-20260801-03137,verification_lane_005,BRM5C-BRM5-20260731-11567-01,BRM5C-BRM5-20260731-11567-01,BRM5-20260731-11567,scout_lane_004,,IL,Midwest,Medina,Peoria County (17143; primary),Board Meeting Minutes: December 2018 (Revised) — Review/discuss police contract (Peoria County Sheriff’s proposal; stated % increases by year),https://www.medinatownship.org/2019/05/board-meeting-minutes-december-2018/,medinatownship.org,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,agenda_packet_or_minutes,context_only,,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-11567,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,text/html,not_reported,https://medinatownship.org/2019/05/board-meeting-minutes-december-2018,not_run,false
RMSRD-20260802-f9060327a1a08668d970,source_review_lane_002,24,RMV-20260801-00023,verification_lane_001,BRM5C-BRM5-20260731-15438-02,BRM5C-BRM5-20260731-15438-02,BRM5-20260731-15438,scout_lane_005,,IL,Midwest,Stonington,Christian County (17021; primary),"August 1, 2022 Minutes (Village of Stonington) — license-based hourly salary increase for public works employee(s)",https://villageofstonington.com/documents/654/August_1_2022_Minutes.pdf,villageofstonington.com,https://villageofstonington.com/documents/654/August_1_2022_Minutes.pdf,https://villageofstonington.com/documents/654/August_1_2022_Minutes.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,civil_service_hr,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-15438,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,not_reported,https://villageofstonington.com/documents/654/August_1_2022_Minutes.pdf,not_run,false
RMSRD-20260802-5ab9a60ef7ea9d7d4ea6,source_review_lane_002,25,RMV-20260801-00018,verification_lane_001,BRM5C-BRM5-20260731-04152-01,BRM5C-BRM5-20260731-04152-01,BRM5-20260731-04152,scout_lane_002,,IL,Midwest,Pin Oak,Madison County (17119; primary),2025.02.20.2025-MONTHLY-MINUTES-1 (includes agenda references to Resolution 2025-26-01),https://pinoaktownship.org/wp-content/uploads/2025/03/2025.02.20.2025-MONTHLY-MINUTES-1.pdf,pinoaktownship.org,https://pinoaktownship.org/wp-content/uploads/2025/03/2025.02.20.2025-MONTHLY-MINUTES-1.pdf,https://pinoaktownship.org/wp-content/uploads/2025/03/2025.02.20.2025-MONTHLY-MINUTES-1.pdf,agenda_packet_or_minutes,meeting_minutes,,compensation_classification_plan,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04152,medium_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,190185,https://pinoaktownship.org/wp-content/uploads/2025/03/2025.02.20.2025-MONTHLY-MINUTES-1.pdf,not_run,false
RMSRD-20260802-2358a4d50b7be96fc126,source_review_lane_002,26,RMV-20260801-00014,verification_lane_001,BRM5C-BRM5-20260731-04263-01,BRM5C-BRM5-20260731-04263-01,BRM5-20260731-04263,scout_lane_002,,IL,Midwest,Willow Creek,Lee County (17103; primary),"Resolution Setting Compensation of Township Officials for the Four-Year Term Beginning May 15, 2025",https://willowcreektownship.org/wp-content/uploads/2025/03/Salary-Setting-Resolution.pdf,willowcreektownship.org,https://willowcreektownship.org/wp-content/uploads/2025/03/Salary-Setting-Resolution.pdf,https://willowcreektownship.org/wp-content/uploads/2025/03/Salary-Setting-Resolution.pdf,agenda_packet_or_minutes,ordinance_or_policy,,agenda_minutes_packet,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04263,high_priority_verification_ready,non_cba_or_unresolved_hint,reachable,200,application/pdf,30625,https://willowcreektownship.org/wp-content/uploads/2025/03/Salary-Setting-Resolution.pdf,not_run,false
