lane_id,shard_id,worker_id,shard_sequence,scout_target_id,municipality_id,municipality,state,region,parse_status,success_status,failure_type,attempt_count,candidate_count,target_input_sha256,target_output_dir,input_tokens,reasoning_tokens,output_tokens,total_tokens,response_id_present
lane_004,broad_shard_004,worker_lane_004,11,B4X1000-20260727-3011,cog_2025_164582,Creston,IA,Midwest,parseable,completed_parseable,,1,2,702e4c3d9aec4aaa7890a17467d28818ee3604bc2bca49313cb3e220e5931880,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0011_B4X1000-20260727-3011/run,32976,1291,1943,34919,yes
lane_004,broad_shard_004,worker_lane_004,12,B4X1000-20260727-3012,cog_2025_138206,DeWitt,IA,Midwest,parseable,completed_parseable,,1,1,0117156673094071a37731f858942e31d5700faedacfbc5a65297140a9c47278,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0012_B4X1000-20260727-3012/run,25521,988,1413,26934,yes
lane_004,broad_shard_004,worker_lane_004,13,B4X1000-20260727-3013,cog_2025_104340,Evansdale,IA,Midwest,parseable,completed_parseable,,1,2,02fce5420a1001b6ea0c83ead9596cf846aa7be17de96cb6eea913990ea7b5a1,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0013_B4X1000-20260727-3013/run,26387,743,1681,28068,yes
lane_004,broad_shard_004,worker_lane_004,14,B4X1000-20260727-3014,cog_2025_164606,Forest City,IA,Midwest,parseable,completed_parseable,,1,2,0d2b36a8ffe6a51cc5652f83688574df65d9462a5a1c2cee3bc580c17be3390f,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0014_B4X1000-20260727-3014/run,23472,996,1846,25318,yes
lane_004,broad_shard_004,worker_lane_004,15,B4X1000-20260727-3015,cog_2025_190197,Grundy Center,IA,Midwest,parseable,completed_parseable,,1,3,fc47b1fa73181b7e8511e56b4b3bb4b5f45d8099144f83838a435a702d2579b6,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0015_B4X1000-20260727-3015/run,18342,796,1854,20196,yes
lane_004,broad_shard_004,worker_lane_004,16,B4X1000-20260727-3016,cog_2025_164560,Harlan,IA,Midwest,parseable,completed_parseable,,1,1,ec89efddd1a0f56743e48d49026b21f8a15ef5628f0b24685c3bcef5d765da56,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0016_B4X1000-20260727-3016/run,28384,990,1419,29803,yes
lane_004,broad_shard_004,worker_lane_004,17,B4X1000-20260727-3017,cog_2025_164574,Nevada,IA,Midwest,parseable,completed_parseable,,1,2,50ebc14150e0c0584d12d3045407b336165f212edb08be920748049bf964bdd7,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0017_B4X1000-20260727-3017/run,18817,1134,1961,20778,yes
lane_004,broad_shard_004,worker_lane_004,18,B4X1000-20260727-3018,cog_2025_126682,Sheldon,IA,Midwest,parseable,completed_parseable,,1,3,25e765e931fd61a6dbe3052342fa37df399174d9269491993356cfca52eeca5a,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0018_B4X1000-20260727-3018/run,22252,732,1818,24070,yes
lane_004,broad_shard_004,worker_lane_004,19,B4X1000-20260727-3019,cog_2025_208011,Spirit Lake,IA,Midwest,parseable,completed_parseable,,1,2,810c1c0e5a9773328c4b2a2ab8f9e41ac38e2eebeb8f7c1e1aac3ffcf8a1a83a,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0019_B4X1000-20260727-3019/run,23825,702,1394,25219,yes
lane_004,broad_shard_004,worker_lane_004,20,B4X1000-20260727-3020,cog_2025_164578,Tama,IA,Midwest,parseable,completed_parseable,,1,3,cefa901cee9856d758a3b776b82b411673c4b80699f3e8f5f118ccc5833fc101,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0020_B4X1000-20260727-3020/run,37019,1317,2300,39319,yes
lane_004,broad_shard_004,worker_lane_004,21,B4X1000-20260727-3021,cog_2025_104407,Williamsburg,IA,Midwest,parseable,completed_parseable,,1,0,fb9b94fd46e4a7fb5e898dd573fc53a593ba64bd03ac8828cc6214d8a034b25a,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0021_B4X1000-20260727-3021/run,32632,1866,1898,34530,yes
lane_004,broad_shard_004,worker_lane_004,22,B4X1000-20260727-3022,cog_2025_212212,Beach Park,IL,Midwest,parseable,completed_parseable,,1,0,0490be30d6bfa348513eb077dfeb6f00b989727de25ab878818a5b5b5b5d569f,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0022_B4X1000-20260727-3022/run,23805,825,855,24660,yes
lane_004,broad_shard_004,worker_lane_004,23,B4X1000-20260727-3023,cog_2025_124994,Bloomington,IL,Midwest,parseable,completed_parseable,,1,6,36d4b0b08f0e4d06a573e69fde7ef2bc0ad538dcab108fd5d534d3abebf7a8fb,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0023_B4X1000-20260727-3023/run,48528,2231,4323,52851,yes
lane_004,broad_shard_004,worker_lane_004,24,B4X1000-20260727-3024,cog_2025_162233,Brookfield,IL,Midwest,parseable,completed_parseable,,1,5,e049cc4f51fa1e72960379e2e6c1cf0d8786d907c137fe4a699460fa266ffbaf,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0024_B4X1000-20260727-3024/run,40046,1922,3828,43874,yes
lane_004,broad_shard_004,worker_lane_004,25,B4X1000-20260727-3025,cog_2025_207875,Channahon,IL,Midwest,parseable,completed_parseable,,1,2,5477b9ed9a06a0e6bbb6b81f6f824f9ee5faacffad716e061c22afcb31ecf4c0,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0025_B4X1000-20260727-3025/run,18069,715,1571,19640,yes
lane_004,broad_shard_004,worker_lane_004,26,B4X1000-20260727-3026,cog_2025_162540,Columbia,IL,Midwest,parseable,completed_parseable,,1,4,a9dd3183348945b8d6fbaf1a77fd6a285cc68c3f718d6363c814aebd95416d79,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0026_B4X1000-20260727-3026/run,25260,1112,2667,27927,yes
lane_004,broad_shard_004,worker_lane_004,27,B4X1000-20260727-3027,cog_2025_162245,Franklin Park,IL,Midwest,parseable,completed_parseable,,1,5,2b1acc6519823fccadb65cf943d93797574c42cbc94118c7c350d18564c7ab38,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0027_B4X1000-20260727-3027/run,27181,1410,3372,30553,yes
lane_004,broad_shard_004,worker_lane_004,28,B4X1000-20260727-3028,cog_2025_162248,Harvey,IL,Midwest,parseable,completed_parseable,,1,2,e4952a82c09a9eb1ae9eff5f4292d5fd748e660e0ed22bee63da9dc5b18f9494,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0028_B4X1000-20260727-3028/run,38817,1278,2044,40861,yes
lane_004,broad_shard_004,worker_lane_004,29,B4X1000-20260727-3029,cog_2025_162297,Hinsdale,IL,Midwest,parseable,completed_parseable,,1,3,b54cec22b6fb8388b512bb09e646d7be4f9e127f2b093eed7840751d1096a434,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0029_B4X1000-20260727-3029/run,33983,1591,2792,36775,yes
lane_004,broad_shard_004,worker_lane_004,30,B4X1000-20260727-3030,cog_2025_211680,La Grange,IL,Midwest,parseable,completed_parseable,,1,4,5684af1e870010a32f1841a5b0905359e0f05054a2772905a498eb292fa6fc11,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0030_B4X1000-20260727-3030/run,25351,1216,2650,28001,yes
lane_004,broad_shard_004,worker_lane_004,31,B4X1000-20260727-3031,cog_2025_162431,Lake Forest,IL,Midwest,parseable,completed_parseable,,1,3,e4daa18ed83d5a1d787151951767268a6d58be9bd62ccb1ac8ff60bdc70a2bf8,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0031_B4X1000-20260727-3031/run,34941,1369,2576,37517,yes
lane_004,broad_shard_004,worker_lane_004,32,B4X1000-20260727-3032,cog_2025_207819,Lake Zurich,IL,Midwest,parseable,completed_parseable,,1,4,ffd2c7cac665bb53e7e934f54b631161feba483425acea32a83bfe7fb42a0c4e,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0032_B4X1000-20260727-3032/run,28489,1248,2816,31305,yes
lane_004,broad_shard_004,worker_lane_004,33,B4X1000-20260727-3033,cog_2025_204289,LaSalle,IL,Midwest,parseable,completed_parseable,,1,4,9e0b0fa9a667942f3cff09c613ed9392156dc3c052754797e64839c7749cb455,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0033_B4X1000-20260727-3033/run,13575,831,2163,15738,yes
lane_004,broad_shard_004,worker_lane_004,34,B4X1000-20260727-3034,cog_2025_207780,Matteson,IL,Midwest,parseable,completed_parseable,,1,4,a4abb97bc73222bd7d11fe5160542ba434d6e5aaf3db5a1d823f2c3a75d8a08d,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0034_B4X1000-20260727-3034/run,37795,1468,3271,41066,yes
lane_004,broad_shard_004,worker_lane_004,35,B4X1000-20260727-3035,cog_2025_201621,Morris,IL,Midwest,parseable,completed_parseable,,1,3,fdde425411ff47a6a940b019142461471de5fbb373d573beea048758b93fc919,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0035_B4X1000-20260727-3035/run,19396,1048,2192,21588,yes
lane_004,broad_shard_004,worker_lane_004,36,B4X1000-20260727-3036,cog_2025_102856,Morton,IL,Midwest,parseable,completed_parseable,,1,3,d600efe89cb2beb0827c635ee5e4cc425ca20807ce8f58ffda95ea77ba7d60c9,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0036_B4X1000-20260727-3036/run,34906,1182,2291,37197,yes
lane_004,broad_shard_004,worker_lane_004,37,B4X1000-20260727-3037,cog_2025_194722,Norridge,IL,Midwest,parseable,completed_parseable,,1,1,fc8b278711b0dfb8756e84f019fe59185229982f3469a1bb968e9cbc99d2c2a7,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0037_B4X1000-20260727-3037/run,39566,1114,1480,41046,yes
lane_004,broad_shard_004,worker_lane_004,38,B4X1000-20260727-3038,cog_2025_162406,North Aurora,IL,Midwest,parseable,completed_parseable,,1,3,3780b71b12714bf0be4732e11ca406a8c55eed1e49f4941b58065d3ac925a6d8,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0038_B4X1000-20260727-3038/run,15597,740,1813,17410,yes
lane_004,broad_shard_004,worker_lane_004,39,B4X1000-20260727-3039,cog_2025_201624,Plano,IL,Midwest,parseable,completed_parseable,,1,2,3a1037603796818c48abf58c56f4f6cc9b165a0848262cca54c7e3e9e63022ec,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0039_B4X1000-20260727-3039/run,33922,1614,2535,36457,yes
lane_004,broad_shard_004,worker_lane_004,40,B4X1000-20260727-3040,cog_2025_189932,Round Lake,IL,Midwest,parseable,completed_parseable,,1,5,4bca8c3518119b4326fb82465fd13d6eb52e707dbaa3dd3974084750f82a741f,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0040_B4X1000-20260727-3040/run,44435,1314,3040,47475,yes
lane_004,broad_shard_004,worker_lane_004,41,B4X1000-20260727-3041,cog_2025_162693,Steger,IL,Midwest,parseable,completed_parseable,,1,4,deeebe2964a691e790036846194e3001afa60ec2b63ec96755e66a55ed6adb59,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0041_B4X1000-20260727-3041/run,22672,1110,2670,25342,yes
lane_004,broad_shard_004,worker_lane_004,42,B4X1000-20260727-3042,cog_2025_162543,Waterloo,IL,Midwest,parseable,completed_parseable,,1,4,a558cd39fc067d9479ecaced5fb0ee27fa0b398f20dc276892a03aee3175cde8,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0042_B4X1000-20260727-3042/run,29766,1692,3174,32940,yes
lane_004,broad_shard_004,worker_lane_004,43,B4X1000-20260727-3043,cog_2025_102780,Wood River,IL,Midwest,parseable,completed_parseable,,1,1,ed0f8c17ffd30ecc78534822b0e5b46303345e0accc277f7bc70a395f2db8885,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0043_B4X1000-20260727-3043/run,18471,794,1247,19718,yes
lane_004,broad_shard_004,worker_lane_004,44,B4X1000-20260727-3044,cog_2025_138037,Beech Grove,IN,Midwest,parseable,completed_parseable,,1,2,3640359846a532260aa436000b4cb1d1a45196ecc46955f91599a5aea1ae7dd6,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0044_B4X1000-20260727-3044/run,25883,1017,1771,27654,yes
lane_004,broad_shard_004,worker_lane_004,45,B4X1000-20260727-3045,cog_2025_163692,Boonville,IN,Midwest,parseable,completed_parseable,,1,2,6a9c7afc43bbd598ab8179d8e33c8162fa1dadd7aafcd3930c2cf24691912c32,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0045_B4X1000-20260727-3045/run,36730,1436,2226,38956,yes
lane_004,broad_shard_004,worker_lane_004,46,B4X1000-20260727-3046,cog_2025_225787,Charlestown,IN,Midwest,parseable,completed_parseable,,1,2,123bae3e1a48ad9fe98424616d9185abbade7b88176b5c832f9fee5ea091352d,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0046_B4X1000-20260727-3046/run,24657,1134,2085,26742,yes
lane_004,broad_shard_004,worker_lane_004,47,B4X1000-20260727-3047,cog_2025_163481,Clarksville,IN,Midwest,parseable,completed_parseable,,1,0,5bcce86349b12969543bac38e256194ca134b7d96e833012dccee3d2a84ebbc2,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0047_B4X1000-20260727-3047/run,25561,1101,1131,26692,yes
lane_004,broad_shard_004,worker_lane_004,48,B4X1000-20260727-3048,cog_2025_163513,Connersville,IN,Midwest,parseable,completed_parseable,,1,0,c362a8bcd4338cd283ae3e469170e299bafa1c2439e7c6804406a014c6c78229,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0048_B4X1000-20260727-3048/run,18195,572,603,18798,yes
lane_004,broad_shard_004,worker_lane_004,49,B4X1000-20260727-3049,cog_2025_163527,Gas City,IN,Midwest,parseable,completed_parseable,,1,0,b9ef95f32a661b85f25f43a1845875dbe576fc512ea17da32571b3717e26c054,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0049_B4X1000-20260727-3049/run,23120,838,868,23988,yes
lane_004,broad_shard_004,worker_lane_004,50,B4X1000-20260727-3050,cog_2025_163652,Greencastle,IN,Midwest,parseable,completed_parseable,,1,0,cae00a9201dce6c3be2943fa693721a6c0d1e2de91f2ef8799e2cb3c7ae95ef4,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0050_B4X1000-20260727-3050/run,22917,1288,1320,24237,yes
lane_004,broad_shard_004,worker_lane_004,51,B4X1000-20260727-3051,cog_2025_163631,Kendallville,IN,Midwest,parseable,completed_parseable,,1,4,effae65262b091f0ecef2fd2c4e335eeff9ea62b1482d9120a6838e1bca6136a,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0051_B4X1000-20260727-3051/run,17968,670,2023,19991,yes
lane_004,broad_shard_004,worker_lane_004,52,B4X1000-20260727-3052,cog_2025_126049,La Porte,IN,Midwest,parseable,completed_parseable,,1,1,5dfd3efe463207f44ac2a968b4947ffec28c366fc9a1afb1841053e83e9efafd,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0052_B4X1000-20260727-3052/run,38478,1248,1661,40139,yes
lane_004,broad_shard_004,worker_lane_004,53,B4X1000-20260727-3053,cog_2025_193256,Linton,IN,Midwest,parseable,completed_parseable,,1,3,7b319d0fa1782c56b27a118b05721dd9ade9551e3f274caabb9c0fa0a81e8b48,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0053_B4X1000-20260727-3053/run,32369,1382,2520,34889,yes
lane_004,broad_shard_004,worker_lane_004,54,B4X1000-20260727-3054,cog_2025_163478,Logansport,IN,Midwest,parseable,completed_parseable,,1,2,2d2b5f0c86dcc60c1c0d2d4208501e00302d3c6a289225f3902a5eabd3571001,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0054_B4X1000-20260727-3054/run,19994,1037,1895,21889,yes
lane_004,broad_shard_004,worker_lane_004,55,B4X1000-20260727-3055,cog_2025_126029,McCordsville,IN,Midwest,parseable,completed_parseable,,1,3,0c9201c35cf941d9ca2c16490432c85c0db47de05a8e418b7020d6ee483fe0e5,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0055_B4X1000-20260727-3055/run,17276,540,1686,18962,yes
lane_004,broad_shard_004,worker_lane_004,56,B4X1000-20260727-3056,cog_2025_103765,New Haven,IN,Midwest,parseable,completed_parseable,,1,1,a854079e4b47bd54fa1a84bca47abc712cc6f6cffd82d996f0653c00fe6a2892,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0056_B4X1000-20260727-3056/run,26842,1068,1473,28315,yes
lane_004,broad_shard_004,worker_lane_004,57,B4X1000-20260727-3057,cog_2025_207956,Pendleton,IN,Midwest,parseable,completed_parseable,,1,1,2721cec6379ed25dbe573ba5d5b21273a57f17fabfa65ffb209e3a0d00485640,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0057_B4X1000-20260727-3057/run,18172,683,1144,19316,yes
lane_004,broad_shard_004,worker_lane_004,58,B4X1000-20260727-3058,cog_2025_163618,Peru,IN,Midwest,parseable,completed_parseable,,1,4,e08270d45b844f45a3b19d26921e91347ad9f0491c461a88a1e16bb6e82f9764,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0058_B4X1000-20260727-3058/run,24034,1164,2787,26821,yes
lane_004,broad_shard_004,worker_lane_004,59,B4X1000-20260727-3059,cog_2025_138036,Portland,IN,Midwest,parseable,completed_parseable,,1,4,dbe27d22d1f4b17feec59de277634ca9a653273c5f0ece42069ec85b7735219b,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_004/targets/0059_B4X1000-20260727-3059/run,27247,1063,2437,29684,yes
