scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4XPAR-20260727-005281,B4X1000-20260727-3005,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Camanche,Clinton County (19045; primary),non_safety,non_safety,,"FY 2026 correction (back pay from July 1, 2025 referenced)",Resolution Correcting the Level of Compensation for Two Part Time Rosehill Cemetery Workers in the City of Camanche for FY 2026,https://www.camancheia.org/app/download/7127753005/public%2Bpacket%2B8-19-25.pdf,camancheia.org,https://camancheia.org/app/download/7127753005/public%2Bpacket%2B8-19-25.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal;fiscal_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005282,B4X1000-20260727-3006,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Carter Lake,Pottawattamie County (19155; primary),police,police,Carter Lake Peace Officers Association,"July 1, 2020 through June 30, 2023","Collective Bargaining Agreement (City of Carter Lake, Iowa) and Carter Lake Peace Officers Association",https://cityofcarterlake.com/wp-content/uploads/2022/06/02_17_20_Council_Packet.pdf,cityofcarterlake.com,https://cityofcarterlake.com/wp-content/uploads/2022/06/02_17_20_Council_Packet.pdf,cba,cba,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005283,B4X1000-20260727-3006,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Carter Lake,Pottawattamie County (19155; primary),non_safety,non_safety,unclear,"Fiscal year July 1, 2021 to June 30, 2022","Resolution Setting Salaries and Wages for Appointed Officers and Employees of the City of Carter Lake for Fiscal Year July 1, 2021 to June 30, 2022",https://cityofcarterlake.com/wp-content/uploads/2022/06/6_21_21_PacketCouncilMeeting.pdf,cityofcarterlake.com,https://cityofcarterlake.com/wp-content/uploads/2022/06/6_21_21_PacketCouncilMeeting.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,fiscal_constraint_signal,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005284,B4X1000-20260727-3007,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Cascade,Dubuque County (19061; primary); Jones County (19105),non_safety,non_safety,,unclear,City of Cascade & Cascade Municipal Utilities Personnel Policy (appears as attachment within City Council Agenda and Packet),https://www.cityofcascade.org/vimages/shared/vnews/stories/6595b4735e60d/City%20Council%20Agenda%20and%20Packet%20August%2026%202024.pdf,cityofcascade.org,https://cityofcascade.org/vimages/shared/vnews/stories/6595b4735e60d/City%20Council%20Agenda%20and%20Packet%20August%2026%202024.pdf,personnel_policy,agenda_cover_sheet,high,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005285,B4X1000-20260727-3007,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Cascade,Dubuque County (19061; primary); Jones County (19105),non_safety,non_safety,,unclear,2025 Cascade Municipal Utilities Benefit Snapshot (includes wage scale table for operators/on-call),https://www.cityofcascade.org/vimages/shared/vnews/stories/690e528494ced/2025%20Cascade%20Municipal%20Utilities%20Benefit%20Snapshot.pdf,cityofcascade.org,https://cityofcascade.org/vimages/shared/vnews/stories/690e528494ced/2025%20Cascade%20Municipal%20Utilities%20Benefit%20Snapshot.pdf,cba,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005286,B4X1000-20260727-3007,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Cascade,Dubuque County (19061; primary); Jones County (19105),unclear,unclear,,unclear,City of Cascade Iowa - City Ordinances (landing page),https://www.cityofcascade.org/vnews/display.v/SEC/City%20Government%7CCity%20Ordinances,cityofcascade.org,https://cityofcascade.org/vnews/display.v/SEC/City%20Government%7CCity%20Ordinances,budget_or_pay_plan,index_page,high,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005287,B4X1000-20260727-3008,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Clarinda,Page County (19145; primary),police,police,,unclear,"Code of Ordinances of the City of Clarinda, Iowa (Police Department) — Section 30.05 Compensation",https://bestiowatown.com/wp-content/uploads/2025/06/Code-Clarinda-Ver-2020-December.pdf,bestiowatown.com,https://bestiowatown.com/wp-content/uploads/2025/06/Code-Clarinda-Ver-2020-December.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005288,B4X1000-20260727-3008,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Clarinda,Page County (19145; primary),unclear,unclear,,unclear,City of Clarinda — City Council Minutes (landing page / index),https://bestiowatown.com/public-notices/,bestiowatown.com,https://bestiowatown.com/public-notices,agenda_packet_or_minutes,index_page,high,non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005289,B4X1000-20260727-3009,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Clarion,Wright County (19197; primary),police,police,PPME Local 2003,"2021-2024 (July 1, 2021 through June 30, 2024) [from agenda operative period; operative wage terms not provided in agenda]","Clarion City Council Meeting Agenda (Tuesday, April 6, 2021) — Resolution (21-32) approving tentative agreement with PPME Local 2003 for July 1, 2021 through June 30, 2024",https://www.clarioniowa.gov/_files/ugd/c21554_772ce32a1559469c88a298586ac949d3.pdf,clarioniowa.gov,https://clarioniowa.gov/_files/ugd/c21554_772ce32a1559469c88a298586ac949d3.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005290,B4X1000-20260727-3009,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Clarion,Wright County (19197; primary),unclear,unclear,PPME Local 2003,"2021-2024 (July 1, 2021 through June 30, 2024) [from minutes reference; wage terms not shown]","Clarion City Council Meeting (Tuesday, April 6, 2021) — minutes snippet referencing Resolution (21-32) and tentative agreement period with PPME Local 2003",https://7ec5af11-b772-4a01-a45f-dd4265018271.filesusr.com/ugd/c21554_a1a97f2b65db4907bcbad62158291ca7.pdf,7ec5af11-b772-4a01-a45f-dd4265018271.filesusr.com,https://7ec5af11-b772-4a01-a45f-dd4265018271.filesusr.com/ugd/c21554_a1a97f2b65db4907bcbad62158291ca7.pdf,agenda_packet_or_minutes,meeting_minutes,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005291,B4X1000-20260727-3011,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Creston,Union County (19175; primary),police,police,Teamsters Local Union #147,unclear,City of Creston (Police) and Teamsters Local Union #147 (EAB public collective bargaining PDF),https://eab.iowa.gov/media/243/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/243/download,cba,blocked_or_unreadable,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005292,B4X1000-20260727-3011,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Creston,Union County (19175; primary),fire,fire,Teamsters Local Union #147,unclear,City of Creston (Fire) and Teamsters Local Union #147 (EAB public collective bargaining PDF),https://eab.iowa.gov/media/242/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/242/download,cba,blocked_or_unreadable,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005293,B4X1000-20260727-3012,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,DeWitt,Clinton County (19045; primary),police,police,,unclear,Council Minutes (Resolution Approving Collective Bargaining Agreement between City of DeWitt and the DeWitt Police Department),https://www.cityofdewittiowa.org/vertical/sites/%7B5B1808CB-967B-4B4D-9F3C-428D701BC5B6%7D/uploads/Council_Minutes_08152022.pdf,cityofdewittiowa.org,https://cityofdewittiowa.org/vertical/sites/%7B5B1808CB-967B-4B4D-9F3C-428D701BC5B6%7D/uploads/Council_Minutes_08152022.pdf,agenda_packet_or_minutes,meeting_minutes,high,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005294,B4X1000-20260727-3013,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Evansdale,Black Hawk County (19013; primary),police,police,"Chauffeurs, Teamsters & Helpers Local 238 (International Brotherhood of Teamsters)","Effective July 1, 2024 through June 30, 2027 (duration clause).","Collective Bargaining Agreement (Police) — City of Evansdale and Chauffeurs, Teamsters & Helpers Local 238",https://evansdale.govoffice.com/vertical/sites/%7B2505E64E-BAD1-4EF6-BB07-A8C974051728%7D/uploads/02-06-2024_AGENDA.pdf,evansdale.govoffice.com,https://evansdale.govoffice.com/vertical/sites/%7B2505E64E-BAD1-4EF6-BB07-A8C974051728%7D/uploads/02-06-2024_AGENDA.pdf,agenda_packet_or_minutes,cba,high,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005295,B4X1000-20260727-3013,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Evansdale,Black Hawk County (19013; primary),non_safety,non_safety,"Local Union No. 288 (International Brotherhood of Electrical Workers, IBEW)","Effective July 1, 2024 through June 30, 2028 (operative 'year beginning'/'ending' language and agreement commencement).",Collective Bargaining Agreement (Non-safety municipal unit / city unit) — City of Evansdale and Local Union No. 288 City Unit (IBEW),https://evansdale.govoffice.com/vertical/sites/%7B2505E64E-BAD1-4EF6-BB07-A8C974051728%7D/uploads/02-06-2024_AGENDA.pdf,evansdale.govoffice.com,https://evansdale.govoffice.com/vertical/sites/%7B2505E64E-BAD1-4EF6-BB07-A8C974051728%7D/uploads/02-06-2024_AGENDA.pdf,cba,cba,high,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005296,B4X1000-20260727-3014,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Forest City,Winnebago County (19189; primary); Hancock County (19081),non_safety,non_safety,,2025-2026,RESOLUTION 24-25-64 SETTING SALARIES AND WAGES FOR THE APPOINTED OFFICERS AND EMPLOYEES OF THE CITY OF FOREST CITY FOR FISCAL YEAR 2025-2026 (embedded in Regular Council Meeting 6-16-2025 PDF),https://www.cityofforestcity.com/vertical/sites/%7B9112E467-D3EE-44AF-B0AA-5001925A0B79%7D/uploads/Regular_Council_Meeting_6-16-2025%281%29.pdf,cityofforestcity.com,https://cityofforestcity.com/vertical/sites/%7B9112E467-D3EE-44AF-B0AA-5001925A0B79%7D/uploads/Regular_Council_Meeting_6-16-2025%281%29.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,fiscal_constraint_signal,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005297,B4X1000-20260727-3014,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Forest City,Winnebago County (19189; primary); Hancock County (19081),non_safety,non_safety,,2023-2024,Resolution 22-23-46 Setting Salaries and Wages for FY 2023-2024,https://www.cityofforestcity.com/vertical/sites/%7B9112E467-D3EE-44AF-B0AA-5001925A0B79%7D/uploads/Resolution_22-23-46_Setting_Salaries_and_Wages_for_FY_2023-2024-.pdf,cityofforestcity.com,https://cityofforestcity.com/vertical/sites/%7B9112E467-D3EE-44AF-B0AA-5001925A0B79%7D/uploads/Resolution_22-23-46_Setting_Salaries_and_Wages_for_FY_2023-2024-.pdf,wage_schedule,wage_schedule_or_compensation_plan,medium,non_safety_constraint_signal;fiscal_constraint_signal,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005298,B4X1000-20260727-3015,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Grundy Center,Grundy County (19075; primary),police,police,,unclear,Code of Ordinances (Chapter 36 Reserve Peace Officers; includes Compensation section),https://grundycenter.com/wp-content/uploads/2025/11/Code-Grundy-Center-Ver-2025-07-July.pdf,grundycenter.com,https://grundycenter.com/wp-content/uploads/2025/11/Code-Grundy-Center-Ver-2025-07-July.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005299,B4X1000-20260727-3015,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Grundy Center,Grundy County (19075; primary),police,police,,unclear,"Public Notice (May 4, 2026 Council agenda packet cover) — Ordinance 592 (Police Chief positions to three-year appointment terms)",https://grundycenter.com/wp-content/uploads/2026/04/agenda-05042026.pdf,grundycenter.com,https://grundycenter.com/wp-content/uploads/2026/04/agenda-05042026.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,strike_or_no_strike_constraint,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005300,B4X1000-20260727-3015,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Grundy Center,Grundy County (19075; primary),non_safety,non_safety,,unclear,Work Session Minutes — Wage surveys and fiscal year 2026 wage increases for city employees,https://grundycenter.com/wp-content/uploads/2025/01/01152025-minutes-work-session.pdf,grundycenter.com,https://grundycenter.com/wp-content/uploads/2025/01/01152025-minutes-work-session.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal;fiscal_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-005301,B4X1000-20260727-3016,lane_004,broad_shard_004,worker_lane_004,IA,Midwest,Harlan,Shelby County (19165; primary),non_safety,non_safety,,2021/22 (year referenced in resolution title; binding wage schedule terms not visible in minutes excerpt),CITY OF HARLAN – Cumulative Minutes 2021 (Council meeting packet; Resolution 2455 set salaries for appointed officers and employees for 2021/22),https://www.cityofharlan.com/vimages/shared/vnews/stories/64c974fe296ed/CummulativeMinutes_2021.pdf,cityofharlan.com,https://cityofharlan.com/vimages/shared/vnews/stories/64c974fe296ed/CummulativeMinutes_2021.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
