retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,source_review_download_status,download_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,file_integrity_status,readiness_status,readiness_reason,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,pdf_version_hint,bounded_text_probe_pages,bounded_text_signal_character_count,html_text_readiness_hint,html_probe_bytes,html_visible_text_character_count,html_link_count,html_script_count,readiness_review_status,readiness_notes
RS556-078471f69dd3964283a9,TS4L-692f455d86aebcca6e95,lane_2,tier_c,verification_ready_medium,https://municipalfinance.ri.gov/documents/contracts/Johnston_Fire.pdf,Johnston_Fire.pdf (Rhode Island Division of Municipal Finance: Contracts),Johnston,RI,Northeast,safety_and_non_safety_bargaining_units,safety (fire),Johnston Fire bargaining unit (union/cba identified in document),Listed contract end 06/30/2022 (CBA period in document),2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3882221,bc1a1a7b050b058ecb328dff34acf74d8bde02a73284bed3df7d3b327131aa2d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-078471f69dd3964283a9.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:31Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,75,false,false,1.5,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-1d040c0101fcdc0fe3e4,TS4L-50abf7cf4763d1fb7c62,lane_2,tier_c,verification_ready_medium,https://westwarwickri.gov/vertical/sites/%7B7B7C7E47-F7C1-4511-8CF3-EA8EBAF7D539%7D/uploads/2021-2024-Police-IBPO-CBA.pdf,"2021-2024 Police IBPO CBA (West Warwick, RI)",West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),IBPO Police (as reflected in West Warwick CBA labeling),2021-2024,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (West Warwick, RI) implied by source host and filename",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2701490,3133e858266c258ddcf84b8ae5eafffa34b4f7e7acb7d8be035b15c98bdba05b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1d040c0101fcdc0fe3e4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,46,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-2d6c57db651dfb0b27cb,TS4L-3f1fdbc5bfc43bba3c37,lane_2,tier_c,verification_ready_low,https://www.hanoverparkillinois.org/Archive/ViewFile/Item/110,2015 - 2017 MAP Patrol Bargaining Union Contract (Village of Hanover Park) — ViewFile Item 110,Hanover,IL,Midwest,safety_and_non_safety_bargaining_units,police (patrol officers),MAP Patrol Bargaining Union (MAP),2015-2017,2015,2017,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_name_match_hanover_park_il_not_exact_hanover_il,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,14268565,e19a4d424bbfca007b825450f6c11bff519cedd7743f5474360f4ef29680fb12,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-2d6c57db651dfb0b27cb.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:15Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,61,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-41618035f184208c78fa,TS4L-b8842348268de930a7d2,lane_2,tier_c,verification_ready_medium,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/North-Kingstown-Police-Exp-6-30-21.pdf,North Kingstown Police collective bargaining agreement — contract expiring 6/30/2021,North Kingstown,RI,Northeast,safety_and_non_safety_bargaining_units,Police (Public Safety),North Kingstown Police bargaining unit (as named in CBA),Contract period ending 6/30/2021 (per filename),2016-07-01 (inferred,2021-06-30 (explicit,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,match,overlaps 2014-2024 window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1477487,c361b556aa6b1dbe976bbf355f193d199d539bc3d910bf5b831c8a52d6841b65,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-41618035f184208c78fa.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:53Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,59,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-47a5d7ed7a83403e9f57,TS4L-7f01b9e30858da921459,lane_2,tier_c,verification_ready_medium,https://westwarwickri.gov/vertical/sites/%7B7B7C7E47-F7C1-4511-8CF3-EA8EBAF7D539%7D/uploads/2021-2024-Fire-IAFF-CBA.pdf,"2021-2024 Fire IAFF CBA (West Warwick, RI)",West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,Fire (public safety),IAFF (Local 1104) Firefighters (as reflected in West Warwick CBA labeling),2021-2024,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (West Warwick, RI) implied by source host and filename",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2484730,3a68195d08da4fbd9748346dffb553f85adb4fc0ed2b511c7788516ed1751e1a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-47a5d7ed7a83403e9f57.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:36Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,58,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-81e417f87bd7d99b8075,TS4L-484ebea358aa6b0d2b62,lane_2,tier_c,verification_ready_medium,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/Johnston-Police-CBA-Exp-6-30-2022.pdf,Johnston-Police-CBA-Exp-6-30-2022.pdf (Rhode Island Division of Municipal Finance: Contracts),Johnston,RI,Northeast,safety_and_non_safety_bargaining_units,safety (police),Johnston Police bargaining unit (union/cba identified in document),Expires 06/30/2022 (CBA period in document),2019-07-01,2022-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,5168232,113b7e6411505c745f5bca2238c0e161b385f638ef6a61012117f3ecfcea20eb,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-81e417f87bd7d99b8075.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:17Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,48,false,false,1.6,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-8bcc5862f6a8ba1fe2b4,TS4L-365cffc258271b820e47,lane_2,tier_c,verification_ready_medium,https://www.teanecknj.gov/media/ansnjh20/afscme-agreememt-2022-2026-signed.pdf,AFSCME Agreement 2022-2026 (Signed) (Teaneck Township),Teaneck,NJ,Northeast,safety_and_non_safety_bargaining_units,Non-safety public employees (AFSCME unit—needs specific sub-unit confirmation),AFSCME (Teaneck unit—specific local/department not confirmed from locator alone),2022-2026,2022-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_teaneck_match,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2148175,2a78d09dc29a01861da12278f45d8d76d50f7b9ca1649b41ce1b1a859a61f0f0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8bcc5862f6a8ba1fe2b4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:13Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,46,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-97d648c5872992a62e1d,TS4L-5814ab57229775678acd,lane_2,tier_c,verification_ready_low,https://www.townofmccandless.org/Archive/ViewFile/Item/357,MEMORANDUM OF UNDERSTANDING between the TOWN OF MCCANDLESS and the McCandless Police Officers Association (hosted document archive entry),McCandless,PA,Northeast,safety_and_non_safety_bargaining_units,police (Act 111-style bargaining representative context),McCandless Police Officers Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_municipality_match_(McCandless),unknown_overlap_vs_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1945758,01123571de0cbcb789d381117fe4cc86e8ab5981dbb339a2a6c188878150a5de,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-97d648c5872992a62e1d.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,66,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-aaee9cd02e6c430cc15c,TS4L-229c40192f7b422188d1,lane_2,tier_c,verification_ready_medium,https://ciceronewyork.net/wp-content/uploads/2022/03/CSEA-Agreement-Highway.pdf,"CSEA Agreement — Highway (PDF) — Town of Cicero, NY",Cicero,NY,Northeast,safety_and_non_safety_bargaining_units,Highway / CSEA-represented non-public-safety employees (collective bargaining agreement PDF),CSEA — Highway bargaining unit,01.01.2022–12.31.2025 (as listed on the Town’s agreements page),2022-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality (Town of Cicero, NY)",Overlaps target window (contains 2022-2024 years),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1365864,b008043a3494dd0e856809a6d4415601a9855197183337b4c4b6f0f743911754,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-aaee9cd02e6c430cc15c.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:09Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,24,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-ac94f8f04108610e625a,TS4L-87ee1de7585967439940,lane_2,tier_c,verification_ready_low,https://www.westseneca.gov/Archive/ViewFile/Item/92,"CSEA Blue Collar Contract (PDF) — Town of West Seneca, NY",West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,blue collar (non-safety),CSEA (blue collar bargaining unit),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,unspecified_within_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,6969263,a03180f1183c077fcab9fb29af62332bd763a2925262406fda53ff9610d716a8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ac94f8f04108610e625a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:42Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,80,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-d289c1b9c86a8d6c90da,TS4L-85eb57ad62cb37b515b5,lane_2,tier_c,verification_ready_medium,https://teamsterslocal222.org/wp-content/uploads/2023/05/magna-water-contract-2023-2027.pdf,"Magna Water District Labor Agreement (Teamsters Local 222) — June 1, 2023 through May 31, 2027",Magna metro,UT,West,safety_and_non_safety_bargaining_units,Teamsters-represented classifications (public works / utility operations),Teamsters Local No. 222 (recognized bargaining agent for listed classifications),"June 1, 2023 through May 31, 2027",2019-06-01 (overlap ,2023-05-31 (overlap ,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same municipality keyword match: Magna (UT) utilities district,overlaps expected 2014-2024 window (covers 2023-2024 portion),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2121856,ad33d61bd5ed44b0c65a90f390037f772a304f87865db44850f59deef666bd22,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-d289c1b9c86a8d6c90da.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:36Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,21,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-eb4302ab325be0cfb712,TS4L-bb10807aced7b2fff324,lane_2,tier_c,verification_ready_medium,https://www.naperville.il.us/globalassets/media/hr-documents/collective-bargaining-agreements/il-fop-telecommunicators-jan-1-2021---dec-31-2025.pdf,IL FOP Telecommunicators CBA 2021-2025 — City of Naperville and Illinois Fraternal Order of Police Labor Council / Naperville Telecommunicators,Naperville,IL,Midwest,safety_and_non_safety_bargaining_units,Non-safety (Telecommunicators / dispatch communications),IL FOP Labor Council / Naperville Telecommunicators,"January 1, 2021 – December 31, 2025",2021-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Naperville city match,Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,3756121,b5c5db559ac8bd591842cb84699897b8e989791228fe0cadd6d6e8db2f22abb8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-eb4302ab325be0cfb712.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:53Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,82,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-ed6659242e1a682af787,TS4L-3e87aa1823fbe0e290ba,lane_2,tier_c,verification_ready_low,https://www.westseneca.gov/Archive/ViewFile/Item/94,"PBA Contract: 2017 to 2020 (Part 1) — Town of West Seneca, NY / West Seneca Police Benevolent Association",West Seneca,NY,Northeast,safety_and_non_safety_bargaining_units,police (safety),West Seneca Police Benevolent Association (PBA),2017 to 2020 (Part 1),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2288987,9cc3366bce03cbc3ff76630d521e23553e408ffd1c7b47125dc774626872d3c2,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ed6659242e1a682af787.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:15Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,41,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-f954ab2ab167c26805a4,TS4L-32a6915c23e1d49c1619,lane_2,tier_c,verification_ready_medium,https://westwarwickri.gov/vertical/sites/%7B7B7C7E47-F7C1-4511-8CF3-EA8EBAF7D539%7D/uploads/2021-2024-Council-94-CBA.pdf,"2021-2024 Council 94 CBA (West Warwick, RI)",West Warwick,RI,Northeast,safety_and_non_safety_bargaining_units,Non-safety municipal employees (as typically represented by Council 94; label-based),Council 94 (Local 2045) Municipal employees (as reflected in West Warwick CBA labeling),2021-2024,2021-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (West Warwick, RI) implied by source host and filename",Overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2960684,a7a647b0dc9a047fd252ad0ff4186e0621fe36ec960499f5de389bbb6aa8956a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f954ab2ab167c26805a4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:13Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,60,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-257bed6e3e4475f4d9d4,TS4L-da4615549685c16c3af9,lane_3,tier_c,verification_ready_low,https://www.cityofzion.com/wp-content/uploads/2025/10/2021-2024-Contract-Clerical.pdf,2021-2024 Contract — Clerical (City of Zion; IUOE Local 150),Zion,IL,Midwest,non_safety_municipal_units,Clerical (City of Zion employees; IUOE Local 150 public employee division),"Zion Clerical Employees / International Union of Operating Engineers, Local 150",2021–2024 (document title; specific start/end dates need confirmation within the CBA),2021-05-01,2024-04-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1884503,a12d342e27f98acabecf5169445317cc3e87bbd2d77a126d978b408f9d6a59f6,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-257bed6e3e4475f4d9d4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:12Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,42,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-3bf9a9c4d9708b46bad4,TS4L-b7f4aa217d6625106d12,lane_3,tier_c,verification_ready_low,https://www.fishkill-ny.gov/uploads/3/8/0/7/38072219/2016_tof_adopted_budget.pdf,Town of Fishkill — 2016 Adopted Budget (PDF),Fishkill,NY,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2016 (budget year),2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,likely_same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,8417116,eff09928efdcf836f1e2d46a72097d697e51682bc381497a4c0cbb5e1ce30ea8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3bf9a9c4d9708b46bad4.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:03Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,144,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-42410be3a4fcad22a804,TS4L-040d597cee643bcc2e53,lane_3,tier_c,verification_ready_low,https://lockportny.gov/wp-content/uploads/2021/04/Contract-Agreement-2017.pdf,"Tentative Agreement by and between (City of Lockport, NY) — Contract Agreement 2017 (wages and benefit contribution terms listed; includes multi-year wage increases effective dates)",Lockport,NY,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2017 (with wage increase schedule through 2024 and beyond indicated),2017-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_expected,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,2259683,4017c92c4a3feb11b678bae7d91f6833a6bfd608c1bb0a0a89af9673dafe520a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-42410be3a4fcad22a804.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,50,false,false,1.4,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-45e75fac4dffbdffe196,TS4L-eb3a2d4d651c4731ad42,lane_3,tier_c,verification_ready_low,https://www.middleboroughma.gov/DocumentCenter/View/4511/General-Municipal-Employees-Group-GMEG-2021-2024-PDF,General Municipal Employees Group (GMEG) 2021-2024 (PDF),Middleborough,MA,Northeast,non_safety_municipal_units,General municipal employees,General Municipal Employees Group (GMEG),2021-2024,2021-07-01 (inferred,2024-06-30 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Likely same city (document hosted on Middleborough, MA site; not verified)",Overlaps 2014-2024 window (2021-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,5389618,6d3e041943a60d193ecc5a8fc62aa09d364f6b1ef3fe80a04054d15a45f915c3,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-45e75fac4dffbdffe196.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:13Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,61,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
RS556-53b587f464ca0f9d3191,TS4L-bff5bc353d02f0db1781,lane_3,tier_c,verification_ready_low,https://www.yankeeinstitute.org/wp-content/plugins/yi-contracts/admin/files/town_ridgefield_public_works.pdf,Yankee Institute hosted document: Town of Ridgefield (Public Works) (UPSEU/Ridgefield AFSCME Council 4 referenced on hosting site),Ridgefield,CT,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_unknown,overlapping_cycle_unknown,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,retained_downloaded_source,downloaded_retained,application/pdf,.pdf,1851883,08092576786d562c30e32b820ee53b07668eb404f7a30f32b334721cfd55e22a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-53b587f464ca0f9d3191.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:05Z,integrity_pass,ocr_later_or_defer,bounded_first_pages_do_not_show_usable_text_layer,35,false,false,1.7,3,0,not_applicable,0,0,0,0,reviewed_local_file_metadata_only,"No URL open, download, OCR, rendering, saved page text, evidence extraction, rating, ingestion, codification, model analysis, or causal work occurred."
