canonical_source_id,current_companion_path,expected_sha256,observed_sha256,match
321722b7b5b40528698abae41bc219913a952a9bb67842f7145eb1d67cf77eb9,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/32/EXTPAYLOAD-9fab308198957daf2032dc68.visible_text.txt.gz,5027f8b2bdd8ed3c75ea824767b1c2ac3ffb2b5924aff9ef13f1f51261baa239,5027f8b2bdd8ed3c75ea824767b1c2ac3ffb2b5924aff9ef13f1f51261baa239,True
371eda3b6ce4ba5fbbb9917db275e478ab131eeb7ba38cb9276cf4427832dbb9,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/37/EXTPAYLOAD-f6e7773da294efb9c659a736.visible_text.txt.gz,944fb2104e8671f3bb2192a3761591ec3dbdba3a30e7ed0491e5ef96569bfdc5,944fb2104e8671f3bb2192a3761591ec3dbdba3a30e7ed0491e5ef96569bfdc5,True
3c6ba8e56ce0e4cf45159710401c7442a92aff7b9564bd04b85cba3575bd92bb,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c/EXTPAYLOAD-3fad1de851ba4a3bf6ae574d.visible_text.txt.gz,96f5e092dade80c4cb5a66e116966f13dcd1d04cefc051aabcbfd6040abe7bcd,96f5e092dade80c4cb5a66e116966f13dcd1d04cefc051aabcbfd6040abe7bcd,True
4113a3e7bd7c186c3c038eaa3bb63c36e2834238a65ed736c91ee2ce4a4b9eba,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-efb4ba6449d68f279d4e49e6.visible_text.txt.gz,8c27d82d8d96cf9d886d9cd9433a7131cb13c0fc2d963b30ebd98c55dbc841ae,8c27d82d8d96cf9d886d9cd9433a7131cb13c0fc2d963b30ebd98c55dbc841ae,True
46867e6a754a1f5a3dec362639a5bc72d92c569f0f1eb82e2bc64e225d2c5670,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/46/EXTPAYLOAD-e835c5ca5d761b3a0a72e5c1.txt.gz,eddc2ea7da93f509bc99eb67bc4b02770464f07eda97227531556d50f0e1f74a,eddc2ea7da93f509bc99eb67bc4b02770464f07eda97227531556d50f0e1f74a,True
4b7b3b9ac1f3f757df655820776200d0f7936c203265e079fd81b3e4ec68c6a2,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4b/EXTPAYLOAD-97bd525a87e081b3879c4f81.visible_text.txt.gz,e7a67821ea2ab4f16de441f5338871f35e3e51d4a38d83a96144bf95e35c1527,e7a67821ea2ab4f16de441f5338871f35e3e51d4a38d83a96144bf95e35c1527,True
509a3bd1a797eebf6441c470f7bd5a5ee5e370251a5c63c4ca447090a61da918,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/50/EXTPAYLOAD-9c16d808c292762b404edaf8.visible_text.txt.gz,220aa3d00cb80a1c9172aee289547560f98b5cf3a813978fd28718b2131308ce,220aa3d00cb80a1c9172aee289547560f98b5cf3a813978fd28718b2131308ce,True
5604ad174bc57618dca5ee443538fd731d6fb2f0f09a3a23c1611368685d2f1f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/56/EXTPAYLOAD-189d8d973a12ae917e197778.visible_text.txt.gz,521e0943879ce80a88aae63b142c425aa8e0f3b7e931184d89872ad7019ec699,521e0943879ce80a88aae63b142c425aa8e0f3b7e931184d89872ad7019ec699,True
5b7652d1068f42a3d2700cf9df520a7cb5656f7d084eae26d8d22bdf193164f9,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5b/EXTPAYLOAD-afa3c28f0d667cc634330b2f.visible_text.txt.gz,1688e57ff944501e474bf956fe3f584a78ca370afce9ae5044e6dcd41c919764,1688e57ff944501e474bf956fe3f584a78ca370afce9ae5044e6dcd41c919764,True
60ef23d10b661d7758dfda9bec32ab40d6dd5ee5cb089717633bfb05a166d2c7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/60/EXTPAYLOAD-7b2322a8c028764610f0859b.visible_text.txt.gz,bf90304a2d356a6d5c6ac54779b19f056ee896a9faf3cd92bfa801fa188441c0,bf90304a2d356a6d5c6ac54779b19f056ee896a9faf3cd92bfa801fa188441c0,True
65cbca8af2423e3c569ac246a8d835b55b42a68431620d29803898bc882e7506,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/65/EXTPAYLOAD-24b092cd067c80153824934f.visible_text.txt.gz,a269220d09bde0a2e4a7fc827b1ba4ffd92eeefade2b0d66216996d0c9f30ce8,a269220d09bde0a2e4a7fc827b1ba4ffd92eeefade2b0d66216996d0c9f30ce8,True
6af5dc92eaabad59e59daccbf534b810bc9f26ec849572bbe979677612fd58ee,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6a/EXTPAYLOAD-b7c1b7b48bf61b458624747d.visible_text.txt.gz,3bb05a281c1bff8ba28c00bcaac5bb1348697eafd6410616558b3544e074a7ff,3bb05a281c1bff8ba28c00bcaac5bb1348697eafd6410616558b3544e074a7ff,True
70650f8240a752625ec7b82f0f47e94170002e5d5858044833b28a22afaf0c48,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/70/EXTPAYLOAD-a14909417e4da34b9f58b4a1.visible_text.txt.gz,ffec517663eece31b630f15ebdddcddd55d3985998b8dd52ae4e3a00bdaf8450,ffec517663eece31b630f15ebdddcddd55d3985998b8dd52ae4e3a00bdaf8450,True
758061c99c37ed2385c33c102704fe3471b0cb628a9e7d42ed18b2746a7d0cde,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75/EXTPAYLOAD-1abafaf0d8ef6d52ab9fe6ea.visible_text.txt.gz,ec87efc133f0c6f8d8ca91798938b86a4e8a43d858dc1c95a1d76ef99be9815b,ec87efc133f0c6f8d8ca91798938b86a4e8a43d858dc1c95a1d76ef99be9815b,True
7a8611258486f68b1858d5be7000e146b4f466394d3a0165909265fd09a8349d,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7a/EXTPAYLOAD-dcf88c3dda8dcd54e351e1e6.visible_text.txt.gz,bc48f8d3b95d6dcf367ae640baf5308101dea6b3c17e290e56805216c7efba3d,bc48f8d3b95d6dcf367ae640baf5308101dea6b3c17e290e56805216c7efba3d,True
7f9508a3853f002b45e727d41e3ba86f1b8d0e7270d8a17aa256a5c0ec17e217,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7f/EXTPAYLOAD-21fe95cc13367981e4546e58.visible_text.txt.gz,c491dae61429e059b85111d6eb90c05b7a06e0ae3432369f78b784f76398abea,c491dae61429e059b85111d6eb90c05b7a06e0ae3432369f78b784f76398abea,True
84a85ceb30efeb7e5fa48b26ab44ec17d4ac644391768231d0b6314d173ed260,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/84/EXTPAYLOAD-8895b7f3d77aff0555265291.txt.gz,01d75dfb9913f861a1b7a026c513331a2eca542b3caaefdc8728fbbf6d92317b,01d75dfb9913f861a1b7a026c513331a2eca542b3caaefdc8728fbbf6d92317b,True
8a3237cd90879f2cbdcc3c6e7e52068a110dfb7572e715e77cde86677525f989,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8a/EXTPAYLOAD-7fa6cf12a8175e453b0c2fe8.txt.gz,47062932f3193f27118c1488646ae80ac7f06d274d12184847871463468f93cf,47062932f3193f27118c1488646ae80ac7f06d274d12184847871463468f93cf,True
8f4e42ffa7680dad29e20bbe46603728cf83cd9e63ea1244e0e53b27a1aa5a74,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-58c9d6ccdda2a341b570221f.visible_text.txt.gz,67bebe4aa935b4cc4f88e31bccd2e125e36a7c3f028793ef8d91aebc40d67fb6,67bebe4aa935b4cc4f88e31bccd2e125e36a7c3f028793ef8d91aebc40d67fb6,True
941c9d4b384ac7e84707ef2c8f0c021e59d1774472150f4a48747007cd75b7ce,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/94/EXTPAYLOAD-2f33cd6b0304f275c0d8fdd7.txt.gz,fda83d435befbc41331864815b8e639da4812cfef91b17b712803d7948355232,fda83d435befbc41331864815b8e639da4812cfef91b17b712803d7948355232,True
9946cb27f78c1a902464961b62783e8209548d1e9234ffbe54f8a5d0377e3102,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/99/EXTPAYLOAD-6cd9fa12c521992a7d7b4372.visible_text.txt.gz,e81431b9c68b74002807903310c97142ab07745c2fc86d365629968eda5829d0,e81431b9c68b74002807903310c97142ab07745c2fc86d365629968eda5829d0,True
9e788f549be8114739bbf7a549f1519562672b5ce5c8c667314d0c6bffc903fa,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-b31f11d169e767729e69.txt,dc99a0e1d418f0cf1e9db243cbfb338d8973fced7a56101b680d928659e86e68,dc99a0e1d418f0cf1e9db243cbfb338d8973fced7a56101b680d928659e86e68,True
a35a7a7cf5da1197e4dcb1844cddf4be60ffda190bd1efdb92581a74f8596c10,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a3/EXTPAYLOAD-7b34a0e310e89493bf8d2f60.txt.gz,bb55b9f618a3225bf1f98c93565be146aa3994612498129098a4983aa7f6e0ce,bb55b9f618a3225bf1f98c93565be146aa3994612498129098a4983aa7f6e0ce,True
a89f150840b175a6421fff47be4e7a98d2f8aa226fa2b8df8a1ebe4d02e5ca4b,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a8/EXTPAYLOAD-20239dc539822812f5de7cb1.txt.gz,204853941555b3111c13705c2cac13545814f7886fef4a45f45c20d9cda99f6d,204853941555b3111c13705c2cac13545814f7886fef4a45f45c20d9cda99f6d,True
ad9d42fc7c8446c7e3d2e1e1ef78b0805734536e929f17cf097499ce21236f9a,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad/EXTPAYLOAD-7ac9bd8d83a2b765195272c9.visible_text.txt.gz,3a4dcd17c5d7a6dbc0b97be8df01b20edaabda0e415103b03c25fe97aea1dcc0,3a4dcd17c5d7a6dbc0b97be8df01b20edaabda0e415103b03c25fe97aea1dcc0,True
b2db16f39d48f64b86fd237dee090f37b11fd40ac092735ecec7a43bdfcc09e7,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-1ce204adc94dd67bbd6e.txt,880bd82dce77ccf55460a939e45f1de56c3bb6fa8b8a8fd01f2d727e62171be5,880bd82dce77ccf55460a939e45f1de56c3bb6fa8b8a8fd01f2d727e62171be5,True
b8077f876d5426bbb06480f07c4f38d23ed5b1aac167842bc6f604d7788608d9,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b8/EXTPAYLOAD-fbd14aa14e96b66314d0f15d.visible_text.txt.gz,0219b2a2c7e72f7af29e4986c183cdc45e9db57a7a503d476e9018ce28e8c56d,0219b2a2c7e72f7af29e4986c183cdc45e9db57a7a503d476e9018ce28e8c56d,True
bd1e287081f57b87dee18c594184dd051568294bcbd715b3b1adc1e380be400a,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-656ae7090c2e5b2d2a73.txt,287b2338110e5e29573c220e88e0d8cb06394fd5b019ce15b47551f7253a87c5,287b2338110e5e29573c220e88e0d8cb06394fd5b019ce15b47551f7253a87c5,True
c1fb6a7810edf70eb2f0d690b977c0feb2e049fb39f0d9815411513dee216cbc,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c1/EXTPAYLOAD-4fb77e189b21f4c902b2d455.txt.gz,2b2ba3c1fe86d5c5c7da4f8098c076cb0c11d0c5760a3167991a51bd7c2f5a00,2b2ba3c1fe86d5c5c7da4f8098c076cb0c11d0c5760a3167991a51bd7c2f5a00,True
c726c2836516f51fd0df9c990b497e7c6644da0bd4503c318bad138bf122e064,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c7/EXTPAYLOAD-a6ee3d0caa106dd0597ac1df.visible_text.txt.gz,d8e48e5be3d82c7e5163c7745c1502b6c81898de88867bbf8f7f5986c1917e7b,d8e48e5be3d82c7e5163c7745c1502b6c81898de88867bbf8f7f5986c1917e7b,True
cc9a086310b97d6e94670bb64f78d4eb389da8965406b99fe36319f8c3a0ae5c,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-c9da7795216c1ca5f84a.txt,2cf2a26aa5a1123f1dda823d32551e455359e3c3df3d0ccd0353c38edcd3629a,2cf2a26aa5a1123f1dda823d32551e455359e3c3df3d0ccd0353c38edcd3629a,True
d1e65b0a5a4eef3e942cc4f14e2b5befbbe4684de7a6b503c7437faed90e08a7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d1/EXTPAYLOAD-edb0f0b8987779d1039b8fac.visible_text.txt.gz,731685ee9803a73360699dd29e0102a1ca7a703c39405dccfd65d90a0084bca5,731685ee9803a73360699dd29e0102a1ca7a703c39405dccfd65d90a0084bca5,True
d6d99f2fe640cb834367e247973005183c7d1cb9446ff84b4fe8bcc67fa6b3be,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d6/EXTPAYLOAD-1aa4b053255646646063bd9f.visible_text.txt.gz,370d76386a9b0c3844220fac5fde363df2c433a408e32b33e94adce66a78d1e4,370d76386a9b0c3844220fac5fde363df2c433a408e32b33e94adce66a78d1e4,True
dc001529b32c551ed1dd2260829f01f69ceaf56dc9e96d1d00fb2f246334126d,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dc/EXTPAYLOAD-7e97e1804ebeca1b49757dcd.txt.gz,f10b8b60a72eae983b5f13795bf56b19bb775aae240dc05a086c2e53245923e5,f10b8b60a72eae983b5f13795bf56b19bb775aae240dc05a086c2e53245923e5,True
e1443ade70b31a85f45e3169c9b9aeed5908bec92f219453d4ffdeff92cf319e,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e1/EXTPAYLOAD-3bf8c42d97b20970496f1d78.visible_text.txt.gz,f66287a653ffd7d53a3a7aa9dbe22be5ccaec475e2851facb6a6d0bfa3a1a5f3,f66287a653ffd7d53a3a7aa9dbe22be5ccaec475e2851facb6a6d0bfa3a1a5f3,True
e63a1d451e0ea1611880848a071a227a883d4ad995f763ea0144e30933644648,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-1ded93c5e31bf6f7213a.txt,d1d6e115773bc3b4429992022aa407fcb1728fedc3f0acfe3307920d24d761d8,d1d6e115773bc3b4429992022aa407fcb1728fedc3f0acfe3307920d24d761d8,True
eb715791903ff55fb7fdb63e8fce246b8da23efed726d0441e54db7719593327,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/eb/EXTPAYLOAD-f33f48e84ecf3bd7de82e8fc.visible_text.txt.gz,2b20f22483c0ab13c5b40228b8f933919cf170fe14eb0c2d0d78949d3d29015d,2b20f22483c0ab13c5b40228b8f933919cf170fe14eb0c2d0d78949d3d29015d,True
f0c513ea4c5a582a22c1660312a0d3a7709a2badef95bc4f24b3f79b31f8ac48,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-5d64a2cfce7198591af9.txt,1444b74dd8f0cbf1f785e8deb1f5d344b277b002f5dd83ad95a0928edea26a39,1444b74dd8f0cbf1f785e8deb1f5d344b277b002f5dd83ad95a0928edea26a39,True
f6028b9d895b615827053f6e22123ddf656cd6ec494cd0911756c71471bdcd6c,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-41846b2d8498f4d3b158.txt,f7e03e4ed3aaa0eec1642dbfd70c35401d0b6de5897f4ab42dcf37a9032672a1,f7e03e4ed3aaa0eec1642dbfd70c35401d0b6de5897f4ab42dcf37a9032672a1,True
fafd4bbf1dd212013e6511252aad67c4eb1523df7db20be012409139416f93ad,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-caf594546660e7216648.txt,eb3e757d51ea850b1322827db1cbb995307dd2c48e545ba7dc8e6a7655323233,eb3e757d51ea850b1322827db1cbb995307dd2c48e545ba7dc8e6a7655323233,True
