source_id,alias_id,alias_title,alias_filename,alias_URL,alias_municipality,alias_state,original_local_pointer_hash,alias_type
10a9fe126597def83ce137837c70ba8cd8196badd64edcda06b13124e7c75b76,ALIAS-000017,RS429-92b7af85faaa6abf2838,RS429-92b7af85faaa6abf2838.pdf,,,,ee811ddcb0bed5296d4cbcbdc976fb1012bcd2ad81e354dc85186d3dc816e3a7,exact_physical_duplicate
113b7e6411505c745f5bca2238c0e161b385f638ef6a61012117f3ecfcea20eb,ALIAS-000018,RS556-81e417f87bd7d99b8075,RS556-81e417f87bd7d99b8075.pdf,,,,57192ebbd1f25e835ea648aed7766e62d79ee8de1346bf8fc918fa2b28a02b34,exact_physical_duplicate
12e066ec2a3c232cc32a4be0ab267a7d6447e07006758c776fb6da288d7e18c4,ALIAS-000019,RS556-0d7b33cfe4db50db8374,RS556-0d7b33cfe4db50db8374.pdf,,,,5a8bfa9ab7a7b13cb667475799a69a7c3ed722d68b18c47f96d4aff61be0f856,exact_physical_duplicate
1696cb6d5a4bc8550af86b27a2e3e5071f0be1b518a55478606c78acc0e61a1b,ALIAS-000020,CBSRD-20260728-9a043ac7331cf3e3fda9,CBSRD-20260728-9a043ac7331cf3e3fda9.pdf,,,,a107cb7bcb3c7a7795f9025242cec025261b0d98b10fad15c1e0b139eb95249e,exact_physical_duplicate
17d537c18dea3728ba58aeccfcbb40d449a7c1b0409f82aca136243b0c4bb3f5,ALIAS-000021,17d537c18dea3728ba58aeccfcbb40d449a7c1b0409f82aca136243b0c4bb3f5,17d537c18dea3728ba58aeccfcbb40d449a7c1b0409f82aca136243b0c4bb3f5.pdf,,,,b13069b52d629a2c5e673c4b516d86e77022c24e72449c7672c0ab9fc553c709,exact_physical_duplicate
196d03ee86e1c1f3ef9f1516ebb07b3faeb01230159259571373eeb15b824046,ALIAS-000022,RS556-57f95514fb7f44481804,RS556-57f95514fb7f44481804.html,,,,b5ff6f0b2ccf2a838a3a0faceff142c0bb84c5baf74372ce24313d3f803ed604,exact_physical_duplicate
1b06ff6ee8934a347f652f3a8700e71d06dfbb5b5bb6552ea826c0b2e5bf985e,ALIAS-000023,CBSRD-20260728-00528f5fb88eded77f2a,CBSRD-20260728-00528f5fb88eded77f2a.pdf,,,,43e40b7445545e6b6457c16be2ec19b178f44aa0d98d828820e66af00f581883,exact_physical_duplicate
1be084df480a47311bfc1149ab0b52d7c697e4ebb2215a82d312fae4219c006a,ALIAS-000024,1be084df480a47311bfc1149ab0b52d7c697e4ebb2215a82d312fae4219c006a,1be084df480a47311bfc1149ab0b52d7c697e4ebb2215a82d312fae4219c006a.pdf,,,,7bcd7a09ef678df9e01ba099373460090de06ad90fa4dd813d05667b390b805e,exact_physical_duplicate
1d105eceea5f011040ef46675f7b55c14f8c22ee275a63b8f19d987ce4f7f655,ALIAS-000025,RS556-8291125fe31139fcd192,RS556-8291125fe31139fcd192.pdf,,,,67fbf43210f22f26581119636450d693d6c03bcef36ca9900b043102c31468c5,exact_physical_duplicate
208ec38bb84300bfe309ef03f1461d59615dccef80fb6b036217341cdddb2604,ALIAS-000026,RS556-9dd0c6138e1af1b2a201,RS556-9dd0c6138e1af1b2a201.pdf,,,,0f49321fbc2c1c84506cf8c9f401a9ebffb0411902e41f04142abf6967d340cb,exact_physical_duplicate
20a9ae063b27c8024b229e703bcb31eb144e5852add1c2177d2fd729407c9dcd,ALIAS-000027,20a9ae063b27c8024b229e703bcb31eb144e5852add1c2177d2fd729407c9dcd,20a9ae063b27c8024b229e703bcb31eb144e5852add1c2177d2fd729407c9dcd.pdf,,,,38c6806d8491eb21d3fa0b409d3c3e3d83ba08a6888ef7024f2b93b7e6a21eba,exact_physical_duplicate
24dfbb7fdb6a9645e512763334b21cb5ba42e807e93e0362af0d9822cc6570fa,ALIAS-000028,24dfbb7fdb6a9645e512763334b21cb5ba42e807e93e0362af0d9822cc6570fa,24dfbb7fdb6a9645e512763334b21cb5ba42e807e93e0362af0d9822cc6570fa.pdf,,,,a5cfb082d8928cc3f9c26f01aba05d8eb80669028cefa8e33e5d349282c0692a,exact_physical_duplicate
250ab63b2ac39c3a099f1ca3251acddd995651a5977ede19b6ea95d11ac1143e,ALIAS-000029,RS429-79f4d52337952b6594c7,RS429-79f4d52337952b6594c7.pdf,,,,55f8ae0d4b6fcd3bebeafe9c1169ee2a66cb74e770d98d41f953a6b6de930d0c,exact_physical_duplicate
263e2f55f33bf2c8191021e152f8ebf2034992833f60dc4167a7efd303dc03f8,ALIAS-000030,RS429-9a338948c3d7e864dec0,RS429-9a338948c3d7e864dec0.pdf,,,,f29710835e3ee744e4b89941e34491f2d2943597a8c43a2826518d57bd99a5ce,exact_physical_duplicate
27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,ALIAS-000031,RMSRD-20260802-f279d5fa0ff51188cf8f,RMSRD-20260802-f279d5fa0ff51188cf8f.html,,,,d8bdcff150bda2860bdfe300dd512a3f73784e053b74d4e6b2fbb6fc39446980,exact_physical_duplicate
27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,ALIAS-000032,CBSRD-20260728-7cd2920e94a66a2a9561,CBSRD-20260728-7cd2920e94a66a2a9561.html,,,,4143d0bc17888ff9c19ac2f77cb9fcec74794ba124d32b05124bdd84d12149f6,exact_physical_duplicate
27a2fccfffac4889300c85026d0599311e2e1cced6784af54a3ae3486ae99812,ALIAS-000033,27a2fccfffac4889300c85026d0599311e2e1cced6784af54a3ae3486ae99812,27a2fccfffac4889300c85026d0599311e2e1cced6784af54a3ae3486ae99812.pdf,,,,1d9c6c9a59c5ae612817ca17076a5c8526c681642c493c44904ed9cea1538818,exact_physical_duplicate
27f24d917a33bb2ab22a186822992784438f3306506a4f3bdf4566d09e2ba1f2,ALIAS-000034,27f24d917a33bb2ab22a186822992784438f3306506a4f3bdf4566d09e2ba1f2,27f24d917a33bb2ab22a186822992784438f3306506a4f3bdf4566d09e2ba1f2.pdf,,,,26f986c057d70df3c5e8b2b8e4bf8df995d20759f8b4437d5015fc0059cbc106,exact_physical_duplicate
27f24d917a33bb2ab22a186822992784438f3306506a4f3bdf4566d09e2ba1f2,ALIAS-000035,RS556-09c201aef3f8146d43a5,RS556-09c201aef3f8146d43a5.pdf,,,,a0d1abb015085ee07ccba6f815b9f7e7cac2e1b0fa8fb7df18d43594f3e39a71,exact_physical_duplicate
281798a41b84f9771cb415f25c3f8e1bbb8087cc1792c89586ecf7625eb120bd,ALIAS-000036,RS556-c27c122c6d22486c70eb,RS556-c27c122c6d22486c70eb.pdf,,,,6be646647baf38d50db0ca2a27b9630512013b3ef4e9cfc2b555d9e09977bd34,exact_physical_duplicate
28e8eb9d3bd6fa81fd3d73832cd95c645a0687279fcb0494890ac8150128618d,ALIAS-000037,CBSRD-20260728-50f3a1e57383af45328c,CBSRD-20260728-50f3a1e57383af45328c.pdf,,,,82504c03bdc94a36bcfe9a545a730246c4c102a0ea5c0c2e53862578ac3b8979,exact_physical_duplicate
295d0503b17b639bcea04c8afe2d04a4dd4f36c8803d36082f44e1a691b46f90,ALIAS-000038,RS429-2e87eae132d28f998c3d,RS429-2e87eae132d28f998c3d.pdf,,,,d9017edb553203c8e9e377473ac598253d4a1e495bdff58db5007f8009f92741,exact_physical_duplicate
2db577e1b1ace3cada394ecfbdc9aa65429844a7a583a32c6aa75221748b9263,ALIAS-000039,CBSRD-20260728-719c4a1028ed7e911b34,CBSRD-20260728-719c4a1028ed7e911b34.pdf,,,,9f3641ae4645355102aa9340b5aa70e2350de4ba55b5c6b374ea1c5eefa8b332,exact_physical_duplicate
2ddc11a7ece06e31999de0c1b5101a347006937c27e6b5a8d976c46f744e7e0c,ALIAS-000040,2ddc11a7ece06e31999de0c1b5101a347006937c27e6b5a8d976c46f744e7e0c,2ddc11a7ece06e31999de0c1b5101a347006937c27e6b5a8d976c46f744e7e0c.html,,,,4969f19502b19128285e1b0c64978c29cb36183ff43f03607562acaad9186530,exact_physical_duplicate
2e9f33115ec18630f709ee5b16a5e8228624d92464ec6caae71480d08c9fccc1,ALIAS-000041,RS429-84572d32706a5f123b69,RS429-84572d32706a5f123b69.pdf,,,,5456602f17a848c29b8d92b388e2d07953ecb057f2eecc222f9b7141ce930cca,exact_physical_duplicate
2ff66ea94a06b32606377a056bb491802c0f577a5ee108bbf6b1fff7e748b139,ALIAS-000042,2ff66ea94a06b32606377a056bb491802c0f577a5ee108bbf6b1fff7e748b139,2ff66ea94a06b32606377a056bb491802c0f577a5ee108bbf6b1fff7e748b139.pdf,,,,d3c5c1cf3f743da4412ae40d61b66dbe71f5b44a160822ad6aac75cb6a30d300,exact_physical_duplicate
3133e858266c258ddcf84b8ae5eafffa34b4f7e7acb7d8be035b15c98bdba05b,ALIAS-000043,RS556-1d040c0101fcdc0fe3e4,RS556-1d040c0101fcdc0fe3e4.pdf,,,,43aa3000e7ba6010cc4e14a9fbbad8e5312cbdc54b41259a9c751c67e1cc0088,exact_physical_duplicate
316ec0ddf3b910059b73cf97fc77b50313b472480049855f940c76cbc18816a7,ALIAS-000044,RS429-d947779f74592f44d7d8,RS429-d947779f74592f44d7d8.pdf,,,,b8c5588b4844dd2cd203b5d3220775c4dcad9947b17d58fbfb2d4e32b0f5e2e7,exact_physical_duplicate
31a082b58e8a0a657952e2d42f928844c27933c9a9a409291ed91ebdab1fbe59,ALIAS-000045,RS429-3e38a656c6c35b8826c9,RS429-3e38a656c6c35b8826c9.pdf,,,,a33389c39e528fc1be71cbaf2ada17527e3d1581adc180f6c8532cbf2aeef48a,exact_physical_duplicate
326d1522463cbee897b7dcaf8b69c0525ad939f637cefa7047f9e1846e871bde,ALIAS-000046,326d1522463cbee897b7dcaf8b69c0525ad939f637cefa7047f9e1846e871bde,326d1522463cbee897b7dcaf8b69c0525ad939f637cefa7047f9e1846e871bde.pdf,,,,72c7421851f2f99b8715e3377803f3aaac9205f376c7ce193d289068ca5e1588,exact_physical_duplicate
328de78bbf9efa8c430b4d6592bd10e93adab1501adc061fd09838a6cd5b6d20,ALIAS-000047,RS556-219343f790452966e6ec,RS556-219343f790452966e6ec.pdf,,,,b615d84ba74b16a29efa82a155bee8be2c0fa7a8ba4bd5a085466a45c4878984,exact_physical_duplicate
32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,ALIAS-000048,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea.html,,,,093fb4744e8ae9b1b538554d0842f3740aa0fd798df58fbd11f1abe9797a436c,exact_physical_duplicate
32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,ALIAS-000049,RS429-efec7d12c0a0919c18f0,RS429-efec7d12c0a0919c18f0.html,,,,15c1f7386a45da362eee5e22fbbd339d5134269ec96cdfa3b8ea0d311aa35d6c,exact_physical_duplicate
34009faaa8ef6df9922de8cb6d09efbea1a6249862cac1f24877373f09b7767c,ALIAS-000050,CBSRD-20260728-1e82b70afbbc87fa641b,CBSRD-20260728-1e82b70afbbc87fa641b.html,,,,3d5f44fca47fb82bd00bd7a7ea1861943a4587eaedfb0607f8974331bca4b3d9,exact_physical_duplicate
3be8d598d237120c96f6102e6f4531c9719c3b46303402184009691e2b74bce0,ALIAS-000051,RS429-e9be7da028b1655a3ae0,RS429-e9be7da028b1655a3ae0.html,,,,289e283b3a36edc9359f888238e1787b1b5722d9ac882ff98944ce2ddf70336a,exact_physical_duplicate
3c6eec136f5a341a1ca6b8f14dbecf85ba49b480e61a09d6f001804da82666ef,ALIAS-000052,3c6eec136f5a341a1ca6b8f14dbecf85ba49b480e61a09d6f001804da82666ef,3c6eec136f5a341a1ca6b8f14dbecf85ba49b480e61a09d6f001804da82666ef.pdf,,,,d22f92977ccfa1b7f47d7f2ab12a509d5291949b0335c450bf6f891e5d3aaf18,exact_physical_duplicate
3f9d123a918737b6008e02566179b39bb78ed056d59cddb0b3d53f7528738b14,ALIAS-000053,RS429-923e437f46f7785ffc2f,RS429-923e437f46f7785ffc2f.pdf,,,,b0f5d3b79761464b926542bf3601de785090e0c8bafb4e74465b5a4565abb499,exact_physical_duplicate
40b73402c5e50cdeb5966185260c87a0d0b615da1063e4a65ac7547977d030f1,ALIAS-000054,CBSRD-20260728-4746fb98a02c8d76171f,CBSRD-20260728-4746fb98a02c8d76171f.pdf,,,,5bad3ad56ffa5f1c169d9ef64d7b7a73afe6a1aad0fdec4dd7c4ef3acf6f53aa,exact_physical_duplicate
41244d86c6997804b7a70e722d9ebcf55c4dbc200a9c3185ca8ec3120b59c027,ALIAS-000055,41244d86c6997804b7a70e722d9ebcf55c4dbc200a9c3185ca8ec3120b59c027,41244d86c6997804b7a70e722d9ebcf55c4dbc200a9c3185ca8ec3120b59c027.pdf,,,,8eb2ba7287341fa7d298d005e86e9f52dd9563bab110bd30c15d3614fc90df37,exact_physical_duplicate
412a8ca5f2154d8ae27effdf66b509da0e454e9dfe541325859731a35b8fe0dc,ALIAS-000056,RS556-ae4a590a3616d986e0a5,RS556-ae4a590a3616d986e0a5.pdf,,,,486f1f88298fcf9d9c3772dad174456b9bddf053be9e28fa0c671fe28a859415,exact_physical_duplicate
41a7ec69197c27249b8287c75ed13d8f1e369e99d82c18ea06300b6a809eb5cc,ALIAS-000057,RS429-d3ac7b498679fa511642,RS429-d3ac7b498679fa511642.pdf,,,,cef4bda742d60c2d5cd77e826b29cd06da3a34e50a9ae428f0987806475416d7,exact_physical_duplicate
42487606b36ae00399ce2757540e2ddf66d776cd25cbd0b4b5018b654f035a07,ALIAS-000058,RS556-b76df4fdc28239a87ea4,RS556-b76df4fdc28239a87ea4.pdf,,,,006df56db022d9c8bb0483f46f625128154dc3694b5095eebc8a0985686c2b25,exact_physical_duplicate
47c328bf0d9e2635e0c736669e29698925a5b21dba38b0d9653d9e2ca80901e9,ALIAS-000059,RS556-1c58bc750a01772a517c,RS556-1c58bc750a01772a517c.html,,,,4928c436a1e73bb7b4bfeb69c5683ab56bf4799aa734502142b298a3a8c5ae3f,exact_physical_duplicate
4942873ccfd392e95a2e6bddb473b80cdcf29cc4e98485d5f8d31da86fc6efc9,ALIAS-000060,RS556-e4fe836bd4d072dc4e83,RS556-e4fe836bd4d072dc4e83.pdf,,,,d30e820f8037276762580888338ff185bdfc53cd44468c440af2effd91250494,exact_physical_duplicate
49be9d240f510e0b01bc57d3fb063584b319524bac67a15ab91d68d205f99be1,ALIAS-000061,49be9d240f510e0b01bc57d3fb063584b319524bac67a15ab91d68d205f99be1,49be9d240f510e0b01bc57d3fb063584b319524bac67a15ab91d68d205f99be1.pdf,,,,dde289687178487ed14f167049c9be86f93ef2247613242a6a3c5431e8f51c9c,exact_physical_duplicate
4b2c24fffaa7d0081157cebed192cfe839e5c9af31eb551d5c6c6d426bfc25f7,ALIAS-000062,RS556-af8329849b6fdb6b5b4f,RS556-af8329849b6fdb6b5b4f.pdf,,,,62e39182ac3051a37766bea4e9b8e019c8c830d222a5811c6effb336b919c0b4,exact_physical_duplicate
4b52e194b0b51d23856e855f53f84bbe89d97fe14fb4983c2a66a48cfa7e9d19,ALIAS-000063,RS556-ae29dee45e412b715895,RS556-ae29dee45e412b715895.pdf,,,,c5194d5bfb4c19f74239ded50a77c2952e11751b06737d3de3834dfeb9e252df,exact_physical_duplicate
4bcbe8b92f0c9acd0a85b230b68d9ac95e979750bf96f640f8b66672dc2d34a7,ALIAS-000064,RMSRD-20260802-4d054e8e04503cf8dce4,RMSRD-20260802-4d054e8e04503cf8dce4.pdf,,,,ff336073436c8da349dd4e6e811537079f3d5d9b6187a2ecc863e2fc513f0d5f,exact_physical_duplicate
4bf876e3627aa9c59bb1d4e2af34ef10e7134de614b39194200caaa2408aa361,ALIAS-000065,RS429-5f129b1882a0fa0fac12,RS429-5f129b1882a0fa0fac12.pdf,,,,0c75b3f54097fb817706ec1693b6cf48e81cb01db47b690cc6cf1f0c1ebd6056,exact_physical_duplicate
4e83118135df62da90038a29bc1fe258b837465a44c4bdce630b63bef5008de3,ALIAS-000066,4e83118135df62da90038a29bc1fe258b837465a44c4bdce630b63bef5008de3,4e83118135df62da90038a29bc1fe258b837465a44c4bdce630b63bef5008de3.pdf,,,,471e7adc7282d51ebb27606a2fc1cad67970f9f56efaede57d94d6a8c59fc5ed,exact_physical_duplicate
4e9f3dfff157859f108c7390246e6fb5a1fbd959462af2eda6594b3b257a63c6,ALIAS-000067,RS556-c5644699bb618e6ff796,RS556-c5644699bb618e6ff796.pdf,,,,872bbed136c4aef68f07843b88a34c23958cc7faf7b137d80bd9a600269b9be9,exact_physical_duplicate
5278d42862cea8654c2a2b7240dcd6cf7b30592a27151e3b76bf826978bf5e1d,ALIAS-000068,CBSRD-20260728-b86d5f3fda05ab9290d1,CBSRD-20260728-b86d5f3fda05ab9290d1.pdf,,,,77e96a1b664664afc024029ef36d8b24e1aae7de775670d60aa88abafc271cab,exact_physical_duplicate
54b12189d99be1d572591e8315d6736656d01f3385366aba9767c2cb9a82af68,ALIAS-000069,RS429-2678f4bf1a37d2de5984,RS429-2678f4bf1a37d2de5984.pdf,,,,9215220dbc85d14e2c04f55f68af16ccb9cde7d132e2527a8bbd21aa998cdca1,exact_physical_duplicate
5564674dbd83c51df7e0b319fe4d48512520c193aa6f8dbf3c378cf2683aa480,ALIAS-000070,RS556-ef13f01c6217bd469f69,RS556-ef13f01c6217bd469f69.pdf,,,,339113d7b77c6d869490bab45498c9e7eb73d7956929dc9a8c85159fa860bce8,exact_physical_duplicate
55f0ad8305b0d44de4cd6bd8faab4c72f71b73126d01d5bbfca9f285769c9edb,ALIAS-000071,RS556-ada985702e0f686d8d7e,RS556-ada985702e0f686d8d7e.pdf,,,,8abdd342724e1125f0aa1d9913fc5bc4a49fc2d7431c105d88e93b14bf3a45f9,exact_physical_duplicate
5744d937b622e575a6d3306de8bf148d7ec2d9241195263e2ee3ad6b8b15aad3,ALIAS-000072,5744d937b622e575a6d3306de8bf148d7ec2d9241195263e2ee3ad6b8b15aad3,5744d937b622e575a6d3306de8bf148d7ec2d9241195263e2ee3ad6b8b15aad3.html,,,,212228671c034f237f027a41c38186d3d63bb1af0ff5fd81c94867a4ccb10282,exact_physical_duplicate
5744d937b622e575a6d3306de8bf148d7ec2d9241195263e2ee3ad6b8b15aad3,ALIAS-000073,RS429-f9bbf3746b1ac096a15a,RS429-f9bbf3746b1ac096a15a.html,,,,31e8be8f48d700d1ca2337299f28c975a0cde4697cda5f849de6714c4666bf5c,exact_physical_duplicate
5bbf6ac0ea2bfae862d9f73084f78c3cd15b6ade4d049bec74a6ff80c8fb2412,ALIAS-000074,CBSRD-20260728-f20690fe8df9f1c67933,CBSRD-20260728-f20690fe8df9f1c67933.pdf,,,,6101b55e03aeda77f2163afe1bba05b07da43a4789cadfd5836ae3d40f8b423d,exact_physical_duplicate
6796141cc89d284bcf3de54e96ead330a07affc713b7762cce43c600ee3f3583,ALIAS-000075,CBSRD-20260728-f9aaf1c755d682811fe8,CBSRD-20260728-f9aaf1c755d682811fe8.pdf,,,,31b1adec2d2c09185a235f43212066a94aab3a510fd946d8457a5afa1ebeec70,exact_physical_duplicate
6bddf764ac41a9ecc0b1a68e7d85bd5ccb97a85587110bda897148d301845a12,ALIAS-000076,RS429-c6efc413e5e46c6a83e8,RS429-c6efc413e5e46c6a83e8.pdf,,,,489cf229655e0d1199a5279a3ee296133c4ed05e91e08ec313382b4e72f3cb73,exact_physical_duplicate
6c95db0377043e3a81be8113ddab4a2b256b06e19339fb8dd094f751e27eb3f6,ALIAS-000077,RS556-b05bc560d6cf941234ab,RS556-b05bc560d6cf941234ab.pdf,,,,5fc6cf41bb42a6062df8bf7fcf31d789a3dda2c47ffb8957a3c9798935124a73,exact_physical_duplicate
6dc9c7fc93bb488bb0520a6c780a8d3c0fb5486a4711aca49b4c53fac7393023,ALIAS-000078,RMSRD-20260802-124676cea5972d0bc7c6,RMSRD-20260802-124676cea5972d0bc7c6.html,,,,0aff6176ecc66e74d712e8f4ca9fc8ede696c737347481e79975636a131b0071,exact_physical_duplicate
6dc9c7fc93bb488bb0520a6c780a8d3c0fb5486a4711aca49b4c53fac7393023,ALIAS-000079,CBSRD-20260728-6e23acf88fbf51a5cb89,CBSRD-20260728-6e23acf88fbf51a5cb89.html,,,,8a298d7878d03731c2ce696384c08a572ffb13745093771cb15eca9d0330db28,exact_physical_duplicate
6e1ec2dc493c1cb5524f631131ad8e52815ec5c9c1445d8cbb78addfea6f182a,ALIAS-000080,CBSRD-20260728-624113d2770020d6638f,CBSRD-20260728-624113d2770020d6638f.html,,,,e6da1d06b14aaee812713513e53e0eaaa339dcdf095dc387d1d1bd5234cd4074,exact_physical_duplicate
7035bddd46e8b2ef8f30da7d8ce9e21699c5ab6541718930d7cab2c11e54025b,ALIAS-000081,7035bddd46e8b2ef8f30da7d8ce9e21699c5ab6541718930d7cab2c11e54025b,7035bddd46e8b2ef8f30da7d8ce9e21699c5ab6541718930d7cab2c11e54025b.pdf,,,,cee51ade24a21a361f62210d67ad73685a135e12ca650174d7c8ad7df7b5010b,exact_physical_duplicate
70acb5036b52b16d49e8eb6f450ce781b14718fd27e96d7b7215d8e08a0ae259,ALIAS-000082,RS556-88fdc9d283895d7c717a,RS556-88fdc9d283895d7c717a.pdf,,,,b306ccaadef0f618915060c132779a958b1441264e56a98b833bbb8037264277,exact_physical_duplicate
727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,ALIAS-000083,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4.pdf,,,,4c9bbed6bc2289c3166c76d21c1471e3b86f9082c9e551cfaba300faa986238d,exact_physical_duplicate
794bb58a86f1626dbf6313d9d52087d37da37715adef11ae4b75195854cca1b4,ALIAS-000084,CBSRD-20260728-1fd2ae1f1ecc78f46f3b,CBSRD-20260728-1fd2ae1f1ecc78f46f3b.pdf,,,,3166f04a13f609fd7703c45471c260d0c72ea0414186d1d21058a59bf9934dfe,exact_physical_duplicate
