readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code,span_queue_id,span_lane_id,span_lane_sequence,span_queue_locked_at
RMRDY-20260802-5bc457fa8ea487404601,readiness_lane_001,283,pdf,pdf,RMSRD-20260802-a8dd3a0edd7e2a9392e8,RMV-20260801-03179,BRM5C-BRM5-20260731-08700-01,BRM5-20260731-08700,MI,Midwest,Pine Grove,PINE GROVE TOWNSHIP MONTHLY MEETING MINUTES (Salary Resolutions and Other Raises),https://pinegrovetownshipmi.gov/wp-content/uploads/2025/03/PGT-BOARD-MEETING-1-08-2025.pdf,https://pinegrovetownshipmi.gov/wp-content/uploads/2025/03/PGT-BOARD-MEETING-1-08-2025.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a8dd3a0edd7e2a9392e8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a8dd3a0edd7e2a9392e8.pdf,sha256:004bb23e6eac25f7339a15c4b585027bd149389660cebc35395c6d03ae440e1f,locally_available,local_only_not_replicated,local_research_workspace,178956,004bb23e6eac25f7339a15c4b585027bd149389660cebc35395c6d03ae440e1f,178956,004bb23e6eac25f7339a15c4b585027bd149389660cebc35395c6d03ae440e1f,integrity_pass,application/pdf,2,false,false,true,2,6038,3019.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:06Z,false,false,RMTXT-20260802-18a9717035401eae571d,text_extraction_lane_005,166,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a8dd3a0edd7e2a9392e8.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:43Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-18a9717035401eae571d.txt,559128c5be6323fbbe053a5ae5114cf9769d1cc2b4612fdedf5a37bac5bc783b,7601,7581,1297,105,2,2,,3790.5,,false,,,false,false,false,false,2,2,0,7581,7601,usable_text_extracted,B4X2500SPQ-20260730-759bc3f2c0d954bd911b,span_extraction_lane_004,101,2026-08-02T20:36:46Z
RMRDY-20260802-3b349994e39827620076,readiness_lane_005,390,pdf,pdf,RMSRD-20260802-ee7ba80c52821ec28ece,RMV-20260801-00658,BRM5C-BRM5-20260731-07905-01,BRM5-20260731-07905,IL,Midwest,River Forest,"Agreement Between Village of River Forest, Illinois and Fraternal Order of Police, River Forest Lodge 46/Illinois FOP Labor Council",https://www.vrf.us/uploads/cms/documents/departments/2/final_signed_fop_cba_5.1.26-4.30.29.pdf,https://vrf.us/uploads/cms/documents/departments/2/final_signed_fop_cba_5.1.26-4.30.29.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ee7ba80c52821ec28ece.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ee7ba80c52821ec28ece.pdf,sha256:0cff17d11e4376d2bf2485022aae9e5ee7eb3e7402c8f150c4b00eefe98be770,locally_available,local_only_not_replicated,local_research_workspace,981999,0cff17d11e4376d2bf2485022aae9e5ee7eb3e7402c8f150c4b00eefe98be770,981999,0cff17d11e4376d2bf2485022aae9e5ee7eb3e7402c8f150c4b00eefe98be770,integrity_pass,application/pdf,57,false,false,true,3,1063,354.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:08Z,false,false,RMTXT-20260802-c452604e176595492881,text_extraction_lane_003,82,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ee7ba80c52821ec28ece.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:40Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-c452604e176595492881.txt,821712d5af68555ec7b6ea019a726d1cd45d51a49f8791197a0664709e8f5d75,124898,124637,20592,2338,57,57,,2186.61,,false,,,false,false,false,false,57,57,0,124637,124898,usable_text_extracted,B4X2500SPQ-20260730-81366c28a2e242cd75e5,span_extraction_lane_004,102,2026-08-02T20:36:46Z
RMRDY-20260802-42dbef59817046dd16f8,readiness_lane_001,145,html,html,RMSRD-20260802-aa99856821e2563e35d7,RMV-20260801-02087,BRM5C-BRM5-20260731-12790-02,BRM5-20260731-12790,MN,Midwest,Otto,Otto Township — Forms & Policies (PDF/DOCX download index),https://www.ottotownshipmn.gov/forms-policies,https://ottotownshipmn.gov/forms-policies,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-aa99856821e2563e35d7.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-aa99856821e2563e35d7.html,sha256:b0b32ae9dd97380405527f51e3a1a918fcf4a9f489581f433d9955f70a2ce7c7,locally_available,local_only_not_replicated,local_research_workspace,383293,b0b32ae9dd97380405527f51e3a1a918fcf4a9f489581f433d9955f70a2ce7c7,383293,b0b32ae9dd97380405527f51e3a1a918fcf4a9f489581f433d9955f70a2ce7c7,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,632,17,29,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:03Z,false,false,RMTXT-20260802-7521b194a4302d438988,text_extraction_lane_001,428,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-aa99856821e2563e35d7.html,2026-08-02T17:52:01Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:30Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-7521b194a4302d438988.txt,783eb14fea3c33a7c33815d42db6daafac8abcab5da9fb70b09e899480d68e5f,465,464,72,27,,,,,,false,,,false,false,false,false,,,,464,465,usable_text_extracted,B4X2500SPQ-20260730-289eb497ccf69b3ee6ae,span_extraction_lane_004,103,2026-08-02T20:36:46Z
RMRDY-20260802-9c44fbd0ccdbba3b0cc3,readiness_lane_002,288,html,html,RMSRD-20260802-ed89cc623940be2ee6f2,RMV-20260801-00728,BRM5C-BRM5-20260731-02985-02,BRM5-20260731-02985,NY,Northeast,Granville,Town of Granville — Agenda/Minutes (board minutes PDFs and current agenda downloads),https://www.townofgranvilleny.gov/agendaminutes.html,https://townofgranvilleny.gov/agendaminutes.html,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-ed89cc623940be2ee6f2.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-ed89cc623940be2ee6f2.html,sha256:96cf9e75d9d820390df4caf11b9f7eda7775a95a5feaa912119aa12cd90f4ee2,locally_available,local_only_not_replicated,local_research_workspace,131575,96cf9e75d9d820390df4caf11b9f7eda7775a95a5feaa912119aa12cd90f4ee2,131575,96cf9e75d9d820390df4caf11b9f7eda7775a95a5feaa912119aa12cd90f4ee2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,6585,306,23,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:07Z,false,false,RMTXT-20260802-fc0878a80045a2fd91d1,text_extraction_lane_003,353,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-ed89cc623940be2ee6f2.html,2026-08-02T17:52:02Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-fc0878a80045a2fd91d1.txt,09ab64f246973dd4d039cfd5c21388fa6b6407b6327259b1a7a62a70db316db3,8902,8898,1560,965,,,,,,false,,,false,false,false,false,,,,8898,8902,usable_text_extracted,B4X2500SPQ-20260730-6ea66bb579d612219f53,span_extraction_lane_004,104,2026-08-02T20:36:46Z
RMRDY-20260802-e6cd627082135dd9c0fc,readiness_lane_002,165,pdf,pdf,RMSRD-20260802-724711872329a9427251,RMV-20260801-03004,BRM5C-BRM5-20260731-08788-02,BRM5-20260731-08788,MN,Midwest,Bigfork,"City of Bigfork Council Minutes — June 11, 2024 (Ordinance Amendment #181: Council & Mayor Pay)",https://www.cityofbigfork.com/uploads/8/6/2/0/86205214/city_of_bigfork_minutes_june_11_2024.pdf,https://cityofbigfork.com/uploads/8/6/2/0/86205214/city_of_bigfork_minutes_june_11_2024.pdf,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-724711872329a9427251.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-724711872329a9427251.pdf,sha256:5f661e778b367d998828e245028b23d7edc617f2e5f98422a656deb6dda9cffd,locally_available,local_only_not_replicated,local_research_workspace,171648,5f661e778b367d998828e245028b23d7edc617f2e5f98422a656deb6dda9cffd,171648,5f661e778b367d998828e245028b23d7edc617f2e5f98422a656deb6dda9cffd,integrity_pass,application/pdf,3,false,false,true,3,3908,1302.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:05Z,false,false,RMTXT-20260802-ffdd718a614cee8a4877,text_extraction_lane_001,384,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-724711872329a9427251.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:29Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-ffdd718a614cee8a4877.txt,46cf7603f84b118683850ca38d5fabe6c2c8c4116b5727dc5a1016086064909f,4978,4946,864,101,3,3,,1648.67,,false,,,false,false,false,false,3,3,0,4946,4978,usable_text_extracted,B4X2500SPQ-20260730-b9cdc9fae33015c06d5b,span_extraction_lane_004,105,2026-08-02T20:36:46Z
RMRDY-20260802-d03c4776a7a408234bc5,readiness_lane_005,482,pdf,pdf,RMSRD-20260802-b87d4a3247e2103e65e6,RMV-20260801-00635,BRM5C-BRM5-20260731-08776-01,BRM5-20260731-08776,MN,Midwest,Backus,City of Backus Code of Ordinances (Chapter 2) — Officers and Employees / Police Department — compensation fixed by Council (not a wage schedule),https://storage.googleapis.com/juniper-media-library/444/2025/10/Chapter%202%20-%20Operation%20and%20Administration.pdf,https://storage.googleapis.com/juniper-media-library/444/2025/10/Chapter%202%20-%20Operation%20and%20Administration.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b87d4a3247e2103e65e6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b87d4a3247e2103e65e6.pdf,sha256:1e41c946e78394e692d1c764c8a0dfd12e7bde0a949646081d1883f24b652c01,locally_available,local_only_not_replicated,local_research_workspace,1674626,1e41c946e78394e692d1c764c8a0dfd12e7bde0a949646081d1883f24b652c01,1674626,1e41c946e78394e692d1c764c8a0dfd12e7bde0a949646081d1883f24b652c01,integrity_pass,application/pdf,42,false,false,true,3,2325,775.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:10Z,false,false,RMTXT-20260802-4117c9fe4693f3fd338c,text_extraction_lane_002,330,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b87d4a3247e2103e65e6.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:00:26Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-4117c9fe4693f3fd338c.txt,896608de7f11a1fc49aaaf01b40006eac90646caa8df14c2753ffafa8ab1ee86,34405,34395,5687,1000,42,42,,818.93,,false,,,false,false,false,false,42,42,0,34395,34405,usable_text_extracted,B4X2500SPQ-20260730-aabfe9189b07fc073c7f,span_extraction_lane_004,106,2026-08-02T20:36:46Z
RMRDY-20260802-97378eea79d240acf777,readiness_lane_005,464,pdf,pdf,RMSRD-20260802-b574fec169212584cb27,RMV-20260801-03262,BRM5C-BRM5-20260731-10800-01,BRM5-20260731-10800,PA,Northeast,Mahoning,"October 26, 2020 Meeting Minutes — Side Letter Agreement (Police Officers Association) approving period commencing January 1, 2019 and ending December 31, 2022",https://mahoningtownship.org/wp-content/uploads/2023/04/October-26-2020-Meeting-Minutes-.pdf,https://mahoningtownship.org/wp-content/uploads/2023/04/October-26-2020-Meeting-Minutes-.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b574fec169212584cb27.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b574fec169212584cb27.pdf,sha256:f8d44975f4457233560b0e71d6fab03825e280f18183d876b06d3c49db57bc8c,locally_available,local_only_not_replicated,local_research_workspace,239384,f8d44975f4457233560b0e71d6fab03825e280f18183d876b06d3c49db57bc8c,239384,f8d44975f4457233560b0e71d6fab03825e280f18183d876b06d3c49db57bc8c,integrity_pass,application/pdf,3,false,false,true,3,4833,1611.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:10Z,false,false,RMTXT-20260802-b9549df8553271bc2e07,text_extraction_lane_001,123,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b574fec169212584cb27.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:20Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-b9549df8553271bc2e07.txt,0d93e9bf8f7437fdd6511f23de6d9dd1dc026a5e7c9da1a65594c3befa28e9db,5988,5974,980,104,3,3,,1991.33,,false,,,false,false,false,false,3,3,0,5974,5988,usable_text_extracted,B4X2500SPQ-20260730-6868b134a7e3fc57e758,span_extraction_lane_004,107,2026-08-02T20:36:46Z
RMRDY-20260802-35d37c7613e3d408cdfb,readiness_lane_004,281,pdf,pdf,RMSRD-20260802-f07d96af83cbf1b234e1,RMV-20260801-00170,BRM5C-BRM5-20260731-18390-02,BRM5-20260731-18390,PA,Northeast,Shohola,Reorganization Minutes 2024 (Shohola Township Board of Supervisors) — Motion to adopt the 2024 salary & benefits package,https://www.shoholatwp.org/wp-content/uploads/2024/02/Reorganization-Minutes-2024.pdf,https://shoholatwp.org/wp-content/uploads/2024/02/Reorganization-Minutes-2024.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-f07d96af83cbf1b234e1.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-f07d96af83cbf1b234e1.pdf,sha256:fd509915eaa3a73d93d6a64f435096703826abfd4371c66a23aa88f8bba7e62e,locally_available,local_only_not_replicated,local_research_workspace,88059,fd509915eaa3a73d93d6a64f435096703826abfd4371c66a23aa88f8bba7e62e,88059,fd509915eaa3a73d93d6a64f435096703826abfd4371c66a23aa88f8bba7e62e,integrity_pass,application/pdf,6,false,false,true,3,4430,1476.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:06Z,false,false,RMTXT-20260802-ff8934691bc7bf54cd32,text_extraction_lane_001,450,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-f07d96af83cbf1b234e1.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T17:52:33Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-ff8934691bc7bf54cd32.txt,7773936c35bbaf88d84750cdf010444c04a166fcd5a9b32558acf4e70a00e47b,10257,10157,1539,257,6,6,,1692.83,,false,,,false,false,false,false,6,6,0,10157,10257,usable_text_extracted,B4X2500SPQ-20260730-0df058ef853b6b4fed51,span_extraction_lane_004,108,2026-08-02T20:36:46Z
RMRDY-20260802-d1edc499c5058dda8b5f,readiness_lane_005,264,pdf,pdf,RMSRD-20260802-6d505c595a80a9dc9d1d,RMV-20260801-00639,BRM5C-BRM5-20260731-06646-02,BRM5-20260731-06646,NJ,Northeast,Weymouth,Ordinance No. 601-2024: Salary Ordinance amendment (amending Ordinance No. 239),https://webgen1files1.revize.com/weymouthtownshipnj/601-2024%20Salary%20Ordinance%20Amendment%201st%20read.pdf,https://webgen1files1.revize.com/weymouthtownshipnj/601-2024%20Salary%20Ordinance%20Amendment%201st%20read.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6d505c595a80a9dc9d1d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6d505c595a80a9dc9d1d.pdf,sha256:5ebd9b4c962949c311a2f00847fb75262716518f5b957750d4391a6dba2bf106,locally_available,local_only_not_replicated,local_research_workspace,52729,5ebd9b4c962949c311a2f00847fb75262716518f5b957750d4391a6dba2bf106,52729,5ebd9b4c962949c311a2f00847fb75262716518f5b957750d4391a6dba2bf106,integrity_pass,application/pdf,1,false,false,true,1,1291,1291.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:06Z,false,false,RMTXT-20260802-bd3a93fdc9a6e61a1475,text_extraction_lane_004,190,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6d505c595a80a9dc9d1d.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:18:44Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-bd3a93fdc9a6e61a1475.txt,693a85bd6ffd4542a2730b009702bc621fbb4b4a1d463a9596bd6cc59a1af334,1658,1658,288,45,1,1,,1658.0,,false,,,false,false,false,false,1,1,0,1658,1658,usable_text_extracted,B4X2500SPQ-20260730-fd1f324a60194f915449,span_extraction_lane_004,109,2026-08-02T20:36:46Z
RMRDY-20260802-92c6672d6c54e5b9af1f,readiness_lane_001,36,pdf,pdf,RMSRD-20260802-1abce9de273dbc7ccbf6,RMV-20260801-03310,BRM5C-BRM5-20260731-03366-04,BRM5-20260731-03366,PA,Northeast,Oxford,"Oxford Borough Council Meeting Agenda (April 21, 2025) — item listing 'Employment Agreement' with Oxford Borough Non-Uniform Employees Association (Jan 1, 2025–Dec 31, 2028)",https://www.oxfordboro.org/AgendaCenter/ViewFile/ArchivedAgenda/_04212025-402,https://oxfordboro.org/AgendaCenter/ViewFile/ArchivedAgenda/_04212025-402,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1abce9de273dbc7ccbf6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1abce9de273dbc7ccbf6.pdf,sha256:732bc6057fe21cace9a5476f21cdaa7a23e6babedbd68eeae43df270cf13943d,locally_available,local_only_not_replicated,local_research_workspace,124708,732bc6057fe21cace9a5476f21cdaa7a23e6babedbd68eeae43df270cf13943d,124708,732bc6057fe21cace9a5476f21cdaa7a23e6babedbd68eeae43df270cf13943d,integrity_pass,application/pdf,3,false,false,true,3,2410,803.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false,RMTXT-20260802-303f76b21856b94ae7cf,text_extraction_lane_005,289,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-1abce9de273dbc7ccbf6.pdf,2026-08-02T17:52:01Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-303f76b21856b94ae7cf.txt,b5c3e90f11d5429fed327d4766be1068c99a89a59daf25346a814859f483754a,3133,3100,500,108,3,3,,1033.33,,false,,,false,false,false,false,3,3,0,3100,3133,usable_text_extracted,B4X2500SPQ-20260730-d4e145a04aa05cc0abb5,span_extraction_lane_004,110,2026-08-02T20:36:46Z
RMRDY-20260802-40a7b97815b4ac0f92aa,readiness_lane_001,9,pdf,pdf,RMSRD-20260802-2ed27c5816e300ae7cb9,RMV-20260801-03307,BRM5C-BRM5-20260731-14915-01,BRM5-20260731-14915,TX,South,Pinehurst,"City Council regular meeting agenda (Aug 13, 2024) - Contract with Pinehurst Police Officers Association (FY 2024-2025)",https://cityofpinehursttexas.com/documents/726/081324_regular.pdf,https://cityofpinehursttexas.com/documents/726/081324_regular.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-2ed27c5816e300ae7cb9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-2ed27c5816e300ae7cb9.pdf,sha256:88844c7ecbbcfc03b9a76cd916d6723eb4930efb58beeec86708a38103698ff6,locally_available,local_only_not_replicated,local_research_workspace,81589,88844c7ecbbcfc03b9a76cd916d6723eb4930efb58beeec86708a38103698ff6,81589,88844c7ecbbcfc03b9a76cd916d6723eb4930efb58beeec86708a38103698ff6,integrity_pass,application/pdf,2,false,false,true,2,2297,1148.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:01Z,false,false,RMTXT-20260802-4939a3fc44d2afa782b8,text_extraction_lane_003,363,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-2ed27c5816e300ae7cb9.pdf,2026-08-02T17:52:01Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-4939a3fc44d2afa782b8.txt,41198594bae0a634af55f7ea5ea630e9da3036959cbced215afb32bbfebfc7b3,2927,2923,460,71,2,2,,1461.5,,false,,,false,false,false,false,2,2,0,2923,2927,usable_text_extracted,B4X2500SPQ-20260730-595230baa005e962b3c4,span_extraction_lane_004,111,2026-08-02T20:36:46Z
