extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-06b00665ef0882900e55,RMSRD-20260802-ef65be65c39d8fc9d6b0,RMSRD-20260802-ef65be65c39d8fc9d6b0,BRM5C-BRM5-20260731-03102-01,West Almond,NY,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-03102-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/57/notices/BO62Lg9Wnefpo2F6_NOTICE%20OF%20HEARING%20-%20PRELIMINARY%20BUDGET%202025.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/57/notices/BO62Lg9Wnefpo2F6_NOTICE%20OF%20HEARING%20-%20PRELIMINARY%20BUDGET%202025.pdf"", ""scout_target_id"": ""BRM5-20260731-03102""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-06b00665ef0882900e55.txt,f47b686596cbbf456c101c5c101f404533394cfb1079c34e38dbdeef79506e9b,1267,1267,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-06c0add73f108d65e776,RMSRD-20260802-df96bdbab59b1435c826,RMSRD-20260802-df96bdbab59b1435c826,BRM5C-BRM5-20260731-13966-01,Junction City,WI,Midwest,html,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-13966-01"", ""final"": ""https://docs.google.com/spreadsheets/d/1fiRoQ11MPXcf8Yy2MdwaRJ-ycWn7XULU/edit"", ""original"": ""https://docs.google.com/spreadsheets/d/1fiRoQ11MPXcf8Yy2MdwaRJ-ycWn7XULU/edit?ouid=118324054089850346078&rtpof=true&sd=true&usp=drive_link"", ""scout_target_id"": ""BRM5-20260731-13966""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-06c0add73f108d65e776.txt,e6f6436d10643de7bfc71cf61859945d6a7f2b21c0d297e37e599f28ef8eee2a,3220,3222,,span_positive,1,1,0,0,quant_budget_or_pay_plan_amount,quantitative_compensation,0.84,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 1 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-070601dfd55357d76e73,RMSRD-20260802-7384d74db55aea284eca,RMSRD-20260802-7384d74db55aea284eca,BRM5C-BRM5-20260731-00400-01,Pearl City,IL,Midwest,html,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-00400-01"", ""final"": ""https://villageofpearlcity.com/board-meeting-minutes/kp4fnqn036s5dsk0f8fiolq4755tbf"", ""original"": ""https://www.villageofpearlcity.com/board-meeting-minutes/kp4fnqn036s5dsk0f8fiolq4755tbf"", ""scout_target_id"": ""BRM5-20260731-00400""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-070601dfd55357d76e73.txt,033517380756b4a67a5b8eec969fce0d2adeb7e1585ff6eb387a4949ec653812,4844,4863,,span_positive,1,1,0,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,False,False,False,False,False,True,False,False,"Deterministic bounded extraction found 1 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-078260b709da07cda459,RMSRD-20260802-d838d8d1b1de7934b648,RMSRD-20260802-d838d8d1b1de7934b648,BRM5C-BRM5-20260731-14422-01,Donegal,PA,Northeast,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-14422-01"", ""final"": ""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2024/documents/donegal-twp-pera-c-24-42-w.pdf"", ""original"": ""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2024/documents/donegal-twp-pera-c-24-42-w.pdf"", ""scout_target_id"": ""BRM5-20260731-14422""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-078260b709da07cda459.txt,b830c2c8b48b4a90390748b0ca5cb9ad06593b947bd33542fb02f7c7d823c1bd,29893,30017,13,span_positive,10,1,9,0,qual_grievance_arbitration,qualitative_mechanism,0.86,True,True,True,False,False,False,False,True,True,"Deterministic bounded extraction found 1 quantitative, 9 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-07dade99a366b11d31e3,RMSRD-20260802-6ed9efe280dbeacc3680,RMSRD-20260802-6ed9efe280dbeacc3680,BRM5C-BRM5-20260731-04263-02,Willow Creek,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-04263-02"", ""final"": ""https://willowcreektownship.org/wp-content/uploads/2024/10/2025-Compensation-Discussion.pdf"", ""original"": ""https://willowcreektownship.org/wp-content/uploads/2024/10/2025-Compensation-Discussion.pdf"", ""scout_target_id"": ""BRM5-20260731-04263""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-07dade99a366b11d31e3.txt,2a4c33b7a90c27b39efcd5af7f82d6ef8421437d20a2e2e310ed43dc3fc08d2e,274,274,1,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-07fa845cff0ecf04db61,RMSRD-20260802-b90d136113ee3bd9a753,RMSRD-20260802-b90d136113ee3bd9a753,BRM5C-BRM5-20260731-02316-02,Mad River,OH,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02316-02"", ""final"": ""https://madrivertownship.org/wp-content/uploads/2020/08/MRT-Minutes-March-25-2019-special-session.pdf"", ""original"": ""https://madrivertownship.org/wp-content/uploads/2020/08/MRT-Minutes-March-25-2019-special-session.pdf"", ""scout_target_id"": ""BRM5-20260731-02316""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-07fa845cff0ecf04db61.txt,2e80aa02e8f333f5bb11e76fb53bd9a54971b9e2f665ea08b3913b421843d7dc,1425,1429,1,span_positive,3,3,0,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 3 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-081beee3ef525b29e5b6,RMSRD-20260802-d9378f2730dfdd19c87c,RMSRD-20260802-d9378f2730dfdd19c87c,BRM5C-BRM5-20260731-08735-01,Stockbridge,MI,Midwest,pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-08735-01"", ""final"": ""https://villageofstockbridgemi.gov/wp-content/uploads/2025/06/06-19-2025-VOS-Regular-Agenda-Template-combined-1.pdf"", ""original"": ""https://villageofstockbridgemi.gov/wp-content/uploads/2025/06/06-19-2025-VOS-Regular-Agenda-Template-combined-1.pdf"", ""scout_target_id"": ""BRM5-20260731-08735""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-081beee3ef525b29e5b6.txt,14667492d9640b4c4ce60c76f6b9601aa5e820bcc48f9f88a42f38654bd1c69f,350685,351781,205,span_positive,26,13,13,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,True,False,False,True,True,True,"Deterministic bounded extraction found 13 quantitative, 13 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-08b59d86392dd028a32d,RMSRD-20260802-7f589bbba561945c6e22,RMSRD-20260802-7f589bbba561945c6e22,BRM5C-BRM5-20260731-04818-02,Coldsprings,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,"{""candidate_id"": ""BRM5C-BRM5-20260731-04818-02"", ""final"": ""https://coldspringstownshipmi.gov/download/22186/board-meeting-minutes-04-13-2026-unapproved.pdf"", ""original"": ""https://www.coldspringstownshipmi.gov/download/22186/board-meeting-minutes-04-13-2026-unapproved.pdf"", ""scout_target_id"": ""BRM5-20260731-04818""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-08b59d86392dd028a32d.txt,d7d24cd5a04f8b95f524e4c61c192ac186198f55144a7074450e62b12bbd4a60,13563,13673,7,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-09accf63c8916f24d758,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-09accf63c8916f24d758.txt,8d3127d61ce572bd147ea5ef39c495e9d796251ef66b54bb3c1c6587c38d061b,35807,35819,22,span_positive,26,12,14,0,quant_other_compensation_value,quantitative_compensation,0.94,True,True,True,False,False,False,False,True,True,"Deterministic bounded extraction found 12 quantitative, 14 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-09ae9726c63d6c6871f2,RMSRD-20260802-56098f9448957714d6d0,RMSRD-20260802-56098f9448957714d6d0,BRM5C-BRM5-20260731-12362-03,Hatton,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-12362-03"", ""final"": ""https://hattontownship.com/wp-content/uploads/docs/old-minutes/twpminutes4-17-18.pdf"", ""original"": ""https://hattontownship.com/wp-content/uploads/docs/old-minutes/twpminutes4-17-18.pdf"", ""scout_target_id"": ""BRM5-20260731-12362""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-09ae9726c63d6c6871f2.txt,070ed87a01a140c4470124b3fe0acde67255bdeb580db090da065ad16ba01695,3884,3905,2,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-09d5e9ae37e3954cfc13,RMSRD-20260802-bcc7f1421fc5dad809bb,RMSRD-20260802-bcc7f1421fc5dad809bb,BRM5C-BRM5-20260731-10481-01,Kiantone,NY,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10481-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/84/agendas/d7qxJp6w3k9kjPRg_organizational_2024_proposed_pdf.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/84/agendas/d7qxJp6w3k9kjPRg_organizational_2024_proposed_pdf.pdf"", ""scout_target_id"": ""BRM5-20260731-10481""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-09d5e9ae37e3954cfc13.txt,cd1e44964863982efa4d0d3776b2d3b25f14e0cadaf4c081c9775271166c4897,4738,4746,4,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
