extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-0c863a8888138323afcf,RMSRD-20260802-7f2e905748bcc27b7ab5,RMSRD-20260802-7f2e905748bcc27b7ab5,BRM5C-BRM5-20260731-03624-01,Carbon,TX,South,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-03624-01"", ""final"": ""https://carbon.myruralwater.com/documents/1815/2025-05-20_AGENDA_MAY.pdf"", ""original"": ""https://carbon.myruralwater.com/documents/1815/2025-05-20_AGENDA_MAY.pdf"", ""scout_target_id"": ""BRM5-20260731-03624""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-0c863a8888138323afcf.txt,cd05ef230813b9a5d40b667df2775c29ca2bd31f84a10009138d87296ed0cf77,1101,1103,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-0cd2d6b38733ff22a45e,RMSRD-20260802-936d2c35fea3cdeb86e2,RMSRD-20260802-936d2c35fea3cdeb86e2,BRM5C-BRM5-20260731-10941-02,Towamensing,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10941-02"", ""final"": ""https://towamensingtownship.com/bosagenda.pdf"", ""original"": ""https://towamensingtownship.com/bosagenda.pdf"", ""scout_target_id"": ""BRM5-20260731-10941""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0cd2d6b38733ff22a45e.txt,d24650a5f67f0d9b4ca6a67cb960622703ec77fe652ee3a2edd82f4725a48c85,1736,1752,2,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-0d141b2769011bf2a28f,RMSRD-20260802-2e7956e3efea817e3c0c,RMSRD-20260802-2e7956e3efea817e3c0c,BRM5C-BRM5-20260731-18285-01,Mercer,PA,Northeast,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-18285-01"", ""final"": ""https://mercerborough.com/document/minutes-january-14th-2025"", ""original"": ""https://mercerborough.com/document/minutes-january-14th-2025/"", ""scout_target_id"": ""BRM5-20260731-18285""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-0d141b2769011bf2a28f.txt,d4c4067d66826fddb9afb856c80903272857efe8c475f527514fabb806a38363,2852,2856,2,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-11528bfdfde50243ca70,RMSRD-20260802-20e4d86306950129c1a5,RMSRD-20260802-20e4d86306950129c1a5,BRM5C-BRM5-20260731-07071-01,Manorville,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-07071-01"", ""final"": ""https://manorvilleborough.com/_files/ugd/650bfd_9b30b9d4deed42b9bbe27357755e0350.pdf"", ""original"": ""https://www.manorvilleborough.com/_files/ugd/650bfd_9b30b9d4deed42b9bbe27357755e0350.pdf"", ""scout_target_id"": ""BRM5-20260731-07071""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-11528bfdfde50243ca70.txt,3b6b4449b839153f71b04d9a03e68bae5e37579366fd4ecb039c4b20faf88d91,3591,3643,3,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_003,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-116488ecd1e5fb727e40,RMSRD-20260802-5aecaf3f3a9a7bc43cc9,RMSRD-20260802-5aecaf3f3a9a7bc43cc9,BRM5C-BRM5-20260731-17899-01,Charleston,NY,Northeast,html,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17899-01"", ""final"": ""https://nytownofcharleston.gov/agendasandminutes"", ""original"": ""https://nytownofcharleston.gov/agendasandminutes"", ""scout_target_id"": ""BRM5-20260731-17899""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-116488ecd1e5fb727e40.txt,04a6d8fbe1ca563fdfd74572dbd914b16689e4a921c9c5492e5df8fb0eeefcc8,819,823,,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-11a0a8785efef87131be,RMSRD-20260802-481b752dc1b8c2e76113,RMSRD-20260802-481b752dc1b8c2e76113,BRM5C-BRM5-20260731-17802-01,Sterling,WI,Midwest,pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-17802-01"", ""final"": ""https://storage.googleapis.com/juniper-media-library/118/2024/07/Resolution-for-Adopting-Employee-Grievance-Procedure-2011.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/118/2024/07/Resolution-for-Adopting-Employee-Grievance-Procedure-2011.pdf"", ""scout_target_id"": ""BRM5-20260731-17802""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-11a0a8785efef87131be.txt,927b47fbdbcee24b5d1383259d3e66f94991c3eb07e700878e6fb580324e3fc1,848,848,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-120a32209359ca7bca12,RMSRD-20260802-b4eed76b2b5b83f579ad,RMSRD-20260802-b4eed76b2b5b83f579ad,BRM5C-BRM5-20260731-17632-01,Castle Rock,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-17632-01"", ""final"": ""https://castlerock-township.com/wp-content/uploads/2025/05/TOCR-Annual-Meeting-Minutes-2025.pdf"", ""original"": ""https://castlerock-township.com/wp-content/uploads/2025/05/TOCR-Annual-Meeting-Minutes-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-17632""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-120a32209359ca7bca12.txt,659199f6b5ab0321b4d77d5eac24262d46c9bd472a02da66825cd869dee7b95a,1835,1835,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-13b7a7d2518dc81bb42c,RMSRD-20260802-d328cf4a68984ca1b7b0,RMSRD-20260802-d328cf4a68984ca1b7b0,BRM5C-BRM5-20260731-06159-02,Springcreek,OH,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06159-02"", ""final"": ""https://springcreektownship.com/wp-content/uploads/2024/12/24-12-30-Agenda.pdf"", ""original"": ""https://www.springcreektownship.com/wp-content/uploads/2024/12/24-12-30-Agenda.pdf"", ""scout_target_id"": ""BRM5-20260731-06159""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-13b7a7d2518dc81bb42c.txt,77c7c25e2cc0824e7a7a5ef290ad84cf529e74d5dc4e2ca44f10125132352806,572,580,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-14b9884ee44525077ea1,RMSRD-20260802-96353f25310bb2cf08ed,RMSRD-20260802-96353f25310bb2cf08ed,BRM5C-BRM5-20260731-10232-01,Kildare,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10232-01"", ""final"": ""https://kildaretownship.com/assets/financials/2026/2026_Budget_Worksheet.pdf"", ""original"": ""https://kildaretownship.com/assets/financials/2026/2026_Budget_Worksheet.pdf"", ""scout_target_id"": ""BRM5-20260731-10232""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-14b9884ee44525077ea1.txt,224273493c0a4f06a71ee00650c705f5c13ac65fe5f690ecca6062e64cd47d4a,5511,5511,2,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-1a0ead9c5b790b906a71,RMSRD-20260802-32fe1f5ef2e1fc7627b3,RMSRD-20260802-32fe1f5ef2e1fc7627b3,BRM5C-BRM5-20260731-03705-03,Ravenna,TX,South,pdf,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03705-03"", ""final"": ""https://ravennatexas.com/cityof/application/files/1617/3765/8070/Agenda_Meeting_Minutes_1-21-2025.pdf"", ""original"": ""https://ravennatexas.com/cityof/index.php/download_file/view/410/301"", ""scout_target_id"": ""BRM5-20260731-03705""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-1a0ead9c5b790b906a71.txt,0ba7b250c68260090ea9a9ae1c34b0a96090424e068c939c9684215a98890623,5797,5801,3,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-1ac616d38a62d8fb86f4,RMSRD-20260802-e41037e7809f2d0d6d1c,RMSRD-20260802-e41037e7809f2d0d6d1c,BRM5C-BRM5-20260731-06518-02,Merrimac,WI,Midwest,html,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-06518-02"", ""final"": ""https://merrimacwi.gov/ordinances"", ""original"": ""https://merrimacwi.gov/ordinances"", ""scout_target_id"": ""BRM5-20260731-06518""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-1ac616d38a62d8fb86f4.txt,ec9aa204ff4c3da92c96393c9f712d396cc54ff3e1fd88e96513879d0873689b,4648,4648,,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-1bca961568039b47c633,RMSRD-20260802-1ca5014242daba70ef98,RMSRD-20260802-1ca5014242daba70ef98,BRM5C-BRM5-20260731-10164-01,Dunbar,WI,Midwest,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-10164-01"", ""final"": ""https://townofdunbar.com/PDF/2026-TOWN-OF-DUNBAR-PROPOSED-BUDGET.pdf"", ""original"": ""https://townofdunbar.com/PDF/2026-TOWN-OF-DUNBAR-PROPOSED-BUDGET.pdf"", ""scout_target_id"": ""BRM5-20260731-10164""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-1bca961568039b47c633.txt,ce62c1caa8c1c6808b841620642c6ca0807d4deeb05fa19b838f8c6fc81e82d6,2099,2099,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-21adf226a0eb06076e54,RMSRD-20260802-5130aa33aadc10c9566c,RMSRD-20260802-5130aa33aadc10c9566c,BRM5C-BRM5-20260731-13852-02,Alma Center,WI,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-13852-02"", ""final"": ""https://almacenterwi.gov/wp-content/uploads/minutes-agendas-newsletters/Minutes_2024-02-12.pdf"", ""original"": ""https://almacenterwi.gov/wp-content/uploads/minutes-agendas-newsletters/Minutes_2024-02-12.pdf"", ""scout_target_id"": ""BRM5-20260731-13852""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-21adf226a0eb06076e54.txt,bd9f0d0d08192855bad3df047b0a910125c00caf7246037b4689747ddb30b1be,2803,2803,2,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,no_bounded_compensation_or_mechanism_rule_match,,
