extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-06561fc2c9ebb610fc17,RMSRD-20260802-ee6912ab712e9575092e,RMSRD-20260802-ee6912ab712e9575092e,BRM5C-BRM5-20260731-02235-02,Custar,OH,Midwest,html,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-02235-02"", ""final"": ""https://custarvillage.org/government.html"", ""original"": ""https://www.custarvillage.org/government.html"", ""scout_target_id"": ""BRM5-20260731-02235""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-06561fc2c9ebb610fc17.txt,76f59ef6b63d3d78b6d3c1230128d46c1a36d14af8b57b672a599d1cc063a8f4,4748,4775,,span_positive,2,0,2,0,qual_market_recruitment_retention_pressure,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0688147c68e7829ffc5b,RMSRD-20260802-5826c0883e1fb10d1dfa,RMSRD-20260802-5826c0883e1fb10d1dfa,BRM5C-BRM5-20260731-06940-02,East Donegal,PA,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,"{""candidate_id"": ""BRM5C-BRM5-20260731-06940-02"", ""final"": ""https://eastdonegaltwp.com/wp-content/uploads/2025/11/Preliminary-2026-Budget-Handout-General-Fund.pdf"", ""original"": ""https://eastdonegaltwp.com/wp-content/uploads/2025/11/Preliminary-2026-Budget-Handout-General-Fund.pdf"", ""scout_target_id"": ""BRM5-20260731-06940""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0688147c68e7829ffc5b.txt,e744c6f658c25d10c1e70fbb53a1934e50a46a135d60a0011d50ae6f58427b37,14954,15236,7,span_positive,2,1,1,0,qual_non_base_compensation_mechanism,qualitative_mechanism,0.86,True,True,True,False,False,False,False,True,False,"Deterministic bounded extraction found 1 quantitative, 1 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-075e32bbe768fc679890,RMSRD-20260802-304c2277cc1414ca8ca1,RMSRD-20260802-304c2277cc1414ca8ca1,BRM5C-BRM5-20260731-10713-01,Foster,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10713-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi010224.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi010224.pdf"", ""scout_target_id"": ""BRM5-20260731-10713""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-075e32bbe768fc679890.txt,30abe4179c6f9b36160dbd1dcdbc0239f3154fa1950d430c95816f2069979d49,6105,6335,3,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-07a4732e4073776a4c55,RMSRD-20260802-51ae0f182d8d1a4553f8,RMSRD-20260802-51ae0f182d8d1a4553f8,BRM5C-BRM5-20260731-12169-01,Robinson,KS,Midwest,pdf,personnel_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-12169-01"", ""final"": ""https://cityofrobinsonks.org/_files/ugd/20fc13_2ae8a68bcf9e482eadc58b0573deb884.pdf"", ""original"": ""https://www.cityofrobinsonks.org/_files/ugd/20fc13_2ae8a68bcf9e482eadc58b0573deb884.pdf"", ""scout_target_id"": ""BRM5-20260731-12169""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-07a4732e4073776a4c55.txt,506473611c2bb643f625f97c785962e72e9bf920434b8455162604ebbddfcabf,468878,469963,335,span_positive,11,3,8,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,False,False,False,False,True,False,"Deterministic bounded extraction found 3 quantitative, 8 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-09d11c92edab57d3824f,RMSRD-20260802-631b119dbb27cf505b48,RMSRD-20260802-631b119dbb27cf505b48,BRM5C-BRM5-20260731-05956-03,Burbank,OH,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,"{""candidate_id"": ""BRM5C-BRM5-20260731-05956-03"", ""final"": ""https://villageofburbankohio.com/wp-content/uploads/2024/06/Meeting-Minutes-09-05-2024.pdf"", ""original"": ""https://villageofburbankohio.com/wp-content/uploads/2024/06/Meeting-Minutes-09-05-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-05956""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-09d11c92edab57d3824f.txt,ee62dcc726d725be22dcbadccd99345df01ad7a69802e1383019ec64920c6990,17360,17629,7,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-0a4659f512b5c751cfba,RMSRD-20260802-554b15272815f8fdfdbd,RMSRD-20260802-554b15272815f8fdfdbd,BRM5C-BRM5-20260731-03220-01,Ephrata,PA,Northeast,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03220-01"", ""final"": ""https://publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf"", ""original"": ""https://www.publicsafetyapp.com/Jobs/customer-files/ELEA-CBA-2023-2027_1.pdf"", ""scout_target_id"": ""BRM5-20260731-03220""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0a4659f512b5c751cfba.txt,a4375513319b437e2809d051b98149d195480b861d8e2c4faf1bbf13904a039b,52916,52958,21,span_positive,29,13,16,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,True,True,False,True,True,True,"Deterministic bounded extraction found 13 quantitative, 16 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0a4c8081dfe18a22cf63,RMSRD-20260802-383f86704a001d54952e,RMSRD-20260802-383f86704a001d54952e,BRM5C-BRM5-20260731-06177-01,Urbancrest,OH,Midwest,html,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-06177-01"", ""final"": ""https://villageofurbancrestoh.us/minutes.htm"", ""original"": ""https://villageofurbancrestoh.us/minutes.htm"", ""scout_target_id"": ""BRM5-20260731-06177""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-0a4c8081dfe18a22cf63.txt,88e5b00437b97a3d724571381e8e42ca2b171a5625e0872e7ecd150850c2b3e6,230078,230275,,span_positive,20,12,8,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,False,False,False,True,True,True,"Deterministic bounded extraction found 12 quantitative, 8 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0b04dc8ecb5e980dcd3f,RMSRD-20260802-a01550d50aab7b52fea5,RMSRD-20260802-a01550d50aab7b52fea5,BRM5C-BRM5-20260731-12976-01,Greentop,MO,Midwest,html,budget_or_pay_plan,low_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-12976-01"", ""final"": ""https://schuylercountytimes.com/2025/12/11/greentop-council-discusses-budget-wastewater-solutions-and-fire-contract-at-december-meeting"", ""original"": ""https://www.schuylercountytimes.com/2025/12/11/greentop-council-discusses-budget-wastewater-solutions-and-fire-contract-at-december-meeting/"", ""scout_target_id"": ""BRM5-20260731-12976""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-0b04dc8ecb5e980dcd3f.txt,9c64e9be14ea2dc32dc63ed1c2f417ceeb1c17314941a117f47d3461b1eccaaf,4316,4345,,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-0c6631f8bb5a72d020e7,RMSRD-20260802-6a5cfe4bac2280bf0643,RMSRD-20260802-6a5cfe4bac2280bf0643,BRM5C-BRM5-20260731-10771-03,Kittanning,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10771-03"", ""final"": ""https://kittanning-borough.com/wp-content/uploads/2021/09/July-12-2021-Council-Meeting-Minutes.pdf"", ""original"": ""https://kittanning-borough.com/wp-content/uploads/2021/09/July-12-2021-Council-Meeting-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-10771""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0c6631f8bb5a72d020e7.txt,252f9f8739c43eac6f2462b6367a0a6934e331cbcfa39e5a51a6914a643a91d6,9595,9637,5,span_positive,3,1,2,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,True,True,False,True,False,False,"Deterministic bounded extraction found 1 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0c84b910f842ddf13b63,RMSRD-20260802-ef3b4ebf4dcd55357aa6,RMSRD-20260802-ef3b4ebf4dcd55357aa6,BRM5C-BRM5-20260731-10316-01,Rockbridge,WI,Midwest,html,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10316-01"", ""final"": ""https://townofrockbridge.wi.gov/july-monthly-town-board-meeting"", ""original"": ""https://townofrockbridge.wi.gov/july-monthly-town-board-meeting/"", ""scout_target_id"": ""BRM5-20260731-10316""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0c84b910f842ddf13b63.txt,56a45ea3a38cb51152cfc27f8258c3b3ae39c9a7a6a847000dd96d45e926b00f,4891,4895,,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-0c863a8888138323afcf,RMSRD-20260802-7f2e905748bcc27b7ab5,RMSRD-20260802-7f2e905748bcc27b7ab5,BRM5C-BRM5-20260731-03624-01,Carbon,TX,South,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-03624-01"", ""final"": ""https://carbon.myruralwater.com/documents/1815/2025-05-20_AGENDA_MAY.pdf"", ""original"": ""https://carbon.myruralwater.com/documents/1815/2025-05-20_AGENDA_MAY.pdf"", ""scout_target_id"": ""BRM5-20260731-03624""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-0c863a8888138323afcf.txt,cd05ef230813b9a5d40b667df2775c29ca2bd31f84a10009138d87296ed0cf77,1101,1103,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-0c9c2558d5d45052547c,RMSRD-20260802-a3d1bf0378afbe6846a5,RMSRD-20260802-a3d1bf0378afbe6846a5,BRM5C-BRM5-20260731-13517-01,Hiram,OH,Midwest,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,"{""candidate_id"": ""BRM5C-BRM5-20260731-13517-01"", ""final"": ""https://cms2.revize.com/revize/hiramoh/Documents/Government/Village%20Council/Legislations/2013%20Ordinances%20Adopted/Ordinance_2013-34_Setting_Base_Salary_Ranges.pdf"", ""original"": ""https://cms2.revize.com/revize/hiramoh/Documents/Government/Village%20Council/Legislations/2013%20Ordinances%20Adopted/Ordinance_2013-34_Setting_Base_Salary_Ranges.pdf"", ""scout_target_id"": ""BRM5-20260731-13517""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0c9c2558d5d45052547c.txt,436b4ffd0817847ba34e82e6ed311e096bfc77d969a312b2cc0d2a501c209e2c,3956,3956,2,span_positive,3,3,0,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,False,False,True,False,False,False,False,False,"Deterministic bounded extraction found 3 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,one_or_more_rating_eligible_deterministic_spans_found,,
