extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-05f62df22f490e502377,RMSRD-20260802-cb5c3f1c706b3c0c69fc,RMSRD-20260802-cb5c3f1c706b3c0c69fc,BRM5C-BRM5-20260731-10265-02,Merrimac,WI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10265-02"", ""final"": ""https://merrimacwi.gov/vertical/sites/%7BCBEFE108-6CEC-4014-B024-0697DD562493%7D/uploads/FINAL_Board_Minutes_7-8-2025.pdf"", ""original"": ""https://merrimacwi.gov/vertical/sites/%7BCBEFE108-6CEC-4014-B024-0697DD562493%7D/uploads/FINAL_Board_Minutes_7-8-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-10265""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-05f62df22f490e502377.txt,72093b74d7571bee46bfbf898477dd37375a73e3ff7733be42022bb80c2c9b64,14772,14868,4,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-0658f9dbae01a738c436,RMSRD-20260802-c2c6b688c9ffa9b6d6cb,RMSRD-20260802-c2c6b688c9ffa9b6d6cb,BRM5C-BRM5-20260731-00510-02,Waynesville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-00510-02"", ""final"": ""https://waynesville.municipalimpact.com/documents/439/Tax_Levy_2023-2024.pdf"", ""original"": ""https://waynesville.municipalimpact.com/documents/439/Tax_Levy_2023-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-00510""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0658f9dbae01a738c436.txt,a314073a3dc4dda89d8cac889b1c9656865601842372490da2c72589de6a315f,4254,4266,6,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-075e32bbe768fc679890,RMSRD-20260802-304c2277cc1414ca8ca1,RMSRD-20260802-304c2277cc1414ca8ca1,BRM5C-BRM5-20260731-10713-01,Foster,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10713-01"", ""final"": ""https://fostertownship.org/cms/assets/_core/file/mi010224.pdf"", ""original"": ""https://fostertownship.org/cms/assets/_core/file/mi010224.pdf"", ""scout_target_id"": ""BRM5-20260731-10713""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-075e32bbe768fc679890.txt,30abe4179c6f9b36160dbd1dcdbc0239f3154fa1950d430c95816f2069979d49,6105,6335,3,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-07dade99a366b11d31e3,RMSRD-20260802-6ed9efe280dbeacc3680,RMSRD-20260802-6ed9efe280dbeacc3680,BRM5C-BRM5-20260731-04263-02,Willow Creek,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-04263-02"", ""final"": ""https://willowcreektownship.org/wp-content/uploads/2024/10/2025-Compensation-Discussion.pdf"", ""original"": ""https://willowcreektownship.org/wp-content/uploads/2024/10/2025-Compensation-Discussion.pdf"", ""scout_target_id"": ""BRM5-20260731-04263""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-07dade99a366b11d31e3.txt,2a4c33b7a90c27b39efcd5af7f82d6ef8421437d20a2e2e310ed43dc3fc08d2e,274,274,1,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-084e78d168b902ce0810,RMSRD-20260802-74d7d444a0981c808719,RMSRD-20260802-74d7d444a0981c808719,BRM5C-BRM5-20260731-16030-02,Chestonia,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-16030-02"", ""final"": ""https://chestoniatownship.com/_files/ugd/e7f752_a4894ada29fd49ac9c0250fa621626c0.pdf"", ""original"": ""https://www.chestoniatownship.com/_files/ugd/e7f752_a4894ada29fd49ac9c0250fa621626c0.pdf"", ""scout_target_id"": ""BRM5-20260731-16030""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-084e78d168b902ce0810.txt,a6d91be5af1673ac0f8ada299577398f5ab97917ce5df4fb1d89a5d326d97746,3015,3037,3,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_003,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-08b59d86392dd028a32d,RMSRD-20260802-7f589bbba561945c6e22,RMSRD-20260802-7f589bbba561945c6e22,BRM5C-BRM5-20260731-04818-02,Coldsprings,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,"{""candidate_id"": ""BRM5C-BRM5-20260731-04818-02"", ""final"": ""https://coldspringstownshipmi.gov/download/22186/board-meeting-minutes-04-13-2026-unapproved.pdf"", ""original"": ""https://www.coldspringstownshipmi.gov/download/22186/board-meeting-minutes-04-13-2026-unapproved.pdf"", ""scout_target_id"": ""BRM5-20260731-04818""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-08b59d86392dd028a32d.txt,d7d24cd5a04f8b95f524e4c61c192ac186198f55144a7074450e62b12bbd4a60,13563,13673,7,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-09ae9726c63d6c6871f2,RMSRD-20260802-56098f9448957714d6d0,RMSRD-20260802-56098f9448957714d6d0,BRM5C-BRM5-20260731-12362-03,Hatton,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-12362-03"", ""final"": ""https://hattontownship.com/wp-content/uploads/docs/old-minutes/twpminutes4-17-18.pdf"", ""original"": ""https://hattontownship.com/wp-content/uploads/docs/old-minutes/twpminutes4-17-18.pdf"", ""scout_target_id"": ""BRM5-20260731-12362""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-09ae9726c63d6c6871f2.txt,070ed87a01a140c4470124b3fe0acde67255bdeb580db090da065ad16ba01695,3884,3905,2,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-09d5e9ae37e3954cfc13,RMSRD-20260802-bcc7f1421fc5dad809bb,RMSRD-20260802-bcc7f1421fc5dad809bb,BRM5C-BRM5-20260731-10481-01,Kiantone,NY,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10481-01"", ""final"": ""https://municipality-management.s3.us-east-2.amazonaws.com/84/agendas/d7qxJp6w3k9kjPRg_organizational_2024_proposed_pdf.pdf"", ""original"": ""https://municipality-management.s3.us-east-2.amazonaws.com/84/agendas/d7qxJp6w3k9kjPRg_organizational_2024_proposed_pdf.pdf"", ""scout_target_id"": ""BRM5-20260731-10481""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-09d5e9ae37e3954cfc13.txt,cd1e44964863982efa4d0d3776b2d3b25f14e0cadaf4c081c9775271166c4897,4738,4746,4,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-0a73398a04f212f36c70,RMSRD-20260802-5a13e8550da7ddc50abe,RMSRD-20260802-5a13e8550da7ddc50abe,BRM5C-BRM5-20260731-00521-01,Windsor,IL,Midwest,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-00521-01"", ""final"": ""https://newwindsoril.gov/documents/659/AppropriationORDINANCE_NO._1_2024.pdf"", ""original"": ""https://newwindsoril.gov/documents/659/AppropriationORDINANCE_NO._1_2024.pdf"", ""scout_target_id"": ""BRM5-20260731-00521""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0a73398a04f212f36c70.txt,ef29e6a0677cccf3cb7fd87228ecf0b0ebe80836fd002c777c18715dd8afb21c,13169,13207,8,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_001,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-0b24caa67e1f7dd98340,RMSRD-20260802-6be0b07502556ff35481,RMSRD-20260802-6be0b07502556ff35481,BRM5C-BRM5-20260731-02640-01,Bear Lake,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-02640-01"", ""final"": ""https://storage.googleapis.com/juniper-media-library/619/2026/06/Final-Budget-Workbook-2023-11-9-2022.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/619/2026/06/Final-Budget-Workbook-2023-11-9-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-02640""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0b24caa67e1f7dd98340.txt,bab77f86cd4d8aa4035f28865e69c2e7a45c763da36ae2225db1f852d31f73f6,4724,4724,2,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_003,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-0c71361cbe6dad5d0f99,RMSRD-20260802-663e71b643acba0069b7,RMSRD-20260802-663e71b643acba0069b7,BRM5C-BRM5-20260731-15117-03,Byron,IL,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-15117-03"", ""final"": ""https://cityofbyron.com/AgendaCenter/ViewFile/ArchivedAgenda/_04162025-19"", ""original"": ""https://www.cityofbyron.com/AgendaCenter/ViewFile/ArchivedAgenda/_04162025-19"", ""scout_target_id"": ""BRM5-20260731-15117""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0c71361cbe6dad5d0f99.txt,934c57ed18bb66f4e8370bcd38b2cbae9df2193a8db578a23ee8ad480a38230a,1431,1445,1,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-0c84b910f842ddf13b63,RMSRD-20260802-ef3b4ebf4dcd55357aa6,RMSRD-20260802-ef3b4ebf4dcd55357aa6,BRM5C-BRM5-20260731-10316-01,Rockbridge,WI,Midwest,html,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-10316-01"", ""final"": ""https://townofrockbridge.wi.gov/july-monthly-town-board-meeting"", ""original"": ""https://townofrockbridge.wi.gov/july-monthly-town-board-meeting/"", ""scout_target_id"": ""BRM5-20260731-10316""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0c84b910f842ddf13b63.txt,56a45ea3a38cb51152cfc27f8258c3b3ae39c9a7a6a847000dd96d45e926b00f,4891,4895,,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_004,generic_compensation_terms_without_rule_specific_context,,
