span_id,extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,span_text_snippet,normalized_snippet_length,surrounding_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,safety_side_hint,comparison_potential_flag,mechanism_signal_flag,quantitative_signal_flag,confidence_score,reason_codes,source_locator_lineage,extracted_text_artifact_path,lane_id,span_sha256
BRMSPAN-20260802-ab4fc4af824d84d626a6f3ae,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_budget_or_pay_plan_amount,quantitative_compensation,"Tax Ward Money to hire 11 Summer Help at a rate of $10.00 per hour/40 hours per week for 10
",91,,,HIRING OF SUMMER HELP – 2% UTILITY TAX WARD MONEY,101857,101949,True,True,False,False,False,unclear,False,False,True,0.94,Q002,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,d17ac5e3d51155bc36463c968cc8d2a503c83fa7c24c660d5e61ad6e88ce3c35
BRMSPAN-20260802-1256d1f873d1c2237fe810ba,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_ordinance_or_council_adoption,qualitative_mechanism," The City Council has the authority to approve or reject
",55,,,,103800,103857,True,False,False,False,False,unclear,False,True,False,0.86,M013,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,5a3c3ac2314fea92142a47746a1312fe329ec5a049bb572c14fdb20e5c5b891f
BRMSPAN-20260802-66003e5b90eac3f0d08b3601,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_budget_or_pay_plan_amount,quantitative_compensation,"new prices will become effective on August 1, 2020.",51,,,OAK HILL CEMETERY PRICING CHANGES,139631,139682,True,False,False,True,False,unclear,False,False,True,0.84,Q013,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,2ddd27063863021b567f21bcbcac213d1700778ec487ea4c63c105d00ae1188e
BRMSPAN-20260802-88010a895aa12bc34af7b4b7,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_budget_or_pay_plan_amount,quantitative_compensation,"prepare the Appropriation Ordinance for the Fiscal Year 2020/2021 in the amount of
",82,,,,141174,141257,True,False,False,True,False,unclear,False,False,True,0.84,Q014,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,065b743d1a68fcbb5293808bcb294e8b6cf5905120a0e3016be103876ed834b9
BRMSPAN-20260802-2001f9825320d025921c1935,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_budget_or_pay_plan_amount,quantitative_compensation,"$65.00 per hour on all vehicles and equipment, as well as service calls, from Blueville
",87,,,BLUEVILLE GARAGE SERVICE RATE,171243,171331,True,True,False,False,False,unclear,False,False,True,0.94,Q002,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,a47777260012d1752b9a18e733a8e1030cc4662d66ea4eddd44852937f503f35
BRMSPAN-20260802-c263edd9db1759b299647ae3,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,"for the 2021-2015 term to set the base salary at $58,000.00 per year, with an increase of
2% each year over the four year term for a total of 8%.",145,,,SALARY ORDINANCE – MAYOR,195644,195789,True,True,True,True,False,unclear,False,False,True,0.94,Q009,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,5983634c74aefb3c96784e41e3fdfd61379bcdf766fa8c3a5d27b989c6c6ba4b
BRMSPAN-20260802-6278541986061a28ae86bb34,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,increase of 2% per year over the four year term for a total of 8%.,66,,,SALARY ORDINANCE – CITY CLERK,196776,196842,True,False,True,False,False,unclear,False,False,True,0.94,Q009,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,e7e123402a1b88a2ef9c89e314d7e6fbc0c868d7b464b9acdd1410b51053b619
BRMSPAN-20260802-fe698f51d3091511740bbba2,RMTXT-20260802-0011c53de4ee8d8863a1,RMSRD-20260802-e8b867566ca0039d6d6b,RMSRD-20260802-e8b867566ca0039d6d6b,BRM5C-BRM5-20260731-04223-01,Taylorville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,increase of 2% per year over the four year term for a total of 8%.,66,,,SALARY ORDINANCE – CITY TREASURER,197302,197368,True,False,True,False,False,unclear,False,False,True,0.94,Q009,"{""candidate_id"": ""BRM5C-BRM5-20260731-04223-01"", ""final"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""original"": ""https://taylorville.net/wp-content/uploads/COUNCIL2020mins.pdf"", ""scout_target_id"": ""BRM5-20260731-04223""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0011c53de4ee8d8863a1.txt,span_extraction_lane_003,e7e123402a1b88a2ef9c89e314d7e6fbc0c868d7b464b9acdd1410b51053b619
BRMSPAN-20260802-211961477dd56fc9c9473eaa,RMTXT-20260802-0032ac46d317d173bf45,RMSRD-20260802-952be668259d284ca8dd,RMSRD-20260802-952be668259d284ca8dd,BRM5C-BRM5-20260731-02828-01,Scott,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,"Line 59 100-00-48315-000-000 Int on Sp Assess-Bay Sett 02 Revenues 0 606.66 606.66 100.00% Increase due to this new account number
",130,,,,10090,10221,True,False,True,False,False,unclear,False,False,True,0.94,Q008,"{""candidate_id"": ""BRM5C-BRM5-20260731-02828-01"", ""final"": ""https://storage.googleapis.com/juniper-media-library/325/2025/10/2026%20Adopted%20Budget%20%282025-10-21%29.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/325/2025/10/2026%20Adopted%20Budget%20%282025-10-21%29.pdf"", ""scout_target_id"": ""BRM5-20260731-02828""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0032ac46d317d173bf45.txt,span_extraction_lane_005,ebba156a3237a7a6ebb7533e4ad828733d963a34de0633e6c0058ddf57177823
BRMSPAN-20260802-b08bd92051a1326b61b47784,RMTXT-20260802-0032ac46d317d173bf45,RMSRD-20260802-952be668259d284ca8dd,RMSRD-20260802-952be668259d284ca8dd,BRM5C-BRM5-20260731-02828-01,Scott,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,"Line 71 100-00-51175-007-000 Dues/Memberships Expenses 3,000.00 3,200.00 200.00 6.67% Increase in membership dues from 2025.
",124,,,,11612,11737,True,False,True,True,False,unclear,False,False,True,0.94,Q008,"{""candidate_id"": ""BRM5C-BRM5-20260731-02828-01"", ""final"": ""https://storage.googleapis.com/juniper-media-library/325/2025/10/2026%20Adopted%20Budget%20%282025-10-21%29.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/325/2025/10/2026%20Adopted%20Budget%20%282025-10-21%29.pdf"", ""scout_target_id"": ""BRM5-20260731-02828""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0032ac46d317d173bf45.txt,span_extraction_lane_005,cbc8aa77cd26404b2eebbcb11b9ac051d69e24ced4b578a607e0aa82d1cd24ab
BRMSPAN-20260802-74597ee4e45f250fabdcef94,RMTXT-20260802-0032ac46d317d173bf45,RMSRD-20260802-952be668259d284ca8dd,RMSRD-20260802-952be668259d284ca8dd,BRM5C-BRM5-20260731-02828-01,Scott,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,"Line 80 100-00-51490-013-000 Elections Expenses 10,000.00 20,000.00 10,000.00 100.00% Increase due to 4 elections in 2026.
",122,,,,12863,12986,True,False,True,True,False,unclear,False,False,True,0.94,Q008,"{""candidate_id"": ""BRM5C-BRM5-20260731-02828-01"", ""final"": ""https://storage.googleapis.com/juniper-media-library/325/2025/10/2026%20Adopted%20Budget%20%282025-10-21%29.pdf"", ""original"": ""https://storage.googleapis.com/juniper-media-library/325/2025/10/2026%20Adopted%20Budget%20%282025-10-21%29.pdf"", ""scout_target_id"": ""BRM5-20260731-02828""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0032ac46d317d173bf45.txt,span_extraction_lane_005,4cb7f58593d900cf259f0d974cc6ad82aefc2d4421d906f70dc6bba55e4efbad
BRMSPAN-20260802-9dd1855031478fc55fb2027f,RMTXT-20260802-006d2b4085dba1384349,RMSRD-20260802-0e7380aeec92b62cdceb,RMSRD-20260802-0e7380aeec92b62cdceb,BRM5C-BRM5-20260731-17796-02,Springvale,WI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_base_wage_direct_value,quantitative_compensation," Fee is $250/hour.
",17,,,,1673,1692,True,True,False,False,False,unclear,False,False,True,0.94,Q002,"{""candidate_id"": ""BRM5C-BRM5-20260731-17796-02"", ""final"": ""https://tn.springvale.wi.gov/CMS/files/Minutes08-06-2024.pdf"", ""original"": ""https://tn.springvale.wi.gov/CMS/files/Minutes08-06-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-17796""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-006d2b4085dba1384349.txt,span_extraction_lane_002,b7584aa7252f75a019a3cb9ec0727476481865124d73f1aa5bf20e77ebfaf922
BRMSPAN-20260802-2cb85c6347ff198663b1e827,RMTXT-20260802-00c22b5ebbe8c285113d,RMSRD-20260802-56564ef9261474d7a41b,RMSRD-20260802-56564ef9261474d7a41b,BRM5C-BRM5-20260731-08419-01,Offerle,KS,Midwest,pdf,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,quant_other_compensation_value,quantitative_compensation,"Chairman Schnoebelen effective May 1, 2024.",43,,,,923,966,True,False,False,True,False,unclear,False,False,True,0.84,Q013,"{""candidate_id"": ""BRM5C-BRM5-20260731-08419-01"", ""final"": ""https://kansaspublicnotices.com/KSLegals/2024/31171-2024-06-05_1001.pdf"", ""original"": ""https://kansaspublicnotices.com/KSLegals/2024/31171-2024-06-05_1001.pdf"", ""scout_target_id"": ""BRM5-20260731-08419""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-00c22b5ebbe8c285113d.txt,span_extraction_lane_004,99ee7d8acd018bc83a9cc65fa0e7748e9b10dfd0c2fcfcc6871fd03b8306ce0d
