span_id,extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,span_text_snippet,normalized_snippet_length,surrounding_context_snippet,page_number,section_heading,character_start_offset,character_end_offset,table_like_flag,currency_value_flag,percent_value_flag,date_or_effective_period_flag,position_or_unit_flag,safety_side_hint,comparison_potential_flag,mechanism_signal_flag,quantitative_signal_flag,confidence_score,reason_codes,source_locator_lineage,extracted_text_artifact_path,lane_id,span_sha256
BRMSPAN-20260802-c6c2d2371f5520e0afeb502d,RMTXT-20260802-00d5fded12c93b192cb4,RMSRD-20260802-2de9a9d0a0345d47d0bf,RMSRD-20260802-2de9a9d0a0345d47d0bf,BRM5C-BRM5-20260731-03741-01,Union Gap,WA,West,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,"Safety Commission for overtime reimbursement relating to High
",61,,,,45870,45932,True,False,False,False,False,unclear,False,True,False,0.86,N005,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-01"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-00d5fded12c93b192cb4.txt,span_extraction_lane_002,a99e5307571a2d430f1ec6b7387f97e5c2dd09a8878bfdf766c351049c74713a
BRMSPAN-20260802-45c2b183a98e63343495e692,RMTXT-20260802-00d5fded12c93b192cb4,RMSRD-20260802-2de9a9d0a0345d47d0bf,RMSRD-20260802-2de9a9d0a0345d47d0bf,BRM5C-BRM5-20260731-03741-01,Union Gap,WA,West,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_collective_bargaining,qualitative_mechanism,Negotiations pursuant to RCW 42.30.140(4)(a);,45,,,,46480,46525,True,False,False,False,False,unclear,False,True,False,0.86,M002,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-01"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-00d5fded12c93b192cb4.txt,span_extraction_lane_002,4a2bfb77bde4787734952498029182812d80d459844ee17ac30300cdf5420abf
BRMSPAN-20260802-2a3b144c901d88dba0429f79,RMTXT-20260802-00d5fded12c93b192cb4,RMSRD-20260802-2de9a9d0a0345d47d0bf,RMSRD-20260802-2de9a9d0a0345d47d0bf,BRM5C-BRM5-20260731-03741-01,Union Gap,WA,West,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_collective_bargaining,qualitative_mechanism,"ratify the Union Gap Police Officers Association 2022 - 2024 Collective
Bargaining Agreement.",93,,,,46674,46767,True,False,False,True,False,police,False,True,False,0.86,M002,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-01"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-00d5fded12c93b192cb4.txt,span_extraction_lane_002,04253839344a673e21df244cf30d601fedf0e01ee334539495e4ed8b5dee1357
BRMSPAN-20260802-ac84e704841df5834c072d92,RMTXT-20260802-00d5fded12c93b192cb4,RMSRD-20260802-2de9a9d0a0345d47d0bf,RMSRD-20260802-2de9a9d0a0345d47d0bf,BRM5C-BRM5-20260731-03741-01,Union Gap,WA,West,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,14 for -- for that cost allowance.,34,,,,64348,64382,True,False,False,False,False,unclear,False,True,False,0.86,N006,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-01"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-00d5fded12c93b192cb4.txt,span_extraction_lane_002,d8be29e3656698460d7d23160a8eeef76d0ffc62a9c8f3f4f4d7545a72f303b1
BRMSPAN-20260802-3708f1881d94c87a6b38ebb0,RMTXT-20260802-00d5fded12c93b192cb4,RMSRD-20260802-2de9a9d0a0345d47d0bf,RMSRD-20260802-2de9a9d0a0345d47d0bf,BRM5C-BRM5-20260731-03741-01,Union Gap,WA,West,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,"24 Safety Commission for overtime reimbursement dedicated
",57,,,,65893,65951,True,False,False,False,False,unclear,False,True,False,0.86,N005,"{""candidate_id"": ""BRM5C-BRM5-20260731-03741-01"", ""final"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""original"": ""https://uniongapwa.gov/council/wp-content/uploads/sites/4/1-10-2022-Council-Packet.pdf"", ""scout_target_id"": ""BRM5-20260731-03741""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-00d5fded12c93b192cb4.txt,span_extraction_lane_002,bc96db8494dc2212e8c4b6929d0b7b522916d75b326e3b7d203ec2e63178f64f
BRMSPAN-20260802-2924cc0ea362aa81f5860b81,RMTXT-20260802-0126d46fea3b12b661e2,RMSRD-20260802-e9007154f71b098dcc9f,RMSRD-20260802-e9007154f71b098dcc9f,BRM5C-BRM5-20260731-14122-01,Shiloh,NJ,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_cola_or_indexing_mechanism,qualitative_mechanism,"within COLA within Utilized Utilized
",36,,,"section,",7667,7704,True,False,False,False,False,unclear,False,True,False,0.86,Q010,"{""candidate_id"": ""BRM5C-BRM5-20260731-14122-01"", ""final"": ""https://shilohborough.com/wp-content/uploads/2022/05/SHL_2022BUDGET_adopted.pdf"", ""original"": ""https://shilohborough.com/wp-content/uploads/2022/05/SHL_2022BUDGET_adopted.pdf"", ""scout_target_id"": ""BRM5-20260731-14122""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-0126d46fea3b12b661e2.txt,span_extraction_lane_002,d5ac1424fdf296397dd673af41a74e2e797fb56ada316bb526a86b6ee7df6c00
BRMSPAN-20260802-851d8d1dc3e1c3bb6464c2a7,RMTXT-20260802-012afd826997f87c1c78,RMSRD-20260802-6297209e9731713a92cd,RMSRD-20260802-6297209e9731713a92cd,BRM5C-BRM5-20260731-07229-03,Washington,PA,Northeast,html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_mou_or_settlement,qualitative_mechanism,"A motion was made by Councilman Westcott, seconded by Councilman Manning, and unanimously carried, to approve Memorandum of Understanding (MOU) to approve and authorize John Stout, Public Works Superintendent, to purchase Rock Salt (Sodium Chloride) from American Rock Salt.  The City of Washington is under Contract through PA COSTARS.  Amount to be purchased is 200 ton.
",370,,,,5174,5547,True,False,False,False,False,non_safety,False,True,False,0.86,M017,"{""candidate_id"": ""BRM5C-BRM5-20260731-07229-03"", ""final"": ""https://washingtonpa.us/council-minutes-december-5-2013"", ""original"": ""https://washingtonpa.us/council-minutes-december-5-2013/"", ""scout_target_id"": ""BRM5-20260731-07229""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-012afd826997f87c1c78.txt,span_extraction_lane_005,043a2a2957a8eaff211c731ef94c092a4bd2679e616d4286a5104c93ea14c80f
BRMSPAN-20260802-517c039f2a059b3b3d3245ca,RMTXT-20260802-012afd826997f87c1c78,RMSRD-20260802-6297209e9731713a92cd,RMSRD-20260802-6297209e9731713a92cd,BRM5C-BRM5-20260731-07229-03,Washington,PA,Northeast,html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_mou_or_settlement,qualitative_mechanism,"A motion was made by Councilman Westcott, seconded by Councilman Manning, and unanimously carried, to approve Memorandum of Understanding (MOU) to approve the proposal with Widmer Engineering Inc.",196,,,,5548,5744,True,False,False,False,False,unclear,False,True,False,0.86,M017,"{""candidate_id"": ""BRM5C-BRM5-20260731-07229-03"", ""final"": ""https://washingtonpa.us/council-minutes-december-5-2013"", ""original"": ""https://washingtonpa.us/council-minutes-december-5-2013/"", ""scout_target_id"": ""BRM5-20260731-07229""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-012afd826997f87c1c78.txt,span_extraction_lane_005,c0851ac1b45a09c203f2cf54df54c1294886b527b172ba650820f997b48880a0
BRMSPAN-20260802-bd27d4101b77634d232c6c07,RMTXT-20260802-012afd826997f87c1c78,RMSRD-20260802-6297209e9731713a92cd,RMSRD-20260802-6297209e9731713a92cd,BRM5C-BRM5-20260731-07229-03,Washington,PA,Northeast,html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_collective_bargaining,qualitative_mechanism,"A motion was made by Mayor Davis, seconded by Councilman Westcott, and unanimously carried, to approve an addendum to the Collective Bargaining Agreement between the City of Washington and the Fraternal Order of Police, Lodge 95, extending the addendum between the parties dated October 16, 2012.
",296,,,,13765,14062,True,False,False,True,False,police,False,True,False,0.86,M002,"{""candidate_id"": ""BRM5C-BRM5-20260731-07229-03"", ""final"": ""https://washingtonpa.us/council-minutes-december-5-2013"", ""original"": ""https://washingtonpa.us/council-minutes-december-5-2013/"", ""scout_target_id"": ""BRM5-20260731-07229""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-012afd826997f87c1c78.txt,span_extraction_lane_005,a05e0626744cbf736cb63079d2adcb9f9e86eef850dc5757b176a22a3e8afebc
BRMSPAN-20260802-2765f8699fe5bcc359f1e540,RMTXT-20260802-012afd826997f87c1c78,RMSRD-20260802-6297209e9731713a92cd,RMSRD-20260802-6297209e9731713a92cd,BRM5C-BRM5-20260731-07229-03,Washington,PA,Northeast,html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,"Mayor Davis stated that overtime money has been saved.
",54,,,,14255,14310,True,False,False,False,False,unclear,False,True,False,0.86,N005,"{""candidate_id"": ""BRM5C-BRM5-20260731-07229-03"", ""final"": ""https://washingtonpa.us/council-minutes-december-5-2013"", ""original"": ""https://washingtonpa.us/council-minutes-december-5-2013/"", ""scout_target_id"": ""BRM5-20260731-07229""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-012afd826997f87c1c78.txt,span_extraction_lane_005,63b6dcf4f0c47a852864b871638a6ba2ba17bdfc27b6482c13afbd6f08219c36
BRMSPAN-20260802-4dbe68e3a6ebbef9b041a434,RMTXT-20260802-012afd826997f87c1c78,RMSRD-20260802-6297209e9731713a92cd,RMSRD-20260802-6297209e9731713a92cd,BRM5C-BRM5-20260731-07229-03,Washington,PA,Northeast,html,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_ordinance_or_council_adoption,qualitative_mechanism,"(Salary Ordinance)
",18,,,"AN ORDINANCE AMENDING ORDINANCE NO. 1356, CHAPTER 1, PART 2, APPOINTED OFFICERS AND EMPLOYEES FOR THE YEAR 2014.",16424,16443,True,False,False,False,False,unclear,False,True,False,0.86,M018,"{""candidate_id"": ""BRM5C-BRM5-20260731-07229-03"", ""final"": ""https://washingtonpa.us/council-minutes-december-5-2013"", ""original"": ""https://washingtonpa.us/council-minutes-december-5-2013/"", ""scout_target_id"": ""BRM5-20260731-07229""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-012afd826997f87c1c78.txt,span_extraction_lane_005,80229b4bc70ce11665dec46e73fa09ae8737bd02016b6617d4c89211d5169a28
BRMSPAN-20260802-b3fd8aa884e0ad9f4a717745,RMTXT-20260802-01401ff4547174c17d3b,RMSRD-20260802-03df43d3c528d02419c5,RMSRD-20260802-03df43d3c528d02419c5,BRM5C-BRM5-20260731-02433-01,Tuscarawas,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_strike_no_strike_or_labor_dispute_process,qualitative_mechanism,"ARTICLE 5 NO STRIKE/NO LOCKOUT 6-7
",34,,,ARTICLE 4 MANAGEMENT RIGHTS 5-6,343,378,True,False,False,False,False,unclear,False,True,False,0.86,M012,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-01401ff4547174c17d3b.txt,span_extraction_lane_005,ca68ece568a92391bf4d0e050a3f3d298453cd098f48abbd1ecc16a6e8fd8a66
BRMSPAN-20260802-ef1635c473e098b04171362a,RMTXT-20260802-01401ff4547174c17d3b,RMSRD-20260802-03df43d3c528d02419c5,RMSRD-20260802-03df43d3c528d02419c5,BRM5C-BRM5-20260731-02433-01,Tuscarawas,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_market_recruitment_retention_pressure,qualitative_mechanism,"Stark County, Ohio and to attract and retain qualified employees by providing
",77,,,,2183,2261,True,False,False,False,False,unclear,False,True,False,0.86,M005,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-01401ff4547174c17d3b.txt,span_extraction_lane_005,cbddf26f2830f8bf756963f7d47ddc662c15d9d21a9f96993626b4d6ca85359c
