extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-0359b406e19b8e2478b1,RMSRD-20260802-2c6baf663d1a2ef6e3a4,RMSRD-20260802-2c6baf663d1a2ef6e3a4,BRM5C-BRM5-20260731-12257-01,Assyria,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-12257-01"", ""final"": ""https://assyriatwpmi.gov/wp-content/uploads/2025/02/February-3-2025-draft.pdf"", ""original"": ""https://assyriatwpmi.gov/wp-content/uploads/2025/02/February-3-2025-draft.pdf"", ""scout_target_id"": ""BRM5-20260731-12257""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0359b406e19b8e2478b1.txt,91c3e44eccc9f06f014b0912e87eec4fefdd5f3157b8825d3eb6e6a2d16067e8,2652,2676,2,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-03ade8ff443d3098661a,RMSRD-20260802-440fb6be9f10ea869269,RMSRD-20260802-440fb6be9f10ea869269,BRM5C-BRM5-20260731-01512-02,Lynd,MN,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-01512-02"", ""final"": ""https://lyndcity.gov/documents/641/CouncilMinutes3-26-2024__1___1_.pdf"", ""original"": ""https://lyndcity.gov/documents/641/CouncilMinutes3-26-2024__1___1_.pdf"", ""scout_target_id"": ""BRM5-20260731-01512""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-03ade8ff443d3098661a.txt,c64b00dded292ebe16550822ae2bc7cbbefa2f5d10350390fc82df6a8620791b,7084,7164,2,span_positive,1,1,0,0,quant_other_compensation_value,quantitative_compensation,0.94,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 1 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-03ceb3966599ded5f156,RMSRD-20260802-70d51b669a9bf81c5061,RMSRD-20260802-70d51b669a9bf81c5061,BRM5C-BRM5-20260731-02419-02,Springfield,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-02419-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0862.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-08-0862.pdf"", ""scout_target_id"": ""BRM5-20260731-02419""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-03ceb3966599ded5f156.txt,c602a816a75d37408960aab563a26b967adb938bc60b2c94ae7347247b44a752,105119,107183,38,span_positive,20,11,9,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,True,False,False,True,False,True,"Deterministic bounded extraction found 11 quantitative, 9 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-05054936cdd3c3f17d73,RMSRD-20260802-b519a20601b54142445d,RMSRD-20260802-b519a20601b54142445d,BRM5C-BRM5-20260731-04985-01,Sherman,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-04985-01"", ""final"": ""https://shermantwphuronmi.gov/wp-content/uploads/2026/02/2-10-26-meeting-minutes.pdf"", ""original"": ""https://shermantwphuronmi.gov/wp-content/uploads/2026/02/2-10-26-meeting-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-04985""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-05054936cdd3c3f17d73.txt,54f8dea0f934a62ac8145e0a8f99d79237bb6a35a60cd7e9cace4c29f0aa26e3,5958,5968,3,span_positive,2,2,0,0,quant_other_compensation_value,quantitative_compensation,0.94,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 2 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-08f0bd814f5f5b0dac7f,RMSRD-20260802-04a50711880e3ec5d7ec,RMSRD-20260802-04a50711880e3ec5d7ec,BRM5C-BRM5-20260731-03683-03,Mount Enterprise,TX,South,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-03683-03"", ""final"": ""https://cityofmte.gov/documents/473/9-27-22-_signed_minutes.pdf"", ""original"": ""https://cityofmte.gov/documents/473/9-27-22-_signed_minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-03683""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-08f0bd814f5f5b0dac7f.txt,9287579e7a1a7a2553721d12a2cb232b056541f6a7f83162bb8a312ad47b3752,9525,9525,3,span_positive,3,2,1,0,qual_non_base_compensation_mechanism,qualitative_mechanism,0.86,True,True,True,False,False,False,False,True,False,"Deterministic bounded extraction found 2 quantitative, 1 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-08fb89b23bf3fd3377f4,RMSRD-20260802-37c0dc8bfcc9c8aa634a,RMSRD-20260802-37c0dc8bfcc9c8aa634a,BRM5C-BRM5-20260731-08032-01,Chrisney,IN,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-08032-01"", ""final"": ""https://in.gov/towns/chrisney/files/2025-minutes/December-2025-Agenda-FINAL.pdf"", ""original"": ""https://www.in.gov/towns/chrisney/files/2025-minutes/December-2025-Agenda-FINAL.pdf"", ""scout_target_id"": ""BRM5-20260731-08032""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-08fb89b23bf3fd3377f4.txt,71274ebc8635680a21ca63d3359d6a859f085ab55af01318848b3c7def81ad39,604,622,1,span_positive,2,0,2,0,qual_ordinance_or_council_adoption,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-091fe8a88d2aa13877ba,RMSRD-20260802-982f52993e6b5e5437cb,RMSRD-20260802-982f52993e6b5e5437cb,BRM5C-BRM5-20260731-14570-02,Muncy Creek,PA,Northeast,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-14570-02"", ""final"": ""https://muncycreektwp.org/wp-content/uploads/2026/03/102425-agendaWorkshop.pdf"", ""original"": ""https://www.muncycreektwp.org/wp-content/uploads/2026/03/102425-agendaWorkshop.pdf"", ""scout_target_id"": ""BRM5-20260731-14570""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-091fe8a88d2aa13877ba.txt,0a98f212c9ff7b7ff063877a064523e2ea36a36f83f28ac167271a0c2a3aee66,218,220,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-097d4fffa0df5ab496df,RMSRD-20260802-8c5205ac9f87d354d8d1,RMSRD-20260802-8c5205ac9f87d354d8d1,BRM5C-BRM5-20260731-05061-01,Biwabik,MN,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-05061-01"", ""final"": ""https://cityofbiwabik.com/vertical/sites/%7B7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E%7D/uploads/October_26_2022.pdf"", ""original"": ""https://www.cityofbiwabik.com/vertical/sites/%7B7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E%7D/uploads/October_26_2022.pdf"", ""scout_target_id"": ""BRM5-20260731-05061""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-097d4fffa0df5ab496df.txt,7dc1c6f576476cbe7275559f94fdae9255879f1a1544534ab550e5523f3d3348,91679,91857,49,span_positive,24,11,13,0,quant_stipend_or_premium,quantitative_compensation,0.94,True,True,True,False,True,False,False,True,True,"Deterministic bounded extraction found 11 quantitative, 13 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0993cdaa9b48dc3dbf2c,RMSRD-20260802-68460ba0864616acd883,RMSRD-20260802-68460ba0864616acd883,BRM5C-BRM5-20260731-14126-01,Stow Creek,NJ,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-14126-01"", ""final"": ""https://stowcreektwp.org/wp-content/uploads/2026/03/STOW_CREEK_TOWNSHIP-salary-update-ordiance2.pdf"", ""original"": ""https://stowcreektwp.org/wp-content/uploads/2026/03/STOW_CREEK_TOWNSHIP-salary-update-ordiance2.pdf"", ""scout_target_id"": ""BRM5-20260731-14126""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0993cdaa9b48dc3dbf2c.txt,3952e3da00d7044d43fdfab678eb00d7073971715abef77a3d9cb8d8027e89f0,1826,1834,2,span_positive,1,1,0,0,quant_position_classification_pay_band,quantitative_compensation,0.94,True,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 1 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-09e76e7509ea6fd0c852,RMSRD-20260802-bd1d8375851b820dcd11,RMSRD-20260802-bd1d8375851b820dcd11,BRM5C-BRM5-20260731-00858-02,Harper,KS,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-00858-02"", ""final"": ""https://files.municipalone.com/harper-ks/packet-12-22-25-210633121920251281.pdf"", ""original"": ""https://files.municipalone.com/harper-ks/packet-12-22-25-210633121920251281.pdf"", ""scout_target_id"": ""BRM5-20260731-00858""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-09e76e7509ea6fd0c852.txt,02dbfca5b6c01e773b996354ff0141d1f96e942f7e6305f1f7f0a0e22b60611e,57775,58099,45,span_positive,14,6,8,0,qual_market_recruitment_retention_pressure,qualitative_mechanism,0.86,True,True,True,True,False,False,True,True,False,"Deterministic bounded extraction found 6 quantitative, 8 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0a095b620544785f9c16,RMSRD-20260802-c762311db5770875ff57,RMSRD-20260802-c762311db5770875ff57,BRM5C-BRM5-20260731-17681-03,Greenfield,WI,Midwest,pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-17681-03"", ""final"": ""https://werc.wi.gov/interest_awards/int30685.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30685.pdf"", ""scout_target_id"": ""BRM5-20260731-17681""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-0a095b620544785f9c16.txt,4a7a68edaec295e14386814bbee6f4115075162d5544a1a2d6b86410d6c4de72,34637,34783,14,span_positive,20,12,5,3,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,False,True,True,True,False,False,"Deterministic bounded extraction found 12 quantitative, 5 qualitative, and 3 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_002,one_or_more_rating_eligible_deterministic_spans_found,,
