extraction_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,source_locator_lineage,extracted_text_artifact_path,extracted_text_sha256,extracted_character_count,extracted_byte_count,pdf_page_count,source_span_status,span_count_total,quant_span_count,qual_span_count,context_span_count,strongest_evidence_category,strongest_evidence_family,strongest_confidence_score,has_quantitative_compensation_evidence,has_qualitative_mechanism_evidence,has_mixed_quant_qual_evidence,has_safety_side_evidence,has_non_safety_side_evidence,has_comparison_potential,has_growth_or_adjustment_mechanism,has_non_base_compensation,has_bargaining_or_dispute_process,source_level_summary_rationale,lane_id,reason_code,error_class,error_message_redacted
RMTXT-20260802-04a14b0080b9b165df04,RMSRD-20260802-494cf1563783fd0710c7,RMSRD-20260802-494cf1563783fd0710c7,BRM5C-BRM5-20260731-11585-01,Neoga,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-11585-01"", ""final"": ""https://neoga.org/wp-content/uploads/2024/07/Compensation-Report-Public-2024-Act-97-609.pdf"", ""original"": ""https://neoga.org/wp-content/uploads/2024/07/Compensation-Report-Public-2024-Act-97-609.pdf"", ""scout_target_id"": ""BRM5-20260731-11585""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-04a14b0080b9b165df04.txt,b6e2e87204307ba4cea5e31e4be9256b576395b5d2a2d2514890ad4fd3309381,1480,1480,1,span_positive,2,1,1,0,qual_non_base_compensation_mechanism,qualitative_mechanism,0.86,True,True,True,False,False,False,False,True,False,"Deterministic bounded extraction found 1 quantitative, 1 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-04b5d3daccb92b7a3433,RMSRD-20260802-0c9f38c370c811310a84,RMSRD-20260802-0c9f38c370c811310a84,BRM5C-BRM5-20260731-13637-02,Sandusky,OH,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-13637-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-08-0932.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Addendums/2021/21-MED-08-0932.pdf"", ""scout_target_id"": ""BRM5-20260731-13637""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-04b5d3daccb92b7a3433.txt,ad82b32efe9b702383252585ba69d4a34ff06dd873c74e2e7d3738be0188216a,1930,1932,1,span_positive,8,1,6,1,qual_mou_or_settlement,qualitative_mechanism,0.86,True,True,True,False,False,False,False,True,True,"Deterministic bounded extraction found 1 quantitative, 6 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-04f85df7a51a25fabcad,RMSRD-20260802-5e13f3118bb1918e066e,RMSRD-20260802-5e13f3118bb1918e066e,BRM5C-BRM5-20260731-00238-02,Freeport,IL,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-00238-02"", ""final"": ""https://cityoffreeport.org/OrdRes/AFSCME%20Memo%20on%20contract%20revisions%20-%20Attorney%20Sosnowski.pdf"", ""original"": ""https://cityoffreeport.org/OrdRes/AFSCME%20Memo%20on%20contract%20revisions%20-%20Attorney%20Sosnowski.pdf"", ""scout_target_id"": ""BRM5-20260731-00238""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-04f85df7a51a25fabcad.txt,7f1a005026e0e7343583be3049f3a725459a4e33c4cad5436b17b60155ed032d,2999,3025,2,span_positive,5,3,2,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,False,True,False,True,True,True,"Deterministic bounded extraction found 3 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-057776cb4bfa7c670336,RMSRD-20260802-ddeae76a7c76c9208f91,RMSRD-20260802-ddeae76a7c76c9208f91,BRM5C-BRM5-20260731-09747-01,Goshen,OH,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-09747-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0763.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-0763.pdf"", ""scout_target_id"": ""BRM5-20260731-09747""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-057776cb4bfa7c670336.txt,267103b09b7d3bef11bc08f46eff2f4573ac44a2f3ecea799d8c3cc2ea6addf7,82220,82404,33,span_positive,21,7,14,0,quant_base_wage_direct_value,quantitative_compensation,0.94,True,True,True,True,False,False,False,True,True,"Deterministic bounded extraction found 7 quantitative, 14 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0586779779d8dbc02b11,RMSRD-20260802-ab996c7fcfde2244e21a,RMSRD-20260802-ab996c7fcfde2244e21a,BRM5C-BRM5-20260731-10775-01,Laurel Mountain,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-10775-01"", ""final"": ""https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020"", ""original"": ""https://boroughoflaurelmountain.com/document/council-minutes-december-16th-2020/"", ""scout_target_id"": ""BRM5-20260731-10775""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0586779779d8dbc02b11.txt,3c2c393cc883c7723f2072e6f79c3d7df3ba7e518b1c8a304e2619bb6e645d04,6397,6427,3,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-05a78b43a23c50148316,RMSRD-20260802-7f68bafa0df0abfb1ceb,RMSRD-20260802-7f68bafa0df0abfb1ceb,BRM5C-BRM5-20260731-17673-01,Georgetown,WI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-17673-01"", ""final"": ""https://townofgeorgetownwi.com/wp-content/uploads/2025/06/MINUTES-MAY2025.pdf"", ""original"": ""https://townofgeorgetownwi.com/wp-content/uploads/2025/06/MINUTES-MAY2025.pdf"", ""scout_target_id"": ""BRM5-20260731-17673""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-05a78b43a23c50148316.txt,773934953ece5c179eb4f5c4f722d26e3b47ef1c6a44f5c4a9821420e4e5d3d7,6327,6353,3,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-061816f608206cc37ff1,RMSRD-20260802-c0ba912ca7a9d6e85251,RMSRD-20260802-c0ba912ca7a9d6e85251,BRM5C-BRM5-20260731-06951-01,East Nottingham,PA,Northeast,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-06951-01"", ""final"": ""https://storage.googleapis.com/wzukusers/user-34297760/documents/b4b2177187484a189452db59516f89e3/January%202026%20BOS%20Organization%20and%20Regular%20Meeting%20Agenda%201.5.26%20-%20for%20posting.pdf"", ""original"": ""https://storage.googleapis.com/wzukusers/user-34297760/documents/b4b2177187484a189452db59516f89e3/January%202026%20BOS%20Organization%20and%20Regular%20Meeting%20Agenda%201.5.26%20-%20for%20posting.pdf"", ""scout_target_id"": ""BRM5-20260731-06951""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-061816f608206cc37ff1.txt,f0ba51775012ce89688373f3f2f057a735d5048a97ccb32ee4de15689eea06fd,3016,3044,3,span_positive,2,0,2,0,qual_market_recruitment_retention_pressure,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,True,"Deterministic bounded extraction found 0 quantitative, 2 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-0658f9dbae01a738c436,RMSRD-20260802-c2c6b688c9ffa9b6d6cb,RMSRD-20260802-c2c6b688c9ffa9b6d6cb,BRM5C-BRM5-20260731-00510-02,Waynesville,IL,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,"{""candidate_id"": ""BRM5C-BRM5-20260731-00510-02"", ""final"": ""https://waynesville.municipalimpact.com/documents/439/Tax_Levy_2023-2024.pdf"", ""original"": ""https://waynesville.municipalimpact.com/documents/439/Tax_Levy_2023-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-00510""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0658f9dbae01a738c436.txt,a314073a3dc4dda89d8cac889b1c9656865601842372490da2c72589de6a315f,4254,4266,6,span_weak_or_ambiguous,1,0,0,1,weak_or_ambiguous_compensation_signal,context,0.52,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 1 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,generic_compensation_terms_without_rule_specific_context,,
RMTXT-20260802-06dc3a6f5cf8a21c1e66,RMSRD-20260802-428acc445d963396e810,RMSRD-20260802-428acc445d963396e810,BRM5C-BRM5-20260731-11705-02,Tremont,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-11705-02"", ""final"": ""https://tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf"", ""original"": ""https://www.tremontil.gov/wp-content/uploads/2025/08/Board-Meeting-Agenda-08.18.25.pdf"", ""scout_target_id"": ""BRM5-20260731-11705""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-06dc3a6f5cf8a21c1e66.txt,48737b2bcc21dd0f4c1d9bf6e51edfac95c7541a81461d0ef36b5a5a495d142a,832,860,1,no_relevant_compensation_span,0,0,0,0,,,,False,False,False,False,False,False,False,False,False,"Deterministic bounded extraction found 0 quantitative, 0 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,no_bounded_compensation_or_mechanism_rule_match,,
RMTXT-20260802-071cac13455ef20d7907,RMSRD-20260802-1ecaf06eab6dac5d718b,RMSRD-20260802-1ecaf06eab6dac5d718b,BRM5C-BRM5-20260731-09725-01,Delaware,OH,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-09725-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-03-0228.pdf"", ""scout_target_id"": ""BRM5-20260731-09725""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-071cac13455ef20d7907.txt,a209e851a6b0b1ab0bede75a1a78f420b2fd9e9f8536fab963c0c45086553df6,119733,119770,89,span_positive,20,10,10,0,quant_percentage_raise_or_cola,quantitative_compensation,0.94,True,True,True,True,False,False,True,False,True,"Deterministic bounded extraction found 10 quantitative, 10 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-073f35dba686ebe395ea,RMSRD-20260802-d93d0286b5bd96944efc,RMSRD-20260802-d93d0286b5bd96944efc,BRM5C-BRM5-20260731-14243-02,New Baltimore,NY,Northeast,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-14243-02"", ""final"": ""https://townofnewbaltimore.gov/government/documents/town-board/2026-1/town-board-agenda/3414-2026-04-13-town-board-regular-meeting-agenda/file"", ""original"": ""https://townofnewbaltimore.gov/government/documents/town-board/2026-1/town-board-agenda/3414-2026-04-13-town-board-regular-meeting-agenda/file"", ""scout_target_id"": ""BRM5-20260731-14243""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_004/RMTXT-20260802-073f35dba686ebe395ea.txt,f700b3953744a09611c19471b9494019e33b6860199785f4054082c25a17cf84,16475,16533,9,span_positive,6,0,6,0,qual_mou_or_settlement,qualitative_mechanism,0.86,False,True,False,False,False,False,False,False,True,"Deterministic bounded extraction found 0 quantitative, 6 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
RMTXT-20260802-07e9d04e5c68a85ec22a,RMSRD-20260802-6300bf7a2d972e822970,RMSRD-20260802-6300bf7a2d972e822970,BRM5C-BRM5-20260731-13944-04,Germantown,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,,"{""candidate_id"": ""BRM5C-BRM5-20260731-13944-04"", ""final"": ""https://werc.wi.gov/decisions/40417-A.pdf"", ""original"": ""https://werc.wi.gov/decisions/40417-A.pdf"", ""scout_target_id"": ""BRM5-20260731-13944""}",artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-07e9d04e5c68a85ec22a.txt,2c8f3f54b1faa539704df60e651204033a9b1511a247eeb7a968f018f3ad7747,2305,2308,2,span_positive,4,0,4,0,qual_collective_bargaining,qualitative_mechanism,0.86,False,True,False,True,False,False,False,False,True,"Deterministic bounded extraction found 0 quantitative, 4 qualitative, and 0 context/reference span rows; no rating or substantive claim was made.",span_extraction_lane_005,one_or_more_rating_eligible_deterministic_spans_found,,
