worker_id,future_live_queue_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Euless,cog_2025_209626,209626,CITY OF EULESS,municipal,place,59686,1,no,Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county],11,high_population_place_expansion,"Population-ranked eligible city employer (59,686; batch rank 11) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF EULESS (Census government ID 209626; internal municipality ID cog_2025_209626). County context: Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Little Elm,cog_2025_135139,135139,TOWN OF LITTLE ELM,municipal,place,58496,1,no,Denton County [48121; county; government-units-primary=yes; basis=2020_place_by_county],12,high_population_place_expansion,"Population-ranked eligible town employer (58,496; batch rank 12) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly TOWN OF LITTLE ELM (Census government ID 135139; internal municipality ID cog_2025_135139). County context: Denton County [48121; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Texas City,cog_2025_194838,194838,CITY OF TEXAS CITY,municipal,place,56609,2,yes,Chambers County [48071; county; government-units-primary=no; basis=2020_place_by_county] | Galveston County [48167; county; government-units-primary=yes; basis=2020_place_by_county],13,high_population_place_expansion,"Population-ranked eligible city employer (56,609; batch rank 13) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF TEXAS CITY (Census government ID 194838; internal municipality ID cog_2025_194838). County context: Chambers County [48071; county; government-units-primary=no; basis=2020_place_by_county] | Galveston County [48167; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,DeSoto,cog_2025_135131,135131,CITY OF DESOTO,municipal,place,55740,1,no,Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county],14,high_population_place_expansion,"Population-ranked eligible city employer (55,740; batch rank 14) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF DESOTO (Census government ID 135131; internal municipality ID cog_2025_135131). County context: Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Port Arthur,cog_2025_194837,194837,CITY OF PORT ARTHUR,municipal,place,55547,2,yes,Jefferson County [48245; county; government-units-primary=yes; basis=2020_place_by_county] | Orange County [48361; county; government-units-primary=no; basis=2020_place_by_county],15,high_population_place_expansion,"Population-ranked eligible city employer (55,547; batch rank 15) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF PORT ARTHUR (Census government ID 194837; internal municipality ID cog_2025_194837). County context: Jefferson County [48245; county; government-units-primary=yes; basis=2020_place_by_county] | Orange County [48361; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Burleson,cog_2025_135207,135207,CITY OF BURLESON,municipal,place,55220,2,yes,Johnson County [48251; county; government-units-primary=yes; basis=2020_place_by_county] | Tarrant County [48439; county; government-units-primary=no; basis=2020_place_by_county],16,high_population_place_expansion,"Population-ranked eligible city employer (55,220; batch rank 16) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF BURLESON (Census government ID 135207; internal municipality ID cog_2025_135207). County context: Johnson County [48251; county; government-units-primary=yes; basis=2020_place_by_county] | Tarrant County [48439; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Galveston,cog_2025_194821,194821,CITY OF GALVESTON,municipal,place,53237,1,no,Galveston County [48167; county; government-units-primary=yes; basis=2020_place_by_county],17,high_population_place_expansion,"Population-ranked eligible city employer (53,237; batch rank 17) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF GALVESTON (Census government ID 194821; internal municipality ID cog_2025_194821). County context: Galveston County [48167; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Rockwall,cog_2025_176348,176348,CITY OF ROCKWALL,municipal,place,52918,1,no,Rockwall County [48397; county; government-units-primary=yes; basis=2020_place_by_county],18,high_population_place_expansion,"Population-ranked eligible city employer (52,918; batch rank 18) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF ROCKWALL (Census government ID 176348; internal municipality ID cog_2025_176348). County context: Rockwall County [48397; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Grapevine,cog_2025_135280,135280,CITY OF GRAPEVINE,municipal,place,50928,3,yes,Dallas County [48113; county; government-units-primary=no; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county] | Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county],19,high_population_place_expansion,"Population-ranked eligible city employer (50,928; batch rank 19) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF GRAPEVINE (Census government ID 135280; internal municipality ID cog_2025_135280). County context: Dallas County [48113; county; government-units-primary=no; basis=2020_place_by_county] | Denton County [48121; county; government-units-primary=no; basis=2020_place_by_county] | Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Huntsville,cog_2025_176405,176405,CITY OF HUNTSVILLE,municipal,place,48552,1,no,Walker County [48471; county; government-units-primary=yes; basis=2020_place_by_county],20,high_population_place_expansion,"Population-ranked eligible city employer (48,552; batch rank 20) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF HUNTSVILLE (Census government ID 176405; internal municipality ID cog_2025_176405). County context: Walker County [48471; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Cedar Hill,cog_2025_113577,113577,CITY OF CEDAR HILL,municipal,place,48411,2,yes,Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county] | Ellis County [48139; county; government-units-primary=no; basis=2020_place_by_county],21,high_population_place_expansion,"Population-ranked eligible city employer (48,411; batch rank 21) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF CEDAR HILL (Census government ID 113577; internal municipality ID cog_2025_113577). County context: Dallas County [48113; county; government-units-primary=yes; basis=2020_place_by_county] | Ellis County [48139; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Bedford,cog_2025_176372,176372,TOWN OF BEDFORD,municipal,place,48370,1,no,Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county],22,high_population_place_expansion,"Population-ranked eligible town employer (48,370; batch rank 22) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly TOWN OF BEDFORD (Census government ID 176372; internal municipality ID cog_2025_176372). County context: Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Sherman,cog_2025_194828,194828,CITY OF SHERMAN,municipal,place,47473,1,no,Grayson County [48181; county; government-units-primary=yes; basis=2020_place_by_county],23,high_population_place_expansion,"Population-ranked eligible city employer (47,473; batch rank 23) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF SHERMAN (Census government ID 194828; internal municipality ID cog_2025_194828). County context: Grayson County [48181; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Waxahachie,cog_2025_202620,202620,CITY OF WAXAHACHIE,municipal,place,47201,1,no,Ellis County [48139; county; government-units-primary=yes; basis=2020_place_by_county],24,high_population_place_expansion,"Population-ranked eligible city employer (47,201; batch rank 24) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF WAXAHACHIE (Census government ID 202620; internal municipality ID cog_2025_202620). County context: Ellis County [48139; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,Keller,cog_2025_176376,176376,CITY OF KELLER,municipal,place,46316,1,no,Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county],25,high_population_place_expansion,"Population-ranked eligible city employer (46,316; batch rank 25) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF KELLER (Census government ID 176376; internal municipality ID cog_2025_176376). County context: Tarrant County [48439; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_2,COORD-SERIAL150-WAVE2-2026-07-22,TX,The Colony,cog_2025_194816,194816,CITY OF THE COLONY,municipal,place,45471,1,no,Denton County [48121; county; government-units-primary=yes; basis=2020_place_by_county],26,regional_municipal_employer_expansion,"Population-ranked eligible city employer (45,471; batch rank 26) for Texas institutional and municipal-employer contrast, after excluding 53 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-02; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-08; H1; H3; H4; H6,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles; if no ordinary non-safety CBA exists, return no qualifying CBA rather than substituting an advisory, school, county, authority, or private source","Scout-stage only. Target exactly CITY OF THE COLONY (Census government ID 194816; internal municipality ID cog_2025_194816). County context: Denton County [48121; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
