wave_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run,worker_id,parallel_stage,scout_purpose,anchor_cycle,known_source_cycle_exclusions,known_source_notes,known_source_urls
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,New Brunswick,cog_2025_193736,193736,CITY OF NEW BRUNSWICK,municipal,place,55846,1,no,Middlesex County [34023; county; government-units-primary=yes; basis=2020_place_by_county],11,mid_city_comparison_candidate,Middlesex County city and regional administrative center selected with university and county employers excluded.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF NEW BRUNSWICK (Census government ID 193736). Exclude Middlesex County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF NEW BRUNSWICK as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Perth Amboy,cog_2025_170194,170194,CITY OF PERTH AMBOY,municipal,place,55249,1,no,Middlesex County [34023; county; government-units-primary=yes; basis=2020_place_by_county],12,mid_city_comparison_candidate,Middlesex County city selected for an industrial/waterfront municipal comparison.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF PERTH AMBOY (Census government ID 170194). Exclude Middlesex County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF PERTH AMBOY as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Plainfield,cog_2025_130872,130872,CITY OF PLAINFIELD,municipal,place,54670,1,no,Union County [34039; county; government-units-primary=yes; basis=2020_place_by_county],13,mid_city_comparison_candidate,Union County city selected for an independent municipal-employer and fiscal contrast.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF PLAINFIELD (Census government ID 130872). Exclude Union County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF PLAINFIELD as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,West New York,cog_2025_170180,170180,TOWN OF WEST NEW YORK,municipal,place,50754,1,no,Hudson County [34017; county; government-units-primary=yes; basis=2020_place_by_county],14,mid_city_comparison_candidate,Authoritative Town of West New York municipal/place employer selected for Hudson County diversity.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly TOWN OF WEST NEW YORK (Census government ID 170180). Exclude Hudson County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for TOWN OF WEST NEW YORK as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Hackensack,cog_2025_184024,184024,CITY OF HACKENSACK,municipal,place,45736,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],15,mid_city_comparison_candidate,Bergen County seat selected for an administrative municipal comparison; county employers are excluded.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF HACKENSACK (Census government ID 184024). Exclude Bergen County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF HACKENSACK as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Sayreville,cog_2025_186549,186549,BOROUGH OF SAYREVILLE,municipal,place,45496,1,no,Middlesex County [34023; county; government-units-primary=yes; basis=2020_place_by_county],16,mid_city_comparison_candidate,Authoritative borough/place employer selected for a Middlesex County municipal comparison.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly BOROUGH OF SAYREVILLE (Census government ID 186549). Exclude Middlesex County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for BOROUGH OF SAYREVILLE as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Linden,cog_2025_190901,190901,CITY OF LINDEN,municipal,place,43950,1,no,Union County [34039; county; government-units-primary=yes; basis=2020_place_by_county],17,mid_city_comparison_candidate,Union County industrial city selected for municipal safety/civilian wage-setting relevance.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF LINDEN (Census government ID 190901). Exclude Union County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF LINDEN as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Fort Lee,cog_2025_211389,211389,BOROUGH OF FORT LEE,municipal,place,39700,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],18,regional_diversity_candidate,Bergen County borough selected for a dense suburban municipal-employer comparison.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly BOROUGH OF FORT LEE (Census government ID 211389). Exclude Bergen County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for BOROUGH OF FORT LEE as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Kearny,cog_2025_170179,170179,TOWN OF KEARNY,municipal,place,39370,1,no,Hudson County [34017; county; government-units-primary=yes; basis=2020_place_by_county],19,regional_diversity_candidate,Authoritative Town of Kearny municipal/place employer selected for a Hudson County industrial contrast.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly TOWN OF KEARNY (Census government ID 170179). Exclude Hudson County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for TOWN OF KEARNY as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Atlantic City,cog_2025_130810,130810,CITY OF ATLANTIC CITY,municipal,place,38464,1,no,Atlantic County [34001; county; government-units-primary=yes; basis=2020_place_by_county],20,national_manifest_anchor,Untouched national-manifest anchor selected for a South Jersey fiscal/tourism contrast while excluding casino/private and authority employers.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF ATLANTIC CITY (Census government ID 130810). Exclude Atlantic County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF ATLANTIC CITY as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Fair Lawn,cog_2025_170118,170118,BOROUGH OF FAIR LAWN,municipal,place,35564,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],21,clean_municipal_employer_candidate,Bergen County borough selected as a clean medium municipal-employer candidate.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly BOROUGH OF FAIR LAWN (Census government ID 170118). Exclude Bergen County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for BOROUGH OF FAIR LAWN as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Long Branch,cog_2025_130855,130855,CITY OF LONG BRANCH,municipal,place,32745,1,no,Monmouth County [34025; county; government-units-primary=yes; basis=2020_place_by_county],22,regional_diversity_candidate,Monmouth County coastal city selected to diversify the batch beyond northern New Jersey.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF LONG BRANCH (Census government ID 130855). Exclude Monmouth County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF LONG BRANCH as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Garfield,cog_2025_170120,170120,CITY OF GARFIELD,municipal,place,32456,1,no,Bergen County [34003; county; government-units-primary=yes; basis=2020_place_by_county],23,clean_municipal_employer_candidate,Bergen County city selected as a clean smaller municipal-employer candidate.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF GARFIELD (Census government ID 170120). Exclude Bergen County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF GARFIELD as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Rahway,cog_2025_109127,109127,CITY OF RAHWAY,municipal,place,29813,1,no,Union County [34039; county; government-units-primary=yes; basis=2020_place_by_county],24,regional_diversity_candidate,Union County city selected for a medium municipal comparison and transportation-employer exclusion test.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly CITY OF RAHWAY (Census government ID 109127). Exclude Union County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for CITY OF RAHWAY as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
PARALLEL-STAGE1-W02-NJ25-2026-07-21,NJ,Morristown,cog_2025_170213,170213,TOWN OF MORRISTOWN,municipal,place,20571,1,no,Morris County [34027; county; government-units-primary=yes; basis=2020_place_by_county],25,regional_diversity_candidate,Morris County seat and town/place employer selected for western-northern geographic diversity; county employers are excluded.,"Stage 1 parallel national discovery in NJ: seek a within-municipality, mutually overlapping 2014-2024 safety/ordinary-civilian source set and preserve mechanism leads without treating scout metadata as evidence.","municipal police CBA; municipal fire CBA only when the exact target city/town/borough is the employer; one ordinary general-municipal non-safety CBA such as clerical, public works, library, sanitation, or citywide civilian; public arbitration, factfinding, impasse, or other binding wage-setting material","Scout-stage only. Target exactly TOWN OF MORRISTOWN (Census government ID 170213). Exclude Morris County, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, fire/water/utility or other special districts, regional bodies, universities, state/federal employers, and private providers. If fire or police service is supplied by another employer, do not attribute that unit to the municipality; an exact municipal safety unit plus an ordinary municipal civilian unit can still be useful. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, dates, wages, duplicates, access, and mutual cycle overlap.",locked_for_stage1_worker,no,not_scouted,parallel_worker_02,stage_1_two_parallel_25,matched_comparison_repair,No canonical anchor cycle is supplied. Seek visibly supported overlapping 2014-2024 municipal safety and ordinary-non-safety cycles; label non-overlap or unclear year evidence instead of inferring dates.,None recorded: no current national queue row or successful scout coverage for TOWN OF MORRISTOWN as of the locked 2026-07-21 pre-run snapshot.,No source URL was opened during selection. Duplicate checks remain required against returned rows and the coordinator's pre-merge national queue.,
