tier1_rank,source_top_target_rank,post_tiering_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_positive_flag,candidate_row_count,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
211,217,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,11,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_212209,212209,CO,Centennial,CITY OF CENTENNIAL,municipal,place,106883,1,no,Arapahoe County (08005; primary),74.768,Tier 1,low,24.974,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.1; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF CENTENNIAL"" CO official website","""CITY OF CENTENNIAL"" CO collective bargaining agreement","""CITY OF CENTENNIAL"" CO police union contract","""CITY OF CENTENNIAL"" CO fire union contract","""CITY OF CENTENNIAL"" CO salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CENTENNIAL (Census government ID 212209; locked municipality ID cog_2025_212209). County context: Arapahoe County (08005; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
212,218,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,12,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_193465,193465,MA,Haverhill,CITY OF HAVERHILL,municipal,place,67415,1,no,Essex County (25009; primary),74.765,Tier 1,low,24.345,10.000,16.657,10.217,8.546,0.000,false,false,not_scouted,false,0,false,true,,population percentile 98.2; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF HAVERHILL"" MA official website","""CITY OF HAVERHILL"" MA collective bargaining agreement","""CITY OF HAVERHILL"" MA police union contract","""CITY OF HAVERHILL"" MA fire union contract","""CITY OF HAVERHILL"" MA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HAVERHILL (Census government ID 193465; locked municipality ID cog_2025_193465). County context: Essex County (25009; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
213,219,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,13,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_161337,161337,CO,Boulder,CITY OF BOULDER,municipal,place,105898,1,no,Boulder County (08013; primary),74.757,Tier 1,low,24.963,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.1; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BOULDER"" CO official website","""CITY OF BOULDER"" CO collective bargaining agreement","""CITY OF BOULDER"" CO police union contract","""CITY OF BOULDER"" CO fire union contract","""CITY OF BOULDER"" CO salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BOULDER (Census government ID 161337; locked municipality ID cog_2025_161337). County context: Boulder County (08013; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
214,220,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,14,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_194789,194789,MI,Dearborn,CITY OF DEARBORN,municipal,place,105811,1,no,Wayne County (26163; primary),74.756,Tier 1,low,24.962,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.1; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DEARBORN"" MI official website","""CITY OF DEARBORN"" MI collective bargaining agreement","""CITY OF DEARBORN"" MI police union contract","""CITY OF DEARBORN"" MI fire union contract","""CITY OF DEARBORN"" MI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DEARBORN (Census government ID 194789; locked municipality ID cog_2025_194789). County context: Wayne County (26163; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
215,221,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,15,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_216510,216510,GA,Sandy Springs,CITY OF SANDY SPRINGS,municipal,place,105793,1,no,Fulton County (13121; primary),74.755,Tier 1,low,24.961,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF SANDY SPRINGS"" GA official website","""CITY OF SANDY SPRINGS"" GA collective bargaining agreement","""CITY OF SANDY SPRINGS"" GA police union contract","""CITY OF SANDY SPRINGS"" GA fire union contract","""CITY OF SANDY SPRINGS"" GA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SANDY SPRINGS (Census government ID 216510; locked municipality ID cog_2025_216510). County context: Fulton County (13121; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
216,222,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,16,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_177090,177090,WI,Green Bay,CITY OF GREEN BAY,municipal,place,105744,1,no,Brown County (55009; primary),74.754,Tier 1,low,24.960,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF GREEN BAY"" WI official website","""CITY OF GREEN BAY"" WI collective bargaining agreement","""CITY OF GREEN BAY"" WI police union contract","""CITY OF GREEN BAY"" WI fire union contract","""CITY OF GREEN BAY"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GREEN BAY (Census government ID 177090; locked municipality ID cog_2025_177090). County context: Brown County (55009; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
217,223,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,17,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_174910,174910,SC,Summerville,TOWN OF SUMMERVILLE,municipal,place,51884,3,yes,Dorchester County (45035; primary); Berkeley County (45015); Charleston County (45019),74.752,Tier 1,low,23.958,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.4; municipal/place; state evidence low; smoothed yield component 15.6/20; 4 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""TOWN OF SUMMERVILLE"" SC official website","""TOWN OF SUMMERVILLE"" SC collective bargaining agreement","""TOWN OF SUMMERVILLE"" SC police union contract","""TOWN OF SUMMERVILLE"" SC fire union contract","""TOWN OF SUMMERVILLE"" SC salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly TOWN OF SUMMERVILLE (Census government ID 174910; locked municipality ID cog_2025_174910). County context: Dorchester County (45035; primary); Berkeley County (45015); Charleston County (45019). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
218,224,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,18,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_110707,110707,OH,Middletown,CITY OF MIDDLETOWN,municipal,place,51478,2,yes,Butler County (39017; primary); Warren County (39165),74.741,Tier 1,low,23.947,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.4; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF MIDDLETOWN"" OH official website","""CITY OF MIDDLETOWN"" OH collective bargaining agreement","""CITY OF MIDDLETOWN"" OH police union contract","""CITY OF MIDDLETOWN"" OH fire union contract","""CITY OF MIDDLETOWN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MIDDLETOWN (Census government ID 110707; locked municipality ID cog_2025_110707). County context: Butler County (39017; primary); Warren County (39165). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
219,225,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,19,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_184202,184202,UT,St. George,CITY OF ST GEORGE,municipal,place,104578,1,no,Washington County (49053; primary),74.740,Tier 1,low,24.946,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF ST GEORGE"" UT official website","""CITY OF ST GEORGE"" UT collective bargaining agreement","""CITY OF ST GEORGE"" UT police union contract","""CITY OF ST GEORGE"" UT fire union contract","""CITY OF ST GEORGE"" UT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ST GEORGE (Census government ID 184202; locked municipality ID cog_2025_184202). County context: Washington County (49053; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
220,226,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,20,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_193960,193960,OR,Bend,CITY OF BEND,municipal,place,104557,1,no,Deschutes County (41017; primary),74.740,Tier 1,low,24.946,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BEND"" OR official website","""CITY OF BEND"" OR collective bargaining agreement","""CITY OF BEND"" OR police union contract","""CITY OF BEND"" OR fire union contract","""CITY OF BEND"" OR salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BEND (Census government ID 193960; locked municipality ID cog_2025_193960). County context: Deschutes County (41017; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
221,227,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,21,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_136110,136110,WA,Renton,CITY OF RENTON,municipal,place,104491,1,no,King County (53033; primary),74.739,Tier 1,low,24.945,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF RENTON"" WA official website","""CITY OF RENTON"" WA collective bargaining agreement","""CITY OF RENTON"" WA police union contract","""CITY OF RENTON"" WA fire union contract","""CITY OF RENTON"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF RENTON (Census government ID 136110; locked municipality ID cog_2025_136110). County context: King County (53033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
222,228,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,22,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_103799,103799,IN,Fishers,TOWN OF FISHERS,municipal,place,104094,1,no,Hamilton County (18057; primary),74.733,Tier 1,low,24.939,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""TOWN OF FISHERS"" IN official website","""TOWN OF FISHERS"" IN collective bargaining agreement","""TOWN OF FISHERS"" IN police union contract","""TOWN OF FISHERS"" IN fire union contract","""TOWN OF FISHERS"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly TOWN OF FISHERS (Census government ID 103799; locked municipality ID cog_2025_103799). County context: Hamilton County (18057; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
223,229,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,23,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_126081,126081,IN,South Bend,CITY OF SOUTH BEND,municipal,place,103395,1,no,St. Joseph County (18141; primary),74.725,Tier 1,low,24.931,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF SOUTH BEND"" IN official website","""CITY OF SOUTH BEND"" IN collective bargaining agreement","""CITY OF SOUTH BEND"" IN police union contract","""CITY OF SOUTH BEND"" IN fire union contract","""CITY OF SOUTH BEND"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SOUTH BEND (Census government ID 126081; locked municipality ID cog_2025_126081). County context: St. Joseph County (18141; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
224,230,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,24,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_126027,126027,IN,Carmel,CITY OF CARMEL,municipal,place,102296,1,no,Hamilton County (18057; primary),74.710,Tier 1,low,24.916,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF CARMEL"" IN official website","""CITY OF CARMEL"" IN collective bargaining agreement","""CITY OF CARMEL"" IN police union contract","""CITY OF CARMEL"" IN fire union contract","""CITY OF CARMEL"" IN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CARMEL (Census government ID 126027; locked municipality ID cog_2025_126027). County context: Hamilton County (18057; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
225,231,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,25,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_204178,204178,FL,Palm Coast,CITY OF PALM COAST,municipal,place,102113,1,no,Flagler County (12035; primary),74.707,Tier 1,low,24.913,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF PALM COAST"" FL official website","""CITY OF PALM COAST"" FL collective bargaining agreement","""CITY OF PALM COAST"" FL police union contract","""CITY OF PALM COAST"" FL fire union contract","""CITY OF PALM COAST"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PALM COAST (Census government ID 204178; locked municipality ID cog_2025_204178). County context: Flagler County (12035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
226,232,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_2,26,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_136109,136109,WA,Bothell,CITY OF BOTHELL,municipal,place,50213,2,yes,King County (53033; primary); Snohomish County (53061),74.704,Tier 1,low,23.910,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BOTHELL"" WA official website","""CITY OF BOTHELL"" WA collective bargaining agreement","""CITY OF BOTHELL"" WA police union contract","""CITY OF BOTHELL"" WA fire union contract","""CITY OF BOTHELL"" WA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BOTHELL (Census government ID 136109; locked municipality ID cog_2025_136109). County context: King County (53033; primary); Snohomish County (53061). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_2,CROSS_STATE_TIER1_WAVE2,201,250,rank_sliced_contiguous
