run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-23_183735,OH,Clayton,cog_2025_132491,police,Ohio Patrolmen’s Benevolent Association (OPBA) (Sergeants),CITY OF CLAYTON municipal government,Police Sergeants - 4/1/2021 to 3/31/2024,"April 1, 2021 through March 31, 2024",https://clayton.oh.us/DocumentCenter/View/4558/Police-Sergeants-4-1-2021-to-3-31-2024,,city,cba,qualifying_candidate,unclear,cover_or_title,overlap,none,no,Operative period includes 2021-2024 (anchor overlap expected).,safety_target,none,no,Scout-stage: contents not extracted; confirm it is a City of Clayton CBA and extract wage-setting terms/arbitration/grievance mechanism language as applicable.,high,71,high,Municipal police CBA for the City of Clayton with operative period overlapping 2014-2024 cycles.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_132491,unverified,raw_model_output
all_2026-07-23_183735,OH,Clayton,cog_2025_132491,fire,Clayton Professional Firefighters IAFF Local 4379,CITY OF CLAYTON municipal government,Firefighter Contract 2019-2022,2019 through 2022,https://clayton.oh.us/DocumentCenter/View/3375/Firefighter-Contract-2019-2022,,city,cba,qualifying_candidate,unclear,cover_or_title,overlap,none,no,Operative period likely includes 2019-2022 (anchor overlap expected).,safety_target,none,no,"Scout-stage: verify exact start/end dates, confirm executed/agreement status, and extract wage-setting provisions if needed.",high,71,high,Municipal fire CBA for the City of Clayton with operative period overlapping 2014-2024 cycles.,low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_132491,unverified,raw_model_output
all_2026-07-23_183735,OH,Clayton,cog_2025_132491,non_safety,,CITY OF CLAYTON municipal government,2023 Job Categories and Wage Scales (Employee Wage Schedule; includes non-safety job categories),2023,https://clayton.oh.us/DocumentCenter/View/5686/Attachment---2023-Job-Categories-and-Wage-Scale-FINAL,,city,wage_schedule_or_compensation_plan,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Document labeled for 2023; overlaps anchor window 2014-2024.,authoritative_civilian_wage_setting,none,no,Scout-stage: confirm it is applicable to ordinary non-safety municipal/Civilian employees (and extract operative effective date and coverage language if present).,high,80,high,Authoritative municipal wage-setting schedule for non-safety job categories (not a safety CBA).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_132491,unverified,raw_model_output
all_2026-07-23_183735,IA,Clinton,cog_2025_126595,police,Clinton Police Bargaining Unit,CITY OF CLINTON,"A RESOLUTION ACCEPTING A FIVE-YEAR COLLECTIVE BARGAINING AGREEMENT WITH THE CLINTON POLICE BARGAINING UNIT FOR JULY 1, 2021 THROUGH JUNE 30, 2026 (Resolution No. 2021-272) — attached tentative agreement text","July 1, 2021 through June 30, 2026",https://cityofclintoniowa.civicweb.net/document/43941/,,city,memorandum_or_settlement,insufficient_candidate,partial_document,duration_clause,overlap,none,no,Operative duration shown (2021-2026) overlaps requested 2014-2024 window.,safety_target,none,no,PDF appears to contain/quote a 'Tentative Agreement' and partial amendment language; full CBA/Appendix A wage table completeness and whether this text is fully executed vs. partial updates is not fully verified scout-stage.,high,46,medium,Contains wage-related operative language for sworn peace officers and a term for 2021-2026 from the City of Clinton labor agreement context (police bargaining).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_126595,unverified,raw_model_output
all_2026-07-23_183735,IA,Clinton,cog_2025_126595,fire,"International Association of Firefighters, Local No. 609, AFL-CIO",CITY OF CLINTON,"AGREEMENT BETWEEN CITY OF CLINTON, IOWA AND INTERNATIONAL ASSOCIATION OF FIREFIGHTERS, LOCAL NO. 609, AFL-CIO — JULY 1, 2021 TO JUNE 30, 2026","July 1, 2021 through June 30, 2026",https://www.cityofclintoniowa.gov/DocumentCenter/View/501/Fire-Union-Contract-2021-2026-PDF,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Operative duration shown (2021-2026) overlaps requested 2014-2024 window.,safety_target,none,no,"Only cover/title lines were confirmed at scout-stage; wage-setting clauses, arbitration/factfinding/impasse provisions, and exact effective wage periods are not yet validated from the full text.",high,81,high,Direct City of Clinton firefighter union agreement with explicit 2021-2026 term; includes wage-setting material expected under CBA.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_126595,unverified,raw_model_output
all_2026-07-23_183735,IA,Clinton,cog_2025_126595,non_safety,AFSCME Local #888,CITY OF CLINTON,2021-2026 COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF CLINTON AND AFSCME LOCAL #888,"July 1, 2021 through June 30, 2026 (term not fully verified beyond limited PDF extraction)",https://www.cityofclintoniowa.gov/DocumentCenter/View/500/AFSCME-Union-Contract-2021-2026-PDF,,city,cba,insufficient_candidate,unclear,cover_or_title,unclear,none,yes,Term alignment with 2014-2024 cannot be confirmed from operative wage-setting text at scout-stage.,ordinary_non_safety_comparator,none,no,Scout-stage extraction for this PDF only returned cover text; unit scope (clerical_admin/public_works/sanitation/library vs. safety-only) and specific wage-setting/compensation plan sections are not verified.,high,33,low,"Potential ordinary non-safety municipal bargaining unit agreement that could provide authoritative wage-setting/comparison material, but unit-scope and operative wage clauses require later verification.",low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_126595,unverified,raw_model_output
all_2026-07-23_183735,OH,Macedonia,cog_2025_132531,police,Ohio Patrolmen’s Benevolent Association (OPBA),CITY OF MACEDONIA (municipal government employer),Fact-Finding Report and Recommendation (SERB) — CITY OF MACEDONIA and OHIO PATROLMEN’S BENEVOLENT ASSOCIATION (Patrol) (SERB Case No. 2022-MED-09-1032),"expired contract effective Jan 1, 2020 to Dec 31, 2022; successor CBA cycle referenced as 2023-2025 (operative duration for recommended successor not fully confirmed as binding within this scout lead)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2022/22-MED-09-1032.pdf,,state_labor_board,factfinding,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Covers successor bargaining context for OPBA patrol unit for the 2023-2025 cycle; also states the prior expired contracts were effective Jan 1, 2020 to Dec 31, 2022 (overlaps the requested 2014-2024 period).",safety_target,none,no,Confirm whether this fact-finder report’s wage recommendations were adopted/executed into an actual binding successor CBA and identify the exact wage tables/implementation dates.,medium,100,high,"Contains authoritative wage-related recommendation content for the City’s municipal police bargaining unit (OPBA patrol officers), useful as safety-competitor wage-setting material for the requested cycle overlap.",medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_132531,unverified,raw_model_output
all_2026-07-23_183735,OH,Macedonia,cog_2025_132531,non_safety,,CITY OF MACEDONIA (municipal government employer),"Ordinance No. 20 - 2024 — Establishing the Current Compensation Schedule for the Non-Union Employees of the City of Macedonia, Ohio (includes compensation range tables effective Jan 1, 2023 and Jan 1, 2024)","Compensation Range Table – Effective January 1, 2023; Compensation Range Table – Effective January 1, 2024 (operative period for the tables extends through at least the related year; full effective-to/end-date not fully confirmed in this scout lead)",https://www.macedonia.oh.us/home/showpublisheddocument/1786/638459399526400000,,city,ordinance_or_policy,qualifying_candidate,full_document,other_operative_text,overlap,none,no,"The ordinance provides non-union employee compensation range tables effective Jan 1, 2023 and Jan 1, 2024, fitting within the 2014-2024 anchor window.",authoritative_civilian_wage_setting,none,no,Confirm full ordinance effective date (and any duration/through-when language) and extract the exact pay-grade wage figures to build civilian comparator wages.,medium,45,medium,"Provides an authoritative municipal compensation schedule for non-union (ordinary/civilian) employees, including pay-grade minimum/midpoint/maximum figures and effective-year wage tables.",high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_132531,unverified,raw_model_output
all_2026-07-23_183735,CT,Groton,cog_2025_161451,non_safety,United Steelworkers (USW) Local 9411-01 (Public Works),"CITY OF GROTON municipal government, Census government ID 161451","AGREEMENT BETWEEN CITY OF GROTON AND USW 9411-01 PUBLIC WORKS (JULY 1, 2023 - JUNE 30, 2026) — Appendix A - Salary Plan",2023-2026 (operative duration clause shown in title),https://cityofgroton.com/DocumentCenter/View/1691/Local-9411-01-PWPR-712023---6302026-FINAL-SIGNED-SEARCHABLE,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Contract duration shown as July 1, 2023 - June 30, 2026 (overlaps anchor range 2014-2024 via year 2023-2024 portion).",ordinary_non_safety_comparator,none,no,Scout-stage lead: must later verify that Appendix A (Salary Plan) contains wage-setting material usable as the requested non-safety comparator (and confirm affected job classifications).,low,78,high,Authoritative municipal civilian wage-setting material (salary plan) via a CITY OF GROTON CBA for Public Works and Parks & Recreation hourly employees.,high,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_161451,unverified,raw_model_output
all_2026-07-23_183735,MD,Laurel,cog_2025_190430,police,Fraternal Order of Police Lodge No. 11,CITY OF LAUREL municipal government (Census gov’t ID 190430),Agreement Between the City of Laurel and Fraternal Order of Police Lodge No. 11,unclear,https://www.cityoflaurel.org/DocumentCenter/View/719,,city,cba,context_only_candidate,unclear,other_operative_text,overlap,none,no,"PDF cover screenshot shows 'Effective July 1, 2020' but operative end date/duration clause not extracted in scout-stage.",safety_target,none,yes,Duration/term end year not verified from operative text (scout-stage extraction incomplete).,medium,36,medium,Sworn police CBA for CITY OF LAUREL exists on city-hosted DocumentCenter; provides potential police pay terms for safety-target reference (not for ordinary non-safety comparator).,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_190430,unverified,raw_model_output
all_2026-07-23_183735,MD,Laurel,cog_2025_190430,non_safety,"United Food and Commercial Workers, Local 1994",CITY OF LAUREL municipal government (Census gov’t ID 190430),"Resolution No. 3-2024 (Approving an Agreement Between the City of Laurel and United Food and Commercial Workers, Local 1994) + Impasse Decision (Ordinance No. 2017 Section 13-13(c))","July 1, 2024 through June 30, 2027",https://mccmeetings.blob.core.usgovcloudapi.net/laurelmd-pubu/MEET-Packet-45499b7d76d840c0ba9229b4aa658901.pdf,,city,factfinding,qualifying_candidate,partial_document,duration_clause,overlap,none,no,"Within packet text: agreement period stated as 'July 1, 2024, through June 30, 2027' and impasse hearing/decision text references wage/economic proposals (scout-stage).",authoritative_civilian_wage_setting,none,no,Confirm within the packet the specific wage-setting/economic provisions intended for comparison with ordinary non-safety units (scout-stage only; full CBA attachment not confirmed).,medium,78,high,City-hosted impasse decision and resolution approving terms for certain Department of Public Works employees (ordinary non-safety) for a 2024-2027 cycle; includes operative wage/economic proposal decision context.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_190430,unverified,raw_model_output
all_2026-07-23_183735,MI,Wixom,cog_2025_204666,police,"Labor Council, Michigan Fraternal Order of Police (Michigan FOP)",CITY OF WIXOM,"Agreement between City of Wixom, Michigan and Labor Council, Michigan Fraternal Order of Police (Police Sergeants) (July 1, 1988 – June 30, 1991)","July 1, 1988 – June 30, 1991",https://sanweb.lib.msu.edu/LIR/contracts/c8953.pdf,,third_party,cba,qualifying_candidate,full_document,"duration clause: ""effective as of the first (1st) day of July, 1988, and remain ... until the thirtieth (30th) day of June, 1991""; wage schedule: ""July 1, 1988 ...; July 1, 1989 ...; July 1, 1990 ...""",no_anchor_supplied,none,no,Operative wages shown for 1988–1990; outside 2014–2024 prioritization window.,safety_target,possible,no,Unverified scout-stage lead; later employer/unit/provenance/date/wage/overlap review required.,medium,36,medium,Contains police-sergeant CBA recognition and operative wage schedule in the CITY OF WIXOM employer contract text.,medium,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_204666,unverified,raw_model_output
all_2026-07-23_183735,MI,Wixom,cog_2025_204666,non_safety,POLC (POLC site; clerical employees contract listed),CITY OF WIXOM,CONTRACT: WIXOM CLERICAL EMPLOYEES (summary page; wages and expiration dates shown),"New three-year agreement expires June 30, 2027; wage increases effective July 1, 2024 / July 1, 2025 / July 1, 2026",https://polc.unionactive.com/?HomeID=934706&zone=%2Funionactive%2Fview_article.cfm,,union,wage_schedule_or_compensation_plan,insufficient_candidate,summary_only,"operative wage increases listed as: ""5% increase effective July 1, 2024; 3% increase effective July 1, 2025; 3% increase effective July 1, 2026""; duration listed as: ""New three-year agreement expires June 30, 2027.""",overlap,possible,no,Shows wage changes effective 2024–2026 (overlaps anchor window); full contract terms/execution not visible from the scout-stage summary page.,ordinary_non_safety_comparator,possible,yes,Only a contract-summary page is visible; does not provide full CBA operative text (no full salary schedule/plan detail beyond listed wage % and stated expiration). Later verification of full agreement document and exact employer/unit coverage is needed.,medium,0,low,"Provides non-safety clerical wage increase effective dates and expiry window for CITY OF WIXOM, potentially supporting ordinary non-safety wage overlap analysis once full agreement text is verified.",low,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND2-3X150-2026-07-23/lane_3_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_183735_cog_2025_204666,unverified,raw_model_output
