post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_row_count,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,already_canonical_flag,candidate_positive_flag,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
111,123,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,11,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_172402,172402,OH,Gahanna,CITY OF GAHANNA,municipal,place,35159,1,no,Franklin County (39049; primary),75.593,Tier 1,low,23.342,10.000,16.670,11.977,8.603,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.9; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF GAHANNA"" OH official website","""CITY OF GAHANNA"" OH collective bargaining agreement","""CITY OF GAHANNA"" OH police union contract","""CITY OF GAHANNA"" OH fire union contract","""CITY OF GAHANNA"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GAHANNA (Census government ID 172402; locked municipality ID cog_2025_172402). County context: Franklin County (39049; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
112,124,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,12,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_209101,209101,OH,Mason,CITY OF MASON,municipal,place,35660,1,no,Warren County (39165; primary),75.582,Tier 1,low,23.368,10.000,16.670,11.977,8.566,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 96.0; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF MASON"" OH official website","""CITY OF MASON"" OH collective bargaining agreement","""CITY OF MASON"" OH police union contract","""CITY OF MASON"" OH fire union contract","""CITY OF MASON"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MASON (Census government ID 209101; locked municipality ID cog_2025_209101). County context: Warren County (39165; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
113,125,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,13,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_211889,211889,WA,Pullman,CITY OF PULLMAN,municipal,place,32863,1,no,Whitman County (53075; primary),75.581,Tier 1,medium,23.233,10.000,16.923,12.131,8.293,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.7; municipal/place; state evidence medium; smoothed yield component 16.9/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF PULLMAN"" WA official website","""CITY OF PULLMAN"" WA collective bargaining agreement","""CITY OF PULLMAN"" WA police union contract","""CITY OF PULLMAN"" WA fire union contract","""CITY OF PULLMAN"" WA salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PULLMAN (Census government ID 211889; locked municipality ID cog_2025_211889). County context: Whitman County (53075; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
114,126,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,14,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_189808,189808,FL,North Miami,CITY OF NORTH MIAMI,municipal,place,59008,1,no,Miami-Dade County (12086; primary),75.577,Tier 1,medium,24.149,10.000,17.089,11.950,7.389,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.8; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF NORTH MIAMI"" FL official website","""CITY OF NORTH MIAMI"" FL collective bargaining agreement","""CITY OF NORTH MIAMI"" FL police union contract","""CITY OF NORTH MIAMI"" FL fire union contract","""CITY OF NORTH MIAMI"" FL salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NORTH MIAMI (Census government ID 189808; locked municipality ID cog_2025_189808). County context: Miami-Dade County (12086; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
115,128,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,15,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_161642,161642,FL,Clermont,CITY OF CLERMONT,municipal,place,48621,1,no,Lake County (12069; primary),75.555,Tier 1,medium,23.862,10.000,17.089,11.950,7.654,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.2; municipal/place; state evidence medium; smoothed yield component 17.1/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF CLERMONT"" FL official website","""CITY OF CLERMONT"" FL collective bargaining agreement","""CITY OF CLERMONT"" FL police union contract","""CITY OF CLERMONT"" FL fire union contract","""CITY OF CLERMONT"" FL salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CLERMONT (Census government ID 161642; locked municipality ID cog_2025_161642). County context: Lake County (12069; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
116,129,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,16,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_166829,166829,MI,Taylor,CITY OF TAYLOR,municipal,place,61241,1,no,Wayne County (26163; primary),75.538,Tier 1,low,24.207,10.000,16.291,11.702,8.338,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.9; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF TAYLOR"" MI official website","""CITY OF TAYLOR"" MI collective bargaining agreement","""CITY OF TAYLOR"" MI police union contract","""CITY OF TAYLOR"" MI fire union contract","""CITY OF TAYLOR"" MI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TAYLOR (Census government ID 166829; locked municipality ID cog_2025_166829). County context: Wayne County (26163; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
117,130,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,17,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_185811,185811,MA,Barnstable Town,CITY OF BARNSTABLE,municipal,place,49709,1,no,Barnstable County (25001; primary),75.537,Tier 1,medium,23.897,10.000,16.998,11.785,7.858,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.3; municipal/place; state evidence medium; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF BARNSTABLE"" MA official website","""CITY OF BARNSTABLE"" MA collective bargaining agreement","""CITY OF BARNSTABLE"" MA police union contract","""CITY OF BARNSTABLE"" MA fire union contract","""CITY OF BARNSTABLE"" MA salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BARNSTABLE (Census government ID 185811; locked municipality ID cog_2025_185811). County context: Barnstable County (25001; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
118,131,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,18,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_132525,132525,OH,Massillon,CITY OF MASSILLON,municipal,place,32439,1,no,Stark County (39151; primary),75.535,Tier 1,low,23.214,10.000,16.670,11.977,8.673,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.6; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF MASSILLON"" OH official website","""CITY OF MASSILLON"" OH collective bargaining agreement","""CITY OF MASSILLON"" OH police union contract","""CITY OF MASSILLON"" OH fire union contract","""CITY OF MASSILLON"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MASSILLON (Census government ID 132525; locked municipality ID cog_2025_132525). County context: Stark County (39151; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
119,132,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,19,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_173707,173707,OR,Forest Grove,CITY OF FOREST GROVE,municipal,place,26799,1,no,Washington County (41067; primary),75.531,Tier 1,low,22.880,10.000,16.964,12.684,8.002,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 94.6; municipal/place; state evidence low; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF FOREST GROVE"" OR official website","""CITY OF FOREST GROVE"" OR collective bargaining agreement","""CITY OF FOREST GROVE"" OR police union contract","""CITY OF FOREST GROVE"" OR fire union contract","""CITY OF FOREST GROVE"" OR salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FOREST GROVE (Census government ID 173707; locked municipality ID cog_2025_173707). County context: Washington County (41067; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
120,133,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,20,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_166827,166827,MI,Dearborn Heights,CITY OF DEARBORN HEIGHTS,municipal,place,60872,1,no,Wayne County (26163; primary),75.527,Tier 1,low,24.197,10.000,16.291,11.702,8.338,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.9; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF DEARBORN HEIGHTS"" MI official website","""CITY OF DEARBORN HEIGHTS"" MI collective bargaining agreement","""CITY OF DEARBORN HEIGHTS"" MI police union contract","""CITY OF DEARBORN HEIGHTS"" MI fire union contract","""CITY OF DEARBORN HEIGHTS"" MI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DEARBORN HEIGHTS (Census government ID 166827; locked municipality ID cog_2025_166827). County context: Wayne County (26163; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
121,134,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,21,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_172631,172631,OH,Stow,CITY OF STOW,municipal,place,33957,1,no,Summit County (39153; primary),75.511,Tier 1,low,23.287,10.000,16.670,11.977,8.576,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.8; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF STOW"" OH official website","""CITY OF STOW"" OH collective bargaining agreement","""CITY OF STOW"" OH police union contract","""CITY OF STOW"" OH fire union contract","""CITY OF STOW"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF STOW (Census government ID 172631; locked municipality ID cog_2025_172631). County context: Summit County (39153; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
122,135,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,22,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_133232,133232,OR,Hermiston,CITY OF HERMISTON,municipal,place,19489,1,no,Umatilla County (41059; primary),75.508,Tier 1,low,22.294,10.000,16.964,12.684,8.565,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 92.8; municipal/place; state evidence low; smoothed yield component 17.0/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF HERMISTON"" OR official website","""CITY OF HERMISTON"" OR collective bargaining agreement","""CITY OF HERMISTON"" OR police union contract","""CITY OF HERMISTON"" OR fire union contract","""CITY OF HERMISTON"" OR salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HERMISTON (Census government ID 133232; locked municipality ID cog_2025_133232). County context: Umatilla County (41059; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
123,136,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,23,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_166644,166644,MI,Battle Creek,CITY OF BATTLE CREEK,municipal,place,52175,1,no,Calhoun County (26025; primary),75.506,Tier 1,low,23.967,10.000,16.291,11.702,8.548,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.4; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF BATTLE CREEK"" MI official website","""CITY OF BATTLE CREEK"" MI collective bargaining agreement","""CITY OF BATTLE CREEK"" MI police union contract","""CITY OF BATTLE CREEK"" MI fire union contract","""CITY OF BATTLE CREEK"" MI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BATTLE CREEK (Census government ID 166644; locked municipality ID cog_2025_166644). County context: Calhoun County (26025; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
124,137,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,24,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_177216,177216,WI,Racine,CITY OF RACINE,municipal,place,76602,1,no,Racine County (55101; primary),75.504,Tier 1,low,24.523,10.000,16.348,10.879,8.754,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 98.4; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF RACINE"" WI official website","""CITY OF RACINE"" WI collective bargaining agreement","""CITY OF RACINE"" WI police union contract","""CITY OF RACINE"" WI fire union contract","""CITY OF RACINE"" WI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF RACINE (Census government ID 177216; locked municipality ID cog_2025_177216). County context: Racine County (55101; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
125,138,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,25,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_132418,132418,OH,North Olmsted,CITY OF NORTH OLMSTED,municipal,place,31538,1,no,Cuyahoga County (39035; primary),75.481,Tier 1,low,23.161,10.000,16.670,11.977,8.673,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 95.4; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF NORTH OLMSTED"" OH official website","""CITY OF NORTH OLMSTED"" OH collective bargaining agreement","""CITY OF NORTH OLMSTED"" OH police union contract","""CITY OF NORTH OLMSTED"" OH fire union contract","""CITY OF NORTH OLMSTED"" OH salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NORTH OLMSTED (Census government ID 132418; locked municipality ID cog_2025_132418). County context: Cuyahoga County (39035; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
126,139,POST-PI-SCALEUP-WAVE1-2026-07-23,post_pi_wave1_worker_3,26,COORD-POST-PI-WAVE1-SERIAL150-2026-07-23,cog_2025_166713,166713,MI,Kentwood,CITY OF KENTWOOD,municipal,place,53987,1,no,Kent County (26081; primary),75.470,Tier 1,low,24.016,10.000,16.291,11.702,8.462,0.000,false,false,not_scouted,0,true,eligible_new_scout,population percentile 97.5; municipal/place; state evidence low; smoothed yield component 16.3/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,3f2f815f4ca4b4e90f6ca1bff769bd300843d703,true,"""CITY OF KENTWOOD"" MI official website","""CITY OF KENTWOOD"" MI collective bargaining agreement","""CITY OF KENTWOOD"" MI police union contract","""CITY OF KENTWOOD"" MI fire union contract","""CITY OF KENTWOOD"" MI salary schedule employee compensation plan",false,false,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF KENTWOOD (Census government ID 166713; locked municipality ID cog_2025_166713). County context: Kent County (26081; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post_pi_wave1_worker_prep_dry_run_only,worker_3,CROSS_STATE_POST_PI_SCALEUP_WAVE1,101,150,rank_sliced_contiguous
