run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-23_221645,SD,Watertown,cog_2025_175035,non_safety,Local 2488 (AFSCME) and Local 1724 (IAFF) named as covered groups (non-safety comparator requires non-safety/ordinary municipal wage setting),CITY OF WATERTOWN,"Resolution No. 21-02 (Non-Exempt Salary Resolution) — Classification and Salaries for Certain City of Watertown Employees (Period Commencing January 1, 2021)","2021 (period commencing January 1, 2021; duration clause observed in document text, exact end date not extracted in scout snippet)",https://watertown.civicweb.net/document/20785/,,city,wage_schedule_or_compensation_plan,qualifying_candidate,partial_document,"duration_clause: Period commencing January 1, 2021; other_operative_text: wage matrix constitutes authorized pay plan for City employees covered by WPOA/IAFF/AFSCME; effective from and after January 1, 2021",overlap,possible,no,Year-effective wage matrix for 2021 falls inside 2014-2024 overlap window.,authoritative_civilian_wage_setting,possible,no,"Scout-stage: must verify which wage-matrix lines correspond to ordinary non-safety municipal/civilian units (e.g., clerical/admin/public works/sanitation/library) and confirm that the pay rates are treated as operative wage setting for those categories under the city’s compensation plan.",medium,48,medium,"Provides an authoritative city wage matrix/compensation plan that enumerates classifications and step schedules, including non-safety municipal/civilian roles, for a 2014-2024 overlap year.",medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_175035,unverified,raw_model_output
all_2026-07-23_221645,SD,Watertown,cog_2025_175035,non_safety,Local 2488 (AFSCME) and Local 1724 (IAFF) and WPOA named as covered groups (non-safety comparator requires ordinary municipal/civilian wage setting lines),CITY OF WATERTOWN,"Resolution No. 23-02 (Exempt Salary Resolution) — Classification and Salaries for Certain City of Watertown Employees (Period Commencing January 1, 2023) (includes wage matrix coverage for categories including AFSCME/WPOA/IAFF and other employees not covered by a collective bargaining agreement)","2023 (period commencing January 1, 2023; duration clause observed in document text, exact end date not extracted in scout snippet)",https://watertown.civicweb.net/document/47819/Approval%20of%20Resolution%20No.%2023-02%20-%20Classificati.pdf?handle=D9770CDABF01480F9D311C821A1BE98D,,city,wage_schedule_or_compensation_plan,qualifying_candidate,partial_document,"duration_clause: Period commencing January 1, 2023; other_operative_text: wage matrix establishes equitable compensation rates for categories named in resolution; wages established January 1, 2023 (operative text observed in snippet)",overlap,none,no,Year-effective 2023 compensation matrix falls within 2014-2024 overlap window.,authoritative_civilian_wage_setting,possible,no,"Scout-stage: must verify that the non-safety comparator request is satisfied by ordinary municipal/civilian classification wage lines in the 23-02 wage matrix, and extract exact operative language tying those lines to city wage setting (not merely exempt role listings).",medium,63,medium,Provides an authoritative city compensation/wage matrix for 2023 with classification pay schedules that can include ordinary non-safety municipal roles.,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_175035,unverified,raw_model_output
all_2026-07-23_221645,ME,Bangor,cog_2025_166166,fire,"Bangor Firefighters Association, Local 772 (IAFF)",CITY OF BANGOR (municipal government),"Agreement City of Bangor, Maine and the Bangor Firefighters Association Local 772, International Association of Fire Fighters (A.F.L.-C.I.O.)","July 1, 2018 to June 30, 2021",https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/fire_amb.bangor.pdf,,state_labor_board,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"CBA term shown in the document cover: July 1, 2018 - June 30, 2021 (within 2014-2024 anchor window).",safety_target,none,no,"Scout-stage lead only: must confirm binding wage-setting sections (e.g., Exhibits/Article on Salaries) and reconcile unit scope to ensure it is the exact bargaining unit for the City of Bangor fire employees (not any excluded classifications).",medium,100,high,Contains binding municipal firefighter wages/terms via CBA with the City of Bangor.,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_166166,unverified,raw_model_output
all_2026-07-23_221645,ME,Bangor,cog_2025_166166,non_safety,"AFSCME (Local 926-01, Council 93) (per document references)",CITY OF BANGOR (municipal government),"Collective Bargaining Agreement (Aircraft Mechanics) — City of Bangor, Maine and AFSCME (Airport Mechanics) — effective July 1, 2022 to June 30, 2025","July 1, 2022 to June 30, 2025",https://www.maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/publicworks.bangor.airport_mechanics.2022-2025.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,overlap,none,no,"CBA term shown in Article 36 (Duration): effective July 1, 2022 through midnight June 30, 2025 (within 2014-2024 anchor window).",ordinary_non_safety_comparator,possible,no,"Scout-stage lead only: must confirm (1) this airport mechanics unit is an ordinary non-safety municipal unit for wage comparison purposes (not a safety unit), and (2) that the included pay tables/steps are the operative compensation plan for the bargaining unit.",medium,93,high,"Provides binding compensation structure (e.g., Appendix wage/step table) for non-police/non-fire municipal employees represented in a City of Bangor bargaining unit.",medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_166166,unverified,raw_model_output
all_2026-07-23_221645,RI,Central Falls,cog_2025_134385,police,Fraternal Order of Police (FOP) (Central Falls Police Department unit),CITY OF CENTRAL FALLS municipal government,"Central Falls Police Contract (Fraternal Order of Police, apparent 2017 cycle) ",unclear (cover/operative term not scouted),https://watchdogri.org/docs/Police%20Contract/Central_Falls_Police_2017.pdf,,third_party,cba,context_only_candidate,index_or_landing_page,index_or_snippet_only,overlap,none,no,Filename indicates a Police contract labeled “2017”; exact contract term years not confirmed via operative text during scout stage.,safety_target,possible,yes,Scout-stage only: tool did not extract operative duration/wage-setting provisions; must later verify that the bargaining unit is CITY OF CENTRAL FALLS and that it contains authoritative compensation/wage-setting text.,high,0,low,"Provides sworn-police wage-setting comparator material for Central Falls, RI (requested unit: police).",medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_134385,unverified,raw_model_output
all_2026-07-23_221645,RI,Central Falls,cog_2025_134385,fire,"Local 1485, International Association of Fire Fighters",CITY OF CENTRAL FALLS municipal government,"Collective Bargaining Agreement (City of Central Falls and Local 1485, International Association of Fire Fighters) ",unclear (operative dates not scouted),https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/Central-Falls-Fire-Exp-6-30-2022.pdf,,state_labor_board,cba,context_only_candidate,index_or_landing_page,cover_or_title,overlap,none,no,Document filename indicates expiration 06/30/2022; must later confirm full term/duration and operative wage-setting provisions.,mechanism_context,possible,yes,Requested non-safety comparator requires only an exact-employer ordinary municipal non-safety unit; safety documents cannot satisfy ordinary non-safety request. Also scout-stage did not confirm operative duration clause or wage-setting sections.,high,26,low,Fire CBA at exact employer may later be used only as mechanism/context; cannot qualify as the requested ordinary non-safety comparator.,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_134385,unverified,raw_model_output
all_2026-07-23_221645,RI,Central Falls,cog_2025_134385,non_safety,unclear (not scouted),CITY OF CENTRAL FALLS municipal government,Central Falls General Employees Contract (CITY OF CENTRAL FALLS - General Employees; non-safety unit presumed) ,unclear (operative term not scouted),https://municipalfinance.ri.gov/documents/contracts/CentralFalls_GE.pdf,,state_labor_board,cba,insufficient_candidate,full_document,model_inference_only,overlap,none,no,Used “General Employees” category as an ordinary non-safety comparator candidate; scout-stage did not confirm unit composition or authoritative compensation-plan/wage schedule clauses.,authoritative_civilian_wage_setting,possible,yes,"Scout-stage only: operative wage-setting/cost items (salary schedule, compensation plan, arbitration/factfinding/impasse award terms) were not extracted; must confirm it is an ordinary municipal/civilian unit and that wage-setting is authoritative.",high,58,medium,Potential ordinary non-safety wage-setting source for Central Falls (needed for police-vs-non-safety comparisons).,low,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_134385,unverified,raw_model_output
all_2026-07-23_221645,RI,Central Falls,cog_2025_134385,non_safety,"AFSCME, Council 94, Local 1627",CITY OF CENTRAL FALLS municipal government,"2016 Tentative Agreement with AFSCME, Council 94, Local 1627 (Collective Bargaining Agreement / wage rates materials) ",unclear (operative duration clause not scouted),https://www.centralfallsri.gov/media/4211,,city,memorandum_or_settlement,insufficient_candidate,blocked_or_unreadable,cover_or_title,overlap,none,yes,Filename indicates 2016 tentative agreement/wage materials; cannot confirm exact term or binding wage-setting language via scout-stage fetch.,authoritative_civilian_wage_setting,possible,yes,Blocked/unreadable during scout-stage (tool access failed with 403); also must later verify authoritative wage-setting vs non-binding tentative content and confirm ordinary non-safety bargaining unit scope.,high,8,low,AFSCME Local 1627 materials likely relate to non-safety city employees and may include wage rates for ordinary municipal comparisons.,low,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_134385,unverified,raw_model_output
all_2026-07-23_221645,RI,Central Falls,cog_2025_134385,non_safety,"AFSCME, Council 94, Local 1627",CITY OF CENTRAL FALLS municipal government,"2016 Tentative Agreement with AFSCME, Council 94, Local 1627 for Bargaining Unit Positions Wage Rates ",unclear (operative duration clause not scouted),https://www.centralfallsri.gov/media/4216,,city,wage_schedule_or_compensation_plan,insufficient_candidate,blocked_or_unreadable,cover_or_title,overlap,possible,yes,"Document labeled “Wage Rates”; scout-stage access failed (tool fetch 403), so operative wage-setting validity and exact rate period require later verification.",authoritative_civilian_wage_setting,possible,yes,"Blocked/unreadable during scout-stage (tool access failed with 403); must later confirm wage schedule period, whether it is binding/operative, and non-safety unit scope.",high,0,low,Direct wage rates table candidate for ordinary municipal non-safety comparisons (if binding/operative and employer-specific).,low,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_134385,unverified,raw_model_output
all_2026-07-23_221645,NH,Laconia,cog_2025_169998,police,Laconia Police Officers' Association,CITY OF LACONIA,Police Officers' Collective Bargaining Agreement,unclear (unable to extract/inspect operative dates from PDF during scout-stage),https://www.laconianh.gov/DocumentCenter/View/5364/Police-Officers-Collective-Bargaining-Agreement-PDF,,city,cba,insufficient_candidate,blocked_or_unreadable,unclear,unclear,none,yes,Scout-stage could not reliably inspect PDF contents (timeout during screenshot attempt); cover/title and operative duration clause could not be confirmed.,safety_target,possible,no,PDF was reachable but text extraction/screenshot failed in the session; operative contract dates and wage-setting provisions could not be confirmed.,high,1,low,Potential authoritatively binding wage-setting for unionized sworn police employees of the City of Laconia (must be used only as a police comparator).,low,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_169998,unverified,raw_model_output
all_2026-07-23_221645,NH,Laconia,cog_2025_169998,fire,Laconia Firefighters (IAFF Local 1153),CITY OF LACONIA,Firefighters' Collective Bargaining Agreement,"Approved by Council April 14, 2025 (duration clause not extracted in scout-stage)",https://www.laconianh.gov/DocumentCenter/View/5362/Firefighters-Collective-Bargaining-Agreement-PDF,,city,cba,context_only_candidate,partial_document,"other_operative_text (council approval line detected: April 14, 2025); duration clause not extracted",no_anchor_supplied,none,no,Only council approval date was clearly extractable in scout-stage; contract start/end years and wage duration overlap with 2014-2024 could not be confirmed from extracted evidence.,safety_target,possible,yes,Need to extract the operative duration clause/contract period and locate wage-setting provisions to confirm years and comparator use.,high,31,low,Potential authoritatively binding wage-setting for unionized firefighters of the City of Laconia (must be used only as a fire comparator).,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_169998,unverified,raw_model_output
all_2026-07-23_221645,NH,Laconia,cog_2025_169998,non_safety,,CITY OF LACONIA,COMPENSATION PLAN 7/1/19 - 6/30/20,7/1/2019 - 6/30/2020,https://www.laconianh.gov/AgendaCenter/ViewFile/Item/9845?fileID=14262,,city,wage_schedule_or_compensation_plan,qualifying_candidate,full_document,cover_or_title; duration clause/period shown as 7/1/19 - 6/30/20,overlap,none,no,Operative period (7/1/19 - 6/30/20) falls within the requested 2014-2024 overlap preference.,authoritative_civilian_wage_setting,none,no,Scout-stage lead is sufficient for period confirmation; later review needed to map grades/positions to ordinary non-safety bargaining units and to confirm how this plan relates to any relevant civilian wage-setting mechanisms.,high,80,high,Provides an employer-wide civilian compensation/pay schedule suitable for ordinary non-safety (clerical/admin/public works/sanitation/library) wage comparators.,high,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_169998,unverified,raw_model_output
all_2026-07-23_221645,ME,South Portland,cog_2025_166161,non_safety,"Local # 481, Council 93, AFSCME",CITY OF SOUTH PORTLAND municipal government,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF SOUTH PORTLAND AND LOCAL # 481, COUNCIL 93 (AFSCME) — Parks, Recreation and Waterfront / Public Works (July 1, 2025 to June 30, 2028)","July 1, 2025 to June 30, 2028",https://southportland.org/DocumentCenter/View/3876/AFSCME-Parks-Public-Works-07012025-06302028-PDF,,city,cba,qualifying_candidate,full_document,cover_or_title,non_overlap_deferred,none,no,Runs 2025-2028; not overlapping anchor window 2014-2024 (non-overlap deferred).,ordinary_non_safety_comparator,none,no,Unverified scout-stage lead data: further review needed to confirm which specific civilian classifications/wage scales in Appendix B are most comparable to the later wage-setting mechanism for the anchor comparison.,high,68,high,Authoritative civilian wage-setting via CBA wages article and Appendix B wage scales for a non-safety bargaining unit (Parks/Public Works).,medium,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_166161,unverified,raw_model_output
all_2026-07-23_221645,ME,South Portland,cog_2025_166161,non_safety,,CITY OF SOUTH PORTLAND municipal government,"Telecommunicators (July 1, 2021 to June 30, 2024)","July 1, 2021 to June 30, 2024",https://southportland.org/DocumentCenter/View/1485/Telecommunicators-07012021---06302024-PDF,,city,cba,context_only_candidate,unclear,cover_or_title,overlap,none,no,Runs 2021-2024; overlaps anchor window 2014-2024.,ordinary_non_safety_comparator,none,yes,PDF contents could not be inspected via text extraction in this scout pass (likely image/scanned). Later review needed to verify wage-setting provisions and any specific civilian classifications covered.,high,45,medium,"Potential non-safety comparator for ordinary municipal civilian wages, and overlaps 2014-2024 cycle focus.",low,tmp/parallel_scout_rounds/POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23/lane_1_live_direct_sdk_attempt3/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_221645_cog_2025_166161,unverified,raw_model_output
