tier1_rank,source_top_target_rank,post_tiering_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_positive_flag,candidate_row_count,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
161,167,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,11,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_160670,160670,AL,Madison,CITY OF MADISON,municipal,place,60854,2,yes,Madison County (01089; primary); Limestone County (01083),74.991,Tier 1,low,24.196,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF MADISON"" AL official website","""CITY OF MADISON"" AL collective bargaining agreement","""CITY OF MADISON"" AL police union contract","""CITY OF MADISON"" AL fire union contract","""CITY OF MADISON"" AL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MADISON (Census government ID 160670; locked municipality ID cog_2025_160670). County context: Madison County (01089; primary); Limestone County (01083). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
162,168,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,12,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_164885,164885,KS,Topeka,CITY OF TOPEKA,municipal,place,125475,1,no,Shawnee County (20177; primary),74.978,Tier 1,low,25.184,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF TOPEKA"" KS official website","""CITY OF TOPEKA"" KS collective bargaining agreement","""CITY OF TOPEKA"" KS police union contract","""CITY OF TOPEKA"" KS fire union contract","""CITY OF TOPEKA"" KS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TOPEKA (Census government ID 164885; locked municipality ID cog_2025_164885). County context: Shawnee County (20177; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
163,169,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,13,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_186770,186770,NC,Burlington,CITY OF BURLINGTON,municipal,place,60032,2,yes,Alamance County (37001; primary); Guilford County (37081),74.971,Tier 1,low,24.177,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BURLINGTON"" NC official website","""CITY OF BURLINGTON"" NC collective bargaining agreement","""CITY OF BURLINGTON"" NC police union contract","""CITY OF BURLINGTON"" NC fire union contract","""CITY OF BURLINGTON"" NC salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BURLINGTON (Census government ID 186770; locked municipality ID cog_2025_186770). County context: Alamance County (37001; primary); Guilford County (37081). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
164,170,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,14,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_161679,161679,FL,West Palm Beach,CITY OF WEST PALM BEACH,municipal,place,124130,1,no,Palm Beach County (12099; primary),74.964,Tier 1,low,25.170,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF WEST PALM BEACH"" FL official website","""CITY OF WEST PALM BEACH"" FL collective bargaining agreement","""CITY OF WEST PALM BEACH"" FL police union contract","""CITY OF WEST PALM BEACH"" FL fire union contract","""CITY OF WEST PALM BEACH"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WEST PALM BEACH (Census government ID 161679; locked municipality ID cog_2025_161679). County context: Palm Beach County (12099; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
165,171,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,15,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_208949,208949,NC,Kannapolis,CITY OF KANNAPOLIS,municipal,place,59321,2,yes,Cabarrus County (37025; primary); Rowan County (37159),74.951,Tier 1,low,24.157,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF KANNAPOLIS"" NC official website","""CITY OF KANNAPOLIS"" NC collective bargaining agreement","""CITY OF KANNAPOLIS"" NC police union contract","""CITY OF KANNAPOLIS"" NC fire union contract","""CITY OF KANNAPOLIS"" NC salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF KANNAPOLIS (Census government ID 208949; locked municipality ID cog_2025_208949). County context: Cabarrus County (37025; primary); Rowan County (37159). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
166,172,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,16,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_171248,171248,NC,Wilmington,CITY OF WILMINGTON,municipal,place,122698,1,no,New Hanover County (37129; primary),74.950,Tier 1,low,25.156,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF WILMINGTON"" NC official website","""CITY OF WILMINGTON"" NC collective bargaining agreement","""CITY OF WILMINGTON"" NC police union contract","""CITY OF WILMINGTON"" NC fire union contract","""CITY OF WILMINGTON"" NC salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WILMINGTON (Census government ID 171248; locked municipality ID cog_2025_171248). County context: New Hanover County (37129; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
167,173,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,17,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_167574,167574,MN,Rochester,CITY OF ROCHESTER,municipal,place,122413,1,no,Olmsted County (27109; primary),74.947,Tier 1,low,25.153,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF ROCHESTER"" MN official website","""CITY OF ROCHESTER"" MN collective bargaining agreement","""CITY OF ROCHESTER"" MN police union contract","""CITY OF ROCHESTER"" MN fire union contract","""CITY OF ROCHESTER"" MN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ROCHESTER (Census government ID 167574; locked municipality ID cog_2025_167574). County context: Olmsted County (27109; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
168,174,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,18,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_172520,172520,OH,Youngstown,CITY OF YOUNGSTOWN,municipal,place,59108,2,yes,Mahoning County (39099; primary); Trumbull County (39155),74.946,Tier 1,low,24.151,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF YOUNGSTOWN"" OH official website","""CITY OF YOUNGSTOWN"" OH collective bargaining agreement","""CITY OF YOUNGSTOWN"" OH police union contract","""CITY OF YOUNGSTOWN"" OH fire union contract","""CITY OF YOUNGSTOWN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF YOUNGSTOWN (Census government ID 172520; locked municipality ID cog_2025_172520). County context: Mahoning County (39099; primary); Trumbull County (39155). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
169,175,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,19,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_184767,184767,FL,Lakeland,CITY OF LAKELAND,municipal,place,122264,1,no,Polk County (12105; primary),74.945,Tier 1,low,25.151,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF LAKELAND"" FL official website","""CITY OF LAKELAND"" FL collective bargaining agreement","""CITY OF LAKELAND"" FL police union contract","""CITY OF LAKELAND"" FL fire union contract","""CITY OF LAKELAND"" FL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LAKELAND (Census government ID 184767; locked municipality ID cog_2025_184767). County context: Polk County (12105; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
170,176,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,20,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_166076,166076,LA,Lafayette,CITY-PARISH OF LAFAYETTE,municipal,place,121467,1,no,Lafayette Parish (22055; primary),74.937,Tier 1,low,25.143,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY-PARISH OF LAFAYETTE"" LA official website","""CITY-PARISH OF LAFAYETTE"" LA collective bargaining agreement","""CITY-PARISH OF LAFAYETTE"" LA police union contract","""CITY-PARISH OF LAFAYETTE"" LA fire union contract","""CITY-PARISH OF LAFAYETTE"" LA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY-PARISH OF LAFAYETTE (Census government ID 166076; locked municipality ID cog_2025_166076). County context: Lafayette Parish (22055; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
171,177,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,21,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_108127,108127,MT,Billings,CITY OF BILLINGS,municipal,place,120864,1,no,Yellowstone County (30111; primary),74.930,Tier 1,low,25.136,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.3; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF BILLINGS"" MT official website","""CITY OF BILLINGS"" MT collective bargaining agreement","""CITY OF BILLINGS"" MT police union contract","""CITY OF BILLINGS"" MT fire union contract","""CITY OF BILLINGS"" MT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BILLINGS (Census government ID 108127; locked municipality ID cog_2025_108127). County context: Yellowstone County (30111; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
172,178,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,22,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_160841,160841,AZ,Marana,TOWN OF MARANA,municipal,place,58430,2,yes,Pima County (04019; primary); Pinal County (04021),74.927,Tier 1,low,24.133,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""TOWN OF MARANA"" AZ official website","""TOWN OF MARANA"" AZ collective bargaining agreement","""TOWN OF MARANA"" AZ police union contract","""TOWN OF MARANA"" AZ fire union contract","""TOWN OF MARANA"" AZ salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly TOWN OF MARANA (Census government ID 160841; locked municipality ID cog_2025_160841). County context: Pima County (04019; primary); Pinal County (04021). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
173,179,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,23,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_160690,160690,AL,Decatur,CITY OF DECATUR,municipal,place,58321,2,yes,Morgan County (01103; primary); Limestone County (01083),74.924,Tier 1,low,24.130,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF DECATUR"" AL official website","""CITY OF DECATUR"" AL collective bargaining agreement","""CITY OF DECATUR"" AL police union contract","""CITY OF DECATUR"" AL fire union contract","""CITY OF DECATUR"" AL salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DECATUR (Census government ID 160690; locked municipality ID cog_2025_160690). County context: Morgan County (01103; primary); Limestone County (01083). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
174,180,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,24,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,ct_hartford,161441,CT,Hartford,CITY OF HARTFORD,municipal,place,119669,1,no,Capitol Planning Region (09110; primary),74.918,Tier 1,low,25.124,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.2; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF HARTFORD"" CT official website","""CITY OF HARTFORD"" CT collective bargaining agreement","""CITY OF HARTFORD"" CT police union contract","""CITY OF HARTFORD"" CT fire union contract","""CITY OF HARTFORD"" CT salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HARTFORD (Census government ID 161441; locked municipality ID ct_hartford). County context: Capitol Planning Region (09110; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
175,181,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,25,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_102377,102377,ID,Pocatello,CITY OF POCATELLO,municipal,place,58064,2,yes,Bannock County (16005; primary); Power County (16077),74.917,Tier 1,low,24.123,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 97.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF POCATELLO"" ID official website","""CITY OF POCATELLO"" ID collective bargaining agreement","""CITY OF POCATELLO"" ID police union contract","""CITY OF POCATELLO"" ID fire union contract","""CITY OF POCATELLO"" ID salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF POCATELLO (Census government ID 102377; locked municipality ID cog_2025_102377). County context: Bannock County (16005; primary); Power County (16077). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
176,182,TIER1-WAVE2-POST-STABILITY-2026-07-22,tier1_wave2_worker_1,26,COORD-TIER1-WAVE2-SERIAL150-2026-07-22,cog_2025_190480,190480,MI,Ann Arbor,CITY OF ANN ARBOR,municipal,place,119381,1,no,Washtenaw County (26161; primary),74.915,Tier 1,low,25.121,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,,population percentile 99.2; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,true,"""CITY OF ANN ARBOR"" MI official website","""CITY OF ANN ARBOR"" MI collective bargaining agreement","""CITY OF ANN ARBOR"" MI police union contract","""CITY OF ANN ARBOR"" MI fire union contract","""CITY OF ANN ARBOR"" MI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ANN ARBOR (Census government ID 190480; locked municipality ID cog_2025_190480). County context: Washtenaw County (26161; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_wave2_worker_prep_dry_run_only,worker_1,CROSS_STATE_TIER1_WAVE2,151,200,rank_sliced_contiguous
