tier1_rank,source_top_target_rank,post_tiering_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,total_priority_score,priority_tier,priority_confidence,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,evidence_signal_score,retry_flag,failure_only_flag,scout_coverage_status,candidate_positive_flag,candidate_row_count,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,priority_reason_summary,expected_units_to_search,verification_notes,recommended_scout_status,source_priority_file,source_priority_commit,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
11,11,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,11,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_194644,194644,CO,Aurora,CITY OF AURORA,municipal,place,395052,3,yes,Arapahoe County (08005; primary); Adams County (08001); Douglas County (08035),77.340,Tier 1,low,26.546,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 4 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF AURORA (Census government ID 194644; locked municipality ID cog_2025_194644). County context: Arapahoe County (08005; primary); Adams County (08001); Douglas County (08035). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
12,12,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,12,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_194726,194726,NC,Charlotte,CITY OF CHARLOTTE,municipal,place,911311,1,no,Mecklenburg County (37119; primary),77.298,Tier 1,low,27.504,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 100.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CHARLOTTE (Census government ID 194726; locked municipality ID cog_2025_194726). County context: Mecklenburg County (37119; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
13,13,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,13,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_207957,207957,IN,Indianapolis city (balance),CITY OF INDIANAPOLIS,municipal,place,879293,1,no,Marion County (18097; primary),77.257,Tier 1,low,27.463,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 100.0; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF INDIANAPOLIS (Census government ID 207957; locked municipality ID cog_2025_207957). County context: Marion County (18097; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
14,14,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,14,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_165866,165866,KY,Metro Government Of Louisville-Jefferson County,METRO GOVERNMENT OF LOUISVILLE-JEFFERSON COUNTY,municipal,place,772144,1,no,Jefferson County (21111; primary),77.109,Tier 1,low,27.315,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly METRO GOVERNMENT OF LOUISVILLE-JEFFERSON COUNTY (Census government ID 165866; locked municipality ID cog_2025_165866). County context: Jefferson County (21111; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
15,15,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,15,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,wa_seattle,184255,WA,Seattle,CITY OF SEATTLE,municipal,place,755078,1,no,King County (53033; primary),77.084,Tier 1,low,27.290,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SEATTLE (Census government ID 184255; locked municipality ID wa_seattle). County context: King County (53033; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
16,16,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,16,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,co_denver,194647,CO,Denver,CITY AND COUNTY OF DENVER,municipal,place,716577,1,no,Denver County (08031; primary),77.024,Tier 1,low,27.230,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY AND COUNTY OF DENVER (Census government ID 194647; locked municipality ID co_denver). County context: Denver County (08031; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
17,17,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,17,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_208963,208963,NC,Durham,CITY OF DURHAM,municipal,place,296186,3,yes,Durham County (37063; primary); Orange County (37135); Wake County (37183),77.008,Tier 1,low,26.214,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.8; municipal/place; state evidence low; smoothed yield component 15.6/20; 4 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DURHAM (Census government ID 208963; locked municipality ID cog_2025_208963). County context: Durham County (37063; primary); Orange County (37135); Wake County (37183). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
18,18,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,18,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_175728,175728,TN,Nashville-Davidson County,METROPOLITAN GOVERNMENT OF NASHVILLE-DAVIDSON COUNTY,municipal,place,687788,1,no,Davidson County (47037; primary),76.977,Tier 1,low,27.183,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly METROPOLITAN GOVERNMENT OF NASHVILLE-DAVIDSON COUNTY (Census government ID 175728; locked municipality ID cog_2025_175728). County context: Davidson County (47037; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
19,19,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,19,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_124214,124214,DC,Washington,CITY OF WASHINGTON DC,municipal,place,678972,1,no,District of Columbia (11001; primary),76.962,Tier 1,low,27.168,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WASHINGTON DC (Census government ID 124214; locked municipality ID cog_2025_124214). County context: District of Columbia (11001; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
20,20,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,20,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_169988,169988,NV,Las Vegas,CITY OF LAS VEGAS,municipal,place,660929,1,no,Clark County (32003; primary),76.931,Tier 1,low,27.137,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LAS VEGAS (Census government ID 169988; locked municipality ID cog_2025_169988). County context: Clark County (32003; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
21,21,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,21,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_166817,166817,MI,Detroit,CITY OF DETROIT,municipal,place,633218,1,no,Wayne County (26163; primary),76.882,Tier 1,low,27.088,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DETROIT (Census government ID 166817; locked municipality ID cog_2025_166817). County context: Wayne County (26163; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
22,22,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,22,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_175826,175826,TN,Memphis,CITY OF MEMPHIS,municipal,place,618639,1,no,Shelby County (47157; primary),76.855,Tier 1,low,27.061,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MEMPHIS (Census government ID 175826; locked municipality ID cog_2025_175826). County context: Shelby County (47157; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
23,23,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,23,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,md_baltimore,208246,MD,Baltimore,CITY OF BALTIMORE,municipal,place,565239,1,no,Baltimore city (24510; primary),76.753,Tier 1,low,26.959,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BALTIMORE (Census government ID 208246; locked municipality ID md_baltimore). County context: Baltimore city (24510; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
24,24,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,24,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_170378,170378,NM,Albuquerque,CITY OF ALBUQUERQUE,municipal,place,560274,1,no,Bernalillo County (35001; primary),76.742,Tier 1,low,26.948,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ALBUQUERQUE (Census government ID 170378; locked municipality ID cog_2025_170378). County context: Bernalillo County (35001; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
25,25,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,25,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_160840,160840,AZ,Tucson,CITY OF TUCSON,municipal,place,547239,1,no,Pima County (04019; primary),76.715,Tier 1,low,26.921,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF TUCSON (Census government ID 160840; locked municipality ID cog_2025_160840). County context: Pima County (04019; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
26,26,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,26,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_207520,207520,AL,Huntsville,CITY OF HUNTSVILLE,municipal,place,225564,3,yes,Madison County (01089; primary); Limestone County (01083); Morgan County (01103),76.690,Tier 1,low,25.896,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 4 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HUNTSVILLE (Census government ID 207520; locked municipality ID cog_2025_207520). County context: Madison County (01089; primary); Limestone County (01083); Morgan County (01103). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
27,27,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,27,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_100250,100250,AZ,Mesa,CITY OF MESA,municipal,place,511648,1,no,Maricopa County (04013; primary),76.638,Tier 1,low,26.844,10.000,15.588,10.206,9.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.9; municipal/place; state evidence low; smoothed yield component 15.6/20; 2 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MESA (Census government ID 100250; locked municipality ID cog_2025_100250). County context: Maricopa County (04013; primary). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
28,28,TIER1-POST-TIERING-WAVE1-2026-07-22,tier1_worker_1,28,COORD-TIER1-WAVE1-SERIAL150-2026-07-22,cog_2025_208056,208056,IA,Des Moines,CITY OF DES MOINES,municipal,place,210381,2,yes,Polk County (19153; primary); Warren County (19181),76.607,Tier 1,low,25.813,10.000,15.588,10.206,10.000,0.000,false,false,not_scouted,false,0,false,true,eligible_new_scout,population percentile 99.7; municipal/place; state evidence low; smoothed yield component 15.6/20; 3 county relationship(s); unscouted,"municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF DES MOINES (Census government ID 208056; locked municipality ID cog_2025_208056). County context: Polk County (19153; primary); Warren County (19181). Do not substitute counties, school districts, transit/port/airport/housing authorities, park/industrial/utility/fire or other special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return an empty candidate list when no qualifying exact-employer source is found. Distinguish blocked access from dead/removed links, suppress duplicates, do not make or recommend public-records requests, and keep every result unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_tier1_worker_prep_dry_run_only,docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,bbb4dfa1a0836bf3fefe4e52c5f538ee59b08714,worker_1,CROSS_STATE_TIER1,1,50,rank_sliced_contiguous
