run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
all_2026-07-22_164144,HI,Honolulu,cog_2025_183701,police,"State of Hawaii Organization of Police Officers (SHOPO), Unit 12",State of Hawaii; City and County of Honolulu (plus other HI counties listed),"SHOPO Agreement (Bargaining Unit 12, Police Officers) — 2021-2025",2021-2025,https://ballotpedia.s3.amazonaws.com/images/5/55/Honolulu_Police_CBA_2021-2025.pdf,,third_party,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Duration/term language visible in the document; term runs through June 30, 2025 and therefore overlaps 2014-2024 by covering 2021-2024.",safety_target,possible,no,Scout-stage: source URL appears to host the CBA outside the Honolulu/city or Hawaii agency domain; must still verify the document cover/title identifies City and County of Honolulu as employer and that wage-setting language applies to Honolulu BU 12.,high,46,medium,Police (sworn) bargaining-unit CBA for City and County of Honolulu context; includes wage/conditions and is intended to be the authoritative wage-setting instrument for the police unit.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_183701,unverified,raw_model_output
all_2026-07-22_164144,HI,Honolulu,cog_2025_183701,fire,"Hawaii Fire Fighters Association (HFFA), Local 1463, IAFF, AFL-CIO",State of Hawaii; City and County of Honolulu (plus other counties listed),2021 – 2025 HFFA Collective Bargaining Agreement (CBA) (Bargaining Unit 11; includes fire fighters),2021-2025,https://dhrd.hawaii.gov/wp-content/uploads/2023/04/HFFA-2021-2025.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,Document indicates a 2021–2025 term; therefore overlaps 2014-2024 via 2021-2024.,safety_target,possible,no,Scout-stage: employer block includes City and County of Honolulu but also other counties; must verify that the wage-setting provisions sought correspond to Honolulu (and not other covered counties) and that any arbitration/impasse/factfinding terms explicitly apply as Honolulu fire employer wage-setting mechanisms.,high,86,high,Firefighter (safety) unit CBA with City and County of Honolulu identified in the employer section; intended authoritative wage-setting document for the fire unit.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_183701,unverified,raw_model_output
all_2026-07-22_164144,HI,Honolulu,cog_2025_183701,non_safety,"United Public Workers (UPW), AFSCME Local 646, AFL-CIO",State of Hawaii; Judiciary; Hawaii Health Systems Corporation; County of Kauai/Maui/Hawaii; City and County of Honolulu (plus other employers listed),"UNIT 1 AGREEMENT — July 1, 2021 to June 30, 2025",2021-2025,https://dhrd.hawaii.gov/wp-content/uploads/2023/09/BU-01-CBA-July-1-2021-June-30-2025-2nd-Edition-1.pdf,,state_labor_board,cba,qualifying_candidate,full_document,duration_clause,no_anchor_supplied,none,no,"Visible term is July 1, 2021 through June 30, 2025; overlaps 2014-2024 via 2021-2024.",ordinary_non_safety_comparator,possible,no,Scout-stage: BU 1 is non-safety but is described as unit 1 coverage (blue-collar/institutional/health/correctional across employers); must verify there is at least one ordinary non-safety comparator sub-area relevant to the requested clerical_admin/public_works/sanitation/library categories and that the Honolulu-specific wage schedule or wage-setting mechanisms are applicable to City and County of Honolulu employees.,high,93,high,Non-safety (ordinary) municipal/civilian labor agreement with City and County of Honolulu identified as an employer; provides wage-setting/conditions for an ordinary bargaining unit to serve as a comparator to safety units.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_183701,unverified,raw_model_output
all_2026-07-22_164144,FL,Jacksonville,cog_2025_101942,police,Fraternal Order of Police (F.O.P.) - Jacksonville Consolidated Lodge No. 5-30,CITY OF JACKSONVILLE (Census government ID 101942),"F.O.P. POLICE OFFICERS THROUGH SERGEANTS (Collective Bargaining Agreement), October 1, 2024 - September 30, 2027",2024-2027,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/2024-2027-Police-Officers-through-Sergeant.pdf?lang=en-US,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,none,no,Only 2024-2027 term is visibly indicated in the document title/cover; no 2014-2024 cycle term is visibly confirmed from this source.,safety_target,possible,no,Scout-stage lead: verify bargaining unit scope (police officers through sergeants) matches the employer’s police bargaining unit and confirm wage-setting/pay schedules in the operative sections relevant to the desired comparison window.,high,66,high,Direct city-hosted police CBA text with an explicit term and includes wage/pay schedule content for a city police bargaining unit.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_101942,unverified,raw_model_output
all_2026-07-22_164144,FL,Jacksonville,cog_2025_101942,police,Fraternal Order of Police (F.O.P.) - Jacksonville Consolidated Lodge No. 5-30,CITY OF JACKSONVILLE (Census government ID 101942),"F.O.P. LIEUTENANTS & CAPTAINS (Collective Bargaining Agreement), October 1, 2024 - September 30, 2027",2024-2027,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/2024-2027-Police-Lieutenants-Captains.pdf?lang=en-US,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,none,no,Only 2024-2027 term is visibly indicated in the document title/cover; no 2014-2024 cycle term is visibly confirmed from this source.,safety_target,possible,no,Scout-stage lead: confirm exact covered classifications (lieutenants/captains) and confirm which wage schedule(s) apply for the requested cycle overlap period.,high,66,high,"Direct city-hosted police CBA text for a safety bargaining unit within the City of Jacksonville’s F.O.P. structure, with an explicit contract term and wage-setting content.",medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_101942,unverified,raw_model_output
all_2026-07-22_164144,FL,Jacksonville,cog_2025_101942,fire,International Association of Firefighters (IAFF) Local 122,CITY OF JACKSONVILLE (Census government ID 101942),"IAFF FIREFIGHTERS - CAPTAINS (Collective Bargaining Agreement), October 1, 2024 - September 30, 2027",2024-2027,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/IAFF-Rank-File-2024-2027.pdf?lang=en-US,,city,cba,qualifying_candidate,full_document,cover_or_title,unclear,none,no,Only 2024-2027 term is visibly indicated in the document title/cover; no 2014-2024 cycle term is visibly confirmed from this source.,safety_target,possible,no,Scout-stage lead: verify that the IAFF bargaining unit is the city employer’s firefighters unit (not a special district) and confirm the wage schedule/payout provisions used for comparison.,high,66,high,Direct city-hosted fire CBA text with an explicit term and embedded wage/pay plan material for a firefighters fire-captains bargaining unit.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_101942,unverified,raw_model_output
all_2026-07-22_164144,FL,Jacksonville,cog_2025_101942,non_safety,"American Federation of State, County and Municipal Employees (AFSCME) - Florida Council 79",CITY OF JACKSONVILLE (Census government ID 101942),"AGREEMENT BETWEEN THE CITY OF JACKSONVILLE AND THE AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES (AFSCME) (Florida Council 79), October 1, 2021 - September 30, 2024",2021-2024,https://www.jacksonville.gov/getattachment/Departments/Employee-Services/Labor-Relations/AFSCME_2021-2024-1.pdf.aspx?lang=en-US,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Term visibly states October 1, 2021 - September 30, 2024 (overlaps the 2014-2024 priority window).",ordinary_non_safety_comparator,possible,no,Scout-stage lead: confirm the bargaining unit is ordinary municipal/non-safety (clerical/admin/public works/sanitation/library or equivalent) and identify which wage schedule/pay grade tables apply for the desired comparison wage-setting mechanism(s).,high,73,high,"City-hosted non-safety AFSCME CBA with an explicit 2021-2024 term and wage language/salary schedules, suitable as a civilian comparator after confirming unit coverage.",high,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_101942,unverified,raw_model_output
all_2026-07-22_164144,OK,Tulsa,cog_2025_212090,police,"Fraternal Order of Police, Lodge #93",CITY OF TULSA (Tulsa Police Department),"Collective Bargaining Agreement (City of Tulsa, Oklahoma & Lodge #93 Fraternal Order of Police) — Effective January 1, 2023 through June 30, 2024",2023-2024,https://www.cityoftulsa.org/media/20960/fopjan1_2023-june30_2024.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Durational period visible as ""EFFECTIVE JANUARY 1, 2023 THROUGH JUNE 30, 2024"" on document cover/title block.",safety_target,possible,no,"Scout-stage only: confirm the document covers the Tulsa Police bargaining unit and that wage-setting provisions (e.g., Appendix pay chart) are binding/operative for the supplied bargaining cycle.",high,66,high,Direct Tulsa municipal police CBA containing wage-setting terms via the agreement and attached pay chart.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_212090,unverified,raw_model_output
all_2026-07-22_164144,OK,Tulsa,cog_2025_212090,police,"Fraternal Order of Police, Lodge #93",CITY OF TULSA (Tulsa Police Department),"Collective Bargaining Agreement (City of Tulsa, Oklahoma & Lodge #93 Fraternal Order of Police) — Effective July 1, 2024 through June 30, 2025",2024-2025,https://www.cityoftulsa.org/media/25885/fop-cba-24-25-final.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,possible,no,"Durational period visible as ""EFFECTIVE JULY 1, 2024 THROUGH JUNE 30, 2025"" on document cover/title block.",safety_target,possible,no,Scout-stage only: verify the exact wage-setting mechanics and pay schedule attachment for the police bargaining unit represented by Lodge #93.,high,51,medium,Tulsa municipal police CBA for a 2024-2025 cycle overlapping the requested 2014-2024 window (as a successor cycle to 2023-2024).,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_212090,unverified,raw_model_output
all_2026-07-22_164144,OK,Tulsa,cog_2025_212090,fire,"International Association of Firefighters (IAFF), Local No. 176",CITY OF TULSA (Tulsa Fire Department),"AGREEMENT BETWEEN THE CITY OF TULSA AND LOCAL NO. 176 OF THE INTERNATIONAL ASSOCIATION OF FIREFIGHTERS — July 1, 2024 - June 30, 2025",2024-2025,https://www.cityoftulsa.org/media/25976/iaof-fy24-25-redlined-cba-signed-09262024.pdf,,city,cba,qualifying_candidate,partial_document,cover_or_title,overlap,none,no,"Durational period visible on document cover/title block as ""JULY 1, 2024 - JUNE 30, 2025""; also contains a firefighter pay schedule (Appendix A) in operative text.",safety_target,possible,no,Scout-stage only: confirm scope matches Tulsa firefighters bargaining unit (and whether any subunits like fire investigators are included) and confirm wage-setting provisions are operative for the full duration.,high,56,medium,Exact-employer Tulsa municipal fire CBA with wage schedule/pay chart provisions for the requested timeframe.,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_212090,unverified,raw_model_output
all_2026-07-22_164144,OK,Tulsa,cog_2025_212090,non_safety,"AFSCME (American Federation of State, County and Municipal Employees), Local No. 1180",CITY OF TULSA,"AGREEMENT BETWEEN THE CITY OF TULSA AND AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES — EMERGENCY COMMUNICATION EMPLOYEES (Local No. 1180) — July 1, 2024 - June 30, 2025",2024-2025,https://www.cityoftulsa.org/media/25299/emergency-communications-ec-collective-bargaining-agreement-fy24-25-final.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Durational period visible on cover/title block as ""July 1, 2024 - June 30, 2025"". Agreement includes a pay schedule appendix (Appendix A / A-1).",authoritative_civilian_wage_setting,possible,no,"Scout-stage only: validate whether this unit is treated as an 'ordinary general-municipal non-safety' comparator for the user’s purposes (it is a 'Public Safety Communications' unit, which may be closer to safety than clerical/public-works/sanitation/library).",high,73,high,"Tulsa municipal, non-police/non-fire CBA with explicit wage-setting via embedded pay schedule appendices for a cycle overlapping 2014-2024.",low,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_212090,unverified,raw_model_output
all_2026-07-22_164144,CO,Aurora,cog_2025_194644,police,"Fraternal Order of Police, Lodge 49 (FOP)","CITY OF AURORA (Aurora, CO)",2023 - 2024 Collective Bargaining Agreement,2023-2024,https://www.auroragov.org/UserFiles/Servers/Server_1881137/File/Residents/Public%20Safety/Police/2023%20-%202024%20Collective%20Bargaining%20Agreement.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,Visible year evidence appears consistent with a 2023-2024 police CBA; meets 2014-2024 cycle targeting window.,safety_target,possible,no,"Scout-stage lead only; wage-setting specifics (e.g., whether any full wage schedule/compensation table is present in the same PDF and which years/steps are explicitly shown) are not yet reviewed/verified.",low,56,medium,"Direct, employer-specific police CBA with authoritative wage-setting content expected to be embedded (e.g., base pay/overtime/appendices or schedules) for 2023-2024.",medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_194644,unverified,raw_model_output
all_2026-07-22_164144,CO,Aurora,cog_2025_194644,police,Aurora Police Association,"CITY OF AURORA (Aurora, CO)",Agreement between the City of Aurora and Aurora Police Association,2019-2020,https://www.auroragov.org/UserFiles/Servers/Server_1881137/File/Residents/Public%20Safety/Police/Join%20the%20APD/Signed%20Final%20APA%20Agreement%2019-20.pdf,,city,cba,qualifying_candidate,full_document,cover_or_title,overlap,none,no,"Visible year evidence on the document indicates JANUARY 1, 2019 THROUGH DECEMBER 31, 2020, with an explicitly listed 'APPENDIX A. 2019 WAGE SCHEDULE' and 'APPENDIX B. 2020 WAGE SCHEDULE'.",safety_target,possible,no,"Scout-stage lead only; must still verify the wage schedule tables’ exact step/rate structure and any wage reopener provisions, plus confirm unit identity corresponds to sworn police bargaining unit terms.",low,56,medium,"Employer-specific police bargaining agreement that includes explicit wage schedule appendices (2019 and 2020), and also contains grievance/arbitration mechanics relevant to authoritative wage-setting pathways.",medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_194644,unverified,raw_model_output
all_2026-07-22_164144,KY,Metro Government Of Louisville-Jefferson County,cog_2025_165866,police,River City Fraternal Order of Police (FOP) Lodge #614,Louisville/Jefferson County Metro Government,"Collective Bargaining Agreement (U47) River City Fraternal Order of Police Lodge #614, Police Officers and Sergeants",2021-2023,https://louisvilleky.gov/sites/default/files/2022-01/u47-fop-police-officers-and-sergeants-12-21-21-through-6-30-2023_0.pdf,,city,cba,qualifying_candidate,partial_document,cover_or_title,overlap,none,no,Document title/filename reflects an effective date beginning 12/21/21 and expiration 6/30/23; overlaps the requested 2014-2024 window.,safety_target,possible,no,Scout-stage: contents not fully inspected; confirm that Metro Government is the named employer party throughout and that wage-setting provisions match the intended 2014-2024 comparison cycle.,medium,56,medium,Sworn police (officers/sergeants) CBA for Louisville Metro; should include operative pay/wage terms for arbitration/factfinding/impasse or direct wage language (to be confirmed later).,medium,tmp/tier1_coordinator_150row_serial_live_after_diag_direct_sdk_2026-07-22_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-22_164144_cog_2025_165866,unverified,raw_model_output
