run_id,state,municipality,municipality_id,unit_type,union_name,employer,document_title,contract_years,source_url,source_owner,source_owner_type,document_type,triad_value,provenance_score,likely_ingest_priority,why_relevant,confidence,raw_response_ref,verification_status,promotion_status
pa_2026-07-15_114435,PA,Reading,pa_reading,non_safety,"AFSCME District Council 88, Local 3799",,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF READING, PENNSYLVANIA AND THE AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO, DISTRICT COUNCIL 88, LOCAL 3799 (Effective January 1, 2023 through December 31, 2026)",,https://www.readingpa.gov/images/City_Council_regular_agenda/10-10-22v2.pdf,,city,cba,medium,60,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_reading,unverified,raw_model_output
pa_2026-07-15_114435,PA,Scranton,pa_scranton,police,"Fraternal Order of Police, E.B. Jermyn Lodge (FOP)",,COLLECTIVE BARGAINING AGREEMENT (Exp.-2021-Police-CBA-1.pdf),,https://scrantonpa.gov/wp-content/uploads/2025/11/Exp.-2021-Police-CBA-1.pdf,,city,cba,high,53,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_scranton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Scranton,pa_scranton,police,Fraternal Order of Police (FOP),,Fully Executed Decision and Award - Act 111 (12-Hour Pilot) (PD Contract expires 2026 Part 3),,https://scrantonpa.gov/wp-content/uploads/2026/01/PD-Contract-expires-2026-Part-3.pdf,,city,arbitration_award,high,53,medium,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_scranton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Scranton,pa_scranton,fire,IAFF Local Union 60,,Fire 1.1.22 through 12.31.26 CBA – City & IAFF Local Union 60 (fully executed),,https://scrantonpa.gov/wp-content/uploads/2026/01/Fire-1.1.22-through-12.31.26-CBA-City-IAFF-Local-Union-60-fully-executed.pdf,,city,cba,high,53,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_scranton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Scranton,pa_scranton,fire,Fraternal Order of Police (FOP),,FOP_Arbitration_Award_2023,,https://scrantonpa.gov/wp-content/uploads/2026/01/FOP_Arbitration_Award_2023.pdf,,city,arbitration_award,high,53,medium,,low,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_scranton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Scranton,pa_scranton,non_safety,Clerical Union,,COLLECTIVE BARGAINING AGREEMENT (Clerical Union Agreement 01-2021__12-2023),,https://www.scrantonpa.gov/docs/collectivebargainingagreements/Clerical_Union_Agreement_01_2021__12_2023.pdf,,city,cba,high,60,medium,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_scranton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Scranton,pa_scranton,non_safety,DPW Workers Union,,2023-09-14 to 2024-12-31 Scr DPW and City of Scranton – CBA – Executed,,https://scrantonpa.gov/wp-content/uploads/2026/01/2023-09-14-to-2024-12-31-Scr-DPW-and-City-of-Scranton-CBA-Executed.pdf,,city,cba,high,60,medium,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_scranton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Lancaster,pa_lancaster,fire,"International Association of Fire Fighters (IAFF), Local Union No. 319",,"International Association of Fire Fighters, Local Union No. 319 v. City of Lancaster (Proposed Decision and Order)",,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2022/documents/city-of-lancaster-pf-c-21-79-e.pdf,,state_labor_board,context_only,low,43,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_lancaster,unverified,raw_model_output
pa_2026-07-15_114435,PA,Lancaster,pa_lancaster,fire,"International Association of Fire Fighters (IAFF), Local Union No. 319",,"International Association of Fire Fighters, Local Union No. 319 v. City of Lancaster (Final Order)",,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2023/documents/city-of-lancaster-pf-c-21-79-e.pdf,,state_labor_board,context_only,low,43,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_lancaster,unverified,raw_model_output
pa_2026-07-15_114435,PA,Altoona,pa_altoona,police,Fraternal Order of Police (FOP) Mountain City Lodge 8,,Final Signed Police CBA 2026-2028,,https://www.altoonapa.gov/getmedia/d2fc17ec-941a-460d-a19d-4f86ba468cef/Final-Signed-Police-CBA-2026-2028.pdf,,city,cba,high,53,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_altoona,unverified,raw_model_output
pa_2026-07-15_114435,PA,Altoona,pa_altoona,fire,IAFF Local 299,,IAFF Collective Bargaining Agreement 2026-2030,,https://www.altoonapa.gov/getmedia/d14365cc-a3d7-4946-b6d7-2815ca1bc5c0/IAFF-Collective-Bargaining-Agreement-2026-2030.pdf,,city,cba,high,53,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_altoona,unverified,raw_model_output
pa_2026-07-15_114435,PA,Altoona,pa_altoona,non_safety,AFSCME Local 2188,,AFSCME Rank-File CBA 2025-2027,,https://www.altoonapa.gov/getmedia/97e6bf18-9d22-4243-8cb4-6d5a8b8016a9/AFSCME-Rank-File-CBA-2025-2027.pdf,,city,cba,high,60,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_altoona,unverified,raw_model_output
pa_2026-07-15_114435,PA,Altoona,pa_altoona,non_safety,AFSCME Local 2188,,AFSCME School Crossing Guards CBA 2025-2027,,https://www.altoonapa.gov/getmedia/9a9b4d3b-4b01-449f-ac6f-576519dbd480/AFSCME-School-Crossing-Guards-CBA-2025-2027.pdf,,city,cba,high,60,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_altoona,unverified,raw_model_output
pa_2026-07-15_114435,PA,Wilkes-Barre,pa_wilkesbarre,police,Wilkes-Barre Police Benevolent Association,,City of Wilkes-Barre v. City of Wilkes-Barre Police Benevolent Association (interest arbitration award review; Act 111),,https://cases.justia.com/pennsylvania/commonwealth-court/1794cd02_12-31-02.pdf?ts=1462435888,,third_party,arbitration_award,medium,18,low,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_wilkesbarre,unverified,raw_model_output
pa_2026-07-15_114435,PA,Wilkes-Barre,pa_wilkesbarre,police,Wilkes-Barre Police Benevolent Association,,City of Wilkes-Barre v. Wilkes-Barre Police Benevolent Association (grievance arbitration award review; pension/compensation calculation),,https://www.pacourts.us/assets/opinions/Commonwealth/out/1145CD17_6-4-18.pdf,,third_party,arbitration_award,medium,33,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_wilkesbarre,unverified,raw_model_output
pa_2026-07-15_114435,PA,Wilkes-Barre,pa_wilkesbarre,fire,"Wilkes-Barre Fire Fighters Association Local 104, IAFF",,"The City of Wilkes-Barre v. Wilkes-Barre Fire Fighters Association Local 104, International Association of Fire Fighters, AFL-CIO (Act 111 grievance arbitration award review; parity provisions)",,https://cases.justia.com/pennsylvania/commonwealth-court/1143cd09_3-22-10.pdf?ts=1462437626,,third_party,arbitration_award,medium,18,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_wilkesbarre,unverified,raw_model_output
pa_2026-07-15_114435,PA,Lebanon,pa_lebanon,police,Lebanon Police Bargaining Association,,"Lebanon Police Bargaining Association v. City of Lebanon, PF-C-22-64-E (Proposed Decision and Order)",,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2024/documents/lebanon-pf-c-22-64-e-pf-c-23-66-e.pdf,,state_labor_board,context_only,low,43,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_lebanon,unverified,raw_model_output
pa_2026-07-15_114435,PA,Lebanon,pa_lebanon,police,Lebanon Police Bargaining Association,,"Lebanon Police Bargaining Association v. City of Lebanon, PF-C-23-66-E (Proposed Decision and Order)",,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/proposed/2024/documents/lebanon-pf-c-22-64-e-pf-c-23-66-e.pdf,,state_labor_board,context_only,low,43,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_lebanon,unverified,raw_model_output
pa_2026-07-15_114435,PA,Hazleton,pa_hazleton,police,"Fraternal Order of Police, Power City Lodge #18",,"Act 47 City of Hazleton Recovery Plan - Final June 1, 2018 (Workforce and Collective Bargaining section referencing Fraternal Order of Police, Power City Lodge #18)",,https://www.hazletoncity.org/images/Hazleton_Act_47_Recovery_Plan_-_Final_June_1_2018.pdf,,city,context_only,high,33,low,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_hazleton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Hazleton,pa_hazleton,fire,"International Association of Fire Fighters (IAFF), Local No. 507",,"Act 47 City of Hazleton Recovery Plan - Final June 1, 2018 (Workforce and Collective Bargaining section referencing International Association of Fire Fighters, Local No. 507)",,https://www.hazletoncity.org/images/Hazleton_Act_47_Recovery_Plan_-_Final_June_1_2018.pdf,,city,context_only,high,33,low,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_hazleton,unverified,raw_model_output
pa_2026-07-15_114435,PA,Hazleton,pa_hazleton,non_safety,"Service Employees International Union (SEIU), Local 473, 32BJ",,"Act 47 City of Hazleton Recovery Plan - Final June 1, 2018 (Workforce and Collective Bargaining section referencing Service Employees International Union, Local 473, 32BJ for Public Works)",,https://www.hazletoncity.org/images/Hazleton_Act_47_Recovery_Plan_-_Final_June_1_2018.pdf,,city,context_only,high,40,medium,,low,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_hazleton,unverified,raw_model_output
pa_2026-07-15_114435,PA,New Castle,pa_newcastle,fire,"International Association of Firefighters, Local 160",,"City of New Castle v. International Association of Firefighters, Local 160 (Arbitration Award) — Commonwealth Court Opinion (Filed Nov. 22, 2022)",,https://www.pacourts.us/assets/opinions/Commonwealth/out/242CD22_11-22-22.pdf,,third_party,arbitration_award,low,23,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_newcastle,unverified,raw_model_output
pa_2026-07-15_114435,PA,Norristown,pa_norristown,police,Fraternal Order of Police (FOP) Lodge 31,,Resolution 24-08 - Memo of Agreement with FOP Lodge 31 Police Union - EXECUTED,,https://www.norristown.gov/DocumentCenter/View/5878/Resolution-24-08---Memo-of-Agreement-with-FOP-Lodge-31-Police-Union---EXECUTED,,city,context_only,medium,18,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_norristown,unverified,raw_model_output
pa_2026-07-15_114435,PA,Norristown,pa_norristown,police,Norristown Fraternal Order of Police,,FOP Negotiated Labor Agreement (Municipal Council presentation text),,https://www.norristown.gov/ArchiveCenter/ViewFile/Item/72,,city,context_only,medium,18,low,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_norristown,unverified,raw_model_output
pa_2026-07-15_114435,PA,Norristown,pa_norristown,non_safety,AFSCME,,Resolution 24-21 - AFSCME MOA Inspectors and Technicians Agreement - EXECUTED,,https://www.norristown.gov/DocumentCenter/View/6010/Resolution-24-21---AFSCME-MOA-Inspectors-and-Technicians-Agreement---EXECUTED,,city,context_only,medium,25,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_norristown,unverified,raw_model_output
pa_2026-07-15_114435,PA,Norristown,pa_norristown,non_safety,Laborers' Local Union 57,,Resolution 24-07 - Memo of Agreement with Laborers' Local Union 57 - EXECUTED,,https://www.norristown.gov/DocumentCenter/View/5881/Resolution-24-07---Memo-of-Agreement-with-Laborers-Local-Union-57---EXECUTED,,city,context_only,medium,25,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_norristown,unverified,raw_model_output
pa_2026-07-15_114435,PA,Pottstown,pa_pottstown,police,Pottstown Police Officers' Association,,"Pottstown Police Officers' Ass'n v. Pennsylvania Labor Relations Board, 634 A.2d 711 (Pa. Commw. Ct. 1993)",,https://law.justia.com/cases/pennsylvania/commonwealth-court/1993/160-pa-commw-87-0.html,,third_party,unknown,low,0,low,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_pottstown,unverified,raw_model_output
pa_2026-07-15_114435,PA,Chambersburg,pa_chambersburg,police,Chambersburg Police Officers Association (CPOA),,2021 Budget Message As Proposed (police union extension details),,https://chambersburgpa.gov/pdf/2021BoroughManagersProposedBudgetMessage110220.pdf,,city,context_only,high,33,low,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_chambersburg,unverified,raw_model_output
pa_2026-07-15_114435,PA,Chambersburg,pa_chambersburg,police,Chambersburg Police Officers Association (CPOA),,2024 Budget Presentation (Union Agreements: CPOA COLA),,https://chambersburgpa.gov/pdf/2024BudgetPresentation110623.pdf,,city,context_only,high,33,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_chambersburg,unverified,raw_model_output
pa_2026-07-15_114435,PA,Chambersburg,pa_chambersburg,fire,International Association of Fire Fighters (IAFF) Local #1813,,CHAMBERSBURG & FIRE UNION INK NEW DEAL FOR YEARS 2017-2021 (IAFF Local #1813),,https://chambersburgpa.gov/pdf/Press%20Release%20-%20Chambersburg%20%26%20Fire%20Union%20Ink%20New%20Labor%20Deal.pdf,,city,context_only,high,33,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_chambersburg,unverified,raw_model_output
pa_2026-07-15_114435,PA,Chambersburg,pa_chambersburg,fire,International Association of Fire Fighters (IAFF) Local 1813,,2024 Budget Presentation (Union Agreements: IAFF Local 1813 COLA),,https://chambersburgpa.gov/pdf/2024BudgetPresentation110623.pdf,,city,context_only,high,33,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_chambersburg,unverified,raw_model_output
pa_2026-07-15_114435,PA,Chambersburg,pa_chambersburg,non_safety,"American Federation of State, County, and Municipal Employees (AFSCME) Local 246",,Ordinance Adopting Amended and Restated Bargaining and Administrative Pension Plan (AFSCME collective bargaining agreement),,https://chambersburgpa.gov/pdf/Ordinance%20Adopting%20Amended%20and%20Restated%20Bargaining%20and%20Administrative%20Pension%20Plan%20%284862-6815-6644.2%29.pdf,,city,context_only,high,40,medium,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_chambersburg,unverified,raw_model_output
pa_2026-07-15_114435,PA,Chambersburg,pa_chambersburg,non_safety,"American Federation of State, County and Municipal Employees (AFSCME) Local #246",,Public Edition 01-09-2023 Regular Public Agenda (AFSCME Local #246 contract extension),,https://chambersburgpa.gov/pdf/Public%20Edition%2001-09-2023%20Regular%20Public%20Agenda.pdf,,city,context_only,high,40,medium,,medium,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_chambersburg,unverified,raw_model_output
pa_2026-07-15_114435,PA,State College,pa_statecollege,police,State College Police Association,,Collective Bargaining Agreement (2019 to 2021) - Borough of State College and the State College Police Association,,https://content.civicplus.com/api/assets/39944010-cc54-49de-a8a0-801b28fade4e,,city,cba,low,43,medium,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_statecollege,unverified,raw_model_output
pa_2026-07-15_114435,PA,Johnstown,pa_johnstown,police,"Fraternal Order of Police (FOP), Flood City Lodge #86",,"RESOLUTION NO. 10063A — RATIFYING THE COLLECTIVE BARGAINING AGREEMENT WITH THE FRATERNAL ORDER OF POLICE, FLOOD CITY LODGE #86 (JANUARY 1, 2018 THROUGH DECEMBER 31, 2020)",,https://johnstownpa.gov/johnstownpa/wp-content/uploads/2023/04/10044-to-10063.pdf,,city,context_only,high,33,low,,high,tmp/gabriel_state_source_scout/PA/2026-07-15_batch25_main/raw_outputs.csv#identifier=gabriel_state_source_scout_pa_2026-07-15_114435_pa_johnstown,unverified,raw_model_output
