verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-00016,B4XPAR-20260727-006359,broad_4x1000_deduped,verify_lane_001,16,LA,South,Addis,West Baton Rouge Parish (22121; primary),AGENDA-2024-03-12.pdf (Ordinance 2024-1 Mayor's 4% Salary Increase),https://www.addisla.org/wp-content/uploads/2024/03/AGENDA-2024-03-12.pdf,https://addisla.org/wp-content/uploads/2024/03/AGENDA-2024-03-12.pdf,addisla.org,agenda_packet_or_minutes,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://addisla.org/wp-content/uploads/2024/03/AGENDA-2024-03-12.pdf,application/pdf,383448,,1,2026-07-28T14:18:48Z,2026-07-28T14:18:51Z,worker_verify_lane_001,verify_lane_001-checkpoint-01438,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00017,B4XPAR-20260727-000284,broad_4x1000_deduped,verify_lane_001,17,MO,Midwest,Kansas City,Jackson County (29095; primary); Cass County (29037); Clay County (29047); Platte County (29165),Collective Bargaining Agreement — Local 500 Kansas City (AFSCME) (CBA term page),https://afscme500.org/cba,https://afscme500.org/cba,afscme500.org,wage_schedule,cba,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://afscme500.org/cba,text/html,14014,,1,2026-07-28T13:58:42Z,2026-07-28T13:58:47Z,worker_verify_lane_001,verify_lane_001-checkpoint-00068,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00018,B4XPAR-20260727-003768,broad_4x1000_deduped,verify_lane_001,18,MN,Midwest,Shorewood,Hennepin County (27053; primary); Carver County (27019),Local 224 (AFSCME Council 5) – City of Shorewood 2025–2027,https://afscmemn.org/sites/default/files/l224_ci_of_shorewood_2025-2027.pdf,https://afscmemn.org/sites/default/files/l224_ci_of_shorewood_2025-2027.pdf,afscmemn.org,cba,cba,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://afscmemn.org/sites/default/files/l224_ci_of_shorewood_2025-2027.pdf,application/pdf,2520330,,1,2026-07-28T14:10:22Z,2026-07-28T14:10:22Z,worker_verify_lane_001,verify_lane_001-checkpoint-00841,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00019,TS4L-15fc233b8ef57127b49c,targeted_prior_unrouted,verify_lane_001,19,MN,Midwest,Inver Grove Heights,,AFSCME City Contracts: City of Inver Grove Heights — Local 1065 (2025-2026) PDF,https://afscmemn.org/system/files/2026-04/l1065_inver_grove_heights_2025-2026.pdf,https://afscmemn.org/system/files/2026-04/l1065_inver_grove_heights_2025-2026.pdf,afscmemn.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_low,non_safety_constraint_signal,false,,verified_reachable,200,0,https://afscmemn.org/system/files/2026-04/l1065_inver_grove_heights_2025-2026.pdf,application/pdf,1403994,,1,2026-07-28T14:25:06Z,2026-07-28T14:25:08Z,worker_verify_lane_001,verify_lane_001-checkpoint-01836,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00020,B4XPAR-20260727-000943,broad_4x1000_deduped,verify_lane_001,20,FL,South,Alachua,Alachua County (12001; primary),"City of Alachua Police Department–FOP Collective Bargaining Agreement (Gator Lodge 67), FY 2022/23 – FY 2024/25",https://alachua.novusagenda.com/AgendaPublic/AttachmentViewer.ashx?AttachmentID=11459&ItemID=3494,https://alachua.novusagenda.com/AgendaPublic/AttachmentViewer.ashx,alachua.novusagenda.com,cba,cba,pending_combined_review,,false,,verified_reachable,200,0,https://alachua.novusagenda.com/AgendaPublic/AttachmentViewer.ashx,application/pdf,not_reported,,1,2026-07-28T14:01:07Z,2026-07-28T14:01:07Z,worker_verify_lane_001,verify_lane_001-checkpoint-00227,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00023,B4XPAR-20260727-005071,broad_4x1000_deduped,verify_lane_001,23,MT,West,Alberton,Mineral County (30061; primary),"Council Meeting Agenda (July 1, 2025) — includes 'Approval for COLA increase of 2.5%' and 'Discussion/Approval – Montana League Cities & Towns Contract'",https://albertonmontana.com/Jul_25_Agenda_Alberton_Town_Council_MT.pdf,https://albertonmontana.com/Jul_25_Agenda_Alberton_Town_Council_MT.pdf,albertonmontana.com,agenda_packet_or_minutes,agenda_cover_sheet,pending_combined_review,,false,,verified_reachable,200,0,https://albertonmontana.com/Jul_25_Agenda_Alberton_Town_Council_MT.pdf,application/pdf,55267,,1,2026-07-28T14:14:38Z,2026-07-28T14:14:38Z,worker_verify_lane_001,verify_lane_001-checkpoint-01134,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00024,B4XPAR-20260727-005274,broad_4x1000_deduped,verify_lane_001,24,IA,Midwest,Albia,Monroe County (19135; primary),"Albia City Council Special Meeting Minutes (June 12, 2023) — police department wage increases (hourly + annual salary) and sign-on bonus motion",https://albiaiowa.org/wp-content/uploads/2023/06/Special-Meeting-6-12-23.pdf,https://albiaiowa.org/wp-content/uploads/2023/06/Special-Meeting-6-12-23.pdf,albiaiowa.org,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,strike_or_no_strike_constraint,false,,verified_reachable,200,0,https://albiaiowa.org/wp-content/uploads/2023/06/Special-Meeting-6-12-23.pdf,application/pdf,71095,,1,2026-07-28T14:15:18Z,2026-07-28T14:15:20Z,worker_verify_lane_001,verify_lane_001-checkpoint-01184,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00025,B4XPAR-20260727-005674,broad_4x1000_deduped,verify_lane_001,25,SD,Midwest,Alcester,Union County (46127; primary),"Regular Meeting Minutes — January 5th, 2026 (includes 2026 pay increase and 2026 wage/“Salar-” listing for city positions)",https://alcester.sdcity.gov/_files/ugd/a355fa_b7908d411ac74d76872e87e12cfbd2f2.pdf,https://alcester.sdcity.gov/_files/ugd/a355fa_b7908d411ac74d76872e87e12cfbd2f2.pdf,alcester.sdcity.gov,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://alcester.sdcity.gov/_files/ugd/a355fa_b7908d411ac74d76872e87e12cfbd2f2.pdf,application/pdf,164306,,1,2026-07-28T14:16:36Z,2026-07-28T14:16:39Z,worker_verify_lane_001,verify_lane_001-checkpoint-01276,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00026,B4XPAR-20260727-006659,broad_4x1000_deduped,verify_lane_001,26,AK,West,Aleknagik,Dillingham Census Area (02070; primary),Chapter 9 – City Clerk (clerk’s pay section),https://aleknagikak.gov/ordinance/chapter-9-city-clerk/,https://aleknagikak.gov/ordinance/chapter-9-city-clerk,aleknagikak.gov,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://aleknagikak.gov/ordinance/chapter-9-city-clerk,text/html,not_reported,,1,2026-07-28T14:20:02Z,2026-07-28T14:20:09Z,worker_verify_lane_001,verify_lane_001-checkpoint-01509,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00029,B4XPAR-20260727-005601,broad_4x1000_deduped,verify_lane_001,29,NE,Midwest,Alma,Harlan County (31083; primary),MINUTE RECORD FOR CITY OF ALMA (Minutes) — 2019-20 Fiscal Year: consider/approve City of Alma employee wages and benefits (includes part-time/full-time wage increase description),https://www.almacity.com/documents/184/2019.6.17_City_Council_Minutes.pdf,https://almacity.com/documents/184/2019.6.17_City_Council_Minutes.pdf,almacity.com,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,non_safety_constraint_signal;fiscal_constraint_signal,false,,verified_reachable,200,0,https://almacity.com/documents/184/2019.6.17_City_Council_Minutes.pdf,application/pdf,not_reported,,1,2026-07-28T14:16:24Z,2026-07-28T14:16:24Z,worker_verify_lane_001,verify_lane_001-checkpoint-01259,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00030,B4XPAR-20260727-000185,broad_4x1000_deduped,verify_lane_001,30,MI,Midwest,Alpena,Alpena County (26007; primary),Public Packet 06052023 (Employee wages by department; includes clerical/administrative/public works and police/fire sections but contains non-safety wage rates),https://www.alpena.mi.us/Public_Packet_06052023.pdf,https://alpena.mi.us/Public_Packet_06052023.pdf,alpena.mi.us,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal;fiscal_constraint_signal,false,,verified_reachable_redirected,200,1,https://cms3.revize.com/revize/alpenami/Public_Packet_06052023.pdf,application/pdf,6167555,,1,2026-07-28T13:58:23Z,2026-07-28T13:58:24Z,worker_verify_lane_001,verify_lane_001-checkpoint-00046,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00031,B4XPAR-20260727-001260,broad_4x1000_deduped,verify_lane_001,31,TX,South,Alvin,Brazoria County (48039; primary),Personnel Policy Manual (City of Alvin) — Pay & Benefits / Tenure-Based Compensation Plan (policy text),https://www.alvin.gov/522/PERSONNEL-POLICY-MANUAL,https://alvin.gov/522/PERSONNEL-POLICY-MANUAL,alvin.gov,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://alvin.gov/522/PERSONNEL-POLICY-MANUAL,text/html,not_reported,,1,2026-07-28T14:01:53Z,2026-07-28T14:01:58Z,worker_verify_lane_001,verify_lane_001-checkpoint-00287,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00032,B4XPAR-20260727-000439,broad_4x1000_deduped,verify_lane_001,32,WI,Midwest,Amery,Polk County (55095; primary),Personnel Policies & Procedures (includes Employee Organizations and compensation policy for non-represented employees),https://amerywisconsin.org/AgendaCenter/ViewFile/Agenda/_06092026-901,https://amerywisconsin.org/AgendaCenter/ViewFile/Agenda/_06092026-901,amerywisconsin.org,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verified_reachable,200,0,https://amerywisconsin.org/AgendaCenter/ViewFile/Agenda/_06092026-901,application/pdf,1573816,,1,2026-07-28T13:59:14Z,2026-07-28T13:59:17Z,worker_verify_lane_001,verify_lane_001-checkpoint-00103,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00033,BSSC-20260727-00852,broad_490_preserved_review_queue,verify_lane_001,33,NY,Northeast,Amherst,,"Memorandum of Agreement (Successor Collective Bargaining Agreement) Between Town of Amherst and Amherst Employees Association, Inc. (AEA)",https://www.amherst.ny.us/pdf/humanresources/260323_aea_moa_2025_2029.pdf,https://amherst.ny.us/pdf/humanresources/260323_aea_moa_2025_2029.pdf,amherst.ny.us,mou_or_memorandum,memorandum_or_settlement,medium_candidate,non_safety_constraint_signal,false,,verified_reachable,200,0,https://amherst.ny.us/pdf/humanresources/260323_aea_moa_2025_2029.pdf,application/pdf,2394738,,1,2026-07-28T14:23:43Z,2026-07-28T14:23:44Z,worker_verify_lane_001,verify_lane_001-checkpoint-01735,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00035,TS4L-f2412673ded6d9cca2a9,targeted_prior_unrouted,verify_lane_001,35,PA,Northeast,Amity,,"Highway Dept Laborer (job description) — Amity Township, PA (wages: per agreement with Local 429 Teamsters)",https://amitytownshippa.com/wp2/wp-content/uploads/2025/01/Highway-Dept-Laborer.pdf,https://amitytownshippa.com/wp2/wp-content/uploads/2025/01/Highway-Dept-Laborer.pdf,amitytownshippa.com,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,verification_ready_medium,market_or_comparability_pressure,false,,verified_reachable,200,0,https://amitytownshippa.com/wp2/wp-content/uploads/2025/01/Highway-Dept-Laborer.pdf,application/pdf,146532,,1,2026-07-28T14:25:06Z,2026-07-28T14:25:11Z,worker_verify_lane_001,verify_lane_001-checkpoint-01835,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00038,B4XPAR-20260727-003040,broad_4x1000_deduped,verify_lane_001,38,TX,South,Anna,Collin County (48085; primary),Agendas and Minutes (City of Anna website landing page),https://www.annatexas.gov/Agendas,https://annatexas.gov/Agendas,annatexas.gov,agenda_packet_or_minutes,index_page,pending_combined_review,,false,,verified_reachable,200,0,https://annatexas.gov/Agendas,text/html,31131,,1,2026-07-28T14:07:58Z,2026-07-28T14:07:58Z,worker_verify_lane_001,verify_lane_001-checkpoint-00681,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00041,B4XPAR-20260727-005960,broad_4x1000_deduped,verify_lane_001,41,NH,Northeast,Rye,Rockingham County (33015; primary),"Collective Bargaining Agreement Between Town of Rye, N.H. and Professional Fire Fighters Association of Rye (IAFF Local #4411) (Contract Period: October 1, 2014 - March 31, 2017)",https://anyflip.com/dzpo/pcbr/basic/,https://anyflip.com/dzpo/pcbr/basic,anyflip.com,wage_schedule,cba,pending_combined_review,,false,,verified_reachable,200,0,https://anyflip.com/dzpo/pcbr/basic,text/html,not_reported,,1,2026-07-28T14:17:38Z,2026-07-28T14:17:39Z,worker_verify_lane_001,verify_lane_001-checkpoint-01346,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00042,BSSC-20260727-00018,broad_490_preserved_review_queue,verify_lane_001,42,AK,West,Seward,,"Bargaining Agreement (SPEA Collective Bargaining Agreement) — City of Seward & Alaska Public Employees Association (SPEA Local 6585), 2026–2028",https://www.apea-aft.org/_files/ugd/324ba7_d9808bc8cd7a406885d6cad91349166e.pdf,https://apea-aft.org/_files/ugd/324ba7_d9808bc8cd7a406885d6cad91349166e.pdf,apea-aft.org,budget_or_pay_plan,cba,medium_candidate,strike_or_no_strike_constraint;non_safety_constraint_signal,false,,verified_reachable_redirected,200,1,https://05075819-f2fe-4e77-abf9-7bffc4d0da19.filesusr.com/ugd/324ba7_d9808bc8cd7a406885d6cad91349166e.pdf,application/pdf,833629,,1,2026-07-28T14:21:36Z,2026-07-28T14:21:37Z,worker_verify_lane_001,verify_lane_001-checkpoint-01599,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00043,B4XPAR-20260727-006370,broad_4x1000_deduped,verify_lane_001,43,LA,South,Ferriday,Concordia Parish (22029; primary),"Town of Ferriday, Louisiana (financial report; includes some compensation-related schedules, not a municipal labor contract)",https://app.lla.la.gov/publicreports.nsf/0/26be6164bdceba3586258d46005afb1c/%24file/000091d7.pdf,https://app.lla.la.gov/publicreports.nsf/0/26be6164bdceba3586258d46005afb1c/%24file/000091d7.pdf,app.lla.la.gov,unknown_or_needs_review,context_only,pending_combined_review,,false,,verified_reachable,200,0,https://app.lla.la.gov/publicreports.nsf/0/26be6164bdceba3586258d46005afb1c/%24file/000091d7.pdf,application/pdf,3776697,,1,2026-07-28T14:18:54Z,2026-07-28T14:18:55Z,worker_verify_lane_001,verify_lane_001-checkpoint-01442,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
