verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-00036,BSSC-20260727-00367,broad_490_preserved_review_queue,verify_lane_001,36,KS,Midwest,Andover,,"Andover, KS Personnel Policies — Appendix 1: Salary Administration Plan (applies to all City employees)",https://www.andoverks.gov/documentcenter/view/3345,https://andoverks.gov/documentcenter/view/3345,andoverks.gov,wage_schedule,wage_schedule_or_compensation_plan,medium_candidate,,false,,unavailable_404_410,404,0,https://andoverks.gov/documentcenter/view/3345,text/html,91385,,1,2026-07-28T14:22:23Z,2026-07-28T14:22:30Z,worker_verify_lane_001,verify_lane_001-checkpoint-01655,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00037,B4XPAR-20260727-004682,broad_4x1000_deduped,verify_lane_001,37,NC,South,Angier,Harnett County (37085; primary); Wake County (37183),"Town of Angier Personnel Policy (Adopted & Effective January 30, 2026)",https://www.angier.org/DocumentCenter/View/760/Personnel-Policies-Final-2026?bidId=,https://angier.org/DocumentCenter/View/760/Personnel-Policies-Final-2026,angier.org,personnel_policy,ordinance_or_policy,pending_combined_review,,false,,unavailable_404_410,404,0,https://angier.org/DocumentCenter/View/760/Personnel-Policies-Final-2026,text/html,72134,,1,2026-07-28T14:13:18Z,2026-07-28T14:13:18Z,worker_verify_lane_001,verify_lane_001-checkpoint-01047,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00039,B4XPAR-20260727-003039,broad_4x1000_deduped,verify_lane_001,39,TX,South,Anna,Collin County (48085; primary),GENERAL EMPLOYEE COMP STUDY - Pay Plan Effective 1/5/2026 - Nonexempt Positions,https://www.annatexas.gov/DocumentCenter/View/8785,https://annatexas.gov/DocumentCenter/View/8785,annatexas.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,unavailable_404_410,404,0,https://annatexas.gov/DocumentCenter/View/8785,text/html,99396,,1,2026-07-28T14:07:52Z,2026-07-28T14:07:52Z,worker_verify_lane_001,verify_lane_001-checkpoint-00680,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00040,TS4L-933fc803d07852e7dedb,targeted_prior_unrouted,verify_lane_001,40,CA,West,Antioch,,"City Council Regular Meeting Agenda (Apr 26, 2022) — includes Tentative Agreement with Treatment Plant Employees’ Association (TPEA) and period details",https://www.antiochca.gov/fc/government/agendas/CityCouncil/2022/agendas/042622/042622a.pdf,https://antiochca.gov/fc/government/agendas/CityCouncil/2022/agendas/042622/042622a.pdf,antiochca.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,,unavailable_404_410,404,0,https://antiochca.gov/fc/government/agendas/CityCouncil/2022/agendas/042622/042622a.pdf,text/html,not_reported,,1,2026-07-28T14:24:45Z,2026-07-28T14:24:46Z,worker_verify_lane_001,verify_lane_001-checkpoint-01814,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00056,BSSC-20260727-00370,broad_490_preserved_review_queue,verify_lane_001,56,KS,Midwest,Arkansas City,,"Employee Manual (adopted and effective April 5, 2022) — Compensation Plan section",https://www.arkcity.org/sites/default/files/fileattachments/human_resources/page/13612/employee_manual_-_adopted_4.5.2022_final_version.pdf,https://arkcity.org/sites/default/files/fileattachments/human_resources/page/13612/employee_manual_-_adopted_4.5.2022_final_version.pdf,arkcity.org,budget_or_pay_plan,ordinance_or_policy,medium_candidate,non_safety_constraint_signal,false,,unavailable_404_410,404,0,https://arkcity.org/sites/default/files/fileattachments/human_resources/page/13612/employee_manual_-_adopted_4.5.2022_final_version.pdf,text/html,not_reported,,1,2026-07-28T14:22:23Z,2026-07-28T14:22:30Z,worker_verify_lane_001,verify_lane_001-checkpoint-01656,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00058,B4XPAR-20260727-000548,broad_4x1000_deduped,verify_lane_001,58,MA,Northeast,Ashland,Middlesex County (25017; primary),MEMORANDUM OF AGREEMENT,https://www.ashlandmass.com/DocumentCenter/View/14466/Fire-MOA-24-27-,https://ashlandmass.com/DocumentCenter/View/14466/Fire-MOA-24-27-,ashlandmass.com,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,,false,,unavailable_404_410,404,0,https://ashlandmass.com/DocumentCenter/View/14466/Fire-MOA-24-27-,text/html,98459,,1,2026-07-28T13:59:35Z,2026-07-28T13:59:38Z,worker_verify_lane_001,verify_lane_001-checkpoint-00128,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00063,B4XPAR-20260727-005794,broad_4x1000_deduped,verify_lane_001,63,MA,Northeast,Athol,Worcester County (25027; primary),NEPBA 16-19 Cb Agreement,https://www.athol-ma.gov/DocumentCenter/View/507/Nepba-16-19-Cb-Agreement-PDF,https://athol-ma.gov/DocumentCenter/View/507/Nepba-16-19-Cb-Agreement-PDF,athol-ma.gov,cba,cba,pending_combined_review,non_safety_constraint_signal,false,,unavailable_404_410,404,0,https://athol-ma.gov/DocumentCenter/View/507/Nepba-16-19-Cb-Agreement-PDF,text/html,81267,,1,2026-07-28T14:17:04Z,2026-07-28T14:17:04Z,worker_verify_lane_001,verify_lane_001-checkpoint-01306,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00066,B4XPAR-20260727-004954,broad_4x1000_deduped,verify_lane_001,66,CA,West,Auburn,Placer County (06061; primary),IAFF Local 4110 Firefighters MOU (City of Auburn) — operative term not extractable from current capture,https://www.auburn.ca.gov/DocumentCenter/View/3224/IAFF-Local-4110-Firefighters-MOU,https://auburn.ca.gov/DocumentCenter/View/3224/IAFF-Local-4110-Firefighters-MOU,auburn.ca.gov,mou_or_memorandum,cba,pending_combined_review,,false,,unavailable_404_410,404,0,https://auburn.ca.gov/DocumentCenter/View/3224/IAFF-Local-4110-Firefighters-MOU,text/html,117843,,2,2026-07-28T14:14:07Z,2026-07-28T14:14:19Z,worker_verify_lane_001,verify_lane_001-checkpoint-01104,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00068,B4XPAR-20260727-001472,broad_4x1000_deduped,verify_lane_001,68,CO,West,Ault,Weld County (08123; primary),TOWN OF AULT - POSITION DESCRIPTION: Police Officer (Salary ranges included),https://www.aultcolorado.gov/api/blob/viewBlob?i=zk5%2F2fl2kfiE5DYo2bIadAfRtppcocCqz7Hk9lvaGCwQw3T5x03H07QOTaJb1TFX&rf=t,https://aultcolorado.gov/api/blob/viewBlob,aultcolorado.gov,factfinding_report,context_only,pending_combined_review,strike_or_no_strike_constraint,false,,unavailable_other_status,405,0,https://aultcolorado.gov/api/blob/viewBlob,not_reported,not_reported,,1,2026-07-28T14:02:45Z,2026-07-28T14:02:45Z,worker_verify_lane_001,verify_lane_001-checkpoint-00331,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00073,TS4L-465e9da85d5a5187ec97,targeted_prior_unrouted,verify_lane_001,73,CA,West,Baldwin Park,,MOU (SEIU) 2021 to 2024 (PDF) — City of Baldwin Park (locator from MOU index; direct fetch error encountered),https://www.baldwinpark.com/DocumentCenter/View/530,https://baldwinpark.com/DocumentCenter/View/530,baldwinpark.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_low,non_safety_constraint_signal,false,,unavailable_404_410,404,0,https://baldwinpark.com/DocumentCenter/View/530,text/html,108587,,1,2026-07-28T14:28:30Z,2026-07-28T14:28:31Z,worker_verify_lane_001,verify_lane_001-checkpoint-02058,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00075,B4XPAR-20260727-001559,broad_4x1000_deduped,verify_lane_001,75,OR,West,Bandon,Coos County (41011; primary),Collective Bargaining Agreement with Teamsters Union for Public Works Employees (City of Bandon Public Works Department and Teamsters Local 206) (2018-07-02 agenda documentation incl. operative duration),https://www.bandon-or.gov/media/4741,https://bandon-or.gov/media/4741,bandon-or.gov,agenda_packet_or_minutes,cba,pending_combined_review,non_safety_constraint_signal,false,,unavailable_other_status,403,0,https://bandon-or.gov/media/4741,text/html,not_reported,,1,2026-07-28T14:02:58Z,2026-07-28T14:03:03Z,worker_verify_lane_001,verify_lane_001-checkpoint-00352,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00077,B4XPAR-20260727-005925,broad_4x1000_deduped,verify_lane_001,77,NH,Northeast,Barnstead,Belknap County (33001; primary),Board of Selectmen Meeting Minutes (mentions wage matrixes),https://www.barnstead.org/board-selectmen/minutes/selectmens-meeting-minutes-93,https://barnstead.org/board-selectmen/minutes/selectmens-meeting-minutes-93,barnstead.org,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,strike_or_no_strike_constraint;non_safety_constraint_signal,false,,unavailable_other_status,403,0,https://barnstead.org/board-selectmen/minutes/selectmens-meeting-minutes-93,text/html,not_reported,,1,2026-07-28T14:17:23Z,2026-07-28T14:17:23Z,worker_verify_lane_001,verify_lane_001-checkpoint-01336,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00080,B4XPAR-20260727-006130,broad_4x1000_deduped,verify_lane_001,80,RI,Northeast,Barrington,Bristol County (44001; primary),"Police Agreement (Collective Bargaining Agreement), Town of Barrington, RI and IBPO Local #351",https://www.barrington.ri.gov/DocumentCenter/View/380,https://barrington.ri.gov/DocumentCenter/View/380,barrington.ri.gov,cba,cba,pending_combined_review,,false,,unavailable_404_410,404,0,https://barrington.ri.gov/DocumentCenter/View/380,text/html,84903,,1,2026-07-28T14:18:09Z,2026-07-28T14:18:10Z,worker_verify_lane_001,verify_lane_001-checkpoint-01386,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00082,B4XPAR-20260727-006777,broad_4x1000_deduped,verify_lane_001,82,CO,West,Basalt,Eagle County (08037; primary); Pitkin County (08097),Res-08-2026 — Repealing and Replacing the Town's Salary Schedule for Employees (includes Police Department Step Plan),https://www.basalt.net/DocumentCenter/View/6963/Res-08-2026---Repealing-and-Replacing-the-Towns-Salary-Schedule-for-Employees?bidId=,https://basalt.net/DocumentCenter/View/6963/Res-08-2026---Repealing-and-Replacing-the-Towns-Salary-Schedule-for-Employees,basalt.net,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,,false,,unavailable_404_410,404,0,https://basalt.net/DocumentCenter/View/6963/Res-08-2026---Repealing-and-Replacing-the-Towns-Salary-Schedule-for-Employees,text/html,71284,,1,2026-07-28T14:20:40Z,2026-07-28T14:20:41Z,worker_verify_lane_001,verify_lane_001-checkpoint-01542,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00083,TS4L-37a0b71da989bc9e96c7,targeted_prior_unrouted,verify_lane_001,83,IL,Midwest,Batavia,,City of Batavia & IAFF Local #3436 — Agreement (1-1-21 through 12-31-22) (CBA text view),https://www.bataviail.gov/AgendaCenter/ViewFile/Item/16723?fileID=12541,https://bataviail.gov/AgendaCenter/ViewFile/Item/16723,bataviail.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_low,strike_or_no_strike_constraint,false,,unavailable_404_410,404,0,https://bataviail.gov/AgendaCenter/ViewFile/Item/16723,text/html,236122,,1,2026-07-28T14:25:06Z,2026-07-28T14:25:09Z,worker_verify_lane_001,verify_lane_001-checkpoint-01839,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00085,B4XPAR-20260727-006210,broad_4x1000_deduped,verify_lane_001,85,AR,South,Batesville,Independence County (05063; primary),Employee Handbook (PDF referenced as handbook-2023) — wage scale/classification plan,https://www.batesvillearkansas.gov/files/sharedassets/city/v/1/handbook-2023.pdf,https://batesvillearkansas.gov/files/sharedassets/city/v/1/handbook-2023.pdf,batesvillearkansas.gov,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,unavailable_other_status,403,0,https://batesvillearkansas.gov/files/sharedassets/city/v/1/handbook-2023.pdf,text/html,453,,1,2026-07-28T14:18:23Z,2026-07-28T14:18:27Z,worker_verify_lane_001,verify_lane_001-checkpoint-01403,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00086,B4XPAR-20260727-000220,broad_4x1000_deduped,verify_lane_001,86,MN,Midwest,Baxter,Crow Wing County (27035; primary),City of Baxter 2026 Adopted Fee Schedule (contains “Police Officer” and “Police Sergeant / Investigator” staff billing rates),https://www.baxtermn.gov/home/showpublisheddocument/338/639032243906230000,https://baxtermn.gov/home/showpublisheddocument/338/639032243906230000,baxtermn.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,unavailable_other_status,403,0,https://baxtermn.gov/home/showpublisheddocument/338/639032243906230000,text/html,429,,1,2026-07-28T13:58:29Z,2026-07-28T13:58:34Z,worker_verify_lane_001,verify_lane_001-checkpoint-00055,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00087,TS4L-04eb8831234e194ec4a4,targeted_prior_unrouted,verify_lane_001,87,TX,South,Bay City,,"City of Bay City, TX — Adopted Annual Budget (Fiscal Year 2023)",https://www.baycitytx.gov/DocumentCenter/View/1577/Fiscal-Year-2023-Adopted-Annual-Budget--City-of-Bay-City-PDF,https://baycitytx.gov/DocumentCenter/View/1577/Fiscal-Year-2023-Adopted-Annual-Budget--City-of-Bay-City-PDF,baycitytx.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,verification_ready_low,fiscal_constraint_signal,false,,unavailable_404_410,404,0,https://baycitytx.gov/DocumentCenter/View/1577/Fiscal-Year-2023-Adopted-Annual-Budget--City-of-Bay-City-PDF,text/html,88199,,1,2026-07-28T14:27:42Z,2026-07-28T14:27:43Z,worker_verify_lane_001,verify_lane_001-checkpoint-02009,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00088,B4XPAR-20260727-006246,broad_4x1000_deduped,verify_lane_001,88,FL,South,Bay Harbor Islands,Miami-Dade County (12086; primary),COLLECTIVE BARGAINING AGREEMENT 2023 - 2026 (Non-sworn/civilian municipal employees) (AFSCME),https://www.bayharborislands-fl.gov/DocumentCenter/View/3935/AFSCME-CBA-2023-2026,https://bayharborislands-fl.gov/DocumentCenter/View/3935/AFSCME-CBA-2023-2026,bayharborislands-fl.gov,cba,cba,pending_combined_review,non_safety_constraint_signal,false,,unavailable_404_410,404,0,https://bayharborislands-fl.gov/DocumentCenter/View/3935/AFSCME-CBA-2023-2026,text/html,97722,,1,2026-07-28T14:18:29Z,2026-07-28T14:18:30Z,worker_verify_lane_001,verify_lane_001-checkpoint-01409,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-00091,B4XPAR-20260727-002021,broad_4x1000_deduped,verify_lane_001,91,ND,Midwest,Beach,Golden Valley County (38033; primary),ORDINANCE NO. 390 — City Council Salaries (Amending Section 1.0207),https://www.beachnd.com/DocumentCenter/View/450/ORDINANCE-390-City-Council-Salaries,https://beachnd.com/DocumentCenter/View/450/ORDINANCE-390-City-Council-Salaries,beachnd.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,unavailable_404_410,404,0,https://beachnd.com/DocumentCenter/View/450/ORDINANCE-390-City-Council-Salaries,text/html,95558,,1,2026-07-28T14:04:19Z,2026-07-28T14:04:20Z,worker_verify_lane_001,verify_lane_001-checkpoint-00448,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
