verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-07655,B4XPAR-20260727-000057,broad_4x1000_deduped,verify_lane_004,1225,IL,Midwest,Crete,Will County (17197; primary); Cook County (17031),"Municode: Crete, IL Municipal Code — Employee benefits/administration provisions (wage and salary rates reviewed annually)",https://library.municode.com/IL/Crete/codes/Code_of_Ordinances?nodeId=MUCO_CH2AD_ARTIIIOFEM_DIV2EMBE_S2-100SHTIINUS,https://library.municode.com/IL/Crete/codes/Code_of_Ordinances,library.municode.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07448,B4XPAR-20260727-000059,broad_4x1000_deduped,verify_lane_004,1018,IL,Midwest,Godfrey,Madison County (17119; primary),Ordinance No. 2024 - Establishing compensation for Village President (BoardDocs PDF),https://go.boarddocs.com/il/vogil/Board.nsf/files/D9LLVX587628/%24file/GODFREY%20ORDINANCE%20ESTABLISHING%20PRESIDENT%20AND%20TRUSTEE%20SALARIES-2024%20%20%2826755648.1%29.pdf,https://go.boarddocs.com/il/vogil/Board.nsf/files/D9LLVX587628/%24file/GODFREY%20ORDINANCE%20ESTABLISHING%20PRESIDENT%20AND%20TRUSTEE%20SALARIES-2024%20%20%2826755648.1%29.pdf,go.boarddocs.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-08426,B4XPAR-20260727-000062,broad_4x1000_deduped,verify_lane_004,1996,IL,Midwest,Homewood,Cook County (17031; primary),"Appendix F - 12 Hour Shift Memorandum of Agreement (MOA) (Police Department; Metropolitan Alliance of Police, Chapter 622 Sergeants Unit)",https://www.village.homewood.il.us/home/showpublisheddocument/4882/638979440587970000,https://village.homewood.il.us/home/showpublisheddocument/4882/638979440587970000,village.homewood.il.us,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
BCV-20260728-07878,B4XPAR-20260727-000071,broad_4x1000_deduped,verify_lane_004,1448,IL,Midwest,Mount Vernon,Jefferson County (17081; primary),"City of Mt. Vernon, Illinois and IAFF Local 738 — Fire Department Collective Bargaining Agreement (May 1, 2022 through April 30, 2026) [PDF]",https://www.mtvernon.com/media/tdtioygx/local-738-2022-2026-contract.pdf,https://mtvernon.com/media/tdtioygx/local-738-2022-2026-contract.pdf,mtvernon.com,wage_schedule,cba,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=fire; occupation_hint=fire.
BCV-20260728-08165,B4XPAR-20260727-000073,broad_4x1000_deduped,verify_lane_004,1735,IL,Midwest,Palos Hills,Cook County (17031; primary),Agreement by and between the City of Palos Hills (Public Works/Park) and SEIU Local 73 (Public Works CBA) — 2019-2022,https://seiu73.org/wp-content/uploads/2020/07/City-of-Palos-Hills-PW-CBA-2019-2022.pdf,https://seiu73.org/wp-content/uploads/2020/07/City-of-Palos-Hills-PW-CBA-2019-2022.pdf,seiu73.org,cba,cba,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-08039,B4XPAR-20260727-000075,broad_4x1000_deduped,verify_lane_004,1609,IL,Midwest,Peru,LaSalle County (17099; primary); Bureau County (17011),IL Fraternal Order of Police (FOP) Contract 05-01-24 to 04-30-27,https://www.peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6732-il-fraternal-order-of-police-fop-contract-05-01-24-to-04-30-27/file,https://peru.il.us/government/forms-and-documents/transparent-peru/wages-and-salaries/collective-bargaining-agreements/6732-il-fraternal-order-of-police-fop-contract-05-01-24-to-04-30-27/file,peru.il.us,cba,cba,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
BCV-20260728-07535,B4XPAR-20260727-000080,broad_4x1000_deduped,verify_lane_004,1105,IL,Midwest,Pontiac,Livingston County (17105; primary),"Annual Budget for the City of Pontiac (includes City of Pontiac Salary Schedule Exhibit B; salaries fixed for the fiscal year beginning April 1 and ending March 31, with note that collective bargaining agreements may modify specific pay)",https://il-pontiac.civicplus.com/DocumentCenter/View/5220/2025-2026-Final-Budget,https://il-pontiac.civicplus.com/DocumentCenter/View/5220/2025-2026-Final-Budget,il-pontiac.civicplus.com,budget_or_pay_plan,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal;fiscal_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-08147,B4XPAR-20260727-000085,broad_4x1000_deduped,verify_lane_004,1717,IL,Midwest,Sandwich,DeKalb County (17037; primary); Kendall County (17093),Illinois FOP Labor Council and City of Sandwich - Patrol (Collective Bargaining Agreement),https://www.sandwich.il.us/media/3816,https://sandwich.il.us/media/3816,sandwich.il.us,cba,cba,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
BCV-20260728-08271,B4XPAR-20260727-000090,broad_4x1000_deduped,verify_lane_004,1841,IL,Midwest,Swansea,St. Clair County (17163; primary),Village of Swansea: Total Employee Compensation Package - All Full-Time Employees - FY2027,https://www.swanseail.org/ArchiveCenter/ViewFile/Item/2979,https://swanseail.org/ArchiveCenter/ViewFile/Item/2979,swanseail.org,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07384,B4XPAR-20260727-000093,broad_4x1000_deduped,verify_lane_004,954,IL,Midwest,Troy,Madison County (17119; primary),Ordinance 2026-28 — Collective bargaining agreement with Troy Dispatchers and the Policemen's Benevolent Labor Committee,https://files.amlegal.com/pdffiles/Troy/2026-28.pdf,https://files.amlegal.com/pdffiles/Troy/2026-28.pdf,files.amlegal.com,cba,cba,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
BCV-20260728-08513,B4XPAR-20260727-000101,broad_4x1000_deduped,verify_lane_004,2083,IL,Midwest,Westchester,Cook County (17031; primary),AGREEMENT BETWEEN VILLAGE OF WESTCHESTER AND PW TEAMSTERS (Public Works) 2023-2026,https://www.westchester-il.gov/static/documents/contracts/PW-Teamsters-2023-2026.pdf,https://westchester-il.gov/static/documents/contracts/PW-Teamsters-2023-2026.pdf,westchester-il.gov,cba,cba,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07088,B4XPAR-20260727-000107,broad_4x1000_deduped,verify_lane_004,658,IN,Midwest,Columbia City,Whitley County (18183; primary),Ordinance 2024-20: Salary & Benefits,https://columbiacity.net/wp-content/uploads/2024/12/Ordinance-2024-20-Salary-Benefit.pdf,https://columbiacity.net/wp-content/uploads/2024/12/Ordinance-2024-20-Salary-Benefit.pdf,columbiacity.net,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07170,B4XPAR-20260727-000113,broad_4x1000_deduped,verify_lane_004,740,IN,Midwest,Danville,Hendricks County (18063; primary),ORDINANCE 4 - 2025 — AN ORDINANCE TO AMEND ORDINANCE 32 - 2024 (2025 SALARIES AND OTHER COMPENSATION...),https://danvillein.gov/egov/documents/1739546494_63951.pdf,https://danvillein.gov/egov/documents/1739546494_63951.pdf,danvillein.gov,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07327,B4XPAR-20260727-000115,broad_4x1000_deduped,verify_lane_004,897,IN,Midwest,Edinburgh,Johnson County (18081; primary); Bartholomew County (18005); Shelby County (18145),"Town Council Meeting (Minutes) — Jan 12, 2026 (Ordinance 2026-1 Amending Ordinance 2025-20 Establishing Salaries (1st Reading))",https://www.edinburgh.in.us/eGov/apps/document/center.egov?id=4009&view=item,https://edinburgh.in.us/eGov/apps/document/center.egov,edinburgh.in.us,salary_ordinance,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-06798,B4XPAR-20260727-000123,broad_4x1000_deduped,verify_lane_004,368,IN,Midwest,Hobart,Lake County (18089; primary),Ord. 2025-29 Employee Salary Ordinance for 2026,https://www.cityofhobart.org/Archive/ViewFile/Item/1297,https://cityofhobart.org/Archive/ViewFile/Item/1297,cityofhobart.org,salary_ordinance,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07529,B4XPAR-20260727-000125,broad_4x1000_deduped,verify_lane_004,1099,IN,Midwest,Huntertown,Allen County (18003; primary),Huntertown Town Council Meeting Agenda — Old Business: Huntertown Ordinance 2024-014 – Salary Ordinance,https://www.huntertown.org/egov/documents/1732723203_71133.pdf,https://huntertown.org/egov/documents/1732723203_71133.pdf,huntertown.org,salary_ordinance,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07044,B4XPAR-20260727-000128,broad_4x1000_deduped,verify_lane_004,614,IN,Midwest,Mooresville,Morgan County (18109; primary),"CHAPTER 31: TOWN OFFICIALS AND EMPLOYEES — Compensation of elected officials/officers (Mooresville, IN Code of Ordinances)",https://codelibrary.amlegal.com/codes/mooresvillein/latest/mooresville_in/0-0-0-258,https://codelibrary.amlegal.com/codes/mooresvillein/latest/mooresville_in/0-0-0-258,codelibrary.amlegal.com,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07855,B4XPAR-20260727-000129,broad_4x1000_deduped,verify_lane_004,1425,IN,Midwest,Mooresville,Morgan County (18109; primary),Town Council agendas/minutes landing (Mooresville Elected Officials page → Laserfiche),https://www.mooresville.in.gov/government/elected-officials/,https://mooresville.in.gov/government/elected-officials,mooresville.in.gov,agenda_packet_or_minutes,index_page,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-07617,B4XPAR-20260727-000130,broad_4x1000_deduped,verify_lane_004,1187,IN,Midwest,Mooresville,Morgan County (18109; primary),Laserfiche weblink (example agenda/minutes row) — access blocked (403),https://laserfiche.mooresville.in.gov/weblink/0%2C0/fol/11729/Row1.aspx,https://laserfiche.mooresville.in.gov/weblink/0%2C0/fol/11729/Row1.aspx,laserfiche.mooresville.in.gov,salary_ordinance,blocked_or_unreadable,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-07595,B4XPAR-20260727-000143,broad_4x1000_deduped,verify_lane_004,1165,KS,Midwest,Abilene,Dickinson County (20041; primary),"FINAL ADOPTED COPY 2024 — EMPLOYEE POLICIES AND GUIDELINES (City of Abilene, Kansas)",https://ks-abilene.civicplus.com/DocumentCenter/View/4227/FINAL-ADOPTED-COPY-2024--EMPLOYEE-POLICIES-AND-GUIDELINES,https://ks-abilene.civicplus.com/DocumentCenter/View/4227/FINAL-ADOPTED-COPY-2024--EMPLOYEE-POLICIES-AND-GUIDELINES,ks-abilene.civicplus.com,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-08249,B4XPAR-20260727-000150,broad_4x1000_deduped,verify_lane_004,1819,KS,Midwest,Cherryvale,Montgomery County (20125; primary),Resolution 19-12 Setting Part-Time Fire/EMS Department Payscale,https://storage.googleapis.com/juniper-media-library/324/2025/09/Resolution-19-12-PT-Fire-EMS-Payscale.pdf,https://storage.googleapis.com/juniper-media-library/324/2025/09/Resolution-19-12-PT-Fire-EMS-Payscale.pdf,storage.googleapis.com,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=fire; occupation_hint=fire.
BCV-20260728-07092,B4XPAR-20260727-000153,broad_4x1000_deduped,verify_lane_004,662,KS,Midwest,Columbus,Cherokee County (20021; primary),2021 Pay Study RFP (includes wage-range chart tables),https://columbusks.gov/wp-content/uploads/2021/06/2021-Pay-Study-RFP.pdf,https://columbusks.gov/wp-content/uploads/2021/06/2021-Pay-Study-RFP.pdf,columbusks.gov,wage_schedule,wage_schedule_or_compensation_plan,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-07440,B4XPAR-20260727-000156,broad_4x1000_deduped,verify_lane_004,1010,KS,Midwest,Girard,Crawford County (20037; primary),"City Council Agenda (Feb 23, 2026) — item: Convert Police Chief pay to salary due to adequate coverage",https://www.girardkansas.gov/AgendaCenter/ViewFile/Agenda/_02232026-450,https://girardkansas.gov/AgendaCenter/ViewFile/Agenda/_02232026-450,girardkansas.gov,agenda_packet_or_minutes,agenda_cover_sheet,pending_combined_review,,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=police; occupation_hint=police.
BCV-20260728-07452,B4XPAR-20260727-000157,broad_4x1000_deduped,verify_lane_004,1022,KS,Midwest,Goodland,Sherman County (20181; primary),"City Commission Agenda Packet (includes Resolution 1588 adopting 2022 Compensation & Classification Study Executive Report with salary schedules/step structure effective July 1, 2022 and remainder Jan 2023)",https://goodlandks.gov/wp-content/uploads/2022/06/060622AgendaPacket-ID-169997.pdf,https://goodlandks.gov/wp-content/uploads/2022/06/060622AgendaPacket-ID-169997.pdf,goodlandks.gov,classification_study,agenda_cover_sheet,pending_combined_review,market_or_comparability_pressure,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-06796,B4XPAR-20260727-000160,broad_4x1000_deduped,verify_lane_004,366,KS,Midwest,Hiawatha,Brown County (20013; primary),Employee Compensation / Pay Plan — Pay Plan provisions and related compensation framework (from City of Hiawatha document containing Article E Compensation and Pay Plan/Pay Increases sections),https://www.cityofhiawatha.org/media/5181,https://cityofhiawatha.org/media/5181,cityofhiawatha.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety; occupation_hint=non_safety.
BCV-20260728-07517,B4XPAR-20260727-000162,broad_4x1000_deduped,verify_lane_004,1087,KS,Midwest,Hoisington,Barton County (20009; primary),City of Hoisington — Council Packets landing page,https://www.hoisingtonks.org/council-packets,https://hoisingtonks.org/council-packets,hoisingtonks.org,budget_or_pay_plan,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unclear; occupation_hint=unclear.
BCV-20260728-07791,B4XPAR-20260727-000163,broad_4x1000_deduped,verify_lane_004,1361,KS,Midwest,Lansing,Leavenworth County (20103; primary),"City of Lansing, Kansas – Compensation and Benefits Study (Proposal / agenda attachment)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/lansingks-meet-6d31fa9c342f40f6a2e17192aedb6a95/ITEM-Attachment-001-8aafcc98175f48009e0e887f7411c59c.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/lansingks-meet-6d31fa9c342f40f6a2e17192aedb6a95/ITEM-Attachment-001-8aafcc98175f48009e0e887f7411c59c.pdf,mccmeetingspublic.blob.core.usgovcloudapi.net,classification_study,context_only,pending_combined_review,market_or_comparability_pressure,false,,verification_not_run,,,,,,,0,,,worker_verify_lane_004,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=unknown; occupation_hint=unknown.
