candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes,canonical_locator_hash,source_specificity_score,mechanism_relevance_score,same_city_match_value_score,overlapping_cycle_value_score,unit_clarity_score,source_family_strength_score,duplicate_risk_score,prior_seen_score,verification_feasibility_score,claim_gap_contribution_score,candidate_quality_score,candidate_quality_label,verification_priority_tier,score_reason_codes,review_duplicate_status,review_disposition,verification_queue_rank
TS4L-78fda37504f75b37a473,lane_3,TS4-3-b0cb9985b91634fe,https://opramachine.com/request/65165/response/111712/attach/7/CWA%20Library%202020%20to%202022.pdf?cookie_passthrough=1,CWA Library 2020 to 2022.pdf (OPRAmachine attachment to Cranford Township OPRA request),Cranford,NJ,non_safety_municipal_units,Library employees (CWA bargaining unit),CWA Library,2020-2022 (as labeled in attachment name),2020,2022,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,exact municipality match (Cranford Township),overlaps expected window (2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Cranford NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead focuses on non-safety unit likely including explicit compensation mechanisms (e.g., wage/salary provisions) within the 2014-2024 target window.",23234bb15163e754b207,15,3,10,15,10,7,5,5,3,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1751
TS4L-7b03fd711a033e02bc74,lane_3,TS4-3-59d0a56512c9fcac,https://ted.cviog.uga.edu/financial-documents/sites/default/files//budgetdoc/budget-report/city-kingsland-fy2024-budget-report.pdf,City of Kingsland FY2024 Budget Report (PDF) — UGA Carl Vinson Institute of Government (TED) (locator only),Kingsland,GA,non_safety_municipal_units,"Citywide non-safety municipal employees (e.g., administrative/operations) — pay/compensation schedule expected within budget materials",,Fiscal Year 2023-24 budget cycle (document labeled FY2024),2023-10-01,2024-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality match (City of Kingsland, GA)",Overlaps target window (inferred fiscal year includes 2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Kingsland GA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead to locate explicit compensation/pay plan mechanisms for non-safety municipal units within City budget documentation for the FY2024 cycle.,55dbab38d652aa163fa8,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1753
TS4L-7d41290262a3cfb93b87,lane_3,TS4-3-0e66eefaee1614b3,https://ecode360.com/MA0529/laws/LF2246944.pdf,Township of Mahwah Ordinance No. 2044 (Setting Salaries for Blue Collar Employees) (Salary ranges for year 2025; references UPSEU Blue Collar Unit CBA for 2022–2026),Mahwah,NJ,non_safety_municipal_units,Blue Collar / DPW & Water/Sewer (non-safety unit),UPSEU Blue Collar Unit,Ordinance year 2025; CBA referenced: calendar years 2022–2026,2025-01-01,2025-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city_match,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Mahwah NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted ordinance setting salary ranges; includes explicit linkage that the Township has approved a collective bargaining agreement for calendar years 2022–2026 with the UPSEU Blue Collar Unit and that salary adjustments for nonunion employees follow those unit adjustments.,d02af0ec614b088d6111,15,3,10,15,10,7,5,5,3,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1756
TS4L-7e14711cabdc3a5cf436,lane_3,TS4-3-c84826948deb3aff,https://www.southorange.org/DocumentCenter/View/9154/2023-03-ADOPT-Ordinance-Establishing-Salary-Ranges-for-Certain-Non-Union--Supervisory-Personnel-PDF?bidId=,2023-03 Adopt Ordinance Establishing Salary Ranges for Certain Non-Union & Supervisory Personnel (South Orange Village),South Orange Village,NJ,non_safety_municipal_units,non-union and supervisory (municipal employees),Non-union / supervisory personnel (not a CBA bargaining unit),"effective January 1, 2023 until subsequently amended",2023-01-01,2023-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,exact_city,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",South Orange Village NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Ordinance establishing explicit salary ranges for non-union and supervisory personnel; useful as a pay-plan compensation mechanism lead for the target unit type.,3aeb44116e90c17428ad,11,6,10,15,10,7,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1758
TS4L-8039675a62e503222425,lane_3,TS4-3-73301a1fb84f4deb,https://www.in.gov/townships/jackson89/meeting-agenda-and-minutes/,IN.gov Townships — Jackson Township 89: Meeting Agenda & Minutes,Jackson,IN,non_safety_municipal_units,municipal governance affecting employee compensation/pay planning (minutes context),,2014-2024 (depends on minutes listed; page is a rolling repository),,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"uncertain (Jackson Township 89; not uniquely specified as the target municipality without matching the correct Jackson, IN entity)",uncertain (needs the listed minutes’ dates to confirm overlap),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Jackson IN non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: official repository for Jackson Township (IN) meeting agendas/minutes, which can contain references to salary/wage ordinances, pay schedules, budgeting constraints, parity/equity adjustments, or related compensation mechanisms.",12835268df3d98bcb19d,11,15,6,15,5,7,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1759
TS4L-8c1cedd8a1b58f705ed4,lane_3,TS4-3-3050474e090d14a9,https://ted.cviog.uga.edu/financial-documents/sites/default/files/budgetdoc/budget-report/city-buford-fy2014-budget-report.pdf,City of Buford FY2014 Budget Report (Budget Summary) — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,non_safety_municipal_units,non_safety_municipal_units,,Fiscal Year 2014,2014-07-01,2015-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city_match_unknown,overlap_expected_with_2014-2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Buford GA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Budget report lead for explicit employee compensation mechanisms; expected to contain budgeted payroll/pay policy language that may reflect fiscal-constraint signaling for non-safety municipal units.,9270c638020a5348ea44,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1769
TS4L-952741b96bec41e4c60d,lane_3,TS4-3-4f363c6ae8a853ab,https://www.horizoncity.org/wp-content/uploads/FY2016-Approved-Budget-1.pdf,Town of Horizon City — FY2016 Approved Budget (Operating Budget),Horizon City,TX,non_safety_municipal_units,administrative employees (non-safety); employees not limited by employment contracts,,FY2016 Operating Budget,2015-10-01,2016-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Horizon City (Town of) — likely same municipality match,Overlaps expected 2014-2024 window (FY2016),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Horizon City TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Budget text indicates an explicit pay adjustment mechanism (across-the-board % salary increase for employees, with carveout for those limited by employment contracts) plus statements about maintaining health benefits and 457B contributions; relevant for non-safety compensation mechanism signal.",6f828d37087b397491f4,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1777
TS4L-9dafdb1c195b719e3598,lane_3,TS4-3-a75220d6a67e9ca4,https://www.personnelboard.org/uploads/payplan.pdf,Pay Plan (Salary Schedule) - Mobile County Personnel Board (includes City of Prichard non-public safety pay plan references),Prichard,AL,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 (document contains jurisdiction-effective entries; Prichard non-public safety referenced for specific effective dates),2021-08-14,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,exact-municipality_expected,overlaps_target_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Prichard AL non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"High-specificity lead for explicit compensation mechanics via pay plan/salary schedule; includes entries indicating City of Prichard non-public safety personnel effective dates (e.g., 2.5% non-public safety reference and related effective date(s)).",7d65181d8effe98f45ff,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1782
TS4L-aa01d015594d5a45e95a,lane_3,TS4-3-bda77f36cd90b891,https://www.townofhalfmoon-ny.gov/home/files/2022-adopted-budget,"Town of Halfmoon, NY — 2022 Adopted Budget (PDF)",Halfmoon,NY,non_safety_municipal_units,non_safety_municipal_units,,2022 fiscal year budget (adopted),2022-01-01,2022-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Inferred municipality match: Halfmoon, NY from source title/host path",Inferred overlap with target window 2014-2024 (document labeled 2022),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Halfmoon NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Budget document likely includes compensation/pay-plan mechanisms and budget language relevant to fiscal constraints and equity/parity framing for non-safety municipal units.,143f774619b78b9bb075,11,15,6,15,5,7,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1789
TS4L-aaf4c018de0957b881a9,lane_3,TS4-3-0e66eefaee1614b3,https://ecode360.com/MA0529/laws/LF1952270.pdf,Township of Mahwah Ordinance No. 2020 (Setting Salaries for Blue Collar Employees) (Salary ranges for year 2024; references UPSEU Blue Collar Unit CBA for 2022–2026),Mahwah,NJ,non_safety_municipal_units,Blue Collar / DPW & Water/Sewer (non-safety unit),UPSEU Blue Collar Unit,Ordinance year 2024; CBA referenced: calendar years 2022–2026,2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city_match,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Mahwah NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted ordinance setting salary ranges; explicitly states the Township has approved a collective bargaining agreement for calendar years 2022–2026 with the UPSEU Blue Collar Unit and that salary adjustments for nonunion employees follow the related unit adjustments.,6424c7efed19d7ccac57,15,3,10,15,10,7,5,5,3,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1790
TS4L-ae6042bf4be712c47bcb,lane_3,TS4-3-2edb59a72a6f2239,https://geneseetwpmi.gov/wp-content/uploads/2020/11/Projected_Budget_Report_2020.pdf,Genesee Charter Township (MI) - Projected Budget Report 2020 (PDF),Genesee charter,MI,non_safety_municipal_units,Municipal non-public-safety staff (inferred from budget expenditure structure),,Projected budget year 2020,2020-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality match: Genesee Charter Township, MI (Geneseetwpmi.gov)",Overlaps expected window (2014-2024); document is for 2020,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Genesee charter MI non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead only: projected budget report may include expenditure assumptions suitable for identifying a fiscal-constraint-related pay/compensation approach for non-safety units.,8b154e0636761d786f55,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1792
TS4L-b6790ca04c97fd0a20ee,lane_3,TS4-3-b17c2d354834df5b,https://www.lakeway-tx.gov/ArchiveCenter/ViewFile/Item/2720,City Council Special Meeting (Expanded Study – City of Lakeway) — May 04 2020 (Evergreen Solutions) [ArchiveCenter ViewFile Item/2720],Lakeway,TX,non_safety_municipal_units,City employees / non-sworn (non-safety) classifications; salary schedules and step plans,Non-represented / non-sworn employees (not specified as a bargaining unit),FY2019/FY2020 pay plan implementation context; mechanism includes annual COLA and merit distribution (effective references to 10/1 and merit/anniversary timing),2019-10-01,2020-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city,overlaps_target_window_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Lakeway TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead for fiscal constraint signal + explicit compensation mechanism: describes how Council-approved % allocations (COLA vs merit) are applied to salary schedules/step movement for non-sworn/Unified Plan, including Bring-to-Minimum and timing (e.g., effective 10/1; merit on anniversary/10/1 in the unified/police plan sections).",ab6182c23b80c8fd9883,11,6,10,15,10,7,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1802
TS4L-b7f4aa217d6625106d12,lane_3,TS4-3-5acb339f3f17ebc3,https://www.fishkill-ny.gov/uploads/3/8/0/7/38072219/2016_tof_adopted_budget.pdf,Town of Fishkill — 2016 Adopted Budget (PDF),Fishkill,NY,non_safety_municipal_units,non_safety_municipal_units,,2016 (budget year),2016-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Fishkill NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted Town of Fishkill adopted budget PDF (2016) from the municipality’s Comptroller/Finance archives; potential budget/pay-plan compensation mechanism details affecting non-safety municipal employees.,1c3ad1271768971a8187,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1804
TS4L-b961dfc524d0bef03994,lane_3,TS4-3-5b6c75e62d43ace8,https://southoldtownny.gov/Archive/ViewFile/Item/127,ADOPTED 2024 TOWN BUDGET Town of Southold (archived PDF item view),Southold,NY,non_safety_municipal_units,Municipal employee compensation context (budgetary pay/benefit lines supporting bargaining outcomes),"CSEA-related benefit line items (e.g., “CSEA BENEFIT FUND” appears in the budget table snippet)",2024 (budget year; supports fiscal constraint/pay plan context across 2014-2024 research window),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city_expected,overlap_expected_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Southold NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Budget document lead containing explicit line items tied to CSEA benefit funding; useful for locating budget-pay-plan constraints/signals that may reference or operationalize wage/compensation mechanisms for non-safety municipal units.,b324a8348fce91c13f89,11,6,10,15,10,7,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1806
TS4L-ba10799fa7ee5438d6d4,lane_3,TS4-3-0e66eefaee1614b3,https://ecode360.com/MA0529/laws/LF2246943.pdf,"Township of Mahwah Ordinance No. 2043 (Setting Salaries for White Collar, Management and Non-Union Employees) (Salary ranges for year 2025; references UPSEU White Collar Unit CBA for 2022–2026)",Mahwah,NJ,non_safety_municipal_units,White Collar / Management & Non-Union (non-safety unit),UPSEU White Collar Unit,Ordinance year 2025; CBA referenced: calendar years 2022–2026,2025-01-01,2025-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city_match,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Mahwah NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted ordinance setting salary ranges; explicitly ties non-union employee salary adjustments to related collective bargaining unit adjustments for the UPSEU White Collar Unit (calendar years 2022–2026).,9fc5daf81dcfb5fc91e6,15,3,10,15,10,7,5,5,3,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1807
TS4L-bb72a36c7f5ec0e5ab0c,lane_3,TS4-3-1dd2ee9f3cd24cdf,https://montvillenj.org/DocumentCenter/View/6036/2019-2020-WC-SALARY-ORD--32420,2019-2020 WC Salary Ord (Township of Montville) — Ordinance establishing rates of compensation for employees covered by collective bargaining agreements,Montville,NJ,non_safety_municipal_units,White Collar (WC) municipal employees covered by collective bargaining agreements,Morris Council No. 6 – White Collar (WC),2019-2020,2019,2020,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city_match,overlaps_2014_2024_target_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Montville NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public document lead for explicit compensation/rates for WC employees (potential fiscal-constraint signaling via salary/wage ordinance).,fefc9fc9a12c228cfc48,11,6,10,15,10,7,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1808
TS4L-be8fca601c0c395f676b,lane_3,TS4-3-ab10d5e138741684,https://delrantownship.org/wp-content/uploads/2024/07/2020-Municipal-Budget-PowerPoint.pdf,Delran Township 2020 Municipal Budget (PowerPoint presentation),Delran,NJ,non_safety_municipal_units,non_safety_municipal_units,,CY 2020 municipal budget cycle (presentation),2020-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_municipality_delran_township,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Delran NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Municipal budget presentation; candidate lead for explicit compensation-related budget mechanisms and any fiscal-constraint framing relevant to non-safety municipal units.,ef29a7e7fce60c9c585c,15,6,10,15,5,7,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|plausible_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1812
