candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes,canonical_locator_hash,source_specificity_score,mechanism_relevance_score,same_city_match_value_score,overlapping_cycle_value_score,unit_clarity_score,source_family_strength_score,duplicate_risk_score,prior_seen_score,verification_feasibility_score,claim_gap_contribution_score,candidate_quality_score,candidate_quality_label,verification_priority_tier,score_reason_codes,review_duplicate_status,review_disposition,verification_queue_rank
TS4L-265c142855fb62862791,lane_2,TS4-2-b180f17c1c4a8e4b,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1224.pdf,"Collective Bargaining Agreement — City of Washington (OH) & Fraternal Order of Police, OLC, Inc. — Patrol Officers (SERB Case No. 2018-MED-12-1224)",Washington,OH,safety_and_non_safety_bargaining_units,Police (Patrol Officers),"Fraternal Order of Police, Ohio Labor Council, Inc. — Patrol Officers","Effective March 1, 2019 through February 28, 2022",2019-03-01,2022-02-28,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,unclear_municipality_name_match,overlaps_expected_window_(2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Washington OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,SERB-hosted CBA PDF. Document title indicates “City of Washington” but appears to be Washington Court House referenced in SERB PDFs for this employer in the same dataset; strike/no-strike or impasse/arbitration references may be contained within the CBA terms.,214f9073b08c36f515b5,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,194
TS4L-3d3dcbc2ee0b9abfdce4,lane_2,TS4-2-e0d439d8d64f0906,https://www.nj.gov/perc/documents/NJ%20PERC%20Synopses%202014.05.29.pdf,"P.E.R.C. Synopsis P.E.R.C. NO. 2014-79 — Township of Ocean v. International Brotherhood of Teamsters, Local 701 (restraint of binding arbitration denied; grievance asserted CBA-related overtime distribution issue)",Ocean,NJ,safety_and_non_safety_bargaining_units,Teamsters / non-safety (inferred from union type; not confirmed),"International Brotherhood of Teamsters, Local 701",Docket timeframe tied to 2013-063 and 2014 PERC decision (exact CBA term not extracted here),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Township of Ocean, NJ indicated by PERC caption (parties match the target municipality name)",Overlaps target window (2014-2024) via 2014 PERC decision date,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Ocean NJ safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: PERC synopsis involving restraint of binding arbitration for a Township of Ocean grievance tied to the collective negotiations agreement—relevant to 'cba_or_arbitration_award_or_factfinding_or_impasse_record' and potentially dispute/impasse dynamics (strike/no-strike not confirmed here).,7343ee3e35534575e4ee,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,199
TS4L-3ef2ee30930d402eb4ec,lane_2,TS4-2-e70b39a9a140b176,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2018/18-MED-09-0929.pdf,"Conciliation Award (SERB) — Perry Township (Stark County), Ohio (18-MED-09-0929)",Perry,OH,safety_and_non_safety_bargaining_units,public_safety (police-related context suggested by union/party references in scouting snippet),not fully specified in scouting results (parties described inside PDF),2018 (conciliation award; bargaining-cycle period not extracted),2018,2019,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"likely_match_Perry_(Perry Township, Stark County) in Ohio",overlaps_expected_window_2014-2024_(document dated 2018),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Perry OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,SERB Conciliation Award concerning unresolved issues between Perry Township (Stark County) and successor collective bargaining agreements; relevant for impasse/factfinding/conciliation records and potential strike/no-strike-related dispute-process signals.,fbe67e51e7dbe1ed21ac,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,200
TS4L-520a07ebf4561f009575,lane_2,TS4-2-84fec83ac1891ab3,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2017/17-MED-10-1206.pdf,SERB Fact-Finding Report (Boardman Township vs. OPBA) — Case No. 17-MED-10-1206,Boardman,OH,safety_and_non_safety_bargaining_units,Sworn police officers (OPBA patrolman unit),Ohio Patrolmen’s Benevolent Association (OPBA) — patrolman unit,Fact-Finding Report (2017 case; successor CBA period likely 2018–2020),2018-01-01,2020-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Boardman Township (Mahoning County, OH) match",Overlaps 2014–2024 target window (based on successor cycle inference),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Boardman OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for safety unit impasse/factfinding evidence relevant to strike/no-strike constraint signals.,ce8a5a071f7e1f65f297,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,205
TS4L-5e172c0886e7033b3f82,lane_2,TS4-2-ff7b36cffeb51c51,https://odr-pa.org/wp-content/uploads/2016-2017-Annual-Report.pdf,OFFICE FOR DISPUTE RESOLUTION (ODR) 2016-2017 Annual Report (PDF),Tredyffrin,PA,safety_and_non_safety_bargaining_units,School employees / education (non-safety),Tredyffrin-Easttown School District (bargaining/impasse participants not specified in snippet),2016-2017 (as indicated by report period),2016,2017,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,Tredyffrin-Easttown School District (includes Tredyffrin) match,Overlaps 2014-2024 target window (report period 2016-2017),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Tredyffrin PA safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead to ODR dispute-resolution materials that include “Tredyffrin-Easttown School District” under factfinding/arbitration activity for the 2016-2017 cycle period; likely useful for locating factfinding/impasse records and any strike/no-strike constraints for the relevant education bargaining unit(s).,496546d2d8727e19a856,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,208
TS4L-6df3c9f0939986b517b5,lane_2,TS4-2-84fec83ac1891ab3,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2013/13-MED-10-1396.pdf,SERB Fact-Finding Report (Boardman Township vs. Teamsters Local 377) — Case No. 13-MED-10-1396,Boardman,OH,safety_and_non_safety_bargaining_units,Road/maintenance employees (Teamsters),"International Brotherhood of Teamsters, Local 377",Fact-Finding Report (2013 case; successor CBA period likely 2014–2016),2014-01-01,2016-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Boardman Township (Mahoning County, OH) match",Overlaps 2014–2024 target window (based on successor cycle inference),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Boardman OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead for non-safety bargaining unit impasse/factfinding record to capture non-safety constraint signals (e.g., strike/no-strike language context).",9724eb9620bad4289c86,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,210
TS4L-6f16f57240a347254f76,lane_2,TS4-2-f5dd0ad271e93b6a,https://gis.hamilton-oh.gov/webdocs/Dept%20CSP/Employment%20Agreements/IAFF-PDF.pdf,"IAFF collective bargaining agreement - City of Hamilton, Ohio (hosted PDF)",Hamilton,OH,safety_and_non_safety_bargaining_units,Firefighters (IAFF),"Hamilton Professional Fire Fighters, IAFF (Local 20 referenced in related SERB fact-finding reporting)","Includes provisions referencing successor CBA; appears to include an effective date around Jan 1, 2019 (exact end date not confirmed from search snippet)","2019-01-01 (approx, ",,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,Hamilton city match (high confidence),Possible overlap with 2014-2024 window (inferred 2019 effective date),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Hamilton OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted City of Hamilton employment agreement PDF; likely contains strike/no-strike and impasse-resolution mechanisms in contract language.,9f07a59c3b930c794fa7,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,211
TS4L-726b4981e819c1cb6b08,lane_2,TS4-2-b0e0cf2eeff6fcbe,https://www.derrynh.gov/sites/g/files/vyhlif3026/f/uploads/police_supervisors_2024-2029.pdf,"Collective Bargaining Agreement (Police Supervisors) — Town of Derry, NH — 2024-2029",Derry,NH,safety_and_non_safety_bargaining_units,Safety (Police Supervisors),"Police Supervisors, SEIU Local 1984",2024 - 2029 (effective dates not fully captured in search snippet),2024-01-01,2029-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Direct match (Derry, NH)",Overlaps expected 2014-2024 window (overlap likely includes 2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Derry NH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public CBA PDF for a safety-linked bargaining unit (police supervisors). Lead for locating any provisions that constrain strike/no-strike options and any references to impasse handling/arbitration within the contract.,b79849709be2b2cacb29,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,212
TS4L-91fa45faf804be91e7ee,lane_2,TS4-2-0002d41731b45f39,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/documents/orders/2014/june/radnor%20association%20of%20township%20employees%20pe14-88.pdf,"Radnor Township v. Radnor Association of Township Employees — Pennsylvania Labor Relations Board (Final Order) (PERA-C-14-88-E) (June 17, 2014)",Radnor,PA,safety_and_non_safety_bargaining_units,Township employees (non-safety public employees; association represents bargaining unit),Radnor Association of Township Employees,Case/order issued in 2014 (grievance settlement / bargaining-unit representation dispute; contract referenced in charge attachments),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Radnor, PA match",Within expected 2014–2024 window (cycle not explicitly inferable from title/locator alone),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Radnor PA safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"High-specificity Pennsylvania Labor Relations Board final-order PDF explicitly naming Radnor Township and Radnor Association of Township Employees; relevant to labor relations and bargaining-unit process that may intersect with strike/no-strike, impasse/factfinding/arbitration pathways.",0dc91cbfecd8f40e9981,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,218
TS4L-9ca5ae705577a193a647,lane_2,TS4-2-aed869876c45bef6,https://www.legislature.mi.gov/Publications/JCAR/JCAR%20Files/Rules%20before%20JCAR/Past%20Rules%20Before%20JCAR/21-78%20Public%20Health%20Code%20-%20General%20Rules/Affidavit.pdf,"JCAR (Michigan Legislature) rules affidavit PDF referencing Georgetown Charter Township; includes ""Police Department Supervisor Unit Collective Bargaining Agreement – approved""",Georgetown charter,MI,safety_and_non_safety_bargaining_units,Public safety (Police - Supervisor unit),Police Department Supervisor Unit (collective bargaining agreement),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Likely same municipality (Georgetown Charter Township, Michigan)",target_window_not_yet_confirmed,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Georgetown charter MI safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead only: this is an affidavit in Michigan’s JCAR materials that explicitly references approval of a Police Department Supervisor Unit collective bargaining agreement for Georgetown Charter Township; use to locate the underlying CBA/arbitration/factfinding/impasse documentation covering 2014-2024.,fc4404de114c63993218,15,12,10,11,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,219
TS4L-d5a891b71798f468c27e,lane_2,TS4-2-6e5b98e77059b947,https://apps.greenwichct.org/rtmarchive/upload/medialibrary/7b7/COMPARISON%20DOCUMENT%20Town%20of%20Greenwich%20Teamsters%20Local%20456%202014%20-%202016%20Contract%20-%20Draft%20Greenwich.pdf,Draft Collective Bargaining Agreement Based on the Interest Arbitration Award (Case No. 2017-MBA-261) — Town of Greenwich and Local #456 International Brotherhood of Teamsters,Greenwich,CT,safety_and_non_safety_bargaining_units,non-safety (labor/blue-collar bargaining unit; Teamsters),Local #456 International Brotherhood of Teamsters,"July 1, 2014 – June 30, 2016 (with extension through June 30, 2019 per document formatting)",2014-07-01,2019-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Exact match (Town of Greenwich, CT)",Overlaps expected 2014-2024 window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Greenwich CT safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Document explicitly states it is based on an interest arbitration award in case number 2017-MBA-261; useful lead for strike/no-strike constraints and arbitration/impasse-related process signals within the bargaining-cycle window.,b34950c67525e8a1889d,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,228
TS4L-da00298d7335ea245d8a,lane_2,TS4-2-a25013d6cdda2414,https://www.supremecourt.ohio.gov/rod/docs/PDF/1/2019/2019-Ohio-2302.pdf,"2019-Ohio-2302 (Ohio Supreme Court website PDF): Bd. of Trs. of Anderson Twp. v. Anderson Twp. Prof'l Firefighters Ass'n, Laff Local",Anderson,OH,safety_and_non_safety_bargaining_units,Firefighting (fire suppression / fire department),"Anderson Township Professional Firefighters Association, IAFF Local 3111","CBA referenced; disciplinary/arbitration activity around May 2017 (with effective demotion date May 6, 2017); decision issued 2019",2017-01-01,2017-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"Anderson Township, OH match",Overlaps 2014-2024 target window (2017 arbitration/award context; decision 2019),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Anderson OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public court decision concerning an arbitration award tied to the parties’ collective-bargaining agreement; potential strike/no-strike and impasse-related bargaining constraints could be discussed in relation to the arbitration and CBA enforcement.,6536696887614a5b394e,15,12,6,15,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,229
TS4L-ec80009326a389148fb7,lane_2,TS4-2-b24e344d05a68eb6,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1139.pdf,"Collective Bargaining Agreement (SERB/Ohio Public Sector) — Township of Delhi (Ohio) with Delhi Township Professional Fire Fighters - Local 3389, IAFF (Contract PDF)",Delhi,OH,safety_and_non_safety_bargaining_units,Firefighters / Public Safety (IAFF),"Delhi Township Professional Fire Fighters - Local 3389, IAFF",Contract entered 1st day of January 2020 (URL indicates 19-MED-10-1139),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"same_city_inferred_from_party_name_(""Delhi"" and ""Delhi Township"")",unknown,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Delhi OH safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead CBA for the 2020-era cycle of the Delhi Township fire fighters bargaining unit; potential no-strike / arbitration / impasse mechanics within a safety bargaining unit.,a69a47768e10ded12af3,15,12,10,11,10,10,5,5,5,5,88,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,234
TS4L-341e3218de706f361308,lane_2,TS4-2-2a5936cdd17019a4,https://www.newmilfordps.org/collectivebargainingagreements,Collective Bargaining Agreements — New Milford Public Schools (Arbitration Awards section includes NMBOE and NMEA Arbitration Award 2015.pdf),New Milford,CT,safety_and_non_safety_bargaining_units,Education staff (NMEA / New Milford Education Association),NMBOE vs. NMEA (New Milford Education Association) arbitration award recipient unit(s),Arbitration Award 2015 (documented as 'NMBOE and NMEA Arbitration Award 2015.pdf'),2015,2015,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,same_municipality_match_expected,within_target_window_(2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",New Milford CT safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for arbitration-award discovery (factfinding/impasse-adjacent signals are often referenced in award materials); this page publicly lists the 2015 arbitration award PDF.,80e533859f283547bd17,11,12,10,15,10,10,5,5,4,5,87,verification_ready_medium,tier_b,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,243
TS4L-3b33b6337549143b691b,lane_2,TS4-2-06107aa64583b32b,https://cms7files.revize.com/galesburg/Document_Center/Department/Administration/Human%20Resources/Documents/AFSCME%20Contract%202024-2026.pdf,"Agreement between City of Galesburg, Illinois and AFSCME Council 31 for and on behalf of Local 1173 (June 3, 2024 entered; contract term through 2026)",Galesburg City,IL,safety_and_non_safety_bargaining_units,Non-public-safety/general city employees (listed represented classifications incl. transit/public service/support roles),AFSCME Council 31 / Local 1173,"Entered June 3, 2024; term shown as 2024-2026 on file title",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,same_city_match,overlaps_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Galesburg City IL safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,City-hosted CBA PDF for a non-safety bargaining unit (AFSCME Local 1173). Contains full contract text suitable for locating strike/no-strike constraints and any arbitration/impasse provisions.,462d7c6d2bb7132c22e5,15,9,10,15,10,10,5,5,3,5,87,verification_ready_medium,tier_b,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,245
TS4L-494245207c05bb278b35,lane_2,TS4-2-5b68b1c55f4b827f,https://www.cantonmi.gov/DocumentCenter/View/1174/AFSCME?bidId=,"AFSCME Local #3860 — Collective Bargaining Agreement (Jan 1, 2024 - Dec 31, 2026)",Canton charter,MI,safety_and_non_safety_bargaining_units,Non-safety (public sector municipal employees),International Union of AFSCME Local #3860,"January 1, 2024 - December 31, 2026",2024-01-01,2026-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,bargaining_power_signal|safety_advantage_signal|non_safety_constraint_signal,tier_3_mechanism_gap_discovery,,"likely_same_municipality_match (Charter Township of Canton, MI)",overlaps_expected_window (includes 2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for strike/no-strike, impasse, arbitration, factfinding, and bargaining-power discovery.",Canton charter MI safety_and_non_safety_bargaining_units 2014-2024 target window strike or no strike constraint cba or arbitration award or factfinding or impasse record,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead for non-safety bargaining unit contractual constraints (e.g., strike/no-strike) and any arbitration/factfinding/impa​​sse-related procedural language.",5a36455c975e15b8b451,11,12,10,15,10,10,5,5,4,5,87,verification_ready_medium,tier_b,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,248
