source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,final_access_url_sanitized,http_status_code,redirect_count,content_length_header,response_metadata_path,content_sample_path,error_type,transport_exception_type,error_message_sanitized,source_review_pilot_id,source_review_merge_id,source_review_merged_at
sr_90b2b7dd9a256d4a1d7200fa,TRI-049e41bc59c872281ac8,NSCQ-AK-20260720-0026,VER-a50e96c2fff0329bbe8e,cog_2025_122716,122716,AK,Kodiak,CITY OF KODIAK,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,"Kodiak, AK Collective Bargaining Agreement (Effective July 1, 2024 through June 30, 2026) — City of Kodiak & PSEA",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,union,police,,yes,likely_official,URL-f6bc5c478c018d9ba87a,1,canonical_representative,28,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0028_sr_90b2b7dd9a256d4a1d7200fa.pdf,eea8162bfe6a5262dc0695eaf0aa9824b505aa4e9285c12358e5a36f705fcaa3,708878,application/pdf,unknown,unknown,official_union,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:42Z,1,1,1,0,0,0,1,https://www.psea.net/images/documents/contracts/Kodiak_CBA_2024-2026.pdf,200,0,708878,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0028_sr_90b2b7dd9a256d4a1d7200fa.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_152e49cb98f07dd1288cb7d5,TRI-1564ecd93d13db9ab066,NSCQ-CO-20260720-0003,VER-6b13e358e1479d74c1eb,co_denver,194647,CO,Denver,CITY AND COUNTY OF DENVER,https://denver.legistar.com/View.ashx?GUID=6C824F2A-335F-4C97-896F-F90E2863C85E&ID=5494237&M=F,https://denver.legistar.com/View.ashx?GUID=6C824F2A-335F-4C97-896F-F90E2863C85E&ID=5494237&M=F,https://denver.legistar.com/View.ashx?GUID=6C824F2A-335F-4C97-896F-F90E2863C85E&ID=5494237&M=F,Collective Bargaining Agreement (Denver Police Protective Association) 2018–2020,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,no,likely_official,URL-61aea9fc4659580f57a9,1,canonical_representative,29,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0029_sr_152e49cb98f07dd1288cb7d5.pdf,063f4acd88bb04c6d435a1fc2895767dd32b65a9b22eeabbfc4a7e0ad224246f,1941972,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:42Z,1,1,1,0,0,0,1,https://denver.legistar.com/View.ashx?GUID=6C824F2A-335F-4C97-896F-F90E2863C85E&ID=5494237&M=F,200,0,1941972,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0029_sr_152e49cb98f07dd1288cb7d5.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_a6e0fc7c12662a36a230c7df,TRI-eb6857849fce61c7feed,NSCQ-DE-20260720-0005,VER-809e621c0f96a4d179c5,cog_2025_101815,101815,DE,Newark,CITY OF NEWARK,https://newarkde.gov/DocumentCenter/View/21012/FOP-Lodge-4-Contract-2025-2027,https://newarkde.gov/DocumentCenter/View/21012/FOP-Lodge-4-Contract-2025-2027,https://newarkde.gov/DocumentCenter/View/21012/FOP-Lodge-4-Contract-2025-2027,"F.O.P. Lodge No. 4 Contract (July 1, 2025 – June 30, 2027)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-abe5c00d8ab383c5fa00,1,canonical_representative,30,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0030_sr_a6e0fc7c12662a36a230c7df.pdf,b8308aeac7ab791ea03e49a8c802d8a039b960812b18682b18307b8016821444,2465359,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:43Z,1,1,1,0,0,0,1,https://newarkde.gov/DocumentCenter/View/21012/FOP-Lodge-4-Contract-2025-2027,200,0,2465359,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0030_sr_a6e0fc7c12662a36a230c7df.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_4610937ba45acefff5aaaeb9,TRI-7c33d7127e1e64b80466,NSCQ-VA-20260720-0018,VER-927a9d43751f2be90593,cog_2025_194177,194177,VA,Charlottesville,CITY OF CHARLOTTESVILLE,https://charlottesville.gov/DocumentCenter/View/12064/City-of-Charlottesville---SSPBA-CBA,https://charlottesville.gov/DocumentCenter/View/12064/City-of-Charlottesville---SSPBA-CBA,https://charlottesville.gov/DocumentCenter/View/12064/City-of-Charlottesville---SSPBA-CBA,Collective Bargaining Agreement Between The City of Charlottesville and Southern States Police Benevolent Association (Charlottesville Collective Bargaining Committee of the Central Virginia Chapter),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-07b02791c924d62e9c35,1,canonical_representative,31,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0031_sr_4610937ba45acefff5aaaeb9.pdf,f069fc2faeaadbed94ee5848924f4ff6be76be3ed1aa9402d46747a6ddfbdc04,504512,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:43Z,1,1,1,0,0,0,1,https://charlottesville.gov/DocumentCenter/View/12064/City-of-Charlottesville---SSPBA-CBA,200,0,504512,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0031_sr_4610937ba45acefff5aaaeb9.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_5cd11d7c7e9250a7e3f754c5,TRI-03639dd0414118b6e6e5,NSCQ-SD-20260720-0001,VER-e58a32f341b0b89636ac,cog_2025_184196,184196,SD,Sioux Falls,CITY OF SIOUX FALLS,https://www.siouxfalls.gov/files/assets/public/v/1/human-resources/labor-contracts/fop-police-labor-contract-2024-2025.pdf,https://www.siouxfalls.gov/files/assets/public/v/2/human-resources/labor-contracts/fop-contract-2026.pdf,https://www.siouxfalls.gov/files/assets/public/v/2/human-resources/labor-contracts/fop-contract-2026.pdf,Labor Contract Between The City of Sioux Falls and Police Officers and Sergeants Sioux Falls Fraternal Order of Police Lodge #1 L.C.,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-2df700b067669c768e07,1,canonical_representative,32,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0032_sr_5cd11d7c7e9250a7e3f754c5.pdf,a257a6d73588bec1bfa56df47a567bd05da5b748b187fcb19b24c975aa92ed24,548893,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:43Z,1,1,1,0,0,0,1,https://www.siouxfalls.gov/files/assets/public/v/2/human-resources/labor-contracts/fop-contract-2026.pdf,200,0,548893,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0032_sr_5cd11d7c7e9250a7e3f754c5.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_24ac2e979520b587b6efe9e8,TRI-3ed0b200765676ac584b,NSCQ-ID-20260720-0005,VER-8c818e6246ee45a7ad9f,cog_2025_102377,102377,ID,Pocatello,CITY OF POCATELLO,https://pocatello.gov/DocumentCenter/View/6339/Police-Collective-Bargaining-Agreement-FY2022-2025-PDF,https://pocatello.gov/DocumentCenter/View/6339/Police-Collective-Bargaining-Agreement-FY2026-PDF?bidId=,https://pocatello.gov/DocumentCenter/View/6339/Police-Collective-Bargaining-Agreement-FY2026-PDF?bidId=,Police Collective Bargaining Agreement FY2022-2025 (PDF),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-b81a708f0e587a9f6231,1,canonical_representative,33,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0033_sr_24ac2e979520b587b6efe9e8.pdf,8db85e76e7a64345c87ebda9a3b54551d880c9c292177bbd4c5cd9f1cf12f23c,715437,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:43Z,1,1,1,0,0,0,1,https://pocatello.gov/DocumentCenter/View/6339/Police-Collective-Bargaining-Agreement-FY2026-PDF?bidId=,200,0,715437,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0033_sr_24ac2e979520b587b6efe9e8.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_735bc3d9ff4ef1af0eb117ae,TRI-371bbbeaf9f0c9d9da3f,NSCQ-IN-20260720-0036,VER-70d120ece9a727fd65e6,cog_2025_163644,163644,IN,Portage,CITY OF PORTAGE,https://www.portagein.gov/DocumentCenter/View/4741/Police-150-CBA_2022-2024,https://www.portagein.gov/DocumentCenter/View/4741/Police-150-CBA_2022-2024,https://www.portagein.gov/DocumentCenter/View/4741/Police-150-CBA_2022-2024,Police 150 CBA 2022-2024,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-2a2b6acf8d3875b0813d,1,canonical_representative,34,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0034_sr_735bc3d9ff4ef1af0eb117ae.pdf,7ae5771e192ad7382c9f00effa21a0e9beedf62604d6cc973bc6457a47d1cc97,1097961,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:45Z,1,1,1,0,0,0,1,https://www.portagein.gov/DocumentCenter/View/4741/Police-150-CBA_2022-2024,200,0,1097961,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0034_sr_735bc3d9ff4ef1af0eb117ae.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_e3af80fcab69eca6dc66cedd,TRI-e9a8da6bb0da8235f771,NSCQ-VT-20260720-0006,VER-107139590e6781eaed24,cog_2025_114404,114404,VT,Barre,CITY OF BARRE,https://www.barrecity.org/client_media/files/HR/Employee%20Portal/CBAs/FOP%207-1-21%20-%206-30-24.pdf,https://www.barrecity.org/client_media/files/HR/Employee%20Portal/CBAs/FOP%207-1-21%20-%206-30-24.pdf,https://www.barrecity.org/client_media/files/HR/Employee%20Portal/CBAs/FOP%207-1-21%20-%206-30-24.pdf,POLICE (Fraternal Order of Police Lodge 004) CBA (Reduced) 7-1-21 to 6-30-24,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-f158ab79aed4961a2e19,1,canonical_representative,35,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0035_sr_e3af80fcab69eca6dc66cedd.pdf,9c8500cd9aaf2a16394d071b09bc44c6973b2d6ff05bba68de546e631a158ecf,5333097,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:46Z,1,1,1,0,0,0,1,https://www.barrecity.org/client_media/files/HR/Employee%20Portal/CBAs/FOP%207-1-21%20-%206-30-24.pdf,200,0,5333097,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0035_sr_e3af80fcab69eca6dc66cedd.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_0543f34f4c51b2b4f3ed7601,TRI-e25c7a2363eec5d755e1,NSCQ-DC-20260720-0002,VER-e0291116b404789ff785,cog_2025_124214,124214,DC,Washington,CITY OF WASHINGTON DC,https://olrcb.dc.gov/sites/default/files/dc/sites/olrcb/publication/attachments/Comp%20Unit%203%20-%20MPD-FOP%20Final%20CBA%202024-2026%20Clean.pdf,https://olrcb.dc.gov/sites/default/files/dc/sites/olrcb/publication/attachments/Comp%20Unit%203%20-%20MPD-FOP%20Final%20CBA%202024-2026%20Clean.pdf,https://olrcb.dc.gov/sites/default/files/dc/sites/olrcb/publication/attachments/Comp%20Unit%203%20-%20MPD-FOP%20Final%20CBA%202024-2026%20Clean.pdf,"Collective Bargaining Agreement (Compensation Unit 3) - District of Columbia Police Union / FOP/MPD Labor Committee (Effective October 1, 2023 through September 30, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-665e66c8f0678b5e21cf,1,canonical_representative,36,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0036_sr_0543f34f4c51b2b4f3ed7601.pdf,b216b343c8e5a4e346240bae277118f3723f02254e08869b5602560a63794444,317604,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:46Z,1,1,1,0,0,0,1,https://olrcb.dc.gov/sites/default/files/dc/sites/olrcb/publication/attachments/Comp%20Unit%203%20-%20MPD-FOP%20Final%20CBA%202024-2026%20Clean.pdf,200,0,317604,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0036_sr_0543f34f4c51b2b4f3ed7601.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_5eacbb71aa4455fcf99a7e52,TRI-e6eb451534dea0cf7d02,NSCQ-HI-20260720-0001,VER-65e3941f794e1bb52446,cog_2025_183701,183701,HI,Honolulu,CITY AND COUNTY OF HONOLULU,https://ballotpedia.s3.amazonaws.com/images/5/55/Honolulu_Police_CBA_2021-2025.pdf,https://ballotpedia.s3.amazonaws.com/images/5/55/Honolulu_Police_CBA_2021-2025.pdf,https://ballotpedia.s3.amazonaws.com/images/5/55/Honolulu_Police_CBA_2021-2025.pdf,"SHOPO Agreement (Bargaining Unit 12, Police Officers) — 2021-2025",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,police,,yes,unknown,URL-6d48ab0c0d81a3ded7a1,1,canonical_representative,37,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,7abd22c58bfb8059c2b5f51cd1f72c2fdea05104563c2c97e7d9b2ae95529dda,7073963,application/pdf,unknown,unknown,unknown,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:47Z,1,1,1,0,0,0,1,https://ballotpedia.s3.amazonaws.com/images/5/55/Honolulu_Police_CBA_2021-2025.pdf,200,0,7073963,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0037_sr_5eacbb71aa4455fcf99a7e52.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_ea69af14f775bdea75e650ed,TRI-7709a24bb326b4de2d5e,NSCQ-WY-20260720-0002,VER-a760ffbbb457bb477772,cog_2025_115492,115492,WY,Cheyenne,CITY OF CHEYENNE,https://cheyenne.granicus.com/MetaViewer.php?meta_id=123498&view_id=5,https://cheyenne.granicus.com/MetaViewer.php?meta_id=123498&view_id=5,https://cheyenne.granicus.com/MetaViewer.php?meta_id=123498&view_id=5,"2023-2025 Collective Labor Agreement — City of Cheyenne, Wyoming and Cheyenne Firefighters, Local Union No. 279, International Association of Firefighters",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,fire,,yes,likely_official,URL-effdc738a96a1d4adb63,1,canonical_representative,38,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0038_sr_ea69af14f775bdea75e650ed.pdf,8218a3723386992a0496fd3076718e37393cdd0266c250897537d53cc022fd45,599089,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:48Z,1,1,1,0,0,0,1,https://cheyenne.granicus.com/MetaViewer.php?meta_id=123498&view_id=5,200,0,599089,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0038_sr_ea69af14f775bdea75e650ed.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_214305c36b1780020ff83025,TRI-95acf70d1bce37e8a040,NSCQ-AZ-20260720-0010,VER-db189743afe7f1686ba5,cog_2025_160833,160833,AZ,Tempe,CITY OF TEMPE,https://jims.tempe.gov/documents/displaydoc.aspx?doc=228.089656829834,https://jims.tempe.gov/documents/displaydoc.aspx?doc=228.089656829834,https://jims.tempe.gov/documents/displaydoc.aspx?doc=228.089656829834,Tempe Officers Association Memorandum of Understanding,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-454f5ca2910f25050858,1,canonical_representative,39,lane_1,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,download_forbidden,HTTP access forbidden,forbidden,forbidden,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,not_ready,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:36:48Z,1,1,0,0,0,0,0,https://jims.tempe.gov/documents/displaydoc.aspx?doc=228.089656829834,403,0,,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/metadata/0039_sr_214305c36b1780020ff83025.json,,http_forbidden,,HTTP access forbidden,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
