scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500LIVE-20260729-000011,B4X2500-20260729-05008,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Buffalo Center,Winnebago County (19189; primary),non_safety,non_safety,,unclear,"Public Hearing (Buffalo Center City Council) — includes “Salary Resolution 19-2026: 4% hourly increase effective July 1, 2026”",https://www.noticeregistry.com/iowa/notice/public-hearing-buffalo-center-436287,noticeregistry.com,https://noticeregistry.com/iowa/notice/public-hearing-buffalo-center-436287,unknown_or_needs_review,context_only,low,non_safety_constraint_signal,"Municipal council action described as a salary/wage increase for city employees (non-sworn/non-safety comparator direction), but insufficient to treat as a full binding labor document.",local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000012,B4X2500-20260729-05010,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Coggon,Linn County (19113; primary),non_safety,non_safety,,unclear (no explicit agreement/coverage period stated in operative text; sets structure that compensation is set by council resolution),TITLE II POLICY AND ADMINISTRATION — CHAPTER 4 SALARIES OF MUNICIPAL OFFICERS (2-4-1 Council Member; 2-4-2 Mayor; 2-4-3 Other Officers),https://www.coggonia.org/vertical/sites/%7B3804A21A-E685-4DED-B8CB-6BDBA3247E73%7D/uploads/Title_II_Chapter_4_Salaries_of_Municipal_Officers.pdf,coggonia.org,https://coggonia.org/vertical/sites/%7B3804A21A-E685-4DED-B8CB-6BDBA3247E73%7D/uploads/Title_II_Chapter_4_Salaries_of_Municipal_Officers.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,City ordinance establishing salary/compensation-setting mechanism for non-safety municipal officers/employees.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000013,B4X2500-20260729-05010,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Coggon,Linn County (19113; primary),non_safety,non_safety,,unclear (no explicit multi-year labor agreement/coverage period stated in operative text),TITLE VII SPECIAL ORDINANCES — CHAPTER 3 MINIMUM WAGE REQUIREMENTS (reaffirming Iowa Code Chapter 91D; rejecting Linn County deviation),https://www.coggonia.org/vertical/sites/%7B3804A21A-E685-4DED-B8CB-6BDBA3247E73%7D/uploads/Title_VII_Chapter_3_Minimum_Wage_Requirements.pdf,coggonia.org,https://coggonia.org/vertical/sites/%7B3804A21A-E685-4DED-B8CB-6BDBA3247E73%7D/uploads/Title_VII_Chapter_3_Minimum_Wage_Requirements.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,Authoritative municipal wage-related ordinance for non-safety municipal employers/employment contexts.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000014,B4X2500-20260729-05010,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Coggon,Linn County (19113; primary),unclear,unclear,,unclear (landing page only; requires opening specific agenda/minute PDFs to check for attached labor pay policy / wage schedule / binding wage material),"Agendas & Minutes — Council Agendas & Minutes (landing page; City of Coggon, Iowa)",https://www.coggonia.org/agenda-minutes,coggonia.org,https://coggonia.org/agenda-minutes,agenda_packet_or_minutes,index_page,high,,Potential discovery path for wage/compensation ordinances/resolutions discussed/attached in council meeting materials.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000015,B4X2500-20260729-05010,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Coggon,Linn County (19113; primary),non_safety,non_safety,,unclear (minutes excerpt reviewed does not show a wage schedule duration/coverage clause),"CITY OF COGGON — REGULAR MEETING MINUTES (September 9, 2025) (example council minutes PDF; no explicit labor wage schedule or CBA located in visible text)",https://www.coggonia.org/vertical/sites/%7B3804A21A-E685-4DED-B8CB-6BDBA3247E73%7D/uploads/Council_Minutes_09-09-25.pdf,coggonia.org,https://coggonia.org/vertical/sites/%7B3804A21A-E685-4DED-B8CB-6BDBA3247E73%7D/uploads/Council_Minutes_09-09-25.pdf,wage_schedule,meeting_minutes,high,,May include council actions affecting compensation; must be checked for wage/compensation resolution attachments.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000016,B4X2500-20260729-05011,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Dakota City,Humboldt County (19091; primary),unclear,unclear,,unclear,Dakota City IA — Recent Meetings (City Council) listing,https://www.dakotacityiowa.com/meetings/recent,dakotacityiowa.com,https://dakotacityiowa.com/meetings/recent,agenda_packet_or_minutes,index_page,high,non_safety_constraint_signal,City council agenda/minutes packets are a common pathway to publicly posted wage/compensation/pay policy items for municipal civilian employees or other operational staffing items.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000017,B4X2500-20260729-05011,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Dakota City,Humboldt County (19091; primary),unclear,unclear,,unclear,Dakota City IA — City Codes landing page,https://www.dakotacityiowa.com/general/page/city-codes,dakotacityiowa.com,https://dakotacityiowa.com/general/page/city-codes,budget_or_pay_plan,index_page,high,non_safety_constraint_signal,"If Dakota City posts wage schedules/pay plans or personnel compensation provisions in municipal code, this landing page could lead to candidate labor-related ordinances/policies.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000018,B4X2500-20260729-05012,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Delmar,Clinton County (19045; primary),non_safety,non_safety,,unclear,"CITY OF DELMAR - COUNCIL MEETING MINUTES (January 14, 2026)",https://img1.wsimg.com/blobby/go/5af421cd-c16c-47b1-a203-f42c6ea6c57b/downloads/e3326d45-4c8b-44d4-825c-c211dd10bc87/JANUARY%202026.pdf?ver=1784761787830,img1.wsimg.com,https://img1.wsimg.com/blobby/go/5af421cd-c16c-47b1-a203-f42c6ea6c57b/downloads/e3326d45-4c8b-44d4-825c-c211dd10bc87/JANUARY%202026.pdf,agenda_packet_or_minutes,meeting_minutes,high,,"Public city council minutes include an item about approving a wage/pay increase for city staff (ordinary/non-sworn context), which may relate to municipal compensation even though it does not appear to be a full executed labor agreement.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000019,B4X2500-20260729-05015,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Dunkerton,Black Hawk County (19013; primary),non_safety,non_safety,,unclear,"Council Minutes (landing page) - Dunkerton, Iowa",https://www.cityofdunkerton.org/minutes,cityofdunkerton.org,https://cityofdunkerton.org/minutes,salary_ordinance,meeting_minutes,high,non_safety_constraint_signal,City minutes are a common place where council actions adopt wage schedules/salary ordinances and approve pay adjustments for non-safety municipal employees.,budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000020,B4X2500-20260729-05015,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Dunkerton,Black Hawk County (19013; primary),non_safety,non_safety,,unclear,"Code of Ordinances - Dunkerton, Iowa (compiled code PDF; may include personnel/salary provisions or references)",https://www.cityofdunkerton.org/vertical/sites/%7B6984D614-4DDA-4856-B752-3D305CC436DB%7D/uploads/Code_Dunkerton_Ver_2020_December.pdf,cityofdunkerton.org,https://cityofdunkerton.org/vertical/sites/%7B6984D614-4DDA-4856-B752-3D305CC436DB%7D/uploads/Code_Dunkerton_Ver_2020_December.pdf,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,"Municipal compensation for non-safety employees is sometimes codified in ordinance sections (or cross-referenced), which can help locate the binding wage/pay schedule documents.",budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000021,B4X2500-20260729-05020,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Essex,Page County (19145; primary),non_safety,non_safety,,unclear,"City of Essex, Iowa Regular Meeting — Resolution 2026-10: Wage Resolution (new temp hire) (meeting agenda packet PDF)",https://www.essexia.net/vimages/shared/vnews/stories/698df21d03556/February%2011%2C%202026.pdf,essexia.net,https://essexia.net/vimages/shared/vnews/stories/698df21d03556/February%2011%2C%202026.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,Potential city-authoritative civilian wage-setting mechanism (wage resolution) for ordinary/non-safety municipal pay.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000022,B4X2500-20260729-05020,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Essex,Page County (19145; primary),non_safety,non_safety,,unclear,"City of Essex, Iowa Regular Meeting — Resolution 2025-24: Wage Resolution (meeting agenda packet PDF)",https://www.essexia.net/vimages/shared/vnews/stories/684afd5ac59de/June%2011%2C%202025.pdf,essexia.net,https://essexia.net/vimages/shared/vnews/stories/684afd5ac59de/June%2011%2C%202025.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,Potential city-authoritative civilian wage-setting mechanism (wage resolution) relevant to non-safety municipal compensation.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000023,B4X2500-20260729-05020,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Essex,Page County (19145; primary),non_safety,non_safety,,unclear,"City of Essex, Iowa Regular Meeting — (Agenda) Resolution 2024-05: Wage Resolution (meeting agenda packet PDF)",https://www.essexia.net/vimages/shared/vnews/stories/6206d6c26f3bf/February%209%2C%202022.pdf,essexia.net,https://essexia.net/vimages/shared/vnews/stories/6206d6c26f3bf/February%209%2C%202022.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,Possible non-safety municipal wage-setting precedent via city wage resolution.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000024,B4X2500-20260729-05021,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Fairbank,Buchanan County (19019; primary); Fayette County (19065),non_safety,non_safety,,unclear,"City Council, Iowa — Agenda & Minutes (includes items referencing ""Resolution Establishing Employee Salaries"")",https://www.fairbank-ia.org/city-council.php,fairbank-ia.org,https://fairbank-ia.org/city-council.php,agenda_packet_or_minutes,index_page,high,non_safety_constraint_signal,"City Council meeting materials are the likely municipal source for non-safety employee compensation actions (e.g., resolutions establishing employee salaries).",labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000025,B4X2500-20260729-05021,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Fairbank,Buchanan County (19019; primary); Fayette County (19065),non_safety,non_safety,,unclear,"City Council Regular Meeting Agenda — May 27, 2025 (references Resolution 2025-16 / 2025-17: Resolution Establishing Employee Salaries)",https://www.fairbank-ia.org/admin/ckfinder/userfiles/Agenda_May_27_2025.pdf,fairbank-ia.org,https://fairbank-ia.org/admin/ckfinder/userfiles/Agenda_May_27_2025.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,Directly signals city action on employee salaries for the ordinary/non-safety municipal workforce.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000026,B4X2500-20260729-05021,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Fairbank,Buchanan County (19019; primary); Fayette County (19065),non_safety,non_safety,,unclear,"Regular Meeting Minutes — May 27, 2025 (approves Resolution 2025-16 and Resolution 2025-17: Resolution Establishing Employee Salaries)",https://www.fairbank-ia.org/admin/ckfinder/userfiles/05272025MinutesRegularMeeting.pdf,fairbank-ia.org,https://fairbank-ia.org/admin/ckfinder/userfiles/05272025MinutesRegularMeeting.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Indicates which specific resolutions likely contain the operative non-safety compensation provisions.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000027,B4X2500-20260729-05022,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Fairfax,Linn County (19113; primary),non_safety,non_safety,,unclear,Complete Personnel Policy (Revised 06-09-2015 Final),https://cityoffairfax.civicweb.net/document/4468/Complete%20Personnel%20Policy%20Revised%2006-09-2015%20Final.pdf?handle=960035D18F3C4D6599BA1084D146A74A,cityoffairfax.civicweb.net,https://cityoffairfax.civicweb.net/document/4468/Complete%20Personnel%20Policy%20Revised%2006-09-2015%20Final.pdf,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,Identifies the city’s mechanism for setting minimum entry-level pay/salary scale and annual salary adjustments for non-safety/general municipal employees.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000028,B4X2500-20260729-05022,scout_lane_003,broad_4x2500_shard_003,worker_003,IA,Midwest,Fairfax,Linn County (19113; primary),non_safety,non_safety,,unclear,Complete Personnel Policy (Revised 07-12-2016),https://cityoffairfax.civicweb.net/document/11816/Complete%20Personnel%20Policy%20Revised%207-12-2016.pdf?handle=CD5C2D8EEF024E5987DB60488E927312,cityoffairfax.civicweb.net,https://cityoffairfax.civicweb.net/document/11816/Complete%20Personnel%20Policy%20Revised%207-12-2016.pdf,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,Provides additional instance of Fairfax’s authoritative internal process for annual salary schedule establishment/approval affecting ordinary municipal/civilian employees.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
