whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-e2367e8c52a20cb69e050151,rated_span,initial_4726_source_pipeline,WCRS-9f93fa86819f76f5615c4143,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_0ba2ab07187af618deb701a1,"[""not_clear_side_anchor""]",true,true
WCCR-a9dfb941c518f2eae8370aca,rated_span,initial_4726_source_pipeline,WCRS-ad636cd76ffb5ced7fc9974d,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,non_base_compensation,,,lobs_0ca3a046bf59fc283f5f0170,"[""not_clear_side_anchor""]",true,true
WCCR-6d9a7e963f873039652daf05,rated_span,initial_4726_source_pipeline,WCRS-cf42bd7a54c65a73e8aa4541,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,non_base_compensation,,,lobs_0cf42a3c9837cbbde76681c3,"[""not_clear_side_anchor""]",true,true
WCCR-7db0b9f3c0e82a11d115ffbd,rated_span,initial_4726_source_pipeline,WCRS-9378aea903e79ebc335de21c,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_0d9894951eb7dfbcc3747a0a,"[""not_clear_side_anchor""]",true,true
WCCR-4b42d3c9750b884103422182,rated_span,initial_4726_source_pipeline,WCRS-b0854064b5b2482fcc07eb99,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,cola_cpi_indexing,,,lobs_0dafb0aeb03cbb1c3a4573fb,"[""not_clear_side_anchor""]",true,true
WCCR-1b834c088a588ae9ecab6378,rated_span,initial_4726_source_pipeline,WCRS-4c053dec9c036bb4e3c0bb57,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,non_base_compensation,,,lobs_0dffa1fec27f5d8a9a38aa1f,"[""not_clear_side_anchor""]",true,true
WCCR-373573470b83341ada7c9305,rated_span,initial_4726_source_pipeline,WCRS-54fb530c346bc24c122677cb,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_112c6e115bf289353e12bd94,"[""not_clear_side_anchor""]",true,true
WCCR-edbd07ce830a76ad6d244c04,rated_span,initial_4726_source_pipeline,WCRS-df2077db6145945ada6443f0,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,retroactivity_implementation,,,lobs_121d30790a9396212fff0b3c,"[""not_clear_side_anchor""]",true,true
WCCR-ef23d15b806837e7762cf896,rated_span,initial_4726_source_pipeline,WCRS-211ec297627b74b208e6584f,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,non_base_compensation,,,lobs_12744d8decb3d5913fd5c27d,"[""not_clear_side_anchor""]",true,true
WCCR-abdc6dad0446af15dda179d6,rated_span,initial_4726_source_pipeline,WCRS-50a1fd2ee132b96cf0d4aca3,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,retroactivity_implementation,,,lobs_12e39c748e2ff93788fd98cd,"[""not_clear_side_anchor""]",true,true
WCCR-5c45150ef0a968f615332fd9,rated_span,initial_4726_source_pipeline,WCRS-abaa873c42b13844a0d886c5,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_15067fe514e0c804701b7c69,"[""not_clear_side_anchor""]",true,true
WCCR-ac416a3c328e9fb29f48d41e,rated_span,initial_4726_source_pipeline,WCRS-65de3480df17b6f9be1842a2,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_1542090aec0ae417a714cb2e,"[""not_clear_side_anchor""]",true,true
WCCR-8cfb024be987320c228b7bad,rated_span,initial_4726_source_pipeline,WCRS-72a5aedafcaaa6680eae2092,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,base_wage_direct_value,,,lobs_159e2081db9609dda3b11098,"[""not_clear_side_anchor""]",true,true
WCCR-38d0131de78f292aa07861f6,rated_span,initial_4726_source_pipeline,WCRS-cc953d8b2d924159fa30f4e3,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_163bb32f3c7268e2f28e76ea,"[""not_clear_side_anchor""]",true,true
WCCR-53697d806685d31c4c6328de,rated_span,initial_4726_source_pipeline,WCRS-da6fae744666a1dd8252467d,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,collective_bargaining,,,lobs_169fe1f971d8b0e81b729eee,"[""not_clear_side_anchor""]",true,true
WCCR-80cf2fce6da548eb260f4c53,rated_span,initial_4726_source_pipeline,WCRS-1dd405b3e173f1dbe4404c64,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,collective_bargaining,,,lobs_16dae25d828950a27b5d7574,"[""not_clear_side_anchor""]",true,true
WCCR-c50e89d28cbfe74d96d935dc,rated_span,initial_4726_source_pipeline,WCRS-04c938923c8e8e60721fd995,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_170ab36b18c89d3097f7bcce,"[""not_clear_side_anchor""]",true,true
WCCR-235b52e6235ea9e2575fc58c,rated_span,initial_4726_source_pipeline,WCRS-2d20c8376d5d8816e61daca1,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,cola_cpi_indexing,,,lobs_17a4a95c701d27b9f2faea2e,"[""not_clear_side_anchor""]",true,true
WCCR-2863a260a38a758de787306b,rated_span,initial_4726_source_pipeline,WCRS-25ae5f5aff01f3ab4c3969b8,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,base_wage_direct_value,,,lobs_183b2015c414fee3027898e5,"[""not_clear_side_anchor""]",true,true
WCCR-ea690d1339c76d72ddc024a2,rated_span,initial_4726_source_pipeline,WCRS-f22c164b9b66736f3c3fc917,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,non_base_compensation,,,lobs_1a6fef66ba241161bd12d02a,"[""not_clear_side_anchor""]",true,true
WCCR-1e27121b119fb9d61255ccba,rated_span,initial_4726_source_pipeline,WCRS-1e1fc6a39385333116e111f5,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,base_wage_direct_value,,,lobs_1b5e9cfe1ec1670f9e9f0ac0,"[""not_clear_side_anchor""]",true,true
WCCR-8c401482a77cca9ae7cc66f0,rated_span,initial_4726_source_pipeline,WCRS-e96395ca4c4f1f1ec20286a8,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,non_base_compensation,,,lobs_1c4da1669fde567afd7a359a,"[""not_clear_side_anchor""]",true,true
WCCR-a54f5e6d9fa42bff23c2d664,rated_span,initial_4726_source_pipeline,WCRS-4bb0c2a84408e0319ecb5f57,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,collective_bargaining,,,lobs_1c8dcfc3e817ac5a5121d1ed,"[""not_clear_side_anchor""]",true,true
WCCR-2a0add70f7815ad253fcd812,rated_span,initial_4726_source_pipeline,WCRS-5d2647fae60de83e6494a9b4,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,base_wage_direct_value,,,lobs_1d7d158d133ce3bbd4166ed8,"[""not_clear_side_anchor""]",true,true
WCCR-068ecb61640ff80d67d20c69,rated_span,initial_4726_source_pipeline,WCRS-d698bc96a52eba2475b1ee94,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,cola_cpi_indexing,,,lobs_1e208783a37dc94f9ae2a6bd,"[""not_clear_side_anchor""]",true,true
WCCR-541ca8fe31e47a03370b8c31,rated_span,initial_4726_source_pipeline,WCRS-0e2233df538278f1dd17367e,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_20851a55680ee9e68dda3ab1,"[""not_clear_side_anchor""]",true,true
WCCR-c7fe3318e07b07210b41f5fa,rated_span,initial_4726_source_pipeline,WCRS-1100205a678bb36051575cec,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_20d65e665197b9e7ab2f882b,"[""not_clear_side_anchor""]",true,true
WCCR-7b77e72d289a2d6792eac313,rated_span,initial_4726_source_pipeline,WCRS-380b5fee3eee4734497a588f,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,non_base_compensation,,,lobs_21bfe901ccc60abb29fb373d,"[""not_clear_side_anchor""]",true,true
WCCR-8fd3643101cae6ca67f4dab5,rated_span,initial_4726_source_pipeline,WCRS-a9887b90909e54d35a382310,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_2389ac63981b11fa8981b554,"[""not_clear_side_anchor""]",true,true
WCCR-591e2b2319bfb9d796ef40a9,rated_span,initial_4726_source_pipeline,WCRS-2b176eff4eaf79ce433407d7,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_24d1334a7e2060d186ff5c8d,"[""not_clear_side_anchor""]",true,true
WCCR-12e85fe2ef5a96f9a4b836dc,rated_span,initial_4726_source_pipeline,WCRS-3d453aea9a516faeff56253e,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,non_base_compensation,,,lobs_25483f7c98b248266bd5479a,"[""not_clear_side_anchor""]",true,true
WCCR-ef7ab43e160bd029c1f60a47,rated_span,initial_4726_source_pipeline,WCRS-fec078a1b5e71c9311afd4c6,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,base_wage_direct_value,,,lobs_257ab7918274831ff643e8a9,"[""not_clear_side_anchor""]",true,true
WCCR-9e981ac0b6ae746e73994f89,rated_span,initial_4726_source_pipeline,WCRS-263484e8690b2d458b2badc0,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_2674ed65bf442095b28bae00,"[""not_clear_side_anchor""]",true,true
WCCR-3f58ab8e4b9475be36cdd7fe,rated_span,initial_4726_source_pipeline,WCRS-0cbdba2560f831f1d0203a9d,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_26e575c8dcd7173590c4b957,"[""not_clear_side_anchor""]",true,true
WCCR-20658f5b309f446c99e34355,rated_span,initial_4726_source_pipeline,WCRS-b2e4adeee5a2e0230e0a8038,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_26e95bee6ffcb4a0d8855e40,"[""not_clear_side_anchor""]",true,true
WCCR-217ddaf303fc589a39a48a1a,rated_span,initial_4726_source_pipeline,WCRS-a2a389eda871ac2b9c77d34c,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_275ae8c2e7fd393d0a2f5999,"[""not_clear_side_anchor""]",true,true
WCCR-cabee18c17dcd1ee16e669fb,rated_span,initial_4726_source_pipeline,WCRS-7fff3e0f727eb387903d3a52,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,non_base_compensation,,,lobs_27da8538b8c5eac3a2a38a2d,"[""not_clear_side_anchor""]",true,true
WCCR-9b8904140e92406027edcfd0,rated_span,initial_4726_source_pipeline,WCRS-5040c29a4697c476ffca98aa,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,base_wage_direct_value,,,lobs_28212095d51b70f3190e8f49,"[""not_clear_side_anchor""]",true,true
WCCR-330f56b1221b971c3948f977,rated_span,initial_4726_source_pipeline,WCRS-e21cadfa8446147f42d732e8,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,market_recruitment_retention,,,lobs_28a619e1243f82e38e5bc4f2,"[""not_clear_side_anchor""]",true,true
WCCR-012eeb6e27bc06d390b695b1,rated_span,initial_4726_source_pipeline,WCRS-8aa130481b6e3f8776c35b1c,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_28c7ce0c59b41e337c47283a,"[""not_clear_side_anchor""]",true,true
WCCR-21b1dc6d8978d8ca86f6fbdc,rated_span,initial_4726_source_pipeline,WCRS-d60238a01247022c905ee164,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_29bb0fb351222567c446af2f,"[""not_clear_side_anchor""]",true,true
WCCR-f234af49e89c679ccbba5fb5,rated_span,initial_4726_source_pipeline,WCRS-d6b01f1926c8fc127400912f,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,cola_cpi_indexing,,,lobs_29cffb2730f0f7e4e9210da8,"[""not_clear_side_anchor""]",true,true
WCCR-ae638a1b33d635917bfb0bc0,rated_span,initial_4726_source_pipeline,WCRS-e6c525477ce012f147a9fcac,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,cola_cpi_indexing,,,lobs_29e5b2e0544b49a0acd24502,"[""not_clear_side_anchor""]",true,true
WCCR-d3a4a22c39d6e7175663a681,rated_span,initial_4726_source_pipeline,WCRS-82930e09ff6837538c6eeff0,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,non_base_compensation,,,lobs_2ace8f053e2982f93a39a31c,"[""not_clear_side_anchor""]",true,true
WCCR-9cc1631ed736786e55251c20,rated_span,initial_4726_source_pipeline,WCRS-7b5f549883853d83a202f642,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_2b3c862a93ee204c36ee53e6,"[""not_clear_side_anchor""]",true,true
WCCR-e75910c4280bc4335e939049,rated_span,initial_4726_source_pipeline,WCRS-98ffb6c0a450cade88b18965,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,non_base_compensation,,,lobs_2c0dc8954a7f816503e8bd38,"[""not_clear_side_anchor""]",true,true
WCCR-0928768dc3487dece5a1eb68,rated_span,initial_4726_source_pipeline,WCRS-c3a7cb4c4c65aa340d10ede2,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,retroactivity_implementation,,,lobs_2c61d48fabd207ac0fde9ebd,"[""not_clear_side_anchor""]",true,true
WCCR-c0bfe8715ede743b38b6c0f2,rated_span,initial_4726_source_pipeline,WCRS-85fce0858dd8850890c64736,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_2d0d74557a4fa18b07187136,"[""not_clear_side_anchor""]",true,true
WCCR-58a1aff71d1d4fe850690394,rated_span,initial_4726_source_pipeline,WCRS-2c47b097c5dfcf1695fc85b1,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_2d2c0c6b5ba0afd03d0df102,"[""not_clear_side_anchor""]",true,true
WCCR-1d8994ec3ca2b9c230ed2aae,rated_span,initial_4726_source_pipeline,WCRS-3d1babd44195e6a882be648d,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_2d9afcd37b81c60586893cbb,"[""not_clear_side_anchor""]",true,true
WCCR-101268eeb77cacc79f56d532,rated_span,initial_4726_source_pipeline,WCRS-ebbfc4b384eb53ba6a431065,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,collective_bargaining,,,lobs_2e344f5681c01d3d0c8d06ab,"[""not_clear_side_anchor""]",true,true
WCCR-6d5aaf320eaa905b9ae23d9a,rated_span,initial_4726_source_pipeline,WCRS-b3e87cce50e4eeff19970793,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,cola_cpi_indexing,,,lobs_2f02488c9320af9a78933fa7,"[""not_clear_side_anchor""]",true,true
WCCR-2eda45c9e0cb0f786d5e4593,rated_span,initial_4726_source_pipeline,WCRS-c445f43d697113bdbc2417f5,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_2f038cd732506dff8e6167a1,"[""not_clear_side_anchor""]",true,true
WCCR-0bdb0be95478e6c31dedbabc,rated_span,initial_4726_source_pipeline,WCRS-8960ee5230d87e9ecbad1788,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_2f1e404f178dea58246ccac6,"[""not_clear_side_anchor""]",true,true
WCCR-f4deb760e4372baf3ad9b536,rated_span,initial_4726_source_pipeline,WCRS-6176c8ed464e7a33270ecaf4,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,budget_fiscal_constraint,,,lobs_2f215c16f89e2da52e92e3eb,"[""not_clear_side_anchor""]",true,true
WCCR-0ceaf86e5785ff6e9aed6811,rated_span,initial_4726_source_pipeline,WCRS-90cf0ca8b9934922fcebbbea,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_30accc6cdc19d75ec00d37fb,"[""not_clear_side_anchor""]",true,true
WCCR-f5786cc6c8a8cf0223011767,rated_span,initial_4726_source_pipeline,WCRS-a1b50845776ca267d6fc8df3,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_30ee0fd5877146507daca338,"[""not_clear_side_anchor""]",true,true
WCCR-cffe18032346aaf337738365,rated_span,initial_4726_source_pipeline,WCRS-3e7d91f5fc13576448c5bc57,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_3232855663389a176dfe533e,"[""not_clear_side_anchor""]",true,true
WCCR-841497935b1f82c40cc55da9,rated_span,initial_4726_source_pipeline,WCRS-7167e506222e2dd0e19b651e,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,base_wage_direct_value,,,lobs_323971bf7ffcee0473442d36,"[""not_clear_side_anchor""]",true,true
WCCR-fe0c915d9b211f3e08cf4a7d,rated_span,initial_4726_source_pipeline,WCRS-e4523c6c3459a0629b221ad5,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,budget_fiscal_constraint,,,lobs_32f4b0507726aca27fb322ce,"[""not_clear_side_anchor""]",true,true
WCCR-68b42185eabf1ef2850c73cb,rated_span,initial_4726_source_pipeline,WCRS-d1913bc3ef362128f765e70c,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_330395c8bbbaa6c50a314271,"[""not_clear_side_anchor""]",true,true
WCCR-64906bd4004a9b0503a7baa8,rated_span,initial_4726_source_pipeline,WCRS-7e55491e315843757f089942,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,retroactivity_implementation,,,lobs_33e718fcd3de418ad213c676,"[""not_clear_side_anchor""]",true,true
WCCR-70f96a050239ec4171017fe3,rated_span,initial_4726_source_pipeline,WCRS-dab9eb00f170b5011d0ac240,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,provisional_causal_candidate,retroactivity_implementation,,,lobs_354d6dd4076dd9c8509fc4b9,"[""not_clear_side_anchor""]",true,true
WCCR-a7b574ff42c20cda1564ab2d,rated_span,initial_4726_source_pipeline,WCRS-0c32cddcf5c174f0fb9e998e,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,base_wage_direct_value,,,lobs_359797a1f95444df0f34d9fb,"[""not_clear_side_anchor""]",true,true
WCCR-0a640b804ae0e9702ad88f01,rated_span,initial_4726_source_pipeline,WCRS-1dca7e07b6a9222556b91429,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,direct_text_claim,non_base_compensation,,,lobs_35f439b4b55311bc3a6df3fb,"[""not_clear_side_anchor""]",true,true
WCCR-c8c634f07e58b01b2cf09eea,rated_span,initial_4726_source_pipeline,WCRS-042585b940cad912bcb5e79e,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,documentary_mechanism_claim,non_base_compensation,,,lobs_3615ffb918f4da29293b4fe2,"[""not_clear_side_anchor""]",true,true
WCCR-96c5458ec0234b3056b761c1,rated_span,initial_4726_source_pipeline,WCRS-1230855501281e6d89b3d3d1,,,,,,remains_unclear,qualitative_mechanism,mechanism_only,context_only,retroactivity_implementation,,,lobs_36243f31a8b46cf453f9f282,"[""not_clear_side_anchor""]",true,true
