whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-963e22fab6b53ce60e7b330b,rated_span,combined_broad,WCRS-73014e68b57b3dad40b35edd,Forks,PA,Northeast,cba_or_compensation_study_or_classification_study_or_wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-b28ce5236597cc9b9d64,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-3d2db5cb6738de2e9509e164,rated_span,combined_broad,WCRS-3950cb85d1eb26b9ce314a62,Brookline,MA,Northeast,mou_or_memorandum,,remains_unclear,not_supported,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-db7cb4d2b04b65f6e538,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-2ec8f063c90fe5e989ccf7d5,rated_span,combined_broad,WCRS-040e98baa5caec9cf18bd2be,Sebastopol,CA,West,mou_or_memorandum,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-a1c9aba04cd936309157,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-924eedef4947144569dd7198,rated_span,combined_broad,WCRS-6d0d9212f2e7700ae0cd8e84,Hopkinton,RI,Northeast,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-9d18b85845006d56e339,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-6078f9997e9e4bb41cea49c4,rated_span,combined_broad,WCRS-1cf76d2e8361dcb1f4e3851e,Webb City,MO,Midwest,cba,,remains_unclear,not_supported,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-ca1446c4b75814a0b9fb,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-add6f93d542a515da382b5f9,rated_span,combined_broad,WCRS-d8e94b08904ef864e4a0ee06,Belton,TX,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,,remains_unclear,not_supported,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-2216b4c2bb8385529439,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-288b5584b32bb9b8b25c3a3d,rated_span,combined_broad,WCRS-131036bb221ac8d4dee48c0e,Payson,AZ,West,cba_or_compensation_study_or_classification_study_or_wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-f5ef7b7f70995ce3c05e,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-5d9372334eba378872567c5c,rated_span,combined_broad,WCRS-55a9f37cef15c29fa2699107,Canton,IL,Midwest,wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,budget_fiscal_constraint,,,CBSRD-20260728-366cf789a341b7134941,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-ad79b559130608cdb5985142,rated_span,combined_broad,WCRS-d3182deaa9288bd2e1de1903,Phoenix,OR,West,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,retroactivity_implementation,,,CBSRD-20260728-6a65d6e84ef4ab8b72ea,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-d2b083aa2a367b6dc9bb1c8b,rated_span,combined_broad,WCRS-cb6daa83d9053486cab27172,Overland,MO,Midwest,cba_or_compensation_study_or_classification_study_or_wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-5a1c613e9f54f75b0ab3,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-160f4023d674b9330895d167,rated_span,combined_broad,WCRS-f5de1f731db21d5b1baf4917,Brighton,MI,Midwest,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,,remains_unclear,not_supported,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-7d591fe944085f416022,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-65107392f56eca207aa2c13b,rated_span,combined_broad,WCRS-86ea464bcdf2369f0df2c878,Lakewood,WA,West,collective_bargaining_agreement_or_moa_or_wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-e47caedd0b5bf17809e7,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-749b84298b5f6ab82909a7c4,rated_span,combined_broad,WCRS-26e5258517ac257efd29f916,East Lyme,CT,Northeast,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-c9af5cf159492de00f56,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-60ddb40a91ab0fdc097d3d00,rated_span,combined_broad,WCRS-26fe4897e45b20d0b6bd14ed,Johnson,VT,Northeast,agenda_packet_or_minutes,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-2c98475e0eb64c721d6c,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-a5561ff7f2c3c3f5a688d998,rated_span,combined_broad,WCRS-7c6f4c19a9b5434ef94a83ed,Lake City,MN,Midwest,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-286892cc75170af28c8b,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-b7a3d1ef66f603370d26dd29,rated_span,combined_broad,WCRS-1c35d46ac8c1d753a5c0e1cc,Morro Bay,CA,West,mou_or_memorandum,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-d09ed9d9a0a8977b1d87,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-aa9e5f2e17f6d4712183942f,rated_span,combined_broad,WCRS-ae8912d50856fb813d93d2f4,Cañon City,CO,West,cba_or_compensation_study_or_classification_study_or_wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-3eeea71071716fe89d95,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-4464a8ff659da3c4e02df300,rated_span,combined_broad,WCRS-c77814b21b557ca5b8c796f7,Van Buren charter,MI,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,collective_bargaining,,,CBSRD-20260728-49171d4e3a846dcf8a78,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-6e736004da5b0aef200604f7,rated_span,combined_broad,WCRS-f4a0caad817032284901cc83,Canton,IL,Midwest,wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-366cf789a341b7134941,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-ca79c28a521c4f498719bb71,rated_span,combined_broad,WCRS-1d93078941bc5ce7966283d6,Perry,OH,Midwest,cba,,remains_unclear,not_supported,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-d1c42f9033f297be6ddb,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-d1183e559eaabf4667e77dfd,rated_span,combined_broad,WCRS-3df5380c2f5cc0c3f5030df0,Oakmont,PA,Northeast,arbitration_award,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,collective_bargaining,,,CBSRD-20260728-668eb3a4605a4ee0f819,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-32995f71194cadb8e94f486e,rated_span,combined_broad,WCRS-00bd62d49138183945cc0fd0,Farmington,AR,South,compensation_study,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-273396393b353f824ade,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-d41d4389b1a839d5ccbe0c74,rated_span,combined_broad,WCRS-375c32b5c8aa518a202d9b85,Ocean View,DE,South,compensation_study,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-f8b1c0064bf61938ef62,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-bfb63b19f8b34dcafd63cbe5,rated_span,combined_broad,WCRS-d08ec19d9c4c6b33694caaa1,Genoa,OH,Midwest,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-d156263a523f691f6c6c,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-7e712660c3e018bc0c96b642,rated_span,combined_broad,WCRS-50ddcd1871176d0af06d4685,Orion charter,MI,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-63766758f9b07e60f13b,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-50c05377916473db8f05c0e7,rated_span,combined_broad,WCRS-f00d128b87ef54e068049a24,Sterling,IL,Midwest,cba_or_compensation_study_or_classification_study_or_wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,retroactivity_implementation,,,CBSRD-20260728-2d7250b86a27838717e7,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-aef8b98b9ec599c52d9a2b98,rated_span,combined_broad,WCRS-4de21395e4de1f2db413449d,Alvin,TX,South,budget_or_pay_plan,,remains_unclear,not_supported,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-807f33cc16c5500aea52,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-bb1440852e379ae603027a00,rated_span,combined_broad,WCRS-25f8dacc88ed7d928c589e14,Manchester,VT,Northeast,personnel_policy,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,collective_bargaining,,,CBSRD-20260728-97a5b82d64aa6ff2a613,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-5a8400d4f8dbac7b9f63fed4,rated_span,combined_broad,WCRS-1a188cb5ed213415590ec7e6,Mapleton,UT,West,wage_schedule,,remains_unclear,not_supported,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-8e98441f20547c87bc9e,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-993d3f261d059e7ab511690a,rated_span,combined_broad,WCRS-7e6bb77a1d3f7046655be662,Hillsboro,KS,Midwest,agenda_packet_or_minutes,,remains_unclear,not_supported,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-335501780068b4c98288,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-9b6060d2561f14e3d43d5912,rated_span,combined_broad,WCRS-3b94723cbacfc862602535c0,Sturgis,MI,Midwest,agenda_packet_or_minutes,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-9c68c5aeb77891984c00,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-db527ffc869c5ade150813f3,rated_span,combined_broad,WCRS-c3e09cf3e5a26b5d94b9b178,Alvin,TX,South,budget_or_pay_plan,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-807f33cc16c5500aea52,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-6f8e0429712b4d015e41a158,rated_span,combined_broad,WCRS-f5f17b108ce14c90e4e2d9b6,Brookfield,IL,Midwest,budget_or_pay_plan,,remains_unclear,not_supported,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-e4f17af2f75c463c4654,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-0c42f26c5ab8e0baa37c5cbc,rated_span,combined_broad,WCRS-2a731fcd1225819fade9ee65,Harpswell,ME,Northeast,wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-497746dac754b87d3e3b,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-8602adaedb0cb667f26fce9c,rated_span,combined_broad,WCRS-bb748a5523f982a3e86d727c,Grand Isle,VT,Northeast,personnel_policy,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-6de46cd42c3f5aef5a07,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-4c69e45d14159c3553b1e548,rated_span,combined_broad,WCRS-9a02bb9ee5e347663db00b80,Portland,IN,Midwest,salary_ordinance,,remains_unclear,not_supported,write_off,weak_or_not_supported,not_applicable,,,CBSRD-20260728-d8b98598fda9237547c1,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-02b073431c3836161dda9456,rated_span,combined_broad,WCRS-b19b01c4966cb4f0f3c278a9,Trinidad,CO,West,wage_schedule,,remains_unclear,not_supported,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-aaf29cc50ddea0b8faa2,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-68ce568d04bcc1d31b910020,rated_span,combined_broad,WCRS-b680ce98e4af25e9d28aff60,Hooksett,NH,Northeast,budget_or_pay_plan,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-5095861b9455de1da65a,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-07ec96bef92e3b32d6a2da2a,rated_span,combined_broad,WCRS-9370bddd993acc652079ae74,Solvay,NY,Northeast,arbitration_award,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-187b42325134b18466c0,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-de0996498088ac178774641b,rated_span,combined_broad,WCRS-57c3754762f279cb6fd6c2f1,Canandaigua,NY,Northeast,arbitration_award,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-35b66ab798090a11e557,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-2545e566b8585322c78ba74b,rated_span,combined_broad,WCRS-ed8275ff75f7faa8dd03f470,Newtown,CT,Northeast,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,retroactivity_implementation,,,CBSRD-20260728-3608d910edc35cb95868,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-2f104401f1eb650bfe869585,rated_span,combined_broad,WCRS-2851cbbe5b9a49ee3414d475,Mapleton,UT,West,wage_schedule,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-8e98441f20547c87bc9e,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-197158219808a20cfa0f3237,rated_span,combined_broad,WCRS-7c32ecbb079338314c0475b6,Walled Lake,MI,Midwest,cba,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,weak_or_no_claim_support,,,CBSRD-20260728-850d98975d65fe9872bc,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
WCCR-aad5c665004d5e824f3c78ba,rated_span,combined_broad,WCRS-145fe953c7a806cded8b8db4,Huntingdon,TN,South,budget_or_pay_plan,,remains_unclear,weak_or_not_compensation_relevant,write_off,weak_or_not_supported,unknown_or_needs_review,,,CBSRD-20260728-bf6291703bbb9c00e9b1,"[""snippet_pointer_only"",""not_clear_side_anchor""]",true,true
