whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-4079e5bc5f594c17ad911e3d,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-85175dc6875331269bcab4e8,Oakland,PA,Northeast,,,police_direct,local_comparison,supporting_example_ready,local_supporting_example_ready,,2021,hourly,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07107-01\"", \""final\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-2021\"", \""original\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-2021/\"", \""scout_target_id\"": \""BRM5-20260731-07107\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07107-01\"", \""final\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-2021\"", \""original\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-d7f25864476694252c5e7d74,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-97cb1f3ecadb4315c69a40bb,New Sewickley,PA,Northeast,,,police_direct,local_comparison,supporting_example_ready,local_supporting_example_ready,,2023,hourly,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14579-02\"", \""final\"": \""https://newsewickley.com/wp-content/uploads/2025/05/Reorg-Meeting-Jan3rd-2023-1.pdf\"", \""original\"": \""https://newsewickley.com/wp-content/uploads/2025/05/Reorg-Meeting-Jan3rd-2023-1.pdf\"", \""scout_target_id\"": \""BRM5-20260731-14579\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-14579-02\"", \""final\"": \""https://newsewickley.com/wp-content/uploads/2025/05/Reorg-Meeting-Jan3rd-2023-1.pdf\"", \""original\"": \""https://newsewickley.com…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-ab0d3f2a69b938710fd52a5f,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-b3bd2e2f65b9363a431008ca,Oakland,PA,Northeast,,,police_direct,local_comparison,supporting_example_ready,local_supporting_example_ready,,2021,hourly,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07107-01\"", \""final\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-2021\"", \""original\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-2021/\"", \""scout_target_id\"": \""BRM5-20260731-07107\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-07107-01\"", \""final\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-2021\"", \""original\"": \""https://oaklandborough.com/document/meeting-minutes-february-8th-…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-8f6338b10129dae2f2d9b366,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-ae20121f179111688798406b,Wilkins,PA,Northeast,,,police_direct,local_comparison,conditional_with_caveats,conditional_example_ready,,2025,hourly,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18471-01\"", \""final\"": \""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf\"", \""original\"": \""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf?t=202501301429010\"", \""scout_target_id\"": \""BRM5-20260731-18471\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18471-01\"", \""final\"": \""https://cms2.revize.com/revize/wilkins/Board%20…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-14c3bd3f88041143d3726e14,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-ff26383578574f77836222b2,Franklin,IN,Midwest,,,police_direct,local_comparison,conditional_with_caveats,conditional_example_ready,,2025,annual_salary,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04329-01\"", \""final\"": \""https://franklin.in.gov/egov/documents/1733852781_74171.pdf\"", \""original\"": \""https://www.franklin.in.gov/egov/documents/1733852781_74171.pdf\"", \""scout_target_id\"": \""BRM5-20260731-04329\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-04329-01\"", \""final\"": \""https://franklin.in.gov/egov/documents/1733852781_74171.pdf\"", \""original\"": \""https://www.franklin.in.gov/egov/documents/1733852781_74171.pdf\"", \""scout_target_id\"": \""BR…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-3d3d55e20729b90be09cf85c,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-3ab423742b8612fee969e009,Wilkins,PA,Northeast,,,police_direct,local_comparison,conditional_with_caveats,conditional_example_ready,,2025,hourly,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18471-01\"", \""final\"": \""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf\"", \""original\"": \""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf?t=202501301429010\"", \""scout_target_id\"": \""BRM5-20260731-18471\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18471-01\"", \""final\"": \""https://cms2.revize.com/revize/wilkins/Board%20…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-2d31ccefca08e423365735be,local_comparison,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMLOCALQA-df79804285c81854ca51f928,Wilkins,PA,Northeast,,,police_direct,local_comparison,conditional_with_caveats,conditional_example_ready,,2025,hourly,"[""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18471-01\"", \""final\"": \""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf\"", \""original\"": \""https://cms2.revize.com/revize/wilkins/Board%20of%20Commissioners/Packets/2024/December%209%2C%202024%20Agenda.pdf?t=202501301429010\"", \""scout_target_id\"": \""BRM5-20260731-18471\""}"",""{\""candidate_id\"": \""BRM5C-BRM5-20260731-18471-01\"", \""final\"": \""https://cms2.revize.com/revize/wilkins/Board%20…","[""generic_role_comparability_requires_candidate_level_manual_validation"",""not_a_final_wage_gap_claim"",""provisional_internal_candidate"",""requires_local_comparison_qa""]",true,true
WCCR-9aad877c35b4dd3418736db8,local_comparison,BROAD-STATE-4X2500-BOUNDED-WAGE-DIFFERENTIAL-VALIDATION-2026-07-30,B4X2500GAP-41d42064465db4099b779674,Alburtis,PA,,,,,local_comparison,conditional_with_caveats,conditional_example_ready,,,hourly,,"Same ordinance and overlapping period, but not matched bargaining-unit contracts: the Chief was outside the police bargaining unit, and role/rank/hours/schedule equivalence with the Administrative Assistant is unverified. Use only as bounded local documentary evidence after manual/legal/substantive validation, not as a final wage-gap estimate.",true,true
WCCR-3aadfe08c34263aa12d46d94,local_comparison,BROAD-STATE-4X2500-BOUNDED-WAGE-DIFFERENTIAL-VALIDATION-2026-07-30,B4X2500GAP-4193e4d9ff2676c7d2680e77,Cammack Village,AR,,,,,local_comparison,conditional_with_caveats,conditional_example_ready,,,hourly,,"Same-page hourly maximum schedule values and arithmetic are validated, but Section 2 permits actual salaries below the maxima and the council-packet copy has blank adoption/approval fields; use only as a bounded local comparison of listed maximum rates pending manual/legal validation.",true,true
WCCR-0fdd0a6225db601d65e302a6,local_comparison,BROAD-STATE-4X2500-BOUNDED-WAGE-DIFFERENTIAL-VALIDATION-2026-07-30,B4X2500GAP-498d2fdd8da985bf2455ab27,Canastota,NY,,,,,local_comparison,conditional_with_caveats,conditional_example_ready,,,hourly,,"The police value is specifically the Year 1 entry step for officers hired after 1999, while the Code Enforcement Officer line provides a single listed rate with no tenure, step, or experience label. The source establishes common municipality, cycle, page, hourly pay basis, and schedule-listed wage status, but it does not establish comparable tenure, experience, duties, qualifications, hours, full-time status, or schedule position. The upstream normalized Code Enforcement Officer record was incorrectly tagged as police; this validation corrects the candidate interpretation from the verbatim source line but does not overwrite the raw upstream record. The negative $0.91/hour documentary difference pertains only to these two specifically listed schedule values and must not be generalized to police and non-safety employees in Canastota. This is bounded local documentary evidence, not a final wage-gap estimate, and is not nationally representative. Substantive/manual validation of occupational and schedule-position comparability is required before analytic use beyond a qualified supporting example.",true,true
WCCR-8036f41a42e6792833f1ceb1,local_comparison,BROAD-STATE-4X2500-BOUNDED-WAGE-DIFFERENTIAL-VALIDATION-2026-07-30,B4X2500GAP-a27c57fde6a6f134fcd6ff7d,Shreve,OH,,,,,local_comparison,supporting_example_ready,local_supporting_example_ready,,,hourly,,"Same-document hourly rates are validated, but duties, experience, hours, and other job requirements are not matched; use only as a bounded local documentary comparison.",true,true
