whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-095ccaa9e75fefbb7dab60f1,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-2f34a0615ca471ba178051ac,Medford,WI,Midwest,cba,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2026–2028,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-02775-02"", ""final"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf"", ""original"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf?handle=B9673C1C75D746E5AA58F2E5D04B39C7"", ""scout_target_id"": ""BRM5-20260731-02775""}",,true,true
WCCR-b418fe816c3f0eec3d9b3942,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-0071d94fe218ace384d07d50,Cherry Valley,IL,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,collective_bargaining,2025,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-07649-02"", ""final"": ""https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf"", ""original"": ""https://cms3.revize.com/revize/villageofcherryvalley/BOARD%20MINUTES%2003-04-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-07649""}",,true,true
WCCR-e84a07afafc889331139a0d3,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-a8f72bbc6fcb9d1d0d7893ed,Victory,MI,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,non_safety_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,other_pay_setting_mechanism,2025,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-12489-01"", ""final"": ""https://victorytownship.org/minutes-2025/march-2025"", ""original"": ""https://www.victorytownship.org/minutes-2025/march-2025"", ""scout_target_id"": ""BRM5-20260731-12489""}",,true,true
WCCR-99b97698212de524025db345,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-c372099294b1e060194dc3bd,Pecatonica,IL,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,non_safety_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2025,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-11616-02"", ""final"": ""https://villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf"", ""original"": ""https://www.villageofpecatonica.com/wp-content/uploads/2025/05/2025-04-15-Regular-Board.pdf"", ""scout_target_id"": ""BRM5-20260731-11616""}",,true,true
WCCR-f4fb2a308b5f563590d25108,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-98cb8601f94f327b6069a8a5,Hampshire,IL,Midwest,cba,cba_arbitration_factfinding_hint,not_applicable,national_readiness,readiness_only,national_insufficient_structure,,2020,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-04004-01"", ""final"": ""https://hampshireil.org/media/pkke2vce/packet_-4162020.pdf"", ""original"": ""https://hampshireil.org/media/pkke2vce/packet_-4162020.pdf"", ""scout_target_id"": ""BRM5-20260731-04004""}",,true,true
WCCR-db819114b8ada0b63b537dd3,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-9657f176df5ac30510aad1a3,Dunn,WI,Midwest,arbitration_award,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,cola_cpi_indexing,2010,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-17657-01"", ""final"": ""https://werc.wi.gov/interest_awards/mia33091.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/mia33091.pdf"", ""scout_target_id"": ""BRM5-20260731-17657""}",,true,true
WCCR-99edd98c2904f43e6d5255c0,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-8858cf0b207e37f388eb1ff6,Bay,MI,Midwest,wage_schedule,cba_arbitration_factfinding_hint,not_applicable,national_readiness,readiness_only,national_insufficient_structure,,2019–2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-12267-02"", ""final"": ""https://mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf"", ""original"": ""https://www.mackinac.org/archives/2023/S2023-06_Bay_City_Officers_2019-2023.pdf"", ""scout_target_id"": ""BRM5-20260731-12267""}",,true,true
WCCR-b86528365fe59c54f2a3f52a,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-47d267f3f63ceac8d1d4cf71,Oakwood,OH,Midwest,cba,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,other_pay_setting_mechanism,2019–2022,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-06104-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-CON-02-1726.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-CON-02-1726.pdf"", ""scout_target_id"": ""BRM5-20260731-06104""}",,true,true
WCCR-54d70f147d7f0edf880e9d45,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-886c6b992ade6173cb7a5505,Huron,SD,Midwest,cba,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2025–2026,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-13755-01"", ""final"": ""https://huronsd.civicweb.net/document/258235"", ""original"": ""https://huronsd.civicweb.net/document/258235"", ""scout_target_id"": ""BRM5-20260731-13755""}",,true,true
WCCR-c16f5a5b4bba60fe636640f4,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4e1f17718de4b62bb0407be2,Delaware,OH,Midwest,factfinding_report,cba_arbitration_factfinding_hint,fire_direct,national_readiness,readiness_only,national_growth_readiness_ready,,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-09725-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2020/20-MED-12-1414.pdf"", ""scout_target_id"": ""BRM5-20260731-09725""}",,true,true
WCCR-3a65e17fdff20b0ae1cfeb40,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-b5f25aefd3d7e6963374c5f2,Chandler,MN,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,not_applicable,national_readiness,readiness_only,national_insufficient_structure,,2019–2020,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-16303-01"", ""final"": ""https://cityofchandlermn.com/upload/minutes_agendas/2019_12_11_minutes.pdf"", ""original"": ""https://cityofchandlermn.com/upload/minutes_agendas/2019_12_11_minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-16303""}",,true,true
WCCR-10f48a0a2f6cdc358970eeca,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-7997c0def1ebfb7f17192a4b,Tuscarawas,OH,Midwest,wage_schedule,non_cba_or_unresolved_hint,not_applicable,national_readiness,readiness_only,national_insufficient_structure,,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-02433-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-10-1109.pdf"", ""scout_target_id"": ""BRM5-20260731-02433""}",,true,true
WCCR-8a6fa87249e0958d7962dc3d,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ad282d77e99dcc97f653b89e,Woodstock,NY,Northeast,wage_schedule,non_cba_or_unresolved_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2026,stipend,"{""candidate_id"": ""BRM5C-BRM5-20260731-18066-02"", ""final"": ""https://woodstockny.gov/application/files/7017/6894/6636/Amended_2026_Salary_for_Town_Board_Jan_20.pdf"", ""original"": ""https://woodstockny.gov/application/files/7017/6894/6636/Amended_2026_Salary_for_Town_Board_Jan_20.pdf"", ""scout_target_id"": ""BRM5-20260731-18066""}",,true,true
WCCR-42d1848509e08fa3b7bcf909,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-ebaeebdd08e9a30e88fee538,West Brownsville,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,non_safety_direct,national_readiness,readiness_only,national_readiness_stratum_ready,non_base_compensation,2025–2026,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-03497-01"", ""final"": ""https://westbrownsvillepa.com/document/council-minutes-december-9th-2025"", ""original"": ""https://westbrownsvillepa.com/document/council-minutes-december-9th-2025/"", ""scout_target_id"": ""BRM5-20260731-03497""}",,true,true
WCCR-8b885351003d23d57ff70f93,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-e527da2d8d2541c28f4fbaee,Monroe,OH,Midwest,arbitration_award,cba_arbitration_factfinding_hint,fire_direct,national_readiness,readiness_only,national_growth_readiness_ready,,,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-02343-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02343""}",,true,true
WCCR-00af8bf511863f6ec277bd16,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4de2cc3d2c80a58aea33e0fe,Austin,MN,Midwest,mou_or_memorandum,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_readiness_stratum_ready,ordinance_council_adoption,2026,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-12522-02"", ""final"": ""https://ci.austin.mn.us/Council/archiveagendas/2025/12_15_25.pdf"", ""original"": ""https://www.ci.austin.mn.us/Council/archiveagendas/2025/12_15_25.pdf"", ""scout_target_id"": ""BRM5-20260731-12522""}",,true,true
WCCR-9761651606fc03a5c76f9959,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-3730d7db8a98e97c0a0bb4d0,Winnebago,IL,Midwest,other_local_government_pay_policy,non_cba_or_unresolved_hint,police_direct,national_readiness,readiness_only,national_growth_readiness_ready,,2026,cola_cpi,"{""candidate_id"": ""BRM5C-BRM5-20260731-04265-01"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/wnnbagoil-meet-51ef9d2aa19a46a6bb3b7b546afc4f70/ITEM-Attachment-001-ce6af14bddb3402cbdd022332ba5160a.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/wnnbagoil-meet-51ef9d2aa19a46a6bb3b7b546afc4f70/ITEM-Attachment-001-ce6af14bddb3402cbdd022332ba5160a.pdf"", ""scout_target_id"": ""BRM5-20260731-04265""}",,true,true
WCCR-57d5f6f2b53adae852d99556,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-c4f4a894728ed7407726d59d,Halcott,NY,Northeast,wage_schedule,cba_arbitration_factfinding_hint,not_applicable,national_readiness,readiness_only,national_insufficient_structure,,2025,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-01"", ""final"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""original"": ""https://halcottcenter.com/wp-content/uploads/2025/01/2025-organizational-meeting-final.pdf"", ""scout_target_id"": ""BRM5-20260731-10462""}",,true,true
WCCR-0ed05ffb7a065e9e14738c71,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-a44af4224f56554ec187556b,Mineral Point,WI,Midwest,wage_schedule,non_cba_or_unresolved_hint,fire_direct,national_readiness,readiness_only,national_growth_readiness_ready,,,cola_cpi,"{""candidate_id"": ""BRM5C-BRM5-20260731-06522-03"", ""final"": ""https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2022/12/12.13.2022-Council-packet.pdf"", ""original"": ""https://cdn.townweb.com/cityofmineralpoint.com/wp-content/uploads/2022/12/12.13.2022-Council-packet.pdf"", ""scout_target_id"": ""BRM5-20260731-06522""}",,true,true
WCCR-b49430fa032def3080ad6cde,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-45ae3951d128936ec0f4cbec,Athens,OH,Midwest,cba,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_insufficient_structure,,2018–2026,monthly,"{""candidate_id"": ""BRM5C-BRM5-20260731-13407-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-09-0867.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-09-0867.pdf"", ""scout_target_id"": ""BRM5-20260731-13407""}",,true,true
WCCR-0a4c70726730879ac79d7e99,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-b673897b547b9df69804036c,Medford,WI,Midwest,cba,cba_arbitration_factfinding_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2026–2028,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-02775-02"", ""final"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf"", ""original"": ""https://citymedfordwi.civicweb.net/document/178479/Ratification_%202026-2028%20Police%20Association%20Loca.pdf?handle=B9673C1C75D746E5AA58F2E5D04B39C7"", ""scout_target_id"": ""BRM5-20260731-02775""}",,true,true
WCCR-6a600e9f21e58fa520dc0941,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-f8553b58b9313cf99026e8b2,Chester,OH,Midwest,wage_schedule,non_cba_or_unresolved_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2025–2027,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-05964-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf"", ""scout_target_id"": ""BRM5-20260731-05964""}",,true,true
WCCR-f0de8889e1ab9617c9972b8d,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-5cc48edb0538d73c401fbca9,Detroit,MN,Midwest,wage_schedule,non_cba_or_unresolved_hint,police_direct,national_readiness,readiness_only,national_growth_readiness_ready,,2022,cola_cpi,"{""candidate_id"": ""BRM5C-BRM5-20260731-16326-01"", ""final"": ""https://cityofdetroitlakes.com/vertical/Sites/%7BF991A069-E23D-412C-8132-49318B273050%7D/uploads/2022-12-13_Packet_-_FINAL.pdf"", ""original"": ""https://cityofdetroitlakes.com/vertical/Sites/%7BF991A069-E23D-412C-8132-49318B273050%7D/uploads/2022-12-13_Packet_-_FINAL.pdf"", ""scout_target_id"": ""BRM5-20260731-16326""}",,true,true
WCCR-dd64811b4ab380197419a84b,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-4f5288695e2144532073c418,Evans Mills,NY,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,non_safety_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,other_pay_setting_mechanism,2026,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-10447-01"", ""final"": ""https://a563717b-9cc7-4180-8fb4-c2dc95e07bf3.filesusr.com/ugd/272ab3_7a1b5cd86eb84df390d6d18de8b28e90.pdf"", ""original"": ""https://a563717b-9cc7-4180-8fb4-c2dc95e07bf3.filesusr.com/ugd/272ab3_7a1b5cd86eb84df390d6d18de8b28e90.pdf"", ""scout_target_id"": ""BRM5-20260731-10447""}",,true,true
WCCR-172f5c49800a2200b8992133,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-e984886eef938405469432b9,Kewanee,IL,Midwest,cba,cba_arbitration_factfinding_hint,fire_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,ordinance_council_adoption,2019–2025,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-00295-02"", ""final"": ""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf"", ""original"": ""https://cms5.revize.com/revize/kewanee/COUNCIL%20PACKET%2003-14-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-00295""}",,true,true
WCCR-0d89a807969cf60d6dd6f9fd,national_readiness,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,BRMNATQA-708ab19abc1863e97dfca496,Decatur,MI,Midwest,budget_or_pay_plan,non_cba_or_unresolved_hint,police_direct,national_readiness,readiness_only,national_mechanism_readiness_ready,non_base_compensation,2020,budget_amount,"{""candidate_id"": ""BRM5C-BRM5-20260731-04835-02"", ""final"": ""https://cms5.revize.com/revize/decatur/Document_Center/Forms/Financial%20Transparency/Approved-FY-2020-Budget.pdf"", ""original"": ""https://cms5.revize.com/revize/decatur/Document_Center/Forms/Financial%20Transparency/Approved-FY-2020-Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-04835""}",,true,true
