whole_corpus_claim_record_id,unit_type,source_layer,original_record_id,municipality,state,region,source_family,cba_non_cba_hint,side_label,claim_family,claim_boundary,qa_status,mechanism_class,period_label,pay_basis,source_lineage,caveats,no_final_national_claim,no_causal_claim
WCCR-47ee14a495d5879bc781f826,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-0f4c71d7fba5f16c2973,Cassopolis,MI,Midwest,mou_or_memorandum,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-25249d089f44104e1cb7c537,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-18a1486988e3105aa62f,Wadesboro,NC,South,budget_or_pay_plan,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-d8ac30dba23f7cb304f38044,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-7db6ffdf7b84da7e31c0,Wadesboro,NC,South,budget_or_pay_plan,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-1d183051a1befaa78cac73f4,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-85d7c305206af1b85076,Wadesboro,NC,South,budget_or_pay_plan,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-8039dfd4e5e3fe238702423a,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-af19d6bad59ed32a13a4,Wadesboro,NC,South,budget_or_pay_plan,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-46a6538c32b37f545f92e1d1,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-b96b93068ff0812dd46c,Wadesboro,NC,South,budget_or_pay_plan,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-588b1c5efb372efb0e0d351b,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-bfcdd12ebb681ea23181,Wadesboro,NC,South,budget_or_pay_plan,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-87d4aa172f56a14cc35ac1d5,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-b7b6a7136488eda6343e,Kenesaw,NE,Midwest,wage_schedule,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-114e933b95634c24fd793e79,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-5361cca5dd9072fdc64a,Union,NE,Midwest,agenda_packet_or_minutes,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-6e05ba09f441c8c1d99e1115,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-0843948687e4cb03a13a,Warner,NH,Northeast,budget_or_pay_plan,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-41eb75029fee64fb7a2bae7b,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-437e61d7759c33568d51,Warner,NH,Northeast,budget_or_pay_plan,,,growth,supporting_example_ready,growth_continuity_validated,,,unknown,,,true,true
WCCR-c15f31e409db0c70b553dd8a,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-995762b11a00c92f7cb1,Warner,NH,Northeast,budget_or_pay_plan,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-f9f854d46cfb3def9c15d3fe,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-0ac0b719cd85bba268ad,Gloucester,NJ,Northeast,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-cb84b04f9108a56dd8e2d2a5,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-9a93a66a96a164ad8191,Gloucester,NJ,Northeast,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-43b9697fa620bc273859d64a,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-6ce2efff0856e14f4962,Howland,OH,Midwest,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-a9e2ed385714777a8c1e2dd2,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-6dd545a132c8bc2ad4f9,Nimishillen,OH,Midwest,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-31f83b66c82d52cd20f3e702,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-c24c57ef2d9b59e45652,Olmsted,OH,Midwest,factfinding_report,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-97b94f4eb0feafe8ee8a360f,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-21b2e35667431622f748,Lakeport,CA,West,mou_or_memorandum,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-2e24f905a135205f99fde43d,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-93b320eb44a42996bac6,Lakeport,CA,West,mou_or_memorandum,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-8698f13cd4d2c0a84d007259,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-cd805f6a98c8ab931567,Grand View,ID,West,civil_service_or_hr_pay_plan,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-3d93b27c99a60f1cc6ec0655,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-d10db1b10ec1eb37fbac,Bethalto,IL,Midwest,cba,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-56f2ace9628513146960e328,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-252f909235ad43308301,Kildeer,IL,Midwest,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-9558c02fc6c37571fc92ed78,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-9c63ad766466877167e7,Groton,MA,Northeast,agenda_packet_or_minutes,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-7ea4e643474abea7d45864eb,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-cd18658506746e5842aa,Groton,MA,Northeast,agenda_packet_or_minutes,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-e1512e1ff4d61ea127d3621f,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-bb42c1c11e92bb167e6b,Grand Rapids charter,MI,Midwest,wage_schedule,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-b18cb8c2c3d0a123a9b27c90,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-f15b41867c0854f2c303,Imlay City,MI,Midwest,agenda_packet_or_minutes,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-90db37c0b4e25942a8aa9bd9,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-8cc1466aeed420bd1d19,Plymouth charter,MI,Midwest,cba,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-005711fb945296d5a187cec2,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-7098cc37632275e2d892,Niskayuna,NY,Northeast,wage_schedule,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-57f952779b4ca30d7b11c9bd,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-78692c96c337fef769cc,Niskayuna,NY,Northeast,wage_schedule,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-2eda24d8e4e241d819049d37,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-c4f79ed9fdccfa339694,South Glens Falls,NY,Northeast,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-1ba43d083521fbf5134fd351,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-e17ee63a2377616a9cc7,Chester,OH,Midwest,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-dc212a6571eef0ed55cfa51b,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-b033931776fed5d6b543,Marion,OH,Midwest,cba,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-5a5b883981b931890e03578d,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-f1202a450b6273abd678,Nimishillen,OH,Midwest,cba,,,growth,conditional_with_caveats,growth_continuity_with_caveat,,,percentage,,,true,true
WCCR-fabf878cb5a4998717671537,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-64a497acecc0fbad2174,Springfield,OH,Midwest,wage_schedule,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
WCCR-250d95d0cc9bf72bc819f8ca,growth_continuity,BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31,B4X2500GROWTHSRC-54310e69672749774013,Daniel,UT,West,other_local_government_pay_policy,,,growth,supporting_example_ready,growth_continuity_validated,,,percentage,,,true,true
