candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes
TS4L-7d1e0df6ac74ac4bbc8d,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cwgdn.com/AgendaCenter/ViewFile/Minutes/_03272025-1162,"City of Winter Garden Agenda Center — 03-13-2025 Minutes (IAFF Local 4947 “B” Group Collective Bargaining Agreement for Oct 1, 2024–Sep 30, 2027)",Winter Garden,FL,South,non_safety_comparator,IAFF “B” Group,IAFF Local 4947 — “B” Group,"October 1, 2024 to September 30, 2027",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_expected (Winter Garden, FL)",overlaps_expected_period (Oct 1 2024–Sep 30 2027),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Winter Garden,FL,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"October 1, 2024 to September 30, 2027",head_http_200,2026-07-27T12:58:14Z,verified_source_lead_not_downloaded,RS556-900ca0b3b57a71a8a962,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,381418,a381c4c45a8189d4f073d931f30dc0134599ab044e8e78a8b11127149c1210d8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-900ca0b3b57a71a8a962.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:30Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.742; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-7e5468df74ed8dd9c7a2,lane_1,tier_c,verification_ready_low,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://mn.gov/bms/assets/25PN0773%20-%20City%20of%20Brainerd_tcm1075-704999.pdf,BMS Arbitration Award (PDF) — In re Interest Arbitration Between City of Brainerd and Teamsters Local 346 (25PN0773),Brainerd,MN,Midwest,non_safety_comparator,Teamsters Local 346 represented employees (job titles not extracted here),Teamsters Local 346,"1/1/2025 to 12/31/2027 (wages sections include 2025, 2026, 2027)",2025-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_candidate_lead,overlapping_effective_wage_dates_match_candidate_lead,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Brainerd,MN,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"1/1/2025 to 12/31/2027 (wages sections include 2025, 2026, 2027)",head_http_200,2026-07-27T12:58:34Z,verified_source_lead_not_downloaded,RS556-7603458f4bfe59b1a1bd,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,108755,4b43fe90bf5859ac924da335db7fbb6497770d02a8b42beaf67415da29a387b6,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-7603458f4bfe59b1a1bd.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.586; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8095cdda31b8e71e3b93,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.miltonwa.gov/ArchiveCenter/ViewFile/Item/98,"2025 BUDGET (City of Milton, WA) - archived budget document",Milton,WA,West,non_safety_comparator,Non-uniformed and non-exempt employees (referenced in budget text),,City budget mentions wage increases tied to a labor agreement (annualized; year-specific references),2025-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Milton, WA) and non-safety oriented reference (non-uniformed/non-exempt)",partially overlaps expected period (falls within 2024-01-01 to 2026-12-31),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Milton,WA,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,City budget mentions wage increases tied to a labor agreement (annualized; year-specific references),head_http_200,2026-07-27T12:59:00Z,verified_source_lead_not_downloaded,RS556-94883acf14af868b0dae,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,6520611,a094305eb9c5266bab5ceaa60549e34c3c6455f7f6150a2fc794afc9715f8a2d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-94883acf14af868b0dae.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=2.337; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-810fe8621c28d799eb63,lane_1,tier_c,verification_ready_low,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int26241.pdf,WERC Interest Arbitration Award: Berlin Area School District (Teachers) – Dec. No. 26241-A,Berlin,WI,Midwest,non_safety_comparator,Teachers (certified teaching personnel),Berlin Education Association (Association),"Agreement expired June 30, 1989; negotiations covering 1989-1990 and 1990-1991 (per award summary context)",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city match (Berlin, WI)",Unknown (cycle not fully specified in lead metadata),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Berlin,WI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Agreement expired June 30, 1989; negotiations covering 1989-1990 and 1990-1991 (per award summary context)",head_http_200,2026-07-27T12:58:35Z,verified_source_lead_not_downloaded,RS556-dc8f9df4d931210b0e98,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,915216,f88783d02019ce86f6d119916d9fc58bb63552a10bcf4d5aee1b5eeff1d5d533,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-dc8f9df4d931210b0e98.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.425; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-82bb898950b98e447a0d,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.sdea.org/sites/sdea/files/2024-09/hot-springs-classified-24.25-agreement.pdf,Hot Springs Classified 24.25 Agreement (SDEA-hosted PDF),Hot Springs,AR,South,non_safety_comparator,K-12 classified staff (non-safety municipal comparator unit),Hot Springs Classified (bargaining/association agreement),"2024-2025 (""24.25"" in title/locator)",2024-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_municipality_match_likely,overlaps_expected_period_2024_likely,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Hot Springs,AR,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"2024-2025 (""24.25"" in title/locator)",head_http_200,2026-07-27T12:57:43Z,verified_source_lead_not_downloaded,RS556-9fa8711d8082fc9a2258,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,596854,0eab5e5763cbd1e114f6665632dbc232190e2755115c59ee386aeed4ad46904f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-9fa8711d8082fc9a2258.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.301; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-82dddf7a38f96f1e445d,lane_1,tier_c,verification_ready_low,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://iatse798portalapp.membership.winmill.net/Main-Menu/Contracts/Live-Theatrical,IATSE 798 ePortal App — Contracts > Live Theatrical (includes “Atlanta Opera collective bargaining agreement” page/entry),Atlanta,GA,South,non_safety_comparator,Stage crew / live-theatrical technical workers (IATSE represented),IATSE Local 798 represented bargaining unit(s) covering Atlanta Opera live-theatrical personnel (per ePortal contract listing),unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Likely same-city (Atlanta Opera referenced in contract listing context),Unknown (requires identifying the exact contract effective/expiration dates from the linked contract material),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Atlanta,GA,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,unclear,head_http_200,2026-07-27T12:58:38Z,verified_source_lead_not_downloaded,RS556-c61b4cdd6c2e1d5a78f5,retained_downloaded_source,downloaded_retained,200,text/html,.html,25242,2be5e12ee933f576bafc2fa05a0b58fbd977daa984fe86b696804d81fd7db819,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c61b4cdd6c2e1d5a78f5.html,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.251; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-84174ba21ec5bafc5626,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/1533379/AFSCME_Agreement_2024_thru_2027__Final_.pdf,"AFSCME Agreement 2024 thru 2027 (Final) (Portage, MI)",Portage,MI,Midwest,non_safety_comparator,non_safety_comparator,"AFSCME (American Federation of State, County and Municipal Employees)","Effective July 1, 2024 through June 30, 2027",2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city (Portage, MI) — likely",Overlaps target cycle (2024-07-01 to 2027-06-30) — likely,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Portage,MI,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective July 1, 2024 through June 30, 2027",head_http_200,2026-07-27T12:59:01Z,verified_source_lead_not_downloaded,RS556-1165df3f704416e42708,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,336671,2e730c29b13156c5d0c20b8ac64751fcd58a1fa1fd035988de5e9f930ae33ee0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1165df3f704416e42708.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.336; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8580d57be2bf623c3238,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-11-1552.pdf,"Master Contract — Groveport Madison Local Board of Education and Groveport Madison Local Education Association (GMLEA), July 1, 2022 through June 30, 2024 (CERTIFICATED SALARY SCHEDULE 2023–2024 shown)",Groveport,OH,Midwest,non_safety_comparator,Certificated school district staff (teacher/instructional unit as implied by GMLEA master contract structure and certificated salary schedule),Groveport Madison Local Education Association (GMLEA),"July 1, 2022 through June 30, 2024",2022-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_municipality_match_not_a_city_police_unit (Groveport Madison Local School District / Groveport community),overlaps_target_period_2021_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Groveport,OH,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"July 1, 2022 through June 30, 2024",head_http_200,2026-07-27T12:58:32Z,verified_source_lead_not_downloaded,RS556-ad5d124632c8049e8418,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1989335,8ca6626e6fcf29f0e9f9115f68a9a9b85ae11fd546129a59b3c094a7422bfb27,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ad5d124632c8049e8418.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:32Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.355; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-86b6874f13264e834f6e,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67929592eca32e5950586489/1737659795008/ActiveContract%2B-%2BAnoka%2BCity%2BPD%2BSergeants%2B12-31-2026.pdf,"Active Contract — Anoka City PD Sergeants (Law Enforcement Labor Services, Inc.)",Anoka,MN,Midwest,non_safety_comparator,Law enforcement (sergeants),"Law Enforcement Labor Services, Inc. (#255 Sergeants Unit)",Operative period unclear from lead snippet; file name shows 12-31-2026; earlier 2022–2024 cycle referenced by related city materials,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Same_city_municipality_inferred_from_title (Anoka City Police Department),Unclear_overlap_with_2022_to_2024_target (lead shows 12-31-2026 in filename; related city minutes reference 2022–2024 for this unit),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Anoka,MN,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,Operative period unclear from lead snippet; file name shows 12-31-2026; earlier 2022–2024 cycle referenced by related city materials,head_http_200,2026-07-27T12:59:01Z,verified_source_lead_not_downloaded,RS556-4f1aa4b4207b9fd93f9a,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,717596,6346eaddcb5502879034482a7c8c6c597c9fc7a026b50ee45daf16b01c169eab,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-4f1aa4b4207b9fd93f9a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=3.310; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8952ddd669fd3715854a,lane_1,tier_c,verification_ready_medium,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://seiu73.org/wp-content/uploads/2020/03/Cicero-School-Dist-99-CM-July-1-2019-June-30-2024.pdf,"MASTER AGREEMENT BETWEEN BOARD OF EDUCATION CICERO SCHOOL DISTRICT 99 (Custodial and Maintenance) — July 1, 2019 to June 30, 2024",Cicero,IL,Midwest,non_safety_comparator,Custodial & maintenance (CTW),"Cicero School District #99 Custodial and Maintenance Employees (SEIU Local 73, CTW)","July 1, 2019 - June 30, 2024",2021-01-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_municipality_cicero_il,overlaps_expected_period_2021-2025,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Cicero,IL,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"July 1, 2019 - June 30, 2024",head_http_200,2026-07-27T12:58:39Z,verified_source_lead_not_downloaded,RS556-e51f412d6649cee4e5b0,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1022392,dd671dc058254e3113823180dfc9e7117600d9d4cd0362ed33ab7d301aaf2882,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e51f412d6649cee4e5b0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.579; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8aa7fe920c90c171f6c4,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://netl.doe.gov/sites/default/files/site-support/Attachment%20C-3%20Pittsburgh%20PA%20Wage%20Determination.pdf,Attachment C-3 Pittsburgh PA Wage Determination (NETL/DOE PDF),Pittsburgh,PA,Northeast,non_safety_comparator,"union-represented roles with a wage schedule (e.g., labor categories listed in wage determination)",not explicitly identified in search snippet (wage determination references an agreement article but bargaining-unit name not captured here),"wage determination includes dated effective wage amounts (e.g., effective Feb 1, 2016; Feb 1, 2017; Feb 1, 2018 shown in snippet)",2016-02-01 (from sni,2018-02-01 (from sni,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_match (Pittsburgh, PA) by document title/location",overlaps_expected_period (2014-2024; shown years 2016-2018 within window),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Pittsburgh,PA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"wage determination includes dated effective wage amounts (e.g., effective Feb 1, 2016; Feb 1, 2017; Feb 1, 2018 shown in snippet)",head_http_200,2026-07-27T12:57:43Z,verified_source_lead_not_downloaded,RS556-f4bf6cb1c9b5297bb544,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,698303,99c1eb22616153f73d78536f4d5902a9764631976d2aca4301ba0e70f484eb40,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f4bf6cb1c9b5297bb544.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=4.900; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8bb6a332cb536a14f2ad,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://meetings.boardbook.org/Documents/DownloadPDF/e3b19309-bae3-4d25-af11-e4e2b6c38c98?org=1589,"Approval of Agreement with Eden Prairie Education Association (EPEA) — board synopsis referencing “effective July 1, 2023 through June 30, 2025”",Eden Prairie,MN,Midwest,non_safety_comparator,Licensed staff represented by EPEA,Eden Prairie Education Association (EPEA),"Effective July 1, 2023 through June 30, 2025",2023-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Eden Prairie (ISD 272),Overlaps expected period 2022-2024 (covers 2023-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Eden Prairie,MN,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective July 1, 2023 through June 30, 2025",head_http_200,2026-07-27T12:58:32Z,verified_source_lead_not_downloaded,RS556-af58646a6ed182a19eed,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,79483,b795821482744a330b52f8e55017e7db5ed472af6d97488c398373b33de8300b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-af58646a6ed182a19eed.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=3.545; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8f09ef3d1f44f685cbd0,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.newrochelleny.gov/ArchiveCenter/ViewFile/Item/1747,"Agenda - Tuesday, May 10, 2022 (includes CSEA stipulation of agreement, 2021-2026)",New Rochelle,NY,Northeast,non_safety_comparator,Civil service employees represented by CSEA (City of New Rochelle),Civil Service Employees Association (CSEA),"January 1, 2021 through December 31, 2026",2021-01-01,2026-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlapping_or_applicable_cycle_uncertain,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Rochelle,NY,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"January 1, 2021 through December 31, 2026",head_http_200,2026-07-27T12:58:09Z,verified_source_lead_not_downloaded,RS556-32bfe57d2781305131f3,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,5088966,972954e553be52c060b378b80714c30d74cccddf43bd03494f3e4b590f15671f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-32bfe57d2781305131f3.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.502; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-9311537015513c747b4c,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://chesterwaterfacts.com/wp-content/uploads/2024/11/CWA-Chapter_9_Plan_of_Adjustment.pdf,Chester Water Authority Chapter 9 Plan of Adjustment — PDF (defines/mentions Teamsters CBA between City and Teamsters as amended),Chester,PA,Northeast,non_safety_comparator,Public utilities/authority employees potentially represented by Teamsters (non-safety comparator applicable depending on covered roles),Teamsters (Teamsters Local 107 mentioned; document defines 'Teamsters CBA'),Chapter 9 plan document (published/hosted 2024-11); references 'Teamsters CBA' and indicates it is between the City and the Teamsters as amended,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Same city focus (Chester) — document references 'City and the Teamsters' CBA,Overlaps expected 2014-2024 window via 2024 planning document that references an existing CBA,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Chester,PA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,Chapter 9 plan document (published/hosted 2024-11); references 'Teamsters CBA' and indicates it is between the City and the Teamsters as amended,head_http_200,2026-07-27T12:58:09Z,verified_source_lead_not_downloaded,RS556-bc3e9387902de11c3252,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,1217261,8b9cb5bb69b654bf3f22b5bf70546c040583cf86a22fdea1ae59afe63bff0ef1,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-bc3e9387902de11c3252.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.532; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-96c3fbf014d11e31b1ad,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms5.revize.com/revize/sanford/Document%20Center/Department/Human%20Resources/Human%20Resources%20Department/Sanford%20Police%20Association%20MOUs/Police_Holiday_MOU.pdf,Police Holiday MOU (Sanford Police Association),Sanford,FL,South,non_safety_comparator,Police (represented employees),Sanford Police Association (Police bargaining unit),"Effective starting January 1, 2022 forward; used as part of overall CBA until further notice / until amended into future CBAs (per visible lead text)",2022-01-01,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Sanford,FL,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective starting January 1, 2022 forward; used as part of overall CBA until further notice / until amended into future CBAs (per visible lead text)",head_http_200,2026-07-27T12:59:00Z,verified_source_lead_not_downloaded,RS556-903a5b4b507b8ee39985,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,200535,937037d9f57cf6c429c956bc5f9b695564c848529c292ff3295b57f9e2a0e514,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-903a5b4b507b8ee39985.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:38:37Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.321; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
