candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes
TS4L-09cb3134563f7425a2e1,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://ecommons.cornell.edu/bitstreams/41b5dfd2-7aa2-40ec-9a12-8e4508821967/download,"NYS PERB Contract Collection – Metadata Header (Town of Islip CBA; no strike clause; Jan 1, 2014–Dec 31, 2016)",Islip,NY,Northeast,safety_and_non_safety_bargaining_units,safety_and_non_safety_bargaining_units,,"January 1, 2014 – December 31, 2016",2014,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Islip (Town of Islip) match indicated by lead metadata/snippet,Overlaps target window (2014–2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Islip,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"January 1, 2014 – December 31, 2016",head_http_200,2026-07-27T12:57:36Z,verified_source_lead_not_downloaded,RS556-c43f32e8d0b2c826a81d,weak_or_needs_review,not_downloaded,202,text/html,,0,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:01Z,"empty_response_body; attempts=1; elapsed_seconds=0.113; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1abe42052b5d0558fc8e,lane_2,tier_c,verification_ready_low,100,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://ecommons.cornell.edu/items/7f9baec8-d62e-4545-9a2c-b01cf29b7903,"Smithtown Central School District and Smithtown Teachers Association, New York State United Teachers (NYSUT) (2015) (Collective Bargaining Agreement)",Smithtown,NY,Northeast,safety_and_non_safety_bargaining_units,non-safety (teachers; bargaining-unit context for non-safety signals),"Smithtown Teachers Association, New York State United Teachers (NYSUT)",Effective Date: 2015-07-01; Expiration Date: 2024-06-30,2015-07-01,2024-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,high,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Smithtown,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Effective Date: 2015-07-01; Expiration Date: 2024-06-30,head_http_200,2026-07-27T12:57:35Z,verified_source_lead_not_downloaded,RS556-b70be6913d25d5a5a7bb,weak_or_needs_review,not_downloaded,202,text/html,,0,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:03Z,"empty_response_body; attempts=1; elapsed_seconds=0.117; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1b519245406fea729712,lane_2,tier_c,verification_ready_low,99,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.lvpnews.com/20131120/new-police-contract-is-ratified/,"Lehigh Valley Press / LVP News: 'New police contract is ratified' (Nov 20, 2013) - Whitehall Township police contract covering 2014-2016",Whitehall,PA,Northeast,safety_and_non_safety_bargaining_units,Police (uniformed public safety),Whitehall Township police officers / police officers' bargaining unit (as described in article),"Three-year contract calls out pay changes for 2014, 2015, 2016 (ratified Nov 2013)",2014-01-01,2016-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"high_confidence_match (Whitehall Township, PA)",partial_overlap_with_2014_2024 (2014-2016),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Whitehall,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Three-year contract calls out pay changes for 2014, 2015, 2016 (ratified Nov 2013)",head_http_200,2026-07-27T12:57:35Z,verified_source_lead_not_downloaded,RS556-55a1ce686d6bde3f84ea,weak_or_needs_review,not_downloaded,200,text/html,,68190,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:03Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=1.820; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1c8284cc17df74b8f7b0,lane_2,tier_c,verification_ready_low,100,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://perb.ny.gov/city-poughkeepsie-and-poughkeepsie-professional-firefighters-association-local-256,"STATE OF NEW YORK — PUBLIC EMPLOYMENT RELATIONS BOARD (Compulsory Interest Arbitration between City of Poughkeepsie and Poughkeepsie Professional Firefighters Association, Local 256) — Case No. IA93-036",Poughkeepsie,NY,Northeast,safety_and_non_safety_bargaining_units,Safety (firefighters),"Poughkeepsie Professional Firefighters Association, Local 256 (IAFF)",Case No. IA93-036 (year received appears to be ~1993; outside requested 2014-2024 window),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,City of Poughkeepsie (direct match in source title),Outside target window (document appears earlier than 2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Poughkeepsie,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Case No. IA93-036 (year received appears to be ~1993; outside requested 2014-2024 window),head_http_200,2026-07-27T12:57:35Z,verified_source_lead_not_downloaded,RS556-b585725f7f0b673a495a,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:09Z,"get_http_403; attempts=1; elapsed_seconds=0.100; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-20e185f214fd3baf4647,lane_2,tier_c,verification_ready_low,102,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=4,Compulsory Interest Arbitration Awards (PERB) — Town of Lancaster and Lancaster Cayuga Club PBA (IA2014-010),Lancaster,NY,Northeast,safety_and_non_safety_bargaining_units,Police (PBA),Lancaster Cayuga Club PBA (Town of Lancaster Police Benevolent Association),2014-2018 (award listing window); case received 10/5/2015,2015,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_municipality_name_match,overlaps_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lancaster,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 (award listing window); case received 10/5/2015,head_http_200,2026-07-27T12:57:23Z,verified_source_lead_not_downloaded,RS556-1f5a4838395823bc9582,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:09Z,"get_http_403; attempts=1; elapsed_seconds=0.093; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-2584628282e9a2dce280,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/05/m2010-266.pdf,STATE OF NEW YORK — PUBLIC EMPLOYMENT RELATIONS BOARD (In the Matter of Fact-Finding — Town of Pleasant Valley vs. International Brotherhood of Teamsters Local 456 (Blue Collar Unit)) — PERB Case No. M2010-266,Poughkeepsie,NY,Northeast,safety_and_non_safety_bargaining_units,Non-safety (blue-collar / Teamsters unit),International Brotherhood of Teamsters Local 456 (Blue Collar Unit),PERB Case No. M2010-266 (fact-finding; outside requested 2014-2024 window),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Poughkeepsie-related only (appears to reference Poughkeepsie, NY as an address/context, but municipality is Town of Pleasant Valley)",Outside target window (appears earlier than 2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Poughkeepsie,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,PERB Case No. M2010-266 (fact-finding; outside requested 2014-2024 window),head_http_200,2026-07-27T12:57:40Z,verified_source_lead_not_downloaded,RS556-14b160a95063bd1b491f,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:09Z,"get_http_403; attempts=1; elapsed_seconds=0.095; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-393ebd36aa6cf5ee1df9,lane_2,tier_c,verification_ready_low,97,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.stratfordct.gov/documents/town-hall/town-departments-%26-services/human-resources/collective-bargaining-agreements/23871891,"Town of Stratford, CT — Documents: Collective Bargaining Agreements (Human Resources)",Stratford,CT,Northeast,safety_and_non_safety_bargaining_units,Public safety (fire/police) and other covered employee groups (as listed on page),"Includes, at minimum: Firefighter Union Local 998 (IAFF) and Police Union Local 407 (as shown on page)","Multiple contract periods listed on page (e.g., Fire: 7/1/2022–6/30/2026; Police: 7/1/2021–6/30/2025) (as shown on page)",2021-07-01,2026-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,yes,overlaps 2014-2024 window (contains cycles extending through 2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Stratford,CT,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Multiple contract periods listed on page (e.g., Fire: 7/1/2022–6/30/2026; Police: 7/1/2021–6/30/2025) (as shown on page)",head_http_200,2026-07-27T12:57:41Z,verified_source_lead_not_downloaded,RS556-9cac803793c1b8c81eb7,weak_or_needs_review,not_downloaded,200,text/html,,1514599,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:13Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.734; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-3d9dda7b9f0668698ada,lane_2,tier_c,verification_ready_low,109,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/city-rye-and-rye-police-association,STATE OF NEW YORK — Public Employment Relations Board: City of Rye and Rye Police Association,Rye,NY,Northeast,safety_and_non_safety_bargaining_units,police (uniformed law enforcement) (inferred from Rye Police Association),Rye Police Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality (Rye, NY) in title/heading",Unknown (target window 2014-2024; period not specified in the search snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Rye,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:15Z,verified_source_lead_not_downloaded,RS556-884ef099391eaafb1a36,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:15Z,"get_http_403; attempts=1; elapsed_seconds=0.090; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-3e8946e43d8ce6d74cd0,lane_2,tier_c,verification_ready_medium,114,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/03/ia88-038-award-3-19-90.pdf,PERB Award of Arbitration (PERB IA88-038): Town of New Windsor and Police Benevolent New Windsor Association (received 3/19/1990),New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety),Police Benevolent New Windsor Association / New Windsor PBA,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match_found,outside_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded,RS556-55d02edb542655183ecf,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:15Z,"get_http_403; attempts=1; elapsed_seconds=0.097; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-42e5d12c51cc5eadcfbf,lane_2,tier_c,verification_ready_medium,108,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://cityofnewalbany.com/wp-content/uploads/2022/06/041922-bowmin.pdf,New Albany (IN) Board of Public Works & Safety minutes (041922) — includes grievance hearing for Local #410 firefighters,New Albany,IN,Midwest,safety_and_non_safety_bargaining_units,Firefighters / Professional Fire Fighters Union,New Albany Professional Firefighters Union Local #410,2022-04-19 grievance hearing (minutes document; contract period not specified in lead),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlapping_with_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Albany,IN,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2022-04-19 grievance hearing (minutes document; contract period not specified in lead),head_http_200,2026-07-27T12:57:16Z,verified_source_lead_not_downloaded,RS556-a31304b006c90acfd35d,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:17Z,"get_http_403; attempts=1; elapsed_seconds=0.372; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-448fc9c2de3ee9d6fa68,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=60,PERB: Compulsory Interest Arbitration Awards (index; includes a Town of Colonie / Colonie Police Benevolent Association entry),Colonie,NY,Northeast,safety_and_non_safety_bargaining_units,Police (indexed arbitration awards),Colonie Police Benevolent Association,2014-2018 filter context shown on the index page (exact award year not confirmed in snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,potential_overlap_with_2014_2018_via_index_filter_context,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Colonie,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 filter context shown on the index page (exact award year not confirmed in snippet),head_http_200,2026-07-27T12:57:12Z,verified_source_lead_not_downloaded,RS556-a0162f86fb1de7c09cdb,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:17Z,"get_http_403; attempts=1; elapsed_seconds=0.086; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-44b2dea6ae849920d97c,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=62,PERB: Compulsory Interest Arbitration Awards (listing includes Town of Tonawanda and Town of Tonawanda Police Club),Tonawanda,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety bargaining unit lead capacity),Town of Tonawanda Police Club,2019-2023 (from listing page segment; exact award period not extracted),2019,2023,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,expected_overlap_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Tonawanda,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2019-2023 (from listing page segment; exact award period not extracted),head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded,RS556-885d8c000ddab39b8e08,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:17Z,"get_http_403; attempts=1; elapsed_seconds=0.092; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-476f8bdab2a86e3b09a8,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/05/m2012-054.pdf,"PERB fact-finding document PDF: Town of Union, NY and CSEA, Local 806/804 (impasse) (PDF locator)",Union,NY,Northeast,safety_and_non_safety_bargaining_units,public sector (CSEA bargaining unit; specific composition not confirmed from locator alone),CSEA local (as named in PDF),"Impasse arising from CBA expiration Dec 31, 2012; bargaining began Jan 2013 (as indicated in the PDF text preview snippet)",2013,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Town of Union, NY (named in PDF snippet/locator content)",Overlaps target window indirectly (impasse started pre-2014); CBA/arbitration years within 2014-2024 not confirmed from locator alone,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Union,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Impasse arising from CBA expiration Dec 31, 2012; bargaining began Jan 2013 (as indicated in the PDF text preview snippet)",head_http_200,2026-07-27T12:57:40Z,verified_source_lead_not_downloaded,RS556-a01452c60780d0b3a675,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:17Z,"get_http_403; attempts=1; elapsed_seconds=0.096; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-4e3940d1a1ed7f4ce9a9,lane_2,tier_c,verification_ready_medium,114,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/03/ia86-007-award-5-22-87.pdf,PERB Award of Arbitration (PERB IA-86-7): Town of New Windsor and New Windsor Police Association (received 5/22/1987),New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety),New Windsor Police Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match_found,outside_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Windsor,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded,RS556-67b0f7fe9ba4a248043b,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,"get_http_403; attempts=1; elapsed_seconds=0.096; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-59e2c49a2c94accb3dbf,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/town-manlius-and-manlius-police-benevolent-association,Town of Manlius and Manlius Police Benevolent Association (PERB) — Interest Arbitration Award (CASE NO. IA 87-3; M 86-501),Manlius,NY,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),Manlius Police Benevolent Association,Interest arbitration award following a wage re-opener impasse (1987),1986,1987,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,does_not_overlap_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Manlius,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Interest arbitration award following a wage re-opener impasse (1987),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,RS556-3f0f86b405d9d0575076,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:20Z,"get_http_403; attempts=1; elapsed_seconds=0.095; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-5cefe7b8561970bebb65,lane_2,tier_c,verification_ready_low,106,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/compulsory-interest-arbitration-awards?page=6,Public Employment Relations Board — Compulsory Interest Arbitration Awards (page 6),Rye,NY,Northeast,safety_and_non_safety_bargaining_units,mixed/varied (police/fire and other units) (inferred from PERB award listing context),City of Rye and Rye Police Organization (listed item on page),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Same municipality (Rye listed on this page),Unknown (target window 2014-2024; award year/period not specified in the search snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Rye,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded,RS556-0791d47341d2287b5ff7,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:25Z,"get_http_403; attempts=1; elapsed_seconds=0.110; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-637afc237711c2b4c2f9,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/city-newburgh-and-pba-newburgh-new-york-inc,"Compulsory Interest Arbitration Awards listing (City of Newburgh and PBA of Newburgh, New York, Inc.)",Newburgh,NY,Northeast,safety_and_non_safety_bargaining_units,public safety (police),"PBA of Newburgh, New York, Inc.",2014-2018 (indexed by received fiscal year on PERB awards page),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,within_expected_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Newburgh,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 (indexed by received fiscal year on PERB awards page),head_http_200,2026-07-27T12:57:12Z,verified_source_lead_not_downloaded,RS556-72f843d5250d84029af0,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:25Z,"get_http_403; attempts=1; elapsed_seconds=0.115; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-6470e0cc58a75d88c5b3,lane_2,tier_c,verification_ready_medium,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.michigan.gov/-/media/Project/Websites/leo/Documents/BER-2016-Decisions/2016-Decisions/20161122cu16c012.pdf?rev=a799d02ea94b432796eb163bc6e19582,STATE OF MICHIGAN Employment Relations Commission — Decision and Recommended Order of Admin. Law Judge (MICHIGAN EDUCATION ASSOCIATION & GRAND BLANC EDUCATION ASSOCIATION; Case No. CU16 C-012; Docket No. 16-005998-MERC),Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,non-safety (education/union),Grand Blanc Education Association (MEA/affiliates),Case dated 2016 (CU16 C-012; docket 16-005998-MERC),2016,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_name_match,overlaps_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Case dated 2016 (CU16 C-012; docket 16-005998-MERC),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,RS556-fdd21923c4ffb3d590d9,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:25Z,"get_http_403; attempts=1; elapsed_seconds=1.257; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-6de063c1cc9c30aef5f8,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.njcourts.gov/system/files/court-opinions/2019/a0091-18.pdf,New Jersey Courts — Appellate Division opinion involving Irvington police compulsory interest arbitration (initial award July 2016; appeal Sept 2016; remand; award Jan 2017),Irvington,NJ,Northeast,safety_and_non_safety_bargaining_units,police,Irvington PBA (Local 29 referenced in the decision context),inferred: 2016-2017 (interest arbitration award lifecycle referenced in snippet: initial award July 2016; remand; decision Jan 2017),2016,2017,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,unknown,overlaps_expected_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Irvington,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,inferred: 2016-2017 (interest arbitration award lifecycle referenced in snippet: initial award July 2016; remand; decision Jan 2017),head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,RS556-93dd8902e32855bf5c28,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:31Z,"get_http_403; attempts=1; elapsed_seconds=1.228; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-75d0724d1fb26418411c,lane_2,tier_c,verification_ready_medium,105,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://cityofnewalbany.com/wp-content/uploads/2024/09/Council-Packet-091924.pdf,New Albany (IN) Council packet (091924) — includes line item labeled 'Arbitration Award' (Police Department budget section),New Albany,IN,Midwest,safety_and_non_safety_bargaining_units,Police,Police labor unit (not specified in lead; arbitration award line item appears in Police Department section),2024-09-19 council packet (budget packet; arbitration award period not specified in lead),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,overlapping_with_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,New Albany,IN,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2024-09-19 council packet (budget packet; arbitration award period not specified in lead),head_http_200,2026-07-27T12:57:19Z,verified_source_lead_not_downloaded,RS556-27b3a89c17a0c6907b14,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,"get_http_403; attempts=1; elapsed_seconds=0.367; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
