span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_status,span_status_reason,span_record_count,mechanism_family,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,documentary_claim_support,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
SRCSPAN321-caa9f618361c7949d562,TXT321-caa9f618361c7949d562,RS429-545076f2f39cd0ced7f9,TS4L-c56896186b3e34951ba4,lane_2,tier_b,verification_ready_medium,https://www.firefighternation.com/fire-leadership/elgin-and-firefighters-agree-on-contract/,FireFighterNation: “Elgin and Firefighters Agree on Contract” (mentions impasse/mediation/arbitration context),Elgin,IL,safety_and_non_safety_bargaining_units,Firefighters (IAFF context implied by topic),Elgin firefighters union (not fully specified in the snippet),Mid-2010s (article indicates impasse then settlement; exact contract dates not confirmed here),2014,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-caa9f618361c7949d562.txt,3c8511468e07ce65b4508291d5138cda7eed539e049e1784fee77d305be819c3,d03a5a4af4c405bc90b7d7bcf907c1f1c3472bceb07459dd46fd1b64f5163932,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,strike_or_no_strike_constraint,"give the International Association of Firefighters Local 439 a 30-day notice regarding changes – as long as they are not temporary – to the number of personnel on duty for each shift.
The union will have 30 days to respond.
After negotiations hit an impasse and mediation failed, the city and the union were preparing for arbitration, but then they successfully settled the contract, said Gail Cohen, Human Resources Director for the city of Elgin.
The contract allows for long-term emergency services planning while giving firefighters a seat at the table, Fire Chief John Fahy said.
“The best contract terms are the ones that are mutually agreed to at the bargaining table,” Fahy said. “After many good fa",1196,1903,d39e4544deafe5f16b0c54883d0e0c3a79a8225ee0370d040b86a63fe986f26f,"regarding minimum staffing.
The contract, approved by the city council without discussion Wednesday night and retroactive to Jan. 1, 2014, states the city will ","ith bargaining sessions, Local 439 and the city achieved such an agreement.”
Local 439 President Vince Rychtanek didn’t respond to a request for comment.
Along ",STRIKE_OR_NO_STRIKE_CONSTRAINT_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-dc991260b4ffead6e865,TXT321-dc991260b4ffead6e865,RS429-5655252c0176ed5d50a1,TS4L-12682f61a5df8c0f4f31,lane_2,tier_b,verification_ready_medium,https://www.townofguilderland.gov/273/Union-Contracts,Union Contracts (Town of Guilderland) — list of union contract PDFs,Guilderland,NY,safety_and_non_safety_bargaining_units,multiple unions listed (see linked PDFs),Multiple (via linked documents such as UPSEU and PBA),varies by linked PDF (including 2024–2026 for UPSEU; see linked documents),2014 (directory page,2027 (directory page,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-dc991260b4ffead6e865.txt,450797797a2fe5c526bc02ceb22c68d88b050075e4b0d9518450a1185138afef,867a1cf906d87a8180b0be1920d7f74162a9d1ee807da5e9942fdf08d3176a1d,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-43a9cb1a2f2040f8eed2,TXT321-43a9cb1a2f2040f8eed2,RS429-773cefcbf02cb2939f20,TS4L-5a9c67b82e7e68ae1331,lane_2,tier_b,verification_ready_medium,https://levittownnow.com/2014/08/29/bristol-twp-plans-hire-police-officers/,"Bristol Twp. Plans to Hire More Police Officers (Aug. 29, 2014) — references Act 111 Interest Arbitration outcome re: minimum manning",Bristol,PA,safety_and_non_safety_bargaining_units,police (Act 111 / public safety),Bristol Township police collective bargaining unit (referenced via Act 111 Interest Arbitration context),2014 (article referencing arbitration outcome affecting police contract terms),2014,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-43a9cb1a2f2040f8eed2.txt,0582a6ac80b2b9a52000c112ab54d29dc43bb5ce3cc8a4a73bfb475bdf829608,9113fb1b914a5e08e7fef8cceebcf98e961cc08de34b037b37a64ef8542118b2,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,strike_or_no_strike_constraint,"s could begin.
If only resident safety and reactionary responses are the desires of the Township, then a minimum of 64 Officers would be needed. This number of 64 Officers was a long standing minimum, but the Township fought hard in Act 111 Interest Arbitration to have this provision removed and were victorious, enabling them to lower Police staffing to dangerous levels.
Advertisements
In response to residents comments before council about raising police staff levels to 78, McCauley said having a police force that big would be “financially devastating” for the township.
Bristol Township police have faced staffing problems at periods through the past 50 years, many times funding was blamed for short sta",3034,3745,a09e877826728efff6c101a21f3e8d5c86c676a5766813e74d08937ffc539b2f," to the police department.
An “adequate” number of Officers would be 67 to 73. Staffing levels would meet minimum goals, but proactive patrols and investigation","ffing.
Advertisements
Currently, Bristol Township has about $81 million in unfunded liabilities. The township manager told LevittownNow.com in July that since t",STRIKE_OR_NO_STRIKE_CONSTRAINT_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-03c37e422c605d834910,TXT321-03c37e422c605d834910,RS429-94ae681f6f038acba78b,TS4L-a87b8b8449d028cc65e0,lane_2,tier_b,verification_ready_medium,https://maff.org/archives/30-2014/201-macomb-township-fire-fighters-arbitration,MAFF Archives (2014): Macomb Township Fire Fighters Arbitration,Macomb,MI,safety_and_non_safety_bargaining_units,Firefighters (paid-on-call / fire fighters association),Macomb Township Fire Fighters Association (MAFF-represented),"Ratified/term context referenced indirectly via CBA grievance procedure timing (initiated Sept. 5, 2013; arbitration-related litigation covered in 2014 archive entry)",2013-06-30,2017-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-03c37e422c605d834910.txt,b5a6471e96991c567e2bb7a1e12bb86305e4b7924ba811ab1cec6e8b308b3046,9c88023decd7c0702008ae46e3eb94eb12df2b66a4f41df333c1b7a2c45cc914,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,strike_or_no_strike_constraint,"Macomb Township Fire Fighters Arbitration
About MAFF
Meet the Board/Staff
Board Members News
Business Agents News
Contact Us
Services
Professional
Legislative
Financial
Insurance
Full Service Representation
Contracts
Scholarships
Health & Safety
Archives
Members Only
Michigan Association of Fire Fighters
Search ...
About MAFF
Meet the Board/Staff
Board Members News
Business Agents News
Contact Us
Services
Professional
Legislative
Financial
Insurance
Full Service Representation
Contracts",0,491,ee537eb47a7ab420bb5d95e83c55d17d9ff58b4bc960d9ae854babc514723a77,,"
Scholarships
Health & Safety
Archives
Members Only
Macomb Township Fire Fighters Arbitration
MAFF wins lawsuit filed over failure to arbitrate
Macomb Township ",STRIKE_OR_NO_STRIKE_CONSTRAINT_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-471ffde2c2b682216928,TXT321-471ffde2c2b682216928,RS429-960c8d3409236a312742,TS4L-df3fa512e0e25bc6bf1a,lane_2,tier_b,verification_ready_medium,https://www.waterfordmi.gov/333/Union-Management-Personnel-Information,"Union & Management Personnel Information (Waterford, MI) - links to police/dispatcher/fire contracts and TAs",Waterford charter,MI,safety_and_non_safety_bargaining_units,"Index/portal for multiple bargaining units (Police, Dispatcher, Firefighter)","Multiple: Waterford Township Dispatcher Association, MAP-represented units, Professional Firefighters Association (fire contracts referenced by the page)",Contains links indicating: MAP contract 2022-2025; 2016-2018 Dispatchers Contract; Fire Contract-2016-2018 with extensions and Fire Contract 2022-2025 (periods named on the page),2016-01-01,2025-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-471ffde2c2b682216928.txt,b3fd2caa551c9097e8118c53d16c6e00d8111dc6e5ead4384b4d44d189470867,1dcbd2658a1e6d7686363d07fa1926e0d31184e546797589521fbdd0d7cbfc06,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-fbc998856316613b2246,TXT321-fbc998856316613b2246,RS429-9742dcd0457668d7c5e0,TS4L-d42c88a8a55d50db9039,lane_2,tier_b,verification_ready_medium,https://essexnewsdaily.com/headlne-news/firefighters-union-agrees-not-to-sue-the-township/,"Firefighters’ union agrees not to sue the township (Bloomfield, NJ) — May 27, 2018 (compulsory interest arbitration referenced)",Bloomfield,NJ,safety_and_non_safety_bargaining_units,Firefighters (FMBA Local 19),FMBA Local 19 (referenced as representing majority of Bloomfield Fire Department personnel),"2018 (article published May 27, 2018; references years without a contract and pending compulsory interest arbitration)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-fbc998856316613b2246.txt,a207901f67fc5fdd0f8918faccee0353cca1bc8f6bef40dbfe55844f3d799885,29cf37afd8207c907a18cc4578cbd3be58c834af89a0aaae816a4fb62cf47de8,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,strike_or_no_strike_constraint,"greement will prevent a lawsuit by the local against the township.
According to Township Attorney Michael Parlavecchio in an email, the agreement “will finally and completely resolve all disputes among the parties with respect to Compulsory Interest Arbitration.”
The lawsuit stemmed from a letter to the township by an attorney for the union which complained of poor working conditions because of alleged actions by Deputy Fire Chief Louis Venezia. A subsequent investigation found many of the allegations unsubstantiated. Louis Venezia is the brother of Mayor Michael Venezia.
Local 19 had been working for several years without a contract. After making its complaint, the union was notified by the township t",1182,1893,2dfaf48d3c1d2ba83324eee072d7bf6ad5c8bbeaa1372e7cb0dcd52283c66e61,"unanimously approved Monday evening, May 21, an agreement with FMBA Local 19, the union representing the majority of Bloomfield Fire Department personnel. The a",hat it would file for compulsory interest arbitration to resolve the contract dispute. The union then filed a whistle-blower’s lawsuit against the township in J,STRIKE_OR_NO_STRIKE_CONSTRAINT_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-92b6921135c4ec9a56e8,TXT321-92b6921135c4ec9a56e8,RS429-a36494c6af205c67d58c,TS4L-1263f090769ff1705a2f,lane_2,tier_b,verification_ready_medium,https://www.cityofypsilanti.com/Archive.aspx?AMID=40,"Archive Center • Collective Bargaining Agreements - Ypsilanti, MI",Ypsilanti charter,MI,safety_and_non_safety_bargaining_units,Multiple units (mix of safety/non-safety possible across AFSCME/POAM entries),"Index of CBAs for multiple bargaining units (e.g., AFSCME, POAM) as listed on the archive page",2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-92b6921135c4ec9a56e8.txt,2e95a27a16c85dc1d16d33f64070ba29e88728e678239c27c4320a2e44306ab1,10ca90aa003fa12c530e7373596576bffc13ceccfc9b41a4ab7e61ccc911ede5,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-9bff75ff9630633c4ff4,TXT321-9bff75ff9630633c4ff4,RS429-af8a9133ba3232e0ec8f,TS4L-db95eb3b8ab636148dbd,lane_2,tier_b,verification_ready_medium,https://www.georgia.gov,Georgia.gov (state portal entry point for Georgia public-sector labor relations search paths),Marietta,GA,safety_and_non_safety_bargaining_units,state-level labor/collective bargaining administrative records (entry point),,2014-2024 (target window; requires targeted navigation),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-9bff75ff9630633c4ff4.txt,e70917f541fc111efe79eed4a7c730e25fcf8be9f34829f14504adbdcafe7cb1,e4422ddebb135c12ad4025b40f1faa5720a736d376613b0ce32068f20722dfed,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-fc0c22a5c2f1cbb43883,TXT321-fc0c22a5c2f1cbb43883,RS429-b7b21a3e8b3125efe40a,TS4L-de9f5497bb7da92e0591,lane_2,tier_b,verification_ready_medium,https://www.northandoverma.gov/182/Documents-Records,"Documents & Records | North Andover, MA (Collective Bargaining Agreements section includes Fire Chief's Agreement; Police Chief's Contract; etc.)",North Andover,MA,safety_and_non_safety_bargaining_units,Fire (public safety management contract listings),Fire Chief's Agreement (listed contract document within the town CBA repository),Includes Fire Chief's Agreement 7-1-2024 – 6-30-2027 (also includes other North Andover labor agreements on the same page),2014-2024 target win,2027-06-30 (end date,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-fc0c22a5c2f1cbb43883.txt,04b140c33b209d94083823d1a93c1254731b1b7cc52451c18db4d08cec5a4781,4975793441cf6831f195011fb097fec7ffc95e652e694248f51fde2c3fbe046d,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-9ba5f89b1d4735f49ecf,TXT321-9ba5f89b1d4735f49ecf,RS429-ba802cd3f87d7031530c,TS4L-ee8390c21fe3041ccf24,lane_2,tier_b,verification_ready_medium,https://www.andoverma.gov/246/Collective-Bargaining-Agreements,"Collective Bargaining Agreements | Andover, MA",Andover,MA,safety_and_non_safety_bargaining_units,multiple bargaining groups (safety and non-safety),,2014-2024 (browse-linked agreement documents),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-9ba5f89b1d4735f49ecf.txt,8bd0938db57dc7bae94d18a642bff2cd89c439be83419b968033a0486b8eb79c,9b2a1b1a19285da5578601122d046054e5840395a2cc44882ae4ea20db80d700,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-924f9c37cf290ac7ee51,TXT321-924f9c37cf290ac7ee51,RS429-bbc75c702f9a426b2493,TS4L-86fc9a9b40c3017546c9,lane_2,tier_b,verification_ready_medium,https://townofwindsorct.com/app/uploads/meetings/18/1473969417613830.pdf,"Award of the Arbitration Panel (Connecticut State Board of Mediation and Arbitration) — Town of Windsor v. Teamsters, Local 671 (Case No: 2015-MBA-0207) — Award dated August 30, 2016",Windsor,CT,safety_and_non_safety_bargaining_units,Teamsters (public-sector unit; occupation group not explicitly confirmed from the snippet),"Teamsters, Local 671","2015-MBA-0207 (award dated August 30, 2016)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-924f9c37cf290ac7ee51.txt,939933b0c4a437c4dad39be558c4dbe682f9377275e0d0f0f47b99ab61c417f2,1faf3b4cd8cee83b89dfffe7020c92f20532913747217afea21ea3f2bf13bcf1,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-3a192d2a906cbf519634,TXT321-3a192d2a906cbf519634,RS429-d57944d1baff984a4ee3,TS4L-9460b82039d871d1199a,lane_2,tier_b,verification_ready_medium,https://portal.ct.gov/dol/divisions/mediation-and-arbitration,Connecticut State Board of Mediation and Arbitration (CTDOL) — division portal,Groton,CT,safety_and_non_safety_bargaining_units,Public sector collective bargaining parties (including municipal public safety units),Not a specific Groton unit (mechanism-level portal),Not unit-specific; serves as a gateway to mediation/arbitration processes and related procedures,2014-01-01 (inferred,2024-12-31 (inferred,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-3a192d2a906cbf519634.txt,c71a99449778db5be8ba51928cafb960e030fbda162588d9407eadd5dbe4064a,53a06e364e6dbc7c76744a86101b7bc00ca8f89829032d35ce90077851e94498,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,strike_or_no_strike_constraint,"CT State Board of Mediation and Arbitration
Skip to Content Skip to Chat
Report an accessibility issue.
State of Connecticut
×
Search
Language
Arabic
Chinese (Simplified)
Chinese (Traditional)
English
French
German
Haitian Creole
Hindi
Italian
Korean
Pashto
Polish
Portuguese Brazil
Russian
Spanish
Filipino
Ukrainian
Vietnamese
CT Department of Labor
CT Department of Labor
CT Department of Labor
☰ CT Department of Labor Main Menu
×
Close
⮐
Back
⮐
Back
Home
Unemployment
Jobs",0,477,a1411be9ecdeca70a9c96366713cb91ab8c4ff39046535ffdbc5b3b68efc3663,,"
Employers
Employer Wage & Tax Info
Work Safety
Services
Programs
About
The Commissioner
Divisions
American Job Centers
Apprenticeships
Business Engagement
Bene",STRIKE_OR_NO_STRIKE_CONSTRAINT_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-b25898299e7744f01fee,TXT321-b25898299e7744f01fee,RS429-e47c577c53f5e7929762,TS4L-8a29958a381a9c4dbf6c,lane_2,tier_b,verification_ready_medium,https://www.needhamma.gov/4907/2020-Annual-Warrant-Article-Information-,"2020 Annual Warrant Articles | Needham, MA (includes MoA for Needham Police Union and Needham Fire Union)",Needham,MA,safety_and_non_safety_bargaining_units,Police and Fire (Safety),Needham Police Union; Needham Fire Union,Memorandum of Agreement - 7/1/2019 to 6/30/2020 (MoA links for both Police and Fire referenced on page),2019-07-01,2020-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-b25898299e7744f01fee.txt,270fd82cc9e8360709fdaa9687298258a3e3f5c92bbdc3e4f9d33760b53a32fb,190e83f971f8407e331218afb058b11b279a21cef97a395e299299560a3bdb70,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,strike_or_no_strike_constraint,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-90818017f4dd82b46db8,TXT321-90818017f4dd82b46db8,RS429-014d2d743e3a2bb78b67,TS4L-e1eae5f3d2e7c748fb3e,lane_4,tier_b,verification_ready_medium,https://www.potsdamcsd.org/about-us/employment/staff-resources/,"Staff Resources - Potsdam Central School District (includes CSEA contract link(s), teacher contract link(s))",Potsdam,NY,safety_and_non_safety_compensation_units,non-safety (district classified and certificated staff via bargaining units),CSEA (classified staff) and Teacher bargaining group (teacher contract links),Includes contracts with start/end years shown on the page (not determined here),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-90818017f4dd82b46db8.txt,f4a02306fec5e64f0d1a8c241d9c20cce9442963b7a7f85068a855b2d191b9a1,bcee043d565b9996017305c431e7986213b1fa683ef08d3dbc80db7d391f93f9,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,market_or_comparability_pressure,"e scope of the school curriculum.
Operating under the auspices of the Northern New York Community Foundation, the PEOF raises money and grants funds to PCS teachers, staff and students for the enhancement of their work with students, on the basis of competitive proposals.
The PEOF Advisory Committee, representing a broad cross-section of parents, community leaders, and concerned citizens, is working in close collaboration with PCS teachers and administrators to develop a strong and ongoing system of support for the most creative and successful initiatives that can be provided to Potsdam students.
Potsdam Educational Opportunities Fund Request For Proposals 2025-26
Learn more about the Potsdam Education",2235,2946,cf26754a6f3b913cf66e6528bcbf59811cb44c3012816a5a5c0016ac1dc27ec3,PEOF) represents concerned parents and others who have joined to provide Potsdam CSD educators with resources to enhance learning experiences reaching beyond th,"al Opportunities Fund (PEOF) .
Inspire, prepare, and empower our students to lead fulfilled lives as compassionate, productive and engaged citizens.
District Of",MARKET_OR_COMPARABILITY_PRESSURE_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-9092db5cafee43ab50ca,TXT321-9092db5cafee43ab50ca,RS429-32577d5072424b6350e9,TS4L-1dfede0bdbb13fc5788d,lane_4,tier_b,verification_ready_medium,https://bedfordny.gov/169/Fiscal-and-Governance-Transparency,"Fiscal and Governance Transparency — Town of Bedford, NY (Collective Bargaining Agreements list)",Bedford,NY,safety_and_non_safety_compensation_units,Non-Safety (White Collar / Administrative / Office workers),Bedford White Collar bargaining unit (listed as CBA 2019 to 2022),Listed: Bedford White Collar CBA 2019 to 2022,2019-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-9092db5cafee43ab50ca.txt,1090c0420280c8c06c6c23d3ba915c07203c69f996d6dbfbc9adbbf15514cdc3,1a9c0d622f1d4d3cd1d072b6d5b54a9a55571090e96d47819a89900b78519976,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,market_or_comparability_pressure,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-7987c8e3e345ce94fd38,TXT321-7987c8e3e345ce94fd38,RS429-65ef0cb35f257d0fc12f,TS4L-534e7cbfe864a4774cd0,lane_4,tier_b,verification_ready_medium,https://www.barrington.ri.gov/362/Union-Contracts,"Barrington, RI — Union Contracts (links to Police CBA and Fire CBA PDFs)",Barrington,RI,safety_and_non_safety_compensation_units,Safety (Police; Fire) — union-represented employees,Police and Fire collective bargaining units (separate CBA PDFs),2014-2024 window (page is a hub for multiple CBAs; specific contract years vary by linked PDF),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-7987c8e3e345ce94fd38.txt,ff003818a2db7ddaec08d841ba333a49c75a8b0ff6079f7df81fc1de4025a133,6e83ca10af2913c64456f141636fa979d2850b841243ecd9e4aaaac8fdd554b4,no_span_or_weak,no_target_mechanism_keyword_family_found_in_local_extracted_text,0,market_or_comparability_pressure,,,,,,,,,low,not_supported,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SRCSPAN321-f2d9eb3356992fbde4ba,TXT321-f2d9eb3356992fbde4ba,RS429-68fcb1060d1a1f1f42b9,TS4L-681c850100a5a0dde9bf,lane_4,tier_b,verification_ready_medium,https://www.tpoam.net/signed-sealed/signed-and-sealed-2025/,TPOAM — Signed and Sealed 2025 (includes Harper Woods Department of Public Safety local; lists 2024 wage increase details in the page section),Harper Woods,MI,safety_and_non_safety_compensation_units,Public Safety (TPOAM-labeled department unit employees),Harper Woods Department of Public Safety (as labeled on TPOAM page),Local association section on the page includes a 2025–2027/2029-style duration plus wage increases including 2024 (+3%) (per page content),2024-01-01,2027-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-f2d9eb3356992fbde4ba.txt,065d8a15df574698ce71495b8693150626847384565030635fbcd40f3f1e1d7f,ecb114dc02af1646752f29eeca10a65778ec70af20536f93e5333a4619e2a226,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,market_or_comparability_pressure,"ED AND SEALED 2025 | #2
Local Association Name:  38th Circuit Court Family Division Juvenile Youth Home Supervisors Association
Duration: 2 years; January 2025 – December 2026
WAGE INCREASES
2025:  +3%
2026:  +3%
Compressed wage steps
Signing Bonus: Retention bonus each year of the contract.
$1,000 to $2,000 each year, depending on employees years of service.
Other Important Issues
Add Juneteenth as a paid holiday.
Modify health care language, keeping coverage the same.
Employer increases pension contribution each year from 7% to 9%.
Funeral leave must be taken two (2) from the date of death.
Employer increases payment into health savings account to 8%.
The bargaining team consisted of Austin Wickenh",2669,3378,dc3e25a38f0f057e75f56984bd1adecef5fbf8bc0542bf6114792a878b459ae7,"pay by $100 and another $100 in 2026.
The bargaining team consisted of Steven Degnan and Josiah Vincent, who were assisted by Business Agent Eric Ronewicz.
SIGN","iser who was assisted by Business Agent Harry Valentine.
SIGNED AND SEALED 2025 | #1
Local Association Name:  Harper Woods Department of Public Safety (TPOAM)
D",MARKET_OR_COMPARABILITY_PRESSURE_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
