span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_status,span_status_reason,span_record_count,mechanism_family,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,documentary_claim_support,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
SPAN321-3111993e402c9a2467c26df6,TXT321-38059c1fe1fc9739b934,RS429-75d8e3bf87260b417bcd,TS4L-92c43d5c16351d92e907,lane_1,tier_a,verification_ready_high,https://auroraea.org/wp-content/uploads/2024/03/Master-Agreement.pdf,Aurora Education Association Master Agreement (PDF) (mentions 2023-2024 to 2024-2025 salary changes),Aurora,CO,non_safety_comparator,Educators / teachers (collective bargaining agreement document),Aurora Education Association,Referenced salary impacts include 2023-2024 and 2024-2025,2023-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-38059c1fe1fc9739b934.txt,a20a8fbc236c8357492256cb3265b4c25739d3b319aa70efee2af590389db61c,ca1a2caaaa47b7785ba522948c05b038e93d94c50efc81f1261d5102d213431c,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"The Board shall supply the Association by March of each year with all preliminary budget
information that is available, the projections from such information, and the rationale
behind any projections concerning the next budget year. This information shall include,
but not be limited to, the “average daily attendance entitlement,” and the calculation of
the authorized revenue base per pupil for the subsequent year. Any subsequent changes
in or additions to this information shall be presented to the Association on a continuing
basis as they are developed. Any budgetary information presented to the Board shall be
presented simultaneously to the Association. (2022)",23496,24165,c5b0f05fd7f4825832a971889ddc6cbaae38fbcc571c255e557b4e7a6a1bf546,"omes a mandatory article of negotiations in its seventh year. Any such
negotiations shall be conducted as set forth in Article 3 of this Agreement. (2022)

4.

","

5.

The parties agree that they shall make a good-faith effort to resolve negotiable items to
their mutual satisfaction. Good faith means an honest attempt to",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-d3f59bc5f7f013454483fd77,TXT321-116350f76b006fb3e5ee,RS429-82ba1dca230067f43810,TS4L-721ebf2deeee8795e415,lane_1,tier_a,verification_ready_high,https://cms5.revize.com/revize/greenfield/Document_Center/Department/Human%20Resource/Collective%20Bargaining%20Agreements/Central_%20Maint_CBA_24-26.pdf,"Central Maint CBA 24-26 (City of Greenfield, WI) — collective bargaining agreement",Greenfield,WI,non_safety_comparator,Central Maintenance (CM),Central Maintenance (CM) bargaining unit (per CM wage schedule reference),24-26 (wage schedule referenced as FY24/FY25/FY26 with July 1 step/cola language visible in search snippet),"2023-07-01 (July 1, ",unknown (document sn,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-116350f76b006fb3e5ee.txt,d6a99f75d5fbc50fa19f6ac91aafc1eea91b7a9a97cda9324fc80977a9ed99bd,6b5593e8d95d87457e884d7525d121c3f65cc1e2b7d987661d14bdafd136ba13,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"d in
the bargaining unit as of the date this collective bargaining agreement is signed by all of
the parties and will not be processed for payment until the collective bargaining
agreement is ratified by the Union and approved by the city to include appropriation by
the city council. Wages are as outlined in the Central Maintenance (CM) wage schedule
attached hereto and as amended in any fiscal year.
A new employee will step at the end of the probationary period.
Step increases occur on July 1.
Time worked for step increases shall include only holidays and vacations. To be eligible
for a step increase an employee must have worked not less than one hundred thirty (130)
days in the aggregate in the year pr",19734,20447,cda8ab79237c5b26214b92270204483b966ca80a004788d4e39659b8af4d8480,"ill be increased by three percent (3%) COLA. In the case of any agreement
as to retroactive pay, said retro shall be limited to employees still actively employe","ior to July 1st at their present classification step.
The following will become effective July 1, 2023:
Stepping will occur on July 1st of each year for eligibl",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-942acfd8d6a49f3f0cadef8f,TXT321-48630319c995444cadfa,RS429-846faedd549b778a5152,TS4L-1d85817a3c8ea5a05a56,lane_1,tier_b,verification_ready_medium,https://www.southburlingtonvt.gov/AgendaCenter/ViewFile/Agenda/_09022025-166,South Burlington City Council Meeting Agenda packet file (includes approval of collective bargaining agreement between the City and AFSCME),South Burlington,VT,non_safety_comparator,AFSCME-represented city employees,AFSCME (exact local/unit name not confirmed from search snippet),unclear (not retrievable to confirm term/duration clause),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-48630319c995444cadfa.txt,f3bf86447154ac19430511223f911f71c9a03522f8a2c62908f55bbdfb123e24,9c6143999e349ed8c4416ef319a0087c2c9ddb36d81a7770883cf805224a97a5,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"6.A. Consider and Sign Disbursements
Documents:
6A. AP WARRANT FOR 9-2-2025.PDF
6.B. Approve the collective bargaining agreement between the City and AFSCME as
presented
6.C. Allocate up to $7,500 of the Energy Project Reserve Fund's fund balance in fiscal year
2026 to enter into an agreement with Dubois & King, Inc. to conduct an energy
feasibility study at the Airport Parkway Wastewater Treatment facility
Documents:
6C1. COVER SHEET EPRF AIRPORT PARKWAY HEAT PUMP STUDY.PDF
6C2. HEAT PUMP AT AIRPORT PARKWAY.PDF
6.D. Award of the Brewer Parkway Water Line Replacement Project to Poulin Construction,
approve amending the existing contract with A+E Engineering to cover construction
phase services, and authorize Matt Guerino, South Burlington Water superintendent, to
sign all paperwork
Documents:",729,1532,1d4f03ccec86b7c46852af9cee8e70ab4ce78e718714a16ef77f5ecb36e432cd," to the agenda (6:35 pm)
5. Councilors’ Announcements and Reports on Committee assignments and City Manager’s
Report (6:45 pm)
6. Consent Agenda (6:55-7:00 pm)
","

6.D. Award of the Brewer Parkway Water Line Replacement Project to Poulin Construction,
approve amending the existing contract with A+E Engineering to cover c",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-4a51ec2ee8a4793e6ab391da,TXT321-95fca407cebd4b95083b,RS429-89e6df22518a1f375a43,TS4L-8d16c4dbec489d3148e4,lane_1,tier_a,verification_ready_high,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/3220/BCSD/2406014/BASA__Admin__2021-2024.pdf,"BASA (Admin) Agreement — July 1, 2021 to June 30, 2024 (Binghamton City School District)",Binghamton,NY,non_safety_comparator,Administrative & supervisory employees (BASA),Binghamton Administrative & Supervisory Association (BASA),"July 1, 2021 - June 30, 2024",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-95fca407cebd4b95083b.txt,3c7890c7a3b5ff76f896bb60d7bd21a3b912ca1b053e6e625d9ff595d5136a83,43eda470c5b79a311e96195586ae1b3289dd37ecd91a5c868d95050162ce4764,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"c. There be an annual cap of $700 on out-of-pocket prescription costs per member.
""Annual"" shall be defined by the start and end dates of the District's medical Flex
Plan. The district would reimburse costs above that annual amount up to a district
cap of $4,000 annual reimbursement total for all BASA members.",23892,24203,9a4700142e02b593bfc82e0e7ec94f104ab7709e2123a385812712eb8a510015,"ions, there shall be a one-month copay for a 90-day supply.

b. Pre-authorization and step-therapy procedures shall be implemented for all
prescription plans.

","

d. Should the total reimbursement costs for all covered BASA members exceed
$4,000 in any one year, there shall be a proration of reimbursement for each
membe",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-8930db2502812117fb7d023c,TXT321-0c4248b2196b7b587cc9,RS429-8f3a752232c6a206d617,TS4L-cd5e61e5bdf5b3f61ef8,lane_1,tier_a,verification_ready_high,https://teacherquality.nctq.org/dmsView/2015-18-Master-Agreement,NCTQ - Omaha Public Schools (NE) 2015-18 Master Agreement (includes salary schedules),Omaha,NE,non_safety_comparator,School employee bargaining unit(s) (teacher-related contract with included salary schedules),Omaha Public Schools (District) master agreement (unit name not specified in locator snippet),2015-2016; 2016-2017; 2017-2018 (salary schedules included per locator snippet),2015-08-01,2018-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0c4248b2196b7b587cc9.txt,3166a11ef1f538b016b588f30a3dfe026d8bb356d26b9a66461f98274e74d366,6ef296c60773d1091cecb55df5b7a7cabec991ac66fba75d641a45d65eaffa9a,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"athletic events, middle level, junior or senior high, shall be limited to approved activities
with specific quotas in terms of Board subsidization. Such events and quotas shall be
established by the Office of the Superintendent in accordance with Board approved budget
allocations.
9. Co-Curricular Funds for Elementary Extra Duty
Based on each year’s official fall student membership, elementary schools with a student
enrollment of less than 500 shall be allotted two intramural units to provide pay for
co-curricular activities. Elementary schools with student enrollment of 500 and over shall
be allotted four intramural units. The pay per intramural unit at elementary schools shall be
$500.
10. Student Assistanc",42358,43076,4481b1abc59801de8d655aeb9b441c76009ebc1f3b753141c38d56cabc7df78f," after school activities, as defined by the Policies and Regulations
of the School District of Omaha, shall receive $16.00 per hour. Pay for supervision at
14

","e Teams
The Omaha Education Association and the District agree to provide compensation for the
Student Assistance Team coordinators and Student Assistant Team M",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-c80c78cc1c6ff85e6fb9a6eb,TXT321-b45264b91214097b0895,RS429-953a19b34c439d6910b7,TS4L-fe036995dc9dff8e03b3,lane_1,tier_a,verification_ready_high,https://cdnsm5-ss10.sharpschool.com/UserFiles/Servers/Server_20679593/File/Employment/July%201%2C%202024%20to%20June%2030%2C%202027%20ETA%20Contract%20Final%20Redact.pdf,"Elmira Teachers' Association — An Agreement (July 1, 2024 to June 30, 2027) [PDF]",Elmira,NY,non_safety_comparator,Teachers / Educators,Elmira Teachers' Association (ETA),"July 1, 2024 through June 30, 2027",2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-b45264b91214097b0895.txt,18cde87afafb6fe5091b9f2a7fbcab920cc524495a77ea0087a87b82ad688d80,29826a6588d3856abfc08ee7e2ea48cd34d23faf8e9d2277d709829d7941459a,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"3.14 Contributions to the Cost of Providing Health Benefits
A. The District shall pay a percentage of all premiums and premium equivalents due for
t.he benefits described in Secti.on 3.12. A. 1. which percentage shall be ba.scd on the
gro. s compensation paid by the District to an Eligible Employee in the relevant fiscal
year as fo.llows:",58043,58383,0c0b24d77d6c193aece9fe6a00b31667439b4391ba3f0b9d0bddbf52b0311316,"d in Section 3.12. A. 2 uncil such time as the District
offers them the opportunity to participate in a Medicare Advantage plan that provides
dental coverage.

","

Gross Compensation

$20,000 - $39,999.99
$40,000- $59,999.99
$60,000 and up

Percentage Contribution by District
Ninety percent (90%)
Eighty-five. perce.nt (8",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-571235e1b159677225a7698c,TXT321-1136e53f065a98ab9257,RS429-96fd25f51a2d7c67efaa,TS4L-2345ca6981381672e4d5,lane_1,tier_a,verification_ready_high,https://cms5.revize.com/revize/greenfield/Document_Center/Department/Human%20Resource/Collective%20Bargaining%20Agreements/Collective%20Bargaining%20Agreement%20DPW%20CBA%2024-26.pdf,"Collective Bargaining Agreement DPW CBA 24-26 (City of Greenfield, WI) — collective bargaining agreement",Greenfield,WI,non_safety_comparator,DPW (Department of Public Works),DPW bargaining unit (DPW CBA 24-26),24-26 (wage schedule/FY24 language visible in search snippet),2023-07-01 (FY24 Jul,2024-06-30 (FY24 end,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-1136e53f065a98ab9257.txt,58cc8bd0a86132d7e956c9d6156f6116cfcee4d4f93e66bc901978c42ecfbfd0,66459ff79cb2e928325ba131f9d3cb412f3b93f10d217e0995bf6f8817d50ce1,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"it as of the date of execution of the 2023-2026 Collective
Bargaining Agreement. In the case of any retroactive pay, said retro will not be
processed and paid until the new collective bargaining agreement is ratified by the union
and city to include appropriation by the city council.
The following will become effective July 1, 2023:
Stepping will occur on July 1st of each year for eligible employees instead of January
each year, therefore January steps will no longer occur.
Solid Waste will change from Grade W-8 to Grade W-9
Sewer and Drain Craftsman (Vactor Operator) will change from Grade W-9 to Grade W10.
Distribution Crew Chief will change from Grade T-3 to Grade T-4.",33386,34066,5ce006322ea9ade1d8c06b9288a32fc92123269760ef9333913b54c093d3f7a4," percent (3%) COLA. If wage increases are
retroactive, payment of retroactive amounts is limited to those employees still actively
employed in the bargaining un","

9

2.

In the award of any bid, except in the case of a lateral bid on the same pay scale,
the wage increase shall be no less than twenty-five cents (25¢).

3",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-ae581cbf6036183f1f2df0d9,TXT321-e179c45afcad19f779ed,RS429-97b0c1bfdd4ecdc400ef,TS4L-4a9cba00da47bbd008a6,lane_1,tier_a,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-CON-01-2025.pdf,"Collective Bargaining Agreement — Ontario Local School District (SERB contract PDF, includes Salary Schedule / teacher contract content, filename indicates 2022 SERB upload)",Ontario,OH,non_safety_comparator,Classroom teachers,Ontario Local School District (teacher bargaining unit / district teacher contract context),Contract year spanning 2022–2023 (filename indicates 2022 SERB upload; likely includes teacher wage/salary schedule and contract articles),2022-08-01,2023-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e179c45afcad19f779ed.txt,160fb8c6b0e9e9f633dab0aab1ad2e92526f847534569a6e4106d4b40a1e077f,70c140f803bed24be3bfea7a435d9fe8de13d52413d90cc90f22b04c682d6e06,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"contains at least 50% of the regular certificated staff exclusive of administrators. After
receiving such notice and with little delay, no more than two representatives of the
Ontario Federation and two representatives of the challenging organization shall meet to
establish policies and procedures for an election. No challenge shall be valid except as
provided herein.
2. If no notice is received pursuant to Article I B, the Ontario Federation of Teachers shall
remain the sole and exclusive representative of the bargaining unit for a period of three
additional years. Future nego",6260,6844,1c5543028cce13d3acb551065f824b31df3f96f87e8ccd25e9d76563eab5c1a0,"notify the Ontario Federation of Teachers during the third week of September
commencing with September, 1985. The challenge must be through a petition which
6

","tiated agreements will extend no longer than the time
remaining in the three year recognition period.
3. If, as a result of the procedure stated in sections A &",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-82ef0eae0d451b04471bd22e,TXT321-f13875ef63736a4bd3d5,RS429-9e2eee763e63279405ab,TS4L-55bc47b7d0349ccd5d41,lane_1,tier_a,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-2025.pdf,"Collective Bargaining Agreement — Ontario Local School District (SERB contract PDF, includes Salary Schedule for Teachers, effective beginning of the 2020-2021 contract)",Ontario,OH,non_safety_comparator,Classroom teachers,Ontario Local School District (teacher bargaining unit / district teacher contract context),Contract year spanning 2020–2021 (salary schedule effective beginning of the 2020-2021 contract; filename indicates 2020 SERB upload),2020-08-01,2021-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-f13875ef63736a4bd3d5.txt,99674c40d9a8868a1beac6a55d1879c65dd90c7cb171e494235855f39aee35d2,608f711c70bcb2ea7198e834d5605285ab6b39860be352cfdf7cc6e713ff7939,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"As the chief fiscul officer of the Owner, I cerlify that lhe amount required to meet
the obligation of the fiscal year in which the attached contract is made has been lawftdly
appropriated for such purpose and is in the treasury or in the process of collection to the
credil of an appropriate fund free from any previous encumbrances.",7646,7980,3cb4afff1ad50700a0d4beb5a2f09c0774a5f1eeab249cc2d0159e6277f9f245,"ettificates are attached to the Ontario Federation of Teachers Local
1703 contracl beginning July 1, 2020 and ending June 30t 2022.
R.C. 5705,41 Certification

","

I

PJ

- A.c,,v//(Lh,_/.Prhf!-;;;;jpe name: Randall Harvey

Treasurer

R.C. 5705.412 Certification

We certify that the Owner has in effect for the remainder ",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-58972f4e88a5008b9dee8fd6,TXT321-dd366315d033240fa92c,RS429-a32e1bbf829b492e6776,TS4L-719616376983f41c6386,lane_1,tier_a,verification_ready_high,https://files-backend.assets.thrillshare.com/documents/asset/uploaded_file/2897/Ocsd/49c249b0-2633-470b-b132-7a3df490dd9a/OCEA_Master_Contract_24-27.pdf?disposition=inline,OCEA Master Contract 24-27 (Okaloosa County instructional salary schedule / master contract PDF),Niceville,FL,non_safety_comparator,Instructional personnel (teachers/instructional staff bargaining unit),Okaloosa County Education Association (OCEA) - Instructional,"July 1, 2024 through June 30, 2027",2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-dd366315d033240fa92c.txt,927d9ecd21c301c7bd6b618fbe4115f9d4e7a99d19a4990dc96949696a0786be,badf0dc0e36abb419e95b20ce2e27c968fab5f8da602c355eda3596347e36573,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"The Board may advise the Association of any new or modified fiscal, budgetary or tax reforms,
construction programs, or major revisions of education policy which are proposed, and the
Association may be given opportunity to advise the Board with respect to said matters prior to
their adoption.",18073,18367,ca513a94b20309f7c5f2c1a00b7f14a2c8cf20fb387c45fcb59386f2415b2e8f,"6
187
188
189
190
191
192
193
194
195
196
197

given an opportunity at the end of each building faculty meeting to present brief reports and
announcements.
L.

","

M.

The Association building representative(s) at each work site shall be able to submit time sensitive
reminders to be read over the school intercom system i",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-54d1fcfb236281fcecd3b378,TXT321-4cf6ef1b96ce37c29fed,RS429-a41bf2298e64f457781b,TS4L-c6f811af184d68979d52,lane_1,tier_a,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-02-0152.pdf,Collective Bargaining Agreement — Riverside Local School District Board of Education and United Riverside Education Association (2019-2022),Riverside,OH,non_safety_comparator,Education (teachers / certified staff),United Riverside Education Association,"Effective July 1, 2019 through June 30, 2022",2021-01-01,2022-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-4cf6ef1b96ce37c29fed.txt,aa904ab66a8d71f8b90ff1be7660f1b13b49ffb6641569add4b008503928c3c7,1657a1b3271f1344991e9d1e523ba61d9ff6738bdee64b06a9fb691187f85f01,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"Determine matters of inherent managerial policy which include, but are not limited
to areas of discretion or policy such as the functions and programs of the Riverside
School District, standards of service except as those contained in this agreement,
its overall budget, utilization of technology, and organizational structure;",13977,14304,0a7940141b98eaada727b3deaed2ab6fe279fc65387b4598d42c0d4c439394f2,"als relating to Association activities.

3

ARTICLE 3 – MANAGEMENT RIGHTS

The Riverside Local School’s Board of Education reserves the following right to:
A.

","

B.

Direct, supervise, evaluate, or hire employees;

C.

Maintain and improve the efficiency and effectiveness of the operation of the
Riverside Local School ",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-f2e5dca33daa440faec389ab,TXT321-5485641c688c66d62773,RS429-a425d9ff6d69f1aba7e5,TS4L-3b31cd0fd1d3cd9bd0f3,lane_1,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-02-0144.pdf,Collective Bargaining Agreement (Middletown Classified Employees Association & Middletown City School District) — SERB contract PDF 20-MED-02-0144,Middletown,OH,non_safety_comparator,Classified employees (school district support personnel; details not extracted),Middletown Classified Employees Association,"July 1, 2020 – June 30, 2023",2018-11-01,2021-10-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-5485641c688c66d62773.txt,54d81e5d622660a717238c894b8b773f9f31fb90823daea28e868e3d18760159,31b0dafe038c804d1d248311bedcd79ff2bbae370449432d8cadc310cfc8f766,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"To determine matters of inherent managerial policy which include, but are not
limited to, areas of discretion or policy such as the functions and programs of the
Employer, standards of services, its overall budget, utilization of technology, and
organizational structure;",11606,11877,a2d6c7398baeae4f80aff9413c69f12d4eb999ab95cff3625005a8ebdea870ed," Board or its Superintendent by the laws and the Constitution of the State of Ohio
including, but not limited to, their exclusive right and responsibility:
A.

","

B.

To direct, supervise, assign, reassign, schedule, evaluate, hire, discipline, suspend,
demote, discharge, reprimand, layoff, transfer, promote, or retain ",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
SPAN321-5efb21b7d07dec0eb3f4d1a6,TXT321-419070b6944c824be8f2,RS429-a7b5070e66cf0acde09c,TS4L-521a418c4c22b5628f61,lane_1,tier_b,verification_ready_medium,https://lynn.ma.aft.org/sites/default/files/article_pdf_files/2018-03/para_contract_16-18.pdf,AGREEMENT between the LYNN SCHOOL COMMITTEE (para_contract_16-18.pdf) - AFT Massachusetts site,Lynn,MA,non_safety_comparator,Education support / paraprofessionals (school committee paraprofessional agreement),Lynn School Committee Paraprofessionals (AFT paraprofessional unit agreement document),2016-2018 (paraprofessional contract; PDF filename indicates 16-18),2016-07-01,2018-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-419070b6944c824be8f2.txt,89fb0e0eeea97e78505fe7cda7c8420b9da41838f46507ac6f81575d8d938645,c34b9d66f008f7c884fe0c87a75d1b7f900e39872ee829478ef08ed848ca3a58,ambiguous_span,generic_or_untied_mechanism_mention_requires_review,1,non_safety_constraint_signal,"replace those days used to the level credited to her/him as of June 30, 1987, from any sick leave accumulated
thereafter.
A retiring employee shall have the option of receiving her/his cash payment on the date of retirement or in a schedule
of payments not to exceed five (5) fiscal years; such option shall be exercised in writing by the employee at least one (1)
week prior to her/his retirement. Any amount in excess of ten thousand dollars ($10,000.00) must be deferred to the
second year or, at the employee’s option, a later year.
E. Vacation Pay
All paraprofessionals covered by this Agreement shall be granted the following vacation period with pay.
a. Following the completion of one (1) year of service, vacation of two (2",10632,11364,5cb97baec5626ba95968515acb4b0fcb65185205e831fdf1d4d348d07807acbd,"ed for severance purposes. In the event that
eligible employees must use sick days from the accumulation credited for severance purposes, said employee may

1

",") weeks.
b. Following the completion of three (3) years of service, vacation of three (3) weeks.
c. Following the completion of five (5) years of service, vacat",NON_SAFETY_CONSTRAINT_SIGNAL_WEAK,generic_or_untied_mention,low,weak,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Exact extracted-text span only; not a rating, causal finding, or global analysis record."
