scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4XPAR-20260727-003685,B4X1000-20260727-2087,lane_003,broad_shard_003,worker_lane_003,KS,Midwest,Sterling,Rice County (20159; primary),non_safety,non_safety,,unclear,"Code of the City of Sterling, Kansas — Article 4, Officers and Employees (Salary and wage scale schedule provision)",https://sterlingks.citycode.net/articleOfficersAndEmployees.htm,sterlingks.citycode.net,https://sterlingks.citycode.net/articleOfficersAndEmployees.htm,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003686,B4X1000-20260727-2088,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Beverly Hills,Oakland County (26125; primary),police,police,Michigan Association of Police (representing Beverly Hills Public Safety Lieutenants and Sergeants Association),"January 1, 2018 to June 30, 2023 (operative period stated in council packet minutes)",Council Packet (Public Safety Command Union contract ratification; wages/wage scale referenced),https://cms7files.revize.com/beverlyhillsmi/document_center/Government/Council/Packets/2-6-18%20Packet.pdf,cms7files.revize.com,https://cms7files.revize.com/beverlyhillsmi/document_center/Government/Council/Packets/2-6-18%20Packet.pdf,agenda_packet_or_minutes,meeting_minutes,high,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003687,B4X1000-20260727-2088,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Beverly Hills,Oakland County (26125; primary),police,police,Beverly Hills Public Safety Lieutenants and Sergeants Association,unclear,Council Packet (Letter of Agreement amending existing Public Safety Command Union contract; Special Assignments in Rank),https://cms7files.revize.com/beverlyhillsmi/document_center/Government/Council/Packets/2022/February%2015%2C%202022%20Council%20Packet.pdf,cms7files.revize.com,https://cms7files.revize.com/beverlyhillsmi/document_center/Government/Council/Packets/2022/February%2015%2C%202022%20Council%20Packet.pdf,mou_or_memorandum,memorandum_or_settlement,medium,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003688,B4X1000-20260727-2088,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Beverly Hills,Oakland County (26125; primary),non_safety,non_safety,,"retroactive to August 5, 2018; terminates August 5, 2023 (manager employment amendment described)",Council Packet (Manager employment agreement amendment; compensation study referenced),https://cms7files.revize.com/beverlyhillsmi/document_center/Government/Council/Packets/2019/Council%20Packet%2002-19-19.pdf,cms7files.revize.com,https://cms7files.revize.com/beverlyhillsmi/document_center/Government/Council/Packets/2019/Council%20Packet%2002-19-19.pdf,compensation_study,meeting_minutes,high,market_or_comparability_pressure;non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003689,B4X1000-20260727-2089,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Cadillac,Wexford County (26165; primary),police,police,Police Officers Association of Michigan (POAM) — Cadillac Police Officers Association (CPOA); Command Officers Association of Michigan (COAM) — Cadillac Command Officers Association (CCOA),"2014-2017 (settlement effective July 1, 2014 with staged increases through Jan 1, 2017)",Council Communication: Police Department Collective Bargaining Agreements (Cadillac Police Officers Association & Cadillac Command Officers Association) — wage increases & effective dates,https://www.cadillac-mi.net/AgendaCenter/ViewFile/Item/933?fileID=1126,cadillac-mi.net,https://cadillac-mi.net/AgendaCenter/ViewFile/Item/933,cba,memorandum_or_settlement,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003690,B4X1000-20260727-2089,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Cadillac,Wexford County (26165; primary),fire,fire,International Association of Fire Fighters (IAFF) Local Union No. 704,unclear (minutes reference a wage modification; no duration clause visible in the snippet),City Council Meeting Minutes (Cadillac): Approve IAFF Local Union No. 704 Wage Modification,https://www.cadillac-mi.net/Archive/ViewFile/Item/678,cadillac-mi.net,https://cadillac-mi.net/Archive/ViewFile/Item/678,agenda_packet_or_minutes,meeting_minutes,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003691,B4X1000-20260727-2089,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Cadillac,Wexford County (26165; primary),non_safety,non_safety,United Steelworkers (USW) Local Union No. 14317,"Effective July 1, 2019 through June 30, 2022 (duration stated)",City Council Meeting Minutes (Cadillac): Approve United Steelworkers Local Union #14317 Collective Bargaining Agreement (effective period stated),https://www.cadillac-mi.net/ArchiveCenter/ViewFile/Item/1153,cadillac-mi.net,https://cadillac-mi.net/ArchiveCenter/ViewFile/Item/1153,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003692,B4X1000-20260727-2090,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Charlotte,Eaton County (26045; primary),unclear,unclear,SEIU; POLC (police-related labor unit name as referenced by document),unclear,"CITY ATTORNEY REPORT – January 23, 2026 – March 18, 2026 (Labor & Employment section mentions SEIU and POLC union grievances)",https://www.charlottemi.gov/AgendaCenter/ViewFile/Agenda/_03232026-406,charlottemi.gov,https://charlottemi.gov/AgendaCenter/ViewFile/Agenda/_03232026-406,agenda_packet_or_minutes,agenda_cover_sheet,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003693,B4X1000-20260727-2090,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Charlotte,Eaton County (26045; primary),unclear,unclear,SEIU; POLC (police-related labor unit name as referenced by document),unclear,"CITY ATTORNEY REPORT – November 20, 2025 – January 23, 2026 (Labor & Employment section mentions grievance meetings with SEIU and POLC)",https://www.charlottemi.gov/AgendaCenter/ViewFile/Agenda/_01262026-390,charlottemi.gov,https://charlottemi.gov/AgendaCenter/ViewFile/Agenda/_01262026-390,mou_or_memorandum,agenda_cover_sheet,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003694,B4X1000-20260727-2090,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Charlotte,Eaton County (26045; primary),non_safety,non_safety,SEIU (referenced in pension/benefits context),unclear,"City of Charlotte, Michigan FY 2022-23 Annual Audit and Financial Report (Note references SEIU DPW/clerical and police/fire nonunion/police arbitration context; not a wage schedule)",https://www.charlottemi.gov/DocumentCenter/View/530/FY22-23-Annual-Audit-and-Financial-Report-PDF,charlottemi.gov,https://charlottemi.gov/DocumentCenter/View/530/FY22-23-Annual-Audit-and-Financial-Report-PDF,budget_or_pay_plan,index_page,high,strike_or_no_strike_constraint;non_safety_constraint_signal,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003695,B4X1000-20260727-2090,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Charlotte,Eaton County (26045; primary),police,police,unclear (union contract referenced but union name/locals not evidenced in excerpt),unclear,"Current Employment Opportunities (Police Officer posting referencing union contract pay steps and July 1, 2026 increase—no CBA text attached)",https://www.charlottemi.gov/234/Current-Employment-Opportunities,charlottemi.gov,https://charlottemi.gov/234/Current-Employment-Opportunities,wage_schedule,context_only,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003696,B4X1000-20260727-2091,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Cheboygan,Cheboygan County (26031; primary),police,police,FOP Labor Council (referenced); union party name not fully confirmed in indexed excerpt,"Effective July 1, 1998; continues until June 30, 2001; renews automatically for one-year periods thereafter unless notice given",Collective Bargaining Agreement Between the City of Cheboygan and the Union (Cheboygan Department of Public Safety),https://archive.lib.msu.edu/LIR/contracts/c4464.pdf,archive.lib.msu.edu,https://archive.lib.msu.edu/LIR/contracts/c4464.pdf,cba,cba,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003697,B4X1000-20260727-2091,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Cheboygan,Cheboygan County (26031; primary),non_safety,non_safety,,unclear,Sec. 3.13. Compensation of Employees and Officers (Charter/Code provision),https://codelibrary.amlegal.com/codes/cheboygan/latest/cheboygan_mi/0-0-0-11302,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/cheboygan/latest/cheboygan_mi/0-0-0-11302,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003698,B4X1000-20260727-2091,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Cheboygan,Cheboygan County (26031; primary),unclear,unclear,,unclear,Cheboygan City Council Meeting Minutes Archive (landing/index page),https://www.cheboygan.org/resources/meeting-minutes/city-council/,cheboygan.org,https://cheboygan.org/resources/meeting-minutes/city-council,agenda_packet_or_minutes,index_page,high,,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003699,B4X1000-20260727-2092,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Chelsea,Washtenaw County (26161; primary),police,police,Chelsea Police Officers Association / POAM,unclear,AGENDA + packet materials: Chelsea City Council meeting (includes “Ratification of Collective Bargaining Agreement – POAM” item),https://cms3.revize.com/revize/chelseami/Complete%20Packet%2009.03.24.pdf,cms3.revize.com,https://cms3.revize.com/revize/chelseami/Complete%20Packet%2009.03.24.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003700,B4X1000-20260727-2092,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Chelsea,Washtenaw County (26161; primary),police,police,Chelsea Police Officers Association / POAM,unclear,Letter advising ratification of the tentative POAM agreement (content references ratification date),https://cms3.revize.com/revize/chelseami/Complete%20Packet%2009.03.24.pdf,cms3.revize.com,https://cms3.revize.com/revize/chelseami/Complete%20Packet%2009.03.24.pdf,mou_or_memorandum,memorandum_or_settlement,medium,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003701,B4X1000-20260727-2093,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,East Grand Rapids,Kent County (26081; primary),police,police,Police Officers Association of Michigan,"July 1, 2017 – June 30, 2020",Agreement between City of East Grand Rapids and Police Officers Association of Michigan (Public Safety Officer Unit),https://www.eastgrmi.gov/DocumentCenter/View/2586/2017-2020-POAM-CBA,eastgrmi.gov,https://eastgrmi.gov/DocumentCenter/View/2586/2017-2020-POAM-CBA,cba,cba,high,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003702,B4X1000-20260727-2093,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,East Grand Rapids,Kent County (26081; primary),police,police,Police Officers Labor Council,"July 1, 2020 – (covered period stated as 2020–2023 in document path/title)",Agreement between City of East Grand Rapids and Police Officers Labor Council,https://www.eastgrmi.gov/DocumentCenter/View/2589/2020-2023-POLC-CBA,eastgrmi.gov,https://eastgrmi.gov/DocumentCenter/View/2589/2020-2023-POLC-CBA,cba,cba,high,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003703,B4X1000-20260727-2093,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,East Grand Rapids,Kent County (26081; primary),non_safety,non_safety,,"July 1, 2023 – June 30, 2024","Non-Union Salary and Wage Schedule (City of East Grand Rapids) — July 1, 2023 - June 30, 2024",https://www.eastgrmi.gov/Archive.aspx?ADID=1442,eastgrmi.gov,https://eastgrmi.gov/Archive.aspx,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003704,B4X1000-20260727-2093,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,East Grand Rapids,Kent County (26081; primary),non_safety,non_safety,,"July 1, 2024 – June 30, 2025","Non-Union Salary and Wage Schedule (City of East Grand Rapids) — July 1, 2024 - June 30, 2025",https://www.eastgrmi.gov/Archive.aspx?ADID=1484,eastgrmi.gov,https://eastgrmi.gov/Archive.aspx,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,true,false,duplicate_or_prior_seen,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003705,B4X1000-20260727-2094,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Ecorse,Wayne County (26163; primary),police,police,Police Officers Association of Michigan (POAM),unclear (operative expiration shown),Agreement Between City of Ecorse and Police Officers Association of Michigan (POAM) (Law Enforcement),https://www.mackinac.org/archives/lpi/contracts/82007_2013-06-30_POAM_L.pdf,mackinac.org,https://mackinac.org/archives/lpi/contracts/82007_2013-06-30_POAM_L.pdf,cba,cba,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003706,B4X1000-20260727-2094,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Ecorse,Wayne County (26163; primary),fire,fire,International Association of Fire Fighters (IAFF),unclear (operative expiration shown),Agreement Between City of Ecorse and IAFF (Fire/EMS),https://www.mackinac.org/archives/lpi/contracts/82007_2011-06-30_IAFF_F.pdf,mackinac.org,https://mackinac.org/archives/lpi/contracts/82007_2011-06-30_IAFF_F.pdf,cba,cba,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003707,B4X1000-20260727-2094,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Ecorse,Wayne County (26163; primary),non_safety,non_safety,AFSCME,unclear (operative expiration shown),Agreement Between City of Ecorse and AFSCME (Clerical/General),https://www.mackinac.org/archives/lpi/contracts/82007_2013-06-30_AFSCME_O.pdf,mackinac.org,https://mackinac.org/archives/lpi/contracts/82007_2013-06-30_AFSCME_O.pdf,cba,cba,high,non_safety_constraint_signal,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003708,B4X1000-20260727-2097,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Highland Park,Wayne County (26163; primary),unclear,unclear,Highland Park Police and Firefighters Association (Unit B),"effective July 1, 2010 through June 30, 2015","City Council Minutes (Aug 19, 2013) — Resolution to approve Collective Bargaining Agreement (Police and Firefighters Association Unit B)",https://www.highlandparkmi.gov/media/e2lo0csa/m130819.pdf,highlandparkmi.gov,https://highlandparkmi.gov/media/e2lo0csa/m130819.pdf,agenda_packet_or_minutes,meeting_minutes,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003709,B4X1000-20260727-2097,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Highland Park,Wayne County (26163; primary),fire,fire,Highland Park Fire Fighter’s Union Local 355 (IAFF),"period of July 1, 2021 and June 30, 2024","City Council Minutes (July 18, 2022) — Resolution to adopt Agreement with Highland Park Fire Fighter’s Union Local 355",https://highlandparkmi.gov/media/avhaxkl5/220718minutes.pdf,highlandparkmi.gov,https://highlandparkmi.gov/media/avhaxkl5/220718minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003710,B4X1000-20260727-2098,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Holly,Oakland County (26125; primary),unclear,unclear,,unclear,"May 12, 2026 - Village Council Agenda",https://www.hollyvillage.org/index.php/document-library/2-council-agenda-packets/112-2026-agendas/may-12-2026-village-council-agenda,hollyvillage.org,https://hollyvillage.org/index.php/document-library/2-council-agenda-packets/112-2026-agendas/may-12-2026-village-council-agenda,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003711,B4X1000-20260727-2098,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Holly,Oakland County (26125; primary),unclear,unclear,,unclear,April 25 - Village Council Minutes,https://www.hollyvillage.org/index.php/document-library/3-council-minutes/109-2025-minutes/april-25-village-council-minutes,hollyvillage.org,https://hollyvillage.org/index.php/document-library/3-council-minutes/109-2025-minutes/april-25-village-council-minutes,budget_or_pay_plan,meeting_minutes,high,strike_or_no_strike_constraint;non_safety_constraint_signal,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003712,B4X1000-20260727-2098,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Holly,Oakland County (26125; primary),unclear,unclear,,unclear,17 June 2025 Village Council Minutes,https://www.hollyvillage.org/index.php/document-library/3-council-minutes/109-2025-minutes/25-june-2025-village-council-minutes,hollyvillage.org,https://hollyvillage.org/index.php/document-library/3-council-minutes/109-2025-minutes/25-june-2025-village-council-minutes,agenda_packet_or_minutes,meeting_minutes,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003713,B4X1000-20260727-2100,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Marshall,Calhoun County (26025; primary),non_safety,non_safety,Marshall General City Employees Association (Teamsters Local 214),2010-2013,Agreement - General City Employees (Dial-A-Ride and Dispatch employees) between City of Marshall and Marshall General City Employees Association (Teamsters Local 214),https://archive.lib.msu.edu/LIR/Mackinac%20Center%20CBA%20OPAC/MILocalGovCBAs/Marshall/13002_2013-6-30_Teamsters_X_i402.pdf,archive.lib.msu.edu,https://archive.lib.msu.edu/LIR/Mackinac%20Center%20CBA%20OPAC/MILocalGovCBAs/Marshall/13002_2013-6-30_Teamsters_X_i402.pdf,cba,cba,high,non_safety_constraint_signal,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003714,B4X1000-20260727-2100,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Marshall,Calhoun County (26025; primary),non_safety,non_safety,International Brotherhood of Teamsters (Local 214),1996-2000,Agreement - Department of Public Services / Public Works Division between City of Marshall and International Brotherhood of Teamsters Local 214,https://archive.lib.msu.edu/LIR/contracts/c3237.pdf,archive.lib.msu.edu,https://archive.lib.msu.edu/LIR/contracts/c3237.pdf,cba,cba,high,non_safety_constraint_signal,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003715,B4X1000-20260727-2101,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Menominee,Menominee County (26109; primary),police,police,unknown,unclear,"MENOMINEE POLICE DEPARTMENT BARGAINING UNIT — PAY SCALE MODIFICATION (expires June 30, 2025 per visible text snippet)",https://www.menominee.us/media/3296,menominee.us,https://menominee.us/media/3296,mou_or_memorandum,memorandum_or_settlement,medium,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003716,B4X1000-20260727-2101,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Menominee,Menominee County (26109; primary),non_safety,non_safety,non-union,unclear,"Personnel Policy Supplement “C” — Hourly Non-Union and Salaried Pay Schedule for FY 20/21 (takes effect July 1, 2020 per visible text snippet)",https://www.menominee.us/media/1081,menominee.us,https://menominee.us/media/1081,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003717,B4X1000-20260727-2101,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Menominee,Menominee County (26109; primary),unclear,unclear,unknown,unclear,"Judicial and Legislative/Personnel and Labor Committee — Agenda (April 15, 2025) referencing negotiation sessions for Police/Fire/DPW union contracts",https://www.menominee.us/media/5706,menominee.us,https://menominee.us/media/5706,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-003718,B4X1000-20260727-2102,lane_003,broad_shard_003,worker_lane_003,MI,Midwest,Rochester,Oakland County (26125; primary),police,police,Police Officers Labor Council (POLC),"July 1, 2023 – June 30, 2028","Agreement between City of Rochester and Police Officers Labor Council (POLC) (Police Unit) — July 1, 2023 to June 30, 2028",https://rochestermi.org/DocumentCenter/View/4682/POLC_2023-2028_FINAL_6623-CBA-Signed,rochestermi.org,https://rochestermi.org/DocumentCenter/View/4682/POLC_2023-2028_FINAL_6623-CBA-Signed,cba,cba,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
