lane_id,scout_target_id,scheduled_offset_minutes,request_started_utc,request_finished_utc,elapsed_seconds,request_attempted,request_status,candidate_count,input_tokens,output_tokens,total_tokens,response_id_hash,backend,model,retry_count,secrets_redacted,raw_prompt_saved,raw_response_saved,error_type,error_detail_redacted
lane_4,TS4-4-ae8fa288f6e7dee1,24,2026-07-26T22:00:37Z,2026-07-26T22:01:02Z,24.603,yes,completed,3,25317,2176,27493,c92742b1f381f652,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-b1db0557df35e818,24,2026-07-26T22:01:02Z,2026-07-26T22:01:52Z,49.821,yes,completed,3,34069,2773,36842,915debb69c0a2009,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-46478177d0c77e4f,24,2026-07-26T22:01:52Z,2026-07-26T22:02:22Z,30.419,yes,completed,3,26431,2469,28900,ab9ba8a7c3f250e4,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-183e7a425aa91af3,24,2026-07-26T22:02:22Z,2026-07-26T22:02:44Z,21.987,yes,completed,1,21867,1324,23191,453e4dd14f48ace7,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-fb02592f7c021b4f,24,2026-07-26T22:02:44Z,2026-07-26T22:03:18Z,34.215,yes,completed,3,25989,2267,28256,4365e3feac0c12d2,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-bf0bac05171db77d,24,2026-07-26T22:03:18Z,2026-07-26T22:03:33Z,14.287,yes,completed,0,18533,819,19352,a267c59305b2be87,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-ac01a5c0cae4e462,24,2026-07-26T22:03:33Z,2026-07-26T22:03:59Z,26.568,yes,completed,3,21251,2334,23585,960662e0e4d6483f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-fbff7881c7812767,24,2026-07-26T22:03:59Z,2026-07-26T22:04:43Z,43.49,yes,completed,3,34217,3171,37388,31f1f9f313634de8,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-7b889155c82c73a1,24,2026-07-26T22:04:43Z,2026-07-26T22:04:56Z,13.549,yes,completed,3,13202,1448,14650,67db70f1d03c5c80,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-3cd5a491abb63636,24,2026-07-26T22:04:56Z,2026-07-26T22:05:10Z,14.093,yes,completed,0,16601,553,17154,beee0a2234fb6466,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-a193fc7b7d8c799c,24,2026-07-26T22:05:10Z,2026-07-26T22:05:40Z,29.306,yes,completed,3,27286,1936,29222,78eb9890d2588067,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-e3849191652c2e52,24,2026-07-26T22:05:40Z,2026-07-26T22:06:01Z,21.571,yes,completed,3,17191,2315,19506,289a9bcabe39a8b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-c309c2abbf5f1516,24,2026-07-26T22:06:01Z,2026-07-26T22:06:42Z,40.22,yes,completed,3,27742,2786,30528,613d791e52f28da1,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-05bf82dbd6745b56,24,2026-07-26T22:06:42Z,2026-07-26T22:07:17Z,35.211,yes,completed,3,25919,2408,28327,3829b3f09578ce9a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-4f5acbce81521dab,24,2026-07-26T22:07:17Z,2026-07-26T22:07:42Z,25.225,yes,completed,3,20720,1660,22380,70af2369804c562b,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-9fc84e3bc1a437b3,24,2026-07-26T22:07:42Z,2026-07-26T22:08:01Z,18.575,yes,completed,3,20922,1978,22900,947c9a23f9a0c49c,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-10e848d41f42ff0a,24,2026-07-26T22:08:01Z,2026-07-26T22:08:39Z,38.377,yes,completed,3,25719,2804,28523,d1019a5ce45050d3,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-6969f7732052483a,24,2026-07-26T22:08:39Z,2026-07-26T22:09:02Z,23.299,yes,completed,0,25548,928,26476,bbe9fe83feb040e3,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-e6828e41a2b81465,24,2026-07-26T22:09:02Z,2026-07-26T22:09:20Z,17.91,yes,completed,3,14824,1639,16463,38a884ae0697e695,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-dead73069b400185,24,2026-07-26T22:09:20Z,2026-07-26T22:10:00Z,39.7,yes,completed,3,30690,2488,33178,554042e1737dfcbc,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-2131eb51de085a55,24,2026-07-26T22:10:00Z,2026-07-26T22:10:23Z,22.66,yes,completed,3,17894,2012,19906,15731b9d2f231b4a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-97a96a8b34070a29,24,2026-07-26T22:10:23Z,2026-07-26T22:10:40Z,17.921,yes,completed,3,16730,2110,18840,e9be21eb6e59d70f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-591b16c57bb1054c,24,2026-07-26T22:10:41Z,2026-07-26T22:11:02Z,21.907,yes,completed,3,21846,1820,23666,934738533c20306a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-f471ae1cf23701d6,24,2026-07-26T22:11:02Z,2026-07-26T22:11:38Z,35.456,yes,completed,3,29515,2568,32083,c1769d18480e42b0,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-b17fa244e71f44d7,24,2026-07-26T22:11:38Z,2026-07-26T22:12:01Z,23.578,yes,completed,0,26787,1197,27984,561c6d9b5daa1e45,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-ed98e16369ef31ed,24,2026-07-26T22:12:01Z,2026-07-26T22:12:17Z,15.356,yes,completed,3,13101,1503,14604,8f278fdbdf2592bf,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-77f6077aea522bac,24,2026-07-26T22:12:17Z,2026-07-26T22:12:36Z,18.998,yes,completed,3,21345,2004,23349,c5c36e2459e0b06a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-2e00a04384897ba1,24,2026-07-26T22:12:36Z,2026-07-26T22:13:00Z,23.91,yes,completed,1,24113,1276,25389,ffab6ae5e8978851,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-c4431e35a34701bc,24,2026-07-26T22:13:00Z,2026-07-26T22:13:25Z,25.522,yes,completed,3,20783,2142,22925,a86250c08c264a54,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-cbcbdcf996a29735,24,2026-07-26T22:13:25Z,2026-07-26T22:13:46Z,21.114,yes,completed,3,20790,1792,22582,7a908239ea78ee18,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-d55c403c0bcd4d11,24,2026-07-26T22:13:46Z,2026-07-26T22:13:59Z,12.891,yes,completed,3,13407,1613,15020,ada8fc104480b527,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-b76fda926ec2568d,24,2026-07-26T22:13:59Z,2026-07-26T22:14:23Z,23.328,yes,completed,2,22171,1877,24048,45b6939a717cb355,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-cb324d8169d24ac5,24,2026-07-26T22:14:23Z,2026-07-26T22:14:41Z,18.829,yes,completed,0,21536,738,22274,b692c69d826a9b12,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-c272d54faae4f3c4,24,2026-07-26T22:14:42Z,2026-07-26T22:15:12Z,30.863,yes,completed,3,29980,2242,32222,fc7a24f7a862913e,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-a0b731171c6800c0,24,2026-07-26T22:15:12Z,2026-07-26T22:15:52Z,39.511,yes,completed,3,26335,2945,29280,a4abe2be4c1a5083,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-8db623de32cb2b56,24,2026-07-26T22:15:52Z,2026-07-26T22:16:15Z,23.013,yes,completed,3,21979,2405,24384,9b9dcce59da0df63,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-8307a1773442e6af,24,2026-07-26T22:16:15Z,2026-07-26T22:16:23Z,7.679,yes,completed,0,13094,574,13668,57003d5c18d5ec23,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-112ad4fa5a752c60,24,2026-07-26T22:16:23Z,2026-07-26T22:16:35Z,11.931,yes,completed,3,13377,1562,14939,47616074bcea0463,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-e9ecfe0b37f25477,24,2026-07-26T22:16:35Z,2026-07-26T22:16:43Z,8.461,yes,completed,3,8948,1153,10101,da1726b661099726,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-cb5065f8a3688990,24,2026-07-26T22:16:43Z,2026-07-26T22:16:56Z,12.591,yes,completed,3,13196,1308,14504,21734fd59e51c645,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-a522db099f28c703,24,2026-07-26T22:16:56Z,2026-07-26T22:17:09Z,13.674,yes,completed,3,13299,1381,14680,e460dd10bbde3f32,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-9a1cc327ad2ef60a,24,2026-07-26T22:17:09Z,2026-07-26T22:17:37Z,27.948,yes,completed,3,27906,2237,30143,73ac03a2b62a8c6f,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-e541507f926c3928,24,2026-07-26T22:17:37Z,2026-07-26T22:18:07Z,29.278,yes,completed,3,37525,2253,39778,decd9f1cefce7ce6,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-7fe8e7e3e16243d3,24,2026-07-26T22:18:07Z,2026-07-26T22:19:00Z,53.901,yes,completed,3,42251,2740,44991,a4ab933857e48e1a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-6b40db404f72af83,24,2026-07-26T22:19:00Z,2026-07-26T22:19:20Z,19.622,yes,completed,0,25584,1128,26712,6d87231f2203fc8a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-57075fc19cec0fee,24,2026-07-26T22:19:20Z,2026-07-26T22:19:33Z,13.136,yes,completed,3,11637,1787,13424,f3ca4da30fba5f6a,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-ee6b029bab15ed2a,24,2026-07-26T22:19:33Z,2026-07-26T22:19:59Z,25.865,yes,completed,3,28355,2089,30444,348f680b7188a3c4,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-10180fd178c1f578,24,2026-07-26T22:19:59Z,2026-07-26T22:20:26Z,26.987,yes,completed,2,25411,1810,27221,0b7f554687ec2541,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-3d58a324be8f5be9,24,2026-07-26T22:20:26Z,2026-07-26T22:20:35Z,8.861,yes,completed,3,9069,1075,10144,43279d80da52e7a1,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-7024a3260e7502d2,24,2026-07-26T22:20:35Z,2026-07-26T22:21:14Z,38.726,yes,completed,3,30682,3101,33783,5df8069a90f6f455,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-a9ad8412e4f35740,24,2026-07-26T22:21:14Z,2026-07-26T22:21:46Z,32.214,yes,completed,3,34464,2636,37100,20935a48cce60927,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-8b56323baef96634,24,2026-07-26T22:21:46Z,2026-07-26T22:22:25Z,39.458,yes,completed,3,38466,2869,41335,8e7c6e850051a5a1,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
lane_4,TS4-4-35cecd9e5f45b7f6,24,2026-07-26T22:22:25Z,2026-07-26T22:22:39Z,13.706,yes,completed,0,17526,686,18212,3a7b2707f1e48711,huit_openai_responses_direct_sdk,gpt-5.4-nano,0,yes,no,no,,
