candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-ec8548404788d8de7cf6,lane_1,tier_a,verification_ready_high,https://www.doe.mass.edu/edcontracts/02430000-teacher.pdf,"Agreement between the Quincy School Committee and the Quincy Education Association, Inc. (Unit A) (PDF)",Quincy,MA,non_safety_comparator,PK-12 educators / teachers (DESE-contracted agreement; Unit A),"Quincy Education Association, Inc. (Unit A)","Effective Sept 1, 2015–Aug 31, 2017 and Effective Sept 1, 2017–Aug 31, 2020",2015-09-01,2020-08-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,no_overlap_expected_cycle_defined,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:30:59Z,HEAD only; attempts=1; elapsed_seconds=0.138; identity_score=0; final_host_hash=5d330fe981d7; final_locator_hash=a8d7e33058d5ef8a0156; no body or raw headers retained.
TS4L-1d4b842141e9480b0583,lane_1,tier_a,verification_ready_high,https://profiles.doe.mass.edu/statereport/educatorcontractsdownload.aspx?orgcode=01680000&type=T,Massachusetts DESE Educator Contracts download (Newton Unit A – 2015–2018),Newton,MA,non_safety_comparator,Teachers (Unit A) (inferred from type=T / Unit A label),"Newton School Committee / Newton Teachers Association (NTA), Unit A","September 1, 2015 – August 31, 2018",2015,2018,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city_expected,covers_expected_period_2015_2018,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Newton,MA,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"September 1, 2015 – August 31, 2018",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:30:59Z,HEAD only; attempts=1; elapsed_seconds=0.422; identity_score=13; final_host_hash=7389ab2fd10d; final_locator_hash=7df3535fb2464accc0fb; no body or raw headers retained.
TS4L-0f8872dd903f807cd4a3,lane_1,tier_a,verification_ready_high,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/3220/BCSD/2847216/CSEA_Sides___Monitors_Contract_2022-2025.pdf,CSEA Sides & Monitors Contract — 2022-2025 (Binghamton City School District),Binghamton,NY,non_safety_comparator,Non-teaching school district aides/monitors (CSEA Unit 6157-02),CSEA Unit 6157-02 (Aides and Monitors; listed titles include aides/monitors and related roles),"July 1, 2022 - June 30, 2025 (as labeled in document metadata/snippet context)",2022-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Likely same-city (Binghamton City School District),Overlaps expected period (covers 2022-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Binghamton,NY,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"July 1, 2022 - June 30, 2025 (as labeled in document metadata/snippet context)",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.107; identity_score=13; final_host_hash=562369642fed; final_locator_hash=0f8b3e7bf3cdb81c9c81; no body or raw headers retained.
TS4L-2345ca6981381672e4d5,lane_1,tier_a,verification_ready_high,https://cms5.revize.com/revize/greenfield/Document_Center/Department/Human%20Resource/Collective%20Bargaining%20Agreements/Collective%20Bargaining%20Agreement%20DPW%20CBA%2024-26.pdf,"Collective Bargaining Agreement DPW CBA 24-26 (City of Greenfield, WI) — collective bargaining agreement",Greenfield,WI,non_safety_comparator,DPW (Department of Public Works),DPW bargaining unit (DPW CBA 24-26),24-26 (wage schedule/FY24 language visible in search snippet),2023-07-01 (FY24 Jul,2024-06-30 (FY24 end,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlap_possible,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Greenfield,WI,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,24-26 (wage schedule/FY24 language visible in search snippet),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.13; identity_score=13; final_host_hash=35b929168f14; final_locator_hash=739b189ca6a3c72b71c9; no body or raw headers retained.
TS4L-4ebac999a9a820cc3540,lane_1,tier_a,verification_ready_high,https://www.fallriverschools.org/employment/contracts,Employment Contracts — Fall River Public Schools (collective bargaining agreements list),Fall River,MA,non_safety_comparator,Public school workforce (classified/administrative/instructional depending on listed contracts),Fall River Public Schools (bargaining units per listed agreements),2024-2027 (at least one item shown on page snippet),2024,2027,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city=True (Fall River),unknown_overlap_cycle (page shows at least one 2024–2027 period),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Fall River,MA,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2024-2027 (at least one item shown on page snippet),head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.38; identity_score=13; final_host_hash=8ad5b312e47a; final_locator_hash=0e6d2c3035e928314e73; no body or raw headers retained.
TS4L-8d16c4dbec489d3148e4,lane_1,tier_a,verification_ready_high,https://core-docs.s3.amazonaws.com/documents/asset/uploaded_file/3220/BCSD/2406014/BASA__Admin__2021-2024.pdf,"BASA (Admin) Agreement — July 1, 2021 to June 30, 2024 (Binghamton City School District)",Binghamton,NY,non_safety_comparator,Administrative & supervisory employees (BASA),Binghamton Administrative & Supervisory Association (BASA),"July 1, 2021 - June 30, 2024",2021-07-01,2024-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Likely same-city (Binghamton City School District),Strong overlap with expected period (covers 2020-2024 window via 2021-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Binghamton,NY,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"July 1, 2021 - June 30, 2024",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.16; identity_score=13; final_host_hash=562369642fed; final_locator_hash=b585e7f73c9745193eba; no body or raw headers retained.
TS4L-b36910381630c1d58398,lane_1,tier_a,verification_ready_high,https://newrochellefuse.com/wp-content/uploads/2023/10/5b2ec-contract.pdf,CONTRACT between City School District of the City of New Rochelle and New Rochelle Federation of United School Employees (FUSE) (PDF),New Rochelle,NY,non_safety_comparator,School district employees represented by FUSE (pedagogic and school-related personnel as described in contract preamble/definitions),"New Rochelle Federation of United School Employees (FUSE), Local 280 (AFT/NYSUT/AFL-CIO, NEA)","July 1, 2015 through June 30, 2018",2015-07-01,2018-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,non_overlapping_or_dated_cycle,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.098; identity_score=13; final_host_hash=398b3074529a; final_locator_hash=bd81734ca6728579271b; no body or raw headers retained.
TS4L-d5ef3361bb424f488583,lane_1,tier_a,verification_ready_high,https://littletonpublicschools.net/sites/default/files/Collective%20Bargaining%20Agreement_23-24%20final_0.pdf,Littleton Public Schools (School District No. 6) & Littleton Education Association — Collective Bargaining Agreement 2023-2024 (PDF),Littleton,CO,non_safety_comparator,Licensed staff (teachers/education association represented positions),Littleton Education Association (LEA),2023-2024 (per document title),2023-01-01,2024-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match_inferred,overlaps_expected_period_inferred,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=1.021; identity_score=0; final_host_hash=389f0332ed7b; final_locator_hash=86375c1696164a7bd0ea; no body or raw headers retained.
TS4L-0598ecac2f25d6416ba6,lane_1,tier_a,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-CON-02-0442.pdf,Collective Bargaining Agreement — Bucyrus City School District (BUCYRUS ORGANIZATION OF SUPPORT STAFF) 2024-2025 WAGE RATE SCHEDULES,Bucyrus,OH,non_safety_comparator,"School district support staff (e.g., aides, bus drivers, custodial/cafeteria categories as indicated by wage schedule headings in snippet)",Bucyrus Organization of Support Staff (as referenced in document title),2024-2025 (school district agreement),2024-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city (Bucyrus) inferred from document title,"partial overlap with expected period (covers 2024-2025, not 2026)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Bucyrus,OH,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2024-2025 (school district agreement),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.479; identity_score=13; final_host_hash=38f5c35142de; final_locator_hash=39435fb8193f608b6325; no body or raw headers retained.
TS4L-094708a83d131ff8adf8,lane_1,tier_a,verification_ready_high,https://files.pseofwa.org/onlinecontracts/Ephrata%20CBA.pdf,COLLECTIVE BARGAINING AGREEMENT BETWEEN (Ephrata PSE / Ephrata School District #165) — PDF,Ephrata,PA,non_safety_comparator,School district support staff (classified/paraprofessional-related bargaining unit implied by PSE/Ephrata School District pairing),Ephrata PSE / Ephrata School District #165 (as named in source title/snippet),2023-2027 (document snippet indicates successor coverage including 2027; targeted timeframe intersects 2023-2027),2023-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_match_found (Ephrata, PA)","overlaps_expected_period_uncertain (source indicates multi-year coverage including 2027, but exact start/end dates not extracted here)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Ephrata,PA,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2023-2027 (document snippet indicates successor coverage including 2027; targeted timeframe intersects 2023-2027),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.714; identity_score=13; final_host_hash=7eba7cc715ad; final_locator_hash=8971e5e34e08807b8a37; no body or raw headers retained.
TS4L-0f6866242602749c909b,lane_1,tier_a,verification_ready_high,https://www.fallrivereducators.org/uploads/1/3/2/5/132515094/frea_unit_c_2017-20.pdf,FREA Unit C Agreement (2017–2020) — Fall River Educators Association,Fall River,MA,non_safety_comparator,Teachers / education bargaining unit (Unit C),Fall River Educators Association — Unit C,2017-20,2017,2020,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city=True (Fall River),unknown_overlap_cycle,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Fall River,MA,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2017-20,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.296; identity_score=13; final_host_hash=3d83d8bfddd6; final_locator_hash=05e808cfe239f8fb0ad7; no body or raw headers retained.
TS4L-0ffd423d1376a86041e9,lane_1,tier_a,verification_ready_high,https://seiu73.org/wp-content/uploads/2021/08/Lake-in-the-Hills-Public-Works-Jan-1-2018-Dec-31-2022.pdf,"Agreement by and between the Village of Lake in the Hills and SEIU Local 73 (Public Works) (Jan 1, 2018 – Dec 31, 2022) [PDF]",Lake in the Hills,IL,non_safety_comparator,Public Works (laborers/utilities/water operations) – SEIU Local 73 bargaining unit,"S.E.I.U., Local 73 (Public Works employees bargaining unit)","January 1, 2018 – December 31, 2022",2018-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_2020-2023,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lake in the Hills,IL,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"January 1, 2018 – December 31, 2022",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=5.158; identity_score=13; final_host_hash=03dbdef04fef; final_locator_hash=78847fb7b03f7ab080c1; no body or raw headers retained.
TS4L-1171084bf3acbe24f755,lane_1,tier_a,verification_ready_high,https://www.orangecityfl.gov/files/teamsters-contract.pdf,"COLLECTIVE BARGAINING AGREEMENT (Orange City) — Teamsters contract (Fiscal Years 2023/24, 2024/25, 2025/26)",Orange City,FL,non_safety_comparator,Non-safety (bargaining unit referenced as “Teamsters”),Teamsters (Orange City bargaining unit),"Fiscal Years 2023/24, 2024/25, 2025/26",2023-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Orange City, FL)",overlaps expected fiscal years (2023/24–2025/26),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Orange City,FL,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Fiscal Years 2023/24, 2024/25, 2025/26",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.543; identity_score=13; final_host_hash=15fc69386a47; final_locator_hash=dd94a5fb1b20cd34307b; no body or raw headers retained.
TS4L-1474767ad260a076f0c2,lane_1,tier_a,verification_ready_high,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-09-0853.pdf,Collective bargaining agreement — SERB PDF (City of Westerville & Fraternal Order of Police Capital City Lodge No. 9) (20-MED-09-0853),Westerville,OH,non_safety_comparator,Fraternal Order of Police (appears public safety/bargaining unit for police ranks),Fraternal Order of Police Capital City Lodge No. 9 / City of Westerville,"Signed in Westerville, Ohio, October 2021; SERB contract record associated with a time window including Jan 1, 2021–Dec 31, 2023 (per prior locked search result context)",2021-01-01,2023-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Westerville match (city named; signed in Westerville),Overlaps 2021–2023 (record/context indicates that span),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:31:04Z,HEAD only; attempts=1; elapsed_seconds=0.346; identity_score=13; final_host_hash=38f5c35142de; final_locator_hash=f6a263896eb12755d54c; no body or raw headers retained.
