canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-0814623586ec7cad6d721ef4,544,463,269,1774,classification_lane_002
EXTPAYLOAD-0819fab3efd7f8e55de32b01,805,608,475,2485,classification_lane_002
EXTPAYLOAD-083c53033d7a658475436832,376,363,0,756,classification_lane_002
EXTPAYLOAD-0863b3e6b044fbfdac15df38,68,64,57,207,classification_lane_002
EXTPAYLOAD-086cd5b0eafa69084877da83,1752,1150,721,3937,classification_lane_002
EXTPAYLOAD-08921fdad7b4a24f21b22748,21,21,6,67,classification_lane_002
EXTPAYLOAD-08a7eb15d23548d3fdaf665b,457,374,236,1652,classification_lane_002
EXTPAYLOAD-08ad7bd4a1d0409260a12bba,2,2,0,4,classification_lane_002
EXTPAYLOAD-08c2e2f36a99645dae960452,242,164,113,506,classification_lane_002
EXTPAYLOAD-08c8c60dc286d12213f44a4f,29,26,24,72,classification_lane_002
EXTPAYLOAD-08d285cb11e84b28f4013bf9,45,41,38,135,classification_lane_002
EXTPAYLOAD-08d49ff184de0a4bef8408ac,0,0,0,2,classification_lane_002
EXTPAYLOAD-08d94236e10e2dad664b1495,3,3,0,18,classification_lane_002
EXTPAYLOAD-08f56d89d71ca00462aec5ad,1517,614,180,2609,classification_lane_002
EXTPAYLOAD-0912a32ee2ef5bea9b0217b2,45,37,16,119,classification_lane_002
EXTPAYLOAD-0920effbaf19988092c83515,9,11,8,54,classification_lane_002
EXTPAYLOAD-0940c349b0eebe2a3083f10c,2,2,0,11,classification_lane_002
EXTPAYLOAD-094feef9ba6a0e00620393d3,13,9,5,36,classification_lane_002
EXTPAYLOAD-0965e7941f4e3e1141d65a96,17,15,10,51,classification_lane_002
EXTPAYLOAD-0990031a483919c63eaa8d3d,137,129,116,465,classification_lane_002
EXTPAYLOAD-09a0e30a18f7819a7f21978c,44,33,25,105,classification_lane_002
EXTPAYLOAD-09c67b18280e368ef00a1654,104,90,76,238,classification_lane_002
EXTPAYLOAD-09ed6a1d69fa6e6e7417272b,4,4,2,20,classification_lane_002
EXTPAYLOAD-09f33529afbf002bfac38d02,191,71,30,305,classification_lane_002
EXTPAYLOAD-0a09c558c400eeced425f01f,273,263,178,966,classification_lane_002
EXTPAYLOAD-0a24f4da0ede7d665c331fc9,532,76,9,938,classification_lane_002
EXTPAYLOAD-0a25d59232c56c969116a54b,0,0,0,0,classification_lane_002
EXTPAYLOAD-0a3de33b3b81e07826695ec8,4,3,0,17,classification_lane_002
EXTPAYLOAD-0a44b4e9a51aff98f6e7e7f0,37,37,9,164,classification_lane_002
EXTPAYLOAD-0a47b72f57ec8d89fc532413,9,9,0,25,classification_lane_002
EXTPAYLOAD-0a47d04ff92f664fe2b4f393,2,2,0,9,classification_lane_002
EXTPAYLOAD-0a538263ac2cc0decbd84895,13,13,0,28,classification_lane_002
EXTPAYLOAD-0a5ebba4b1709a03bc693f27,2,2,0,5,classification_lane_002
EXTPAYLOAD-0a78e75f9b9338a6cd490a02,26,21,16,153,classification_lane_002
EXTPAYLOAD-0ad4b933d89d3c3c8b60b9aa,66,35,1,122,classification_lane_002
EXTPAYLOAD-0af17f10db8f6eeb041d2f0e,241,164,92,544,classification_lane_002
EXTPAYLOAD-0b1ac9e24fcdc980e3b2e2ec,1,1,0,34,classification_lane_002
EXTPAYLOAD-0b1bc375b3c1c8141921a21c,3582,3153,2147,8640,classification_lane_002
EXTPAYLOAD-0b32f3e9c3f353f83b086be7,126,126,118,593,classification_lane_002
EXTPAYLOAD-0b8d598f994a3d9a162ad149,110,108,85,372,classification_lane_002
EXTPAYLOAD-0b9a19dbbf1cdf5ac132e991,6,10,6,23,classification_lane_002
EXTPAYLOAD-0ba0dbfe8f239d7503129c5f,2,2,0,12,classification_lane_002
EXTPAYLOAD-0ba2bcf5f9db68d6003edac1,178,177,147,552,classification_lane_002
EXTPAYLOAD-0bae3b9fa0e18a26c1a489fc,2,2,0,8,classification_lane_002
EXTPAYLOAD-0c2db7bdbed6ebde61ca3a42,9,9,0,24,classification_lane_002
EXTPAYLOAD-0c386ba41e5c264cbcce7360,12,6,2,37,classification_lane_002
EXTPAYLOAD-0c5691b6861bad5142ade715,22,22,0,50,classification_lane_002
EXTPAYLOAD-0c5b514137dd28a7fa96e77e,431,344,234,1776,classification_lane_002
EXTPAYLOAD-0c66bc4536b61ab00cfad87a,269,189,135,813,classification_lane_002
EXTPAYLOAD-0c70d593115131c51967cde8,2,2,0,10,classification_lane_002
EXTPAYLOAD-0c8922b322ad27e754457696,592,529,405,1990,classification_lane_002
EXTPAYLOAD-0cbb76353cc925f116b292ea,813,679,561,2931,classification_lane_002
EXTPAYLOAD-0ce163542d3fe04604b59fc5,22,22,2,58,classification_lane_002
EXTPAYLOAD-0d0558d6ead83504549fdc6c,8,8,2,29,classification_lane_002
EXTPAYLOAD-0d11c1329e607ea8357e8497,124,132,112,492,classification_lane_002
EXTPAYLOAD-0d345d99d11612f1013e2fa0,123,127,102,487,classification_lane_002
EXTPAYLOAD-0d444dc92e9025375da606ea,2855,1977,1015,7562,classification_lane_002
EXTPAYLOAD-0d935584d9dc866668bb700b,35,23,14,124,classification_lane_002
EXTPAYLOAD-0da9d35baed8e2e3562dff63,12,13,9,70,classification_lane_002
EXTPAYLOAD-0dc187e529df76230713092d,4,4,0,27,classification_lane_002
EXTPAYLOAD-0dc396924e573192ee7cd77f,2,2,0,7,classification_lane_002
EXTPAYLOAD-0dc92b6f02b7e0b72d242cbf,375,362,0,754,classification_lane_002
EXTPAYLOAD-0dceb88982a0b114d3fbdbef,2,2,0,14,classification_lane_002
EXTPAYLOAD-0ddbf635386eed4f07d235e4,4,4,0,16,classification_lane_002
EXTPAYLOAD-0dec0f013f292444efb625d5,105,103,0,562,classification_lane_002
EXTPAYLOAD-0e06839f731eec12b2b61cac,8,8,5,31,classification_lane_002
EXTPAYLOAD-0e0976d981de5cdc68acf7cb,33,36,27,90,classification_lane_002
EXTPAYLOAD-0e0c5c063b0a6ab3b1850667,103,88,73,298,classification_lane_002
EXTPAYLOAD-0e25d0316526cb5f88f84814,52,26,11,108,classification_lane_002
EXTPAYLOAD-0e2ce12b0970242e57d427ae,0,0,0,0,classification_lane_002
EXTPAYLOAD-0e34659bcdb761c5e262d4d8,44,24,14,101,classification_lane_002
EXTPAYLOAD-0e54e7af6d2a9cad068b52ab,0,0,0,0,classification_lane_002
EXTPAYLOAD-0e706318cf80c4293b83592c,128,97,43,332,classification_lane_002
EXTPAYLOAD-0ea5f4106ee46803444ef790,2,2,0,6,classification_lane_002
EXTPAYLOAD-0ea7ff571fc7a3a5beaff95d,5,6,4,37,classification_lane_002
EXTPAYLOAD-0ec4ee327cf36781adb67662,76,76,74,245,classification_lane_002
EXTPAYLOAD-0f072728b3e9efaa48a2bcbe,837,382,135,1486,classification_lane_002
EXTPAYLOAD-0f13130657fe0cc790825c03,4,3,0,13,classification_lane_002
EXTPAYLOAD-0f469e6e79c3c22e37836c33,13,13,1,47,classification_lane_002
EXTPAYLOAD-0f5bb098c9f0a0b97d8fb903,2,4,2,17,classification_lane_002
EXTPAYLOAD-0f5d9bdde8f0cf8d4eed7686,474,194,110,1038,classification_lane_002
EXTPAYLOAD-0f6fb2db85a51e6c72f824c8,72,53,27,170,classification_lane_002
EXTPAYLOAD-0f7016565ff6e76626174626,13,7,2,43,classification_lane_002
EXTPAYLOAD-0f77b4f7f148953467a515ee,66,66,2,971,classification_lane_002
EXTPAYLOAD-0f79e62da87e57a80bbc143a,177,143,45,664,classification_lane_002
EXTPAYLOAD-0f8007b5830eaeaae937784c,12,12,0,40,classification_lane_002
EXTPAYLOAD-0f848508b71018c5eec3e77f,4,4,0,11,classification_lane_002
EXTPAYLOAD-0fad042dfc27c78792ec3678,13,10,2,90,classification_lane_002
EXTPAYLOAD-0fd0504c8a8439e2dc92dc1c,853,728,385,2238,classification_lane_002
EXTPAYLOAD-0fd116baa3283212d6777a11,435,264,189,878,classification_lane_002
EXTPAYLOAD-103fc3779d5cb73a27cd8b16,690,460,189,1557,classification_lane_002
EXTPAYLOAD-1048b0627969efa10429d8f8,2,2,0,15,classification_lane_002
EXTPAYLOAD-10536858ddb0f08f376c4cb7,14,14,6,32,classification_lane_002
EXTPAYLOAD-107ed6532a7b7aa124e6285e,128,110,72,514,classification_lane_002
EXTPAYLOAD-1081805d9380df773bd325e9,2,2,0,6,classification_lane_002
EXTPAYLOAD-1087a04e24117917a9a1cc26,4,4,0,20,classification_lane_002
EXTPAYLOAD-10adec69e850ce0aa7e6b0a3,41,40,23,148,classification_lane_002
EXTPAYLOAD-10c7def0e3ec56c00cd0cf3f,63,41,27,159,classification_lane_002
EXTPAYLOAD-10c9d542fb5d5e660f661375,66,44,20,125,classification_lane_002
EXTPAYLOAD-10cff47797fd1262fb045d93,234,101,4,426,classification_lane_002
EXTPAYLOAD-10d2555f67e4cf749543a589,2,2,0,10,classification_lane_002
EXTPAYLOAD-10ece94efd80e739a8a6e1e6,315,315,16,774,classification_lane_002
EXTPAYLOAD-10f71b3def9f1782ffe8f658,36,36,0,87,classification_lane_002
EXTPAYLOAD-1104a0e11f65012613f0800d,664,658,260,1509,classification_lane_002
EXTPAYLOAD-113fbace9e0e880146e486ca,8,4,1,18,classification_lane_002
EXTPAYLOAD-1140d9e919c1afa7f331fcc8,57,46,18,178,classification_lane_002
EXTPAYLOAD-114453677f308da1914f6b33,965,882,811,2718,classification_lane_002
EXTPAYLOAD-114e8ed15787c35c7150c1df,173,88,39,441,classification_lane_002
EXTPAYLOAD-1152d0b5752d0fdac3891921,31,35,33,92,classification_lane_002
EXTPAYLOAD-115a4af3e937da47cd4c39f3,18,15,11,61,classification_lane_002
EXTPAYLOAD-117084862ae58fb7b34b7a0b,2,2,0,8,classification_lane_002
EXTPAYLOAD-1183c7d2947f9ddc3f251b4b,6,7,3,34,classification_lane_002
EXTPAYLOAD-118c152933cb5d5c04b7606d,385,206,162,948,classification_lane_002
EXTPAYLOAD-118c3b17ba54bc9736805e31,184,176,13,420,classification_lane_002
EXTPAYLOAD-11bab6eb8c8e38fb6eab5578,2,2,0,9,classification_lane_002
EXTPAYLOAD-122b93ab2a7523f1650e3117,4,4,0,26,classification_lane_002
EXTPAYLOAD-122c1a5013df559117ae292e,6472,6471,21,16539,classification_lane_002
EXTPAYLOAD-1232e61cd136ea8e36110f30,2,2,0,21,classification_lane_002
EXTPAYLOAD-128d2907337ba81fed880cc0,16,12,9,35,classification_lane_002
EXTPAYLOAD-12afda87d3d597aabe678c34,2,2,0,7,classification_lane_002
EXTPAYLOAD-12b11b68bb6aff8395f9d856,1,1,0,19,classification_lane_002
EXTPAYLOAD-12e9df70d60fff3f2ffe82d7,2,2,0,4,classification_lane_002
EXTPAYLOAD-12eb2f3e2acf6c739311ea03,387,215,137,903,classification_lane_002
EXTPAYLOAD-13020a278c55d051010fcbb3,298,193,92,1071,classification_lane_002
EXTPAYLOAD-1311f37a14e3e66f03dfed82,406,285,238,912,classification_lane_002
EXTPAYLOAD-13369d70f4b00243e90fbdbd,307,227,158,773,classification_lane_002
EXTPAYLOAD-1339b8cd157b6d0e37d52381,18,18,16,70,classification_lane_002
EXTPAYLOAD-133f5265b69a3d1561734481,327,277,214,1094,classification_lane_002
EXTPAYLOAD-1348ded9642faa5e02620ab2,16,16,0,39,classification_lane_002
EXTPAYLOAD-139cd98dece785e1420eec7c,27,17,9,60,classification_lane_002
EXTPAYLOAD-13aac60b565eeb67db9df4c6,2,2,0,12,classification_lane_002
EXTPAYLOAD-13b1f80b883885a1db1b027c,36,36,2,106,classification_lane_002
EXTPAYLOAD-13ea67af3aeb9cae31118549,15,11,3,49,classification_lane_002
EXTPAYLOAD-13fc80d5776ad6e9d24f1d05,2,2,0,13,classification_lane_002
EXTPAYLOAD-140f0bb32254dba5967e0afa,176,161,127,533,classification_lane_002
EXTPAYLOAD-145fec7ac4170dd24f29fb7e,8,6,2,30,classification_lane_002
EXTPAYLOAD-1494a174198e6eb8056c4561,14,2,0,22,classification_lane_002
EXTPAYLOAD-149ae85abbdacbbc91d298cb,11,11,0,28,classification_lane_002
EXTPAYLOAD-149ddfe32d48a974982f393e,14,14,12,62,classification_lane_002
EXTPAYLOAD-14a13a76a32c7dec766f8f9f,2316,1662,907,6598,classification_lane_002
EXTPAYLOAD-14e5b7bd8f2f83f7600bc25c,51,48,38,167,classification_lane_002
EXTPAYLOAD-14fb99307a3a4b305cd76235,2,2,0,8,classification_lane_002
EXTPAYLOAD-1506b53bae23460c4c99f2e4,5,3,0,20,classification_lane_002
EXTPAYLOAD-155983e85735cccd98aa819a,15,15,6,38,classification_lane_002
EXTPAYLOAD-155a5195c15dd53acfea9279,2,2,0,11,classification_lane_002
EXTPAYLOAD-157f9ef6b6ca415f5cfcd143,7,4,1,14,classification_lane_002
EXTPAYLOAD-1580b4df513b2ee43a7a79e6,10,6,0,24,classification_lane_002
EXTPAYLOAD-161c2da916ce07e431abb3d5,13,13,10,69,classification_lane_002
EXTPAYLOAD-1648f8078d6e9f9758ae1551,25,25,2,73,classification_lane_002
EXTPAYLOAD-1662fd854e089ffefceaf319,267,182,124,1030,classification_lane_002
EXTPAYLOAD-1674b4c745c29223aee830ad,1,1,0,5,classification_lane_002
EXTPAYLOAD-1695a88693c97d157e6c8477,88,49,27,187,classification_lane_002
EXTPAYLOAD-16a7c8165e0031a931c0c6a0,2,2,0,6,classification_lane_002
EXTPAYLOAD-16a83102e851f2e449b42ed0,23,24,7,56,classification_lane_002
EXTPAYLOAD-16c50b4a697ce1e13b1b3b7b,2,3,1,13,classification_lane_002
EXTPAYLOAD-16de277c3ee25ad8a9ebeaf8,503,330,229,1452,classification_lane_002
EXTPAYLOAD-16eb0e2040c2f2a828e9bcb0,160,122,73,519,classification_lane_002
EXTPAYLOAD-170de026df2910a41bb9285a,16,13,7,182,classification_lane_002
EXTPAYLOAD-171110b8aaa2c0f6e44d9e0f,2,2,0,9,classification_lane_002
EXTPAYLOAD-171e41547077e2de74299309,75,75,74,201,classification_lane_002
EXTPAYLOAD-17227de4ee827fbb751063bd,26,22,16,59,classification_lane_002
EXTPAYLOAD-17310a6589d19363b6c6681d,2,2,0,10,classification_lane_002
EXTPAYLOAD-1739f6113bd96d3d0761a091,2,2,0,132,classification_lane_002
EXTPAYLOAD-176b31ae8ba33599e25eb8ad,19,19,12,81,classification_lane_002
EXTPAYLOAD-176b9fe6223e1662721ff798,6,3,0,16,classification_lane_002
EXTPAYLOAD-177d6c1a7a010311b514001e,773,337,31,1973,classification_lane_002
EXTPAYLOAD-178d3d5abb84ebd439383324,9,7,0,29,classification_lane_002
EXTPAYLOAD-1792a533208f0656893282c3,46,48,41,130,classification_lane_002
EXTPAYLOAD-17cb53ab8662853908b44193,2,2,0,7,classification_lane_002
EXTPAYLOAD-17d6146f5cce46e5fe53ee79,7,7,2,27,classification_lane_002
EXTPAYLOAD-18215b50a5f76ec057769fd9,873,844,547,2924,classification_lane_002
EXTPAYLOAD-184f85ab8228db373074db3c,6,5,2,21,classification_lane_002
EXTPAYLOAD-18636a5a27435ef5a37b8159,15,22,13,79,classification_lane_002
EXTPAYLOAD-186c40ca9fd7b0dfa4c27db0,2,2,0,22,classification_lane_002
EXTPAYLOAD-186de1fa5d5f5ce666ea1256,9,6,1,25,classification_lane_002
EXTPAYLOAD-18801eaa06e9e549b992eab4,2,2,0,8,classification_lane_002
EXTPAYLOAD-188447d85561223527e4d4b5,37,37,12,112,classification_lane_002
EXTPAYLOAD-18876f306b1ca290478e101d,286,237,166,797,classification_lane_002
EXTPAYLOAD-189238b08837a449394c0710,2,2,0,16,classification_lane_002
EXTPAYLOAD-18aa4b1d5f0aad964f6a4255,35,41,21,100,classification_lane_002
EXTPAYLOAD-18cc3a3a881a80f3f163dc8a,64,46,27,219,classification_lane_002
EXTPAYLOAD-18f676acd28d578e559eeef6,151,67,17,234,classification_lane_002
EXTPAYLOAD-18f77c916eb3a54a47132554,24,22,16,127,classification_lane_002
EXTPAYLOAD-18ffa887cf21d1d6f39223a9,621,402,220,1262,classification_lane_002
EXTPAYLOAD-192e79e1642e27a2774548d4,5,4,0,18,classification_lane_002
EXTPAYLOAD-194f2d0aa22d79adf906dcfb,639,657,355,1711,classification_lane_002
EXTPAYLOAD-196dba6af1a0813f5db00626,2,2,0,4,classification_lane_002
EXTPAYLOAD-196f4c2a72e08f31e23b682e,2,2,0,12,classification_lane_002
EXTPAYLOAD-197c3e3aa3552adafdacb83f,7,5,0,15,classification_lane_002
EXTPAYLOAD-197da749e9f6582dc629aa9b,2370,1415,612,4902,classification_lane_002
EXTPAYLOAD-197ed62e8526a04ceeb42c97,375,362,0,754,classification_lane_002
EXTPAYLOAD-19b8009a584e9aada23c23d0,245,166,54,951,classification_lane_002
EXTPAYLOAD-19c6a219313febe082e2fcb8,155,149,104,823,classification_lane_002
EXTPAYLOAD-19c8f538ea5e4d028792c974,5,5,1,17,classification_lane_002
EXTPAYLOAD-19ce5f26383e9b155b8cc584,2,2,0,46,classification_lane_002
EXTPAYLOAD-19e1d5b41933603700424fbe,2,2,0,8,classification_lane_002
EXTPAYLOAD-1a013f763c6e1fe2496d18d6,38,38,0,180,classification_lane_002
EXTPAYLOAD-1a139d839bb57a312d0475cd,220,124,56,742,classification_lane_002
EXTPAYLOAD-1a158555b103d69be56f8e8f,2,2,0,20,classification_lane_002
EXTPAYLOAD-1a87c8dd932d8a6d6a40c575,9,8,1,45,classification_lane_002
EXTPAYLOAD-1aa8f3facf25af949e33e9d3,5,5,0,11,classification_lane_002
EXTPAYLOAD-1adfe0d205e8fc75f0c19785,17,16,10,75,classification_lane_002
EXTPAYLOAD-1aebc9e267b991d38d5899e5,432,385,243,1838,classification_lane_002
EXTPAYLOAD-1b02247d873f8134d5155a6f,2,2,0,14,classification_lane_002
EXTPAYLOAD-1b078abcb45d6fbbddf58d36,30,30,16,114,classification_lane_002
EXTPAYLOAD-1b24cec73b2e603fadf0e3f7,10,10,6,72,classification_lane_002
EXTPAYLOAD-1b2f8e9e6dd6a88d57f6d7a3,24,23,10,74,classification_lane_002
EXTPAYLOAD-1b3a3f7ff74b4f4e5d0211ef,6,5,2,36,classification_lane_002
EXTPAYLOAD-1b45fa45cd48a3eb00fa7f04,34,34,32,125,classification_lane_002
EXTPAYLOAD-1b475597cc764213698fb55a,6,4,0,30,classification_lane_002
EXTPAYLOAD-1b4f787d22b12dcb3f4a09c0,55,55,0,110,classification_lane_002
EXTPAYLOAD-1b7853f350a25dc8e54f0828,43,40,1,86,classification_lane_002
EXTPAYLOAD-1b8f980663f73cce132e3518,189,123,71,364,classification_lane_002
EXTPAYLOAD-1b99f0ea253055a06aa75cd5,165,162,136,619,classification_lane_002
EXTPAYLOAD-1bc788d6b7362fe1e358eff0,15,14,4,48,classification_lane_002
EXTPAYLOAD-1be2eda498728722ddd1eddf,45,23,7,83,classification_lane_002
EXTPAYLOAD-1c18be86e9a2cad6f5c24c55,16,16,12,42,classification_lane_002
EXTPAYLOAD-1c230c8fa283de4f58cd1fc8,8,6,2,25,classification_lane_002
EXTPAYLOAD-1c41ec6a1d851eb3cadce4a4,2,2,0,6,classification_lane_002
EXTPAYLOAD-1c65b599bece413c9967f23f,390,319,19,2295,classification_lane_002
EXTPAYLOAD-1c7d6853dbdc8b65ef35f9e8,20,4,0,28,classification_lane_002
EXTPAYLOAD-1ce2c180c9ac341227932fdb,5,5,0,27,classification_lane_002
EXTPAYLOAD-1ce42dd5b3b2dd204be103c3,1872,1575,1189,7148,classification_lane_002
EXTPAYLOAD-1cedfbef6010f2d143da7f44,2,2,0,9,classification_lane_002
EXTPAYLOAD-1d0c45db30179efc4bd808b8,2,2,0,7,classification_lane_002
EXTPAYLOAD-1d20e0887a3007dbdf240ffe,38,39,22,116,classification_lane_002
EXTPAYLOAD-1d40cf8b270788483e0ec80a,13,15,12,44,classification_lane_002
EXTPAYLOAD-1d43493923191a7012d205fc,0,0,0,3300,classification_lane_002
EXTPAYLOAD-1d48d63f1a3f69f836ca2d54,40,30,14,84,classification_lane_002
EXTPAYLOAD-1d4d9e9fa028d785064a540c,2,2,0,13,classification_lane_002
EXTPAYLOAD-1d5fdfeeed4d0f084fb457a3,195,181,0,541,classification_lane_002
