canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-042bf1e0ed324004381ef5f8,6,5,0,23,classification_lane_001
EXTPAYLOAD-043e0831b576c0f8afd43d3a,21,19,12,51,classification_lane_001
EXTPAYLOAD-04475b2a28e61b32a64fd7ed,4,4,2,21,classification_lane_001
EXTPAYLOAD-04486e9758c3c7c6ff5da69b,2,2,0,7,classification_lane_001
EXTPAYLOAD-04662a49c895cf6305b74754,15,11,6,40,classification_lane_001
EXTPAYLOAD-0468a6740959bf49dea392c0,140,106,79,465,classification_lane_001
EXTPAYLOAD-048a75c4fd44e33410b43f7e,20,13,7,48,classification_lane_001
EXTPAYLOAD-04b10b394d03ecb110b50dab,236,173,84,1104,classification_lane_001
EXTPAYLOAD-04b83976309c4fac1645e456,8,6,0,47,classification_lane_001
EXTPAYLOAD-04c6bc16d8b3fe4a5cb0d95c,3,3,0,15,classification_lane_001
EXTPAYLOAD-05091d70bac13ab6a286f5a1,819,197,6,1404,classification_lane_001
EXTPAYLOAD-0569ededb93fe2aac5dda54d,165,168,127,572,classification_lane_001
EXTPAYLOAD-056d04b2faaaf67da4a9cb46,10,10,4,29,classification_lane_001
EXTPAYLOAD-0578ec913dbdeea6594172d7,6,4,0,32,classification_lane_001
EXTPAYLOAD-05839c9a12d09e47585f32ba,230,165,99,868,classification_lane_001
EXTPAYLOAD-05b2941e6451c8bf4e75d367,3,3,0,31,classification_lane_001
EXTPAYLOAD-05e91dbaa5fe1b8d184e1d99,491,386,297,1439,classification_lane_001
EXTPAYLOAD-0611ce4856e53f0ccd343acc,73,54,40,246,classification_lane_001
EXTPAYLOAD-06157669cabeca5260f8d14c,20,19,15,243,classification_lane_001
EXTPAYLOAD-06722ed7cdb65c60849882a8,629,629,0,1862,classification_lane_001
EXTPAYLOAD-068368169d95649542f668c7,2,2,0,10,classification_lane_001
EXTPAYLOAD-0685a91a8e4cdbbb3cdfccab,1579,1238,343,4415,classification_lane_001
EXTPAYLOAD-06868c47886f793dd9a26808,2,2,0,8,classification_lane_001
EXTPAYLOAD-06a8fece66e3a38a329cb13c,504,84,0,879,classification_lane_001
EXTPAYLOAD-06ab1fd3206d75423265d4b6,62,62,60,159,classification_lane_001
EXTPAYLOAD-06c0fa22db85169431058bd0,2826,1146,4,4453,classification_lane_001
EXTPAYLOAD-06cd8f6a3cba4363ec6f37d4,1900,1016,419,4718,classification_lane_001
EXTPAYLOAD-06e0bcc98b29c4edfeed98b3,24,15,3,54,classification_lane_001
EXTPAYLOAD-06e365bbef77bdd92f9ab354,29,19,14,59,classification_lane_001
EXTPAYLOAD-072169b82b5716a55711e94d,700,615,359,1950,classification_lane_001
EXTPAYLOAD-072fc3c06b636ee4cebe76fc,50,50,50,130,classification_lane_001
EXTPAYLOAD-0758dae4c3710840a9f2d040,2,2,0,20,classification_lane_001
EXTPAYLOAD-0766cf3149c57c2df1946452,2,2,0,12,classification_lane_001
EXTPAYLOAD-076d1e30384896802c3f7c47,2,2,0,6,classification_lane_001
EXTPAYLOAD-07773c3fa6534a9c462b2fed,80,80,0,160,classification_lane_001
EXTPAYLOAD-07832619e793a071aafbfeec,2,2,0,9,classification_lane_001
EXTPAYLOAD-07a184807a66cbf42d0b5f6b,2,2,0,4,classification_lane_001
EXTPAYLOAD-07a85bbd27a47e3d138d2273,6,6,4,36,classification_lane_001
EXTPAYLOAD-07c52030c97c210c78d6fed6,26,17,6,67,classification_lane_001
EXTPAYLOAD-07f1a080ecb2a43e7a2eb3da,8,12,7,28,classification_lane_001
EXTPAYLOAD-07f74f390ad7e87fa5b57f4a,14,14,12,43,classification_lane_001
EXTPAYLOAD-08789df5cc048581551af564,2,2,0,16,classification_lane_001
EXTPAYLOAD-089031e200a5dca0629a1452,2,2,0,18,classification_lane_001
EXTPAYLOAD-0894a04b166a5a313ff7c7ac,8,5,3,34,classification_lane_001
EXTPAYLOAD-08a84bd4e86879fdc0f1c305,4,4,0,11,classification_lane_001
EXTPAYLOAD-08ad27753e406467cba9a299,108,60,37,264,classification_lane_001
EXTPAYLOAD-08b1d40d3813219f4b23db58,43,31,18,101,classification_lane_001
EXTPAYLOAD-08b239ed2c848bf5bf7c9d0b,5,5,2,32,classification_lane_001
EXTPAYLOAD-090457cb322058558c1390c6,6,6,2,25,classification_lane_001
EXTPAYLOAD-0904ef3f244a7218d83560e1,1300,1157,1031,3694,classification_lane_001
EXTPAYLOAD-09685decc5bfc45fd4c3f5b1,3,3,0,17,classification_lane_001
EXTPAYLOAD-09ac61b2a81b2e301744c062,2,3,1,23,classification_lane_001
EXTPAYLOAD-09c3d26ff8a9a3bd6ed4f93d,203,169,159,528,classification_lane_001
EXTPAYLOAD-09cb8874965eafe9de1123b6,0,0,0,5,classification_lane_001
EXTPAYLOAD-09e6d2b8ee9518f77c4224f9,183,133,87,824,classification_lane_001
EXTPAYLOAD-09f1260d6e75a28a769f3b9c,10,10,6,27,classification_lane_001
EXTPAYLOAD-0a3b866f790d44bdd2f35826,124,95,74,300,classification_lane_001
EXTPAYLOAD-0a3c63216dd62e8582ec0f2b,291,227,172,1079,classification_lane_001
EXTPAYLOAD-0a5c3d08541e75d59a64706e,5,4,1,13,classification_lane_001
EXTPAYLOAD-0a60e6620fd7cca8c505a5ed,375,362,0,754,classification_lane_001
EXTPAYLOAD-0a7acde2b08791e119b2c9e6,42,42,0,87,classification_lane_001
EXTPAYLOAD-0a9b0a5c25150237c9c879d0,223,206,179,758,classification_lane_001
EXTPAYLOAD-0ac8654bb9bc01dafe116c9c,145,91,18,282,classification_lane_001
EXTPAYLOAD-0aef711e2bf49ac2820b51a5,10,6,3,50,classification_lane_001
EXTPAYLOAD-0b06ef9f06d88c9507102a66,133,126,100,462,classification_lane_001
EXTPAYLOAD-0b07a2f34639a52b7912f556,13,13,0,37,classification_lane_001
EXTPAYLOAD-0b1bfaaf3339cd8ab9919071,2,2,0,8,classification_lane_001
EXTPAYLOAD-0b29c1ff89fa07aa91fd5d4c,880,640,160,1841,classification_lane_001
EXTPAYLOAD-0b3850f811b0aa6b92013787,4,4,0,14,classification_lane_001
EXTPAYLOAD-0b6a44845c31d7ebb3ca7866,167,148,107,465,classification_lane_001
EXTPAYLOAD-0b6deae7c98915a1dc290799,1016,748,553,2719,classification_lane_001
EXTPAYLOAD-0b88c8ebef3312933d2c3786,215,177,137,812,classification_lane_001
EXTPAYLOAD-0ba6fd6cfb29cd73d01a448b,14,14,6,69,classification_lane_001
EXTPAYLOAD-0bcd686c23485d68caa03c20,2980,1421,740,5372,classification_lane_001
EXTPAYLOAD-0bf6119b36589056ec1c8dc6,33,17,13,138,classification_lane_001
EXTPAYLOAD-0bfe659ce6af4f15f8764a24,90,87,0,201,classification_lane_001
EXTPAYLOAD-0c056837330d0f8ac647de0e,111,80,58,501,classification_lane_001
EXTPAYLOAD-0c2c40ec949599cae419acce,2,2,0,24,classification_lane_001
EXTPAYLOAD-0c3362b2527460a920315f39,97,72,46,286,classification_lane_001
EXTPAYLOAD-0c50b6cf89e3dffe554762f6,759,549,385,1904,classification_lane_001
EXTPAYLOAD-0c60bc811b0970af579f1fea,4,4,0,55,classification_lane_001
EXTPAYLOAD-0ca0bcba430f67d80bdb35ff,102,60,43,293,classification_lane_001
EXTPAYLOAD-0cd6abfce69db5d8bf02c02d,49,44,25,148,classification_lane_001
EXTPAYLOAD-0cea4efd5bc1c12f008e16c4,0,0,0,74,classification_lane_001
EXTPAYLOAD-0cf8262903d64bb8aef94cfd,14,12,8,35,classification_lane_001
EXTPAYLOAD-0d12427566393db9002322df,0,0,0,31,classification_lane_001
EXTPAYLOAD-0d3a99843214717492630926,2,2,0,7,classification_lane_001
EXTPAYLOAD-0d4b2e988be0e70909f5f277,343,283,164,754,classification_lane_001
EXTPAYLOAD-0d5d6d57056a0710991a3e69,20,20,20,91,classification_lane_001
EXTPAYLOAD-0d6093b37636ed2dbe5146f1,156,67,16,761,classification_lane_001
EXTPAYLOAD-0d6481a25e225ad41f6da4e1,6,4,0,15,classification_lane_001
EXTPAYLOAD-0d8458262cf61f8df4d1bc91,8,6,0,47,classification_lane_001
EXTPAYLOAD-0d995d0e1dc6c9f2c2df6b2e,2,2,0,6,classification_lane_001
EXTPAYLOAD-0da046c3e57073da41efe086,63,42,26,167,classification_lane_001
EXTPAYLOAD-0dab0c4f048727bc661d0b10,564,191,7,809,classification_lane_001
EXTPAYLOAD-0dca101633467929b0a67439,30,30,0,61,classification_lane_001
EXTPAYLOAD-0dd6c4021d023f61a39e19ea,45,27,18,100,classification_lane_001
EXTPAYLOAD-0de8fbf79566d1cc01afa967,15,14,1,57,classification_lane_001
EXTPAYLOAD-0dffb4b1b226e7ea1f7a8a75,42,42,23,114,classification_lane_001
EXTPAYLOAD-0e00dbb48905f7bf9183c484,93,76,32,235,classification_lane_001
EXTPAYLOAD-0e1d34a84f07dde14242f2d2,139,131,117,442,classification_lane_001
EXTPAYLOAD-0e32d7fc49575250c28f9d5f,196,188,150,628,classification_lane_001
EXTPAYLOAD-0e4f1f59d590a5c0c1d5622c,17,10,0,40,classification_lane_001
EXTPAYLOAD-0e5119a5cfbe2d72a16c4b88,11,7,3,38,classification_lane_001
EXTPAYLOAD-0e52ec90936011bc43b26ea4,16,16,0,37,classification_lane_001
EXTPAYLOAD-0ea61812f6708b448504085a,4,4,2,17,classification_lane_001
EXTPAYLOAD-0eb51d31249615466f0fd12b,15,13,8,43,classification_lane_001
EXTPAYLOAD-0ee257d6a886c3a357cdf8e1,2,2,0,18,classification_lane_001
EXTPAYLOAD-0f218f9d95c73eb1ff230b4d,9,7,3,26,classification_lane_001
EXTPAYLOAD-0f21ffdc0ca4280b3f98446a,1043,837,675,3269,classification_lane_001
EXTPAYLOAD-0f32be8acbbfcafe9f65a476,25,17,7,60,classification_lane_001
EXTPAYLOAD-0f4bb3edd822cb424e21b6ac,468,222,59,969,classification_lane_001
EXTPAYLOAD-0f5816a447e5e8f8397929f7,32,26,18,114,classification_lane_001
EXTPAYLOAD-0f59cdfc31b194dcbc46d9a0,2,2,2,9,classification_lane_001
EXTPAYLOAD-0f639644e82fe8e9380f660e,10,13,7,39,classification_lane_001
EXTPAYLOAD-0f63dee95446d2a5005a2e6b,1703,714,446,3325,classification_lane_001
EXTPAYLOAD-0f74e285b031dc59bc54ef13,4,4,2,11,classification_lane_001
EXTPAYLOAD-0f7b2f297d551a13aeb183fe,124,128,110,1053,classification_lane_001
EXTPAYLOAD-0f9181c2013dec7b8513c9e0,85,85,56,297,classification_lane_001
EXTPAYLOAD-0f961185dc6d047c923df946,38,23,13,93,classification_lane_001
EXTPAYLOAD-0fb2e939cb5df7e965de8f64,4,4,2,20,classification_lane_001
EXTPAYLOAD-0fdc905ea23071b00f32312a,5,5,3,21,classification_lane_001
EXTPAYLOAD-100b1d43e18324fc8b78bec8,2,2,0,6,classification_lane_001
EXTPAYLOAD-100b4106553ec31caeca6cd3,165,138,99,459,classification_lane_001
EXTPAYLOAD-101c540443c4c7c465812512,548,540,394,2071,classification_lane_001
EXTPAYLOAD-102245d2435093184e0f6b52,2,2,0,10,classification_lane_001
EXTPAYLOAD-1022759d069f37fbb32e96d5,120,109,97,522,classification_lane_001
EXTPAYLOAD-105bae242e0c226e18d0e3f2,8,8,6,69,classification_lane_001
EXTPAYLOAD-1095afa6e4222f8206f96a0f,27,27,6,61,classification_lane_001
EXTPAYLOAD-10b753a8a4a0e47eb9c30b9e,2,2,0,8,classification_lane_001
EXTPAYLOAD-10c57494219b9805d00bc239,201,191,163,749,classification_lane_001
EXTPAYLOAD-10d175512bef525d2d5b81ad,58,53,36,152,classification_lane_001
EXTPAYLOAD-10e671ea803489131af0aba0,14,11,4,34,classification_lane_001
EXTPAYLOAD-111f75bce71f4b196bfcd257,136,87,42,322,classification_lane_001
EXTPAYLOAD-11236c7b1d3821beb23b60c4,7,7,4,49,classification_lane_001
EXTPAYLOAD-11488c7dd252bb3a8ee84b9c,39,31,23,121,classification_lane_001
EXTPAYLOAD-114cb79de5b891790d9ea61f,88,77,43,240,classification_lane_001
EXTPAYLOAD-1167634cbb9b90f3f51b1e4b,0,0,0,19,classification_lane_001
EXTPAYLOAD-1187f71f6b420c3a3bd721b3,25,15,4,75,classification_lane_001
EXTPAYLOAD-119bbbf3ab9fa18aa48bd918,150,125,70,365,classification_lane_001
EXTPAYLOAD-119e2f2cc4b954754cb13956,2,2,0,4,classification_lane_001
EXTPAYLOAD-11da7982e74447086c4514a1,154,156,129,591,classification_lane_001
EXTPAYLOAD-120e6a81dae3a010316131bc,277,233,172,859,classification_lane_001
EXTPAYLOAD-123da5638e29bc5fa3076b38,2,2,0,13,classification_lane_001
EXTPAYLOAD-1281d3207b213ebab22eb07d,126,63,0,331,classification_lane_001
EXTPAYLOAD-12a612b6dc6c8134693a38b5,6,6,0,326,classification_lane_001
EXTPAYLOAD-12a6a9a101ef2950be43797d,2,2,0,7,classification_lane_001
EXTPAYLOAD-12bf3e3858a34a307ef48d8c,2,2,0,12,classification_lane_001
EXTPAYLOAD-12c86a7f1a9300604b2300ff,33,28,15,110,classification_lane_001
EXTPAYLOAD-12fe965fafbea47068d634a9,99,85,27,380,classification_lane_001
EXTPAYLOAD-130f6e3a433806fbce290384,64,47,21,128,classification_lane_001
EXTPAYLOAD-13270f4318da7201b8dde04a,23,23,8,70,classification_lane_001
EXTPAYLOAD-13292a4dbf565c0a606040cd,6,6,4,22,classification_lane_001
EXTPAYLOAD-132db75b24c60624f7425802,80,44,26,180,classification_lane_001
EXTPAYLOAD-133065740cfb59af836064a3,27,27,10,81,classification_lane_001
EXTPAYLOAD-138d421c752585abce59d4c3,41,38,24,127,classification_lane_001
EXTPAYLOAD-139ac2e6debab5c1d1541637,434,265,84,1182,classification_lane_001
EXTPAYLOAD-13a05bfaa24cf66580f94664,2,2,0,27,classification_lane_001
EXTPAYLOAD-13aba1fea72fe27ed21ba439,3,3,1,24,classification_lane_001
EXTPAYLOAD-13cc8216ed71aa3a1e305f9e,2,2,0,30,classification_lane_001
EXTPAYLOAD-13d079af22ecb730575933aa,2,2,0,14,classification_lane_001
EXTPAYLOAD-13d0be42a3c78e6878647592,6,6,4,20,classification_lane_001
EXTPAYLOAD-13d8916ce6262585799bb453,680,182,104,1189,classification_lane_001
EXTPAYLOAD-13ea5c5bbc171d8bfd667502,637,562,452,1817,classification_lane_001
EXTPAYLOAD-13f23c2eeb6a63477929294d,14,14,0,42,classification_lane_001
EXTPAYLOAD-13fbd74af032495e70a429a0,7,4,0,668,classification_lane_001
EXTPAYLOAD-1411b4a514fad3283c64166c,7,6,2,28,classification_lane_001
EXTPAYLOAD-14560f7fc907f48320dc971a,2,2,2,16,classification_lane_001
EXTPAYLOAD-14616227fb077527bcd77152,2,2,0,8,classification_lane_001
EXTPAYLOAD-147647eaba099880956ed12b,151,137,113,519,classification_lane_001
EXTPAYLOAD-147f3fa4b7d97f62506f31fe,22,22,0,54,classification_lane_001
EXTPAYLOAD-14d6799fec3ad920a95a75b3,552,474,338,1711,classification_lane_001
EXTPAYLOAD-14ee5db2d89bacd647a6adc2,95,68,48,237,classification_lane_001
EXTPAYLOAD-1512c468b3573bebb57fee63,47,28,7,83,classification_lane_001
EXTPAYLOAD-152acd33a887cbfbefeafd58,2,2,0,11,classification_lane_001
EXTPAYLOAD-152eed979729c2a6eb834583,2,1,0,132,classification_lane_001
EXTPAYLOAD-15327cb9399433f80ae25c00,26,23,5,73,classification_lane_001
EXTPAYLOAD-1533775eea43dfc537dcf216,2,2,0,6,classification_lane_001
EXTPAYLOAD-1536b8e1ef355230ea7d2b9f,0,0,0,1,classification_lane_001
EXTPAYLOAD-1571db8a545715442299142d,2137,1501,825,6052,classification_lane_001
EXTPAYLOAD-1579c736c2d26d2cd60728a7,13,13,10,48,classification_lane_001
EXTPAYLOAD-158bfe018f223f7c3d2d298c,374,361,0,752,classification_lane_001
EXTPAYLOAD-15bd3280de2e7438952f0719,132,125,114,508,classification_lane_001
EXTPAYLOAD-15c370b28dd6b34069035388,206,151,93,714,classification_lane_001
EXTPAYLOAD-15f4067df408c4a75de6ab8d,36,36,2,81,classification_lane_001
EXTPAYLOAD-15fefb2c4da41504f3a08f8e,2,2,0,29,classification_lane_001
EXTPAYLOAD-1600f2e25aea389d0286683b,613,487,346,1775,classification_lane_001
EXTPAYLOAD-160f9adb81dd2689969cbd60,69,69,0,154,classification_lane_001
EXTPAYLOAD-1644cd6f527560d0dd6c52c1,2,2,0,5,classification_lane_001
EXTPAYLOAD-1653b25e67db945f22bf4b3d,139,134,118,464,classification_lane_001
EXTPAYLOAD-165877d6ce3571124901a682,5,5,0,13,classification_lane_001
EXTPAYLOAD-1660667e26fe46d47e2ab367,100,78,62,221,classification_lane_001
EXTPAYLOAD-16845fd025054c1d88c84d2e,4,4,2,10,classification_lane_001
EXTPAYLOAD-1686e42cdee2003946dc6376,272,272,210,713,classification_lane_001
EXTPAYLOAD-169a090eadbe88ef704e835f,2,2,0,4,classification_lane_001
EXTPAYLOAD-16b1114e1dd7c13a50352071,115,103,79,456,classification_lane_001
EXTPAYLOAD-16b34c15f3e1173c81848bc5,25,7,0,45,classification_lane_001
EXTPAYLOAD-16c1e77e51e8348a27402620,9,9,8,31,classification_lane_001
EXTPAYLOAD-16c91b1a56b0058419e1d92f,0,0,0,7,classification_lane_001
EXTPAYLOAD-16cb36afa78e320da2522f76,2,2,0,9,classification_lane_001
EXTPAYLOAD-16d46669515ac8e34dd35c8e,128,125,102,472,classification_lane_001
EXTPAYLOAD-16e6321dfbbb17dc4fb8cf46,482,413,344,1180,classification_lane_001
EXTPAYLOAD-16f43eed7021c9cbe3794ebf,863,813,626,3373,classification_lane_001
EXTPAYLOAD-173f687b953409966c06e192,133,117,84,399,classification_lane_001
EXTPAYLOAD-1743bb178c0ab71564a10422,166,97,46,384,classification_lane_001
EXTPAYLOAD-1752e3ffb2f499290b396fe9,41,36,26,112,classification_lane_001
EXTPAYLOAD-177c2e1af1e93fc7821795c1,4,4,0,22,classification_lane_001
EXTPAYLOAD-17813b1523bfbc98e23492a3,8,5,1,25,classification_lane_001
EXTPAYLOAD-178728868ba94c3a6ec95859,7,7,3,21,classification_lane_001
EXTPAYLOAD-17b5065f22eb11dc0991b478,19,19,18,126,classification_lane_001
EXTPAYLOAD-17b9dab9c5bd03c6e737897d,375,362,0,754,classification_lane_001
EXTPAYLOAD-17efe84fd7e016d174075375,5,5,0,17,classification_lane_001
EXTPAYLOAD-1811e151ea37c94b00059bc3,8,8,0,20,classification_lane_001
EXTPAYLOAD-18176cca7386867f6250d424,2,2,0,8,classification_lane_001
EXTPAYLOAD-182b711c27198707a4a723fd,34,33,3,85,classification_lane_001
EXTPAYLOAD-18455d3b56c1223a0b34e7de,16,16,12,66,classification_lane_001
EXTPAYLOAD-1859880ed9391423249f3df7,4,4,0,18,classification_lane_001
EXTPAYLOAD-185b83387d90e6039421d1b9,15,12,7,36,classification_lane_001
EXTPAYLOAD-18607a6f2f109ef7c42cb1d8,38,38,0,79,classification_lane_001
EXTPAYLOAD-1862f39d3b9e18551409c845,3,3,0,16,classification_lane_001
EXTPAYLOAD-1864e75fb0e38a22f29dd0e2,102,52,0,171,classification_lane_001
EXTPAYLOAD-188f9e14ae5293716f8e388c,70,59,45,243,classification_lane_001
EXTPAYLOAD-18d5b0d488f3f2d161fe00b2,2,2,0,12,classification_lane_001
EXTPAYLOAD-18ec8a03fc1fbd3db80915a1,50,26,12,111,classification_lane_001
EXTPAYLOAD-18f0c873cf73c4acf91afe26,2,2,0,6,classification_lane_001
EXTPAYLOAD-18f7b010f3243b62f9e20b4b,2311,2036,1776,8362,classification_lane_001
EXTPAYLOAD-1921181c85dc22e3496fbe9f,4,4,2,15,classification_lane_001
EXTPAYLOAD-192a5df4951a157a57158850,1511,742,478,2850,classification_lane_001
EXTPAYLOAD-193a4dbbd7562ae4a58684d5,406,387,251,1366,classification_lane_001
EXTPAYLOAD-19465a64befd72fc1c0ce861,69,66,3,143,classification_lane_001
EXTPAYLOAD-1954405a9535058d10760df2,3,3,0,43,classification_lane_001
EXTPAYLOAD-1955375a2ebf85a7bbf48463,8,8,6,26,classification_lane_001
EXTPAYLOAD-195aba72fd2a8052b910702c,8,9,5,72,classification_lane_001
EXTPAYLOAD-1961436d66b877c575234b3e,8,8,0,33,classification_lane_001
EXTPAYLOAD-1977541b4510b1a7045adcef,2,2,0,46,classification_lane_001
EXTPAYLOAD-19a17fa6461339871747282c,50,50,33,147,classification_lane_001
EXTPAYLOAD-19ab0542fc1d9f771130cdbc,2,2,0,8,classification_lane_001
EXTPAYLOAD-19aefcfe796654a93857e8e4,14,10,4,77,classification_lane_001
EXTPAYLOAD-19b5af33bdcd9fe561e0ec8e,31,29,3,86,classification_lane_001
EXTPAYLOAD-19b5f9712ab43b239d44091c,0,0,0,1,classification_lane_001
EXTPAYLOAD-19f7e0233160ca4f7bbe31f7,19,18,3,44,classification_lane_001
EXTPAYLOAD-1a087bf244d4a042b68b0d85,1616,316,19,2233,classification_lane_001
EXTPAYLOAD-1a0d1c43eda87403e1c5364c,329,329,0,678,classification_lane_001
EXTPAYLOAD-1a3b3d8121e23adfd062d88e,3,3,0,11,classification_lane_001
EXTPAYLOAD-1a5538755fbb4abe303138a6,8,9,5,30,classification_lane_001
EXTPAYLOAD-1a5560d0dafadcb1d06fc2c5,4,4,0,14,classification_lane_001
EXTPAYLOAD-1a74f51d61b44ec68c3738c6,998,691,362,2348,classification_lane_001
EXTPAYLOAD-1a906c4ee0d781d656a686dd,68,55,28,266,classification_lane_001
EXTPAYLOAD-1a92017ac67b9f5050cf70c2,1519,1084,813,3854,classification_lane_001
EXTPAYLOAD-1adfcb91160bad99af244456,204,170,143,601,classification_lane_001
EXTPAYLOAD-1b29578e4af5f7c3e220e4a5,483,368,185,1242,classification_lane_001
EXTPAYLOAD-1b4e6d60d7e34d9b41bee564,2,2,0,8,classification_lane_001
EXTPAYLOAD-1b53523c1a92b5bb9b9ca808,10,13,11,141,classification_lane_001
EXTPAYLOAD-1bc5733170fc598e6636658c,1234,811,524,3114,classification_lane_001
EXTPAYLOAD-1bd3769876b41f853b15d103,2,2,0,13,classification_lane_001
EXTPAYLOAD-1c09f39a39ff82eef6859e75,8,7,1,25,classification_lane_001
EXTPAYLOAD-1c1c71eb6a6b20520eb863be,108,38,4,656,classification_lane_001
EXTPAYLOAD-1c3ce486c58c7cbf8cdb40c9,37,37,0,78,classification_lane_001
EXTPAYLOAD-1c4125a38c8407349fbb4eba,3,3,0,28,classification_lane_001
EXTPAYLOAD-1c466fbfd53c145948f1d835,960,220,61,1572,classification_lane_001
EXTPAYLOAD-1c4de7960494563b2ee1ad96,3,3,0,9,classification_lane_001
EXTPAYLOAD-1c586a47808fbc77ec030be5,13,4,0,27,classification_lane_001
EXTPAYLOAD-1c833af64c6e62fc000b58f7,16,16,7,40,classification_lane_001
EXTPAYLOAD-1c91663821a8c5f3226f4607,2374,1698,1110,6517,classification_lane_001
EXTPAYLOAD-1c98598a35870981d7209361,2,2,0,56,classification_lane_001
EXTPAYLOAD-1cc276c80bb1a4f37c9b7015,6,5,4,51,classification_lane_001
EXTPAYLOAD-1cd45f7ee5775f22efc5574a,2,2,0,7,classification_lane_001
EXTPAYLOAD-1cde8dbaeb4a4ba3bf00bd19,9,8,5,24,classification_lane_001
EXTPAYLOAD-1cf413d8a5ba842b2aba59af,1069,583,391,2120,classification_lane_001
EXTPAYLOAD-1d01125c34d3a445bbef3359,3,3,0,148,classification_lane_001
EXTPAYLOAD-1d099a6d9d7c165b8250b9bf,188,97,4,302,classification_lane_001
EXTPAYLOAD-1d20a245c3cbc62df6d284cf,2,2,0,11,classification_lane_001
EXTPAYLOAD-1d2c2521b9e07b3160b5022f,51,42,29,151,classification_lane_001
EXTPAYLOAD-1d599200eeb6864809799fa6,0,0,0,14,classification_lane_001
EXTPAYLOAD-1d7d9999529971c88813116e,167,72,42,309,classification_lane_001
