post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
36,56,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,36,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_175062,175062,SD,Pierre,CITY OF PIERRE,municipal,place,13880,2023,1,no,Hughes County (46065; primary),0.902832,0.598886,21.614,10.000,16.907,12.054,8.875,5.000,0.000,0.000,74.451,1046,Tier 1,low,population percentile 90.3; municipal/place; state evidence low; smoothed yield component 16.9/20; 2 county relationship(s); unscouted,3,1.000000,3.333333,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF PIERRE"" SD official website","""CITY OF PIERRE"" SD collective bargaining agreement","""CITY OF PIERRE"" SD police union contract","""CITY OF PIERRE"" SD fire union contract","""CITY OF PIERRE"" SD salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF PIERRE (Census government ID 175062; locked municipality ID cog_2025_175062). County context: Hughes County (46065; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
37,57,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,37,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_187964,187964,WV,Wheeling,CITY OF WHEELING,municipal,place,26208,2023,2,yes,Ohio County (54069; primary); Marshall County (54051),0.945038,0.638793,22.839,10.000,15.952,10.674,9.951,5.000,0.000,0.000,74.415,1050,Tier 1,low,population percentile 94.5; municipal/place; state evidence low; smoothed yield component 16.0/20; 3 county relationship(s); unscouted,1,0.000000,0.000000,1.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF WHEELING"" WV official website","""CITY OF WHEELING"" WV collective bargaining agreement","""CITY OF WHEELING"" WV police union contract","""CITY OF WHEELING"" WV fire union contract","""CITY OF WHEELING"" WV salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WHEELING (Census government ID 187964; locked municipality ID cog_2025_187964). County context: Ohio County (54069; primary); Marshall County (54051). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
38,58,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,38,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_166423,166423,MD,Easton,TOWN OF EASTON,municipal,place,17225,2023,1,no,Talbot County (24041; primary),0.918905,0.612442,22.051,10.000,17.456,11.487,8.420,5.000,0.000,0.000,74.413,1051,Tier 1,low,population percentile 91.9; municipal/place; state evidence low; smoothed yield component 17.5/20; 2 county relationship(s); unscouted,11,1.000000,2.818182,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""TOWN OF EASTON"" MD official website","""TOWN OF EASTON"" MD collective bargaining agreement","""TOWN OF EASTON"" MD police union contract","""TOWN OF EASTON"" MD fire union contract","""TOWN OF EASTON"" MD salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly TOWN OF EASTON (Census government ID 166423; locked municipality ID cog_2025_166423). County context: Talbot County (24041; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
39,59,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,39,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_212981,212981,OH,North College Hill,CITY OF NORTH COLLEGE HILL,municipal,place,9463,2023,1,no,Hamilton County (39061; primary),0.870153,0.574837,20.789,10.000,19.353,15.076,4.180,5.000,0.000,0.000,74.398,1054,Tier 1,high,population percentile 87.0; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF NORTH COLLEGE HILL"" OH official website","""CITY OF NORTH COLLEGE HILL"" OH collective bargaining agreement","""CITY OF NORTH COLLEGE HILL"" OH police union contract","""CITY OF NORTH COLLEGE HILL"" OH fire union contract","""CITY OF NORTH COLLEGE HILL"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF NORTH COLLEGE HILL (Census government ID 212981; locked municipality ID cog_2025_212981). County context: Hamilton County (39061; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
40,60,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,40,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_166162,166162,ME,Westbrook,CITY OF WESTBROOK,municipal,place,20564,2023,1,no,Cumberland County (23005; primary),0.931100,0.623566,22.397,10.000,16.731,11.464,8.805,5.000,0.000,0.000,74.397,1055,Tier 1,low,population percentile 93.1; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,2,1.000000,3.000000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF WESTBROOK"" ME official website","""CITY OF WESTBROOK"" ME collective bargaining agreement","""CITY OF WESTBROOK"" ME police union contract","""CITY OF WESTBROOK"" ME fire union contract","""CITY OF WESTBROOK"" ME salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WESTBROOK (Census government ID 166162; locked municipality ID cog_2025_166162). County context: Cumberland County (23005; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
41,61,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,41,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_110748,110748,OH,Madeira,CITY OF MADEIRA,municipal,place,9423,2023,1,no,Hamilton County (39061; primary),0.869619,0.574571,20.778,10.000,19.353,15.076,4.180,5.000,0.000,0.000,74.387,1059,Tier 1,high,population percentile 87.0; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF MADEIRA"" OH official website","""CITY OF MADEIRA"" OH collective bargaining agreement","""CITY OF MADEIRA"" OH police union contract","""CITY OF MADEIRA"" OH fire union contract","""CITY OF MADEIRA"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MADEIRA (Census government ID 110748; locked municipality ID cog_2025_110748). County context: Hamilton County (39061; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
42,62,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,42,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_132460,132460,OH,Logan,CITY OF LOGAN,municipal,place,7166,2023,1,no,Hocking County (39073; primary),0.840087,0.557381,20.114,10.000,19.353,15.076,4.840,5.000,0.000,0.000,74.383,1061,Tier 1,high,population percentile 84.0; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF LOGAN"" OH official website","""CITY OF LOGAN"" OH collective bargaining agreement","""CITY OF LOGAN"" OH police union contract","""CITY OF LOGAN"" OH fire union contract","""CITY OF LOGAN"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LOGAN (Census government ID 132460; locked municipality ID cog_2025_132460). County context: Hocking County (39073; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
43,63,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,43,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_208735,208735,NH,Claremont,CITY OF CLAREMONT,municipal,place,13111,2023,1,no,Sullivan County (33019; primary),0.898224,0.595308,21.494,10.000,17.280,11.851,8.757,5.000,0.000,0.000,74.382,1063,Tier 1,low,population percentile 89.8; municipal/place; state evidence low; smoothed yield component 17.3/20; 2 county relationship(s); unscouted,5,1.000000,3.800000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF CLAREMONT"" NH official website","""CITY OF CLAREMONT"" NH collective bargaining agreement","""CITY OF CLAREMONT"" NH police union contract","""CITY OF CLAREMONT"" NH fire union contract","""CITY OF CLAREMONT"" NH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CLAREMONT (Census government ID 208735; locked municipality ID cog_2025_208735). County context: Sullivan County (33019; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
44,64,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,44,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_176983,176983,WV,Charleston,CITY OF CHARLESTON,municipal,place,46838,2023,1,no,Kanawha County (54039; primary),0.970720,0.675248,23.803,10.000,15.952,10.674,8.951,5.000,0.000,0.000,74.380,1064,Tier 1,low,population percentile 97.1; municipal/place; state evidence low; smoothed yield component 16.0/20; 2 county relationship(s); unscouted,1,0.000000,0.000000,1.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF CHARLESTON"" WV official website","""CITY OF CHARLESTON"" WV collective bargaining agreement","""CITY OF CHARLESTON"" WV police union contract","""CITY OF CHARLESTON"" WV fire union contract","""CITY OF CHARLESTON"" WV salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CHARLESTON (Census government ID 176983; locked municipality ID cog_2025_176983). County context: Kanawha County (54039; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
45,65,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,45,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_204590,204590,ME,Augusta,CITY OF AUGUSTA,municipal,place,19102,2023,1,no,Kennebec County (23011; primary),0.926183,0.618936,22.255,10.000,16.731,11.464,8.912,5.000,0.000,0.000,74.362,1069,Tier 1,low,population percentile 92.6; municipal/place; state evidence low; smoothed yield component 16.7/20; 2 county relationship(s); unscouted,2,1.000000,3.000000,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF AUGUSTA"" ME official website","""CITY OF AUGUSTA"" ME collective bargaining agreement","""CITY OF AUGUSTA"" ME police union contract","""CITY OF AUGUSTA"" ME fire union contract","""CITY OF AUGUSTA"" ME salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF AUGUSTA (Census government ID 204590; locked municipality ID cog_2025_204590). County context: Kennebec County (23011; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
46,66,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,46,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_175079,175079,SD,Spearfish,CITY OF SPEARFISH,municipal,place,13282,2023,1,no,Lawrence County (46081; primary),0.899095,0.596121,21.519,10.000,16.907,12.054,8.875,5.000,0.000,0.000,74.356,1071,Tier 1,low,population percentile 89.9; municipal/place; state evidence low; smoothed yield component 16.9/20; 2 county relationship(s); unscouted,3,1.000000,3.333333,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SPEARFISH"" SD official website","""CITY OF SPEARFISH"" SD collective bargaining agreement","""CITY OF SPEARFISH"" SD police union contract","""CITY OF SPEARFISH"" SD fire union contract","""CITY OF SPEARFISH"" SD salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SPEARFISH (Census government ID 175079; locked municipality ID cog_2025_175079). County context: Lawrence County (46081; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
47,67,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,47,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_168628,168628,MS,Olive Branch,CITY OF OLIVE BRANCH,municipal,place,47029,2023,1,no,DeSoto County (28033; primary),0.970889,0.675504,23.810,10.000,16.122,10.554,8.860,5.000,0.000,0.000,74.346,1073,Tier 1,low,population percentile 97.1; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,3,0.666667,1.333333,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF OLIVE BRANCH"" MS official website","""CITY OF OLIVE BRANCH"" MS collective bargaining agreement","""CITY OF OLIVE BRANCH"" MS police union contract","""CITY OF OLIVE BRANCH"" MS fire union contract","""CITY OF OLIVE BRANCH"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF OLIVE BRANCH (Census government ID 168628; locked municipality ID cog_2025_168628). County context: DeSoto County (28033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
48,68,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23,parallel_lane_1,48,POST-PI-AGGRESSIVE-ROUND-3X300-2026-07-23-LANE1,cog_2025_184209,184209,MD,Hyattsville,CITY OF HYATTSVILLE,municipal,place,20662,2023,1,no,Prince George's County (24033; primary),0.931409,0.623864,22.406,10.000,17.456,11.487,7.975,5.000,0.000,0.000,74.324,1075,Tier 1,low,population percentile 93.1; municipal/place; state evidence low; smoothed yield component 17.5/20; 2 county relationship(s); unscouted,11,1.000000,2.818182,0.000000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF HYATTSVILLE"" MD official website","""CITY OF HYATTSVILLE"" MD collective bargaining agreement","""CITY OF HYATTSVILLE"" MD police union contract","""CITY OF HYATTSVILLE"" MD fire union contract","""CITY OF HYATTSVILLE"" MD salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HYATTSVILLE (Census government ID 184209; locked municipality ID cog_2025_184209). County context: Prince George's County (24033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-aggressive-round-3x300-2026-07-23_lane_1,lane_1,CROSS_STATE_PARALLEL_SCOUT_ROUND,1,300,rank_ordered_disjoint_parallel_lane
