evidence_id,source_lane,source_file,row_document_id,case_id,source_review_id,text_table_detection_id,retained_content_hash,unit_type,state,source_family,evidence_span_or_summary_pointer,bounded_evidence_pointer,primary_category,secondary_tags,reason_code,confidence_tier,qa_status,provenance_status,source_corpus,source_cite,retrieval_date,retrieval_method,artifact_pointer,allowed_attribute_set,disallowed_attribute_set,allowed_claim_types,exclude_from_causal_claims,category_rule_version,phase_close_notes
non_base:nobs_43c24e7038be487fc74b9e8b,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_43c24e7038be487fc74b9e8b,cex_de066cc151e72cddfb51374e,sr_c4ece8f30a04107a5c337ea3,ttd_a1ecf32a3152f1021e9c1af4,a89223e5b3e456e03b4b9274d7cab30d2c7c6ef291497610fe14c34bd1864413,non_safety,MA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0058_sr_c4ece8f30a04107a5c337ea3.pdf#page=9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0058_sr_c4ece8f30a04107a5c337ea3.pdf#page=9,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://gardner-ma.gov/DocumentCenter/View/10502/AFSCME-Contract-July-1-2023-to-June-30-2026-Fully-Executed,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0058_sr_c4ece8f30a04107a5c337ea3.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_43c51ba31b86252045dd11e5,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_43c51ba31b86252045dd11e5,cex_262764d33483859ebbf1f1cb,sr_41d9585aaa3bb1dcec8dbc88,ttd_8d1e21d87420b629e4f6bf20,56eee3a71e6b1e83c4c2f3d5e3737945a45fda95dba0abdd606c1ec365585c35,fire,OH,arbitration_award,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0477_sr_41d9585aaa3bb1dcec8dbc88.pdf#page=5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0477_sr_41d9585aaa3bb1dcec8dbc88.pdf#page=5,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,high,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Conciliation_Awards/2016/16-MED-08-0739.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0477_sr_41d9585aaa3bb1dcec8dbc88.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_43c811b4ded8daaa7771477a,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_43c811b4ded8daaa7771477a,cexrem_76ead4d3f8b920291e817814,sr_f9cba90cb1e5e4c8533231bc,ttd_1baec6946320481642d2923d,b3fbeac4f3d62be4b512d1df25b8a3762219f88db6020b114ea14520be9d679f,police,PA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0063_sr_f9cba90cb1e5e4c8533231bc.pdf#page=14,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0063_sr_f9cba90cb1e5e4c8533231bc.pdf#page=14,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,low,needs_review,complete_structured_provenance,causal,https://west-chester.com/DocumentCenter/View/8952/ACT-05---Borough-and-Police-Brotherhood-CBA-2016-2018-TO-2019-2023,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0063_sr_f9cba90cb1e5e4c8533231bc.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_43d089046ea8fbe5733c84a3,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_43d089046ea8fbe5733c84a3,cexrem_333615c34dc01dbd1179e9d5,sr_77deb591edd5b2a5e380040b,ttd_34204cb4bb3aa9e9ca9f10fb,11966e0240595ab1dce25f54ce82a8a2b1003fb59d6ded38676f1a503d303ad0,police,CA,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0366_sr_77deb591edd5b2a5e380040b.pdf#page=23,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0366_sr_77deb591edd5b2a5e380040b.pdf#page=23,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,low,needs_review,complete_structured_provenance,causal,https://www.cityofsacramento.gov/content/dam/portal/hr/Divisions/laborrelations/Agreements/SPOA.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0366_sr_77deb591edd5b2a5e380040b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_4405b57c99a37d685093dd62,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_4405b57c99a37d685093dd62,cexrem_068a858f024fe200e93c887e,sr_fed808b4c1b263c0d9da46c9,ttd_be02da7aff9aafd0005df3dd,e3707a28ddd053504465d8a22f2d5f82e4a7116d1b8863e3b901ddf97398ccf7,police,WI,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf#page=5,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://www.villageofgraftonwi.gov/DocumentCenter/View/5048/Police-2012-Contract-f?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0368_sr_fed808b4c1b263c0d9da46c9.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_44092565ad9634c76c8c0f5c,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_44092565ad9634c76c8c0f5c,cex_dce486f790ab2ed5fe1601fa,sr_2ed2d7efc4f82f73038d186b,ttd_656e9ee288220b75dcbe07de,68263bf60169154a9102fb8ff7a719daa63d04666a8a47610039b6e86a5927e0,police,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0341_sr_2ed2d7efc4f82f73038d186b.pdf#page=21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0341_sr_2ed2d7efc4f82f73038d186b.pdf#page=21,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1085.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0341_sr_2ed2d7efc4f82f73038d186b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_4417d88ef83506b7d3264162,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_4417d88ef83506b7d3264162,cexrem_f76c22d4954111dca478021c,sr_504e9f9ede69cd714aa6d5ac,ttd_e978b89db99f616a5b4c5bdd,b68a68ae6bd48ead7b9dd6e69bb8eb2a892f99a6d099d6dc8832105207b70f59,police,TX,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0162_sr_504e9f9ede69cd714aa6d5ac.pdf#page=7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0162_sr_504e9f9ede69cd714aa6d5ac.pdf#page=7,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,low,needs_review,complete_structured_provenance,causal,https://mckinney.legistar.com/View.ashx?GUID=5FD6DE95-19C0-4B8A-891A-269EBF3A02A3&ID=3865055&M=F,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0162_sr_504e9f9ede69cd714aa6d5ac.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_4418827e18f908b5fb9ce0a7,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_4418827e18f908b5fb9ce0a7,cex1000_04b836ed41c17c6edeb241be,sr_ad78972d31fb8fd55bfb3801,ttd_2cb448a7ad366b585be0ab69,69c53bbe7c04a08c1aa83a952dc69fcbd340207f03c97f0596feeb17d4d240e2,police,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0295_sr_ad78972d31fb8fd55bfb3801.pdf#page=20,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0295_sr_ad78972d31fb8fd55bfb3801.pdf#page=20,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1332.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0295_sr_ad78972d31fb8fd55bfb3801.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_443497d509eb8f225658b2c9,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_443497d509eb8f225658b2c9,cex_cee255168d800981c6d73c2c,sr_7ebc1637b23126b4385ddffb,ttd_a37465f3ec6e7cc30df42632,0458930bb3cbca3812064e6a7b662003a6ff3f6c2a65af1be091fb8c5b89d53c,non_safety,NE,cba,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0029_sr_7ebc1637b23126b4385ddffb.pdf#page=1,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0029_sr_7ebc1637b23126b4385ddffb.pdf#page=1,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://www.papillion.org/DocumentCenter/View/11222/F4-R23-0011-Approve-PCEA-Agreement,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0029_sr_7ebc1637b23126b4385ddffb.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_44378c961b477db6b9055825,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_44378c961b477db6b9055825,cexrem_98bdeb2940d1d7f46fc6ee77,sr_77e160b05049e1c2b4d1a30b,ttd_3cdeac73c22019b407312931,24e52040dd9cd995d7dd4a2074f3ca4e6fff6cdbe2ea6fa345fb3e9e7dce2d60,police,ME,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0433_sr_77e160b05049e1c2b4d1a30b.pdf#page=7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0433_sr_77e160b05049e1c2b4d1a30b.pdf#page=7,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,high,provisional_unverified,complete_structured_provenance,causal,https://www.policeapp.com/Jobs/customer-files/patrol-contract.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0433_sr_77e160b05049e1c2b4d1a30b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_4445fcca2d3a1d0956fca220,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_4445fcca2d3a1d0956fca220,cexrem_4b19a8f7b65c891d709a7861,sr_ea8e369207d75f9193f94b92,ttd_b3c684eead1a7528926ed930,83a0fcf3b3a695ce9f138b70e5f3ca6fc504d84299c1d7872c139ee0518a0e79,police,WI,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0024_sr_ea8e369207d75f9193f94b92.pdf#page=7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0024_sr_ea8e369207d75f9193f94b92.pdf#page=7,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,unknown,needs_review,complete_structured_provenance,causal,https://cms3.revize.com/revize/onalaska/Documents/Departments/Human%20Resources/Labor%20Relations/SORD%202023-25%20FINAL%20with%20LOU%20at%20end.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0024_sr_ea8e369207d75f9193f94b92.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_444c5f1d1c26776f0ac556f5,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_444c5f1d1c26776f0ac556f5,cexrem_3c0f87ef5b55eddc29f9c32b,sr_3c7e7227660ca1c0451f3d2e,ttd_6cd864dad91356482cdd6761,54765ddc90edb39a988faf922d36f70a756dbb417d02ffd2c5ad9a0a0f4724f6,police,WI,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0052_sr_3c7e7227660ca1c0451f3d2e.pdf#page=21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0052_sr_3c7e7227660ca1c0451f3d2e.pdf#page=21,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,low,needs_review,complete_structured_provenance,causal,https://www.cityofmadison.com/human-resources/documents/contracts/AMPS2016-17.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0052_sr_3c7e7227660ca1c0451f3d2e.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_445335318fd08a88d7c7c489,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_445335318fd08a88d7c7c489,cexrem_5aee6db8b7b6044c71ef67a8,sr_c8655853b843ff11233b5c3f,ttd_f246e99168344e8939fba1c7,58d208ba380bcaa189768a85270917dd33eb92b71c7c0d2793087bf57de51d87,fire,TX,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0379_sr_c8655853b843ff11233b5c3f.pdf#page=11,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0379_sr_c8655853b843ff11233b5c3f.pdf#page=11,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://www.roundrocktexas.gov/wp-content/uploads/2026/01/2025-Meet-and-Confer-Agreement.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0379_sr_c8655853b843ff11233b5c3f.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_445487d0f116898851b9de17,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_445487d0f116898851b9de17,cex_9985ede67b2639c278d2d3a7,sr_8ac316491a1151b601723e83,ttd_3020dc8abb7df01ba7bb8406,afb0908cbc21b1584ca6ea2e39c724bb1e8baf240e939afd930cb035638f4b3c,police,NY,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf#page=6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf#page=6,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,high,provisional_unverified,complete_structured_provenance,causal,https://www.watertown-ny.gov/media/HumanResources/PBA_Contract_2021-2024.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_4463edde9ae44ce0b43b2e1f,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_4463edde9ae44ce0b43b2e1f,cex_e046cec85266db301e44b5f8,sr_0fbaad68f7552715648af0e2,ttd_61dc212633b97ff7d56aa4c7,129fda693f1d164d40d1b73caa08f54916f04d077b1e8a8403fcb167c5489ee3,fire,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0193_sr_0fbaad68f7552715648af0e2.pdf#page=39,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0193_sr_0fbaad68f7552715648af0e2.pdf#page=39,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,medium,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-01-0008.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0193_sr_0fbaad68f7552715648af0e2.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_446b1aaca67d274dd645e19e,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_446b1aaca67d274dd645e19e,cexrem_e531e0518953f0f6ca9aad7e,sr_5fd1e349f2d4c626986b2dfd,ttd_5f97f79496693872b6d1b9fd,a1b341bce0d7170fa29f3352cb930868911ff44d10b7de12ced5e8b985479e43,non_safety,OH,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0335_sr_5fd1e349f2d4c626986b2dfd.pdf#page=21,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0335_sr_5fd1e349f2d4c626986b2dfd.pdf#page=21,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,high,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2012/12-MED-02-0136.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0335_sr_5fd1e349f2d4c626986b2dfd.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
non_base:nobs_4472eac39e6c0828869b04c5,non_base_companion,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/accelerated_non_base_companion_view.csv,nobs_4472eac39e6c0828869b04c5,cex_038f065eae9e84fc7a3ad068,sr_89c699b658e78a0160fd07ec,ttd_9869a8e94aa994a68a4887b8,0c0ed2c3d9fa415ee0ff918c898f76ba49909c3fcd35d1fd1bf522ea0939bd7c,fire,CT,cba,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0095_sr_89c699b658e78a0160fd07ec.pdf#page=24,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0095_sr_89c699b658e78a0160fd07ec.pdf#page=24,companion_context_only,non_base_compensation|not_base_wage_outcome,non_base_companion,high,provisional_unverified,complete_structured_provenance,causal,https://www.middletownct.gov/DocumentCenter/View/25824/Middletown-Firefighters-Contract-2024-2027---Final-Version-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0095_sr_89c699b658e78a0160fd07ec.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,retained as companion context only
