evidence_id,source_lane,source_file,row_document_id,case_id,source_review_id,text_table_detection_id,retained_content_hash,unit_type,state,source_family,evidence_span_or_summary_pointer,bounded_evidence_pointer,primary_category,secondary_tags,reason_code,confidence_tier,qa_status,provenance_status,source_corpus,source_cite,retrieval_date,retrieval_method,artifact_pointer,allowed_attribute_set,disallowed_attribute_set,allowed_claim_types,exclude_from_causal_claims,category_rule_version,phase_close_notes
qualitative:lobs_51c6e82433ae12f507b461b8,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_51c6e82433ae12f507b461b8,cexrem_ce47d3ccac5a7c599ec9b667,sr_a06fd236cda977acbfc40558,ttd_683e662bbb9f9f4eea213d67,55080109237e6cfe01f570b4393d7bd914e7f0d25683cc6198e4058e807f05c6,fire,MA,cba,"compensated for all such service, retroactive to the start of the first tour so worked",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0402_sr_a06fd236cda977acbfc40558.pdf#page=15,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://www.boston.gov/sites/default/files/embed/i/iaff_cba_2014_-_2017.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0402_sr_a06fd236cda977acbfc40558.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_547013330eda6b674902b6ab,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_547013330eda6b674902b6ab,cex_a34c43b943e92d4c5dfd1ec0,sr_a7f9d97071b761d1975ad5f8,ttd_2a55ee6b2c8223ef749fc72f,7c13206e8843ded835d2ad382fdec3302acfa624a6930a340d875c3837609cb7,fire,CA,cba,(4) shifts or longer shall receive five percent ( 5%) of the regular pay in addition to,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf#page=13,quarantined,literal_span|restricted_exact_span,restricted_review_status,medium,provisional_unverified,complete_structured_provenance,causal,https://www.murrietaca.gov/DocumentCenter/View/14568/MFA-MOU-2023-2026,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_54e1aca1d8abe4d714a785a5,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_54e1aca1d8abe4d714a785a5,cex_35bccb447255f49c5ca6ac6f,sr_e8cafa0d9a4741a3a8f06670,ttd_d01f2992bd5203cc908808c5,839ed5c034aaefd4946d0201c061926ff4d7312c71a5f87c79ec6c2c5a95ffcb,non_safety,CT,cba,6 Any request for job reclassification and/or pay grade increase must be submitted in,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0001_sr_e8cafa0d9a4741a3a8f06670.pdf#page=9,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://www.bristolct.gov/DocumentCenter/View/49775/BPSA-Contract-Extended-to-2026?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0001_sr_e8cafa0d9a4741a3a8f06670.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_59b323dfd80ab585addca82b,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_59b323dfd80ab585addca82b,cexrem_f21fae4d8174c655137bc513,sr_40eecb8b21eccb382e4ef10b,ttd_1b8f38354613f71c2bbd907a,b0689f1e162fbe604b0a48bcde3845d2a91c242cdfbf913e08f92e7cffce7076,fire,NY,cba,"Effective January 1, 2010, full time Firefighters shall be paid at a rate of time and one half for",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0381_sr_40eecb8b21eccb382e4ef10b.pdf#page=5,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://www.cityofgenevany.gov/DocumentCenter/View/2625/2025-2027-Fire-Contract,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0381_sr_40eecb8b21eccb382e4ef10b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_5de43c7a29d0e576146c26f5,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_5de43c7a29d0e576146c26f5,cex_4831ce5a78f76722a6968dee,sr_d27fd936ca4bc1708f2ca139,ttd_7aca0f006e2eb6056077bc7e,406af32a18705589bbb1e52a0eb0d82d0d16808ea4fe2dbe53aca7970e22616e,fire,OR,cba,The tally of hours worked on relief shall be zeroed out at the beginning of,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0184_sr_d27fd936ca4bc1708f2ca139.pdf#page=8,quarantined,literal_span|restricted_exact_span,restricted_review_status,medium,provisional_unverified,complete_structured_provenance,causal,https://www.forestgrove-or.gov/DocumentCenter/View/2730/Final-IAFF-1660-Agreement-070124---063027,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0184_sr_d27fd936ca4bc1708f2ca139.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_5fd3385926a560b99e15a2ea,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_5fd3385926a560b99e15a2ea,cexrem_de4f80c0fc09d1e5ca1ce870,sr_5621c8c09dec0e43cc35e2a0,ttd_34b56158142e69a25edd735d,917ff3d68a5d52930ee3d8219c6ac908f6ca6f467b0c8da1e655f9a4fff86f1b,police,CA,cba,tentativecollectivebargainingagreementis subjectto ratification by RPPSOAmembershipand,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0067_sr_5621c8c09dec0e43cc35e2a0.pdf#page=2,quarantined,literal_span|restricted_exact_span,restricted_review_status,unknown,needs_review,complete_structured_provenance,causal,https://cityofrohnertpark.hosted.civiclive.com/common/pages/DisplayFile.aspx?itemId=4553271,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0067_sr_5621c8c09dec0e43cc35e2a0.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_645f362bf72a754053764970,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_645f362bf72a754053764970,cexrem_f76c22d4954111dca478021c,sr_504e9f9ede69cd714aa6d5ac,ttd_e978b89db99f616a5b4c5bdd,b68a68ae6bd48ead7b9dd6e69bb8eb2a892f99a6d099d6dc8832105207b70f59,police,TX,cba,reopen the salary and other compensation provisions of this Agreement for the purpose of,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0162_sr_504e9f9ede69cd714aa6d5ac.pdf#page=5,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://mckinney.legistar.com/View.ashx?GUID=5FD6DE95-19C0-4B8A-891A-269EBF3A02A3&ID=3865055&M=F,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0162_sr_504e9f9ede69cd714aa6d5ac.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_66320697122603b43b239e80,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_66320697122603b43b239e80,cex_5775ee63d1bc414feb3b4a19,sr_48e7e10d6c99898c959d021c,ttd_1bef0944073d979610665478,74f865e2d5cc41c39ca3ea5c93f6a9c5de6a8ab5d7046b5168e3873c59bf230e,police,OR,cba,"Effective January 1, 2014, six percent (6%) hazard premium shall",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0077_sr_48e7e10d6c99898c959d021c.pdf#page=25,quarantined,literal_span|restricted_exact_span,restricted_review_status,medium,provisional_unverified,complete_structured_provenance,causal,https://www.portland.gov/bhr/employee-relations/labor-relations/documents/cop-2021-2025-collective-bargaining-agreement-ppa/download,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0077_sr_48e7e10d6c99898c959d021c.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_698296c4f25f511e49baa894,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_698296c4f25f511e49baa894,cex_8e422fc7cff83da56aec2e17,sr_08f37611d328e626f631de53,ttd_dd4b9b0322ad9d72585a0e45,13ff8822931fa750b817e0dd1208325af61e6f5912f78af02a568442f3a74a23,non_safety,CT,cba,equalized among the members of the bargaining unit who hold the same job classification,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0234_sr_08f37611d328e626f631de53.pdf#page=11,quarantined,literal_span|restricted_exact_span,restricted_review_status,medium,provisional_unverified,complete_structured_provenance,causal,https://www.middletownct.gov/DocumentCenter/View/825/2025--2029-AFSCME-Local-466-Contract-PDF?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0234_sr_08f37611d328e626f631de53.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_6c563208ab4caff1866e4cfb,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_6c563208ab4caff1866e4cfb,cexrem_c8ff7be1e01a78c43a525be0,sr_a7a1116fa84bceee5c8a620b,ttd_463c4e049512f7ebe580f387,f972df1f18695ae25b49db135c77fb421214e7e7c58177c541b9c8b378092e11,police,TX,cba,the step increase at their next anniversary date.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0150_sr_a7a1116fa84bceee5c8a620b.pdf#page=10,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://elpasotexas.legistar.com/View.ashx?G=2431E662-8524-4328-8249-389E26A066A2&GUID=713BFC6B-D026-4DB5-87A1-575FFEE31713&ID=11780788&M=F,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0150_sr_a7a1116fa84bceee5c8a620b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_6c70fbc5d00f6a3e97f2b016,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_6c70fbc5d00f6a3e97f2b016,cex_b9410230435648400b1da85e,sr_25e2a9b7cf862022087b2c55,ttd_9250c98fd03313af4fe4e535,3868b135443468a4ae1cff1b503fdc7df0066467c9caf6dd360d9ba7a1da99a3,police,OR,cba,the assignment and then 8% effective the pay period following the 3 rd anniversary in,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0008_sr_25e2a9b7cf862022087b2c55.pdf#page=13,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://archives.corvallisoregon.gov/public/ElectronicFile.aspx?dbid=0&docid=934419,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0008_sr_25e2a9b7cf862022087b2c55.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_7264b18f963ca78bd9616ac7,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_7264b18f963ca78bd9616ac7,cex_c6e7e5d5d28aba07a1596a07,sr_9f37963ca71b05bb825044ba,ttd_a938ca9fa23bdf230c439d5f,ab5e09ee7ca5ab33f43c9544e6938665aa2988f3b8774227b57c01b3dfd965f3,police,MT,cba,the officer’s next anniversary date the officer will progress to the step commensurate with,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9f37963ca71b05bb825044ba.pdf#page=10,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://www.billingsmt.gov/DocumentCenter/View/47011/Billings-MFPE-Police-CBA-with-712025-6302028-CLEAN?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9f37963ca71b05bb825044ba.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_78948f8482d9d52f0a3a6922,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_78948f8482d9d52f0a3a6922,cex1000_fa87f512eef49fbeb4c6f3bc,sr_67bd374478003304a1a3360e,ttd_ff217689b9b1c89eb1dcbf83,158634fcd4d89677bc11044dec99d4345bd8e80a501ad11cc78d590319a1c708,police,OH,cba,"Police Chiefs opinion, an employee's evaluation docs not merit a full step increase, the Police",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0304_sr_67bd374478003304a1a3360e.pdf#page=18,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-11-1212.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0304_sr_67bd374478003304a1a3360e.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_7a2a6ed9ab490e6e2fe79606,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_7a2a6ed9ab490e6e2fe79606,cex1000_a3a47ee28382ed9ea65e32a5,sr_b35f0b0261c341069ea6ce92,ttd_29552072ed63ea6d3879aff1,eb62d983b040fa672b04780f766ae0bf8a292b70cee3edcebd247d841ade19e3,non_safety,OH,cba,"Such bargaining unit member shall receive, for each day of service on which he otherwise",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf#page=15,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0081.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0254_sr_b35f0b0261c341069ea6ce92.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_84d0ad5485da13b3d7b01b41,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_84d0ad5485da13b3d7b01b41,cexrem_1b5c6e679d98e86b0450078a,sr_926ce637873440d218cbd95b,ttd_b4835883f16ca108b6eeebd0,91cb8ce7c54eab85a697923100b4f5012df820047c2b8f3637af9c981b38b2ab,police,OH,cba,Each Sergeant shall progress from step to step of the wage scale upon his/her/their,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0355_sr_926ce637873440d218cbd95b.pdf#page=11,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-07-0872.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0355_sr_926ce637873440d218cbd95b.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_885975d671b4aa46db2c3c15,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_885975d671b4aa46db2c3c15,cex_577e27c59d49a4a92f1f3141,sr_25abe17239ee324d8dc902a2,ttd_fda69e2effc1261fa0a675a3,d756651608d424964f2381a23b251ba217a33932634cf15ac2f2b8de1d3feb88,non_safety,WA,cba,full or part-time employee hours worked and semi-monthly base wage.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0030_sr_25abe17239ee324d8dc902a2.pdf#page=7,quarantined,literal_span|restricted_exact_span,restricted_review_status,low,needs_review,complete_structured_provenance,causal,https://olympia.legistar.com/View.ashx?GUID=68786789-A468-4BB3-BD0A-A56F5D49D6B3&ID=6970920&M=F,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0030_sr_25abe17239ee324d8dc902a2.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_88a88eb3e5b192ee7872eb65,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_88a88eb3e5b192ee7872eb65,cexrem_2e4f4dd4a0772383dd2f4ccb,sr_729e5bf43049a7c6eff12de4,ttd_9e5e21065a09813a980f1e69,18148d094bb8f793b0bc618b62b2d2b337dab67cc7597ecf939c88d8d27e2531,non_safety,MO,cba,The beginning of the work week for employees will be at 12:01 a.m. or at the end of the 333,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf#page=14,quarantined,literal_span|restricted_exact_span,restricted_review_status,unknown,needs_review,complete_structured_provenance,causal,https://kirksville.qscendcms.com/UploadFiles/Docs/2b20241104LaborersLocalORD_AMXvPQ.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
qualitative:lobs_8ceccd393a843bda62a273b8,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_8ceccd393a843bda62a273b8,cexrem_2e4f4dd4a0772383dd2f4ccb,sr_729e5bf43049a7c6eff12de4,ttd_9e5e21065a09813a980f1e69,18148d094bb8f793b0bc618b62b2d2b337dab67cc7597ecf939c88d8d27e2531,non_safety,MO,cba,qualifications and past work records,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf#page=12,quarantined,literal_span|restricted_exact_span,restricted_review_status,unknown,needs_review,complete_structured_provenance,causal,https://kirksville.qscendcms.com/UploadFiles/Docs/2b20241104LaborersLocalORD_AMXvPQ.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0184_sr_729e5bf43049a7c6eff12de4.pdf,,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,evidence_existence_claim,true,compensation_evidence_final_qa_categorization_v1,exact span preserved but current review restriction requires quarantine
