pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_4ad9705ca248b9c3f4599fd7,sr_2f20c6e9c30993893c5d0f44,NSCQ-IN-20260720-0017,TRI-c2ede6286abe23d80801,VER-23bb5066605fc19553be,SOURCE-REVIEW-BATCH2-500-2026-07-24,IN,Muncie,CITY OF MUNCIE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0068_sr_2f20c6e9c30993893c5d0f44.pdf,0be466d4d1c027a0260574f3384f7a612d36bb7b8bd8118e86799deb9fc41c89,485189,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,11,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_5b1dcbcf9d3a159a2c843999,sr_4386e46816fbe8dccd19ec50,NSCQ-MA-20260720-0072,TRI-d2f70e5078d6e6528f5d,VER-cd8586d642da1d2d456d,SOURCE-REVIEW-BATCH2-500-2026-07-24,MA,Pittsfield,CITY OF PITTSFIELD,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0091_sr_4386e46816fbe8dccd19ec50.pdf,860f7c7404f8a1fcaa8a54454385f8be91a7eb0dc3a2a93693cf16a08c79d1fd,437789,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,12,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_a56195a844fb136197d660a8,sr_7978c98969264d75c4437cc4,NSCQ-MA-20260720-0129,TRI-48881bdc521ffc611c14,VER-c43dc72c652a2805cf4c,SOURCE-REVIEW-BATCH2-500-2026-07-24,MA,Melrose,CITY OF MELROSE,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0037_sr_7978c98969264d75c4437cc4.pdf,83cfe2dc43bc6be485b259768024a1ce5d0d8af1602d71b4ce9f9b1b88b6b443,1439139,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,13,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_5bb46496125a30c7011771e7,sr_c3f7ff16279343d8bf391901,NSCQ-ME-20260720-0022,TRI-326fba71da7767cf34b6,VER-0598d2494ddc712b2154,SOURCE-REVIEW-BATCH2-500-2026-07-24,ME,Westbrook,CITY OF WESTBROOK,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0025_sr_c3f7ff16279343d8bf391901.pdf,fadf57fb557ff2e73b382034f506e7797435f6a28f86596fc76d37d4845b1000,813750,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,14,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3c10e346f8eb7617a3bfb169,sr_0fe33e23132aa2eb2c287b93,NSCQ-MI-20260720-0025,TRI-95979be365ce92a48164,VER-0ec48419d156e71d9ed8,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Midland,CITY OF MIDLAND,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0221_sr_0fe33e23132aa2eb2c287b93.pdf,2308469119b5d72f7d1f11a9e62d3050ccfa5ee0d98ec18ad716cd0ef4eeaa96,703614,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,15,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_e8003ce29bc206c28c784254,sr_73e94f9dd5071f29395eb578,NSCQ-MI-20260720-0114,TRI-33ddb25923dad88ae76b,VER-89f8cc7b0639c6930c49,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Romulus,CITY OF ROMULUS,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0141_sr_73e94f9dd5071f29395eb578.pdf,7126cc613b7495e6282a4f4421e35780bcf129707c7a3ce961bd58f633649281,6991332,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,16,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_b74ef42d0f0118015051cb8f,sr_34b60a02f0da37f1a44fc2af,NSCQ-MN-20260720-0009,TRI-542e6c5229142dd2d573,VER-94123586a6cd647c4128,SOURCE-REVIEW-BATCH2-500-2026-07-24,MN,St. Cloud,CITY OF ST CLOUD,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0040_sr_34b60a02f0da37f1a44fc2af.pdf,97af64d436def4bab3be8dc957ea0876575d3d72330e9f0209bc2b3082954583,922645,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,17,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_a068578d614e93e25683dc03,sr_f4b3f606f951065dc84881cc,NSCQ-MN-20260720-0074,TRI-cccdcc006b38f9273f50,VER-50c015f6a1a99e4fddd4,SOURCE-REVIEW-BATCH2-500-2026-07-24,MN,Richfield,CITY OF RICHFIELD,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_f4b3f606f951065dc84881cc.pdf,5583c88ed094dcc2a0f3878868ee3ef071e5dfdb28e45eceaf0f7842176c6247,6988105,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,18,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_6b1fcd3374cbde8819fdf341,sr_c3230c5176346f281993f8fc,NSCQ-MT-20260720-0009,TRI-963044138a4fa602b784,VER-b4d5fe5449f7c84320e5,SOURCE-REVIEW-BATCH2-500-2026-07-24,MT,Great Falls,CITY OF GREAT FALLS,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0053_sr_c3230c5176346f281993f8fc.pdf,b72dd37eb5c5bb5c0537973872435311a96078c71ebbf3bc799c4ecadb729b2e,204330,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,19,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_fd68eb12cec1c8f58c5b3202,sr_beca2c6f925f1f106b4960f9,NSCQ-NH-20260720-0016,TRI-89a3591ecde28ed8ef10,VER-72f99902d51324774c12,SOURCE-REVIEW-BATCH2-500-2026-07-24,NH,Dover,CITY OF DOVER,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0155_sr_beca2c6f925f1f106b4960f9.pdf,3a76f2e690cf7402c6d7d919337f34e6409c1a8078e0fc04818fb7dcc43fdebe,2694889,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,20,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_c1c2bd669a8fe4b9c3b0ebe0,sr_c4cfa4dead0a2e5c13552f5c,NSCQ-NM-20260720-0008,TRI-d270135033d842c28d9d,VER-16d46acd64ec9402ff5f,SOURCE-REVIEW-BATCH2-500-2026-07-24,NM,Las Cruces,CITY OF LAS CRUCES,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0163_sr_c4cfa4dead0a2e5c13552f5c.pdf,025466e7ab25011e581c88bf95f2843a993615e4c08bde7898cfd48552f608cb,569287,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,21,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_ff120551780778dff347ae22,sr_ce1908f26f7b7549b38537d5,NSCQ-NV-20260720-0012,TRI-c14116275e910cdeb257,VER-7a44ddd62907b22f4536,SOURCE-REVIEW-BATCH2-500-2026-07-24,NV,Reno,CITY OF RENO,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0233_sr_ce1908f26f7b7549b38537d5.pdf,d3618ca12122563669bbe0d93bea819261fca2c7350eaad8ad3c54c254e4bcc5,1533617,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,22,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_4eaebb5db8b2e1c488bb9052,sr_562b6adde7ec1c95b2e2dc60,NSCQ-OH-20260720-0457,TRI-bcde07227b2b42b1aa50,VER-a08567d742808dcc350c,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Greenville,CITY OF GREENVILLE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0217_sr_562b6adde7ec1c95b2e2dc60.pdf,67a50c27c472848687ae4dc76976f78891b000457246c5039ad167624d96a70f,2523801,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,23,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_07886e4c5ea8009b82764e9d,sr_1c27e0698c4fcbed234b8f6c,NSCQ-OH-20260720-0268,TRI-41a7e71283a28a147ab2,VER-90a672caa8f6068ad54d,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Oregon,CITY OF OREGON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0134_sr_1c27e0698c4fcbed234b8f6c.pdf,8a56223594b2ec8a402a418357369727eb23beb1f54e11291ef9d790048c6c89,1539064,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,24,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_e023663dc6160bcb0dbca7a8,sr_7bcc2dd2d88906ef9ef58854,NSCQ-OK-20260720-0015,TRI-d1d882d2d7e69ec73397,VER-751cc9951b350a0a1d6b,SOURCE-REVIEW-BATCH2-500-2026-07-24,OK,Lawton,CITY OF LAWTON,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0160_sr_7bcc2dd2d88906ef9ef58854.pdf,f0a15ab153c649603316d5ae598343ca2e68a887fe26af354060f07675962d2a,3044497,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,25,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_d7e18632e3bf537d77b5eedb,sr_4e720083c463417f2d6f96a6,NSCQ-OR-20260720-0010,TRI-b7d001690bddebf1e0ed,VER-327917497c58230d0ab9,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Eugene,CITY OF EUGENE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0144_sr_4e720083c463417f2d6f96a6.pdf,86750da1b5fa670ef3cb723c575b2d596fb790dd91b59e0db1c53a7c9aefb4e3,1485380,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,26,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3edb752b6435082d8f5c9e0d,sr_3d4eaf66c665c63d48d0e625,NSCQ-OR-20260720-0034,TRI-eecdad2b1f75f6a787bb,VER-93f68d2046c926b19545,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Lake Oswego,CITY OF LAKE OSWEGO,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0043_sr_3d4eaf66c665c63d48d0e625.pdf,e8268057f277c3ef04ea80d9e2a90515264fc514a295ad2f4e6ac78a97ad4e14,467015,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,27,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_0cb5a949c307a1bbd5a30126,sr_665ea175902fd4406293ad90,NSCQ-PA-20260720-0065,TRI-cd3cf580c03f66ceec78,VER-be00b042338c6f85a558,SOURCE-REVIEW-BATCH2-500-2026-07-24,PA,York,CITY OF YORK,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0231_sr_665ea175902fd4406293ad90.pdf,159edcd90dc692a43345cb92712078c702e603c1447759880ac8b8472b9193f4,920661,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,28,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_614ac50006fdc190f60b2a57,sr_2321e46e61c90965abe8a0b6,NSCQ-RI-20260720-0008,TRI-0d6e6f768354aedf2672,VER-05c59818c66fb49000b2,SOURCE-REVIEW-BATCH2-500-2026-07-24,RI,Cranston,CITY OF CRANSTON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0011_sr_2321e46e61c90965abe8a0b6.pdf,f2c2fe6acf377ae05ddbff8769eee98f4c51f879cfc2b0bf65ca7cf1adcb1ec2,2348074,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,29,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_83d8cf6cac36f27673638e3c,sr_9d62e15d815337d20f379263,NSCQ-TX-20260720-0091,TRI-36b60fb3489b97c8e605,VER-6e8150eab3625770b097,SOURCE-REVIEW-BATCH2-500-2026-07-24,TX,San Marcos,CITY OF SAN MARCOS,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0062_sr_9d62e15d815337d20f379263.pdf,3e0db22863845c599c7f8ac308e1d48c52c56fd8c68cde000ce742d5c83f6f15,868247,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,30,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_591cbe72e642beb25eb60a37,sr_ceaec74703f03697b275137a,NSCQ-TX-20260720-0093,TRI-a382d08ae59f7c4c21aa,VER-f764223e52739ae7bf07,SOURCE-REVIEW-BATCH2-500-2026-07-24,TX,Harlingen,CITY OF HARLINGEN,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0230_sr_ceaec74703f03697b275137a.pdf,ae7036a6e14c87ffbfeb28e6890b28e1bdc8dc3132cfd6d3f17444ca254989c6,641710,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,31,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2dead77b962e65d2371b03c5,sr_f22ab398d50974209d6848ab,NSCQ-WA-20260720-0021,TRI-3878c22f5f17a68ad494,VER-f12bf9d6c03d6b229e04,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Everett,CITY OF EVERETT,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0139_sr_f22ab398d50974209d6848ab.pdf,42a418bb179dfd152c422a891a32d41ab0fe8861b40ed01af6ae1502b8a88a3c,1086380,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,32,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_f70837a92e55261f308b9dec,sr_cdccf9d046c2b72ccabfb20e,NSCQ-WA-20260720-0190,TRI-c6be895791767f363fb0,VER-26c3ab8f3ce0bcadf921,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Sedro-Woolley,CITY OF SEDRO WOOLLEY,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0218_sr_cdccf9d046c2b72ccabfb20e.pdf,304c2206f6904f72962cef536cc0155652cca993444d21a176aec46ef7786977,769338,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,33,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_bce446368d43de212afd4cc6,sr_77b67714d14cb264f07a14e8,NSCQ-WI-20260720-0171,TRI-915bd1d0f1bc5dc728ce,VER-2e029472d05f42a554ce,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Portage,CITY OF PORTAGE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0209_sr_77b67714d14cb264f07a14e8.pdf,7867ba960d75541da132cb05ecec94419e90a4b5acdf7571bfb969d0c2fcf0ec,392519,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,34,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_ea76da2aa7769b6b55159652,sr_9cca204cd0096503685bf4dd,NSCQ-WI-20260720-0166,TRI-fb5e20359c060e38f157,VER-c5689e544471690df0cb,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Cudahy,CITY OF CUDAHY,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0185_sr_9cca204cd0096503685bf4dd.pdf,4f2117ee47dfd3cfc8ae3efbb2514bdc6f28f117d35b23b0d7efd6ffa67a0c4a,1921758,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_1,35,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
