pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_c4b69437cd93d57d810b83b0,sr_1ddc258e503ab45a893f612d,NSCQ-MA-20260720-0126,TRI-2881eb623929c1a974f3,VER-a1c70c403163da9bc649,SOURCE-REVIEW-BATCH2-500-2026-07-24,MA,Gloucester,CITY OF GLOUCESTER,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0140_sr_1ddc258e503ab45a893f612d.pdf,4f4ade42fbad6a04044b435096092e49b9b80b9d204fe6608430a03fe99e3f16,4822554,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,999,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_bc299c986ef164944abbe9aa,sr_07744bd4e6153dec965b523c,NSCQ-MA-20260720-0027,TRI-2f662250ca0d8b6ca4ba,VER-6b930b4219444fb386b1,SOURCE-REVIEW-BATCH2-500-2026-07-24,MA,Springfield,CITY OF SPRINGFIELD,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0042_sr_07744bd4e6153dec965b523c.pdf,447dd1a2bf9421e5686c2f6d614d52d2c6dd1392303c50c1668fba88dbcab853,5323387,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1000,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_f32c1c37e0f3d6e0802fcb0c,sr_1c0fd9f2cdb1d3b8e392f969,NSCQ-ME-20260720-0007,TRI-8aa4324c61895b5190da,VER-0215cc141063d7500ab5,SOURCE-REVIEW-BATCH2-500-2026-07-24,ME,Bangor,CITY OF BANGOR,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0161_sr_1c0fd9f2cdb1d3b8e392f969.pdf,9536fd56c2fa5f57d0484bea1c82fd811ea9bb27c60d4ce601f3614b19c7ad03,733961,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1001,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3f5e5de7b8f615b075a7467d,sr_33de092ad1d652cb5f3d482b,NSCQ-MI-20260720-0098,TRI-88f82c0baf57299cf8c6,VER-25cd2308a4a3730dd52f,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Norton Shores,CITY OF NORTON SHORES,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0181_sr_33de092ad1d652cb5f3d482b.pdf,23a2fb1fe08fcd223996d5b7d085b0366db8864f2fb5277cbb8c74281710db0a,4112402,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1002,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_c6b3ec2bb755109ce9e368e0,sr_980a18282069584953f64c6e,NSCQ-MI-20260720-0015,TRI-b36654dd220d0ca32be8,VER-873195aa47f6a9bdba52,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,East Lansing,CITY OF EAST LANSING,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0138_sr_980a18282069584953f64c6e.pdf,fbf4fbfcf2c8fa3e2bd0256418c35bd1fab268d7442ed9602caff6f8394ebc89,1833221,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1003,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3786a6ca38a522df1ca2d03b,sr_f0cdb8be69d26981d66c4f74,NSCQ-MI-20260720-0044,TRI-05dd1e756c2e9c999076,VER-d37d0c73e1ed1c3bc282,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Westland,CITY OF WESTLAND,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0089_sr_f0cdb8be69d26981d66c4f74.pdf,334ab75a7716887883ff1cfa69da4a4add7674557744dac1c73558c58ad97c3e,6270689,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1004,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_5152be52070558933f1a9325,sr_57fb588ba5a7a6f5b9c5f48b,NSCQ-MN-20260720-0006,TRI-20abe66265c18b13093e,VER-4cc5564065ba94b34fde,SOURCE-REVIEW-BATCH2-500-2026-07-24,MN,St. Paul,CITY OF ST PAUL,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0146_sr_57fb588ba5a7a6f5b9c5f48b.pdf,ef53fafb2de1329bad3a3fa87461d09a2cead4095d345f0665e72ca9c367b6c9,331540,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1005,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_b614799ad4e982cd27d88eb5,sr_f8f435dc604f7f00c49da8c5,NSCQ-MO-20260720-0012,TRI-03100fe42d7cf3deb7e5,VER-e75ff5194338932311f4,SOURCE-REVIEW-BATCH2-500-2026-07-24,MO,St. Charles,CITY OF ST CHARLES,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0055_sr_f8f435dc604f7f00c49da8c5.pdf,0e3e47849d33744dcc75b633aff997369e2786bd9188be8c8db07859c4611b8f,1895611,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1006,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_b5451c7214e1225e456a2e94,sr_9aa957c589f7bfaaa16d32f1,NSCQ-NE-20260720-0018,TRI-df56c92e01cb5c1cab78,VER-599ecd822f87a7719de2,SOURCE-REVIEW-BATCH2-500-2026-07-24,NE,North Platte,CITY OF NORTH PLATTE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0214_sr_9aa957c589f7bfaaa16d32f1.pdf,e1450f0fce3c4061e751039abdb0724019149eb3c0c99dd6e514247d2733d54f,742372,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1007,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3663abcb52faa1f7d0030c70,sr_f9f0692d0e3a3d18ac13e41b,NSCQ-NJ-20260720-0005,TRI-e24f37af69162fc4db73,VER-2dfbf557e651073e55d0,SOURCE-REVIEW-BATCH2-500-2026-07-24,NJ,Camden,CITY OF CAMDEN,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0232_sr_f9f0692d0e3a3d18ac13e41b.pdf,366aeb450e96de7a5d7781c03ec7f8e9d5be3452f6874ec810f20749eb9c01b7,2028095,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1008,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_88957832b8077080e01b1823,sr_1d4cde5b33a00f4065852362,NSCQ-NV-20260720-0007,TRI-c475be4b8e53e7805ede,VER-3c521bec9a563de67437,SOURCE-REVIEW-BATCH2-500-2026-07-24,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0047_sr_1d4cde5b33a00f4065852362.pdf,92eb17c11083200738287cc42e878fb0fae856810bd08f18a23f393e423e3246,885048,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1009,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_4e69e8b204bb316816b75803,sr_8f1b93f9608d0115b43042af,NSCQ-NY-20260720-0037,TRI-c2382c7b418beee3a4ba,VER-defb72b403751a01a284,SOURCE-REVIEW-BATCH2-500-2026-07-24,NY,Saratoga Springs,CITY OF SARATOGA SPRINGS,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0048_sr_8f1b93f9608d0115b43042af.pdf,1dbb86f0e2ed53a6ad695237ccc5703e0f66f58569c5fca25ea129434f93cbe6,2453392,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1010,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_a00f93bbbba21b20e5d67a70,sr_b43ebd574a0421256bbc6850,NSCQ-OH-20260720-0094,TRI-5be7db27c161281aed11,VER-dcbffed352b08f0d1581,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Alliance,CITY OF ALLIANCE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0213_sr_b43ebd574a0421256bbc6850.pdf,8f09c5040acbb8bac050e6f465084572a580d307e1945d27e5ced24646a7b755,2410143,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1011,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_32d87b64715dca0ddfe2069d,sr_74a4c8947f081ee8503a77f1,NSCQ-OH-20260720-0210,TRI-692df31cc6d5a513eb0d,VER-1b914594a22fd052bac2,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Solon,CITY OF SOLON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0137_sr_74a4c8947f081ee8503a77f1.pdf,20a917cef9db9af83cedbdf221435691570d3a9e95f621ba133b02979aba27f7,9401747,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1012,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_4c2cd45e445795acd2196fb6,sr_deb449119ea8a5e603bd489d,NSCQ-OK-20260720-0004,TRI-91040afadeb78acb9cac,VER-a8666d0188e2e6845db9,SOURCE-REVIEW-BATCH2-500-2026-07-24,OK,Tulsa,CITY OF TULSA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_deb449119ea8a5e603bd489d.pdf,6dfd5187a4902f54acb99c84736da2539ce37df9b9710d5498310870d8b85c89,1655666,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1013,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_5c5b16498f1e610bc88be9e6,sr_cce036c472225b516a902d46,NSCQ-OR-20260720-0086,TRI-14354db9b2239e93f192,VER-a567abc53d362a6890cb,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Pendleton,CITY OF PENDLETON,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_cce036c472225b516a902d46.pdf,428ede486c756e01d42ce6be5ff0a3cc2d2a80074fcc43e8cfbfe044e456c39d,1115913,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1014,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_553341e01e5d0167a73d83ff,sr_ee69ac8fe1ff11fbe6ecde89,NSCQ-OR-20260720-0127,TRI-ee4670bf4b43622413e9,VER-bb50f641a5ddcddd4f91,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Baker City,CITY OF BAKER CITY,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0220_sr_ee69ac8fe1ff11fbe6ecde89.pdf,59077feb530ebc8c791c22e3fb4a69f036d9e0f739f80cac3d512b1372b6c036,593782,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1015,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2a03790ba5ca9667204941a8,sr_ee55ea33bc28ced2209412ba,NSCQ-RI-20260720-0021,TRI-6cec7ffaf457a17428ae,VER-c9ff7c154d2b3acb6f7f,SOURCE-REVIEW-BATCH2-500-2026-07-24,RI,Newport,CITY OF NEWPORT,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0056_sr_ee55ea33bc28ced2209412ba.pdf,47557371a8dfc942b5b684b160607aef7e054bc66c074807d8fe661474b4a082,1388588,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1016,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_058424f403a1f3a481dbb534,sr_577f5bc0701980ae2fdb37dd,NSCQ-SD-20260720-0009,TRI-999eff7b54467c5823fc,VER-39396c78d63b47859fa2,SOURCE-REVIEW-BATCH2-500-2026-07-24,SD,Aberdeen,CITY OF ABERDEEN,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0034_sr_577f5bc0701980ae2fdb37dd.pdf,1ed1c7345d9086a67f0f930442dc00fcd5b1545f22f4a269e5b4e75893fe0ebe,1581494,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1017,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_0dbab1220ef75b25d11958f9,sr_1bf19bcd44a3be6c8f28a7c4,NSCQ-TX-20260720-0031,TRI-5c7498395520913976aa,VER-e83c14e2252e8722a55f,SOURCE-REVIEW-BATCH2-500-2026-07-24,TX,McKinney,CITY OF MCKINNEY,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0119_sr_1bf19bcd44a3be6c8f28a7c4.pdf,b38ae24737568687be2e0d1156e22342ad2ddc46e8f250636366052cdd9445a8,886189,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1018,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_79fa5c41ddb3a2cb937ec66c,sr_cb7fb1a1f8c778e5c956f7ff,NSCQ-VA-20260720-0004,TRI-f327a17e73f1236b0bc0,VER-4ba9f1ab7adfa7057208,SOURCE-REVIEW-BATCH2-500-2026-07-24,VA,Richmond,CITY OF RICHMOND,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0066_sr_cb7fb1a1f8c778e5c956f7ff.pdf,46924b892a6c0f4177e597fe3ded7704976d5302b9132be5bbeb9f5c907b37e7,823668,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1019,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_cc0ef57350f92c10f1f92680,sr_e6845e2324cccd5f4349b2d3,NSCQ-WA-20260720-0151,TRI-2a4cd8b78c2f64a37671,VER-21f00daf2be08757617c,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Anacortes,CITY OF ANACORTES,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0222_sr_e6845e2324cccd5f4349b2d3.pdf,34c7da2a0333f378421f68ab09b2dfb6f3421be1c8d08ce125028e6bec82337b,412008,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1020,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_6115b87841d19a9bdfd6435a,sr_425608b7e6537277e85628af,NSCQ-WI-20260720-0084,TRI-8e63dc1996b29f2f470b,VER-6c8c9a8172c6f2cb4ce4,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Superior,CITY OF SUPERIOR,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0157_sr_425608b7e6537277e85628af.pdf,92d2cb144cb42f7e38bf996ec9cd5d9b003dbe9fb91f65cfefa6c1c181894032,879761,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1021,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3525c27657c69960937045cd,sr_5331cd4dbb476c4dbb231714,NSCQ-WI-20260720-0017,TRI-9c86cb12700b09f47f6a,VER-d0fcd038898f0cb7ad50,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Kenosha,CITY OF KENOSHA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0173_sr_5331cd4dbb476c4dbb231714.pdf,a6172fd291530227ceef29fb434014e3ca190ca98a7e22a824af743cfa822e43,2165993,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1022,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2abdedd0e41897795daa5d77,sr_4dcaa5402a88c89c673dc2e2,NSCQ-WI-20260720-0038,TRI-bb4763f27d8e1efe9b36,VER-9d58ec2e0e34dd12f336,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Sheboygan,CITY OF SHEBOYGAN,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0057_sr_4dcaa5402a88c89c673dc2e2.pdf,db1a3c40e54ecb5c454e339ad98e40398d510ab888ceb29d3aa24c0d0574974d,523511,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_3,1023,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
