asset,opens,status
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-claim-h.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-01.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-01.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-02.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-02.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-03.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-03.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-04.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-04.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-05.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-05.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-06.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/claim-card-unsup-06.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/errors_failures_repairs_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/errors_failures_repairs_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/evidence_tier_redesign_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/evidence_tier_redesign_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/full_project_workflow_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/full_project_workflow_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/human_ai_roles_expanded_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/human_ai_roles_expanded_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-analytical-framing.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-analytical-framing.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-comparability.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-comparability.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-discovery-search.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-discovery-search.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-document-readiness.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-document-readiness.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-extraction-overproduction.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-extraction-overproduction.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-mathematical-design.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-mathematical-design.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-operations-infrastructure.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-operations-infrastructure.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-rating-review.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-rating-review.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-reporting-visuals.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-reporting-visuals.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-research-design-scope.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-research-design-scope.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-side-imbalance.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-side-imbalance.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-verification-retention.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/limitation-verification-retention.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/relay_system_evolution_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/relay_system_evolution_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/repaired_claim_evidence_matrix.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/repaired_claim_evidence_matrix.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/revised_claim_overview.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/revised_claim_overview.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/revised_counterexample_overview.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/revised_counterexample_overview.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/safety_non_safety_mechanism_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/safety_non_safety_mechanism_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/safety_non_safety_overall_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/safety_non_safety_overall_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/scaling_over_time_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/scaling_over_time_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/staggered_lane_system_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/staggered_lane_system_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/strict_bounded_sensitivity_revised.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/strict_bounded_sensitivity_revised.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/tools_by_stage_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/tools_by_stage_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/what_worked_what_failed_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/figures/what_worked_what_failed_visual.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-across-the-board-raise.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-across-the-board-raise.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-bargaining-leverage.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-bargaining-leverage.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-base-wage-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-base-wage-change.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-benefit-cost-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-benefit-cost-change.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-budget-appropriation.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-budget-appropriation.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-budget-pay-plan-process.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-budget-pay-plan-process.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-classification-band-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-classification-band-change.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-classification-civil-service.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-classification-civil-service.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-cola-cpi-adjustment.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-cola-cpi-adjustment.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-collective-bargaining.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-collective-bargaining.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-comparability-parity.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-comparability-parity.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-contract-ratification.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-contract-ratification.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-fiscal-constraint.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-fiscal-constraint.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-holiday-pay.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-holiday-pay.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-inflation-indexing.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-inflation-indexing.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-interest-arbitration.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-interest-arbitration.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-longevity.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-longevity.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-lump-sum.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-lump-sum.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-market-recruitment-retention.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-market-recruitment-retention.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-no-direct-compensation-outcome.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-no-direct-compensation-outcome.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-non-base-compensation-other.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-non-base-compensation-other.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-none-identified.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-none-identified.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-one-time.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-one-time.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-adoption.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-adoption.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-council-adoption.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-council-adoption.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-overtime.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-overtime.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-payroll-effective-date.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-payroll-effective-date.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-recurring.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-recurring.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-reimbursement.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-reimbursement.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive-pay.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive-pay.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-salary-range-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-salary-range-change.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-settlement-or-mou.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-settlement-or-mou.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-step-progression.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-step-progression.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-stipend-or-premium.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-stipend-or-premium.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-unclear.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-unclear.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-uniform-or-equipment-allowance.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-uniform-or-equipment-allowance.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-vacancy-pressure.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-vacancy-pressure.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-budgets-pay-plans.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-budgets-pay-plans.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-classification-structure.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-classification-structure.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-formal-bargaining.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-formal-bargaining.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-non-base-compensation.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-non-base-compensation.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-ordinance-adoption.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-ordinance-adoption.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-retroactivity-payroll.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-retroactivity-payroll.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-scheduled-base-growth.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-scheduled-base-growth.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-staffing-market-pressure.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-staffing-market-pressure.svg,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/Codex_execution_evolution_visual.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-a.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-b.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-c.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-d.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-e.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-f.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-g.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-h.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-01.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-02.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-03.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-04.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-05.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-06.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-across-the-board-raise.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-bargaining-leverage.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-base-wage-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-benefit-cost-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-budget-appropriation.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-budget-pay-plan-process.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-classification-band-change.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-classification-civil-service.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-cola-cpi-adjustment.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-collective-bargaining.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-comparability-parity.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-contract-ratification.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-fiscal-constraint.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-holiday-pay.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-inflation-indexing.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-interest-arbitration.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-longevity.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-lump-sum.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-market-recruitment-retention.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-no-direct-compensation-outcome.png,True,pass
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-non-base-compensation-other.png,True,pass
