span_id,source_id,extraction_id,retained_source_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,region,source_family,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_type,source_title,original_locator,final_locator,extracted_text_artifact_path,extracted_text_artifact_hash,evidence_category,mechanism_attributes,quant_span_types,qualitative_mechanism_span_types,exact_span_text,short_paraphrase,page_number,section_heading,character_start_offset,character_end_offset,line_offset,paragraph_offset,location_metadata_status,confidence_quality_flag,source_level_span_status,extraction_timestamp,reason_code,rule_ids,span_sha256,rating_id,rating_lane_id,rating_lane_sequence,rating_input_sha256
B4X2500SPAN-20260730-f0e9486b44dda1af599b6c85,B4X2500LIVE-20260729-003333,B4X2500TXT-20260730-5b04eba36bfa2eb63b72,B4X2500SRD-20260730-8ed98c1ae184e6507c5c,B4X2500LIVE-20260729-003333,B4X2500-20260729-03320,B4X2500V-20260730-01102,B4X2500RDY-20260730-bca9ed4c1469d91cbd30,B4X2500SRD-20260730-8ed98c1ae184e6507c5c,B4X2500SPQ-20260730-cf7610778aa59ed52617,span_extraction_lane_001,376,Springfield,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,"Collective Bargaining Agreement between Springfield Township Board of Trustees and OPBA (includes duration through May 31, 2024)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0701.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-04-0701.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-5b04eba36bfa2eb63b72.txt,df0fee85713d3f7b4f0fef7b62633240c9f1267dcd2fc0942281d7eae5fedea5,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention," or retain employees;
","The passage references market, comparison, recruitment, or retention context.",,schedule. promote.,12308,12330,186,39,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:23Z,bounded_deterministic_rule_match_M005,M005,7e4412835082428402cc48d4b9151bc9077474abbc35a587f268498b0853bd16,B4X2500-RATING-20260730-01abf832039ce50a8c3041c8,rating_lane_001,496,d35fd148f921e8f9b7f63b04d8ea396611547d56fdaa54b62a75beaeb8e8a7f9
B4X2500SPAN-20260730-ff6467bbe16c47015ab8f8da,B4X2500LIVE-20260729-005763,B4X2500TXT-20260730-3496e539379fd0d58191,B4X2500SRD-20260730-c427ea8391aa0f8b420c,B4X2500LIVE-20260729-005763,B4X2500-20260729-05785,B4X2500V-20260730-02526,B4X2500RDY-20260730-d85efabbdc65760c5052,B4X2500SRD-20260730-c427ea8391aa0f8b420c,B4X2500SPQ-20260730-00db096b0a0454c4f101,span_extraction_lane_004,403,Hinckley,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Patrolmen)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-3496e539379fd0d58191.txt,847a42319272ddda271bb20291199b37ccd170843f1bb43446d20c2387975ab7,market_or_comparability_context,market_or_comparability_pressure,,market_comparability,"Section 2 The Township agrees to maintain ""comparability"" with respect to
","The passage references market, comparison, recruitment, or retention context.",,Section 1 The Township shall provide medical and hospitalization coverage,43880,43954,973,213,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:23Z,bounded_deterministic_rule_match_M004,M004,287426e24c742ba1b8f874d160772415e86304288be74d5a2ba866ce454e0b93,B4X2500-RATING-20260730-eb84b279d2e14533d1d495a2,rating_lane_001,497,bdaa5950d497f32247a0ec19f81e3d69f89074338ae0887ba1de28554e198dee
B4X2500SPAN-20260730-4928454ec1c562109e521435,B4X2500LIVE-20260729-003468,B4X2500TXT-20260730-ae392fc3216463b51d24,B4X2500SRD-20260730-de0da3a28b12dda041f4,B4X2500LIVE-20260729-003468,B4X2500-20260729-03477,B4X2500V-20260730-05736,B4X2500RDY-20260730-abbd51d9b18143d3ebc7,B4X2500SRD-20260730-de0da3a28b12dda041f4,B4X2500SPQ-20260730-b2133fad76ae7f20f1a8,span_extraction_lane_003,283,Ridgeway,WI,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Employee Handbook (Village of Ridgeway),https://mccmeetingspublic.blob.core.usgovcloudapi.net/ridgewaywi-meet-db974d6ce59e46338472e2c2778ed99f/ITEM-Attachment-001-efe9ba18c72346afa1cc90315aed2bde.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/ridgewaywi-meet-db974d6ce59e46338472e2c2778ed99f/ITEM-Attachment-001-efe9ba18c72346afa1cc90315aed2bde.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-ae392fc3216463b51d24.txt,d71931451422330b78e964e0efef56cb1a72d69182b8cde360f62dd88982e65e,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"Recruitment shall be tailored to the position to be filled and shall be directed to sources likely to
","The passage references market, comparison, recruitment, or retention context.",,Section 3.03 Recruitment,26116,26218,304,32,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:21Z,bounded_deterministic_rule_match_M005,M005,f2c6c95daad588b011cb0778fa0d3f352a8751eda9ae04b504ad9bf02afde772,B4X2500-RATING-20260730-f62d26b33ee0ac1f7a6de6c1,rating_lane_001,498,450a818e4672938d048ffe5e2bdf1f225abb339731019be40ef5e53e0b92088c
B4X2500SPAN-20260730-fded8d56b460bd4019833d9d,B4X2500LIVE-20260729-008438,B4X2500TXT-20260730-e08ab3230cccc9dcfa94,B4X2500SRD-20260730-5316bb0f747cd3bddc8b,B4X2500LIVE-20260729-008438,B4X2500-20260729-08461,B4X2500V-20260730-04294,B4X2500RDY-20260730-f5db140f8a508ba2fc4f,B4X2500SRD-20260730-5316bb0f747cd3bddc8b,B4X2500SPQ-20260730-2d6bc7bd6769bc9fed54,span_extraction_lane_003,434,Marathon City,WI,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Collective Bargaining Agreement (General Teamsters Union Local 662) — Clerical & Public Works Employees (Firefighters/EMRs/Police Officers excluded),https://www.marathoncitywi.gov/wp-content/uploads/2025/11/Village-Packet-11.12.2025-final.pdf,https://marathoncitywi.gov/wp-content/uploads/2025/11/Village-Packet-11.12.2025-final.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e08ab3230cccc9dcfa94.txt,3c2f7773183562f1a911e5d499da21b11c6ec4e8a1cd612f53e6824d04f255fc,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"• Talent Management – support with recruitment, hiring, background screening, onboarding, performance
","The passage references market, comparison, recruitment, or retention context.",,HUMAN RESOURCES ASSISTANCE,13535,13637,311,44,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:25Z,bounded_deterministic_rule_match_M005,M005,65c862572f06321665ba339007f600aaa6193175c79d4b51c62e373e51359e4f,B4X2500-RATING-20260730-db5e3b8658b6f3217c3cc4ae,rating_lane_001,499,cc74e2c40d7ba429f83150fb16ac8cd3b98278a39f7aab1227614ee3f4640075
B4X2500SPAN-20260730-4398670385cb3d05905e0ebb,B4X2500LIVE-20260729-008859,B4X2500TXT-20260730-687cd43f7ff7b5f9b3a1,B4X2500SRD-20260730-721092abd90da1188d76,B4X2500LIVE-20260729-008859,B4X2500-20260729-08746,B4X2500V-20260730-00802,B4X2500RDY-20260730-e770f73b27cfd437da94,B4X2500SRD-20260730-721092abd90da1188d76,B4X2500SPQ-20260730-06a23f12687c199b4397,span_extraction_lane_003,646,Saddle River,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"Collective Bargaining Agreement (Local 108 Public Sector Division RWDSU, UFCW, AFL-CIO) between the Borough of Saddle River and Local 108 (From January 1, 2025 to December 31, 2028)",https://d3n9y02raazwpg.cloudfront.net/saddleriver/a035c2e0-3df3-11ef-8c72-005056a89546-1ee4f8a3-7a33-4abd-a1a8-ff37cb328343-1734127539.pdf,https://d3n9y02raazwpg.cloudfront.net/saddleriver/a035c2e0-3df3-11ef-8c72-005056a89546-1ee4f8a3-7a33-4abd-a1a8-ff37cb328343-1734127539.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-687cd43f7ff7b5f9b3a1.txt,0ef3e66f5ea8e77052919c81c11ee418ec5f8f24a03b2ddf419236485e53cc6d,market_or_comparability_context,market_or_comparability_pressure,,market_comparability,"built there needs to be four units of market rate housing in order to offset the cost of one affordable
","The passage references market, comparison, recruitment, or retention context.",,,190766,190870,4128,998,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:33Z,bounded_deterministic_rule_match_M004,M004,a0b14f082a3a15cd5fe9d15d914ec921a89fa7147776436b31d05d115511082b,B4X2500-RATING-20260730-e17c6c5194fb76d2540a5804,rating_lane_001,500,7094d146f75de53fd1776de92d5ee9f5690e5b62697708118d10ac5d703f1a46
B4X2500SPAN-20260730-e54cc4c9dcd824b75e6d9180,B4X2500LIVE-20260729-001249,B4X2500TXT-20260730-14dd2e058b7e7ce77128,B4X2500SRD-20260730-3a1d4f87c2ec42188284,B4X2500LIVE-20260729-001249,B4X2500-20260729-01203,B4X2500V-20260730-00808,B4X2500RDY-20260730-4d2011e35d8ff4d8c3dd,B4X2500SRD-20260730-3a1d4f87c2ec42188284,B4X2500SPQ-20260730-251975c5c0bcdecaa8f0,span_extraction_lane_004,565,Edgewater Park,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,,pdf,"Township of Edgewater Park General Personnel Policies / Employee Manual (2014 revision, not a contract; references bargaining unit agreements)",https://edgewaterpark-nj.com/filestorage/173/360/362/405/407/personnel_policies__employee_manual_-_revised_2014_-_final.pdf,https://edgewaterpark-nj.com/filestorage/173/360/362/405/407/personnel_policies__employee_manual_-_revised_2014_-_final.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-14dd2e058b7e7ce77128.txt,8c76bb33ee3775c7a2eab3937f291846ab3a44fccc5055b37d6a3ab99ddf48b0,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention," Recruitment: The Department Head in conjunction with the Township Administrator
","The passage references market, comparison, recruitment, or retention context.",,MANAGERIAL/SUPERVISORY PROCEDURES,120078,120160,2067,442,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:28Z,bounded_deterministic_rule_match_M005,M005,bcda0a7886f465518a638c9c4ce87c79fb7d4c4c6e397450c38c45bedc858852,B4X2500-RATING-20260730-cac25639fd014d9c62c6eaf8,rating_lane_001,501,3f2c89ddc77930c33a46a744308950f84cb9c37e1fd297f14350a3c6bb68009f
B4X2500SPAN-20260730-0a3a64b09b5932cf3c5f1554,B4X2500LIVE-20260729-006765,B4X2500TXT-20260730-1a61abddfccd031ca6f9,B4X2500SRD-20260730-ee45535c2aa9665b608e,B4X2500LIVE-20260729-006765,B4X2500-20260729-06665,B4X2500V-20260730-04437,B4X2500RDY-20260730-c5076c8344af7179003e,B4X2500SRD-20260730-ee45535c2aa9665b608e,B4X2500SPQ-20260730-5920862baa4d4991a82a,span_extraction_lane_001,98,Melbourne Beach,FL,South,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Town of Melbourne Beach — Chapter 9 Wage and Salary (policy; wage and salary plan administration),https://melbournebeachfl.prelive.opencities.com/files/assets/city/v/1/boards-amp-commission/town-commission/240821_rtcm_agenda_packet.pdf,https://melbournebeachfl.prelive.opencities.com/files/assets/city/v/1/boards-amp-commission/town-commission/240821_rtcm_agenda_packet.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-1a61abddfccd031ca6f9.txt,b1276561fbab25bcdb13949194238f20fb2982e76d9cc0e6c90dec5c4a757f83,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"retention, obtaining a new audiovisual system to live stream public meetings, and automating the
","The passage references market, comparison, recruitment, or retention context.",,,64051,64148,1633,508,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:13Z,bounded_deterministic_rule_match_M005,M005,e657abf555e7bdf5453cd7fca481a684193f00c2959622a83b03a66c7dfccb4f,B4X2500-RATING-20260730-4838041139b17294ef7c4dc5,rating_lane_001,502,d5203add1f922324b2c3888e70033853b2782007a428edb9dc461db787aa1406
B4X2500SPAN-20260730-343f800ea5bc87ebcce55997,B4X2500LIVE-20260729-001818,B4X2500TXT-20260730-196aba89e8f37cdb0071,B4X2500SRD-20260730-6c89936359c72c7ae3e1,B4X2500LIVE-20260729-001818,B4X2500-20260729-01701,B4X2500V-20260730-03021,B4X2500RDY-20260730-f363709f3d6c22331e26,B4X2500SRD-20260730-6c89936359c72c7ae3e1,B4X2500SPQ-20260730-154eaaaa684bf5a4c5ea,span_extraction_lane_001,438,Fort Valley,GA,South,cba,high_priority_verification_ready,cba_hint,,pdf,City of Fort Valley Personnel Manual (Annex E: Pay Scale; includes grades and job titles by department),https://dev.mgrchosting.org/fortvalley/wp-content/uploads/2025/04/Fort-Valley-Personnel-Manual-2017-Updated.pdf,https://dev.mgrchosting.org/fortvalley/wp-content/uploads/2025/04/Fort-Valley-Personnel-Manual-2017-Updated.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-196aba89e8f37cdb0071.txt,3451bafe2e5909314baf567d0de1fdaa80e87d75b5b4613f6531fe1ba9ca1c1b,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"All personnel responsible for recruitment and employment shall continue to review regularly the
","The passage references market, comparison, recruitment, or retention context.",,005 IMPLEMENTATION OF THE EEO POLICY,18905,19001,264,53,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:25Z,bounded_deterministic_rule_match_M005,M005,e95648a41df77401f255935486aed05c61789173c8ee039b4fce7a79a84b6bf7,B4X2500-RATING-20260730-bf09a0e9f451a7cef1a033b9,rating_lane_001,503,ab402331a9520104705de8c2fd63467b536f787b2a24905117b237873fa1210d
B4X2500SPAN-20260730-5b7aa6a1788cd7a21af00bdd,B4X2500LIVE-20260729-007086,B4X2500TXT-20260730-9dcddc9c71cfb3100bb9,B4X2500SRD-20260730-b8b63df1abee29fbb51c,B4X2500LIVE-20260729-007086,B4X2500-20260729-07071,B4X2500V-20260730-05474,B4X2500RDY-20260730-583588c9fa85952e0c70,B4X2500SRD-20260730-b8b63df1abee29fbb51c,B4X2500SPQ-20260730-6a77aa763fd08e68a820,span_extraction_lane_002,238,Pink,OK,South,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Town of Pink Oklahoma 2021 Code Book (Ordinance amendment: Compensation of Town Clerk/Treasurer),https://www.townofpink.com/Sites/555/docs/Town%20of%20Pink%20Oklahoma%202021%20CODE%20BOOK_3-8-2021.pdf,https://townofpink.com/Sites/555/docs/Town%20of%20Pink%20Oklahoma%202021%20CODE%20BOOK_3-8-2021.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-9dcddc9c71cfb3100bb9.txt,9433728e14864acb5ab75c2b33dd65173621248b9b96391debc1c8060f4bc5ce,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention," establish and carry out recruitment and training programs for purposes of developing
","The passage references market, comparison, recruitment, or retention context.",,,276855,276941,4361,652,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:17Z,bounded_deterministic_rule_match_M005,M005,92e9a88e7933472c903eab1cb90721a6ddb9564413a6f4a3987cf0dc138f3406,B4X2500-RATING-20260730-e62df3d04735f979fdbaa763,rating_lane_001,504,876d411119e31c0c64836f11535e1c71328620bfae6e9e394a5bdea15b9d994b
B4X2500SPAN-20260730-aa2bedac3f22a88941193a83,B4X2500LIVE-20260729-007412,B4X2500TXT-20260730-4fb5843c478f62877c36,B4X2500SRD-20260730-768c991d22e9b69f713e,B4X2500LIVE-20260729-007412,B4X2500-20260729-07457,B4X2500V-20260730-02762,B4X2500RDY-20260730-253d3328dcb181daf6de,B4X2500SRD-20260730-768c991d22e9b69f713e,B4X2500SPQ-20260730-fa9908f041f46b966666,span_extraction_lane_002,422,Fountain Green,UT,West,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Fountain Green City Ordinances (Complete) — § 3-818 Compensation and Salaries,https://www.fountaingreencity.gov/ordinances/Fountain%20Green%20City%20Ordinances%20Complete.pdf,https://fountaingreencity.gov/ordinances/Fountain%20Green%20City%20Ordinances%20Complete.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-4fb5843c478f62877c36.txt,111fdcf47fc2dca673753fff11817d2310f6e4d834161167f8e7a99d86a80032,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"WHEREAS, poor air quality discourages economic development, business recruitment and tourism visits,
","The passage references market, comparison, recruitment, or retention context.",,,776075,776176,14979,4065,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:22Z,bounded_deterministic_rule_match_M005,M005,2f8cf5b3bd6750cd3a082464f6b108257bbe10559bf719e8c9fff5e994dc8e06,B4X2500-RATING-20260730-9ba38fd66a7f088d7202f9ce,rating_lane_001,505,464c596cde5d51aa8440c90bc8ccd9fa7faab7c1ca2fe2f24cd63c832a2ef454
B4X2500SPAN-20260730-74bbfc71adbece9ff6b5c45b,B4X2500LIVE-20260729-007673,B4X2500TXT-20260730-274964418091614f8172,B4X2500SRD-20260730-d5fb21d6bd7119b7f0b9,B4X2500LIVE-20260729-007673,B4X2500-20260729-07653,B4X2500V-20260730-01691,B4X2500RDY-20260730-a9a64f57834e67b2cde9,B4X2500SRD-20260730-d5fb21d6bd7119b7f0b9,B4X2500SPQ-20260730-0da6a4b8e8228db69220,span_extraction_lane_001,99,Sugar Grove,IL,Midwest,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Ordinance Amending the Human Resource Manual (Consent - Human Resource Manual; Pay and Classification Plan; wages for non-represented employees noted as in employment agreements/budget process),https://www.egovlink.com/public_documents300/sugargrove/published_documents/Agenda%20Documents/2023/20231219/Consent%20-%20Ordinance%20Amending%20the%20Human%20Resource%20Manual.pdf,https://egovlink.com/public_documents300/sugargrove/published_documents/Agenda%20Documents/2023/20231219/Consent%20-%20Ordinance%20Amending%20the%20Human%20Resource%20Manual.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-274964418091614f8172.txt,86811830c9cc128eabb3c2faef643c919e209186bfb3863650a6556bd5918765,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"electronic communications unless otherwise designated by the Village's retention
","The passage references market, comparison, recruitment, or retention context.",,,140539,140620,2416,556,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:13Z,bounded_deterministic_rule_match_M005,M005,f5f9a8a4609e19bd4a17425a0d0161c993efc91e6181500ef47b29145c0c7239,B4X2500-RATING-20260730-04259cb8ac11cdf39c8971cb,rating_lane_001,506,bb70e3a4c9334132d8ea48021943e720169c11352a5780bc57673c08f45ecb10
B4X2500SPAN-20260730-74329d31c5e7d5a470b81049,B4X2500LIVE-20260729-008162,B4X2500TXT-20260730-f7efad6e95e0ff467c22,B4X2500SRD-20260730-05cd207bea3446cba93e,B4X2500LIVE-20260729-008162,B4X2500-20260729-08104,B4X2500V-20260730-02190,B4X2500RDY-20260730-11bbcc1245e424232c83,B4X2500SRD-20260730-05cd207bea3446cba93e,B4X2500SPQ-20260730-011397b6099c915d8c62,span_extraction_lane_001,212,Fingal,ND,Midwest,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"City of Fingal Council meeting April 1st, 2026 (public notice incl. pay-rate/salary items and minutes excerpt)",https://www.psc.nd.gov/webdocs/case/25-0261/022-010.pdf,https://psc.nd.gov/webdocs/case/25-0261/022-010.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-f7efad6e95e0ff467c22.txt,707d5002b580c0560e6165f23abc97a0e05c3810183c63eadff0ed0d14fe964f,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"Keith Harris' evaluation was satisfac- Promotion, Retention & Acceleration
","The passage references market, comparison, recruitment, or retention context.",,,65682,65757,431,15,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:17Z,bounded_deterministic_rule_match_M005,M005,0dbe1d56c3d1eb2c2054650f38aa62e84dda5336524fae01476bfc0b218e6357,B4X2500-RATING-20260730-c209f854a81dee30973a464a,rating_lane_001,507,aa57caa1e4b9aa6d1d78d9a6d718aaa96ebde0e48af399f7c5b718ac2789ab21
B4X2500SPAN-20260730-87e2a75c05636af0f7bf79e1,B4X2500LIVE-20260729-005703,B4X2500TXT-20260730-71816251271c77da6827,B4X2500SRD-20260730-57265f04098918f36c01,B4X2500LIVE-20260729-005703,B4X2500-20260729-05720,B4X2500V-20260730-03648,B4X2500RDY-20260730-ad96ca9095ca841f71b6,B4X2500SRD-20260730-57265f04098918f36c01,B4X2500SPQ-20260730-eead74068efab5060edd,span_extraction_lane_002,578,Minatare,NE,Midwest,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,City of Minatare (NE) — Ordinances (general code PDF),https://www.cityofminatare.com/forms/ordinances.pdf,https://cityofminatare.com/forms/ordinances.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-71816251271c77da6827.txt,354358907ff8de6220a91855baf27ab7d14c13dd83498aad703094fa376e7d67,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"show a margin of votes equal to 1% or less between the removal or retention of
","The passage references market, comparison, recruitment, or retention context.",,,123182,123261,2951,466,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:27Z,bounded_deterministic_rule_match_M005,M005,30813792874f41c00161755ff11a2657fb09c3ec094b25edd907e8d165d1b465,B4X2500-RATING-20260730-4711c59b2130e83661164a4d,rating_lane_001,508,b915ea3e8852bcd40f1e0b75b61fea3a6025cc75e6980d7aaa8439a73119940a
B4X2500SPAN-20260730-d9c6006b328292274f50eba8,B4X2500LIVE-20260729-003669,B4X2500TXT-20260730-4d74233e7d72615453ec,B4X2500SRD-20260730-509bce3882f1a4dc4135,B4X2500LIVE-20260729-003669,B4X2500-20260729-03626,B4X2500V-20260730-00510,B4X2500RDY-20260730-c05f57d1582baf2af571,B4X2500SRD-20260730-509bce3882f1a4dc4135,B4X2500SPQ-20260730-cfb3759ee319f6482dd6,span_extraction_lane_003,598,Sandy River,ME,Northeast,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"SANDY RIVER PLANTATION PERSONNEL POLICY & MANUAL (Effective July 1, 2025)",https://files.aptuitivcdn.com/Aq59a76JR7-1846/Personnel-Policy-Adopted-8.12.25.pdf,https://files.aptuitivcdn.com/Aq59a76JR7-1846/Personnel-Policy-Adopted-8.12.25.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-4d74233e7d72615453ec.txt,3f3372b525f57d7456c8c2ff5595e072545dbca527ffc8d75cc7b9c7a6beb1f1,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"Maine’s Records Retention Schedule for Local Government, as published by the Maine State
","The passage references market, comparison, recruitment, or retention context.",,,45715,45804,838,167,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:31Z,bounded_deterministic_rule_match_M005,M005,c67dce9807c0d6595fe83200f31e1131f9e62a5233e16e63ea9c8c1b5d6f783d,B4X2500-RATING-20260730-43ffc1abcdf16e80f3e7c3bb,rating_lane_001,509,0ed4b983df3e71c9630c0075e157a86e499fbf9c7caa155ff656ec252abfb15d
B4X2500SPAN-20260730-9e9ac3cd80aee7a8ccd9edea,B4X2500LIVE-20260729-003942,B4X2500TXT-20260730-53059d955a14304490be,B4X2500SRD-20260730-2f33dfaed38aa89d8ac7,B4X2500LIVE-20260729-003942,B4X2500-20260729-03788,B4X2500V-20260730-05342,B4X2500RDY-20260730-d2d8c394ab3909770b9f,B4X2500SRD-20260730-2f33dfaed38aa89d8ac7,B4X2500SPQ-20260730-5fdc0965df5309041460,span_extraction_lane_004,327,Fort Plain,NY,Northeast,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"State Civil Service Commission calendar item listing Village of Fort Plain Police Chief salary approval (Collins, Kevin P.)",https://www.cs.ny.gov/commission/calendars/December25cal-web.pdf,https://cs.ny.gov/commission/calendars/December25cal-web.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-53059d955a14304490be.txt,fc93ce7f4e40254261e77523c0eb1d93d2a6c653eb1998a7d122af40311370e1,market_or_comparability_context,market_or_comparability_pressure,,recruitment_or_retention,"Name §211 Classification Employment Salary Recruitment Action
","The passage references market, comparison, recruitment, or retention context.",,"STATUTORY CRITERIA POST-OCTOBER 7, 2008",35880,35942,1208,395,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:21Z,bounded_deterministic_rule_match_M005,M005,13cf39d9e398ddde8f9d91a360f19953ecc40fe343d876a454621c9bbbdf0671,B4X2500-RATING-20260730-28762227d2ebed36fd92a8d5,rating_lane_001,510,debfe7260e999e9c4eb79214305bed4ab61010c892c602fe01a6fa279f6c8a18
