span_id,source_id,extraction_id,retained_source_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,region,source_family,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_type,source_title,original_locator,final_locator,extracted_text_artifact_path,extracted_text_artifact_hash,evidence_category,mechanism_attributes,quant_span_types,qualitative_mechanism_span_types,exact_span_text,short_paraphrase,page_number,section_heading,character_start_offset,character_end_offset,line_offset,paragraph_offset,location_metadata_status,confidence_quality_flag,source_level_span_status,extraction_timestamp,reason_code,rule_ids,span_sha256,rating_id,rating_lane_id,rating_lane_sequence,rating_input_sha256
B4X2500SPAN-20260730-e3360e67995f65b26b30cfd9,B4X2500LIVE-20260729-005764,B4X2500TXT-20260730-94740c6a9522285ed67f,B4X2500SRD-20260730-0f3e1dc5a18d8089773a,B4X2500LIVE-20260729-005764,B4X2500-20260729-05785,B4X2500V-20260730-03968,B4X2500RDY-20260730-b05ea04b466be9982494,B4X2500SRD-20260730-0f3e1dc5a18d8089773a,B4X2500SPQ-20260730-4de9174b0b104d0c1f37,span_extraction_lane_001,423,Hinckley,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Sergeants)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0564.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0564.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-94740c6a9522285ed67f.txt,7e745a97f98563a53994f5c0ec54e6ae33c609a7ae94fbe6cdaad3627a18e3d2,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"matter concerning negotiations or the grievance procedures.
","The passage references bargaining, impasse, factfinding, or arbitration context.",,Section 1 The Township recognizes the Union as the exclusive certified,2504,2564,87,15,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:24Z,bounded_deterministic_rule_match_M002,M002,04bf121ef109fd24e41e0cd81dc5dcccd4860ccc05713d38e1641b83190283f7,B4X2500-RATING-20260730-4b31c851532e1ffe51dd4954,rating_lane_002,199,f8624d6d53bc295cb1fba46e1bf0d3b8638d98a87951c0312337220907952be8
B4X2500SPAN-20260730-ea321802cf18f80494ee1108,B4X2500LIVE-20260729-005763,B4X2500TXT-20260730-3496e539379fd0d58191,B4X2500SRD-20260730-c427ea8391aa0f8b420c,B4X2500LIVE-20260729-005763,B4X2500-20260729-05785,B4X2500V-20260730-02526,B4X2500RDY-20260730-d85efabbdc65760c5052,B4X2500SRD-20260730-c427ea8391aa0f8b420c,B4X2500SPQ-20260730-00db096b0a0454c4f101,span_extraction_lane_004,403,Hinckley,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,"Labor Agreement between Hinckley Township, Medina County and Ohio Patrolmen's Benevolent Association (Full-Time Patrolmen)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-05-0563.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-3496e539379fd0d58191.txt,847a42319272ddda271bb20291199b37ccd170843f1bb43446d20c2387975ab7,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"representative in any matter concerning negotiations or the grievance
","The passage references bargaining, impasse, factfinding, or arbitration context.",,Section 1 The Township recognizes the Union as the exclusive certified,1371,1441,46,13,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:23Z,bounded_deterministic_rule_match_M002,M002,5988c27527de03d888255036536c619318f2be4e6ca0cd4e133f70d460a8b3e8,B4X2500-RATING-20260730-bc19a9708ee56e50a5aa4e85,rating_lane_002,200,d29f5a0db8234c5b14bfc7527c9ecc83a628ab4b483212e3366eb756d861fd4a
B4X2500SPAN-20260730-ef6e372e51c8bb3c636c7c83,B4X2500LIVE-20260729-000763,B4X2500TXT-20260730-8acbd3c62d4acf44fcad,B4X2500SRD-20260730-67b88ca778b693b2340e,B4X2500LIVE-20260729-000763,B4X2500-20260729-00756,B4X2500V-20260730-03953,B4X2500RDY-20260730-d769fc8b905b6439b3ec,B4X2500SRD-20260730-67b88ca778b693b2340e,B4X2500SPQ-20260730-7853cabf20b477e1c0e8,span_extraction_lane_001,354,Bainbridge,OH,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Agreement between Bainbridge Township (Geauga County) and Teamsters Local 436 (Service Department - Road Maintenance Workers / Mechanics / Service Department Workers),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0902.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0902.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-8acbd3c62d4acf44fcad.txt,5bdc1dafa514fb03bfea6af315d9237672465c6fdee5e6ba7464f542af28283d,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"Township reserves and retains, solely and exclusively, and without recourse to negotiations, all
","The passage references bargaining, impasse, factfinding, or arbitration context.",,"Section 1. Except as specifically limited by explicit provisions of this Agreement, the",2432,2529,80,20,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:22Z,bounded_deterministic_rule_match_M002,M002,409ccde74a9621e5f7233622f4d0b2d64ebf1f53da82a7a5621091dd21b42b20,B4X2500-RATING-20260730-8a2f31da6c55ec642f0cec9a,rating_lane_002,201,ad3cbfe7f2277c503501ddcea03dde4620b932c04100063710e0a4d9cb990344
B4X2500SPAN-20260730-f838fca4c9960ad6798ca6b4,B4X2500LIVE-20260729-005743,B4X2500TXT-20260730-a69f9d78355f504528ec,B4X2500SRD-20260730-472167b64de7f043c495,B4X2500LIVE-20260729-005743,B4X2500-20260729-05769,B4X2500V-20260730-03963,B4X2500RDY-20260730-298f93ceb34813ae89bc,B4X2500SRD-20260730-472167b64de7f043c495,B4X2500SPQ-20260730-a64578f65ef37149da74,span_extraction_lane_001,368,Coventry,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,Labor Agreement (Collective Bargaining Agreement) — IAFF Local No. 2286 (Firefighter/EMT bargaining unit),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-06-0639.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-06-0639.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-a69f9d78355f504528ec.txt,dcc0b104d2dbeaa7da8cbcb3703e170123b79928dcb57dea3c381a37720d632a,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process," Township and the Union agree to enter into good fa ith negotiations in all
","The passage references bargaining, impasse, factfinding, or arbitration context.",,Section 3.,4743,4819,127,58,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:22Z,bounded_deterministic_rule_match_M002,M002,f978607d86e3fb77d4f00f81ee238f81f53533236465871eabfdbccb96c574b4,B4X2500-RATING-20260730-cd95c931d574c00bbbab0356,rating_lane_002,202,3f9f4ac1ea6a1b16d5fb2f5768bd9c99d20811d4c24236e36192f614101835dc
B4X2500SPAN-20260730-86a1879c04914d8b3e4fea5f,B4X2500LIVE-20260729-008438,B4X2500TXT-20260730-e08ab3230cccc9dcfa94,B4X2500SRD-20260730-5316bb0f747cd3bddc8b,B4X2500LIVE-20260729-008438,B4X2500-20260729-08461,B4X2500V-20260730-04294,B4X2500RDY-20260730-f5db140f8a508ba2fc4f,B4X2500SRD-20260730-5316bb0f747cd3bddc8b,B4X2500SPQ-20260730-2d6bc7bd6769bc9fed54,span_extraction_lane_003,434,Marathon City,WI,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Collective Bargaining Agreement (General Teamsters Union Local 662) — Clerical & Public Works Employees (Firefighters/EMRs/Police Officers excluded),https://www.marathoncitywi.gov/wp-content/uploads/2025/11/Village-Packet-11.12.2025-final.pdf,https://marathoncitywi.gov/wp-content/uploads/2025/11/Village-Packet-11.12.2025-final.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e08ab3230cccc9dcfa94.txt,3c2f7773183562f1a911e5d499da21b11c6ec4e8a1cd612f53e6824d04f255fc,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"recognizes the Union as the exclusive collective bargaining representative for
","The passage references bargaining, impasse, factfinding, or arbitration context.",,ARTICLE 1 – RECOGNITION,28146,28225,636,107,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:25Z,bounded_deterministic_rule_match_M002,M002,98d35c00a807d0086246835bb9854bad795a709437cf2ff54e923fe38473c0e8,B4X2500-RATING-20260730-537ec28647bc9c20edea57b6,rating_lane_002,203,226594d75b8891919c2adbe9832299aa6ff754564ef51516a23672afd293d134
B4X2500SPAN-20260730-2a608817d923b242c2067667,B4X2500LIVE-20260729-000990,B4X2500TXT-20260730-4b24105b2eb352267596,B4X2500SRD-20260730-48f56e4dd8a184cca595,B4X2500LIVE-20260729-000990,B4X2500-20260729-01010,B4X2500V-20260730-00098,B4X2500RDY-20260730-8df0ac1e8af1b68468e0,B4X2500SRD-20260730-48f56e4dd8a184cca595,B4X2500SPQ-20260730-d8607d9be5bf095174a2,span_extraction_lane_004,538,New Hartford,CT,Northeast,cba,high_priority_verification_ready,cba_hint,,pdf,"Agreement Between the Town of New Hartford and the New Hartford Police Union Local #2693 and Council #15 AFSCME, AFL-CIO",https://www.yankeeinstitute.org/wp-content/plugins/yi-contracts/admin/files/town_new_hartford_police.pdf,https://yankeeinstitute.org/wp-content/plugins/yi-contracts/admin/files/town_new_hartford_police.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-4b24105b2eb352267596.txt,3d7d29c65602df14cca1da6300bc59412dcfa144aa1d9c0b319b558dfa279f5c,bargaining_or_arbitration_context,bargaining_power_signal,,arbitration_or_factfinding,"supplements thereto including mediation, fact-finding and binding arbitration.
","The passage references bargaining, impasse, factfinding, or arbitration context.",,SECTION 2,4355,4434,91,24,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:27Z,bounded_deterministic_rule_match_M003,M003,0ab0fe8b10194ee812c19a1110a6456b166d6751ed37220aad200c560388e0ce,B4X2500-RATING-20260730-95f62e39bfe403e55c08662a,rating_lane_002,204,628e9ddb1309fecb3c4369e7fb49bab351ba5c29c869dc63267b5a8426ace47c
B4X2500SPAN-20260730-83ca8006294bfe2f4e5df290,B4X2500LIVE-20260729-003497,B4X2500TXT-20260730-1f83ea07b4bcefb4b877,B4X2500SRD-20260730-992303cb313467de789c,B4X2500LIVE-20260729-003497,B4X2500-20260729-03503,B4X2500V-20260730-04417,B4X2500RDY-20260730-a09236f6debd88027b9b,B4X2500SRD-20260730-992303cb313467de789c,B4X2500SPQ-20260730-2eaf14c9230c323de26c,span_extraction_lane_002,155,Bethlehem,CT,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,Town of Bethlehem Financial Policy & Procedure Manual (Personnel/Payroll section excerpts; wage and salary adjustments approval process),https://bethlehemct.org/vertical/Sites/%7B5308EA3E-1589-494E-AA0B-0BABEF8025FD%7D/uploads/Policy_and_Procedure_Manual_Final_10-20-20_%281%281%29.pdf,https://bethlehemct.org/vertical/Sites/%7B5308EA3E-1589-494E-AA0B-0BABEF8025FD%7D/uploads/Policy_and_Procedure_Manual_Final_10-20-20_%281%281%29.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-1f83ea07b4bcefb4b877.txt,95390eecc3d8009e99be475159020a56b5a600f5556bb2ec0a67d5f19c04b568,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"negotiations can be done with this account (i.e., loans).","The passage references bargaining, impasse, factfinding, or arbitration context.",,TOWN CLERK FUNDS:,7916,7973,188,54,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:14Z,bounded_deterministic_rule_match_M002,M002,273ce8138b6e10fa3e634d4cb28c94c9c6f4693632c112130e12aca2cea95a95,B4X2500-RATING-20260730-72126556e71b6f8776018632,rating_lane_002,205,9cca52cb402ca3817457936e235feb9af159b0f13bae5a97b3a45b65b8f1536d
B4X2500SPAN-20260730-32042832c2823ca9fa10a6ab,B4X2500LIVE-20260729-003615,B4X2500TXT-20260730-a45a71396e5da17a6907,B4X2500SRD-20260730-9bf8490c3581339c2c1a,B4X2500LIVE-20260729-003615,B4X2500-20260729-03563,B4X2500V-20260730-04784,B4X2500RDY-20260730-d66e18d569a19688cac2,B4X2500SRD-20260730-9bf8490c3581339c2c1a,B4X2500SPQ-20260730-52c7e0aba48f79b2f0b8,span_extraction_lane_003,307,Westhampton,MA,Northeast,cba,high_priority_verification_ready,cba_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,pdf,"Personnel Policies and Procedures for the Town of Westhampton (Adopted Nov 17, 2014; Revised Dec 10, 2018)",https://westhamptonma.gov/wp-content/uploads/PERSONNEL-POLICY-PROCEDURES-revised-December-10-2018.pdf,https://westhamptonma.gov/wp-content/uploads/PERSONNEL-POLICY-PROCEDURES-revised-December-10-2018.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-a45a71396e5da17a6907.txt,2329d8c0971a64c80d93b618a481c7f568ed8e38f2f01fd3403a43938e46e4d3,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"conflict between the provisions of this policy and the provisions of a collective bargaining
","The passage references bargaining, impasse, factfinding, or arbitration context.",,,3004,3097,112,21,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:22Z,bounded_deterministic_rule_match_M002,M002,45df39ee185139ea3acc4a542c99d055ca07800b08d8b2384cf43e830b4117da,B4X2500-RATING-20260730-1bcd96bf6b3349f5e2a71831,rating_lane_002,206,35db8aa755cc1142ee74cd96a4f336beb6f31064f8aaf4b1fc4bdd2744a86cd1
B4X2500SPAN-20260730-5d5bc9e6f30ba0581c1dc556,B4X2500LIVE-20260729-001068,B4X2500TXT-20260730-c0d35f3f77bc2a27a38a,B4X2500SRD-20260730-64e5af5c18d78b2dae3e,B4X2500LIVE-20260729-001068,B4X2500-20260729-01051,B4X2500V-20260730-03325,B4X2500RDY-20260730-a8536e8bd0de0d43002f,B4X2500SRD-20260730-64e5af5c18d78b2dae3e,B4X2500SPQ-20260730-833c9bc9eea16cbb0dfa,span_extraction_lane_003,161,Sandisfield,MA,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"Sandisfield, MA Public Works Collective Bargaining Agreement, FY2023/24/25 (with addendum)",https://www.sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/dpw_union_contract_sandisfield_fy23-24-25_with_addendum_0.pdf,https://sandisfieldma.gov/sites/g/files/vyhlif1171/f/pages/dpw_union_contract_sandisfield_fy23-24-25_with_addendum_0.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-c0d35f3f77bc2a27a38a.txt,921f9b401b0af4f2e82e301670e156ce43aa5583efe466a958e40bb9c4416cd3,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"Union member employee during the life of this collective bargaining agreement and pay to the Union the
","The passage references bargaining, impasse, factfinding, or arbitration context.",,,4337,4440,98,19,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:16Z,bounded_deterministic_rule_match_M002,M002,af1dc17d81d47379fb46eb6bbfb6b67e95172ecd8d7a4c87581d70546ad86aec,B4X2500-RATING-20260730-6607b039fbc5d3fc80c4a087,rating_lane_002,207,4514545260067b3e9195f657a497ac2cfe1434798c8aebda023123513ccf786c
B4X2500SPAN-20260730-b4f0b7acc6e99d4a975c013f,B4X2500LIVE-20260729-008602,B4X2500TXT-20260730-e695b3dca87301bc9134,B4X2500SRD-20260730-3d4d0c2cd132dda9b59b,B4X2500LIVE-20260729-008602,B4X2500-20260729-08555,B4X2500V-20260730-03303,B4X2500RDY-20260730-efd60bb0b0f0f34c8c63,B4X2500SRD-20260730-3d4d0c2cd132dda9b59b,B4X2500SPQ-20260730-fed96293000bd6ef60bf,span_extraction_lane_001,244,Ware,MA,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,2024 - 2027 Admin Personnel Contract Signed,https://cms1files.revize.com/warema/2024%20-%202027%20Admin%20Personnel%20Contract%20Signed.pdf,https://cms1files.revize.com/warema/2024%20-%202027%20Admin%20Personnel%20Contract%20Signed.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e695b3dca87301bc9134.txt,ec2fb7407d85dbe63437dae8fbb857095fd5c3b340e5f4fead850c37424d1ab6,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"COLLECTIVE BARGAINING AGREEMENT
","The passage references bargaining, impasse, factfinding, or arbitration context.",,,0,32,1,1,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:18Z,bounded_deterministic_rule_match_M002,M002,977b1910f03da3857f502746c7205f75db3ed277cff0fe864202f707271aa104,B4X2500-RATING-20260730-9e360258ff563788bf2aa16c,rating_lane_002,208,db5490a172504a25e268ba6b49260041d505115e4a37abc9ffe3f936281dac91
B4X2500SPAN-20260730-d93a91ea0e0c3850f9c80a6f,B4X2500LIVE-20260729-008602,B4X2500TXT-20260730-e695b3dca87301bc9134,B4X2500SRD-20260730-3d4d0c2cd132dda9b59b,B4X2500LIVE-20260729-008602,B4X2500-20260729-08555,B4X2500V-20260730-03303,B4X2500RDY-20260730-efd60bb0b0f0f34c8c63,B4X2500SRD-20260730-3d4d0c2cd132dda9b59b,B4X2500SPQ-20260730-fed96293000bd6ef60bf,span_extraction_lane_001,244,Ware,MA,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,2024 - 2027 Admin Personnel Contract Signed,https://cms1files.revize.com/warema/2024%20-%202027%20Admin%20Personnel%20Contract%20Signed.pdf,https://cms1files.revize.com/warema/2024%20-%202027%20Admin%20Personnel%20Contract%20Signed.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e695b3dca87301bc9134.txt,ec2fb7407d85dbe63437dae8fbb857095fd5c3b340e5f4fead850c37424d1ab6,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"capacity as the Collective Bargaining agent for the Town of Ware, Massachusetts (hereinafter
","The passage references bargaining, impasse, factfinding, or arbitration context.",,PREAMBLE,4173,4266,52,6,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:18Z,bounded_deterministic_rule_match_M002,M002,05f150ca01ebf48300fc14f44f54b55416e452882f682e811988dbc041b5a1db,B4X2500-RATING-20260730-98850a76b3114459774ec007,rating_lane_002,209,15a6b3654dc018dfe5c96f558812baf757af4f8d00ce3a7687e6ec5c14a36da5
B4X2500SPAN-20260730-023327c370ecdf5fca3fcd39,B4X2500LIVE-20260729-008762,B4X2500TXT-20260730-b5943f7fcd021533f4a5,B4X2500SRD-20260730-42026ff0f0af487907e3,B4X2500LIVE-20260729-008762,B4X2500-20260729-08704,B4X2500V-20260730-05126,B4X2500RDY-20260730-e7c275bdc4040048b911,B4X2500SRD-20260730-42026ff0f0af487907e3,B4X2500SPQ-20260730-b5e03710f1289d7a30c1,span_extraction_lane_004,589,Evesham,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,,pdf,Ratification of the Evesham Township Fraternal Order of Police Lodge No. 143 Contract — 2023–2027 (Patrolmen and Detectives) / Ratification of ... Lodge No. 143A Contract — 2023–2027 (Sergeants and Corporals) (Resolution packet),https://d3n9y02raazwpg.cloudfront.net/evesham/19916aa4-50c7-11ee-ae13-0050569183fa-39e95f5f-a5ab-48dc-a092-85535c803131-1697052351.pdf,https://d3n9y02raazwpg.cloudfront.net/evesham/19916aa4-50c7-11ee-ae13-0050569183fa-39e95f5f-a5ab-48dc-a092-85535c803131-1697052351.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-b5943f7fcd021533f4a5.txt,cadc1df763dad8ac523043d9ec1c6a833a071fdae05b06d4bb8252dc33d1ef57,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"any applicable Collective Bargaining Agreement, the Township
","The passage references bargaining, impasse, factfinding, or arbitration context.",,AND MAXIMUM RATES.,21659,21720,674,163,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:28Z,bounded_deterministic_rule_match_M002,M002,cb0c7cefd8e3867b481dade90104cdd9ab3b8eaa7271b923cf7b42dcd0dda233,B4X2500-RATING-20260730-81e3837f40774da13672c708,rating_lane_002,210,8ef931f77aea6f7c1e0d158b82e44e707adab6632d734843072d90f7ead7e2ed
B4X2500SPAN-20260730-0e68949926ed23fdc9a151af,B4X2500LIVE-20260729-008788,B4X2500TXT-20260730-95a87247cac06c2839c3,B4X2500SRD-20260730-d1a17918078aa1ff61ab,B4X2500LIVE-20260729-008788,B4X2500-20260729-08717,B4X2500V-20260730-05142,B4X2500RDY-20260730-8b50a33ca03b2da50cba,B4X2500SRD-20260730-d1a17918078aa1ff61ab,B4X2500SPQ-20260730-9f857c8628e539c63563,span_extraction_lane_003,315,Lebanon,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,,pdf,Resolution No. 52-2025 — Approving and Ratifying Collective Bargaining Agreement Between the Township of Lebanon and CWA Local 1040,https://lebanontownship.net/wp-content/uploads/2025/03/Resolution-45-2025-through-53-2025-for-Website.pdf,https://lebanontownship.net/wp-content/uploads/2025/03/Resolution-45-2025-through-53-2025-for-Website.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-95a87247cac06c2839c3.txt,14cea9d40d59eb5e8d97c537e95039c6a20864a15fe298fcc1505202f1913caf,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"RESOLUTION APPROVING AND RATIFYING COLLECTIVE BARGAINING
","The passage references bargaining, impasse, factfinding, or arbitration context.",,RESOLUTION NO. 52-2025,16890,16947,426,121,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:22Z,bounded_deterministic_rule_match_M002,M002,289811b42705b6dec02499da59cb3a2f0c15b092869bd50c47efa63d164aee6c,B4X2500-RATING-20260730-80aaf94d85d518ab9c9d46c6,rating_lane_002,211,d8cbc131f7a9ff1da508e7ed9a2cfef242fbb9d8a307ea9a793063b69042dba2
B4X2500SPAN-20260730-1dd1d4eef6e71126950c38f3,B4X2500LIVE-20260729-003893,B4X2500TXT-20260730-b1c25faa6643657c3160,B4X2500SRD-20260730-62e6b09400305dcd269e,B4X2500LIVE-20260729-003893,B4X2500-20260729-03762,B4X2500V-20260730-02279,B4X2500RDY-20260730-199e06a3aa7e1cdeb62d,B4X2500SRD-20260730-62e6b09400305dcd269e,B4X2500SPQ-20260730-7efc060cbec047602f54,span_extraction_lane_004,12,Wyckoff,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"Collective Bargaining Agreement — Township of Wyckoff and Wyckoff Road Department Employee Association (Term: January 1, 2017 to December 31, 2025)",https://www.wyckoff-nj.com/sites/g/files/vyhlif12106/f/pages/dpw_contract_2017-2025.pdf,https://wyckoff-nj.com/sites/g/files/vyhlif12106/f/pages/dpw_contract_2017-2025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-b1c25faa6643657c3160.txt,7c214deb9d10fff6c4159216fac64f6d916e034e0c2ceb26dbf28d91a63bd63e,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"the Department of Public Works for the purpose of collective negotiations with respect to
","The passage references bargaining, impasse, factfinding, or arbitration context.",,CHAPTER 1 - RECOGNITION,2546,2636,75,10,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:10Z,bounded_deterministic_rule_match_M002,M002,e35a2242d1e7cfa81fe9886b5c512f7fbd2aa5b6f50bdf38f32bace0aa217b39,B4X2500-RATING-20260730-c7b36a2463011943e19d2d2e,rating_lane_002,212,ee1bb9444da48f653cee0426dd2dedc7ae9e6a47dec3bc4ee508f90ae24bc86f
B4X2500SPAN-20260730-2bc73322a33cc425ac08c88d,B4X2500LIVE-20260729-008866,B4X2500TXT-20260730-73f98fd1fd6ff76bab98,B4X2500SRD-20260730-1b3685f3770aa3e02875,B4X2500LIVE-20260729-008866,B4X2500-20260729-08750,B4X2500V-20260730-03716,B4X2500RDY-20260730-070e8cc15794dfe8e8dc,B4X2500SRD-20260730-1b3685f3770aa3e02875,B4X2500SPQ-20260730-fcb140efb182c51bcf36,span_extraction_lane_004,592,Stanhope,NJ,Northeast,cba,high_priority_verification_ready,cba_hint,,pdf,Ordinance 2021-08 — Fixing the Salary and Wages for Borough Employees and Officials (2021),https://stanhopenj.gov/wp-content/uploads/2021/04/Salary-Ordinance-2021-08.pdf,https://stanhopenj.gov/wp-content/uploads/2021/04/Salary-Ordinance-2021-08.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-73f98fd1fd6ff76bab98.txt,b9d5d8fc61cb3440cfaf898cbeed700ea9b8a634ab36fdda42103b59eeea1a33,bargaining_or_arbitration_context,bargaining_power_signal,,collective_bargaining_process,"accordance with State law, collective bargaining agreements and the Borough’s
","The passage references bargaining, impasse, factfinding, or arbitration context.",,SECTION 5. The Borough shall pay medical insurance premiums in,2613,2691,86,15,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:28Z,bounded_deterministic_rule_match_M002,M002,a14af1e8a99f25bd8523df3f8d9f80ce1a2a3af8ba678fab9373437d9915007c,B4X2500-RATING-20260730-b30b3ffeb24e622d3d13dec4,rating_lane_002,213,4cb40269a7d279a95884e68dec98457af4acc3ad467547518b2fdd7af8e09413
