rating_queue_id,rating_lane_id,rating_lane_sequence,rating_input_sha256,rating_input_char_count,span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,evidence_family,mechanism_label,quantitative_label,span_status,span_text,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,rule_hit_terms,all_evidence_family_hits,all_mechanism_label_hits,all_quantitative_label_hits,all_extraction_rule_ids,bounded_context_before,bounded_context_after,context_total_char_count,duplicate_span_group_id,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBRATQ-20260728-108ff480cf4acf176a2941fa,rating_lane_002,641,d0b947e5a420d07a93df201280f81c27ad1a7d4b64bec6a04ecf12dae9622203,1310,CBSPAN-20260728-a5e08e014d88103dddc6acda,CBSPQ-20260728-c35e2bdb7d6410d64a83,CBTXT-20260728-69a2188f7b9eb042a929,CBTXT-20260728-69a2188f7b9eb042a929,CBRDY-20260728-398b025b818bdb7038dd,CBSRD-20260728-85c15feb6167b556a161,CBCR-20260728-03906,B4XPAR-20260727-004253,,broad_4x1000_deduped,span_lane_002,25,NJ,Northeast,Freehold,Monmouth County (34025; primary),"2022-2026 PBA MOU & Agreement (Freehold Borough Police Benevolent Association, Local #159)",https://www.freeholdboroughnj.gov/government/documents/forms-documents/financial-documents/labor-agreements/1421-2022-2026-pba-mou-agreement/file,,freeholdboroughnj.gov,mou_or_memorandum,cba,high,d9426a76aebd1a95fdb766dc2ee1f9822a99f4bcbff05b4242b76964d4148f54,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-85c15feb6167b556a161.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-69a2188f7b9eb042a929.txt,55416,bf7f8f5932d4ee5d25c2ee511402a0244ee10d3b9d63ab9fa3699fbbae252a2c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted,"    The parties have agreed to a five year contract effective
       1/1/2022 through 12/31/2026.
",50858,50956,8d42acba67b6cf8509d7605cbbe7c2ed3d6d5861a178a0e7e44c689a2259afc5,Q,Q011,"[""effective\n       1/1/""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]","     Freehold Borough and
                       PBA LOCAL 159
                Memorandum of understanding

 1.    Contract terms not   modified by this agreement shall
       remain the same.     All other proposals are hereby
       withdrawn.

 2.","
• 3.   Pittman Schedule

       Implementation of the Pittman schedule is to take effect
       on January 1, 2023.

       The hours of the new Pittman schedule will be ref'lect as
       follows:

            Shift 1 - .7:00AM - 7:00PM
           ",500,CBDUP-a5e08e014d88103dddc6,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-1890fa3671a2d5b9fdb8c6fa,rating_lane_002,642,7bac3045131fff1b35bec674fcf3e8a0b1117c40f0a495ab081834def9baa99e,1287,CBSPAN-20260728-56b43a03ed6d4d22aad28ad5,CBSPQ-20260728-c35e2bdb7d6410d64a83,CBTXT-20260728-69a2188f7b9eb042a929,CBTXT-20260728-69a2188f7b9eb042a929,CBRDY-20260728-398b025b818bdb7038dd,CBSRD-20260728-85c15feb6167b556a161,CBCR-20260728-03906,B4XPAR-20260727-004253,,broad_4x1000_deduped,span_lane_002,25,NJ,Northeast,Freehold,Monmouth County (34025; primary),"2022-2026 PBA MOU & Agreement (Freehold Borough Police Benevolent Association, Local #159)",https://www.freeholdboroughnj.gov/government/documents/forms-documents/financial-documents/labor-agreements/1421-2022-2026-pba-mou-agreement/file,,freeholdboroughnj.gov,mou_or_memorandum,cba,high,d9426a76aebd1a95fdb766dc2ee1f9822a99f4bcbff05b4242b76964d4148f54,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-85c15feb6167b556a161.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-69a2188f7b9eb042a929.txt,55416,bf7f8f5932d4ee5d25c2ee511402a0244ee10d3b9d63ab9fa3699fbbae252a2c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,"             2023, the Detective stipend will increase to $4,000.
",53647,53713,df02e723c053f28b5ab23f89725f5c0751d308e35c53a6d619c6c0a7e8c60280,N,N001,"[""stipend""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","hired prior ~o March 1, 2018 shall receive 4-12
             hour personal days.
             Officers hired after March 1, 2018 shall receive 3-12 hour
             personal days.
             Article IX - Detective Increment - Effective January 1,
","

             Article XX - Vacation

             Vacation and pers·onal days will be day for day to the
             current schedule· and can be in 6-hour blocks (1/2 shifts)

             Within an officer's first year they shall receive one
    ",500,CBDUP-56b43a03ed6d4d22aad2,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-b6c1351afb379330c9c71a27,rating_lane_002,643,33df72b03053108a34088c76e73d7464703fd85fb71d219afb77bf62ea6a5e17,1402,CBSPAN-20260728-e7f25e1f1e518cbcd147b80e,CBSPQ-20260728-0a274da8cfbd77c139f6,CBTXT-20260728-6fa3f12955bfd1717405,CBTXT-20260728-6fa3f12955bfd1717405,CBRDY-20260728-ea1db575211a427bac72,CBSRD-20260728-f84b406d36195c01e735,CBCR-20260728-03910,B4XPAR-20260727-004257,BCV-20260728-03160,broad_4x1000_deduped,span_lane_002,26,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1783 (CWA 1040) — Establishing Titles for Employees Represented by CWA 1040 and Fixing the 2023-2025 Maximum Salaries and Other Compensations,https://www.glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,https://glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,glenridgenj.org,other_local_government_pay_policy,ordinance_or_policy,high,5bb05310e8442f63abe9648ba544fff76f690044cfff6ea4d673926705d8c687,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f84b406d36195c01e735.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6fa3f12955bfd1717405.txt,10301,9d30a741cb8721dfba3e8b4d1d7788a44ea4c8bb045a55972a0b9bfdaae5bacb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted," Black Seal/Boiler Operator License Stipend (2)         $1,000.00    $1,000.00    $1,000.00
",4317,4409,9672e4a6a042c27a78d64b5f7acbd45d67934ba955a30974829564ba5a7dccfc,N,N001,"[""Stipend""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","                      $75,164.00   $77,418.92   $79,741.49
  6th Grade                                              $73,306.95   $75,506.16   $77,771.34
  Probational                                            $71,437.49   $73,580.61   $75,788.03

6.","
7a. Motor Equipment Operator Stipend (CDL)                $1,000.00    $1,000.00    $1,000.00
7b. CDL with Bus Endorsement                              $1,400.00    $1,400.00    $1,400.00
7b. CDL with Air Brake Endorsement                        $1,",500,CBDUP-e7f25e1f1e518cbcd147,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-f688d2f92e6d2156460e19ba,rating_lane_002,644,9bd78d2b205d91ef88c726dbae36154e3b23a3dac784147abef16056dc353e0c,1401,CBSPAN-20260728-6b1db0dec7e36d2c8467dc01,CBSPQ-20260728-0a274da8cfbd77c139f6,CBTXT-20260728-6fa3f12955bfd1717405,CBTXT-20260728-6fa3f12955bfd1717405,CBRDY-20260728-ea1db575211a427bac72,CBSRD-20260728-f84b406d36195c01e735,CBCR-20260728-03910,B4XPAR-20260727-004257,BCV-20260728-03160,broad_4x1000_deduped,span_lane_002,26,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1783 (CWA 1040) — Establishing Titles for Employees Represented by CWA 1040 and Fixing the 2023-2025 Maximum Salaries and Other Compensations,https://www.glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,https://glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,glenridgenj.org,other_local_government_pay_policy,ordinance_or_policy,high,5bb05310e8442f63abe9648ba544fff76f690044cfff6ea4d673926705d8c687,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f84b406d36195c01e735.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6fa3f12955bfd1717405.txt,10301,9d30a741cb8721dfba3e8b4d1d7788a44ea4c8bb045a55972a0b9bfdaae5bacb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted," Motor Equipment Operator Stipend (CDL)                $1,000.00    $1,000.00    $1,000.00
",4413,4504,bf3aea5bf40db03e504ee06782a97aa82a04295a226d7887003ad0a5bf177c67,N,N001,"[""Stipend""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","                    $73,306.95   $75,506.16   $77,771.34
  Probational                                            $71,437.49   $73,580.61   $75,788.03

6. Black Seal/Boiler Operator License Stipend (2)         $1,000.00    $1,000.00    $1,000.00

7a.","7b. CDL with Bus Endorsement                              $1,400.00    $1,400.00    $1,400.00
7b. CDL with Air Brake Endorsement                        $1,275.00    $1,275.00    $1,275.00
7d. CDL with Bus & Air Brake Endorsement                  $2,0",500,CBDUP-6b1db0dec7e36d2c8467,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-9bc8776c8a08d60da3ada431,rating_lane_002,645,a25997d8126d9a089f2a376f0a9869e3b7d2a5110dd6c2151ecc142d11d89436,1386,CBSPAN-20260728-e0fd4e6b84950ab8886140f8,CBSPQ-20260728-0a274da8cfbd77c139f6,CBTXT-20260728-6fa3f12955bfd1717405,CBTXT-20260728-6fa3f12955bfd1717405,CBRDY-20260728-ea1db575211a427bac72,CBSRD-20260728-f84b406d36195c01e735,CBCR-20260728-03910,B4XPAR-20260727-004257,BCV-20260728-03160,broad_4x1000_deduped,span_lane_002,26,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1783 (CWA 1040) — Establishing Titles for Employees Represented by CWA 1040 and Fixing the 2023-2025 Maximum Salaries and Other Compensations,https://www.glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,https://glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,glenridgenj.org,other_local_government_pay_policy,ordinance_or_policy,high,5bb05310e8442f63abe9648ba544fff76f690044cfff6ea4d673926705d8c687,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f84b406d36195c01e735.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6fa3f12955bfd1717405.txt,10301,9d30a741cb8721dfba3e8b4d1d7788a44ea4c8bb045a55972a0b9bfdaae5bacb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,hourly_rate,span_extracted," Part Time Assistant (per hour) Plus $1 per hour          $23.73       $24.45       $25.18
",6203,6294,b9f6a19c58466472b0d0e0c867bd4ffcc76e1146a981e3dfd011c764cb6a67e8,Q,Q002,"[""$1 per hour""]","[""quantitative_compensation""]",[],"[""hourly_rate""]","[""Q002""]","0
    Assistant Auto Mechanic ASE
                                                           $500.00      $500.00      $500.00
    Certification Stipend

1. Violations Clerk & Deputy Court Administrator         $54,402.30   $56,034.36   $57,715.40
2.","
1.Records Clerk
   Records Clerk I                                       $51,022.34   $52,553.01   $54,129.60
   Records Clerk II                                      $54,059.94   $55,681.74   $57,352.19
   Records Clerk III                         ",500,CBDUP-e0fd4e6b84950ab88861,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-cf5765f5bac516761682e2f9,rating_lane_002,646,22d6d583819cbbf335fe14d55507c977713adf14f8196d01e946bb28c10e2070,1387,CBSPAN-20260728-4151772a4140f0f2ca5bcf25,CBSPQ-20260728-0a274da8cfbd77c139f6,CBTXT-20260728-6fa3f12955bfd1717405,CBTXT-20260728-6fa3f12955bfd1717405,CBRDY-20260728-ea1db575211a427bac72,CBSRD-20260728-f84b406d36195c01e735,CBCR-20260728-03910,B4XPAR-20260727-004257,BCV-20260728-03160,broad_4x1000_deduped,span_lane_002,26,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1783 (CWA 1040) — Establishing Titles for Employees Represented by CWA 1040 and Fixing the 2023-2025 Maximum Salaries and Other Compensations,https://www.glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,https://glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,glenridgenj.org,other_local_government_pay_policy,ordinance_or_policy,high,5bb05310e8442f63abe9648ba544fff76f690044cfff6ea4d673926705d8c687,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f84b406d36195c01e735.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6fa3f12955bfd1717405.txt,10301,9d30a741cb8721dfba3e8b4d1d7788a44ea4c8bb045a55972a0b9bfdaae5bacb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,effective_date,span_extracted,"     Effective January 1, 1998 any officers or employees hired will no longer be eligible
",8445,8535,dd0fce308c583edd509c99d96714da712451b985c7571afc815568fb15640585,Q,Q011,"[""Effective January""]","[""quantitative_compensation""]",[],"[""effective_date""]","[""Q011""]"," years of service
        c.     Six (6) percent after fifteen (15) full years of service
        d.     Eight (8) percent after twenty (20) full years of service
        e.     Ten (10) percent after twenty-five (25) full years of service
        f.","               for longevity as per this section.

SECTION 3. There shall be an annual clothing maintenance allowance for all full time Department
of Public Works Employees in the sum of $300.00 over the life of the current CWA Agreement.

SECTION 4.",500,CBDUP-4151772a4140f0f2ca5b,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-7a644c6168cf7fcf07569f81,rating_lane_002,647,ace55859f257a5c887fa8a332ecb463c9031e60decce9a0b7da051aca6da83f7,1360,CBSPAN-20260728-1bd5d0575aef26ba5c8e9440,CBSPQ-20260728-0a274da8cfbd77c139f6,CBTXT-20260728-6fa3f12955bfd1717405,CBTXT-20260728-6fa3f12955bfd1717405,CBRDY-20260728-ea1db575211a427bac72,CBSRD-20260728-f84b406d36195c01e735,CBCR-20260728-03910,B4XPAR-20260727-004257,BCV-20260728-03160,broad_4x1000_deduped,span_lane_002,26,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1783 (CWA 1040) — Establishing Titles for Employees Represented by CWA 1040 and Fixing the 2023-2025 Maximum Salaries and Other Compensations,https://www.glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,https://glenridgenj.org/agenda/Ordinance1783CWA-Salaries2023-2025-F.pdf,glenridgenj.org,other_local_government_pay_policy,ordinance_or_policy,high,5bb05310e8442f63abe9648ba544fff76f690044cfff6ea4d673926705d8c687,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f84b406d36195c01e735.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-6fa3f12955bfd1717405.txt,10301,9d30a741cb8721dfba3e8b4d1d7788a44ea4c8bb045a55972a0b9bfdaae5bacb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,base_wage_direct_value,unknown_quantitative_compensation,span_extracted,"become part of the employee's Annual Base Salary.
",9608,9658,73b2282d53e15faf10c40fd142be4aef3ab7caff260cad54a7beed667fa487b4,M,M008,"[""Base Salary""]","[""qualitative_mechanism""]","[""base_wage_direct_value""]",[],"[""M008""]"," or performance. The officer or employee, the job title, and the one
time payment amount will appear on an authorizing resolution, which must be adopted by a
majority vote of the Borough Council. Said payment is to be made in a lump sum and does not
","
SECTION 6. All ordinances or parts of ordinances not consistent with the provisions of this
ordinance be and the same are hereby repealed.

BE IT FURTHER ENACTED AND ORDAINED, that this Ordinance shall take effect immediately
upon final passage and ",500,CBDUP-1bd5d0575aef26ba5c8e,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-10444ec11dc56d76963cddbf,rating_lane_002,648,060bbfc46d220dee9688acc9ed499cad3a28554ded35cc06dd37583f54c17060,1379,CBSPAN-20260728-2c2fb8710fa8930c1d475a76,CBSPQ-20260728-51edb3a4f12be728d00d,CBTXT-20260728-479e2cc2ad53b2b2e586,CBTXT-20260728-479e2cc2ad53b2b2e586,CBRDY-20260728-0270a2478df7a1715145,CBSRD-20260728-61b184104ea5ba2a6188,CBCR-20260728-03909,B4XPAR-20260727-004256,BCV-20260728-01016,broad_4x1000_deduped,span_lane_002,27,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1799 (PBA Local 58) — Establishing Titles and Fixing Maximum Salaries and Other Compensations (Department of Public Safety),https://www.glenridgenj.org/agenda/Ordinance1799PBASalaries.pdf,https://glenridgenj.org/agenda/Ordinance1799PBASalaries.pdf,glenridgenj.org,wage_schedule,ordinance_or_policy,high,d1276ad845edbc3b3e68feea2cdb403b8eb390ca0e05fe4978d15c53a4c11ee0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-61b184104ea5ba2a6188.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-479e2cc2ad53b2b2e586.txt,6645,d41cbb43a32160ab1b0445aba83afa2d2bbc165d0ad9921d0a2a51f29c579d97,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,"Each Police Officer who is assigned to the Detective Bureau shall receive a $3,500.00 stipend in 2024 and
",1410,1516,da5c207b4166c07b9ffc7fb4d93cabe2a131c1308f140987dcb0707921369e11,N,N001,"[""stipend""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","  $86,465.30
      3                $98,016.62         $100,957.12       $103,985.84
      2               $106,143.14         $109,327.43       $112,607.25
      1               $116,191.73         $119,677.48       $123,267.80

B. DETECTIVE BUREAU
","per annum thereafter. Each Sergeant who is assigned to the Detective Bureau shall receive a $4,000.00
stipend in 2024 and per annum thereafter. This is in addition to any accrued overtime. The payment shall be
included in the officer's regular salary",500,CBDUP-2c2fb8710fa8930c1d47,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-a85125064bc3aa6ca11b91b2,rating_lane_002,649,8e159aa61d18b2036edf16e23787c192c636c4ea591ea39d605c024c2131b190,1316,CBSPAN-20260728-3a3ab86f1b01b6144bd19dc4,CBSPQ-20260728-51edb3a4f12be728d00d,CBTXT-20260728-479e2cc2ad53b2b2e586,CBTXT-20260728-479e2cc2ad53b2b2e586,CBRDY-20260728-0270a2478df7a1715145,CBSRD-20260728-61b184104ea5ba2a6188,CBCR-20260728-03909,B4XPAR-20260727-004256,BCV-20260728-01016,broad_4x1000_deduped,span_lane_002,27,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1799 (PBA Local 58) — Establishing Titles and Fixing Maximum Salaries and Other Compensations (Department of Public Safety),https://www.glenridgenj.org/agenda/Ordinance1799PBASalaries.pdf,https://glenridgenj.org/agenda/Ordinance1799PBASalaries.pdf,glenridgenj.org,wage_schedule,ordinance_or_policy,high,d1276ad845edbc3b3e68feea2cdb403b8eb390ca0e05fe4978d15c53a4c11ee0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-61b184104ea5ba2a6188.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-479e2cc2ad53b2b2e586.txt,6645,d41cbb43a32160ab1b0445aba83afa2d2bbc165d0ad9921d0a2a51f29c579d97,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,stipend in 2024 and per annum thereafter. ,1618,1660,8fa996d5a8713ae3211f527f2412dce118fa6e2897b1d70f1de467231f5f6e6f,N,N001,"[""stipend""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","48       $123,267.80

B. DETECTIVE BUREAU
Each Police Officer who is assigned to the Detective Bureau shall receive a $3,500.00 stipend in 2024 and
per annum thereafter. Each Sergeant who is assigned to the Detective Bureau shall receive a $4,000.00
","This is in addition to any accrued overtime. The payment shall be
included in the officer's regular salary payments.

C. SERGEANT
Each Police Officer who is promoted to the rank of Sergeant on or after the execution date of this Agreement
shall recei",500,CBDUP-3a3ab86f1b01b6144bd1,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBRATQ-20260728-a5046a9f34d15dbdb3fd84d2,rating_lane_002,650,83c929549cb45cd7c87bb18373faa631c85970dd28c7f7e5ab95badca144fc38,1395,CBSPAN-20260728-90e96bec79f00116d4d83fae,CBSPQ-20260728-51edb3a4f12be728d00d,CBTXT-20260728-479e2cc2ad53b2b2e586,CBTXT-20260728-479e2cc2ad53b2b2e586,CBRDY-20260728-0270a2478df7a1715145,CBSRD-20260728-61b184104ea5ba2a6188,CBCR-20260728-03909,B4XPAR-20260727-004256,BCV-20260728-01016,broad_4x1000_deduped,span_lane_002,27,NJ,Northeast,Glen Ridge,Essex County (34013; primary),ORDINANCE 1799 (PBA Local 58) — Establishing Titles and Fixing Maximum Salaries and Other Compensations (Department of Public Safety),https://www.glenridgenj.org/agenda/Ordinance1799PBASalaries.pdf,https://glenridgenj.org/agenda/Ordinance1799PBASalaries.pdf,glenridgenj.org,wage_schedule,ordinance_or_policy,high,d1276ad845edbc3b3e68feea2cdb403b8eb390ca0e05fe4978d15c53a4c11ee0,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-61b184104ea5ba2a6188.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-479e2cc2ad53b2b2e586.txt,6645,d41cbb43a32160ab1b0445aba83afa2d2bbc165d0ad9921d0a2a51f29c579d97,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,step_rank_grade,span_extracted,"    Grade               2024              2025             2026
        3              $110,186.00      $113,492.00      $116,897.00
",1937,2070,fe882489569ca7632a5564c0a236f46221ae09000f9390e9bb7f7b639f9eb718,Q,Q006,"[""Grade               2024              2025             2026\n        3              $110,186.00""]","[""quantitative_compensation""]",[],"[""step_rank_grade""]","[""Q006""]","accrued overtime. The payment shall be
included in the officer's regular salary payments.

C. SERGEANT
Each Police Officer who is promoted to the rank of Sergeant on or after the execution date of this Agreement
shall receive the following salaries:
","        2              $112,723.00      $116,105.00      $119,588.00
        1              $118,907.00      $122,475.00      $126,149.00

D. PERFORMANCE REVIEW
The increments payable to Police Officers and Sergeants who are below First Grade are sub",500,CBDUP-90e96bec79f00116d4d8,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
