span_extraction_id,rating_lane_id,stage,attempt,started_at,elapsed_seconds,status
CBSPAN-20260728-182a39df193681f2b1c285a0,rating_lane_002,live,1,2026-07-29T02:00:03.960465+00:00,3.437194,success
CBSPAN-20260728-72fd92862930a12ea1dcc50d,rating_lane_002,live,1,2026-07-29T02:00:03.960477+00:00,3.006502,success
CBSPAN-20260728-e5470595786f2ffd1c17a26e,rating_lane_002,live,1,2026-07-29T02:00:03.960488+00:00,2.435846,success
CBSPAN-20260728-754c2a834e1b891011176d41,rating_lane_002,live,1,2026-07-29T02:00:03.960499+00:00,3.451255,success
CBSPAN-20260728-78ef7f7493bff3ed30cb9156,rating_lane_002,live,1,2026-07-29T02:00:03.960510+00:00,5.505477,success
CBSPAN-20260728-a25e44355ce0cb4275ee5f39,rating_lane_002,live,1,2026-07-29T02:00:03.960516+00:00,4.844789,success
CBSPAN-20260728-233b7840f03863bc5460dd5c,rating_lane_002,live,1,2026-07-29T02:00:03.960519+00:00,4.299957,success
CBSPAN-20260728-15eb3dec2d35b289bd55e11c,rating_lane_002,live,1,2026-07-29T02:00:03.960522+00:00,5.156904,success
CBSPAN-20260728-f862af9e9163286d350ee5e7,rating_lane_002,live,1,2026-07-29T02:00:03.960525+00:00,4.746725,success
CBSPAN-20260728-16d994d7061445165ac27674,rating_lane_002,live,1,2026-07-29T02:00:03.960527+00:00,5.253982,success
CBSPAN-20260728-0cf4983ccaf9652ba2c43669,rating_lane_002,live,1,2026-07-29T02:00:03.960530+00:00,5.555188,success
CBSPAN-20260728-3af5f4aa7838ab2983041594,rating_lane_002,live,1,2026-07-29T02:00:03.960533+00:00,7.851392,success
CBSPAN-20260728-f6dbb08fd6ef37763b955985,rating_lane_002,live,1,2026-07-29T02:00:03.960536+00:00,6.230969,success
CBSPAN-20260728-2fd13f1654d389aa93d5518e,rating_lane_002,live,1,2026-07-29T02:00:03.960538+00:00,7.018417,success
CBSPAN-20260728-e18028cc0213d2d9db6a8563,rating_lane_002,live,1,2026-07-29T02:00:03.960541+00:00,7.165412,success
CBSPAN-20260728-53a87739398bb9fb6461de0c,rating_lane_002,live,1,2026-07-29T02:00:03.960543+00:00,7.553029,success
CBSPAN-20260728-f0e192fc24b85da4c9766feb,rating_lane_002,live,1,2026-07-29T02:00:03.960546+00:00,8.391646,success
CBSPAN-20260728-ee39313f72c4baa0ddd133e6,rating_lane_002,live,1,2026-07-29T02:00:03.960549+00:00,8.031322,success
CBSPAN-20260728-85680fa02fbc997867319bd3,rating_lane_002,live,1,2026-07-29T02:00:03.960551+00:00,7.483709,success
CBSPAN-20260728-68498fce77f4196b7f5a4c15,rating_lane_002,live,1,2026-07-29T02:00:03.960554+00:00,8.775151,success
CBSPAN-20260728-2a7ad091fc1df88678bfb609,rating_lane_002,live,1,2026-07-29T02:00:03.960556+00:00,9.333586,success
CBSPAN-20260728-fde26068a48767350d20bb0f,rating_lane_002,live,1,2026-07-29T02:00:03.960559+00:00,9.333644,success
CBSPAN-20260728-831863bffed68961794ae5b8,rating_lane_002,live,1,2026-07-29T02:00:03.960561+00:00,11.869927,success
CBSPAN-20260728-fb537efddc2172c8ba9a3677,rating_lane_002,live,1,2026-07-29T02:00:03.960564+00:00,11.025294,success
CBSPAN-20260728-345306876c8ae14477ab108c,rating_lane_002,live,1,2026-07-29T02:00:03.960567+00:00,10.161710,success
CBSPAN-20260728-bdc381339b92272140798e00,rating_lane_002,live,1,2026-07-29T02:00:03.960569+00:00,10.194998,success
CBSPAN-20260728-be6715c49fee86401df451b5,rating_lane_002,live,1,2026-07-29T02:00:03.960572+00:00,10.122382,success
CBSPAN-20260728-47a67efdc7174d2765c340ec,rating_lane_002,live,1,2026-07-29T02:00:03.960575+00:00,10.978261,success
CBSPAN-20260728-c749e79db00b70e2bedba8c7,rating_lane_002,live,1,2026-07-29T02:00:15.858891+00:00,2.111448,success
CBSPAN-20260728-23142f52fcaa3801e8e3154e,rating_lane_002,live,1,2026-07-29T02:00:15.859022+00:00,2.548709,success
CBSPAN-20260728-1e95b1f5fe005b7d858c924c,rating_lane_002,live,1,2026-07-29T02:00:15.859040+00:00,2.519490,success
CBSPAN-20260728-09ac64a2406f7874ecf4afb4,rating_lane_002,live,1,2026-07-29T02:00:15.859055+00:00,2.384777,success
CBSPAN-20260728-f4b615c1989772ab7a8f43fb,rating_lane_002,live,1,2026-07-29T02:00:15.859070+00:00,3.045346,success
CBSPAN-20260728-1d0dab94cb98a16058bda5d5,rating_lane_002,live,1,2026-07-29T02:00:15.859082+00:00,2.347730,success
CBSPAN-20260728-abfb8a874e284aa135849316,rating_lane_002,live,1,2026-07-29T02:00:15.859093+00:00,2.082035,success
CBSPAN-20260728-84cd3861eb514a5b496fff21,rating_lane_002,live,1,2026-07-29T02:00:15.859203+00:00,2.787583,success
CBSPAN-20260728-a17dea9bd11a2b46673429cc,rating_lane_002,live,1,2026-07-29T02:00:15.859214+00:00,4.166310,success
CBSPAN-20260728-48a379c364a30b4bb6312fe7,rating_lane_002,live,1,2026-07-29T02:00:15.859223+00:00,4.675237,success
CBSPAN-20260728-4a3c5ad1cbf613238b61cbd5,rating_lane_002,live,1,2026-07-29T02:00:15.859227+00:00,4.695865,success
CBSPAN-20260728-805a9d43e9d4d66611fd6934,rating_lane_002,live,1,2026-07-29T02:00:15.859230+00:00,5.027300,success
CBSPAN-20260728-41b5409a5052904acf73f908,rating_lane_002,live,1,2026-07-29T02:00:15.859233+00:00,4.801918,success
CBSPAN-20260728-4168bf530ccc409edff4ed48,rating_lane_002,live,1,2026-07-29T02:00:15.859236+00:00,6.696745,success
CBSPAN-20260728-738367334506a38ff93be9ac,rating_lane_002,live,1,2026-07-29T02:00:15.859239+00:00,4.801948,success
CBSPAN-20260728-2d9e9ed6a6e75e9fb7e4ce0d,rating_lane_002,live,1,2026-07-29T02:00:15.859242+00:00,6.416409,success
CBSPAN-20260728-24e14f8eb93972c8a8e719ca,rating_lane_002,live,1,2026-07-29T02:00:15.859245+00:00,6.265507,success
CBSPAN-20260728-91b173ee97576faff731fea7,rating_lane_002,live,1,2026-07-29T02:00:15.859248+00:00,6.922282,success
CBSPAN-20260728-00596b7f553fa92e13bb8ccf,rating_lane_002,live,1,2026-07-29T02:00:15.859257+00:00,6.894709,success
CBSPAN-20260728-1c167ff5a4b6ac353069071e,rating_lane_002,live,1,2026-07-29T02:00:15.859260+00:00,9.106882,success
CBSPAN-20260728-deb8da4ee0f388e1288bf29a,rating_lane_002,live,1,2026-07-29T02:00:15.859264+00:00,7.387432,success
CBSPAN-20260728-1d440fbb01f3aa84245987ff,rating_lane_002,live,1,2026-07-29T02:00:15.859267+00:00,7.211872,success
CBSPAN-20260728-8ad7a1e45e9414480409de37,rating_lane_002,live,1,2026-07-29T02:00:15.859270+00:00,9.069080,success
CBSPAN-20260728-328a803f4b6ac7a19de0f363,rating_lane_002,live,1,2026-07-29T02:00:15.859273+00:00,8.720863,success
CBSPAN-20260728-f40a26a456693446b4dacec4,rating_lane_002,live,1,2026-07-29T02:00:15.859276+00:00,9.424355,success
CBSPAN-20260728-1afdda7fd5bb8154c761e426,rating_lane_002,live,1,2026-07-29T02:00:15.859279+00:00,10.347230,success
CBSPAN-20260728-5121110959079e331c00e55b,rating_lane_002,live,1,2026-07-29T02:00:15.859282+00:00,9.512647,success
CBSPAN-20260728-564d667888ea5aa37994145e,rating_lane_002,live,1,2026-07-29T02:00:15.859285+00:00,9.325068,success
CBSPAN-20260728-c5224de690bf15a2c2b57430,rating_lane_002,live,1,2026-07-29T02:00:15.859287+00:00,9.798740,success
CBSPAN-20260728-81b71c8bc932d3751b80f504,rating_lane_002,live,1,2026-07-29T02:00:15.859290+00:00,11.102460,success
CBSPAN-20260728-a5b36f006b66cb4c708aa671,rating_lane_002,live,1,2026-07-29T02:00:15.859293+00:00,11.244410,success
CBSPAN-20260728-5b49b513b9937c5c09aa55ab,rating_lane_002,live,1,2026-07-29T02:00:15.859295+00:00,12.012709,success
CBSPAN-20260728-5fed435230610dde8389cda6,rating_lane_002,live,1,2026-07-29T02:00:27.885637+00:00,2.539759,success
CBSPAN-20260728-c9d592d504a5f6a3315a077f,rating_lane_002,live,1,2026-07-29T02:00:27.885730+00:00,2.721169,success
CBSPAN-20260728-43caf71afa246e44d430de48,rating_lane_002,live,1,2026-07-29T02:00:27.885740+00:00,2.978409,success
CBSPAN-20260728-47bbd239d2be728a5d7f8de3,rating_lane_002,live,1,2026-07-29T02:00:27.885747+00:00,2.106159,success
CBSPAN-20260728-acdeabdb6d2faa89d9467694,rating_lane_002,live,1,2026-07-29T02:00:27.885754+00:00,2.018397,success
CBSPAN-20260728-94a7beb0b326e38a4ee5918d,rating_lane_002,live,1,2026-07-29T02:00:27.885760+00:00,2.290183,success
CBSPAN-20260728-27af0888c5471245343d65ce,rating_lane_002,live,1,2026-07-29T02:00:27.885767+00:00,2.358404,success
CBSPAN-20260728-764568df1dc88028802a519f,rating_lane_002,live,1,2026-07-29T02:00:27.885828+00:00,2.168967,success
CBSPAN-20260728-b64c52477fe4aafc96fefa35,rating_lane_002,live,1,2026-07-29T02:00:27.885835+00:00,4.786275,success
CBSPAN-20260728-b89a55ae35b2db34d5fdd141,rating_lane_002,live,1,2026-07-29T02:00:27.885838+00:00,5.735633,success
CBSPAN-20260728-cb0a80f4d67d06025aa79f90,rating_lane_002,live,1,2026-07-29T02:00:27.885840+00:00,4.538103,success
CBSPAN-20260728-326745403dbe973895dd40e8,rating_lane_002,live,1,2026-07-29T02:00:27.885841+00:00,4.522707,success
CBSPAN-20260728-15aec225ad35837355cbd464,rating_lane_002,live,1,2026-07-29T02:00:27.885843+00:00,4.385673,success
CBSPAN-20260728-bd7a781260a0e81db77f1afe,rating_lane_002,live,1,2026-07-29T02:00:27.885845+00:00,5.279215,success
CBSPAN-20260728-2ebeb8f84889ba6d3a220f31,rating_lane_002,live,1,2026-07-29T02:00:27.885846+00:00,5.064885,success
CBSPAN-20260728-fe407e4212ebf49e9067ebc0,rating_lane_002,live,1,2026-07-29T02:00:27.885848+00:00,5.166866,success
CBSPAN-20260728-bd4c8264646ad8938fdde713,rating_lane_002,live,1,2026-07-29T02:00:27.885849+00:00,6.837979,success
CBSPAN-20260728-6385e1948eca1adf9172a175,rating_lane_002,live,1,2026-07-29T02:00:27.885851+00:00,6.728446,success
CBSPAN-20260728-c5eaa270a92a7c0bbba8bebf,rating_lane_002,live,1,2026-07-29T02:00:27.885853+00:00,6.626642,success
CBSPAN-20260728-c435ee818cfd01995562bf98,rating_lane_002,live,1,2026-07-29T02:00:27.885854+00:00,7.833951,success
CBSPAN-20260728-e97d9843d95996f9e5f1f8d0,rating_lane_002,live,1,2026-07-29T02:00:27.885855+00:00,7.939434,success
CBSPAN-20260728-fd0f3089f9607989ddc5e863,rating_lane_002,live,1,2026-07-29T02:00:27.885857+00:00,9.403569,success
CBSPAN-20260728-ba7c4bacf96f00e65f3af6c0,rating_lane_002,live,1,2026-07-29T02:00:27.885858+00:00,8.227169,success
CBSPAN-20260728-af6abdf19289f70e9d3c1f3a,rating_lane_002,live,1,2026-07-29T02:00:27.885860+00:00,8.688894,success
CBSPAN-20260728-4b34ecd46a4943fd5b394cd6,rating_lane_002,live,1,2026-07-29T02:00:27.885861+00:00,10.503127,success
CBSPAN-20260728-4aae8f99722c0abd9f6b6c25,rating_lane_002,live,1,2026-07-29T02:00:27.885863+00:00,9.294209,success
CBSPAN-20260728-832f9fb9ae40552e136ed5d6,rating_lane_002,live,1,2026-07-29T02:00:27.885864+00:00,9.146645,success
CBSPAN-20260728-39a72d54371a45dca3682439,rating_lane_002,live,1,2026-07-29T02:00:27.885866+00:00,11.267714,success
CBSPAN-20260728-3f0adca29a624e91089ac298,rating_lane_002,live,1,2026-07-29T02:00:27.885867+00:00,10.134409,success
CBSPAN-20260728-12135a933afb597ce79003c3,rating_lane_002,live,1,2026-07-29T02:00:27.885869+00:00,12.951559,success
CBSPAN-20260728-464de43e6925c0881dbc6354,rating_lane_002,live,1,2026-07-29T02:00:27.885870+00:00,11.090778,success
CBSPAN-20260728-f406a19568e1bb8f088ede7d,rating_lane_002,live,1,2026-07-29T02:00:27.885871+00:00,12.037073,success
CBSPAN-20260728-5581b4e4c7aba3fd83aeec4c,rating_lane_002,live,1,2026-07-29T02:00:40.855092+00:00,2.393835,success
CBSPAN-20260728-c227ff53e89ff5aa940a652a,rating_lane_002,live,1,2026-07-29T02:00:40.855133+00:00,2.086866,success
CBSPAN-20260728-099854e78cb3f324e68ecd39,rating_lane_002,live,1,2026-07-29T02:00:40.855145+00:00,2.514098,success
CBSPAN-20260728-9949e71472701435abbb567e,rating_lane_002,live,1,2026-07-29T02:00:40.855156+00:00,2.906047,success
CBSPAN-20260728-4c32e465f696724e6691f2c7,rating_lane_002,live,1,2026-07-29T02:00:40.855166+00:00,2.486329,success
CBSPAN-20260728-51405958732ca903d99a3f87,rating_lane_002,live,1,2026-07-29T02:00:40.855175+00:00,2.989630,success
CBSPAN-20260728-ef0d0a2d3d171cbaabca1bce,rating_lane_002,live,1,2026-07-29T02:00:40.855184+00:00,2.466630,success
CBSPAN-20260728-5b1b2250db7bdc12f55ffec7,rating_lane_002,live,1,2026-07-29T02:00:40.855269+00:00,3.613772,success
CBSPAN-20260728-c63d03c3970941e4715c69cd,rating_lane_002,live,1,2026-07-29T02:00:40.855279+00:00,5.238297,success
CBSPAN-20260728-062bf1d25f52f518ac4a0142,rating_lane_002,live,1,2026-07-29T02:00:40.855284+00:00,5.647164,success
CBSPAN-20260728-74328d453bedf2c2844ac4cd,rating_lane_002,live,1,2026-07-29T02:00:40.855287+00:00,5.450285,success
CBSPAN-20260728-36d8418196d364cdc4b19bcf,rating_lane_002,live,1,2026-07-29T02:00:40.855289+00:00,4.818301,success
CBSPAN-20260728-5681445e35382f9a2750ab14,rating_lane_002,live,1,2026-07-29T02:00:40.855291+00:00,4.789656,success
CBSPAN-20260728-5af07b6a77a4cd2b7dd935f4,rating_lane_002,live,1,2026-07-29T02:00:40.855294+00:00,6.043294,success
CBSPAN-20260728-e3750b7ce783f171852bb3c5,rating_lane_002,live,1,2026-07-29T02:00:40.855296+00:00,5.329573,success
CBSPAN-20260728-1c41368efe1e0a375c819db2,rating_lane_002,live,1,2026-07-29T02:00:40.855298+00:00,6.076444,success
CBSPAN-20260728-494429e757a23fecba0021a7,rating_lane_002,live,1,2026-07-29T02:00:40.855300+00:00,6.789327,success
CBSPAN-20260728-d51d0ac63aefb13c318bf793,rating_lane_002,live,1,2026-07-29T02:00:40.855302+00:00,8.168926,success
CBSPAN-20260728-199e3e73230decedd19c9fe6,rating_lane_002,live,1,2026-07-29T02:00:40.855305+00:00,7.804888,success
CBSPAN-20260728-15fd224f7d8e9a4b01edab9c,rating_lane_002,live,1,2026-07-29T02:00:40.855307+00:00,7.871736,success
CBSPAN-20260728-83ca354f9274d30e67f43730,rating_lane_002,live,1,2026-07-29T02:00:40.855309+00:00,8.168875,success
CBSPAN-20260728-d30fcd6124b5732839d87745,rating_lane_002,live,1,2026-07-29T02:00:40.855311+00:00,8.255304,success
CBSPAN-20260728-8f5421d7102b1b200c883794,rating_lane_002,live,1,2026-07-29T02:00:40.855314+00:00,9.457076,success
CBSPAN-20260728-e56663bfb445920dfc726f7a,rating_lane_002,live,1,2026-07-29T02:00:40.855316+00:00,8.168945,success
CBSPAN-20260728-f939cdfa6066152ea17d52bb,rating_lane_002,live,1,2026-07-29T02:00:40.855318+00:00,10.194878,success
CBSPAN-20260728-7ee6932db2a3109ad7208395,rating_lane_002,live,1,2026-07-29T02:00:40.855320+00:00,10.425942,success
CBSPAN-20260728-99d457f6e84aeb9329348ff7,rating_lane_002,live,1,2026-07-29T02:00:40.855322+00:00,10.293414,success
CBSPAN-20260728-c42a70250ed6c00f0fa94928,rating_lane_002,live,1,2026-07-29T02:00:40.855324+00:00,10.426057,success
CBSPAN-20260728-cb76c25a056506e7ebbf76b2,rating_lane_002,live,1,2026-07-29T02:00:40.855326+00:00,10.673903,success
CBSPAN-20260728-54acf4f65a9385a003e3e2e4,rating_lane_002,live,1,2026-07-29T02:00:40.855328+00:00,11.099392,success
CBSPAN-20260728-67c0d3015d9cfdcc79abe17c,rating_lane_002,live,1,2026-07-29T02:00:40.855331+00:00,11.550687,success
CBSPAN-20260728-b4a8d5958635eebbd641b8f1,rating_lane_002,live,1,2026-07-29T02:00:40.855333+00:00,12.121328,success
CBSPAN-20260728-8589a64d6f809343b94efbd6,rating_lane_002,live,1,2026-07-29T02:00:53.007629+00:00,2.852423,success
CBSPAN-20260728-94a17bea41015faef55d2f39,rating_lane_002,live,1,2026-07-29T02:00:53.007722+00:00,2.662796,success
CBSPAN-20260728-a229bb64fc8025cea421eb10,rating_lane_002,live,1,2026-07-29T02:00:53.007739+00:00,3.269244,success
CBSPAN-20260728-e57c2d6b30ce6474a6dda905,rating_lane_002,live,1,2026-07-29T02:00:53.007760+00:00,1.773741,success
CBSPAN-20260728-bc198c06dbc3eaaf8ae9398b,rating_lane_002,live,1,2026-07-29T02:00:53.007772+00:00,7.341353,success
CBSPAN-20260728-0e54b87df6c71b54d09f488f,rating_lane_002,live,1,2026-07-29T02:00:53.007782+00:00,2.302858,success
CBSPAN-20260728-6beea3ce76d2ca7f42fe23cf,rating_lane_002,live,1,2026-07-29T02:00:53.007792+00:00,2.635796,success
CBSPAN-20260728-89036bb708a2db9081dbfb3a,rating_lane_002,live,1,2026-07-29T02:00:53.007889+00:00,2.130145,success
CBSPAN-20260728-05c855b8546e74b2d5a100eb,rating_lane_002,live,1,2026-07-29T02:00:53.007902+00:00,4.744004,success
CBSPAN-20260728-52deef9f8446544d63358cbf,rating_lane_002,live,1,2026-07-29T02:00:53.007909+00:00,4.611438,success
CBSPAN-20260728-efdf5f629dfd91146bf94846,rating_lane_002,live,1,2026-07-29T02:00:53.007912+00:00,4.665484,success
CBSPAN-20260728-58f24c1a7e418657ec9cf8fa,rating_lane_002,live,1,2026-07-29T02:00:53.007915+00:00,5.592586,success
CBSPAN-20260728-f487f7d3da1a19b630acf93e,rating_lane_002,live,1,2026-07-29T02:00:53.007918+00:00,4.699234,success
CBSPAN-20260728-6e19f199dae34bea0b19aca4,rating_lane_002,live,1,2026-07-29T02:00:53.007920+00:00,5.089625,success
CBSPAN-20260728-d50693df801a3f6971f2615b,rating_lane_002,live,1,2026-07-29T02:00:53.007923+00:00,6.950618,success
CBSPAN-20260728-0876dd7bee62530e602dec96,rating_lane_002,live,1,2026-07-29T02:00:53.007925+00:00,6.699148,success
CBSPAN-20260728-3d051d2d8e5809f190dfb303,rating_lane_002,live,1,2026-07-29T02:00:53.007928+00:00,7.529365,success
CBSPAN-20260728-db8ad55e3d4e620b0f34dd39,rating_lane_002,live,1,2026-07-29T02:00:53.007930+00:00,7.362391,success
CBSPAN-20260728-0e5080a9ab1fb9b120a46572,rating_lane_002,live,1,2026-07-29T02:00:53.007932+00:00,6.646681,success
CBSPAN-20260728-ae96335adb4509345a0ba4f8,rating_lane_002,live,1,2026-07-29T02:00:53.007935+00:00,6.942033,success
CBSPAN-20260728-3727f04dd51ba17a8aa6b079,rating_lane_002,live,1,2026-07-29T02:00:53.007937+00:00,7.744911,success
CBSPAN-20260728-f9efa47be838aa83d24a9c2f,rating_lane_002,live,1,2026-07-29T02:00:53.007939+00:00,9.815195,success
CBSPAN-20260728-b802fd90d0d02a88f3743e52,rating_lane_002,live,1,2026-07-29T02:00:53.007941+00:00,9.250260,success
CBSPAN-20260728-aa5130532c08bf5f427decf1,rating_lane_002,live,1,2026-07-29T02:00:53.007944+00:00,9.123828,success
CBSPAN-20260728-c1623bddcc977ef2463fd213,rating_lane_002,live,1,2026-07-29T02:00:53.007946+00:00,9.079979,success
CBSPAN-20260728-7d1595327b364d4317121956,rating_lane_002,live,1,2026-07-29T02:00:53.007949+00:00,9.406829,success
CBSPAN-20260728-1391686024a0b04dcee0e9ed,rating_lane_002,live,1,2026-07-29T02:00:53.007951+00:00,9.206321,success
CBSPAN-20260728-44be4913c0ecf35d2bb6053f,rating_lane_002,live,1,2026-07-29T02:00:53.007953+00:00,9.470061,success
CBSPAN-20260728-f20320e0054cccda2852c02c,rating_lane_002,live,1,2026-07-29T02:00:53.007955+00:00,10.393703,success
CBSPAN-20260728-c19b58706d69752d23c03af5,rating_lane_002,live,1,2026-07-29T02:00:53.007958+00:00,12.746086,success
CBSPAN-20260728-c4c2d311d9590fd7830f7c28,rating_lane_002,live,1,2026-07-29T02:00:53.007960+00:00,11.991292,success
CBSPAN-20260728-5a845dc0f42fde2dad25beac,rating_lane_002,live,1,2026-07-29T02:00:53.007962+00:00,11.694282,success
CBSPAN-20260728-cbfdd46f634011936d0e0255,rating_lane_002,live,1,2026-07-29T02:01:05.767345+00:00,2.969230,success
CBSPAN-20260728-441e48484970cf6d595a88ce,rating_lane_002,live,1,2026-07-29T02:01:05.767416+00:00,2.123262,success
CBSPAN-20260728-39dce57bfa9c6fb9ca9a5b33,rating_lane_002,live,1,2026-07-29T02:01:05.767426+00:00,2.575322,success
CBSPAN-20260728-1ddb45ce2e85147bbad55aa9,rating_lane_002,live,1,2026-07-29T02:01:05.767433+00:00,3.442503,success
CBSPAN-20260728-7b766c3211dcf9195483af32,rating_lane_002,live,1,2026-07-29T02:01:05.767440+00:00,2.983866,success
CBSPAN-20260728-f736135fd4d9c1e0f694cd66,rating_lane_002,live,1,2026-07-29T02:01:05.767446+00:00,2.876083,success
CBSPAN-20260728-f67270f2204d6f0798dd9e74,rating_lane_002,live,1,2026-07-29T02:01:05.767454+00:00,3.186890,success
CBSPAN-20260728-ae7b4298077d13c5f22eb332,rating_lane_002,live,1,2026-07-29T02:01:05.767517+00:00,2.464534,success
CBSPAN-20260728-9977ff1e675c095e962249e7,rating_lane_002,live,1,2026-07-29T02:01:05.767524+00:00,5.012738,success
CBSPAN-20260728-60e985ae933f4324138bd84b,rating_lane_002,live,1,2026-07-29T02:01:05.767527+00:00,4.273284,success
CBSPAN-20260728-698034e15182c737b2def835,rating_lane_002,live,1,2026-07-29T02:01:05.767529+00:00,5.168685,success
CBSPAN-20260728-2f4ae885f478f4f59db34c91,rating_lane_002,live,1,2026-07-29T02:01:05.767531+00:00,5.050555,success
CBSPAN-20260728-85486e19d398d4e7f02e26a3,rating_lane_002,live,1,2026-07-29T02:01:05.767532+00:00,5.539652,success
CBSPAN-20260728-1b5bb208119b2a0ef381c339,rating_lane_002,live,1,2026-07-29T02:01:05.767533+00:00,6.328862,success
CBSPAN-20260728-553f5a1520932f23536937de,rating_lane_002,live,1,2026-07-29T02:01:05.767535+00:00,6.706209,success
