scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500LIVE-20260729-000011,B4X2500-20260729-00012,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Colfax,Jasper County (19099; primary),police,police,,unclear,"Code of Ordinances, Colfax, Iowa (Reserve Peace Officers) — Compensation clause",https://colfaxia.gov/wp-content/uploads/2026/01/CODE-Colfax-Ver-2025-09-September.pdf,colfaxia.gov,https://colfaxia.gov/wp-content/uploads/2026/01/CODE-Colfax-Ver-2025-09-September.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,Provides a city-defined compensation mechanism for reserve peace officers (may help locate related pay-setting ordinances or links to personnel/pay policies).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000012,B4X2500-20260729-00013,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Columbus Junction,Louisa County (19115; primary),police,police,,unclear,"REGULAR COUNCIL MEETING — WEDNESDAY, JULY 22, 2026 (Minutes)",https://columbusjctia.gov/documents/789/REGULAR_COUNCIL_MEETING072226.pdf,columbusjctia.gov,https://columbusjctia.gov/documents/789/REGULAR_COUNCIL_MEETING072226.pdf,agenda_packet_or_minutes,meeting_minutes,high,,Contains an explicit police-hire wage discussion item that could later link to a separate binding wage action document.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000013,B4X2500-20260729-00013,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Columbus Junction,Louisa County (19115; primary),non_safety,non_safety,,unclear,"REGULAR COUNCIL MEETING — WEDNESDAY, JULY 22, 2026 (Minutes)",https://columbusjctia.gov/documents/789/REGULAR_COUNCIL_MEETING072226.pdf,columbusjctia.gov,https://columbusjctia.gov/documents/789/REGULAR_COUNCIL_MEETING072226.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Relevant to general municipal compensation/payout policy for non-safety employees, but requires follow-up to locate the associated resolution/ordinance document.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000014,B4X2500-20260729-00015,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Corning,Adams County (19003; primary),non_safety,non_safety,"International Union of Operating Engineers, Local 234",unclear,"CEO 1199 (MIXED) — City of Corning and International Union of Operating Engineers, Local 234 — Order of Certification (dated October 11, 2010)",https://eab.iowa.gov/media/235/download?inline=,eab.iowa.gov,https://eab.iowa.gov/media/235/download,cba,index_page,high,non_safety_constraint_signal,"Establishes that a non-safety/mixed bargaining unit exists for City of Corning employees represented by IUOE Local 234; useful for locating potential labor agreements or wage terms, but not itself binding wage text.",arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000015,B4X2500-20260729-00018,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Dows,Wright County (19197; primary); Franklin County (19069),unclear,unclear,,unclear,"City of Dows January 6, 2025 Minutes and Claims",https://midamerica.news/wright-county-monitor/2025/01/14/city-of-dows-january-6-2025-minutes-and-claims/,midamerica.news,https://midamerica.news/wright-county-monitor/2025/01/14/city-of-dows-january-6-2025-minutes-and-claims,budget_or_pay_plan,meeting_minutes,high,,Municipal council minutes may include pay-related budget line items or policy actions that can sometimes accompany compensation mechanisms.,civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000016,B4X2500-20260729-00018,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Dows,Wright County (19197; primary); Franklin County (19069),unclear,unclear,,unclear,"City of Dows Minutes and Claims (PDF) (Published April 17, 2025)",https://midamerica.news/wright-county-monitor/wp-content/uploads/sites/22/2025/04/City-of-Dows-Minutes-and-Claims.pdf,midamerica.news,https://midamerica.news/wright-county-monitor/wp-content/uploads/sites/22/2025/04/City-of-Dows-Minutes-and-Claims.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,"Could contain pay/compensation-related municipal actions that may be relevant as context but are not, on their face, a labor contract source.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000017,B4X2500-20260729-00019,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Earlham,Madison County (19121; primary),police,police,,"Effective July 1, 2023 (duration/termination not stated in the operative text shown)","RESOLUTION NO. 23-18 — Setting Wages for Full-Time & Permanent Part-Time Employees (Includes Police Chief/Police Officer positions), Effective July 1, 2023",https://www.earlhamiowa.org/wp-content/uploads/2023/06/7c-Res-No-23-18-FY24-Wages-FT-PT-.pdf,earlhamiowa.org,https://earlhamiowa.org/wp-content/uploads/2023/06/7c-Res-No-23-18-FY24-Wages-FT-PT-.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,Official city wage setting covering police positions (Police Chief/Police Officer/Part-time/Reserve officers).,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000018,B4X2500-20260729-00019,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Earlham,Madison County (19121; primary),police,police,,"Effective July 1, 2025 (duration/termination not stated in the operative text shown)","RESOLUTION NO. 25.31 — Amending Resolution No. 24-18, Setting Wages for Full-Time & Permanent Part-Time Employees (Includes Police Chief/Police Officer positions), Effective July 1, 2025",https://earlhamiowa.org/wp-content/uploads/2025/06/Res-No-25-31-Setting-2025-wages-1.pdf,earlhamiowa.org,https://earlhamiowa.org/wp-content/uploads/2025/06/Res-No-25-31-Setting-2025-wages-1.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,Official city wage setting covering police positions (Police Chief/Police Officer/Reserve Officer).,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000019,B4X2500-20260729-00019,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Earlham,Madison County (19121; primary),fire,fire,,"Effective July 1, 2023 (duration/termination not stated in the operative text shown)","RESOLUTION NO. 23-18 — Setting Wages for Full-Time & Permanent Part-Time Employees (Includes Fire Chief/Rescue Captain), Effective July 1, 2023",https://www.earlhamiowa.org/wp-content/uploads/2023/06/7c-Res-No-23-18-FY24-Wages-FT-PT-.pdf,earlhamiowa.org,https://earlhamiowa.org/wp-content/uploads/2023/06/7c-Res-No-23-18-FY24-Wages-FT-PT-.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,Official city wage setting covering firefighter leadership roles (Fire Chief/Rescue Captain).,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000020,B4X2500-20260729-00019,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Earlham,Madison County (19121; primary),fire,fire,,"Effective July 1, 2025 (duration/termination not stated in the operative text shown)","RESOLUTION NO. 25.31 — Amending Resolution No. 24-18, Setting Wages for Full-Time & Permanent Part-Time Employees (Includes Fire Chief/Rescue Captain), Effective July 1, 2025",https://earlhamiowa.org/wp-content/uploads/2025/06/Res-No-25-31-Setting-2025-wages-1.pdf,earlhamiowa.org,https://earlhamiowa.org/wp-content/uploads/2025/06/Res-No-25-31-Setting-2025-wages-1.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,,Official city wage setting covering firefighter leadership roles (Fire Chief/Rescue Captain).,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000021,B4X2500-20260729-00019,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Earlham,Madison County (19121; primary),non_safety,non_safety,,"Effective July 1, 2023 (duration/termination not stated in the operative text shown)","RESOLUTION NO. 23-18 — Setting Wages for Full-Time & Permanent Part-Time Employees (Non-safety positions included such as City Clerk, Library Director, Utility Billing Clerk, Public Works leadership), Effective July 1, 2023",https://www.earlhamiowa.org/wp-content/uploads/2023/06/7c-Res-No-23-18-FY24-Wages-FT-PT-.pdf,earlhamiowa.org,https://earlhamiowa.org/wp-content/uploads/2023/06/7c-Res-No-23-18-FY24-Wages-FT-PT-.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,"City council wage setting affecting ordinary municipal/civilian employee pay rates (e.g., City Clerk, Library Director, Utility Billing Clerk, Public Works positions).",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000022,B4X2500-20260729-00019,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Earlham,Madison County (19121; primary),non_safety,non_safety,,"Effective July 1, 2025 (duration/termination not stated in the operative text shown)","RESOLUTION NO. 25.31 — Amending Resolution No. 24-18, Setting Wages for Full-Time & Permanent Part-Time Employees (Non-safety positions included such as City Clerk, Library Director, Public Works leadership), Effective July 1, 2025",https://earlhamiowa.org/wp-content/uploads/2025/06/Res-No-25-31-Setting-2025-wages-1.pdf,earlhamiowa.org,https://earlhamiowa.org/wp-content/uploads/2025/06/Res-No-25-31-Setting-2025-wages-1.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,"City council wage setting affecting ordinary municipal/civilian employee pay rates (e.g., City Clerk, Library Director, Public Works positions).",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000023,B4X2500-20260729-00021,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Farmington,Van Buren County (19177; primary),non_safety,non_safety,,unclear,Ordinance No. 5 - An Ordinance to Establish the Salaries of Municipal Officers,https://farmingtoniowa.com/documents/464/5_-_ORD_5.pdf,farmingtoniowa.com,https://farmingtoniowa.com/documents/464/5_-_ORD_5.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,Provides an official city compensation/salary-setting ordinance that could indicate how non-safety municipal pay is authorized; however it likely does not function as a general municipal employee wage plan for labor-comparator purposes.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000024,B4X2500-20260729-00023,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Fredericksburg,Chickasaw County (19037; primary),non_safety,non_safety,,"Unknown start date; operative period 'through June 30, 2022' (FY 2021/2022 referenced).","Council Meeting Minutes (includes operative 'Resolution Setting Wages and Salaries' through June 30, 2022)",https://www.fredericksburgiowa.com/f/7_-_Council_Meeting_-_7-7-2021.pdf,fredericksburgiowa.com,https://fredericksburgiowa.com/f/7_-_Council_Meeting_-_7-7-2021.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,,"Operative wage/salary setting for appointed office and city employees for FY 2021/2022 through June 30, 2022.",labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000025,B4X2500-20260729-00024,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Garnavillo,Clayton County (19043; primary),police,police,,unclear,City Council Meeting Minutes (Chief of Police hiring wage; starting wage $22.00/hr; 90-day review; potential increase; 12/13/2023 date of hire),https://www.garnavilloia.com/uploads/4/9/5/6/49568941/4b_2023-12-13_minutes.pdf,garnavilloia.com,https://garnavilloia.com/uploads/4/9/5/6/49568941/4b_2023-12-13_minutes.pdf,civil_service_or_hr_pay_plan,meeting_minutes,high,strike_or_no_strike_constraint,"Contains an authoritative city-set starting wage for a sworn police role (Chief of Police), which may help as general context for pay levels (not a contractual comparator).",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000026,B4X2500-20260729-00024,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Garnavillo,Clayton County (19043; primary),unclear,unclear,,unclear,City Council Meeting Minutes (wage increase $1.00/hour; sets pay at $21.00; effective with current pay period; Resolution 2021-08),https://www.garnavilloia.com/uploads/4/9/5/6/49568941/2021-01-13_minutes.pdf,garnavilloia.com,https://garnavilloia.com/uploads/4/9/5/6/49568941/2021-01-13_minutes.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,Shows an authoritative city-approved wage adjustment with operative payment language (context for municipal wage-setting; not a labor agreement comparator).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000027,B4X2500-20260729-00026,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Glidden,Carroll County (19027; primary),non_safety,non_safety,,unclear,Glidden City Council Minutes (FY25) — Resolution #2025-19 Set Employee Wage (motion/approval only),https://www.cityofglidden.org/wp-content/uploads/2025/11/FY25-Minutes.pdf,cityofglidden.org,https://cityofglidden.org/wp-content/uploads/2025/11/FY25-Minutes.pdf,wage_schedule,agenda_cover_sheet,high,non_safety_constraint_signal,"Indicates the City set employee wages via a council resolution (potential municipal civilian/non-safety wage-setting source), but not validated as the wage schedule itself.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000028,B4X2500-20260729-00026,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Glidden,Carroll County (19027; primary),non_safety,non_safety,,unclear,Glidden City Council Minutes (FY24) — Resolution #2023-27 Set Employee Wage (motion/approval only),https://www.cityofglidden.org/wp-content/uploads/2024/10/FY24-Council-Minutes.pdf,cityofglidden.org,https://cityofglidden.org/wp-content/uploads/2024/10/FY24-Council-Minutes.pdf,budget_or_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,"Suggests municipal civilian/non-safety wages were set via resolution, which may connect to a wage schedule or pay plan.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500LIVE-20260729-000029,B4X2500-20260729-00027,scout_lane_001,broad_4x2500_shard_001,worker_001,IA,Midwest,Graettinger,Palo Alto County (19147; primary),unclear,unclear,,unclear,City Council Minutes (landing page) - City of Graettinger,https://www.graettinger.net/page/city-board-minutes,graettinger.net,https://graettinger.net/page/city-board-minutes,wage_schedule,index_page,high,,City council minutes can include attachments or actions adopting wage/salary schedules or approving labor agreements.,arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
